sample,universe,target,horizon,outcome,n,net_breadth_beta,conflict_beta,conflict_nw_t
POST_2023_2024,KOSDAQ,REVISION,5,spread,97,-0.0022815830740703304,0.004320393269308063,0.7738310716793766
POST_2023_2024,KOSDAQ,REVISION,20,top,97,-0.030786505558736202,0.0012128435428322142,0.07021788346275021
POST_2023_2024,KOSDAQ,REVISION,20,spread,97,0.0015833058705142329,0.006605125365017757,0.6588161340674344
POST_2023_2024,KOSDAQ,VALUE,5,top,97,-0.00030148780088879975,0.006462033072897384,1.1162735356773015
POST_2023_2024,KOSDAQ,VALUE,5,spread,97,0.001078403859888952,-0.01109292511887673,-1.0995777748233504
POST_2023_2024,KOSDAQ,VALUE,20,top,97,-0.01711015925686811,-0.0019124299344061855,-0.156935096717562
POST_2023_2024,KOSDAQ,VALUE,20,spread,97,0.02159867493668463,0.01158364561918861,0.611065998450436
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,top,97,-0.010985835500181739,0.0026607237125328147,0.42510242273922305
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,spread,97,-0.0013391593051631395,0.0005554302488480468,0.16034245009509815
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,top,97,-0.0035334507222808042,-0.002114667844222847,-0.1754067935057155
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,spread,97,0.010833269333148012,-0.008402493940159704,-1.124663680708573
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,top,97,0.004553093720571584,0.010748186940422665,1.2202483709004504
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,spread,97,0.010334965310526521,0.005832570689301113,0.7944789660350073
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,top,97,0.012868079076895288,-0.012902557616104907,-0.7591520542408483
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,spread,97,0.02279691634672786,-0.01379767786798994,-0.8459290087815057
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,top,97,-0.005668122452736998,-0.0034091616958947003,-0.5206048163352348
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,spread,97,0.003638651989973852,-6.384316185194509e-05,-0.011869204944356646
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,top,97,0.006486080429798328,-0.012679003964950145,-0.6968230279792719
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,spread,97,0.028752678332049798,-0.0011731310948738382,-0.1282799603573948
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,top,97,-2.79516601551821e-05,0.01430824715152228,2.4502032449153246
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,spread,97,0.0015439576508958729,0.002217759002915388,0.1397504289978869
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,top,97,-0.0004499547234876658,0.01412442764784234,1.1503363974701664
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,spread,97,0.007996925542374085,0.013210511082304288,0.5720529195571136
POST_2023_2024,KOSPI_ALL,FLOW,5,top,97,-0.008527905364381834,0.004625113900643148,0.9979822274410785
POST_2023_2024,KOSPI_ALL,FLOW,5,spread,97,0.002117291065039918,-0.0027751485947455252,-0.9582464226329971
POST_2023_2024,KOSPI_ALL,FLOW,20,top,97,-0.013516496077430417,-0.011718955803362187,-1.1922242798646725
POST_2023_2024,KOSPI_ALL,FLOW,20,spread,97,0.007226750065833809,-0.002796074907385595,-0.5211012907772269
POST_2023_2024,KOSPI_ALL,MOMENTUM,5,top,97,-0.00375419003369986,0.009946374851862281,1.8272017296549283
POST_2023_2024,KOSPI_ALL,MOMENTUM,5,spread,97,0.009154169111792256,-0.005518900819075439,-0.8522484734947054
POST_2023_2024,KOSPI_ALL,MOMENTUM,20,top,97,-0.0030361889034459287,-0.004623307224630457,-0.36367622908419617
POST_2023_2024,KOSPI_ALL,MOMENTUM,20,spread,97,0.0228787042244965,-0.008701611402548503,-0.69369766339811
POST_2023_2024,KOSPI_ALL,REVISION,5,top,97,-0.00038095012313744714,0.005189973116464016,0.960427612502546
POST_2023_2024,KOSPI_ALL,REVISION,5,spread,97,0.007158643978962382,-0.005333257667520564,-0.8809531288180714
POST_2023_2024,KOSPI_ALL,REVISION,20,top,97,0.0037732583652265216,0.0005592869890707886,0.04082111187052053
POST_2023_2024,KOSPI_ALL,REVISION,20,spread,97,0.028625333156177483,0.00459549710092324,0.5718326385183906
POST_2023_2024,KOSPI_ALL,VALUE,5,top,97,-0.008447059795368604,-0.007261063979073534,-1.1939451171742885
POST_2023_2024,KOSPI_ALL,VALUE,5,spread,97,-0.008854381677506781,-0.008064385958199931,-0.7571656395459252
POST_2023_2024,KOSPI_ALL,VALUE,20,top,97,-0.023315990199889676,-0.022270613204441177,-1.8446449580899154
POST_2023_2024,KOSPI_ALL,VALUE,20,spread,97,-0.03153391660894279,-0.02488650118283752,-1.1465132288072266
POST_2023_2024,KOSPI_EX_K200,FLOW,5,top,97,-0.00457769346838977,-0.008904401692742007,-1.5536469217417224
POST_2023_2024,KOSPI_EX_K200,FLOW,5,spread,97,0.002464161786750886,-0.00280884396737684,-0.671347285218203
POST_2023_2024,KOSPI_EX_K200,FLOW,20,top,97,0.0007505796820374552,-0.01832268373654699,-2.065741723539271
POST_2023_2024,KOSPI_EX_K200,FLOW,20,spread,97,0.0062598798599786875,-0.016646712769960888,-1.9926176311579342
POST_2023_2024,KOSPI_EX_K200,MOMENTUM,5,top,97,0.0005530369400511302,0.007842778997221049,1.0118034466030803
POST_2023_2024,KOSPI_EX_K200,MOMENTUM,5,spread,97,0.007319278705385973,0.005732243601553096,0.749975340214882
POST_2023_2024,KOSPI_EX_K200,MOMENTUM,20,top,97,0.014785808016828012,-0.005378682998315504,-0.3434972694238373
POST_2023_2024,KOSPI_EX_K200,MOMENTUM,20,spread,97,0.018552993829175995,-0.0030789092158832365,-0.16641433094205266
POST_2023_2024,KOSPI_EX_K200,REVISION,5,top,97,0.0019265975486975687,-0.007644449620502821,-0.9876528781116592
POST_2023_2024,KOSPI_EX_K200,REVISION,5,spread,97,0.005149851732598842,0.001064686135807762,0.16748863692850943
POST_2023_2024,KOSPI_EX_K200,REVISION,20,top,97,0.011468295766401022,-0.007772227660544592,-0.6079844985911764
POST_2023_2024,KOSPI_EX_K200,REVISION,20,spread,97,0.025093306824195076,-0.011494965306071492,-0.7444908512020827
POST_2023_2024,KOSPI_EX_K200,VALUE,5,top,97,-0.0018137174989626033,-0.001973938627711284,-0.35875463432714233
POST_2023_2024,KOSPI_EX_K200,VALUE,5,spread,97,-0.004759872237588789,-0.01963690518506248,-2.2697088592430728
POST_2023_2024,KOSPI_EX_K200,VALUE,20,top,97,-0.007824834543478234,-0.007202533766253978,-0.6535447848170316
POST_2023_2024,KOSPI_EX_K200,VALUE,20,spread,97,-0.04214342107307797,-0.029601157105915394,-1.728722928315184
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,5,top,97,-0.0036155663259171637,2.78814671077908e-05,0.005214791096052212
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,5,spread,97,0.005064775273491035,-0.003725230545795672,-1.240950131217867
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,20,top,97,0.0011852373068112745,-0.0075517942964470584,-0.6751215224044733
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,20,spread,97,0.01676577732385708,-0.0012570229901632702,-0.1902896585408818
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,5,top,97,0.006061826922555225,0.007774686048806509,1.0260598071987832
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,5,spread,97,0.0145659376401943,0.0009312441403476222,0.13894976253466287
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,20,top,97,0.016788324888298543,-0.017729050400305153,-1.10754217159342
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,20,spread,97,0.03463083114516347,-0.010134123700263307,-0.6543150991529192
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,5,top,97,0.00281190152653866,0.0022826516892216525,0.4297513780812356
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,5,spread,97,0.005773984991784581,-0.0006819862075566578,-0.18366163831592397
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,20,top,97,0.00787459997318877,-0.005458555126056556,-0.37640375454318953
POST_2023_2024,KOSPI_KOSDAQ_ALL,REVISION,20,spread,97,0.030119831722002333,-0.001250794974069752,-0.1883308184599256
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,5,top,97,2.5975794370969148e-05,0.0027313203356204687,0.7123213470993056
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,5,spread,97,0.0011914936829199448,-0.0063202337557185925,-0.47617843664253223
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,20,top,97,-2.6794036106576633e-05,0.0032550534718639246,0.3521088276368276
POST_2023_2024,KOSPI_KOSDAQ_ALL,VALUE,20,spread,97,0.003959644283804998,0.005695621810962395,0.22166642511353163
BULL_2025,K200,FLOW,5,top,49,0.013650581328869022,0.006388523433340799,0.5828578564157881
BULL_2025,K200,FLOW,5,spread,49,0.006665020159295863,-0.006044790140217045,-0.8511331325220373
BULL_2025,K200,FLOW,20,top,49,0.045815361028950424,-0.053087826725538224,-2.4655117861239626
BULL_2025,K200,FLOW,20,spread,49,0.02102741190741458,-0.03303860154359389,-2.6365973766866175
BULL_2025,K200,MOMENTUM,5,top,49,0.004978813477550442,0.047691163121825184,3.339000792897815
BULL_2025,K200,MOMENTUM,5,spread,49,0.010898311269381372,0.021774206175408962,0.9722822782423352
BULL_2025,K200,MOMENTUM,20,top,49,0.017887428142383015,0.03968252966492843,1.8486392373613456
BULL_2025,K200,MOMENTUM,20,spread,49,0.007103640014610849,0.03736004808730451,1.760531400470063
BULL_2025,K200,REVISION,5,top,49,-0.0005655426848090479,0.015750481533321606,1.0713694601085413
BULL_2025,K200,REVISION,5,spread,49,-0.006592897353850439,0.004350467006853221,0.642286615645079
BULL_2025,K200,REVISION,20,top,49,0.014891020522019497,-0.030886702844083423,-0.903001309037488
BULL_2025,K200,REVISION,20,spread,49,-0.013379883441333545,-0.01365812344681273,-0.7155362700718031
BULL_2025,K200,VALUE,5,top,49,0.01052674537148929,0.0004336601778511048,0.03411867153032558
BULL_2025,K200,VALUE,5,spread,49,0.006201355241230166,0.008518619984593462,0.5687527867720501
BULL_2025,K200,VALUE,20,top,49,0.036404260000078514,-0.06805546094595641,-3.9429338410191193
BULL_2025,K200,VALUE,20,spread,49,0.009776261178418427,-0.020837791755839618,-0.8727644908743627
BULL_2025,KOSDAQ,FLOW,5,top,49,0.0048767706145499716,-0.018733500185271403,-2.038608834370456
BULL_2025,KOSDAQ,FLOW,5,spread,49,-0.002353959409182377,-0.003059958381837232,-0.4919164721220808
BULL_2025,KOSDAQ,FLOW,20,top,49,-0.007418989587467229,-0.024756762448990863,-0.9429344632803585
BULL_2025,KOSDAQ,FLOW,20,spread,49,-0.022833161016271565,-0.0014535822965224712,-0.0955813742343489
BULL_2025,KOSDAQ,MOMENTUM,5,top,49,0.011113065943807506,-0.017793991932790475,-1.8022341131982562
BULL_2025,KOSDAQ,MOMENTUM,5,spread,49,0.0057035242265446595,-0.012202758596796967,-1.361812677550344
BULL_2025,KOSDAQ,MOMENTUM,20,top,49,0.01806767410045777,-0.034459299408129467,-1.1669013933379688
BULL_2025,KOSDAQ,MOMENTUM,20,spread,49,0.0267817880286679,0.0022553091183340037,0.0944804808877631
BULL_2025,KOSDAQ,REVISION,5,top,49,0.01024656928621113,-0.008685283763874648,-0.9198632047062658
BULL_2025,KOSDAQ,REVISION,5,spread,49,0.015426717681123551,0.0004010903081608497,0.0504853005332647
BULL_2025,KOSDAQ,REVISION,20,top,49,0.0014056748923656902,-0.04913262930412217,-2.3553745216872395
BULL_2025,KOSDAQ,REVISION,20,spread,49,0.020403048688634035,-0.008874930940956217,-0.6456769282101996
BULL_2025,KOSDAQ,VALUE,5,top,49,0.004499678032742195,0.0061702334136477695,0.6038157943310282
BULL_2025,KOSDAQ,VALUE,5,spread,49,-0.005276048781608474,-0.0020802048013281696,-0.29619617497456036
BULL_2025,KOSDAQ,VALUE,20,top,49,0.009005708725249662,0.025660792866117842,0.945085513092389
BULL_2025,KOSDAQ,VALUE,20,spread,49,-0.006680674457124803,-0.01477809440994807,-0.5352945521922617
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,top,49,0.006819735971477738,-0.006885608267281836,-0.705916353646298
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,spread,49,0.005209824885341441,-0.0017209167029155136,-0.30852551916632104
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,top,49,-0.013482393050177862,-0.011483810042440465,-0.4192644842069559
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,spread,49,-0.01667289635033622,0.02291278586868888,1.2050009227480032
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,top,49,0.013249458081916144,-0.007152895537837643,-0.682190353627791
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,spread,49,0.0037650926206446054,-0.009381521681001558,-0.8190229092321282
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,top,49,0.012794776715832179,-0.01887652002129233,-0.6432228204725161
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,spread,49,0.03529525354138942,0.031365572276094884,1.0123287255520286
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,top,49,0.00521986956823075,-0.0013281853755711989,-0.12280718467514652
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,spread,49,0.00034779690470746307,0.0013721993867275705,0.1873056401993781
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,top,49,0.004558920475713563,-0.062162654253328356,-3.2920844952903865
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,spread,49,0.0013863611405368552,-0.012477392608356988,-1.3823655913298776
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,top,49,0.007368921126697078,0.0002573193074640679,0.02682978605916474
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,spread,49,-0.0032392971944028505,-0.006002516483292245,-0.6506137458322502
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,top,49,0.019817658539415875,-0.0020066370096341567,-0.13202372000235452
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,spread,49,0.0007180434402955573,-0.018444492240326002,-1.2259031607199269
BULL_2025,KOSPI_ALL,FLOW,5,top,49,0.006690232962431867,-0.0031025102487305246,-0.40264527621522633
BULL_2025,KOSPI_ALL,FLOW,5,spread,49,0.002954964429326406,-0.006202951152844976,-1.3899187197504868
BULL_2025,KOSPI_ALL,FLOW,20,top,49,0.019538205191019703,-0.0368445773552418,-2.1628390384882774
BULL_2025,KOSPI_ALL,FLOW,20,spread,49,-0.007973360197581167,-0.016998828759496258,-1.2447575606256094
BULL_2025,KOSPI_ALL,MOMENTUM,5,top,49,0.0009787157050689247,0.0106095504268793,0.9051574629647576
BULL_2025,KOSPI_ALL,MOMENTUM,5,spread,49,0.004980643767238367,0.018832979150429467,1.5470823618070872
BULL_2025,KOSPI_ALL,MOMENTUM,20,top,49,0.01234295543054583,0.002367023881436201,0.09541691102869014
BULL_2025,KOSPI_ALL,MOMENTUM,20,spread,49,0.005443667175465138,0.010389340346578796,0.7023959071937319
BULL_2025,KOSPI_ALL,REVISION,5,top,49,0.001427706721544645,0.007658722865728568,0.6414473913768455
BULL_2025,KOSPI_ALL,REVISION,5,spread,49,-0.007824135359330282,0.004155867082932443,0.6471122738226497
BULL_2025,KOSPI_ALL,REVISION,20,top,49,0.009568750892548628,-0.02177617027902457,-1.2220102077403618
BULL_2025,KOSPI_ALL,REVISION,20,spread,49,-0.006500476988018521,-0.0021793226215086076,-0.20401188659475583
BULL_2025,KOSPI_ALL,VALUE,5,top,49,0.010639015322980708,-0.013156971802824787,-1.1588886277373613
BULL_2025,KOSPI_ALL,VALUE,5,spread,49,0.010309704456048594,-0.013030346645580677,-1.0125550348114507
BULL_2025,KOSPI_ALL,VALUE,20,top,49,0.04713926934910387,-0.0036058705597858663,-0.1171980518166625
BULL_2025,KOSPI_ALL,VALUE,20,spread,49,0.037436357149793736,-0.007386669494593272,-0.27046418776258163
BULL_2025,KOSPI_EX_K200,FLOW,5,top,49,-0.003073022320718622,0.004634790044445909,0.49163475970586357
BULL_2025,KOSPI_EX_K200,FLOW,5,spread,49,0.0027440423311143273,0.008269783480748824,1.7682004215539766
BULL_2025,KOSPI_EX_K200,FLOW,20,top,49,-0.01746600121444564,-0.01150522475575028,-0.640773666651463
BULL_2025,KOSPI_EX_K200,FLOW,20,spread,49,-0.02882748724691622,0.012111434797634695,0.9540723751830837
BULL_2025,KOSPI_EX_K200,MOMENTUM,5,top,49,-0.007012748418652723,0.0008162822150463386,0.07482225633925901
BULL_2025,KOSPI_EX_K200,MOMENTUM,5,spread,49,-0.011564806673718817,0.006393245683580817,0.7606967002045404
BULL_2025,KOSPI_EX_K200,MOMENTUM,20,top,49,0.022004605191815844,0.0012213691550394207,0.04916278425501079
BULL_2025,KOSPI_EX_K200,MOMENTUM,20,spread,49,0.02429365413703066,0.04847402084034936,2.147364225204422
BULL_2025,KOSPI_EX_K200,REVISION,5,top,49,0.005807166980189407,0.01740862681553642,1.22102641564344
BULL_2025,KOSPI_EX_K200,REVISION,5,spread,49,-0.006958800304049173,0.007592033196975862,0.7561589114066479
BULL_2025,KOSPI_EX_K200,REVISION,20,top,49,0.011589085042750273,-0.024764675664109365,-1.6320649570470847
BULL_2025,KOSPI_EX_K200,REVISION,20,spread,49,0.0019414747860878284,-0.014053521751110845,-1.2253418825504292
BULL_2025,KOSPI_EX_K200,VALUE,5,top,49,0.0035717952521939294,-0.011704921285265069,-0.9568145856062944
BULL_2025,KOSPI_EX_K200,VALUE,5,spread,49,0.0058076699283282004,-0.009034738034199429,-0.5910660267428705
BULL_2025,KOSPI_EX_K200,VALUE,20,top,49,0.011937596358396401,-0.03334693162779981,-2.0741449475565314
BULL_2025,KOSPI_EX_K200,VALUE,20,spread,49,0.010655888469486103,-0.05055972655737725,-2.184639289869732
BULL_2025,KOSPI_KOSDAQ_ALL,FLOW,5,top,49,0.005052838839388746,-0.0035510395453516156,-0.3907045271259221
BULL_2025,KOSPI_KOSDAQ_ALL,FLOW,5,spread,49,-0.0006242937133788011,-0.00883391702278726,-1.568494885408726
BULL_2025,KOSPI_KOSDAQ_ALL,FLOW,20,top,49,-0.004009535789004321,-0.02146678250656836,-1.2805243622185891
BULL_2025,KOSPI_KOSDAQ_ALL,FLOW,20,spread,49,-0.009028874707156463,-0.00015920196793605844,-0.013509735949605401
BULL_2025,KOSPI_KOSDAQ_ALL,MOMENTUM,5,top,49,0.01576000961456027,0.003925148651548879,0.38190460687252986
BULL_2025,KOSPI_KOSDAQ_ALL,MOMENTUM,5,spread,49,0.009870255031002868,0.005515222093859172,0.4837061274111843
BULL_2025,KOSPI_KOSDAQ_ALL,MOMENTUM,20,top,49,0.024276630542289238,0.0052358493406840945,0.22466663648570648
BULL_2025,KOSPI_KOSDAQ_ALL,MOMENTUM,20,spread,49,0.013361948058311264,0.01100947849800325,0.5273176869932225
BULL_2025,KOSPI_KOSDAQ_ALL,REVISION,5,top,49,0.008185054556427552,0.008510218550851453,1.0483025073869316
BULL_2025,KOSPI_KOSDAQ_ALL,REVISION,5,spread,49,-0.0021122029370746888,0.0035375801081845965,0.7097730993114122
BULL_2025,KOSPI_KOSDAQ_ALL,REVISION,20,top,49,0.014007036668248221,-0.044788890932619986,-2.804364202578317
BULL_2025,KOSPI_KOSDAQ_ALL,REVISION,20,spread,49,-0.001646267076805256,0.001141051551469112,0.13271076487442843
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,5,top,49,0.012253260472676034,0.0007321036609310567,0.06952164465875574
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,5,spread,49,0.0033442529912091705,-0.0006107017371175096,-0.07941146169035049
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,20,top,49,0.04939328981366926,0.01905162465644566,0.9142305597751565
BULL_2025,KOSPI_KOSDAQ_ALL,VALUE,20,spread,49,0.016333433686464845,-0.010436157374168744,-0.6432539122168571
YTD_2026,K200,FLOW,5,top,28,-0.009321904850389208,-0.025879181547728496,-1.5015538729418947
YTD_2026,K200,FLOW,5,spread,28,-0.011117865618270955,0.0077160951845758035,1.1685419657074014
YTD_2026,K200,FLOW,20,top,25,-0.04175780567106613,0.006041127039831035,0.1469982523060952
YTD_2026,K200,FLOW,20,spread,25,-0.009127035396370638,0.021781261400957333,0.7188592741743974
YTD_2026,K200,MOMENTUM,5,top,28,0.00792774196625453,-0.013724178975896395,-0.6504256528873715
YTD_2026,K200,MOMENTUM,5,spread,28,0.032184912106241394,-0.005204448767033111,-0.3890687338479192
YTD_2026,K200,MOMENTUM,20,top,25,-0.00833967224130913,0.09136349107932366,1.2254313007358557
YTD_2026,K200,MOMENTUM,20,spread,25,0.03834030840574088,0.058349899358510746,1.3435477083981087
YTD_2026,K200,REVISION,5,top,28,0.005611251195789577,-0.05044177035791403,-1.4172616819720998
YTD_2026,K200,REVISION,5,spread,28,-0.0002202890916128868,-0.030386891271482492,-1.823767591861173
YTD_2026,K200,REVISION,20,top,25,-0.02514101708520404,-0.0636273516493442,-0.9485761616331975
YTD_2026,K200,REVISION,20,spread,25,-0.006954469241630069,-0.05230803302349975,-1.5047976778925436
YTD_2026,K200,VALUE,5,top,28,-0.0051522372673847155,-0.007795034350933126,-0.3690879929538617
YTD_2026,K200,VALUE,5,spread,28,0.001106423360421454,0.06749558008147499,4.195630844886684
YTD_2026,K200,VALUE,20,top,25,-0.00039150000353560635,0.0031252921004807366,0.0710725609553075
YTD_2026,K200,VALUE,20,spread,25,0.009551104157991631,0.04449475128763385,1.1984299435963393
YTD_2026,KOSDAQ,FLOW,5,top,28,0.0026921639381062255,-0.023024351596603543,-1.0500210277751318
YTD_2026,KOSDAQ,FLOW,5,spread,28,0.00502490020958086,-0.006496947891609803,-0.558446011938891
YTD_2026,KOSDAQ,FLOW,20,top,25,-0.0073619703326196296,0.06599879283323502,1.6757180397616749
YTD_2026,KOSDAQ,FLOW,20,spread,25,0.004793081036656513,-0.030272971470931553,-1.818243155550915
YTD_2026,KOSDAQ,MOMENTUM,5,top,28,-0.02249008569471276,-0.04061815967334928,-1.8962578512765316
YTD_2026,KOSDAQ,MOMENTUM,5,spread,28,0.02831314964759728,-0.017324985918670894,-0.7623898479101511
YTD_2026,KOSDAQ,MOMENTUM,20,top,25,-0.030927055830901877,0.007940336579310715,0.12190211357207081
YTD_2026,KOSDAQ,MOMENTUM,20,spread,25,0.061117615605143845,-0.04653349979140272,-1.6539617343994757
YTD_2026,KOSDAQ,REVISION,5,top,28,0.05866833342763106,-0.0351674742137266,-1.5941206461536328
YTD_2026,KOSDAQ,REVISION,5,spread,28,0.04300518416288214,-0.022927175512861154,-1.7151244888582726
YTD_2026,KOSDAQ,REVISION,20,top,25,0.07404876703192058,-0.011752635822851522,-0.25260796609869435
YTD_2026,KOSDAQ,REVISION,20,spread,25,0.03801343072578002,-0.07318374787146767,-2.7046535325348553
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,top,28,0.008857040872499368,0.0077181628382965405,0.30050568427506746
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,spread,28,0.005867780789956918,-0.0030399846149279024,-0.3300950000056465
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,top,25,0.005317442368231135,0.14590004468731543,2.117049286361102
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,spread,25,-0.008596714051504462,-0.028986416409307887,-1.6637580933920524
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,top,28,0.005303570626752123,-0.03391768515813563,-1.8023924346596447
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,spread,28,0.028311187215952407,-0.008952769245672766,-0.4923498002672653
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,top,25,-0.030668307564760838,0.1034041835036997,1.5730821282506264
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,spread,25,0.03265003330557105,-0.021059115628969723,-0.667863119649989
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,top,28,0.034323879338108786,0.02666583569895977,0.8390882195719698
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,5,spread,28,0.022293360078647267,0.015426951546032986,1.0528998539578869
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,top,25,0.0023785249849149802,0.11083477949611763,1.491741693071956
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,REVISION,20,spread,25,0.0176400255967845,-0.013687186876139915,-0.4904282435814543
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,top,28,0.00288074255204236,0.005679583477266793,0.6101603527273507
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,spread,28,-0.017865925936820373,-0.00047367622644561066,-0.041620379189112204
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,top,25,0.006870867042567108,0.18474609517759896,6.844950527324517
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,spread,25,-0.1020988088278442,-0.08090229804251553,-2.130713539867237
YTD_2026,KOSPI_ALL,FLOW,5,top,28,0.019997443404694417,0.001960056117049403,0.12782024385237098
YTD_2026,KOSPI_ALL,FLOW,5,spread,28,-0.0025322337279392792,0.0026588103734416623,0.26177150360793905
YTD_2026,KOSPI_ALL,FLOW,20,top,25,-0.0032962884183065214,0.030324973297212177,0.7315146262495574
YTD_2026,KOSPI_ALL,FLOW,20,spread,25,-0.02020899380616896,-0.012383107411957904,-1.0381689340681621
YTD_2026,KOSPI_ALL,MOMENTUM,5,top,28,4.101641493663849e-05,0.016525907692039057,0.8700166519556933
YTD_2026,KOSPI_ALL,MOMENTUM,5,spread,28,0.012189745067313469,0.0163269242338852,1.0517699498903095
YTD_2026,KOSPI_ALL,MOMENTUM,20,top,25,-0.007166161749508383,0.0731208961064788,1.1417119708159826
YTD_2026,KOSPI_ALL,MOMENTUM,20,spread,25,0.020698276420260973,-0.02713052449577813,-0.6192310481999687
YTD_2026,KOSPI_ALL,REVISION,5,top,28,0.012820283152639757,-0.021730299973934778,-0.8184561371831122
YTD_2026,KOSPI_ALL,REVISION,5,spread,28,0.0007295344151857079,-0.013364954346524953,-1.6283811421189385
YTD_2026,KOSPI_ALL,REVISION,20,top,25,-0.03551474027296768,-0.009228156078903281,-0.16848755627648918
YTD_2026,KOSPI_ALL,REVISION,20,spread,25,-0.013029451497013057,-0.028972389605339734,-1.4138006123932294
YTD_2026,KOSPI_ALL,VALUE,5,top,28,0.0025528993933964187,-0.0385481214414138,-3.7559670392116518
YTD_2026,KOSPI_ALL,VALUE,5,spread,28,-0.008451762927229912,0.053022752073931326,6.619649099221959
