sample,universe,target,horizon,outcome,metric,n,spearman
POST_2023_PLUS,KOSPI_ALL,MOMENTUM,20,spread,FH_C_CONTINUOUS,171,0.050406796745626044
POST_2023_PLUS,KOSPI_ALL,REVISION,5,top,FH_A_HEALTHY_BREADTH,174,0.06627239717068413
POST_2023_PLUS,KOSPI_ALL,REVISION,5,top,FH_B_NET_BREADTH,174,0.08110231466825439
POST_2023_PLUS,KOSPI_ALL,REVISION,5,top,FH_C_CONTINUOUS,174,0.07655684956860959
POST_2023_PLUS,KOSPI_ALL,REVISION,5,spread,FH_A_HEALTHY_BREADTH,174,-0.0008137162795272812
POST_2023_PLUS,KOSPI_ALL,REVISION,5,spread,FH_B_NET_BREADTH,174,0.03626983290581375
POST_2023_PLUS,KOSPI_ALL,REVISION,5,spread,FH_C_CONTINUOUS,174,0.05588200119593382
POST_2023_PLUS,KOSPI_ALL,REVISION,20,top,FH_A_HEALTHY_BREADTH,171,0.05083266134189719
POST_2023_PLUS,KOSPI_ALL,REVISION,20,top,FH_B_NET_BREADTH,171,0.055508077838817844
POST_2023_PLUS,KOSPI_ALL,REVISION,20,top,FH_C_CONTINUOUS,171,-0.04015647874817002
POST_2023_PLUS,KOSPI_ALL,REVISION,20,spread,FH_A_HEALTHY_BREADTH,171,0.08869683148901057
POST_2023_PLUS,KOSPI_ALL,REVISION,20,spread,FH_B_NET_BREADTH,171,0.11033212525018943
POST_2023_PLUS,KOSPI_ALL,REVISION,20,spread,FH_C_CONTINUOUS,171,0.05617155062759499
POST_2023_PLUS,KOSPI_ALL,VALUE,5,top,FH_A_HEALTHY_BREADTH,174,0.07082025130655449
POST_2023_PLUS,KOSPI_ALL,VALUE,5,top,FH_B_NET_BREADTH,174,0.05535631391531834
POST_2023_PLUS,KOSPI_ALL,VALUE,5,top,FH_C_CONTINUOUS,174,0.07629716108089638
POST_2023_PLUS,KOSPI_ALL,VALUE,5,spread,FH_A_HEALTHY_BREADTH,174,-0.012461225918878802
POST_2023_PLUS,KOSPI_ALL,VALUE,5,spread,FH_B_NET_BREADTH,174,-0.0034660792299561027
POST_2023_PLUS,KOSPI_ALL,VALUE,5,spread,FH_C_CONTINUOUS,174,0.04171758876961188
POST_2023_PLUS,KOSPI_ALL,VALUE,20,top,FH_A_HEALTHY_BREADTH,171,0.08002648532658552
POST_2023_PLUS,KOSPI_ALL,VALUE,20,top,FH_B_NET_BREADTH,171,0.051023321301517544
POST_2023_PLUS,KOSPI_ALL,VALUE,20,top,FH_C_CONTINUOUS,171,-0.01965824273405813
POST_2023_PLUS,KOSPI_ALL,VALUE,20,spread,FH_A_HEALTHY_BREADTH,171,0.0592730349506354
POST_2023_PLUS,KOSPI_ALL,VALUE,20,spread,FH_B_NET_BREADTH,171,0.0067357439121069245
POST_2023_PLUS,KOSPI_ALL,VALUE,20,spread,FH_C_CONTINUOUS,171,0.02250221998224014
POST_2023_PLUS,KOSPI_EX_K200,FLOW,5,top,FH_A_HEALTHY_BREADTH,174,-0.08142249384828969
POST_2023_PLUS,KOSPI_EX_K200,FLOW,5,top,FH_B_NET_BREADTH,174,0.006885297681182321
POST_2023_PLUS,KOSPI_EX_K200,FLOW,5,top,FH_C_CONTINUOUS,174,-0.017908254790853954
POST_2023_PLUS,KOSPI_EX_K200,FLOW,5,spread,FH_A_HEALTHY_BREADTH,174,0.04768882358604606
POST_2023_PLUS,KOSPI_EX_K200,FLOW,5,spread,FH_B_NET_BREADTH,174,0.03894653609405064
POST_2023_PLUS,KOSPI_EX_K200,FLOW,5,spread,FH_C_CONTINUOUS,174,0.04754007802044477
POST_2023_PLUS,KOSPI_EX_K200,FLOW,20,top,FH_A_HEALTHY_BREADTH,171,-0.12767926273740599
POST_2023_PLUS,KOSPI_EX_K200,FLOW,20,top,FH_B_NET_BREADTH,171,-0.05687484047392385
POST_2023_PLUS,KOSPI_EX_K200,FLOW,20,top,FH_C_CONTINUOUS,171,-0.1439076487388101
POST_2023_PLUS,KOSPI_EX_K200,FLOW,20,spread,FH_A_HEALTHY_BREADTH,171,-0.13691838445528162
POST_2023_PLUS,KOSPI_EX_K200,FLOW,20,spread,FH_B_NET_BREADTH,171,-0.09916099010541092
POST_2023_PLUS,KOSPI_EX_K200,FLOW,20,spread,FH_C_CONTINUOUS,171,-0.1389108887128903
POST_2023_PLUS,KOSPI_EX_K200,MOMENTUM,5,top,FH_A_HEALTHY_BREADTH,174,0.025481077221419242
POST_2023_PLUS,KOSPI_EX_K200,MOMENTUM,5,top,FH_B_NET_BREADTH,174,0.029006159317937492
POST_2023_PLUS,KOSPI_EX_K200,MOMENTUM,5,top,FH_C_CONTINUOUS,174,0.023484723369116434
POST_2023_PLUS,KOSPI_EX_K200,MOMENTUM,5,spread,FH_A_HEALTHY_BREADTH,174,0.012684903070924864
POST_2023_PLUS,KOSPI_EX_K200,MOMENTUM,5,spread,FH_B_NET_BREADTH,174,0.029827143598709253
POST_2023_PLUS,KOSPI_EX_K200,MOMENTUM,5,spread,FH_C_CONTINUOUS,174,0.04998433896181554
POST_2023_PLUS,KOSPI_EX_K200,MOMENTUM,20,top,FH_A_HEALTHY_BREADTH,171,0.022705165815581168
POST_2023_PLUS,KOSPI_EX_K200,MOMENTUM,20,top,FH_B_NET_BREADTH,171,0.04217597451578464
POST_2023_PLUS,KOSPI_EX_K200,MOMENTUM,20,top,FH_C_CONTINUOUS,171,-0.014685482516139872
POST_2023_PLUS,KOSPI_EX_K200,MOMENTUM,20,spread,FH_A_HEALTHY_BREADTH,171,0.07743924340910821
POST_2023_PLUS,KOSPI_EX_K200,MOMENTUM,20,spread,FH_B_NET_BREADTH,171,0.08886785503526062
POST_2023_PLUS,KOSPI_EX_K200,MOMENTUM,20,spread,FH_C_CONTINUOUS,171,0.07823697410420717
POST_2023_PLUS,KOSPI_EX_K200,REVISION,5,top,FH_A_HEALTHY_BREADTH,174,-0.019353185353072892
POST_2023_PLUS,KOSPI_EX_K200,REVISION,5,top,FH_B_NET_BREADTH,174,0.04636416863742274
POST_2023_PLUS,KOSPI_EX_K200,REVISION,5,top,FH_C_CONTINUOUS,174,0.06228992852871664
POST_2023_PLUS,KOSPI_EX_K200,REVISION,5,spread,FH_A_HEALTHY_BREADTH,174,0.021477042813845233
POST_2023_PLUS,KOSPI_EX_K200,REVISION,5,spread,FH_B_NET_BREADTH,174,0.038316752770819154
POST_2023_PLUS,KOSPI_EX_K200,REVISION,5,spread,FH_C_CONTINUOUS,174,0.12620063213645036
POST_2023_PLUS,KOSPI_EX_K200,REVISION,20,top,FH_A_HEALTHY_BREADTH,171,-0.011388027766073993
POST_2023_PLUS,KOSPI_EX_K200,REVISION,20,top,FH_B_NET_BREADTH,171,0.056116187062017216
POST_2023_PLUS,KOSPI_EX_K200,REVISION,20,top,FH_C_CONTINUOUS,171,0.015806273549811605
POST_2023_PLUS,KOSPI_EX_K200,REVISION,20,spread,FH_A_HEALTHY_BREADTH,171,0.1033492870358241
POST_2023_PLUS,KOSPI_EX_K200,REVISION,20,spread,FH_B_NET_BREADTH,171,0.16262705518651108
POST_2023_PLUS,KOSPI_EX_K200,REVISION,20,spread,FH_C_CONTINUOUS,171,0.16991624067007463
POST_2023_PLUS,KOSPI_EX_K200,VALUE,5,top,FH_A_HEALTHY_BREADTH,174,-0.058316939059873174
POST_2023_PLUS,KOSPI_EX_K200,VALUE,5,top,FH_B_NET_BREADTH,174,-0.01800524100846197
POST_2023_PLUS,KOSPI_EX_K200,VALUE,5,top,FH_C_CONTINUOUS,174,-0.00400580882143569
POST_2023_PLUS,KOSPI_EX_K200,VALUE,5,spread,FH_A_HEALTHY_BREADTH,174,-0.05055508355245496
POST_2023_PLUS,KOSPI_EX_K200,VALUE,5,spread,FH_B_NET_BREADTH,174,-0.01841611287831277
POST_2023_PLUS,KOSPI_EX_K200,VALUE,5,spread,FH_C_CONTINUOUS,174,0.01017454938921951
POST_2023_PLUS,KOSPI_EX_K200,VALUE,20,top,FH_A_HEALTHY_BREADTH,171,-0.04714757498041935
POST_2023_PLUS,KOSPI_EX_K200,VALUE,20,top,FH_B_NET_BREADTH,171,-0.032427516278104224
POST_2023_PLUS,KOSPI_EX_K200,VALUE,20,top,FH_C_CONTINUOUS,171,-0.07820577435380517
POST_2023_PLUS,KOSPI_EX_K200,VALUE,20,spread,FH_A_HEALTHY_BREADTH,171,-0.0940824464726649
POST_2023_PLUS,KOSPI_EX_K200,VALUE,20,spread,FH_B_NET_BREADTH,171,-0.09336338378046379
POST_2023_PLUS,KOSPI_EX_K200,VALUE,20,spread,FH_C_CONTINUOUS,171,-0.09589843281253752
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,FLOW,5,top,FH_A_HEALTHY_BREADTH,174,0.1087268293725733
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,FLOW,5,top,FH_B_NET_BREADTH,174,0.10694243858795298
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,FLOW,5,top,FH_C_CONTINUOUS,174,0.08758677638884933
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,FLOW,5,spread,FH_A_HEALTHY_BREADTH,174,-0.0036206484198348017
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,FLOW,5,spread,FH_B_NET_BREADTH,174,0.08927773443369481
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,FLOW,5,spread,FH_C_CONTINUOUS,174,0.06823542811583473
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,FLOW,20,top,FH_A_HEALTHY_BREADTH,171,0.046377933314408974
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,FLOW,20,top,FH_B_NET_BREADTH,171,0.011675551169358452
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,FLOW,20,top,FH_C_CONTINUOUS,171,-0.05338037295701635
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,FLOW,20,spread,FH_A_HEALTHY_BREADTH,171,0.06210034376959379
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,FLOW,20,spread,FH_B_NET_BREADTH,171,0.11033011546181717
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,FLOW,20,spread,FH_C_CONTINUOUS,171,0.0978544171646627
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,MOMENTUM,5,top,FH_A_HEALTHY_BREADTH,174,0.15847513316503925
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,MOMENTUM,5,top,FH_B_NET_BREADTH,174,0.12367219322663553
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,MOMENTUM,5,top,FH_C_CONTINUOUS,174,0.08653435462285372
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,MOMENTUM,5,spread,FH_A_HEALTHY_BREADTH,174,0.1618056471077897
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,MOMENTUM,5,spread,FH_B_NET_BREADTH,174,0.1659123018865832
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,MOMENTUM,5,spread,FH_C_CONTINUOUS,174,0.1263555340414021
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,MOMENTUM,20,top,FH_A_HEALTHY_BREADTH,171,0.09098564702851844
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,MOMENTUM,20,top,FH_B_NET_BREADTH,171,0.04425301319689743
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,MOMENTUM,20,top,FH_C_CONTINUOUS,171,-0.03180214558283534
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,MOMENTUM,20,spread,FH_A_HEALTHY_BREADTH,171,0.19304491460952686
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,MOMENTUM,20,spread,FH_B_NET_BREADTH,171,0.17557867050227874
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,MOMENTUM,20,spread,FH_C_CONTINUOUS,171,0.07926896584827323
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,REVISION,5,top,FH_A_HEALTHY_BREADTH,174,0.14356007893601114
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,REVISION,5,top,FH_B_NET_BREADTH,174,0.1812167549790708
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,REVISION,5,top,FH_C_CONTINUOUS,174,0.12313448560608217
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,REVISION,5,spread,FH_A_HEALTHY_BREADTH,174,0.13883179853795774
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,REVISION,5,spread,FH_B_NET_BREADTH,174,0.14572787247631544
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,REVISION,5,spread,FH_C_CONTINUOUS,174,0.11586548591930294
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,REVISION,20,top,FH_A_HEALTHY_BREADTH,171,0.06767609729519132
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,REVISION,20,top,FH_B_NET_BREADTH,171,0.07249555735874087
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,REVISION,20,top,FH_C_CONTINUOUS,171,-0.0042743658050735595
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,REVISION,20,spread,FH_A_HEALTHY_BREADTH,171,0.20154493768336534
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,REVISION,20,spread,FH_B_NET_BREADTH,171,0.1763993328568616
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,REVISION,20,spread,FH_C_CONTINUOUS,171,0.08769049847601221
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,VALUE,5,top,FH_A_HEALTHY_BREADTH,174,0.12030844180378772
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,VALUE,5,top,FH_B_NET_BREADTH,174,0.11145556430433043
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,VALUE,5,top,FH_C_CONTINUOUS,174,0.08524046812266864
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,VALUE,5,spread,FH_A_HEALTHY_BREADTH,174,0.009311888607566555
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,VALUE,5,spread,FH_B_NET_BREADTH,174,0.007203466397534939
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,VALUE,5,spread,FH_C_CONTINUOUS,174,0.04819841111648965
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,VALUE,20,top,FH_A_HEALTHY_BREADTH,171,0.13904192291163203
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,VALUE,20,top,FH_B_NET_BREADTH,171,0.12613417236161656
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,VALUE,20,top,FH_C_CONTINUOUS,171,0.08293133654930761
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,VALUE,20,spread,FH_A_HEALTHY_BREADTH,171,0.04865534696680485
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,VALUE,20,spread,FH_B_NET_BREADTH,171,0.05165198022768697
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,VALUE,20,spread,FH_C_CONTINUOUS,171,0.0674514603883169
POST_2023_2024,K200,FLOW,5,top,FH_A_HEALTHY_BREADTH,97,-0.0027200968023532567
POST_2023_2024,K200,FLOW,5,top,FH_B_NET_BREADTH,97,-0.040182206796039656
POST_2023_2024,K200,FLOW,5,top,FH_C_CONTINUOUS,97,-0.11091678939617083
POST_2023_2024,K200,FLOW,5,spread,FH_A_HEALTHY_BREADTH,97,0.0031391195473632885
POST_2023_2024,K200,FLOW,5,spread,FH_B_NET_BREADTH,97,0.0365815778562564
POST_2023_2024,K200,FLOW,5,spread,FH_C_CONTINUOUS,97,0.13325794235219862
POST_2023_2024,K200,FLOW,20,top,FH_A_HEALTHY_BREADTH,97,-0.125323311160119
POST_2023_2024,K200,FLOW,20,top,FH_B_NET_BREADTH,97,-0.13976125489948102
POST_2023_2024,K200,FLOW,20,top,FH_C_CONTINUOUS,97,-0.25841573742899215
POST_2023_2024,K200,FLOW,20,spread,FH_A_HEALTHY_BREADTH,97,0.2282892731458044
POST_2023_2024,K200,FLOW,20,spread,FH_B_NET_BREADTH,97,0.24974287195113073
POST_2023_2024,K200,FLOW,20,spread,FH_C_CONTINUOUS,97,0.31006732589943187
POST_2023_2024,K200,MOMENTUM,5,top,FH_A_HEALTHY_BREADTH,97,-0.05845464339002897
POST_2023_2024,K200,MOMENTUM,5,top,FH_B_NET_BREADTH,97,-0.11962217670767018
POST_2023_2024,K200,MOMENTUM,5,top,FH_C_CONTINUOUS,97,-0.22792183883862818
POST_2023_2024,K200,MOMENTUM,5,spread,FH_A_HEALTHY_BREADTH,97,-0.05239775951970337
POST_2023_2024,K200,MOMENTUM,5,spread,FH_B_NET_BREADTH,97,-2.75278280307606e-05
POST_2023_2024,K200,MOMENTUM,5,spread,FH_C_CONTINUOUS,97,0.02071060382916053
POST_2023_2024,K200,MOMENTUM,20,top,FH_A_HEALTHY_BREADTH,97,-0.10085283048230803
POST_2023_2024,K200,MOMENTUM,20,top,FH_B_NET_BREADTH,97,-0.14856080592500723
POST_2023_2024,K200,MOMENTUM,20,top,FH_C_CONTINUOUS,97,-0.39358037029244686
POST_2023_2024,K200,MOMENTUM,20,spread,FH_A_HEALTHY_BREADTH,97,0.18087798010863798
POST_2023_2024,K200,MOMENTUM,20,spread,FH_B_NET_BREADTH,97,0.1968033245489152
POST_2023_2024,K200,MOMENTUM,20,spread,FH_C_CONTINUOUS,97,0.05651693667157584
POST_2023_2024,K200,REVISION,5,top,FH_A_HEALTHY_BREADTH,97,0.019624708614079726
POST_2023_2024,K200,REVISION,5,top,FH_B_NET_BREADTH,97,-0.057167250230511536
POST_2023_2024,K200,REVISION,5,top,FH_C_CONTINUOUS,97,-0.13225857353250578
POST_2023_2024,K200,REVISION,5,spread,FH_A_HEALTHY_BREADTH,97,0.07935746093628233
POST_2023_2024,K200,REVISION,5,spread,FH_B_NET_BREADTH,97,0.10350700540474543
POST_2023_2024,K200,REVISION,5,spread,FH_C_CONTINUOUS,97,0.05413686092993898
POST_2023_2024,K200,REVISION,20,top,FH_A_HEALTHY_BREADTH,97,-0.16177832651718002
POST_2023_2024,K200,REVISION,20,top,FH_B_NET_BREADTH,97,-0.1591421925657456
POST_2023_2024,K200,REVISION,20,top,FH_C_CONTINUOUS,97,-0.29882442667788767
POST_2023_2024,K200,REVISION,20,spread,FH_A_HEALTHY_BREADTH,97,0.15283551343349294
POST_2023_2024,K200,REVISION,20,spread,FH_B_NET_BREADTH,97,0.14573835826701614
POST_2023_2024,K200,REVISION,20,spread,FH_C_CONTINUOUS,97,-0.046326004628655576
POST_2023_2024,K200,VALUE,5,top,FH_A_HEALTHY_BREADTH,97,0.03573267925424499
POST_2023_2024,K200,VALUE,5,top,FH_B_NET_BREADTH,97,-0.07885295594623318
POST_2023_2024,K200,VALUE,5,top,FH_C_CONTINUOUS,97,-0.07657006101409636
POST_2023_2024,K200,VALUE,5,spread,FH_A_HEALTHY_BREADTH,97,0.047188134688338816
POST_2023_2024,K200,VALUE,5,spread,FH_B_NET_BREADTH,97,0.052088723805667765
POST_2023_2024,K200,VALUE,5,spread,FH_C_CONTINUOUS,97,0.16943246370713233
POST_2023_2024,K200,VALUE,20,top,FH_A_HEALTHY_BREADTH,97,-0.16973921535866346
POST_2023_2024,K200,VALUE,20,top,FH_B_NET_BREADTH,97,-0.17642253807348593
POST_2023_2024,K200,VALUE,20,top,FH_C_CONTINUOUS,97,-0.21920366084578158
POST_2023_2024,K200,VALUE,20,spread,FH_A_HEALTHY_BREADTH,97,0.2241328530884097
POST_2023_2024,K200,VALUE,20,spread,FH_B_NET_BREADTH,97,0.15492829937140792
POST_2023_2024,K200,VALUE,20,spread,FH_C_CONTINUOUS,97,0.2307621502209131
POST_2023_2024,KOSDAQ,FLOW,5,top,FH_A_HEALTHY_BREADTH,97,-0.08646733998875654
POST_2023_2024,KOSDAQ,FLOW,5,top,FH_B_NET_BREADTH,97,-0.10622069646296979
POST_2023_2024,KOSDAQ,FLOW,5,top,FH_C_CONTINUOUS,97,-0.06919314117399537
POST_2023_2024,KOSDAQ,FLOW,5,spread,FH_A_HEALTHY_BREADTH,97,-0.06223224970161757
POST_2023_2024,KOSDAQ,FLOW,5,spread,FH_B_NET_BREADTH,97,-0.0230316720486051
POST_2023_2024,KOSDAQ,FLOW,5,spread,FH_C_CONTINUOUS,97,-0.04879812749842205
POST_2023_2024,KOSDAQ,FLOW,20,top,FH_A_HEALTHY_BREADTH,97,-0.07145023940011865
POST_2023_2024,KOSDAQ,FLOW,20,top,FH_B_NET_BREADTH,97,-0.17227690692356612
POST_2023_2024,KOSDAQ,FLOW,20,top,FH_C_CONTINUOUS,97,-0.15191721018304227
POST_2023_2024,KOSDAQ,FLOW,20,spread,FH_A_HEALTHY_BREADTH,97,0.05558923834612502
POST_2023_2024,KOSDAQ,FLOW,20,spread,FH_B_NET_BREADTH,97,0.08441967196561852
POST_2023_2024,KOSDAQ,FLOW,20,spread,FH_C_CONTINUOUS,97,-0.019553439932674097
POST_2023_2024,KOSDAQ,MOMENTUM,5,top,FH_A_HEALTHY_BREADTH,97,0.12962324173370438
POST_2023_2024,KOSDAQ,MOMENTUM,5,top,FH_B_NET_BREADTH,97,0.10283786089833767
POST_2023_2024,KOSDAQ,MOMENTUM,5,top,FH_C_CONTINUOUS,97,0.047180727961287604
POST_2023_2024,KOSDAQ,MOMENTUM,5,spread,FH_A_HEALTHY_BREADTH,97,0.13951620930242153
POST_2023_2024,KOSDAQ,MOMENTUM,5,spread,FH_B_NET_BREADTH,97,0.09110458709068459
POST_2023_2024,KOSDAQ,MOMENTUM,5,spread,FH_C_CONTINUOUS,97,0.09983168525142014
POST_2023_2024,KOSDAQ,MOMENTUM,20,top,FH_A_HEALTHY_BREADTH,97,0.08207581917304489
POST_2023_2024,KOSDAQ,MOMENTUM,20,top,FH_B_NET_BREADTH,97,0.04720925556766627
POST_2023_2024,KOSDAQ,MOMENTUM,20,top,FH_C_CONTINUOUS,97,-0.06723385230380811
POST_2023_2024,KOSDAQ,MOMENTUM,20,spread,FH_A_HEALTHY_BREADTH,97,0.13627823952502843
POST_2023_2024,KOSDAQ,MOMENTUM,20,spread,FH_B_NET_BREADTH,97,0.02363649243810859
POST_2023_2024,KOSDAQ,MOMENTUM,20,spread,FH_C_CONTINUOUS,97,-0.017370608037029243
POST_2023_2024,KOSDAQ,REVISION,5,top,FH_A_HEALTHY_BREADTH,97,0.03469233632089615
POST_2023_2024,KOSDAQ,REVISION,5,top,FH_B_NET_BREADTH,97,-0.021711030563330166
POST_2023_2024,KOSDAQ,REVISION,5,top,FH_C_CONTINUOUS,97,-0.07733273721859878
POST_2023_2024,KOSDAQ,REVISION,5,spread,FH_A_HEALTHY_BREADTH,97,0.027902152000788463
POST_2023_2024,KOSDAQ,REVISION,5,spread,FH_B_NET_BREADTH,97,-0.02960846107666871
POST_2023_2024,KOSDAQ,REVISION,5,spread,FH_C_CONTINUOUS,97,-0.11283662949715967
POST_2023_2024,KOSDAQ,REVISION,20,top,FH_A_HEALTHY_BREADTH,97,-0.10294653503263808
POST_2023_2024,KOSDAQ,REVISION,20,top,FH_B_NET_BREADTH,97,-0.17455806639884472
POST_2023_2024,KOSDAQ,REVISION,20,top,FH_C_CONTINUOUS,97,-0.15314012202819272
POST_2023_2024,KOSDAQ,REVISION,20,spread,FH_A_HEALTHY_BREADTH,97,0.1601602610768752
POST_2023_2024,KOSDAQ,REVISION,20,spread,FH_B_NET_BREADTH,97,-0.009643977646096103
POST_2023_2024,KOSDAQ,REVISION,20,spread,FH_C_CONTINUOUS,97,-0.014740690090469176
POST_2023_2024,KOSDAQ,VALUE,5,top,FH_A_HEALTHY_BREADTH,97,0.03723856930282124
POST_2023_2024,KOSDAQ,VALUE,5,top,FH_B_NET_BREADTH,97,0.005377656002252415
POST_2023_2024,KOSDAQ,VALUE,5,top,FH_C_CONTINUOUS,97,-0.049521354933726065
POST_2023_2024,KOSDAQ,VALUE,5,spread,FH_A_HEALTHY_BREADTH,97,-0.014894005858993985
POST_2023_2024,KOSDAQ,VALUE,5,spread,FH_B_NET_BREADTH,97,0.018362398258947314
POST_2023_2024,KOSDAQ,VALUE,5,spread,FH_C_CONTINUOUS,97,-0.02044761203450452
POST_2023_2024,KOSDAQ,VALUE,20,top,FH_A_HEALTHY_BREADTH,97,-0.140707476831126
POST_2023_2024,KOSDAQ,VALUE,20,top,FH_B_NET_BREADTH,97,-0.16453870846087632
POST_2023_2024,KOSDAQ,VALUE,20,top,FH_C_CONTINUOUS,97,-0.22764569745423938
POST_2023_2024,KOSDAQ,VALUE,20,spread,FH_A_HEALTHY_BREADTH,97,0.1625117326638394
POST_2023_2024,KOSDAQ,VALUE,20,spread,FH_B_NET_BREADTH,97,0.1705108791970461
POST_2023_2024,KOSDAQ,VALUE,20,spread,FH_C_CONTINUOUS,97,0.17745371344414054
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,top,FH_A_HEALTHY_BREADTH,97,-0.026585649110071198
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,top,FH_B_NET_BREADTH,97,-0.040360749710985536
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,top,FH_C_CONTINUOUS,97,-0.030020513359983167
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,spread,FH_A_HEALTHY_BREADTH,97,0.03353661397173402
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,spread,FH_B_NET_BREADTH,97,-0.0008759199665998896
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,5,spread,FH_C_CONTINUOUS,97,-0.04762781401220281
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,top,FH_A_HEALTHY_BREADTH,97,-0.006707322794346804
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,top,FH_B_NET_BREADTH,97,-0.003072563007838675
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,top,FH_C_CONTINUOUS,97,-0.08314485588049653
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,spread,FH_A_HEALTHY_BREADTH,97,0.08694438831603608
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,spread,FH_B_NET_BREADTH,97,0.19488534944373637
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,FLOW,20,spread,FH_C_CONTINUOUS,97,0.11144277298548284
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,top,FH_A_HEALTHY_BREADTH,97,0.10716611699047188
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,top,FH_B_NET_BREADTH,97,0.06531458434145461
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,top,FH_C_CONTINUOUS,97,0.07188880706921943
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,spread,FH_A_HEALTHY_BREADTH,97,0.14781357419330649
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,spread,FH_B_NET_BREADTH,97,0.10334675182851875
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,5,spread,FH_C_CONTINUOUS,97,0.06192141805175677
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,top,FH_A_HEALTHY_BREADTH,97,0.01485644149558409
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,top,FH_B_NET_BREADTH,97,0.04233066070471052
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,MOMENTUM,20,top,FH_C_CONTINUOUS,97,0.05906795707973911
