sample,universe,target,horizon,outcome,metric,n_high,n_low,high_mean,low_mean,high_minus_low,nw_t,high_positive_share,low_positive_share
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,top,FH_A_HEALTHY_BREADTH,19,78,-0.00026044906553354284,0.00198446486516077,-0.0022449139306943127,-0.4096115394811456,0.5789473684210527,0.5384615384615384
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,top,FH_B_NET_BREADTH,35,29,0.0007812625574398711,0.0034403402158671623,-0.002659077658427291,-0.4490813227754306,0.5714285714285714,0.5172413793103449
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,top,FH_C_CONTINUOUS,32,34,-0.0006870833323394034,0.0028358130771068205,-0.0035228964094462236,-0.6247115797704874,0.5625,0.5588235294117647
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,spread,FH_A_HEALTHY_BREADTH,19,78,0.0035907000082242234,-0.001815282831175239,0.005405982839399462,0.5674096735868327,0.631578947368421,0.46153846153846156
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,spread,FH_B_NET_BREADTH,35,29,-0.001128823673411855,-0.005028140180355988,0.0038993165069441333,0.380316571787485,0.5142857142857142,0.41379310344827586
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,5,spread,FH_C_CONTINUOUS,32,34,-0.002355003947456919,5.749267540051297e-05,-0.002412496622857432,-0.24002387440459214,0.5625,0.4411764705882353
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,top,FH_A_HEALTHY_BREADTH,19,78,-0.003263277152031925,0.007169504243226223,-0.010432781395258148,-1.097627275687388,0.3157894736842105,0.5512820512820513
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,top,FH_B_NET_BREADTH,35,29,0.006858895741678379,0.004832902585759126,0.0020259931559192526,0.2132572028631112,0.4857142857142857,0.4482758620689655
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,top,FH_C_CONTINUOUS,32,34,-0.0009032377530604867,-0.0002292677891374126,-0.0006739699639230741,-0.07476587495836438,0.375,0.4117647058823529
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,spread,FH_A_HEALTHY_BREADTH,19,78,0.005655674660464531,-0.006192086405132302,0.011847761065596832,0.5151108544606504,0.5789473684210527,0.46153846153846156
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,spread,FH_B_NET_BREADTH,35,29,-0.007624400153180846,-0.01646539190125457,0.008840991748073724,0.39013828002171913,0.4857142857142857,0.4482758620689655
POST_2023_2024,KOSDAQ_PLUS_KOSPI_EX_K200,VALUE,20,spread,FH_C_CONTINUOUS,32,34,-0.014723416907546354,-0.016029819088253277,0.0013064021807069233,0.05391507272969625,0.4375,0.4117647058823529
POST_2023_2024,KOSPI_ALL,FLOW,5,top,FH_A_HEALTHY_BREADTH,17,80,-0.0015641358761219702,0.0023852429419774462,-0.003949378818099416,-0.6589372482424385,0.47058823529411764,0.5375
POST_2023_2024,KOSPI_ALL,FLOW,5,top,FH_B_NET_BREADTH,37,23,-0.003582905570819495,0.008797512157366176,-0.012380417728185671,-2.0146872591195915,0.5135135135135135,0.5217391304347826
POST_2023_2024,KOSPI_ALL,FLOW,5,top,FH_C_CONTINUOUS,33,24,-0.006705834724118152,0.0057569349164077995,-0.01246276964052595,-1.8752851084341,0.42424242424242425,0.5
POST_2023_2024,KOSPI_ALL,FLOW,5,spread,FH_A_HEALTHY_BREADTH,17,80,0.0039888069495434475,0.0017698212327056338,0.0022189857168378136,0.5760119388235222,0.5882352941176471,0.5625
POST_2023_2024,KOSPI_ALL,FLOW,5,spread,FH_B_NET_BREADTH,37,23,0.0033198067483498,0.002029440414406191,0.0012903663339436087,0.45960168545964103,0.5945945945945946,0.6086956521739131
POST_2023_2024,KOSPI_ALL,FLOW,5,spread,FH_C_CONTINUOUS,33,24,0.001977650009271715,0.0006877329945794582,0.0012899170146922568,0.4351578173464781,0.5757575757575758,0.5
POST_2023_2024,KOSPI_ALL,FLOW,20,top,FH_A_HEALTHY_BREADTH,17,80,0.005516424736718905,0.005619386775145228,-0.00010296203842632273,-0.009834590946509273,0.5294117647058824,0.5375
POST_2023_2024,KOSPI_ALL,FLOW,20,top,FH_B_NET_BREADTH,37,23,-0.0007925077377775456,0.019846270293662222,-0.020638778031439767,-2.061339898904032,0.5135135135135135,0.7391304347826086
POST_2023_2024,KOSPI_ALL,FLOW,20,top,FH_C_CONTINUOUS,33,24,-0.0058803076024115655,0.024129991977660362,-0.03001029958007193,-4.060348659540238,0.42424242424242425,0.7916666666666666
POST_2023_2024,KOSPI_ALL,FLOW,20,spread,FH_A_HEALTHY_BREADTH,17,80,0.011082056898714124,0.0072012592531513955,0.0038807976455627283,0.5187226516044358,0.6470588235294118,0.6
POST_2023_2024,KOSPI_ALL,FLOW,20,spread,FH_B_NET_BREADTH,37,23,0.011432956464196497,0.0034420201954940095,0.007990936268702488,1.135201240015024,0.6756756756756757,0.391304347826087
POST_2023_2024,KOSPI_ALL,FLOW,20,spread,FH_C_CONTINUOUS,33,24,0.013008755551902436,-0.001075197956676525,0.01408395350857896,2.551704758599359,0.7272727272727273,0.3333333333333333
POST_2023_2024,KOSPI_ALL,MOMENTUM,5,top,FH_A_HEALTHY_BREADTH,15,82,-0.004126439327494247,-0.00029038990377246854,-0.0038360494237217784,-0.5171206147591021,0.4666666666666667,0.5487804878048781
POST_2023_2024,KOSPI_ALL,MOMENTUM,5,top,FH_B_NET_BREADTH,36,18,-0.0022612724194160283,-0.0009255391468763496,-0.0013357332725396787,-0.19699982117487777,0.5277777777777778,0.4444444444444444
POST_2023_2024,KOSPI_ALL,MOMENTUM,5,top,FH_C_CONTINUOUS,28,28,-0.01314606483625447,-0.000847133987199389,-0.01229893084905508,-1.782633485231012,0.42857142857142855,0.4642857142857143
POST_2023_2024,KOSPI_ALL,MOMENTUM,5,spread,FH_A_HEALTHY_BREADTH,15,82,0.00023130370515485378,0.00011226334607704444,0.00011904035907780934,0.016128208935652616,0.4666666666666667,0.5121951219512195
POST_2023_2024,KOSPI_ALL,MOMENTUM,5,spread,FH_B_NET_BREADTH,36,18,0.004215005604148992,-0.005070773565818549,0.009285779169967541,1.1099961094834518,0.5833333333333334,0.3333333333333333
POST_2023_2024,KOSPI_ALL,MOMENTUM,5,spread,FH_C_CONTINUOUS,28,28,-0.0027486301793909493,-0.005081769301604628,0.002333139122213679,0.3138937406502147,0.5,0.42857142857142855
POST_2023_2024,KOSPI_ALL,MOMENTUM,20,top,FH_A_HEALTHY_BREADTH,15,82,-0.007036206307184275,-0.0024331102170689293,-0.004603096090115346,-0.3237472387043366,0.4666666666666667,0.5121951219512195
POST_2023_2024,KOSPI_ALL,MOMENTUM,20,top,FH_B_NET_BREADTH,36,18,-0.006330527350291163,-0.005000199224467039,-0.001330328125824124,-0.07886964662270249,0.5277777777777778,0.5
POST_2023_2024,KOSPI_ALL,MOMENTUM,20,top,FH_C_CONTINUOUS,28,28,-0.016079147265875608,0.0037394112816388414,-0.01981855854751445,-1.5358449252468396,0.4642857142857143,0.5714285714285714
POST_2023_2024,KOSPI_ALL,MOMENTUM,20,spread,FH_A_HEALTHY_BREADTH,15,82,-0.0015393494850394946,0.0015513953539077216,-0.0030907448389472163,-0.2449472674948388,0.4,0.4634146341463415
POST_2023_2024,KOSPI_ALL,MOMENTUM,20,spread,FH_B_NET_BREADTH,36,18,0.008267649046153893,-0.019900524191861464,0.028168173238015355,1.7409331019109133,0.5,0.3333333333333333
POST_2023_2024,KOSPI_ALL,MOMENTUM,20,spread,FH_C_CONTINUOUS,28,28,-0.0014839183292897668,-0.004086128965426852,0.002602210636137085,0.18380171821548918,0.5,0.42857142857142855
POST_2023_2024,KOSPI_ALL,REVISION,5,top,FH_A_HEALTHY_BREADTH,14,83,0.0076453904010787945,0.0022088963862624644,0.0054364940148163305,0.7404364637974276,0.7142857142857143,0.5662650602409639
POST_2023_2024,KOSPI_ALL,REVISION,5,top,FH_B_NET_BREADTH,29,26,0.0016593866152717414,0.003656669581464693,-0.0019972829661929516,-0.34179594272652686,0.5862068965517241,0.5
POST_2023_2024,KOSPI_ALL,REVISION,5,top,FH_C_CONTINUOUS,38,27,0.0007667260933085376,0.005449132901785985,-0.004682406808477447,-0.7725206170258453,0.5789473684210527,0.5185185185185185
POST_2023_2024,KOSPI_ALL,REVISION,5,spread,FH_A_HEALTHY_BREADTH,14,83,0.0037550388934488497,0.001959411906383757,0.0017956269870650927,0.35656418019588015,0.5,0.5783132530120482
POST_2023_2024,KOSPI_ALL,REVISION,5,spread,FH_B_NET_BREADTH,29,26,0.006492374880437845,-0.0014885318761572613,0.007980906756595105,1.9467373535481922,0.6551724137931034,0.46153846153846156
POST_2023_2024,KOSPI_ALL,REVISION,5,spread,FH_C_CONTINUOUS,38,27,0.002972405890919256,-0.0018976047526514258,0.004870010643570682,1.0776867745378154,0.5526315789473685,0.48148148148148145
POST_2023_2024,KOSPI_ALL,REVISION,20,top,FH_A_HEALTHY_BREADTH,14,83,0.024401025866428616,0.009715088562572152,0.014685937303856464,1.6566660946569665,0.9285714285714286,0.6144578313253012
POST_2023_2024,KOSPI_ALL,REVISION,20,top,FH_B_NET_BREADTH,29,26,0.01664944917660347,0.014406401801674205,0.002243047374929266,0.2225698547764287,0.8275862068965517,0.6153846153846154
POST_2023_2024,KOSPI_ALL,REVISION,20,top,FH_C_CONTINUOUS,38,27,0.010199701036429868,0.024923460305285458,-0.01472375926885559,-1.4678320006996692,0.7105263157894737,0.7037037037037037
POST_2023_2024,KOSPI_ALL,REVISION,20,spread,FH_A_HEALTHY_BREADTH,14,83,0.02462259558783932,0.007246483418963663,0.017376112168875656,1.695310714366976,0.8571428571428571,0.6024096385542169
POST_2023_2024,KOSPI_ALL,REVISION,20,spread,FH_B_NET_BREADTH,29,26,0.021094025570699695,-0.00028058093490492306,0.021374606505604618,1.4653768659341169,0.7931034482758621,0.5769230769230769
POST_2023_2024,KOSPI_ALL,REVISION,20,spread,FH_C_CONTINUOUS,38,27,0.01158458798356362,-0.002396540780646262,0.013981128764209882,0.9226625064847859,0.6842105263157895,0.48148148148148145
POST_2023_2024,KOSPI_ALL,VALUE,5,top,FH_A_HEALTHY_BREADTH,20,77,-0.0022144223188365654,0.0037585087625534616,-0.005972931081390027,-1.0573390721407456,0.55,0.4935064935064935
POST_2023_2024,KOSPI_ALL,VALUE,5,top,FH_B_NET_BREADTH,38,28,0.00037701251140688453,0.009712326821973191,-0.009335314310566306,-1.4211713837039326,0.5,0.5714285714285714
POST_2023_2024,KOSPI_ALL,VALUE,5,top,FH_C_CONTINUOUS,37,33,-0.0008447862773476484,0.009887856801483845,-0.010732643078831493,-1.654355142568173,0.4864864864864865,0.6060606060606061
POST_2023_2024,KOSPI_ALL,VALUE,5,spread,FH_A_HEALTHY_BREADTH,20,77,-0.00893170820068794,0.002232432273347552,-0.011164140474035493,-2.116795913921683,0.25,0.4935064935064935
POST_2023_2024,KOSPI_ALL,VALUE,5,spread,FH_B_NET_BREADTH,38,28,-0.001478061524025811,0.003134463101783301,-0.004612524625809112,-0.6783683000730382,0.47368421052631576,0.42857142857142855
POST_2023_2024,KOSPI_ALL,VALUE,5,spread,FH_C_CONTINUOUS,37,33,-0.0011964588864436833,0.00261626863872416,-0.0038127275251678434,-0.5322936976396316,0.4864864864864865,0.42424242424242425
POST_2023_2024,KOSPI_ALL,VALUE,20,top,FH_A_HEALTHY_BREADTH,20,77,0.00712615548353453,0.009890274067313402,-0.0027641185837788728,-0.30973564003196113,0.65,0.5454545454545454
POST_2023_2024,KOSPI_ALL,VALUE,20,top,FH_B_NET_BREADTH,38,28,0.0002583524424696834,0.026330874065924045,-0.026072521623454362,-1.9958660832144857,0.4473684210526316,0.75
POST_2023_2024,KOSPI_ALL,VALUE,20,top,FH_C_CONTINUOUS,37,33,0.0017346223920997636,0.03214661626546785,-0.030411993873368088,-2.1893766474507856,0.4864864864864865,0.7575757575757576
POST_2023_2024,KOSPI_ALL,VALUE,20,spread,FH_A_HEALTHY_BREADTH,20,77,-0.01378649785262614,0.0027581892564614583,-0.0165446871090876,-1.2852135205476412,0.35,0.44155844155844154
POST_2023_2024,KOSPI_ALL,VALUE,20,spread,FH_B_NET_BREADTH,38,28,-0.005768364340808553,0.02047717012080155,-0.026245534461610102,-1.1712716911217789,0.4473684210526316,0.5
POST_2023_2024,KOSPI_ALL,VALUE,20,spread,FH_C_CONTINUOUS,37,33,-0.01166291348803986,0.014188588284432896,-0.02585150177247276,-1.2253364036375776,0.40540540540540543,0.45454545454545453
POST_2023_2024,KOSPI_EX_K200,FLOW,5,top,FH_A_HEALTHY_BREADTH,18,79,0.00011475580754093897,0.0022366019861944694,-0.0021218461786535305,-0.2745127688489123,0.5555555555555556,0.5569620253164557
POST_2023_2024,KOSPI_EX_K200,FLOW,5,top,FH_B_NET_BREADTH,34,30,0.002547102057149191,0.005795402344226344,-0.0032483002870771533,-0.5032030238860487,0.6176470588235294,0.5
POST_2023_2024,KOSPI_EX_K200,FLOW,5,top,FH_C_CONTINUOUS,29,24,0.0023524998002008,0.005117825983885312,-0.0027653261836845123,-0.362558239091593,0.6206896551724138,0.5
POST_2023_2024,KOSPI_EX_K200,FLOW,5,spread,FH_A_HEALTHY_BREADTH,18,79,0.0013457668472244627,0.0029153376461136236,-0.001569570798889161,-0.2787988451186919,0.4444444444444444,0.6075949367088608
POST_2023_2024,KOSPI_EX_K200,FLOW,5,spread,FH_B_NET_BREADTH,34,30,0.0032164907916046063,0.0006976577932934334,0.002518832998311173,0.6040470694178081,0.5882352941176471,0.5333333333333333
POST_2023_2024,KOSPI_EX_K200,FLOW,5,spread,FH_C_CONTINUOUS,29,24,0.005573741277014956,0.002722493042318825,0.0028512482346961313,0.5959037131410708,0.6896551724137931,0.5416666666666666
POST_2023_2024,KOSPI_EX_K200,FLOW,20,top,FH_A_HEALTHY_BREADTH,18,79,0.011319675026965534,0.005559940193692564,0.00575973483327297,0.2994494338850154,0.5,0.5569620253164557
POST_2023_2024,KOSPI_EX_K200,FLOW,20,top,FH_B_NET_BREADTH,34,30,0.007854514592601659,0.013904473088844642,-0.006049958496242984,-0.45029754581421366,0.5294117647058824,0.6333333333333333
POST_2023_2024,KOSPI_EX_K200,FLOW,20,top,FH_C_CONTINUOUS,29,24,0.0059473134470510855,0.02160983177833198,-0.015662518331280895,-0.9680843770450099,0.4827586206896552,0.6666666666666666
POST_2023_2024,KOSPI_EX_K200,FLOW,20,spread,FH_A_HEALTHY_BREADTH,18,79,0.007184165198416026,0.010532426683259093,-0.0033482614848430667,-0.22264870727966538,0.6111111111111112,0.5822784810126582
POST_2023_2024,KOSPI_EX_K200,FLOW,20,spread,FH_B_NET_BREADTH,34,30,0.011953925346175884,0.008651745294382385,0.0033021800517934984,0.296563327768252,0.6470588235294118,0.6666666666666666
POST_2023_2024,KOSPI_EX_K200,FLOW,20,spread,FH_C_CONTINUOUS,29,24,0.01178390434051051,0.008307419504684707,0.003476484835825803,0.24861303235337,0.5862068965517241,0.625
POST_2023_2024,KOSPI_EX_K200,MOMENTUM,5,top,FH_A_HEALTHY_BREADTH,21,76,0.0013500765935386331,-0.001603389999474785,0.002953466593013418,0.28223842555312767,0.47619047619047616,0.5131578947368421
POST_2023_2024,KOSPI_EX_K200,MOMENTUM,5,top,FH_B_NET_BREADTH,40,21,0.0027145467033899253,-0.003070764334915805,0.00578531103830573,0.6370455448189322,0.55,0.5238095238095238
POST_2023_2024,KOSPI_EX_K200,MOMENTUM,5,top,FH_C_CONTINUOUS,29,29,0.00019718334594650405,-0.000987688385089537,0.0011848717310360413,0.12545804034212407,0.5172413793103449,0.4827586206896552
POST_2023_2024,KOSPI_EX_K200,MOMENTUM,5,spread,FH_A_HEALTHY_BREADTH,21,76,0.0017544002249811857,0.0009983180945679873,0.0007560821304131984,0.07375066072792094,0.47619047619047616,0.5263157894736842
POST_2023_2024,KOSPI_EX_K200,MOMENTUM,5,spread,FH_B_NET_BREADTH,40,21,0.006574324061549358,-0.006663728692888232,0.013238052754437589,1.6799115562846518,0.55,0.38095238095238093
POST_2023_2024,KOSPI_EX_K200,MOMENTUM,5,spread,FH_C_CONTINUOUS,29,29,0.007909169903667355,0.00041917611047891356,0.0074899937931884415,0.8799026989232798,0.5862068965517241,0.4482758620689655
POST_2023_2024,KOSPI_EX_K200,MOMENTUM,20,top,FH_A_HEALTHY_BREADTH,21,76,0.005152811658522824,-0.005387086062179536,0.01053989772070236,0.3988677538604502,0.42857142857142855,0.40789473684210525
POST_2023_2024,KOSPI_EX_K200,MOMENTUM,20,top,FH_B_NET_BREADTH,40,21,0.002860770615708483,-0.013456564035179565,0.016317334650888048,0.6822863323449103,0.4,0.3333333333333333
POST_2023_2024,KOSPI_EX_K200,MOMENTUM,20,top,FH_C_CONTINUOUS,29,29,0.012411443053689153,0.0002163493102915212,0.012195093743397632,0.5024778053331985,0.4827586206896552,0.3793103448275862
POST_2023_2024,KOSPI_EX_K200,MOMENTUM,20,spread,FH_A_HEALTHY_BREADTH,21,76,0.005215284403750266,0.0057804730341541,-0.0005651886304038345,-0.021940205209882085,0.42857142857142855,0.4605263157894737
POST_2023_2024,KOSPI_EX_K200,MOMENTUM,20,spread,FH_B_NET_BREADTH,40,21,0.011823072614206887,-0.012088008061899505,0.023911080676106394,1.0219240312786444,0.45,0.47619047619047616
POST_2023_2024,KOSPI_EX_K200,MOMENTUM,20,spread,FH_C_CONTINUOUS,29,29,0.02411204501279362,0.007836784257564542,0.016275260755229077,0.6054628212850258,0.5172413793103449,0.4827586206896552
POST_2023_2024,KOSPI_EX_K200,REVISION,5,top,FH_A_HEALTHY_BREADTH,23,74,0.00458993199121796,0.0033608543065254495,0.0012290776846925109,0.1990852003328572,0.5217391304347826,0.5
POST_2023_2024,KOSPI_EX_K200,REVISION,5,top,FH_B_NET_BREADTH,31,34,0.004997950555387802,0.005554565456898049,-0.0005566149015102471,-0.08240533047929567,0.5483870967741935,0.47058823529411764
POST_2023_2024,KOSPI_EX_K200,REVISION,5,top,FH_C_CONTINUOUS,35,27,0.007095276795983368,0.0027464262970829964,0.004348850498900372,0.6352699810559576,0.5714285714285714,0.3333333333333333
POST_2023_2024,KOSPI_EX_K200,REVISION,5,spread,FH_A_HEALTHY_BREADTH,23,74,0.0051967434076974905,0.001795483200688595,0.003401260207008896,0.4843121614193779,0.5217391304347826,0.5675675675675675
POST_2023_2024,KOSPI_EX_K200,REVISION,5,spread,FH_B_NET_BREADTH,31,34,0.003941207408008655,-0.0013240957396378446,0.0052653031476465,0.7249915778520243,0.5161290322580645,0.5
POST_2023_2024,KOSPI_EX_K200,REVISION,5,spread,FH_C_CONTINUOUS,35,27,0.008122492174824315,-0.004292182585230134,0.012414674760054449,1.5499148073703533,0.5714285714285714,0.4444444444444444
POST_2023_2024,KOSPI_EX_K200,REVISION,20,top,FH_A_HEALTHY_BREADTH,23,74,0.017922616091255027,0.01148136736963913,0.006441248721615897,0.4905124541174224,0.7391304347826086,0.581081081081081
POST_2023_2024,KOSPI_EX_K200,REVISION,20,top,FH_B_NET_BREADTH,31,34,0.017159292615489426,0.01051097251120344,0.006648320104285987,0.496852194402011,0.7419354838709677,0.5294117647058824
POST_2023_2024,KOSPI_EX_K200,REVISION,20,top,FH_C_CONTINUOUS,35,27,0.017730901947929627,0.0023533401524202142,0.015377561795509413,1.2017523036074638,0.7142857142857143,0.5185185185185185
POST_2023_2024,KOSPI_EX_K200,REVISION,20,spread,FH_A_HEALTHY_BREADTH,23,74,0.023377826819053982,0.004523577384018487,0.018854249435035494,1.2692553276669556,0.6086956521739131,0.5135135135135135
POST_2023_2024,KOSPI_EX_K200,REVISION,20,spread,FH_B_NET_BREADTH,31,34,0.025126991234930254,-0.0008674579007750848,0.02599444913570534,1.7518656901093845,0.6129032258064516,0.5294117647058824
POST_2023_2024,KOSPI_EX_K200,REVISION,20,spread,FH_C_CONTINUOUS,35,27,0.024275382968722566,-0.014519390798616503,0.03879477376733907,2.204074224943315,0.6,0.4444444444444444
POST_2023_2024,KOSPI_EX_K200,VALUE,5,top,FH_A_HEALTHY_BREADTH,22,75,-0.0016735250784591959,0.0036289188103530976,-0.005302443888812293,-0.9595078137919874,0.4090909090909091,0.5066666666666667
POST_2023_2024,KOSPI_EX_K200,VALUE,5,top,FH_B_NET_BREADTH,38,34,0.003418047495058414,-0.0006336829332926267,0.00405173042835104,0.6771615557857331,0.47368421052631576,0.4117647058823529
POST_2023_2024,KOSPI_EX_K200,VALUE,5,top,FH_C_CONTINUOUS,33,29,0.0038455378809560286,0.0007714688300789204,0.003074069050877108,0.4422519948749779,0.48484848484848486,0.4827586206896552
POST_2023_2024,KOSPI_EX_K200,VALUE,5,spread,FH_A_HEALTHY_BREADTH,22,75,-0.008523191048752396,-0.0022600119182768336,-0.006263179130475562,-0.7308526432580632,0.5,0.4
POST_2023_2024,KOSPI_EX_K200,VALUE,5,spread,FH_B_NET_BREADTH,38,34,-0.004868939281855485,-0.0072808168284947865,0.0024118775466393013,0.27100194913379966,0.4473684210526316,0.38235294117647056
POST_2023_2024,KOSPI_EX_K200,VALUE,5,spread,FH_C_CONTINUOUS,33,29,0.001447770301940827,-0.004945225079871786,0.006392995381812613,0.6339443442084312,0.5454545454545454,0.3793103448275862
POST_2023_2024,KOSPI_EX_K200,VALUE,20,top,FH_A_HEALTHY_BREADTH,22,75,0.0019651114805907684,0.01014896293070975,-0.008183851450118981,-0.7468950640621475,0.5,0.49333333333333335
POST_2023_2024,KOSPI_EX_K200,VALUE,20,top,FH_B_NET_BREADTH,38,34,0.006068007084940863,0.012551527346763664,-0.006483520261822802,-0.5540342454640111,0.5,0.5882352941176471
POST_2023_2024,KOSPI_EX_K200,VALUE,20,top,FH_C_CONTINUOUS,33,29,0.001914713709012965,0.015376564014361192,-0.013461850305348227,-0.996493836873548,0.42424242424242425,0.6551724137931034
POST_2023_2024,KOSPI_EX_K200,VALUE,20,spread,FH_A_HEALTHY_BREADTH,22,75,-0.039703740898170255,-0.00863407683185204,-0.031069664066318215,-1.5358213636880855,0.22727272727272727,0.3333333333333333
POST_2023_2024,KOSPI_EX_K200,VALUE,20,spread,FH_B_NET_BREADTH,38,34,-0.03447234042686928,0.0013912811593261266,-0.03586362158619541,-1.4977965532998745,0.21052631578947367,0.38235294117647056
POST_2023_2024,KOSPI_EX_K200,VALUE,20,spread,FH_C_CONTINUOUS,33,29,-0.03766158389214642,0.013791645250951268,-0.05145322914309769,-1.9036804050390024,0.24242424242424243,0.4827586206896552
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,5,top,FH_A_HEALTHY_BREADTH,22,75,0.0009876461774036315,0.0015136947712950403,-0.0005260485938914088,-0.09867225030786599,0.5,0.56
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,5,top,FH_B_NET_BREADTH,43,24,0.0011838199636095821,0.00513031672922818,-0.003946496765618598,-0.6099113596325095,0.5581395348837209,0.5416666666666666
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,5,top,FH_C_CONTINUOUS,33,22,-0.0013509752485078147,0.009315661413495668,-0.010666636662003482,-1.3225422429076126,0.5454545454545454,0.5454545454545454
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,5,spread,FH_A_HEALTHY_BREADTH,22,75,0.00162185729113605,0.0012940374329108429,0.0003278198582252071,0.11743069116782424,0.5454545454545454,0.56
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,5,spread,FH_B_NET_BREADTH,43,24,0.003130046778871235,-0.0021511247737515124,0.005281171552622747,1.555244992619594,0.6046511627906976,0.5416666666666666
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,5,spread,FH_C_CONTINUOUS,33,22,0.0018470872698813422,0.0016808544881766177,0.0001662327817047245,0.04336307197487977,0.5757575757575758,0.5454545454545454
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,20,top,FH_A_HEALTHY_BREADTH,22,75,0.003636876372120603,0.004269361655698954,-0.0006324852835783508,-0.05587706474938159,0.5,0.5866666666666667
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,20,top,FH_B_NET_BREADTH,43,24,0.005731721479454454,0.007423129608767884,-0.00169140812931343,-0.13041395155962235,0.5581395348837209,0.625
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,20,top,FH_C_CONTINUOUS,33,22,0.002553238103931094,0.027220422303147862,-0.02466718419921677,-2.2651330964370984,0.5454545454545454,0.7272727272727273
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,20,spread,FH_A_HEALTHY_BREADTH,22,75,0.008874842822765117,0.0024897946205642498,0.006385048202200868,0.9608639403542898,0.5909090909090909,0.48
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,20,spread,FH_B_NET_BREADTH,43,24,0.007401752143014846,-0.00791532524322155,0.015317077386236395,2.830631350565519,0.5581395348837209,0.2916666666666667
POST_2023_2024,KOSPI_KOSDAQ_ALL,FLOW,20,spread,FH_C_CONTINUOUS,33,22,0.00702158920185276,-0.013415003891258805,0.020436593093111563,3.645047380531555,0.5757575757575758,0.2727272727272727
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,5,top,FH_A_HEALTHY_BREADTH,18,79,0.0067100529173999114,-0.002319707017815505,0.009029759935215417,1.4082563585981003,0.7222222222222222,0.4936708860759494
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,5,top,FH_B_NET_BREADTH,42,18,0.0035647863779931523,0.0009586197238412943,0.002606166654151858,0.31067803441109165,0.6190476190476191,0.4444444444444444
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,5,top,FH_C_CONTINUOUS,27,23,-0.006255842210085004,-0.003913084134764373,-0.002342758075320631,-0.23252662187569204,0.48148148148148145,0.43478260869565216
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,5,spread,FH_A_HEALTHY_BREADTH,18,79,0.0064089356771556616,-0.0008678690642987408,0.007276804741454403,1.1518138316055142,0.6111111111111112,0.5063291139240507
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,5,spread,FH_B_NET_BREADTH,42,18,0.007722992886858647,-0.009031943353554651,0.0167549362404133,2.2286424183043976,0.6190476190476191,0.3333333333333333
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,5,spread,FH_C_CONTINUOUS,27,23,0.0005487855545858741,-0.00134785506317084,0.001896640617756714,0.22982870535347386,0.5185185185185185,0.5217391304347826
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,20,top,FH_A_HEALTHY_BREADTH,18,79,0.0030377806737383823,-0.004022470074931632,0.0070602507486700146,0.5146255311738008,0.5555555555555556,0.5063291139240507
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,20,top,FH_B_NET_BREADTH,42,18,0.0012580985889661309,-0.0051895725540315,0.006447671142997631,0.35537708465396484,0.5238095238095238,0.5
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,20,top,FH_C_CONTINUOUS,27,23,-0.01919468417453228,-0.0025670265844607203,-0.01662765759007156,-0.7650456373346473,0.4074074074074074,0.5217391304347826
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOMENTUM,20,spread,FH_A_HEALTHY_BREADTH,18,79,0.012800349127022388,-0.0012214990245689131,0.014021848151591302,0.9894157716162315,0.6111111111111112,0.3924050632911392
