signal_date,era,universe,score,n_factors,ic_to_raw5,ic_to_neutral5,top2_raw_minus_ew8,top2_neutral_minus_ew8,top2_overlap_share
2021-11-19,2020-22,KOSPI_EX_K200,NEUTRAL20,8,0.5000000000000001,-0.261904761904762,0.011556197355328562,-0.01211101386730325,0.5
2021-11-19,2020-22,KOSPI_KOSDAQ_ALL,RAW20,8,-0.4523809523809524,0.07142857142857144,-0.008494849361529538,-0.0021227655089643875,0.0
2021-11-19,2020-22,KOSPI_KOSDAQ_ALL,WITHIN20,8,-0.523809523809524,-0.11904761904761905,0.0003158654539572622,0.0006879975605003628,0.0
2021-11-19,2020-22,KOSPI_KOSDAQ_ALL,NEUTRAL20,8,-0.3571428571428572,0.04761904761904763,0.0003158654539572622,0.0006879975605003628,0.0
2021-11-26,2020-22,K200,RAW20,8,-0.4523809523809524,-0.6428571428571429,-0.012958792685451762,-0.016062750983404914,0.0
2021-11-26,2020-22,K200,WITHIN20,8,-0.4761904761904762,-0.6666666666666669,-0.012958792685451762,-0.016062750983404914,0.0
2021-11-26,2020-22,K200,NEUTRAL20,8,-0.3571428571428572,-0.4523809523809524,-0.0035508615205113126,-0.003983648118620113,0.0
2021-11-26,2020-22,KOSDAQ,RAW20,8,-0.5476190476190477,-0.5000000000000001,-0.0038663908923447744,-0.006766667678786411,0.0
2021-11-26,2020-22,KOSDAQ,WITHIN20,8,-0.6190476190476191,-0.4285714285714286,-0.006796879496395575,-0.00549893853368361,0.0
2021-11-26,2020-22,KOSDAQ,NEUTRAL20,8,-0.5000000000000001,-0.38095238095238104,-0.006796879496395575,-0.00549893853368361,0.0
2021-11-26,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,RAW20,8,-0.8571428571428572,-0.9761904761904763,-0.01896567413454885,-0.020163376511940948,0.0
2021-11-26,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,WITHIN20,8,-0.5714285714285715,-0.8333333333333335,-0.00421155823399515,-0.010491386444026647,0.5
2021-11-26,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,NEUTRAL20,8,-0.3571428571428572,-0.6904761904761906,-0.00154999333801345,-0.00904724796879575,0.5
2021-11-26,2020-22,KOSPI_ALL,RAW20,8,-0.7142857142857144,-0.6190476190476191,-0.019124322109166373,-0.011822351894667814,0.0
2021-11-26,2020-22,KOSPI_ALL,WITHIN20,8,-0.523809523809524,-0.30952380952380953,-0.007910681422201925,-0.0016202323779479135,0.0
2021-11-26,2020-22,KOSPI_ALL,NEUTRAL20,8,-0.261904761904762,-0.523809523809524,0.0021742824349038252,-0.006633339813855162,0.0
2021-11-26,2020-22,KOSPI_EX_K200,RAW20,8,-0.4523809523809524,-0.7619047619047621,-0.0035389301374439894,-0.011192072863116173,0.0
2021-11-26,2020-22,KOSPI_EX_K200,WITHIN20,8,-0.2142857142857143,-0.6666666666666669,-0.0035389301374439894,-0.011192072863116173,0.0
2021-11-26,2020-22,KOSPI_EX_K200,NEUTRAL20,8,-0.14285714285714288,-0.4523809523809524,0.0051052608757399115,-0.008194044621652524,0.5
2021-11-26,2020-22,KOSPI_KOSDAQ_ALL,RAW20,8,-0.7857142857142858,-0.8333333333333335,-0.011973176847161763,-0.014845934007807725,0.0
2021-11-26,2020-22,KOSPI_KOSDAQ_ALL,WITHIN20,8,-0.523809523809524,-0.7619047619047621,-0.006684466068921563,-0.012242237276470225,0.0
2021-11-26,2020-22,KOSPI_KOSDAQ_ALL,NEUTRAL20,8,-0.5476190476190477,-0.7857142857142858,-0.007305053402560612,-0.015921615995781076,0.0
2021-12-03,2020-22,K200,RAW20,8,0.1666666666666667,0.023809523809523815,0.010490333657094175,0.0040583690191949365,0.5
2021-12-03,2020-22,K200,WITHIN20,8,0.2142857142857143,0.023809523809523815,0.010490333657094175,0.0040583690191949365,0.5
2021-12-03,2020-22,K200,NEUTRAL20,8,0.523809523809524,0.261904761904762,0.004134401400392225,0.0034474136819253372,0.5
2021-12-03,2020-22,KOSDAQ,RAW20,8,-0.4047619047619048,-0.2142857142857143,-0.01782662290181526,-0.0078721440653723,0.0
2021-12-03,2020-22,KOSDAQ,WITHIN20,8,-0.3571428571428572,-0.4285714285714286,-0.014822308756765462,-0.0092016089327505,0.0
2021-12-03,2020-22,KOSDAQ,NEUTRAL20,8,-0.1666666666666667,-0.261904761904762,-0.014822308756765462,-0.0092016089327505,0.0
2021-12-03,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,RAW20,8,-0.5952380952380953,-0.28571428571428575,-0.008730573148607049,-0.006213854747636625,0.0
2021-12-03,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,WITHIN20,8,-0.5476190476190477,-0.09523809523809526,0.004043286788763051,0.011670338827683875,0.0
2021-12-03,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,NEUTRAL20,8,-0.261904761904762,-0.023809523809523815,-0.008730573148607049,-0.006213854747636625,0.0
2021-12-03,2020-22,KOSPI_ALL,RAW20,8,0.19047619047619052,0.2380952380952381,0.005278592696846738,0.006360445310726701,0.5
2021-12-03,2020-22,KOSPI_ALL,WITHIN20,8,0.1666666666666667,0.261904761904762,0.005278592696846738,0.006360445310726701,0.5
2021-12-03,2020-22,KOSPI_ALL,NEUTRAL20,8,0.1666666666666667,0.261904761904762,0.005278592696846738,0.006360445310726701,0.5
2021-12-03,2020-22,KOSPI_EX_K200,RAW20,8,0.14285714285714288,0.6428571428571429,-0.007621345533583412,0.019564234661554075,0.0
2021-12-03,2020-22,KOSPI_EX_K200,WITHIN20,8,0.11904761904761905,0.523809523809524,-0.007621345533583412,0.019564234661554075,0.0
2021-12-03,2020-22,KOSPI_EX_K200,NEUTRAL20,8,0.14285714285714288,0.5714285714285715,0.004792597769314389,0.012555752565122773,0.5
2021-12-03,2020-22,KOSPI_KOSDAQ_ALL,RAW20,8,-0.2380952380952381,-0.261904761904762,-0.004992004345617612,-0.004016887770020263,0.5
2021-12-03,2020-22,KOSPI_KOSDAQ_ALL,WITHIN20,8,0.11904761904761905,0.09523809523809526,0.008573728064567238,0.007553322073923287,0.5
2021-12-03,2020-22,KOSPI_KOSDAQ_ALL,NEUTRAL20,8,0.023809523809523815,0.0,0.012228809230620138,0.008237369029424537,0.5
2021-12-10,2020-22,K200,RAW20,8,0.023809523809523815,0.07142857142857144,-0.0032009293231002136,-0.0011676760640654503,0.0
2021-12-10,2020-22,K200,WITHIN20,8,0.14285714285714288,0.07142857142857144,-0.0032009293231002136,-0.0011676760640654503,0.0
2021-12-10,2020-22,K200,NEUTRAL20,8,0.2142857142857143,-0.09523809523809526,0.002803965247842686,-0.00328058868479865,0.0
2021-12-10,2020-22,KOSDAQ,RAW20,8,0.6428571428571429,0.5714285714285715,0.026471397732617065,0.016271960882780066,1.0
2021-12-10,2020-22,KOSDAQ,WITHIN20,8,0.261904761904762,0.14285714285714288,-0.0012300696976879372,0.0041752868633980625,0.0
2021-12-10,2020-22,KOSDAQ,NEUTRAL20,8,0.261904761904762,0.3333333333333334,0.005697313773529115,0.009114681068675762,0.5
2021-12-10,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,RAW20,8,0.523809523809524,0.7142857142857144,0.006014667590109452,0.006807003066946421,0.5
2021-12-10,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,WITHIN20,8,0.4285714285714286,0.6190476190476191,0.006014667590109452,0.006807003066946421,0.5
2021-12-10,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,NEUTRAL20,8,0.4047619047619048,0.5952380952380953,0.006014667590109452,0.006807003066946421,0.5
2021-12-10,2020-22,KOSPI_ALL,RAW20,8,0.09523809523809526,0.1666666666666667,0.005231953527109363,0.002135862269505762,0.0
2021-12-10,2020-22,KOSPI_ALL,WITHIN20,8,-0.04761904761904763,0.04761904761904763,0.005231953527109363,0.002135862269505762,0.0
2021-12-10,2020-22,KOSPI_ALL,NEUTRAL20,8,-0.04761904761904763,0.11904761904761905,0.005231953527109363,0.002135862269505762,0.0
2021-12-10,2020-22,KOSPI_EX_K200,RAW20,8,0.4047619047619048,0.9047619047619048,0.012356916510849575,0.02903455942442793,0.5
2021-12-10,2020-22,KOSPI_EX_K200,WITHIN20,8,0.11904761904761905,0.6904761904761906,0.012356916510849575,0.02903455942442793,0.5
2021-12-10,2020-22,KOSPI_EX_K200,NEUTRAL20,8,0.4285714285714286,0.8571428571428572,0.012356916510849575,0.02903455942442793,0.5
2021-12-10,2020-22,KOSPI_KOSDAQ_ALL,RAW20,8,0.4761904761904762,0.3571428571428572,0.0008377331974487503,0.0022411430907167493,0.0
2021-12-10,2020-22,KOSPI_KOSDAQ_ALL,WITHIN20,8,0.4047619047619048,0.4761904761904762,0.011210835726005751,0.0065415888991825506,0.5
2021-12-10,2020-22,KOSPI_KOSDAQ_ALL,NEUTRAL20,8,0.6666666666666669,0.6190476190476191,0.011210835726005751,0.0065415888991825506,0.5
2021-12-17,2020-22,K200,RAW20,8,-0.09523809523809526,0.07142857142857144,-0.003441861336851874,-0.0013956471902045872,0.0
2021-12-17,2020-22,K200,WITHIN20,8,0.28571428571428575,0.4047619047619048,0.007185269440177226,0.0027626152509371625,0.5
2021-12-17,2020-22,K200,NEUTRAL20,8,0.3571428571428572,0.4761904761904762,0.007185269440177226,0.0027626152509371625,0.5
2021-12-17,2020-22,KOSDAQ,RAW20,8,0.1666666666666667,0.5952380952380953,0.004533171299773513,0.022748391780692687,0.0
2021-12-17,2020-22,KOSDAQ,WITHIN20,8,0.19047619047619052,0.6428571428571429,0.004533171299773513,0.022748391780692687,0.0
2021-12-17,2020-22,KOSDAQ,NEUTRAL20,8,0.14285714285714288,0.5476190476190477,-0.0010892286817696367,0.009038399744117288,0.0
2021-12-17,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,RAW20,8,-0.1666666666666667,0.5952380952380953,-0.013953213742232597,0.01732344532748001,0.0
2021-12-17,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,WITHIN20,8,-0.07142857142857144,0.7142857142857144,-0.013953213742232597,0.01732344532748001,0.0
2021-12-17,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,NEUTRAL20,8,-0.07142857142857144,0.7142857142857144,-0.013953213742232597,0.01732344532748001,0.0
2021-12-17,2020-22,KOSPI_ALL,RAW20,8,-0.28571428571428575,0.30952380952380953,0.00019564890525239657,0.007819640383113825,0.0
2021-12-17,2020-22,KOSPI_ALL,WITHIN20,8,-0.3571428571428572,0.1666666666666667,0.00019564890525239657,0.007819640383113825,0.0
2021-12-17,2020-22,KOSPI_ALL,NEUTRAL20,8,-0.19047619047619052,0.3571428571428572,0.00019564890525239657,0.007819640383113825,0.0
2021-12-17,2020-22,KOSPI_EX_K200,RAW20,8,0.04761904761904763,0.2380952380952381,0.005344594037049937,0.00817181485925876,0.0
2021-12-17,2020-22,KOSPI_EX_K200,WITHIN20,8,0.2380952380952381,-0.07142857142857144,0.01867569574292674,0.004099616640332061,0.5
2021-12-17,2020-22,KOSPI_EX_K200,NEUTRAL20,8,0.261904761904762,0.09523809523809526,0.005344594037049937,0.00817181485925876,0.0
2021-12-17,2020-22,KOSPI_KOSDAQ_ALL,RAW20,8,-0.19047619047619052,0.523809523809524,-0.008373488475123113,0.014503507154178037,0.0
2021-12-17,2020-22,KOSPI_KOSDAQ_ALL,WITHIN20,8,-0.19047619047619052,0.523809523809524,-0.008373488475123113,0.014503507154178037,0.0
2021-12-17,2020-22,KOSPI_KOSDAQ_ALL,NEUTRAL20,8,-0.2380952380952381,0.4761904761904762,-0.008373488475123113,0.014503507154178037,0.0
2021-12-24,2020-22,K200,RAW20,8,-0.6190476190476191,-0.4285714285714286,-0.027490649987824814,-0.013264065987259575,0.0
2021-12-24,2020-22,K200,WITHIN20,8,-0.7142857142857144,-0.5714285714285715,-0.027490649987824814,-0.013264065987259575,0.0
2021-12-24,2020-22,K200,NEUTRAL20,8,-0.523809523809524,-0.28571428571428575,-0.027490649987824814,-0.013264065987259575,0.0
2021-12-24,2020-22,KOSDAQ,RAW20,8,0.5714285714285715,0.2142857142857143,0.009715644169283638,0.006143752925335425,1.0
2021-12-24,2020-22,KOSDAQ,WITHIN20,8,0.6904761904761906,0.4047619047619048,0.009715644169283638,0.006143752925335425,1.0
2021-12-24,2020-22,KOSDAQ,NEUTRAL20,8,0.5476190476190477,0.11904761904761905,0.009715644169283638,0.006143752925335425,1.0
2021-12-24,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,RAW20,8,-0.523809523809524,-0.523809523809524,-0.0060962843359634,-0.0057031841653254,0.0
2021-12-24,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,WITHIN20,8,-0.523809523809524,-0.523809523809524,-0.0060962843359634,-0.0057031841653254,0.0
2021-12-24,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,NEUTRAL20,8,-0.6190476190476191,-0.5714285714285715,-0.02345803707069245,-0.012036106437593001,0.0
2021-12-24,2020-22,KOSPI_ALL,RAW20,8,-0.30952380952380953,0.04761904761904763,-0.013949847860890124,-0.004774921796762187,0.0
2021-12-24,2020-22,KOSPI_ALL,WITHIN20,8,-0.38095238095238104,-0.04761904761904763,-0.02944821546548107,-0.009916097448666988,0.0
2021-12-24,2020-22,KOSPI_ALL,NEUTRAL20,8,-0.30952380952380953,0.023809523809523815,-0.02944821546548107,-0.009916097448666988,0.0
2021-12-24,2020-22,KOSPI_EX_K200,RAW20,8,0.5000000000000001,0.7857142857142858,-0.0043371162463304745,0.0036991640294581126,0.5
2021-12-24,2020-22,KOSPI_EX_K200,WITHIN20,8,0.2380952380952381,0.523809523809524,-0.0043371162463304745,0.0036991640294581126,0.5
2021-12-24,2020-22,KOSPI_EX_K200,NEUTRAL20,8,-0.023809523809523815,0.261904761904762,-0.0043371162463304745,0.0036991640294581126,0.5
2021-12-24,2020-22,KOSPI_KOSDAQ_ALL,RAW20,8,-0.5952380952380953,-0.28571428571428575,-0.0333109195382324,-0.009331566712347325,0.0
2021-12-24,2020-22,KOSPI_KOSDAQ_ALL,WITHIN20,8,-0.5952380952380953,-0.28571428571428575,-0.0333109195382324,-0.009331566712347325,0.0
2021-12-24,2020-22,KOSPI_KOSDAQ_ALL,NEUTRAL20,8,-0.5952380952380953,-0.28571428571428575,-0.0333109195382324,-0.009331566712347325,0.0
2022-01-03,2020-22,K200,RAW20,8,0.30952380952380953,0.4047619047619048,0.01729896536544551,0.0011080799348164253,0.5
2022-01-03,2020-22,K200,WITHIN20,8,0.3571428571428572,0.4523809523809524,0.00014750328939001564,0.00023836284996472598,0.5
2022-01-03,2020-22,K200,NEUTRAL20,8,0.1666666666666667,0.3571428571428572,-0.025939351686997285,-0.007710695017422475,0.0
2022-01-03,2020-22,KOSDAQ,RAW20,8,0.4047619047619048,0.30952380952380953,0.048429455639430366,0.04262942392538886,1.0
2022-01-03,2020-22,KOSDAQ,WITHIN20,8,0.523809523809524,0.4047619047619048,0.048429455639430366,0.04262942392538886,1.0
2022-01-03,2020-22,KOSDAQ,NEUTRAL20,8,0.523809523809524,0.4047619047619048,0.048429455639430366,0.04262942392538886,1.0
2022-01-03,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,RAW20,8,-0.4523809523809524,-0.523809523809524,-0.0676132610733217,-0.03932683758190943,0.0
2022-01-03,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,WITHIN20,8,0.19047619047619052,0.14285714285714288,0.0012007331373513515,0.0020308606316611737,0.5
2022-01-03,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,NEUTRAL20,8,0.023809523809523815,0.0,0.010264012091454451,0.0052643300585176744,0.5
2022-01-03,2020-22,KOSPI_ALL,RAW20,8,-0.38095238095238104,-0.5952380952380953,-0.0553681812915454,-0.024414619624129948,0.0
2022-01-03,2020-22,KOSPI_ALL,WITHIN20,8,-0.04761904761904763,-0.2380952380952381,0.004667523961190245,0.008183318216239098,0.5
2022-01-03,2020-22,KOSPI_ALL,NEUTRAL20,8,0.09523809523809526,0.023809523809523815,0.019983602324269854,0.010677868092557451,0.5
2022-01-03,2020-22,KOSPI_EX_K200,RAW20,8,-0.9047619047619048,-0.8095238095238096,-0.04329335044330174,-0.017400743631478123,0.0
2022-01-03,2020-22,KOSPI_EX_K200,WITHIN20,8,-0.7619047619047621,-0.6904761904761906,-0.04329335044330174,-0.017400743631478123,0.0
2022-01-03,2020-22,KOSPI_EX_K200,NEUTRAL20,8,-0.5714285714285715,-0.6190476190476191,-0.04329335044330174,-0.017400743631478123,0.0
2022-01-03,2020-22,KOSPI_KOSDAQ_ALL,RAW20,8,-0.6666666666666669,-0.7142857142857144,-0.06257501960650999,-0.03398726856444099,0.0
2022-01-03,2020-22,KOSPI_KOSDAQ_ALL,WITHIN20,8,-0.07142857142857144,-0.11904761904761905,0.005367452436403099,0.005455968482392112,0.5
2022-01-03,2020-22,KOSPI_KOSDAQ_ALL,NEUTRAL20,8,0.2380952380952381,0.19047619047619052,0.09542273268024151,0.05287571403078701,1.0
2022-01-10,2020-22,K200,RAW20,8,-0.2142857142857143,-0.14285714285714288,-0.006662044625035988,-0.0144913257416343,0.0
2022-01-10,2020-22,K200,WITHIN20,8,-0.14285714285714288,-0.11904761904761905,-0.006662044625035988,-0.0144913257416343,0.0
2022-01-10,2020-22,K200,NEUTRAL20,8,-0.28571428571428575,-0.1666666666666667,-0.006662044625035988,-0.0144913257416343,0.0
2022-01-10,2020-22,KOSDAQ,RAW20,8,0.6666666666666669,0.30952380952380953,0.011292286701569624,0.0035882771532936377,0.5
2022-01-10,2020-22,KOSDAQ,WITHIN20,8,0.6666666666666669,0.30952380952380953,0.011292286701569624,0.0035882771532936377,0.5
2022-01-10,2020-22,KOSDAQ,NEUTRAL20,8,0.6904761904761906,0.30952380952380953,0.011292286701569624,0.0035882771532936377,0.5
2022-01-10,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,RAW20,8,-0.4047619047619048,-0.38095238095238104,-0.0184087097448123,-0.01571521247202205,0.0
2022-01-10,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,WITHIN20,8,-0.3333333333333334,-0.261904761904762,-0.0184087097448123,-0.01571521247202205,0.0
2022-01-10,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,NEUTRAL20,8,-0.30952380952380953,-0.2380952380952381,-0.0184087097448123,-0.01571521247202205,0.0
2022-01-10,2020-22,KOSPI_ALL,RAW20,8,-0.4523809523809524,-0.30952380952380953,-0.02234256016165896,-0.025311780013936663,0.0
2022-01-10,2020-22,KOSPI_ALL,WITHIN20,8,-0.4285714285714286,-0.28571428571428575,-0.02234256016165896,-0.025311780013936663,0.0
2022-01-10,2020-22,KOSPI_ALL,NEUTRAL20,8,-0.3571428571428572,-0.2142857142857143,-0.02234256016165896,-0.025311780013936663,0.0
2022-01-10,2020-22,KOSPI_EX_K200,RAW20,8,0.04761904761904763,0.07142857142857144,-0.017476527974711612,-0.01927260416042835,0.0
2022-01-10,2020-22,KOSPI_EX_K200,WITHIN20,8,0.30952380952380953,0.261904761904762,0.03118281801692934,0.0254994650138401,0.5
2022-01-10,2020-22,KOSPI_EX_K200,NEUTRAL20,8,0.38095238095238104,0.28571428571428575,-0.017476527974711612,-0.01927260416042835,0.0
2022-01-10,2020-22,KOSPI_KOSDAQ_ALL,RAW20,8,-0.523809523809524,-0.4285714285714286,-0.01618899685627379,-0.01445171927434585,0.0
2022-01-10,2020-22,KOSPI_KOSDAQ_ALL,WITHIN20,8,-0.5000000000000001,-0.4047619047619048,-0.01618899685627379,-0.01445171927434585,0.0
2022-01-10,2020-22,KOSPI_KOSDAQ_ALL,NEUTRAL20,8,-0.4285714285714286,-0.3333333333333334,-0.01618899685627379,-0.01445171927434585,0.0
2022-01-17,2020-22,K200,RAW20,8,-0.1666666666666667,-0.5000000000000001,-0.004938543429335425,-0.007999139482781688,0.0
2022-01-17,2020-22,K200,WITHIN20,8,-0.2380952380952381,-0.5000000000000001,-0.004938543429335425,-0.007999139482781688,0.0
2022-01-17,2020-22,K200,NEUTRAL20,8,-0.4047619047619048,-0.4761904761904762,-0.004938543429335425,-0.007999139482781688,0.0
2022-01-17,2020-22,KOSDAQ,RAW20,8,0.7619047619047621,0.9523809523809524,0.01752191434546183,0.015983458396601948,1.0
2022-01-17,2020-22,KOSDAQ,WITHIN20,8,0.7857142857142858,0.9047619047619048,0.01752191434546183,0.015983458396601948,1.0
2022-01-17,2020-22,KOSDAQ,NEUTRAL20,8,0.7857142857142858,0.9047619047619048,0.01752191434546183,0.015983458396601948,1.0
2022-01-17,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,RAW20,8,0.5952380952380953,0.5000000000000001,0.01173888116397175,0.010117519147916487,1.0
2022-01-17,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,WITHIN20,8,0.38095238095238104,0.28571428571428575,0.0071950012798692505,0.0034594363116431377,0.5
2022-01-17,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,NEUTRAL20,8,0.3333333333333334,0.1666666666666667,0.0071950012798692505,0.0034594363116431377,0.5
2022-01-17,2020-22,KOSPI_ALL,RAW20,8,-0.6190476190476191,-0.19047619047619052,-0.005951697399213,-0.0034814185951780006,0.0
2022-01-17,2020-22,KOSPI_ALL,WITHIN20,8,-0.6428571428571429,-0.2380952380952381,-0.0060274969140754996,-0.0074555035720789,0.0
2022-01-17,2020-22,KOSPI_ALL,NEUTRAL20,8,-0.7857142857142858,-0.3571428571428572,-0.008149043535508499,-0.0054943596512425,0.0
2022-01-17,2020-22,KOSPI_EX_K200,RAW20,8,-0.023809523809523815,-0.19047619047619052,-0.010526149678752074,-0.008048100052092739,0.0
2022-01-17,2020-22,KOSPI_EX_K200,WITHIN20,8,0.09523809523809526,0.023809523809523815,0.002368408997054275,-0.0008224218740339887,0.5
2022-01-17,2020-22,KOSPI_EX_K200,NEUTRAL20,8,-0.04761904761904763,-0.07142857142857144,-0.010526149678752074,-0.008048100052092739,0.0
2022-01-17,2020-22,KOSPI_KOSDAQ_ALL,RAW20,8,0.523809523809524,0.5952380952380953,0.004419836570976737,0.0024613480284706884,0.5
2022-01-17,2020-22,KOSPI_KOSDAQ_ALL,WITHIN20,8,0.5952380952380953,0.523809523809524,0.004419836570976737,0.0024613480284706884,0.5
2022-01-17,2020-22,KOSPI_KOSDAQ_ALL,NEUTRAL20,8,0.523809523809524,0.4523809523809524,0.004419836570976737,0.0024613480284706884,0.5
2022-01-24,2020-22,K200,RAW20,8,0.5952380952380953,0.5476190476190477,0.035305512710434375,0.02475784679078251,1.0
2022-01-24,2020-22,K200,WITHIN20,8,0.4047619047619048,0.38095238095238104,0.014541618484596577,0.006300899179009063,0.5
2022-01-24,2020-22,K200,NEUTRAL20,8,0.14285714285714288,0.19047619047619052,-0.011307426697041927,-0.006151860308583536,0.0
2022-01-24,2020-22,KOSDAQ,RAW20,8,0.6666666666666669,0.6666666666666669,0.028016788484837164,0.028515117218012104,0.5
2022-01-24,2020-22,KOSDAQ,WITHIN20,8,0.5000000000000001,0.523809523809524,0.028016788484837164,0.028515117218012104,0.5
2022-01-24,2020-22,KOSDAQ,NEUTRAL20,8,0.38095238095238104,0.5000000000000001,0.028016788484837164,0.028515117218012104,0.5
2022-01-24,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,RAW20,8,0.7142857142857144,0.6904761904761906,0.046456632260842866,0.038430684112370786,1.0
2022-01-24,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,WITHIN20,8,0.6428571428571429,0.6666666666666669,0.046456632260842866,0.038430684112370786,1.0
2022-01-24,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,NEUTRAL20,8,0.6190476190476191,0.6190476190476191,0.046456632260842866,0.038430684112370786,1.0
2022-01-24,2020-22,KOSPI_ALL,RAW20,8,0.5952380952380953,0.523809523809524,0.01627768366597311,0.01058069346359176,0.5
2022-01-24,2020-22,KOSPI_ALL,WITHIN20,8,0.6428571428571429,0.4523809523809524,0.01627768366597311,0.01058069346359176,0.5
2022-01-24,2020-22,KOSPI_ALL,NEUTRAL20,8,0.19047619047619052,0.11904761904761905,-0.002625140811016686,-0.008777908252800289,0.0
2022-01-24,2020-22,KOSPI_EX_K200,RAW20,8,-0.5476190476190477,-0.4047619047619048,0.003325754249584688,-0.00849649098657116,0.0
2022-01-24,2020-22,KOSPI_EX_K200,WITHIN20,8,-0.4761904761904762,-0.523809523809524,0.003325754249584688,-0.00849649098657116,0.0
2022-01-24,2020-22,KOSPI_EX_K200,NEUTRAL20,8,-0.6904761904761906,-0.523809523809524,-0.03097686652691356,-0.012388591970681512,0.0
2022-01-24,2020-22,KOSPI_KOSDAQ_ALL,RAW20,8,0.7380952380952381,0.6190476190476191,0.03985396853807,0.032106756792208736,1.0
2022-01-24,2020-22,KOSPI_KOSDAQ_ALL,WITHIN20,8,0.7380952380952381,0.6190476190476191,0.03985396853807,0.032106756792208736,1.0
2022-01-24,2020-22,KOSPI_KOSDAQ_ALL,NEUTRAL20,8,0.5952380952380953,0.5714285714285715,0.03985396853807,0.032106756792208736,1.0
2022-02-03,2020-22,K200,RAW20,8,0.7380952380952381,0.28571428571428575,0.010055204461986775,0.00053700136372415,0.5
2022-02-03,2020-22,K200,WITHIN20,8,0.5714285714285715,0.19047619047619052,0.010055204461986775,0.00053700136372415,0.5
2022-02-03,2020-22,K200,NEUTRAL20,8,0.4761904761904762,-0.09523809523809526,0.003286139309909825,-0.0049437578880301,0.0
2022-02-03,2020-22,KOSDAQ,RAW20,8,0.4047619047619048,0.7142857142857144,0.0058019725516143,0.0078124322249709995,0.5
2022-02-03,2020-22,KOSDAQ,WITHIN20,8,0.38095238095238104,0.7619047619047621,0.0058019725516143,0.0078124322249709995,0.5
2022-02-03,2020-22,KOSDAQ,NEUTRAL20,8,0.38095238095238104,0.7619047619047621,0.0058019725516143,0.0078124322249709995,0.5
2022-02-03,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,RAW20,8,0.880952380952381,0.9285714285714287,0.02750925016686144,0.01700339037154695,1.0
2022-02-03,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,WITHIN20,8,0.8571428571428572,0.9047619047619048,0.02750925016686144,0.01700339037154695,1.0
2022-02-03,2020-22,KOSDAQ_PLUS_KOSPI_EX_K200,NEUTRAL20,8,0.8571428571428572,0.9047619047619048,0.02750925016686144,0.01700339037154695,1.0
2022-02-03,2020-22,KOSPI_ALL,RAW20,8,0.9285714285714287,0.7619047619047621,0.0232936997504955,0.015626935903172136,1.0
2022-02-03,2020-22,KOSPI_ALL,WITHIN20,8,0.7380952380952381,0.5476190476190477,0.0232936997504955,0.015626935903172136,1.0
2022-02-03,2020-22,KOSPI_ALL,NEUTRAL20,8,0.8333333333333335,0.5714285714285715,0.0232936997504955,0.015626935903172136,1.0
2022-02-03,2020-22,KOSPI_EX_K200,RAW20,8,0.880952380952381,0.9761904761904763,0.046395927145544975,0.025382879307359087,1.0
2022-02-03,2020-22,KOSPI_EX_K200,WITHIN20,8,0.4523809523809524,0.7380952380952381,0.008574060388297724,0.004231967287347689,0.0
2022-02-03,2020-22,KOSPI_EX_K200,NEUTRAL20,8,0.5476190476190477,0.8095238095238096,0.046395927145544975,0.025382879307359087,1.0
2022-02-03,2020-22,KOSPI_KOSDAQ_ALL,RAW20,8,0.9523809523809524,0.8333333333333335,0.026459220974494276,0.015275053239656802,1.0
2022-02-03,2020-22,KOSPI_KOSDAQ_ALL,WITHIN20,8,0.9285714285714287,0.7619047619047621,0.026459220974494276,0.015275053239656802,1.0
2022-02-03,2020-22,KOSPI_KOSDAQ_ALL,NEUTRAL20,8,0.9523809523809524,0.8095238095238096,0.026459220974494276,0.015275053239656802,1.0
