sample,spec,split_rule,universe,forward_horizon,contrast,value,min_state_n
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ,20,A_MINUS_D,-0.02373291893666515,19
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ,20,C_MINUS_B,0.05189692612596224,19
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.022543244971432546,19
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.005620762217864537,19
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.029353681154529687,19
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.046276163908097696,19
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ,20,INTERACTION_DID,0.01692248275356801,19
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,A_MINUS_D,-0.002782872725660251,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,C_MINUS_B,0.0008663518757028909,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.007036967252943362,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.005120446402986001,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.007903319128646252,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.00425409452728311,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,1,INTERACTION_DID,-0.012157413655929364,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,A_MINUS_D,0.006778223625085582,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,C_MINUS_B,0.023332919400781527,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.018752260316289633,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.011358882709577476,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.0045806590844918935,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.011974036691204051,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,5,INTERACTION_DID,0.0073933776067121575,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,A_MINUS_D,-0.028170906334145193,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,C_MINUS_B,0.057938665495829794,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.005127077100234677,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.024640682061449926,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.05281158839559512,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.03329798343437987,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSDAQ_PLUS_KOSPI_EX_K200,20,INTERACTION_DID,-0.01951360496121525,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,1,A_MINUS_D,-0.0015461853426053172,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,1,C_MINUS_B,-0.010739711515349654,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.0020514768097250726,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-0.010234420048229899,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.008688234705624583,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.0005052914671197554,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,1,INTERACTION_DID,0.008182943238504825,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,5,A_MINUS_D,0.016951333968844004,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,5,C_MINUS_B,0.0016277157260671093,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.015367852883089016,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.003211196811822097,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.013740137157021909,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.0015834810857549876,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,5,INTERACTION_DID,0.01215665607126692,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,20,A_MINUS_D,0.06277662019917679,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,20,C_MINUS_B,-0.018049560873552518,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.04053692337225815,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.0041901359533661284,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.05858648424581067,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.022239696826918648,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_ALL,20,INTERACTION_DID,0.036346787418892024,22
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,1,A_MINUS_D,-0.007888043134501744,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,1,C_MINUS_B,-0.000662201337703407,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.006676211897351356,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-0.0018740325748537946,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.00601401055964795,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.0012118312371503877,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,1,INTERACTION_DID,-0.004802179322497562,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,5,A_MINUS_D,0.006362796314693745,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,5,C_MINUS_B,0.012970637758099052,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0022148149329922276,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.01711861913980057,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.010755822825106825,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.004147981381701517,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,5,INTERACTION_DID,-0.014903804206808341,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,20,A_MINUS_D,-0.015741114130511883,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,20,C_MINUS_B,0.008979913509270823,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.013369410950151353,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.006608210328910293,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.022349324459422178,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.0023717031803605305,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_EX_K200,20,INTERACTION_DID,-0.019977621279061646,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,1,A_MINUS_D,-0.002784209350886867,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,1,C_MINUS_B,-0.0025666335146118857,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.002731519033730908,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-0.002619323831767845,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.00016488551911902194,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-5.269031715595925e-05,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,1,INTERACTION_DID,-0.00011219520196306286,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,5,A_MINUS_D,0.010889955936815198,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,5,C_MINUS_B,0.021307694939844073,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.02217393670049039,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.010023714176168881,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.000866241760646317,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.011283980763675192,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,5,INTERACTION_DID,0.012150222524321509,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,20,A_MINUS_D,0.02364579710395364,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,20,C_MINUS_B,0.058058311598421945,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.05079040082598172,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.030913707876393866,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.007267910772440225,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.02714460372202808,16
OOS,ROBUST_F20_L1_20,EXTREME_TERCILE,KOSPI_KOSDAQ_ALL,20,INTERACTION_DID,0.019876692949587854,16
OOS,ROBUST_F20_L1_20,MEDIAN,K200,1,A_MINUS_D,0.0004800229827860176,17
OOS,ROBUST_F20_L1_20,MEDIAN,K200,1,C_MINUS_B,-0.0038742348285729436,17
OOS,ROBUST_F20_L1_20,MEDIAN,K200,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0008225857991199742,17
OOS,ROBUST_F20_L1_20,MEDIAN,K200,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-0.0042167976449069,17
OOS,ROBUST_F20_L1_20,MEDIAN,K200,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.004696820627692918,17
OOS,ROBUST_F20_L1_20,MEDIAN,K200,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.00034256281633395663,17
OOS,ROBUST_F20_L1_20,MEDIAN,K200,1,INTERACTION_DID,0.005039383444026874,17
OOS,ROBUST_F20_L1_20,MEDIAN,K200,5,A_MINUS_D,0.010796344542530131,17
OOS,ROBUST_F20_L1_20,MEDIAN,K200,5,C_MINUS_B,-0.0059588731886517695,17
OOS,ROBUST_F20_L1_20,MEDIAN,K200,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.011091408768245655,17
OOS,ROBUST_F20_L1_20,MEDIAN,K200,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-0.006253937414367293,17
OOS,ROBUST_F20_L1_20,MEDIAN,K200,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.017050281956897426,17
OOS,ROBUST_F20_L1_20,MEDIAN,K200,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.0002950642257155238,17
OOS,ROBUST_F20_L1_20,MEDIAN,K200,5,INTERACTION_DID,0.01734534618261295,17
OOS,ROBUST_F20_L1_20,MEDIAN,K200,20,A_MINUS_D,0.03299049220015554,17
OOS,ROBUST_F20_L1_20,MEDIAN,K200,20,C_MINUS_B,-0.0014508832415093993,17
OOS,ROBUST_F20_L1_20,MEDIAN,K200,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.036276779147780165,17
OOS,ROBUST_F20_L1_20,MEDIAN,K200,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-0.0047371701891340216,17
OOS,ROBUST_F20_L1_20,MEDIAN,K200,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.03772766238928956,17
OOS,ROBUST_F20_L1_20,MEDIAN,K200,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.0032862869476246222,17
OOS,ROBUST_F20_L1_20,MEDIAN,K200,20,INTERACTION_DID,0.041013949336914185,17
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ,1,A_MINUS_D,-0.0023019112728418804,20
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ,1,C_MINUS_B,0.003960364273826661,20
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.001874327348639303,20
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.0035327803496240833,20
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.005834691622465964,20
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.00042758392420257747,20
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ,1,INTERACTION_DID,-0.005407107698263386,20
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ,5,A_MINUS_D,0.0004810632605333374,20
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ,5,C_MINUS_B,0.009533072126450229,20
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.011028430254954796,20
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-0.0010142948679712311,20
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.0014953581285045685,20
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.010547366994421459,20
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ,5,INTERACTION_DID,0.012042725122926028,20
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ,20,A_MINUS_D,-0.008317825746828418,20
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ,20,C_MINUS_B,0.023309670543349263,20
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.016769803580020178,20
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-0.0017779587834993345,20
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.006539866963329083,20
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.025087629326848597,20
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ,20,INTERACTION_DID,0.018547762363519512,20
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,1,A_MINUS_D,-0.003990573905476016,22
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,1,C_MINUS_B,0.003773801898203903,22
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,-0.0013426692325429592,22
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.0011258972252708465,22
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.005116471130746862,22
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.0026479046729330565,22
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,1,INTERACTION_DID,-0.0024685664578138057,22
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,5,A_MINUS_D,-0.003918634294591834,22
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,5,C_MINUS_B,0.017920257972570207,22
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.008929699396936922,22
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.005071924281041452,22
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.008990558575633285,22
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.012848333691528756,22
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,5,INTERACTION_DID,0.0038577751158954702,22
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,20,A_MINUS_D,0.0009579729673036223,22
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,20,C_MINUS_B,0.013674191778498261,22
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.012339375610617286,22
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.002292789135184598,22
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,-0.0013348161678809756,22
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.011381402643313663,22
OOS,ROBUST_F20_L1_20,MEDIAN,KOSDAQ_PLUS_KOSPI_EX_K200,20,INTERACTION_DID,0.010046586475432688,22
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,1,A_MINUS_D,0.0006213378796255322,33
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,1,C_MINUS_B,-0.007653638928924553,33
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,1,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.0011158595823524357,33
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,1,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,-0.008148160631651457,33
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,1,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.008769498511276988,33
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,1,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,-0.0004945217027269035,33
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,1,INTERACTION_DID,0.009264020214003892,33
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,5,A_MINUS_D,0.016529017184252287,33
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,5,C_MINUS_B,0.00916754610842743,33
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,5,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.014769972704887627,33
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,5,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.010926590587792093,33
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,5,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.005602426596460196,33
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,5,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.0017590444793646608,33
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,5,INTERACTION_DID,0.003843382117095534,33
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,20,A_MINUS_D,0.058585808941778866,32
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,20,C_MINUS_B,0.0008819272958832877,32
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,20,LIQ_EFFECT_WHEN_FACTOR_HIGH_A_MINUS_B,0.041358336353883154,32
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,20,LIQ_EFFECT_WHEN_FACTOR_LOW_C_MINUS_D,0.018109399883779,32
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,20,FACTOR_EFFECT_WHEN_LIQ_HIGH_A_MINUS_C,0.04047640905799986,32
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,20,FACTOR_EFFECT_WHEN_LIQ_LOW_B_MINUS_D,0.017227472587895712,32
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_ALL,20,INTERACTION_DID,0.023248936470104155,32
OOS,ROBUST_F20_L1_20,MEDIAN,KOSPI_EX_K200,1,A_MINUS_D,-0.0017084334075895048,23
