sample,spec,split_rule,universe,forward_horizon,state,n,mean_fwd_return,median_fwd_return,positive_share,mean_trailing20_return,median_trailing20_return,mean_factor_breadth,mean_liquidity_breadth,factor_low_cut,factor_high_cut,liq_low_cut,liq_high_cut
OOS,ROBUST_F10_L5_20,MEDIAN,KOSPI_ALL,5,D_FLOW_LLOW,30,0.005299759596443345,0.004348520481269717,0.5666666666666667,0.01955903836465926,0.007749274639932289,0.30416666666666664,0.3005097482527782,,0.5,,0.3715469613259669
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_ALL,20,A_FHIGH_LHIGH,106,0.0019109354661103408,0.003979000205997131,0.5566037735849056,0.008901311471647683,0.01506658447603044,0.6709905660377359,0.4684767483245598,,0.5,,0.3715469613259669
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_ALL,20,B_FHIGH_LLOW,113,0.005433223681882981,0.008930044756892692,0.584070796460177,-0.008473780294366816,-0.010133123841684438,0.6648230088495575,0.28244906738565156,,0.5,,0.3715469613259669
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_ALL,20,C_FLOW_LHIGH,65,0.010488206164397816,0.009404794055473543,0.6,0.02497627413390705,0.018131270637778436,0.29423076923076924,0.4694286666958638,,0.5,,0.3715469613259669
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_ALL,20,D_FLOW_LLOW,57,-0.0032707514307684913,0.006913644788219939,0.543859649122807,-0.006301070430189113,-0.002180601374058529,0.2807017543859649,0.28431838658690783,,0.5,,0.3715469613259669
OOS,ROBUST_F10_L5_20,MEDIAN,KOSPI_ALL,20,A_FHIGH_LHIGH,51,0.06104981083686346,0.03670794359301471,0.7647058823529411,0.06915225474669588,0.05089073026586507,0.7034313725490197,0.5013654011265469,,0.5,,0.3715469613259669
OOS,ROBUST_F10_L5_20,MEDIAN,KOSPI_ALL,20,B_FHIGH_LLOW,68,0.004586388648592301,0.011168423215968138,0.5588235294117647,0.005939652101555696,-0.0017608834057412325,0.6507352941176471,0.2805128337344608,,0.5,,0.3715469613259669
OOS,ROBUST_F10_L5_20,MEDIAN,KOSPI_ALL,20,C_FLOW_LHIGH,22,0.010278066313600096,-0.00035290317869385735,0.5,0.056586225406336836,0.0400060569608629,0.2840909090909091,0.48249614065841656,,0.5,,0.3715469613259669
OOS,ROBUST_F10_L5_20,MEDIAN,KOSPI_ALL,20,D_FLOW_LLOW,30,0.035865397785235835,0.016184972844813253,0.7,0.01955903836465926,0.007749274639932289,0.30416666666666664,0.3005097482527782,,0.5,,0.3715469613259669
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,1,A_FHIGH_LHIGH,50,0.002642525162621798,0.0011541839473499,0.56,0.00031719268303369324,0.0162073484508002,0.7275,0.5073355919296451,0.375,0.625,0.31423218239774187,0.41635927654906757
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,1,B_FHIGH_LLOW,56,-0.0011161366511694196,-0.0016026673631439501,0.42857142857142855,-0.011127759422492767,-0.010857281663586044,0.7232142857142857,0.25871857577024315,0.375,0.625,0.31423218239774187,0.41635927654906757
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,1,C_FLOW_LHIGH,44,0.0003195738785215638,0.0006600723353702,0.6136363636363636,0.0359982087853491,0.030229498665234403,0.2897727272727273,0.5047338970804923,0.375,0.625,0.31423218239774187,0.41635927654906757
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,1,D_FLOW_LLOW,35,-0.0010975457154477001,-0.0016473923977504,0.42857142857142855,-0.015224447685949749,-0.00858407263189738,0.275,0.2516335974284077,0.375,0.625,0.31423218239774187,0.41635927654906757
OOS,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,1,A_FHIGH_LHIGH,35,0.0019013848233081648,0.0045247449295332,0.6285714285714286,0.08459135424703153,0.06597998467801308,0.75,0.5270089422959673,0.375,0.625,0.31423218239774187,0.41635927654906757
OOS,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,1,B_FHIGH_LLOW,28,0.004306270898429122,0.0029419467434958,0.6071428571428571,-0.025312563501050496,-0.0193303602295146,0.7098214285714286,0.24899184639361271,0.375,0.625,0.31423218239774187,0.41635927654906757
OOS,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,1,C_FLOW_LHIGH,17,-0.0012522247476203364,0.0043949695429651,0.5882352941176471,0.05383676468327836,0.053914868869258066,0.27941176470588236,0.5143054224509842,0.375,0.625,0.31423218239774187,0.41635927654906757
OOS,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,1,D_FLOW_LLOW,18,0.007678087145540705,0.0089070147218266,0.6666666666666666,0.023875636150997963,0.0055471365377506784,0.3055555555555556,0.26838371651385917,0.375,0.625,0.31423218239774187,0.41635927654906757
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,5,A_FHIGH_LHIGH,50,-4.237587799409477e-05,-0.0007814331162396947,0.48,0.00031719268303369324,0.0162073484508002,0.7275,0.5073355919296451,0.375,0.625,0.31423218239774187,0.41635927654906757
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,5,B_FHIGH_LLOW,56,0.0010652058287338561,0.00169095456149568,0.5535714285714286,-0.011127759422492767,-0.010857281663586044,0.7232142857142857,0.25871857577024315,0.375,0.625,0.31423218239774187,0.41635927654906757
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,5,C_FLOW_LHIGH,44,0.0037745039570647914,0.005899577857172732,0.6590909090909091,0.0359982087853491,0.030229498665234403,0.2897727272727273,0.5047338970804923,0.375,0.625,0.31423218239774187,0.41635927654906757
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,5,D_FLOW_LLOW,35,-7.055414727371528e-05,0.001342583192903058,0.5142857142857142,-0.015224447685949749,-0.00858407263189738,0.275,0.2516335974284077,0.375,0.625,0.31423218239774187,0.41635927654906757
OOS,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,5,A_FHIGH_LHIGH,35,0.019491236632599496,0.01438185455590348,0.6857142857142857,0.08459135424703153,0.06597998467801308,0.75,0.5270089422959673,0.375,0.625,0.31423218239774187,0.41635927654906757
OOS,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,5,B_FHIGH_LLOW,28,-0.010374418691017502,-0.0037256280715474667,0.4642857142857143,-0.025312563501050496,-0.0193303602295146,0.7098214285714286,0.24899184639361271,0.375,0.625,0.31423218239774187,0.41635927654906757
OOS,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,5,C_FLOW_LHIGH,16,0.005572275590301848,0.010533560515946307,0.625,0.0703488793273516,0.055732461648817025,0.2734375,0.5137075758702998,0.375,0.625,0.31423218239774187,0.41635927654906757
OOS,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,5,D_FLOW_LLOW,18,0.0019534553531159885,0.004348520481269717,0.6111111111111112,0.023875636150997963,0.0055471365377506784,0.3055555555555556,0.26838371651385917,0.375,0.625,0.31423218239774187,0.41635927654906757
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,20,A_FHIGH_LHIGH,50,-0.0004715051130772406,0.006217198733152676,0.58,0.00031719268303369324,0.0162073484508002,0.7275,0.5073355919296451,0.375,0.625,0.31423218239774187,0.41635927654906757
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,20,B_FHIGH_LLOW,56,0.012132418770160438,0.013227133780097143,0.625,-0.011127759422492767,-0.010857281663586044,0.7232142857142857,0.25871857577024315,0.375,0.625,0.31423218239774187,0.41635927654906757
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,20,C_FLOW_LHIGH,44,0.005442770392951712,0.008153378616736377,0.5681818181818182,0.0359982087853491,0.030229498665234403,0.2897727272727273,0.5047338970804923,0.375,0.625,0.31423218239774187,0.41635927654906757
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,20,D_FLOW_LLOW,35,0.003513517886485194,0.006913644788219939,0.5428571428571428,-0.015224447685949749,-0.00858407263189738,0.275,0.2516335974284077,0.375,0.625,0.31423218239774187,0.41635927654906757
OOS,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,20,A_FHIGH_LHIGH,35,0.0627783484421784,0.04014452750523536,0.7428571428571429,0.08459135424703153,0.06597998467801308,0.75,0.5270089422959673,0.375,0.625,0.31423218239774187,0.41635927654906757
OOS,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,20,B_FHIGH_LLOW,26,7.989506011548494e-05,0.0022937128868973575,0.5,-0.009419267636662721,-0.014970930919762744,0.7115384615384616,0.24979743642892432,0.375,0.625,0.31423218239774187,0.41635927654906757
OOS,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,20,C_FLOW_LHIGH,16,0.0022688632192528852,-0.010559906496645614,0.4375,0.0703488793273516,0.055732461648817025,0.2734375,0.5137075758702998,0.375,0.625,0.31423218239774187,0.41635927654906757
OOS,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_ALL,20,D_FLOW_LLOW,18,0.03401852465354949,0.016184972844813253,0.6111111111111112,0.023875636150997963,0.0055471365377506784,0.3055555555555556,0.26838371651385917,0.375,0.625,0.31423218239774187,0.41635927654906757
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,1,A_FHIGH_LHIGH,124,0.001733612967265583,0.0019882686232681997,0.5806451612903226,0.014349738374451509,0.02794725783833097,0.6360887096774194,0.45561366912569745,,0.5,,0.3577235772357723
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,1,B_FHIGH_LLOW,111,-0.001634836052244644,0.0001401084614329,0.5045045045045045,-0.00968493391597305,-0.009264959926358304,0.634009009009009,0.2765881877074326,,0.5,,0.3577235772357723
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,1,C_FLOW_LHIGH,46,0.0037038610757715064,0.00353218491770745,0.6739130434782609,0.027732729580527016,0.01993295397312144,0.29347826086956524,0.44953328537404447,,0.5,,0.3577235772357723
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,1,D_FLOW_LLOW,58,-0.0014519970419015606,-0.0006423733077044499,0.41379310344827586,-0.016038106524424948,-0.01607567854020113,0.28448275862068967,0.26275367412984374,,0.5,,0.3577235772357723
OOS,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,1,A_FHIGH_LHIGH,54,-0.0006327911304228483,0.00264460615354635,0.5370370370370371,0.03911742614872535,0.0337992821263328,0.6458333333333334,0.4812450431252093,,0.5,,0.3577235772357723
OOS,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,1,B_FHIGH_LLOW,65,0.0004094341918954925,0.0017256172565459,0.5846153846153846,-0.008967208908655131,-0.0072454559644231226,0.6269230769230769,0.2760397017939981,,0.5,,0.3577235772357723
OOS,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,1,C_FLOW_LHIGH,26,-0.00031847994966299704,-0.00015431236021515939,0.5,0.03206995365730711,0.032125706105321575,0.2644230769230769,0.42489970195005233,,0.5,,0.3577235772357723
OOS,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,1,D_FLOW_LLOW,30,0.002426438015097147,0.00339578773348305,0.6333333333333333,-0.019811506934105588,-0.008599839194905543,0.30416666666666664,0.2693586710409954,,0.5,,0.3577235772357723
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,5,A_FHIGH_LHIGH,124,0.0031172126819849193,0.00597478434792081,0.5887096774193549,0.014349738374451509,0.02794725783833097,0.6360887096774194,0.45561366912569745,,0.5,,0.3577235772357723
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,5,B_FHIGH_LLOW,111,-0.002875472750543587,-0.0008063440275198136,0.46846846846846846,-0.00968493391597305,-0.009264959926358304,0.634009009009009,0.2765881877074326,,0.5,,0.3577235772357723
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,5,C_FLOW_LHIGH,46,0.003729854875445409,0.00949893420324836,0.6304347826086957,0.027732729580527016,0.01993295397312144,0.29347826086956524,0.44953328537404447,,0.5,,0.3577235772357723
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,5,D_FLOW_LLOW,58,-0.0034151867193251166,-0.0015219955633881945,0.46551724137931033,-0.016038106524424948,-0.01607567854020113,0.28448275862068967,0.26275367412984374,,0.5,,0.3577235772357723
OOS,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,5,A_FHIGH_LHIGH,53,0.005421587916506271,0.005461874696945345,0.5660377358490566,0.04133192884587675,0.03421807338725566,0.6485849056603774,0.4813497714022049,,0.5,,0.3577235772357723
OOS,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,5,B_FHIGH_LLOW,65,-0.00021635384372816735,0.001790967194288981,0.5230769230769231,-0.008967208908655131,-0.0072454559644231226,0.6269230769230769,0.2760397017939981,,0.5,,0.3577235772357723
OOS,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,5,C_FLOW_LHIGH,26,0.0033990268956213448,0.0031723804825168136,0.6153846153846154,0.03206995365730711,0.032125706105321575,0.2644230769230769,0.42489970195005233,,0.5,,0.3577235772357723
OOS,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,5,D_FLOW_LLOW,30,0.003912440365734237,0.005422894465224951,0.5666666666666667,-0.019811506934105588,-0.008599839194905543,0.30416666666666664,0.2693586710409954,,0.5,,0.3577235772357723
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,20,A_FHIGH_LHIGH,124,0.0064583747001563715,0.0029951027446351534,0.5483870967741935,0.014349738374451509,0.02794725783833097,0.6360887096774194,0.45561366912569745,,0.5,,0.3577235772357723
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,20,B_FHIGH_LLOW,111,-0.005096615561661977,-0.0034833326489776043,0.4774774774774775,-0.00968493391597305,-0.009264959926358304,0.634009009009009,0.2765881877074326,,0.5,,0.3577235772357723
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,20,C_FLOW_LHIGH,46,0.006712587337714294,0.016805802766314902,0.6739130434782609,0.027732729580527016,0.01993295397312144,0.29347826086956524,0.44953328537404447,,0.5,,0.3577235772357723
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,20,D_FLOW_LLOW,58,0.0011308584043291433,0.004279153043126425,0.5344827586206896,-0.016038106524424948,-0.01607567854020113,0.28448275862068967,0.26275367412984374,,0.5,,0.3577235772357723
OOS,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,20,A_FHIGH_LHIGH,53,0.012234331451659038,0.005457181853987586,0.5471698113207547,0.04133192884587675,0.03421807338725566,0.6485849056603774,0.4813497714022049,,0.5,,0.3577235772357723
OOS,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,20,B_FHIGH_LLOW,62,0.00972316513642731,0.012996043533735017,0.6129032258064516,-0.0033686839526218437,-0.0028644957298121247,0.6229838709677419,0.27762119124085194,,0.5,,0.3577235772357723
OOS,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,20,C_FLOW_LHIGH,26,0.01590911216153977,0.012784848234425897,0.6153846153846154,0.03206995365730711,0.032125706105321575,0.2644230769230769,0.42489970195005233,,0.5,,0.3577235772357723
OOS,ROBUST_F10_L5_20,MEDIAN,KOSPI_EX_K200,20,D_FLOW_LLOW,30,0.002894652113363147,0.002272088244545537,0.5333333333333333,-0.019811506934105588,-0.008599839194905543,0.30416666666666664,0.2693586710409954,,0.5,,0.3577235772357723
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,1,A_FHIGH_LHIGH,53,0.003720852149583198,0.0026973012071924,0.660377358490566,0.010302233275458074,0.03312067777120687,0.6981132075471698,0.5014438071243015,0.5,0.625,0.3012334543163742,0.40040789524938364
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,1,B_FHIGH_LLOW,48,-0.0011529380024724713,0.0012163652395772,0.5833333333333334,-0.012846748111249777,-0.014048437683442942,0.6979166666666666,0.2514177746948596,0.5,0.625,0.3012334543163742,0.40040789524938364
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,1,C_FLOW_LHIGH,60,0.0025218388671247355,0.0038069789516114,0.6166666666666667,0.033982551066775085,0.03103025674315664,0.3854166666666667,0.4818620381962605,0.5,0.625,0.3012334543163742,0.40040789524938364
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,1,D_FLOW_LLOW,65,-0.0010665987793567252,-0.0004561871061737,0.4461538461538462,-0.020051940054992105,-0.013450212605059133,0.3596153846153846,0.23818952559860954,0.5,0.625,0.3012334543163742,0.40040789524938364
OOS,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,1,A_FHIGH_LHIGH,29,-0.0011878550429331313,0.0058380371872651,0.5517241379310345,0.04572891744264635,0.05137720906172537,0.7241379310344828,0.5352437718128503,0.5,0.625,0.3012334543163742,0.40040789524938364
OOS,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,1,B_FHIGH_LLOW,23,-0.0006791856850462305,0.000520159283973,0.5217391304347826,-0.029587021748047046,-0.020940942350353885,0.7391304347826086,0.24943855436015305,0.5,0.625,0.3012334543163742,0.40040789524938364
OOS,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,1,C_FLOW_LHIGH,30,0.00010369079727141906,0.0010471067549929999,0.5666666666666667,0.034496331151713376,0.031933931330584364,0.3416666666666667,0.4541407161123107,0.5,0.625,0.3012334543163742,0.40040789524938364
OOS,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,1,D_FLOW_LLOW,38,0.0017304657367252587,0.00279956808776255,0.6052631578947368,-0.021784195123214944,-0.01090869969055781,0.39473684210526316,0.24035823649304386,0.5,0.625,0.3012334543163742,0.40040789524938364
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,5,A_FHIGH_LHIGH,53,0.007376118434661368,0.00844235744996492,0.6037735849056604,0.010302233275458074,0.03312067777120687,0.6981132075471698,0.5014438071243015,0.5,0.625,0.3012334543163742,0.40040789524938364
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,5,B_FHIGH_LLOW,48,-0.0036931942206523635,-0.00440491026640065,0.4375,-0.012846748111249777,-0.014048437683442942,0.6979166666666666,0.2514177746948596,0.5,0.625,0.3012334543163742,0.40040789524938364
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,5,C_FLOW_LHIGH,60,0.004061880555662916,0.008376115976101408,0.6333333333333333,0.033982551066775085,0.03103025674315664,0.3854166666666667,0.4818620381962605,0.5,0.625,0.3012334543163742,0.40040789524938364
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,5,D_FLOW_LLOW,65,-0.0017343857030284425,-0.001667302112435941,0.47692307692307695,-0.020051940054992105,-0.013450212605059133,0.3596153846153846,0.23818952559860954,0.5,0.625,0.3012334543163742,0.40040789524938364
OOS,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,5,A_FHIGH_LHIGH,29,0.006597111198723268,0.012960986203414097,0.5862068965517241,0.04572891744264635,0.05137720906172537,0.7241379310344828,0.5352437718128503,0.5,0.625,0.3012334543163742,0.40040789524938364
OOS,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,5,B_FHIGH_LLOW,23,0.0014958016578023679,0.009300705902800762,0.6521739130434783,-0.029587021748047046,-0.020940942350353885,0.7391304347826086,0.24943855436015305,0.5,0.625,0.3012334543163742,0.40040789524938364
OOS,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,5,C_FLOW_LHIGH,29,0.006267892757162008,0.0061505689764003975,0.6551724137931034,0.03838417763281725,0.032090147261448716,0.33620689655172414,0.45339748410085784,0.5,0.625,0.3012334543163742,0.40040789524938364
OOS,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,5,D_FLOW_LLOW,38,0.000902281766058264,0.0022449693364849114,0.5263157894736842,-0.021784195123214944,-0.01090869969055781,0.39473684210526316,0.24035823649304386,0.5,0.625,0.3012334543163742,0.40040789524938364
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,20,A_FHIGH_LHIGH,53,0.006915763188680969,0.0012694986060900015,0.5283018867924528,0.010302233275458074,0.03312067777120687,0.6981132075471698,0.5014438071243015,0.5,0.625,0.3012334543163742,0.40040789524938364
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,20,B_FHIGH_LLOW,48,-0.0020125267448367046,0.00048582922350894726,0.5208333333333334,-0.012846748111249777,-0.014048437683442942,0.6979166666666666,0.2514177746948596,0.5,0.625,0.3012334543163742,0.40040789524938364
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,20,C_FLOW_LHIGH,60,0.015958594571641536,0.01609271616017815,0.6833333333333333,0.033982551066775085,0.03103025674315664,0.3854166666666667,0.4818620381962605,0.5,0.625,0.3012334543163742,0.40040789524938364
TRAIN,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,20,D_FLOW_LLOW,65,-0.0053158017413123225,-0.0032853979464408396,0.46153846153846156,-0.020051940054992105,-0.013450212605059133,0.3596153846153846,0.23818952559860954,0.5,0.625,0.3012334543163742,0.40040789524938364
OOS,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,20,A_FHIGH_LHIGH,29,0.014259753254707672,0.012254455186055873,0.5517241379310345,0.04572891744264635,0.05137720906172537,0.7241379310344828,0.5352437718128503,0.5,0.625,0.3012334543163742,0.40040789524938364
OOS,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,20,B_FHIGH_LLOW,21,0.010096330925768091,0.01738599713300426,0.6190476190476191,-0.02028523344426041,-0.015857952011540024,0.7321428571428571,0.24836741156097014,0.5,0.625,0.3012334543163742,0.40040789524938364
OOS,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,20,C_FLOW_LHIGH,29,0.014902925610484815,0.004449900323549143,0.5517241379310345,0.03838417763281725,0.032090147261448716,0.33620689655172414,0.45339748410085784,0.5,0.625,0.3012334543163742,0.40040789524938364
OOS,ROBUST_F10_L5_20,EXTREME_TERCILE,KOSPI_EX_K200,20,D_FLOW_LLOW,37,0.005428663226527591,0.0064943760701638275,0.5675675675675675,-0.019143265906966273,-0.010271375450138457,0.3918918918918919,0.24121398201518252,0.5,0.625,0.3012334543163742,0.40040789524938364
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,1,A_FHIGH_LHIGH,117,0.0010897896150036715,0.0010008421709539,0.5299145299145299,0.011293712111693414,0.017944827594229117,0.6538461538461539,0.44320470099026166,,0.5,,0.3563618290258449
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,1,B_FHIGH_LLOW,116,-0.0008647616742263537,-0.00012653174004559998,0.5,-0.012797578835571425,-0.009115861879978154,0.6842672413793104,0.2839018025182606,,0.5,,0.3563618290258449
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,1,C_FLOW_LHIGH,54,0.0015383801194451359,0.00103861553101085,0.6481481481481481,0.03290214947103555,0.03076537454270601,0.2824074074074074,0.4328758934421085,,0.5,,0.3563618290258449
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,1,D_FLOW_LLOW,54,-0.0020169460239016323,-0.0007661657469589501,0.46296296296296297,-0.0072415545345019304,-0.009730034598039655,0.2916666666666667,0.2813150699184415,,0.5,,0.3563618290258449
OOS,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,1,A_FHIGH_LHIGH,54,0.00020387491541456806,0.00572994202527065,0.5740740740740741,0.07699359073243756,0.05559260583461394,0.6759259259259259,0.460879590487623,,0.5,,0.3563618290258449
OOS,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,1,B_FHIGH_LLOW,72,0.0007062940300976129,0.0028794180748584,0.5555555555555556,-0.009809462225863935,-0.006148405157598082,0.6736111111111112,0.2728580292662383,,0.5,,0.3563618290258449
OOS,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,1,C_FLOW_LHIGH,18,0.002493189827298425,-0.0004734866707412784,0.5,0.018568085607288235,0.03547324850896438,0.2638888888888889,0.4248931939788391,,0.5,,0.3563618290258449
OOS,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,1,D_FLOW_LLOW,31,0.004476502446923025,0.0009268835266379,0.5806451612903226,0.016804220449476544,0.008132567378295664,0.2903225806451613,0.301860463400319,,0.5,,0.3563618290258449
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,5,A_FHIGH_LHIGH,117,0.003265688266736939,0.005685713075737144,0.6324786324786325,0.011293712111693414,0.017944827594229117,0.6538461538461539,0.44320470099026166,,0.5,,0.3563618290258449
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,5,B_FHIGH_LLOW,116,-0.0005434446007541495,0.0009915917919638847,0.5431034482758621,-0.012797578835571425,-0.009115861879978154,0.6842672413793104,0.2839018025182606,,0.5,,0.3563618290258449
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,5,C_FLOW_LHIGH,54,0.002095813874157913,0.0048258770042827045,0.6296296296296297,0.03290214947103555,0.03076537454270601,0.2824074074074074,0.4328758934421085,,0.5,,0.3563618290258449
TRAIN,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,5,D_FLOW_LLOW,54,-0.0031624381545514884,0.001741768688956733,0.5185185185185185,-0.0072415545345019304,-0.009730034598039655,0.2916666666666667,0.2813150699184415,,0.5,,0.3563618290258449
OOS,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,5,A_FHIGH_LHIGH,54,0.015175324313396897,0.014630685542464082,0.6481481481481481,0.07699359073243756,0.05559260583461394,0.6759259259259259,0.460879590487623,,0.5,,0.3563618290258449
OOS,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,5,B_FHIGH_LLOW,72,0.002847781556692721,0.007729729901829907,0.5555555555555556,-0.009809462225863935,-0.006148405157598082,0.6736111111111112,0.2728580292662383,,0.5,,0.3563618290258449
OOS,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,5,C_FLOW_LHIGH,17,0.006578070874582883,0.006136058256580629,0.5882352941176471,0.03154012519035441,0.03596552215514443,0.2647058823529412,0.4214041964900388,,0.5,,0.3563618290258449
OOS,ROBUST_F10_L5_20,MEDIAN,KOSPI_KOSDAQ_ALL,5,D_FLOW_LLOW,31,-0.0028425263552019084,-0.00027187845509187773,0.4838709677419355,0.016804220449476544,0.008132567378295664,0.2903225806451613,0.301860463400319,,0.5,,0.3563618290258449
