factor,source,destination,period,n,source_local_to_destination_local_next5_ic
PER12MF,KOSDAQ,KOSPI_EX_K200,CONF_2023_2024,97,-0.12931306543235851
PER12MF,KOSDAQ,KOSPI_EX_K200,STRESS_2025,49,-0.06163265306122448
PER12MF,KOSDAQ,KOSPI_EX_K200,STRESS_2026,29,0.38768472906403934
PER12MF,KOSDAQ,KOSPI_ALL,DISC_2016_2019,194,0.02556816080666302
PER12MF,KOSDAQ,KOSPI_ALL,VAL_2020_2022,148,0.010609431510677917
PER12MF,KOSDAQ,KOSPI_ALL,CONF_2023_2024,97,0.00550967809804334
PER12MF,KOSDAQ,KOSPI_ALL,STRESS_2025,49,-0.07653061224489796
PER12MF,KOSDAQ,KOSPI_ALL,STRESS_2026,29,-0.24334975369458123
PER12MF,KOSDAQ,KOSPI_KOSDAQ_ALL,DISC_2016_2019,194,0.022253084771112656
PER12MF,KOSDAQ,KOSPI_KOSDAQ_ALL,VAL_2020_2022,148,0.04633204633204634
PER12MF,KOSDAQ,KOSPI_KOSDAQ_ALL,CONF_2023_2024,97,0.141003050704818
PER12MF,KOSDAQ,KOSPI_KOSDAQ_ALL,STRESS_2025,49,-0.16438775510204082
PER12MF,KOSDAQ,KOSPI_KOSDAQ_ALL,STRESS_2026,29,-0.029064039408866992
PER12MF,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,DISC_2016_2019,194,0.00526516910257095
PER12MF,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,VAL_2020_2022,148,0.05766703561526189
PER12MF,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,CONF_2023_2024,97,0.04278876499053229
PER12MF,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,49,-0.029897959183673467
PER12MF,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,29,0.08078817733990146
PER12MF,KOSPI_EX_K200,K200,DISC_2016_2019,194,0.060676410283803044
PER12MF,KOSPI_EX_K200,K200,VAL_2020_2022,148,0.04995983519473453
PER12MF,KOSPI_EX_K200,K200,CONF_2023_2024,97,0.027693035977277507
PER12MF,KOSPI_EX_K200,K200,STRESS_2025,49,-0.14908163265306124
PER12MF,KOSPI_EX_K200,K200,STRESS_2026,29,0.11625615763546797
PER12MF,KOSPI_EX_K200,KOSDAQ,DISC_2016_2019,194,-0.05579172710202035
PER12MF,KOSPI_EX_K200,KOSDAQ,VAL_2020_2022,148,-0.0346194708610816
PER12MF,KOSPI_EX_K200,KOSDAQ,CONF_2023_2024,97,-0.09209972648853355
PER12MF,KOSPI_EX_K200,KOSDAQ,STRESS_2025,49,0.0586734693877551
PER12MF,KOSPI_EX_K200,KOSDAQ,STRESS_2026,29,0.1763546798029556
PER12MF,KOSPI_EX_K200,KOSPI_ALL,DISC_2016_2019,194,0.02586235942360081
PER12MF,KOSPI_EX_K200,KOSPI_ALL,VAL_2020_2022,148,0.033830982057252434
PER12MF,KOSPI_EX_K200,KOSPI_ALL,CONF_2023_2024,97,0.09330948874395117
PER12MF,KOSPI_EX_K200,KOSPI_ALL,STRESS_2025,49,-0.0954081632653061
PER12MF,KOSPI_EX_K200,KOSPI_ALL,STRESS_2026,29,-0.003448275862068965
PER12MF,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,DISC_2016_2019,194,-0.022093658704950832
PER12MF,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,VAL_2020_2022,148,-0.1309002469117522
PER12MF,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,CONF_2023_2024,97,-0.15554649694929518
PER12MF,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,STRESS_2025,49,0.05122448979591836
PER12MF,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,STRESS_2026,29,-0.10935960591133002
PER12MF,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,DISC_2016_2019,194,-0.020949735591047486
PER12MF,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,VAL_2020_2022,148,-0.10819325009162019
PER12MF,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,CONF_2023_2024,97,-0.1262886597938144
PER12MF,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,49,0.10346938775510203
PER12MF,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,29,0.05270935960591132
PER12MF,KOSPI_ALL,K200,DISC_2016_2019,194,0.012340728018309342
PER12MF,KOSPI_ALL,K200,VAL_2020_2022,148,0.06236465200990609
PER12MF,KOSPI_ALL,K200,CONF_2023_2024,97,-0.07713549337260678
PER12MF,KOSPI_ALL,K200,STRESS_2025,49,0.02551020408163265
PER12MF,KOSPI_ALL,K200,STRESS_2026,29,-0.07536945812807881
PER12MF,KOSPI_ALL,KOSDAQ,DISC_2016_2019,194,-0.025001129952788515
PER12MF,KOSPI_ALL,KOSDAQ,VAL_2020_2022,148,0.07910800815882313
PER12MF,KOSPI_ALL,KOSDAQ,CONF_2023_2024,97,0.024971070902587836
PER12MF,KOSPI_ALL,KOSDAQ,STRESS_2025,49,-0.013469387755102041
PER12MF,KOSPI_ALL,KOSDAQ,STRESS_2026,29,-0.02758620689655172
PER12MF,KOSPI_ALL,KOSPI_EX_K200,DISC_2016_2019,194,0.009441474608933612
PER12MF,KOSPI_ALL,KOSPI_EX_K200,VAL_2020_2022,148,-0.07405871835402039
PER12MF,KOSPI_ALL,KOSPI_EX_K200,CONF_2023_2024,97,0.20951241321270775
PER12MF,KOSPI_ALL,KOSPI_EX_K200,STRESS_2025,49,0.08520408163265306
PER12MF,KOSPI_ALL,KOSPI_EX_K200,STRESS_2026,29,-0.3039408866995073
PER12MF,KOSPI_ALL,KOSPI_KOSDAQ_ALL,DISC_2016_2019,194,0.08740410809744711
PER12MF,KOSPI_ALL,KOSPI_KOSDAQ_ALL,VAL_2020_2022,148,0.011975405072241123
PER12MF,KOSPI_ALL,KOSPI_KOSDAQ_ALL,CONF_2023_2024,97,-0.14432989690721648
PER12MF,KOSPI_ALL,KOSPI_KOSDAQ_ALL,STRESS_2025,49,0.015612244897959184
PER12MF,KOSPI_ALL,KOSPI_KOSDAQ_ALL,STRESS_2026,29,0.17980295566502458
PER12MF,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,DISC_2016_2019,194,0.007996778607322915
PER12MF,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,VAL_2020_2022,148,-0.020271195726612793
PER12MF,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,CONF_2023_2024,97,-0.058791815695350295
PER12MF,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,49,-0.04632653061224489
PER12MF,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,29,0.17733990147783246
PER12MF,KOSPI_KOSDAQ_ALL,K200,DISC_2016_2019,194,-0.0796218150739811
PER12MF,KOSPI_KOSDAQ_ALL,K200,VAL_2020_2022,148,-0.05408737048238487
PER12MF,KOSPI_KOSDAQ_ALL,K200,CONF_2023_2024,97,0.022341152956027767
PER12MF,KOSPI_KOSDAQ_ALL,K200,STRESS_2025,49,0.1471428571428571
PER12MF,KOSPI_KOSDAQ_ALL,K200,STRESS_2026,29,0.21970443349753688
PER12MF,KOSPI_KOSDAQ_ALL,KOSDAQ,DISC_2016_2019,194,0.0503317952279012
PER12MF,KOSPI_KOSDAQ_ALL,KOSDAQ,VAL_2020_2022,148,-0.0089139954911767
PER12MF,KOSPI_KOSDAQ_ALL,KOSDAQ,CONF_2023_2024,97,0.08544603408373658
PER12MF,KOSPI_KOSDAQ_ALL,KOSDAQ,STRESS_2025,49,-0.21591836734693873
PER12MF,KOSPI_KOSDAQ_ALL,KOSDAQ,STRESS_2026,29,0.012315270935960588
PER12MF,KOSPI_KOSDAQ_ALL,KOSPI_EX_K200,DISC_2016_2019,194,0.04561146881535749
PER12MF,KOSPI_KOSDAQ_ALL,KOSPI_EX_K200,VAL_2020_2022,148,-0.0603249462309865
PER12MF,KOSPI_KOSDAQ_ALL,KOSPI_EX_K200,CONF_2023_2024,97,-0.08869398274773825
PER12MF,KOSPI_KOSDAQ_ALL,KOSPI_EX_K200,STRESS_2025,49,0.004489795918367347
PER12MF,KOSPI_KOSDAQ_ALL,KOSPI_EX_K200,STRESS_2026,29,-0.022660098522167483
PER12MF,KOSPI_KOSDAQ_ALL,KOSPI_ALL,DISC_2016_2019,194,-0.020213417264856825
PER12MF,KOSPI_KOSDAQ_ALL,KOSPI_ALL,VAL_2020_2022,148,-0.024761509900531956
PER12MF,KOSPI_KOSDAQ_ALL,KOSPI_ALL,CONF_2023_2024,97,-0.05033662949715969
PER12MF,KOSPI_KOSDAQ_ALL,KOSPI_ALL,STRESS_2025,49,0.13040816326530613
PER12MF,KOSPI_KOSDAQ_ALL,KOSPI_ALL,STRESS_2026,29,-0.025615763546798023
PER12MF,KOSPI_KOSDAQ_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,DISC_2016_2019,194,-0.022588372580360186
PER12MF,KOSPI_KOSDAQ_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,VAL_2020_2022,148,0.12947874596963763
PER12MF,KOSPI_KOSDAQ_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,CONF_2023_2024,97,0.11217915001051966
PER12MF,KOSPI_KOSDAQ_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,49,0.000510204081632653
PER12MF,KOSPI_KOSDAQ_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,29,-0.13842364532019702
PER12MF,KOSDAQ_PLUS_KOSPI_EX_K200,K200,DISC_2016_2019,194,-0.09156726506227066
PER12MF,KOSDAQ_PLUS_KOSPI_EX_K200,K200,VAL_2020_2022,148,-0.043907350714637396
PER12MF,KOSDAQ_PLUS_KOSPI_EX_K200,K200,CONF_2023_2024,97,0.07779297285924679
PER12MF,KOSDAQ_PLUS_KOSPI_EX_K200,K200,STRESS_2025,49,-0.03336734693877551
PER12MF,KOSDAQ_PLUS_KOSPI_EX_K200,K200,STRESS_2026,29,0.1615763546798029
PER12MF,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,DISC_2016_2019,194,0.06967494339963759
PER12MF,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,VAL_2020_2022,148,-0.13050415159715256
PER12MF,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,CONF_2023_2024,97,0.12405322953923838
PER12MF,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,STRESS_2025,49,-0.0323469387755102
PER12MF,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,STRESS_2026,29,-0.12315270935960589
PER12MF,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,DISC_2016_2019,194,0.028723810776051573
PER12MF,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,VAL_2020_2022,148,0.09337484313514996
PER12MF,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,CONF_2023_2024,97,-0.24372764569745423
PER12MF,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,STRESS_2025,49,-0.010918367346938775
PER12MF,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_EX_K200,STRESS_2026,29,0.10098522167487682
PER12MF,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,DISC_2016_2019,194,-0.03790477990574139
PER12MF,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,VAL_2020_2022,148,0.03148402477261538
PER12MF,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,CONF_2023_2024,97,-0.031006732589943194
PER12MF,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,STRESS_2025,49,-0.030102040816326527
PER12MF,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_ALL,STRESS_2026,29,-0.031527093596059104
PER12MF,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,DISC_2016_2019,194,-0.17272828128017484
PER12MF,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,VAL_2020_2022,148,0.02120775754524556
PER12MF,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,CONF_2023_2024,97,0.07167841363349463
PER12MF,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,STRESS_2025,49,0.09887755102040816
PER12MF,KOSDAQ_PLUS_KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,STRESS_2026,29,0.07635467980295566
PRIVATE_FLOW,K200,KOSDAQ,DISC_2016_2019,194,0.012345658721386512
PRIVATE_FLOW,K200,KOSDAQ,VAL_2020_2022,149,-0.016350444404135682
PRIVATE_FLOW,K200,KOSDAQ,CONF_2023_2024,97,-0.011348095939406689
PRIVATE_FLOW,K200,KOSDAQ,STRESS_2025,49,-0.2657142857142857
PRIVATE_FLOW,K200,KOSDAQ,STRESS_2026,29,-0.09359605911330048
PRIVATE_FLOW,K200,KOSPI_EX_K200,DISC_2016_2019,194,0.024143187617361006
PRIVATE_FLOW,K200,KOSPI_EX_K200,VAL_2020_2022,149,0.17479775077090515
PRIVATE_FLOW,K200,KOSPI_EX_K200,CONF_2023_2024,97,-0.03150641699978961
PRIVATE_FLOW,K200,KOSPI_EX_K200,STRESS_2025,49,-0.18387755102040815
PRIVATE_FLOW,K200,KOSPI_EX_K200,STRESS_2026,29,0.19408866995073887
PRIVATE_FLOW,K200,KOSPI_ALL,DISC_2016_2019,194,-0.012531381870626569
PRIVATE_FLOW,K200,KOSPI_ALL,VAL_2020_2022,149,0.009983674950117904
PRIVATE_FLOW,K200,KOSPI_ALL,CONF_2023_2024,97,0.03614822217546812
PRIVATE_FLOW,K200,KOSPI_ALL,STRESS_2025,49,0.2287755102040816
PRIVATE_FLOW,K200,KOSPI_ALL,STRESS_2026,29,-0.012315270935960588
PRIVATE_FLOW,K200,KOSPI_KOSDAQ_ALL,DISC_2016_2019,194,-0.06970288405040821
PRIVATE_FLOW,K200,KOSPI_KOSDAQ_ALL,VAL_2020_2022,149,-0.09220025394522038
PRIVATE_FLOW,K200,KOSPI_KOSDAQ_ALL,CONF_2023_2024,97,-0.03399168945928887
PRIVATE_FLOW,K200,KOSPI_KOSDAQ_ALL,STRESS_2025,49,0.06948979591836733
PRIVATE_FLOW,K200,KOSPI_KOSDAQ_ALL,STRESS_2026,29,-0.17142857142857137
PRIVATE_FLOW,K200,KOSDAQ_PLUS_KOSPI_EX_K200,DISC_2016_2019,194,-0.05148064904488172
PRIVATE_FLOW,K200,KOSDAQ_PLUS_KOSPI_EX_K200,VAL_2020_2022,149,0.06889896608017414
PRIVATE_FLOW,K200,KOSDAQ_PLUS_KOSPI_EX_K200,CONF_2023_2024,97,0.02581264464548706
PRIVATE_FLOW,K200,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,49,-0.18214285714285713
PRIVATE_FLOW,K200,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,29,-0.02758620689655172
PRIVATE_FLOW,KOSDAQ,K200,DISC_2016_2019,194,0.017506461275490704
PRIVATE_FLOW,KOSDAQ,K200,VAL_2020_2022,149,0.10335207690912389
PRIVATE_FLOW,KOSDAQ,K200,CONF_2023_2024,97,0.06293393646118241
PRIVATE_FLOW,KOSDAQ,K200,STRESS_2025,49,0.1093877551020408
PRIVATE_FLOW,KOSDAQ,K200,STRESS_2026,29,0.04827586206896551
PRIVATE_FLOW,KOSDAQ,KOSPI_EX_K200,DISC_2016_2019,194,-0.013210175327583585
PRIVATE_FLOW,KOSDAQ,KOSPI_EX_K200,VAL_2020_2022,149,-0.04320333756575368
PRIVATE_FLOW,KOSDAQ,KOSPI_EX_K200,CONF_2023_2024,97,-0.17104986324426677
PRIVATE_FLOW,KOSDAQ,KOSPI_EX_K200,STRESS_2025,49,-0.03295918367346938
PRIVATE_FLOW,KOSDAQ,KOSPI_EX_K200,STRESS_2026,29,-0.0586206896551724
PRIVATE_FLOW,KOSDAQ,KOSPI_ALL,DISC_2016_2019,194,0.038800524298093865
PRIVATE_FLOW,KOSDAQ,KOSPI_ALL,VAL_2020_2022,149,0.033372029747868674
PRIVATE_FLOW,KOSDAQ,KOSPI_ALL,CONF_2023_2024,97,-0.029639175257731954
PRIVATE_FLOW,KOSDAQ,KOSPI_ALL,STRESS_2025,49,-0.03785714285714285
PRIVATE_FLOW,KOSDAQ,KOSPI_ALL,STRESS_2026,29,0.17536945812807878
PRIVATE_FLOW,KOSDAQ,KOSPI_KOSDAQ_ALL,DISC_2016_2019,194,0.05476942799735385
PRIVATE_FLOW,KOSDAQ,KOSPI_KOSDAQ_ALL,VAL_2020_2022,149,0.048216941773988754
PRIVATE_FLOW,KOSDAQ,KOSPI_KOSDAQ_ALL,CONF_2023_2024,97,0.12434252051335998
PRIVATE_FLOW,KOSDAQ,KOSPI_KOSDAQ_ALL,STRESS_2025,49,-0.19428571428571426
PRIVATE_FLOW,KOSDAQ,KOSPI_KOSDAQ_ALL,STRESS_2026,29,-0.003940886699507388
PRIVATE_FLOW,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,DISC_2016_2019,194,-0.039860625459685335
PRIVATE_FLOW,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,VAL_2020_2022,149,-0.061179031380373665
PRIVATE_FLOW,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,CONF_2023_2024,97,0.019855880496528505
PRIVATE_FLOW,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,49,-0.09316326530612244
PRIVATE_FLOW,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,29,-0.05714285714285713
PRIVATE_FLOW,KOSPI_EX_K200,K200,DISC_2016_2019,194,-0.03161155921158058
PRIVATE_FLOW,KOSPI_EX_K200,K200,VAL_2020_2022,149,0.061734083076364965
PRIVATE_FLOW,KOSPI_EX_K200,K200,CONF_2023_2024,97,-0.1211471702082895
PRIVATE_FLOW,KOSPI_EX_K200,K200,STRESS_2025,49,-0.06653061224489795
PRIVATE_FLOW,KOSPI_EX_K200,K200,STRESS_2026,29,-0.08128078817733987
PRIVATE_FLOW,KOSPI_EX_K200,KOSDAQ,DISC_2016_2019,194,-0.027828066383699092
PRIVATE_FLOW,KOSPI_EX_K200,KOSDAQ,VAL_2020_2022,149,0.04276800290223109
PRIVATE_FLOW,KOSPI_EX_K200,KOSDAQ,CONF_2023_2024,97,0.03150641699978961
PRIVATE_FLOW,KOSPI_EX_K200,KOSDAQ,STRESS_2025,49,0.055510204081632646
PRIVATE_FLOW,KOSPI_EX_K200,KOSDAQ,STRESS_2026,29,0.2655172413793103
PRIVATE_FLOW,KOSPI_EX_K200,KOSPI_ALL,DISC_2016_2019,194,0.04871452461858957
PRIVATE_FLOW,KOSPI_EX_K200,KOSPI_ALL,VAL_2020_2022,149,0.06111373118084528
PRIVATE_FLOW,KOSPI_EX_K200,KOSPI_ALL,CONF_2023_2024,97,-0.03655585945718493
PRIVATE_FLOW,KOSPI_EX_K200,KOSPI_ALL,STRESS_2025,49,-0.03663265306122449
PRIVATE_FLOW,KOSPI_EX_K200,KOSPI_ALL,STRESS_2026,29,-0.19950738916256153
PRIVATE_FLOW,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,DISC_2016_2019,194,-0.03267659107624921
PRIVATE_FLOW,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,VAL_2020_2022,149,-0.05727190277525848
PRIVATE_FLOW,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,CONF_2023_2024,97,0.1992951819903219
PRIVATE_FLOW,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,STRESS_2025,49,0.07857142857142856
PRIVATE_FLOW,KOSPI_EX_K200,KOSPI_KOSDAQ_ALL,STRESS_2026,29,0.2985221674876847
PRIVATE_FLOW,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,DISC_2016_2019,194,0.03364136531168206
PRIVATE_FLOW,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,VAL_2020_2022,149,-0.07042626519136587
PRIVATE_FLOW,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,CONF_2023_2024,97,0.12382968651378078
PRIVATE_FLOW,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,49,0.03387755102040816
PRIVATE_FLOW,KOSPI_EX_K200,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,29,0.14975369458128074
PRIVATE_FLOW,KOSPI_ALL,K200,DISC_2016_2019,194,0.005166555041027558
PRIVATE_FLOW,KOSPI_ALL,K200,VAL_2020_2022,149,-0.10528206058407401
PRIVATE_FLOW,KOSPI_ALL,K200,CONF_2023_2024,97,-0.11526930359772775
PRIVATE_FLOW,KOSPI_ALL,K200,STRESS_2025,49,-0.10193877551020408
PRIVATE_FLOW,KOSPI_ALL,K200,STRESS_2026,29,0.0566502463054187
PRIVATE_FLOW,KOSPI_ALL,KOSDAQ,DISC_2016_2019,194,0.047006857786196496
PRIVATE_FLOW,KOSPI_ALL,KOSDAQ,VAL_2020_2022,149,0.016129149283511703
PRIVATE_FLOW,KOSPI_ALL,KOSDAQ,CONF_2023_2024,97,0.04088207447927624
PRIVATE_FLOW,KOSPI_ALL,KOSDAQ,STRESS_2025,49,-0.11142857142857142
PRIVATE_FLOW,KOSPI_ALL,KOSDAQ,STRESS_2026,29,-0.05320197044334973
PRIVATE_FLOW,KOSPI_ALL,KOSPI_EX_K200,DISC_2016_2019,194,0.03942179288581724
PRIVATE_FLOW,KOSPI_ALL,KOSPI_EX_K200,VAL_2020_2022,149,0.1381244331579902
PRIVATE_FLOW,KOSPI_ALL,KOSPI_EX_K200,CONF_2023_2024,97,0.08832579423521986
PRIVATE_FLOW,KOSPI_ALL,KOSPI_EX_K200,STRESS_2025,49,0.03744897959183673
PRIVATE_FLOW,KOSPI_ALL,KOSPI_EX_K200,STRESS_2026,29,0.07635467980295566
PRIVATE_FLOW,KOSPI_ALL,KOSPI_KOSDAQ_ALL,DISC_2016_2019,194,-0.11568826451578441
PRIVATE_FLOW,KOSPI_ALL,KOSPI_KOSDAQ_ALL,VAL_2020_2022,149,-0.16044259024124793
PRIVATE_FLOW,KOSPI_ALL,KOSPI_KOSDAQ_ALL,CONF_2023_2024,97,0.013754470860509151
PRIVATE_FLOW,KOSPI_ALL,KOSPI_KOSDAQ_ALL,STRESS_2025,49,0.2103061224489796
PRIVATE_FLOW,KOSPI_ALL,KOSPI_KOSDAQ_ALL,STRESS_2026,29,-0.05911330049261083
PRIVATE_FLOW,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,DISC_2016_2019,194,0.0009392989362008111
PRIVATE_FLOW,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,VAL_2020_2022,149,0.00367132232904045
PRIVATE_FLOW,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,CONF_2023_2024,97,0.09061382284872713
PRIVATE_FLOW,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,49,0.07612244897959182
PRIVATE_FLOW,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,29,-0.09507389162561573
PRIVATE_FLOW,KOSPI_KOSDAQ_ALL,K200,DISC_2016_2019,194,0.041619242890542495
PRIVATE_FLOW,KOSPI_KOSDAQ_ALL,K200,VAL_2020_2022,149,0.11443134409577363
PRIVATE_FLOW,KOSPI_KOSDAQ_ALL,K200,CONF_2023_2024,97,-0.014503997475278769
PRIVATE_FLOW,KOSPI_KOSDAQ_ALL,K200,STRESS_2025,49,-0.11897959183673468
PRIVATE_FLOW,KOSPI_KOSDAQ_ALL,K200,STRESS_2026,29,0.0251231527093596
PRIVATE_FLOW,KOSPI_KOSDAQ_ALL,KOSDAQ,DISC_2016_2019,194,0.039540129759669314
PRIVATE_FLOW,KOSPI_KOSDAQ_ALL,KOSDAQ,VAL_2020_2022,149,-0.026080174133865413
PRIVATE_FLOW,KOSPI_KOSDAQ_ALL,KOSDAQ,CONF_2023_2024,97,-0.03488586156111929
PRIVATE_FLOW,KOSPI_KOSDAQ_ALL,KOSDAQ,STRESS_2025,49,0.09887755102040816
PRIVATE_FLOW,KOSPI_KOSDAQ_ALL,KOSDAQ,STRESS_2026,29,0.033004926108374376
PRIVATE_FLOW,KOSPI_KOSDAQ_ALL,KOSPI_EX_K200,DISC_2016_2019,194,-0.07425227942294338
PRIVATE_FLOW,KOSPI_KOSDAQ_ALL,KOSPI_EX_K200,VAL_2020_2022,149,-0.20600761835661166
PRIVATE_FLOW,KOSPI_KOSDAQ_ALL,KOSPI_EX_K200,CONF_2023_2024,97,0.11576898800757414
PRIVATE_FLOW,KOSPI_KOSDAQ_ALL,KOSPI_EX_K200,STRESS_2025,49,0.06928571428571427
PRIVATE_FLOW,KOSPI_KOSDAQ_ALL,KOSPI_EX_K200,STRESS_2026,29,0.07142857142857141
PRIVATE_FLOW,KOSPI_KOSDAQ_ALL,KOSPI_ALL,DISC_2016_2019,194,-0.024107029128128427
PRIVATE_FLOW,KOSPI_KOSDAQ_ALL,KOSPI_ALL,VAL_2020_2022,149,-0.06367495011790314
PRIVATE_FLOW,KOSPI_KOSDAQ_ALL,KOSPI_ALL,CONF_2023_2024,97,0.009572901325478644
PRIVATE_FLOW,KOSPI_KOSDAQ_ALL,KOSPI_ALL,STRESS_2025,49,-0.11724489795918366
PRIVATE_FLOW,KOSPI_KOSDAQ_ALL,KOSPI_ALL,STRESS_2026,29,-0.0354679802955665
PRIVATE_FLOW,KOSPI_KOSDAQ_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,DISC_2016_2019,194,-0.0025450645716657144
PRIVATE_FLOW,KOSPI_KOSDAQ_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,VAL_2020_2022,149,-0.031481951750408126
PRIVATE_FLOW,KOSPI_KOSDAQ_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,CONF_2023_2024,97,-0.07379549758047547
PRIVATE_FLOW,KOSPI_KOSDAQ_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,49,0.08959183673469386
PRIVATE_FLOW,KOSPI_KOSDAQ_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,29,-0.021674876847290636
PRIVATE_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,K200,DISC_2016_2019,194,-0.02989567454072555
PRIVATE_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,K200,VAL_2020_2022,149,0.13783058226011247
PRIVATE_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,K200,CONF_2023_2024,97,0.014333052808752366
PRIVATE_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,K200,STRESS_2025,49,-0.09357142857142856
PRIVATE_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,K200,STRESS_2026,29,0.09556650246305416
PRIVATE_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,DISC_2016_2019,194,0.009752108902795296
PRIVATE_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,VAL_2020_2022,149,0.03780881552693633
PRIVATE_FLOW,KOSDAQ_PLUS_KOSPI_EX_K200,KOSDAQ,CONF_2023_2024,97,-0.010112034504523458
