factor,source,destination,period,n,source_coef_discovery,baseline_mse,augmented_mse,incremental_oos_r2,baseline_prediction_ic,augmented_prediction_ic
MOM1M,KOSPI_KOSDAQ_ALL,KOSPI_EX_K200,VAL_2020_2022,149,-0.013983182708347128,1.8744851452714368,1.8758276405064465,-0.000716194117833524,,
MOM1M,KOSPI_KOSDAQ_ALL,KOSPI_EX_K200,CONF_2023_2024,97,-0.013983182708347128,1.6905027152395673,1.6905957965402376,-5.5061313910531595e-05,,
MOM1M,KOSPI_KOSDAQ_ALL,KOSPI_EX_K200,STRESS_2025,49,-0.013983182708347128,0.9521136300379235,0.9489973354051443,0.0032730280656260158,,
MOM1M,KOSPI_KOSDAQ_ALL,KOSPI_EX_K200,STRESS_2026,29,-0.013983182708347128,2.281963203138829,2.2826339898019077,-0.0002939515686124494,,
MOM1M,KOSPI_KOSDAQ_ALL,KOSPI_ALL,DISC_2016_2019,194,0.12637731752115838,0.9649402976127428,0.9604404099237352,0.004663384563936446,,
MOM1M,KOSPI_KOSDAQ_ALL,KOSPI_ALL,VAL_2020_2022,149,0.12637731752115838,2.1661250611456206,2.1559044115568415,0.004718402354559115,,
MOM1M,KOSPI_KOSDAQ_ALL,KOSPI_ALL,CONF_2023_2024,97,0.12637731752115838,2.10915900223242,2.0775605425935724,0.014981544589764195,,
MOM1M,KOSPI_KOSDAQ_ALL,KOSPI_ALL,STRESS_2025,49,0.12637731752115838,1.4646147786133186,1.446581417559532,0.012312699091334034,,
MOM1M,KOSPI_KOSDAQ_ALL,KOSPI_ALL,STRESS_2026,29,0.12637731752115838,3.8688220775101096,3.9048921912048176,-0.009323280567588688,,
MOM1M,KOSPI_KOSDAQ_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,DISC_2016_2019,194,-0.48786249745945687,0.9950872156767736,0.969805219279931,0.02540681459729932,,
MOM1M,KOSPI_KOSDAQ_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,VAL_2020_2022,149,-0.48786249745945687,1.456213377777563,1.5697262831778576,-0.07795073656961948,,
MOM1M,KOSPI_KOSDAQ_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,CONF_2023_2024,97,-0.48786249745945687,1.4327197931889526,1.4225482049485567,0.007099495860077409,,
MOM1M,KOSPI_KOSDAQ_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,49,-0.48786249745945687,1.3213770584273694,1.2738901128387208,0.03593746787549423,,
MOM1M,KOSPI_KOSDAQ_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,29,-0.48786249745945687,2.2463908836770723,2.372061904259581,-0.0559435232290475,,
MOM1M,KOSDAQ_PLUS_KOSPI_EX_K200,K200,DISC_2016_2019,194,0.037407680469159404,0.9604425246194226,0.9595031859080029,0.0009780269899980487,,
