date,factor,period,common,z_K200,local_K200,z_KOSDAQ,local_KOSDAQ,z_KOSPI_EX_K200,local_KOSPI_EX_K200,z_KOSPI_ALL,local_KOSPI_ALL,z_KOSPI_KOSDAQ_ALL,local_KOSPI_KOSDAQ_ALL,z_KOSDAQ_PLUS_KOSPI_EX_K200,local_KOSDAQ_PLUS_KOSPI_EX_K200
2019-03-07,MOM1M,DISC_2016_2019,-0.46087069317638063,0.15668191803246356,0.6175526112088442,-0.6668858563537555,-0.2060151631773749,-0.777837149714108,-0.31696645653772737,-0.41790865130446636,0.04296204187191427,-0.2504807194148657,0.21038997376151491,-0.8087937003035515,-0.34792300712717084
2019-03-14,MOM1M,DISC_2016_2019,0.46000703611644517,0.20247701136885335,-0.2575300247475918,0.6827270117072521,0.22271997559080697,0.27058488351653653,-0.18942215259990863,0.13704916352234606,-0.32295787259409914,0.6737790730803914,0.21377203696394625,0.7934250735032914,0.3334180373868462
2019-03-21,MOM1M,DISC_2016_2019,0.12332463167009285,-0.4580627027121092,-0.581387334382202,-0.35355886009981147,-0.4768834917699043,1.246617105089468,1.1232924734193752,0.07807027690460282,-0.04525435476549003,-0.05737335868688915,-0.180697990356982,0.284255329525296,0.16093069785520314
2019-03-28,MOM1M,DISC_2016_2019,1.215203637018904,1.018809513951462,-0.1963941230674422,1.2011390185129138,-0.014064618505990278,1.2517217190779786,0.036518082059074475,1.2254304592230563,0.010226822204152164,1.1720136528714955,-0.0431899841474086,1.4221074584765183,0.2069038214576142
2019-04-04,MOM1M,DISC_2016_2019,-1.38908221157082,-2.6785605693597527,-1.2894783577889328,0.5120012108969706,1.9010834224677904,-2.1654269341063026,-0.7763447225354827,-2.4968055538283256,-1.1077233422575057,-1.1897776273760698,0.19930458419475006,-0.3159237956514402,1.0731584159193797
2019-04-11,MOM1M,DISC_2016_2019,0.19171835203846208,0.13297396337457548,-0.05874438866388659,1.5379395647099465,1.3462212126714845,-1.3167733848632897,-1.5084917369017516,-0.30991064368995086,-0.5016289957284129,0.5271315799037368,0.3354132278652747,0.5789490327957542,0.38723068075729206
2019-04-18,MOM1M,DISC_2016_2019,0.299673628043919,0.42733375814512703,0.12766013010120802,1.1363752605896233,0.8367016325457044,-0.5969936326610567,-0.8966672607049757,-0.1778724624018666,-0.4775460904457856,0.502287200036348,0.20261357199242896,0.5069116445553391,0.2072380165114201
2019-04-25,MOM1M,DISC_2016_2019,-0.099874732230998,-0.2268859303289738,-0.12701119809797579,-0.19613116376265216,-0.09625643153165415,0.03148123711533493,0.13135596934633292,-0.02298604993032271,0.0768886823006753,-0.13651947064716574,-0.036644738416167735,-0.04820701583220857,0.051667716398789434
2019-05-03,MOM1M,DISC_2016_2019,0.033287888445972316,-0.24440261640286232,-0.2776905048488346,0.5886069067159395,0.5553190182699672,-0.19481407481268848,-0.22810196325866078,-0.11952172094901747,-0.15280960939498978,0.14051753750852852,0.1072296490625562,0.029341298615934132,-0.003946589830038184
2019-05-13,MOM1M,DISC_2016_2019,0.6969765406171039,-0.7196189605580421,-1.4165955011751459,1.83566905171137,1.1386925110942663,0.7232889133139047,0.026312372696800757,-0.20871762924502846,-0.9056941698621324,0.9265105367955884,0.22953399617848447,1.624727331684831,0.9277507910677271
2019-05-20,MOM1M,DISC_2016_2019,0.7592381345064626,-0.10750093476760983,-0.8667390692740724,0.9435879342286799,0.18434979972221732,1.2493761770903453,0.4901380425838827,0.44165432750526734,-0.31758380700119526,0.9940165730354056,0.23477843852894298,1.0342947299466865,0.27505659544022387
2019-05-27,MOM1M,DISC_2016_2019,0.895145693984281,0.8266509283955424,-0.06849476558873857,0.8337623921822096,-0.06138330180207141,1.0617733374850942,0.16662764350081316,0.6018488994638764,-0.2932967945204046,1.2344528422301604,0.3393071482458794,0.8123857641488028,-0.0827599298354782
2019-06-03,MOM1M,DISC_2016_2019,-0.2611825747564136,-0.061868799124628296,0.19931377563178532,0.008379807473973194,0.2695623822303868,-0.4569954608513024,-0.19581288609488878,-0.33623674691145977,-0.07505417215504617,-0.3475055182059314,-0.0863229434495178,-0.37286873091913303,-0.11168615616271943
2019-06-11,MOM1M,DISC_2016_2019,-0.10221291560119578,-0.24424441197986074,-0.14203149637866497,0.3272400766966421,0.4294529922978379,-0.30768753344356153,-0.20547461784236576,-0.4900360944550052,-0.3878231788538094,-0.061366353837848726,0.04084656176334705,0.1628168234124594,0.2650297390136552
2019-06-18,MOM1M,DISC_2016_2019,0.12887199914585312,0.2962072146671095,0.16733521552125635,0.6923858759567367,0.5635138768108836,-0.30200559550363326,-0.4308775946494864,-0.13460194181618848,-0.2634739409620416,0.002847717926651986,-0.12602428121920115,0.2183987236444422,0.08952672449858909
2019-06-25,MOM1M,DISC_2016_2019,-0.7264745391805523,-0.03857133042380931,0.6879032087567429,-1.0248430067564074,-0.2983684675758551,-0.9684768604101712,-0.24200232122961896,-0.45658917031251495,0.2698853688680373,-0.7935562770913345,-0.0670817379107822,-1.0768105900890765,-0.35033605090852427
2019-07-02,MOM1M,DISC_2016_2019,0.711117060604327,0.5349208386782135,-0.1761962219261135,0.895726524819978,0.18460946421565105,0.5082270071305196,-0.2028900534738074,0.5850515834405505,-0.12606547716377647,0.9464376546729044,0.23532059406857742,0.7963387548837961,0.08522169427946913
2019-07-09,MOM1M,DISC_2016_2019,-0.4211102130028124,-0.5108303349928083,-0.0897201219899959,-0.16276104671137237,0.25834916629144,-0.6884692934069647,-0.26735908040415235,-0.5057543584237882,-0.08464414542097587,-0.22124989305576662,0.19986031994704576,-0.43759635142617415,-0.016486138423361774
2019-07-16,MOM1M,DISC_2016_2019,0.26612963161505915,1.2085884204895725,0.9424587888745133,0.10272600071501613,-0.163403630900043,-0.34604739689757524,-0.6121770285126344,0.7232336702558746,0.45710403864081545,-0.025433005518302857,-0.291562637133362,-0.06628989935423034,-0.3324195309692895
2019-07-23,MOM1M,DISC_2016_2019,-0.053337218132341525,-0.036635866923168205,0.01670135120917332,0.027505157659973654,0.08084237579231518,-0.4219719523011634,-0.36863473416882186,-0.20187110400767583,-0.1485338858753343,0.17235862307093383,0.22569584120327535,0.14059183370705075,0.19392905183939227
2019-07-30,MOM1M,DISC_2016_2019,0.6454102866160799,0.1062152588587318,-0.5391950277573481,-0.0195780194022482,-0.6649883060183281,1.3031645227137014,0.6577542360976215,1.1407612414489616,0.4953509548328817,0.860548171643599,0.21513788502751907,0.4813505444337336,-0.1640597421823463
2019-08-06,MOM1M,DISC_2016_2019,1.7188412601672536,2.1272194948619916,0.408378234694738,0.64949212153835,-1.0693491386289036,2.5620529004266044,0.8432116402593508,2.177300306530908,0.4584590463636544,1.8011966407838715,0.08235538061661796,0.9957860968617962,-0.7230551633054574
2019-08-13,MOM1M,DISC_2016_2019,-1.5051719642957897,-1.2359617759522457,0.26921018834354404,0.021994306765372822,1.5271662710611624,-2.407861045470972,-0.9026890811751822,-2.667256758564427,-1.1620847942686372,-1.8120446890287838,-0.3068727247329941,-0.9299018235236822,0.5752701407721075
2019-08-21,MOM1M,DISC_2016_2019,-2.235905149476632,-0.9704678166951806,1.2654373327814517,-2.213357858399838,0.022547291076794096,-2.324190202479789,-0.08828505300315692,-1.911037996414411,0.32486715306222114,-2.7819610118949973,-0.5460558624183651,-3.2144160109755777,-0.9785108614989455
2019-08-28,MOM1M,DISC_2016_2019,0.5670265441920327,0.7825808278342028,0.2155542836421701,0.12759259475649354,-0.43943394943553915,0.6638756597914283,0.09684911559939557,0.6348892695456441,0.06786272535361138,0.6820586544818361,0.11503211028980342,0.511162258742591,-0.055864285449441664
2019-09-04,MOM1M,DISC_2016_2019,-0.8963993152057456,-0.6601567757651142,0.23624253944063134,-0.6772170505264007,0.21918226467934487,-1.5034794728020162,-0.6070801575962707,-0.989839141170605,-0.09343982596485945,-0.9002471056171533,-0.0038477904114077033,-0.6474563453531832,0.24894296985256237
2019-09-11,MOM1M,DISC_2016_2019,-0.3808014157591461,-0.2682560079171496,0.11254540784199651,-1.0089483237923882,-0.628146908033242,0.22002340071277882,0.600824816471925,-0.042563005248694365,0.3382384105104517,-0.5232677334373683,-0.1424663176782222,-0.6617968248720549,-0.2809954091129088
2019-09-20,MOM1M,DISC_2016_2019,-0.3039494715480765,-0.01839543635049905,0.28555403519757744,-0.4891101423252332,-0.1851606707771567,-0.4221932851275507,-0.11824381357947422,-0.28957937206649703,0.014370099481579468,-0.25107712873209975,0.05287234281597675,-0.3533414646865791,-0.04939199313850262
2019-09-27,MOM1M,DISC_2016_2019,-0.017269305258241847,-0.5589773971201567,-0.5417080918619148,0.008833949327554508,0.026103254585796355,0.36914450414664174,0.38641380940488357,-0.12622291521952336,-0.10895360996128152,0.0040427073433233285,0.021312012601565174,0.19956331997270937,0.21683262523095123
2019-10-07,MOM1M,DISC_2016_2019,-0.405837282872261,-0.23280406122061092,0.17303322165165008,-0.17528968637199938,0.23054759650026163,-1.2010230676464668,-0.7951857847742059,-0.7446150698562443,-0.33877778698398325,0.15023977827018203,0.556077061142443,-0.23153159040842694,0.17430569246383407
2019-10-15,MOM1M,DISC_2016_2019,-0.9386162971108288,-0.49629247008685856,0.4423238270239703,-0.9348879537699639,0.0037283433408649147,-1.3083533478955305,-0.36973705078470165,-0.9997806664454727,-0.061164369334643864,-0.897613581951341,0.041002715159487835,-0.9947697625158057,-0.0561534654049769
2019-10-22,MOM1M,DISC_2016_2019,0.9480111011721305,0.5143863416672405,-0.43362475950489,2.3157130164072774,1.367701915235147,0.017028216117086943,-0.9309828850550436,0.17940749240894494,-0.7686036087631856,1.093056264342182,0.14504516317005145,1.5684752760900504,0.6204641749179199
2019-10-29,MOM1M,DISC_2016_2019,0.8556579081936732,0.6307151800926134,-0.22494272810105975,1.5297865310410326,0.6741286228473594,0.15541120312215168,-0.7002467050715215,0.42508842708351635,-0.4305694811101568,1.2053377227853344,0.3496798145916612,1.1876083850373906,0.3319504768437175
2019-11-05,MOM1M,DISC_2016_2019,1.2266360899137865,1.1434088865725123,-0.0832272033412742,0.8835886598250909,-0.34304743008869554,1.1930812941200875,-0.03355479579369902,1.1008504661189196,-0.1257856237948669,1.5524013890175308,0.3257652991037443,1.4864858438285768,0.25984975391479037
2019-11-12,MOM1M,DISC_2016_2019,-0.4288233038589724,-0.3414914802959921,0.0873318235629803,-0.24465467792445025,0.18416862593452213,-0.41693465971217997,0.011888644146792415,-0.48321564195413863,-0.05439233809516625,-0.5345842795819449,-0.1057609757229725,-0.5520590836851285,-0.12323577982615608
2019-11-19,MOM1M,DISC_2016_2019,-0.7391394801552459,0.35423942695275573,1.0933789071080016,0.20652113731044286,0.9456606174656887,-2.4595010162990385,-1.7203615361437925,-1.1847017297366944,-0.4455622495814485,-0.4583992789401533,0.2807402012150926,-0.8929954202187871,-0.1538559400635412
2019-11-26,MOM1M,DISC_2016_2019,-0.13953829242643143,0.095468764884401,0.23500705731083243,-0.4938513720722052,-0.35431307964577374,0.06407941893529821,0.20361771136172963,0.047462012963965135,0.18700030539039655,-0.21507759577965938,-0.07553930335322795,-0.3353109834903883,-0.19577269106395687
2019-12-03,MOM1M,DISC_2016_2019,0.2984661732293725,1.235346951273729,0.9368807780443564,0.5348009527560235,0.23633477952665094,-0.8750554636334278,-1.1735216368628003,0.28665337748689385,-0.011812795742478677,0.5548231439402636,0.25635697071089103,0.05422807755275298,-0.24423809567661953
2019-12-10,MOM1M,DISC_2016_2019,0.3196640837465324,0.7505398634312664,0.43087577968473406,0.29753339431375175,-0.022130689432780626,0.16785988794072135,-0.15180419580581103,0.4150078256583001,0.0953437419117677,0.001859848940264328,-0.31780423480626807,0.2851836821948901,-0.03448040155164228
2019-12-17,MOM1M,DISC_2016_2019,-0.28933537566397954,0.09616969219220861,0.38550506785618815,0.007372090745765589,0.29670746640974516,-0.7140960687535095,-0.42476069308952996,-0.3119544873094927,-0.022619111645513168,-0.31773106211463376,-0.02839568645065421,-0.4957724187442155,-0.20643704308023597
2019-12-24,MOM1M,DISC_2016_2019,-0.5819438682336624,-0.841531354135032,-0.2595874859013696,-0.6715816805804822,-0.08963781234681978,-0.14502646606868388,0.43691740216497854,-0.543077063487232,0.03886680474643045,-0.6184573016337541,-0.03651343340009172,-0.67198934349679,-0.09004547526312756
2020-01-03,MOM1M,VAL_2020_2022,-0.12244714987698509,-0.17338450214818737,-0.05093735227120229,1.358383999948362,1.480831149825347,-1.0552510418851726,-0.9328038920081875,-1.0943154972425098,-0.9718683473655246,0.003163094296173311,0.1256102441731584,0.22672104776942395,0.34916819764640905
