signal_date,date,universe,factor,ls_return,top_abs_return,n_side
2017-12-01,2017-12-08,K200,FOREIGN_FLOW,-0.0411199807056058,-0.0547012626761317,38
2017-12-08,2017-12-15,K200,FOREIGN_FLOW,0.0149084576721174,0.0443248450745548,38
2017-12-15,2017-12-22,K200,FOREIGN_FLOW,0.0052892036425528,-0.0154929539558618,38
2017-12-22,2018-01-03,K200,FOREIGN_FLOW,-0.0085181565011235,0.0309124177650549,38
2018-01-03,2018-01-10,K200,FOREIGN_FLOW,-0.002238696559536,0.0331651113640289,38
2018-01-10,2018-01-17,K200,FOREIGN_FLOW,0.0075513629840622,-0.002069373747228,38
2018-01-17,2018-01-24,K200,FOREIGN_FLOW,0.002980457099208,0.0242866359253771,38
2018-01-24,2018-01-31,K200,FOREIGN_FLOW,-0.0180705489404063,0.001497112621239,38
2018-01-31,2018-02-07,K200,FOREIGN_FLOW,0.0123768734039445,-0.0658759047325457,38
2018-02-07,2018-02-14,K200,FOREIGN_FLOW,-0.0144080161449422,-0.021996063101264,38
2018-02-14,2018-02-23,K200,FOREIGN_FLOW,-0.0111290303861762,0.0209525325387316,38
2018-02-23,2018-03-05,K200,FOREIGN_FLOW,-0.0106340038194399,-0.0555143540814258,38
2018-03-05,2018-03-12,K200,FOREIGN_FLOW,-0.035216815257554,0.0303289870011874,38
2018-03-12,2018-03-19,K200,FOREIGN_FLOW,0.0091189201814422,0.0018225668842354,38
2018-03-19,2018-03-26,K200,FOREIGN_FLOW,0.0174232812674024,-0.0104164049401251,38
2018-03-26,2018-04-02,K200,FOREIGN_FLOW,-0.0105968999192792,0.0159008217778137,38
2018-04-02,2018-04-09,K200,FOREIGN_FLOW,0.0099101631504636,0.002123347818908,38
2018-04-09,2018-04-16,K200,FOREIGN_FLOW,0.0088848013388009,0.0032283668954788,38
2018-04-16,2018-04-23,K200,FOREIGN_FLOW,-0.0265935270418161,-0.0011801593920598,38
2018-04-23,2018-04-30,K200,FOREIGN_FLOW,-0.0123479552160152,0.0074186083775838,38
2018-04-30,2018-05-09,K200,FOREIGN_FLOW,-0.0236973764589091,-0.0226757508935828,38
2018-05-09,2018-05-16,K200,FOREIGN_FLOW,0.0064300036693725,0.0271785052131969,38
2018-05-16,2018-05-24,K200,FOREIGN_FLOW,0.0085303616912687,-0.0009529566502733,38
2018-05-24,2018-05-31,K200,FOREIGN_FLOW,-0.0057694977143796,-0.0080163540908269,38
2018-05-31,2018-06-08,K200,FOREIGN_FLOW,0.0076302629467708,0.0183217120177811,38
2018-06-08,2018-06-18,K200,FOREIGN_FLOW,0.0282367476081892,-0.0098086773147718,38
