period,factor,shift,shifted_unique_kq_r2,observed_unique_kq_r2
VAL_2020_2022,PBR12MF,118,0.0009769699196282566,0.013506965509788249
VAL_2020_2022,PBR12MF,119,-0.015200664756017002,0.013506965509788249
VAL_2020_2022,PBR12MF,120,0.011830108414402907,0.013506965509788249
VAL_2020_2022,PBR12MF,121,-0.002196516128242454,0.013506965509788249
VAL_2020_2022,PBR12MF,122,-0.009241696645318154,0.013506965509788249
VAL_2020_2022,PBR12MF,123,0.000647834219347998,0.013506965509788249
VAL_2020_2022,PBR12MF,124,-0.007772641026053684,0.013506965509788249
VAL_2020_2022,PBR12MF,125,-0.012187281733978095,0.013506965509788249
VAL_2020_2022,PBR12MF,126,0.009141549683632455,0.013506965509788249
VAL_2020_2022,PBR12MF,127,0.012612414172286424,0.013506965509788249
VAL_2020_2022,PBR12MF,128,0.0023657247825956684,0.013506965509788249
VAL_2020_2022,PBR12MF,129,0.01311264082945951,0.013506965509788249
VAL_2020_2022,PBR12MF,130,0.001956966062473864,0.013506965509788249
VAL_2020_2022,PBR12MF,131,0.007173043607756613,0.013506965509788249
VAL_2020_2022,PBR12MF,132,0.0073853681006677,0.013506965509788249
VAL_2020_2022,PBR12MF,133,-0.00394098342830751,0.013506965509788249
VAL_2020_2022,PBR12MF,134,0.012151681640469536,0.013506965509788249
VAL_2020_2022,PBR12MF,135,0.0013970464986179376,0.013506965509788249
VAL_2020_2022,PBR12MF,136,0.01327284566149578,0.013506965509788249
VAL_2020_2022,PBR12MF,137,0.02327858718169784,0.013506965509788249
VAL_2020_2022,PBR12MF,138,0.0009595971626993327,0.013506965509788249
VAL_2020_2022,PBR12MF,139,0.01045403512594989,0.013506965509788249
VAL_2020_2022,PBR12MF,140,0.005644238975982763,0.013506965509788249
VAL_2020_2022,PBR12MF,141,0.006730179135476466,0.013506965509788249
VAL_2020_2022,PBR12MF,142,-0.004321421229162237,0.013506965509788249
VAL_2020_2022,PBR12MF,143,0.00923579051520651,0.013506965509788249
VAL_2020_2022,PBR12MF,144,0.00796321736637795,0.013506965509788249
VAL_2020_2022,PBR12MF,145,0.01883868833427993,0.013506965509788249
VAL_2020_2022,PBR12MF,146,-0.002420207847442457,0.013506965509788249
VAL_2020_2022,PBR12MF,147,0.06987346403183958,0.013506965509788249
VAL_2020_2022,PER12MF,1,-0.0012019853697498029,-0.002089531018737656
VAL_2020_2022,PER12MF,2,-0.0020170112208504065,-0.002089531018737656
VAL_2020_2022,PER12MF,3,-0.002324699998928148,-0.002089531018737656
VAL_2020_2022,PER12MF,4,-0.00038672094678227076,-0.002089531018737656
VAL_2020_2022,PER12MF,5,-0.0009531712469339482,-0.002089531018737656
VAL_2020_2022,PER12MF,6,0.0002293738153424929,-0.002089531018737656
VAL_2020_2022,PER12MF,7,0.003913987783146999,-0.002089531018737656
VAL_2020_2022,PER12MF,8,-0.0013480665695742022,-0.002089531018737656
VAL_2020_2022,PER12MF,9,-0.0017715085321567958,-0.002089531018737656
VAL_2020_2022,PER12MF,10,0.0016701884120170485,-0.002089531018737656
VAL_2020_2022,PER12MF,11,-0.0010664412488663455,-0.002089531018737656
VAL_2020_2022,PER12MF,12,-0.0004203373692548418,-0.002089531018737656
VAL_2020_2022,PER12MF,13,-0.0008126102557153292,-0.002089531018737656
VAL_2020_2022,PER12MF,14,0.00040551840799540884,-0.002089531018737656
VAL_2020_2022,PER12MF,15,-0.0009202766042493149,-0.002089531018737656
VAL_2020_2022,PER12MF,16,-0.0017172026037686194,-0.002089531018737656
VAL_2020_2022,PER12MF,17,-0.0019763575501030584,-0.002089531018737656
VAL_2020_2022,PER12MF,18,0.002258142272262953,-0.002089531018737656
VAL_2020_2022,PER12MF,19,-0.002423639026933877,-0.002089531018737656
VAL_2020_2022,PER12MF,20,-0.0024607946125432267,-0.002089531018737656
VAL_2020_2022,PER12MF,21,-0.001248025657184737,-0.002089531018737656
VAL_2020_2022,PER12MF,22,-0.000155945944236624,-0.002089531018737656
VAL_2020_2022,PER12MF,23,0.0007569023844651301,-0.002089531018737656
VAL_2020_2022,PER12MF,24,0.0006738134385884109,-0.002089531018737656
VAL_2020_2022,PER12MF,25,0.002700814063790302,-0.002089531018737656
VAL_2020_2022,PER12MF,26,-0.003476482414981108,-0.002089531018737656
VAL_2020_2022,PER12MF,27,0.0018644575683546272,-0.002089531018737656
VAL_2020_2022,PER12MF,28,0.00012798632772670349,-0.002089531018737656
VAL_2020_2022,PER12MF,29,-0.0025102957908986756,-0.002089531018737656
VAL_2020_2022,PER12MF,30,-0.004404796685276491,-0.002089531018737656
VAL_2020_2022,PER12MF,31,0.0001499603184179632,-0.002089531018737656
VAL_2020_2022,PER12MF,32,-8.23554209783417e-05,-0.002089531018737656
VAL_2020_2022,PER12MF,33,-0.00013337039789540484,-0.002089531018737656
VAL_2020_2022,PER12MF,34,-0.0003098643362970943,-0.002089531018737656
VAL_2020_2022,PER12MF,35,9.276617435516332e-05,-0.002089531018737656
VAL_2020_2022,PER12MF,36,0.0013786078210753505,-0.002089531018737656
VAL_2020_2022,PER12MF,37,-0.0007295539288825204,-0.002089531018737656
VAL_2020_2022,PER12MF,38,0.0005402408749561882,-0.002089531018737656
VAL_2020_2022,PER12MF,39,-0.0012947632197235492,-0.002089531018737656
VAL_2020_2022,PER12MF,40,-0.0005331470967704366,-0.002089531018737656
VAL_2020_2022,PER12MF,41,-0.0012347316254761598,-0.002089531018737656
VAL_2020_2022,PER12MF,42,0.0010534310850909279,-0.002089531018737656
VAL_2020_2022,PER12MF,43,0.001558524887440016,-0.002089531018737656
VAL_2020_2022,PER12MF,44,-0.0008179829108396763,-0.002089531018737656
VAL_2020_2022,PER12MF,45,0.0015904490399565319,-0.002089531018737656
VAL_2020_2022,PER12MF,46,-0.0008053366322149369,-0.002089531018737656
VAL_2020_2022,PER12MF,47,-0.002562736423775247,-0.002089531018737656
VAL_2020_2022,PER12MF,48,-0.0010434640077843227,-0.002089531018737656
VAL_2020_2022,PER12MF,49,0.002863795512978329,-0.002089531018737656
VAL_2020_2022,PER12MF,50,0.00039088623985905624,-0.002089531018737656
VAL_2020_2022,PER12MF,51,-0.002200297475055457,-0.002089531018737656
VAL_2020_2022,PER12MF,52,0.0017425272783795354,-0.002089531018737656
VAL_2020_2022,PER12MF,53,0.0021874458843901268,-0.002089531018737656
VAL_2020_2022,PER12MF,54,0.00036486491727827364,-0.002089531018737656
VAL_2020_2022,PER12MF,55,0.0019651389471456726,-0.002089531018737656
VAL_2020_2022,PER12MF,56,-0.0013809691755355402,-0.002089531018737656
VAL_2020_2022,PER12MF,57,-0.000994748635825271,-0.002089531018737656
VAL_2020_2022,PER12MF,58,0.0015528583778321448,-0.002089531018737656
VAL_2020_2022,PER12MF,59,0.0002427249426416589,-0.002089531018737656
VAL_2020_2022,PER12MF,60,-0.0027564073971824143,-0.002089531018737656
VAL_2020_2022,PER12MF,61,-0.00027616740173597165,-0.002089531018737656
VAL_2020_2022,PER12MF,62,-0.001100437420229472,-0.002089531018737656
VAL_2020_2022,PER12MF,63,-0.00043225834323301626,-0.002089531018737656
VAL_2020_2022,PER12MF,64,-0.001389163468245247,-0.002089531018737656
VAL_2020_2022,PER12MF,65,-0.00246423841968757,-0.002089531018737656
VAL_2020_2022,PER12MF,66,-0.00015401203099574268,-0.002089531018737656
VAL_2020_2022,PER12MF,67,0.001137503825731856,-0.002089531018737656
VAL_2020_2022,PER12MF,68,3.7262472800225765e-05,-0.002089531018737656
VAL_2020_2022,PER12MF,69,0.00019537719817064314,-0.002089531018737656
VAL_2020_2022,PER12MF,70,-0.0024843200417474787,-0.002089531018737656
VAL_2020_2022,PER12MF,71,-0.0003024947965020175,-0.002089531018737656
VAL_2020_2022,PER12MF,72,-0.0010870809684926375,-0.002089531018737656
VAL_2020_2022,PER12MF,73,-0.001230920930522128,-0.002089531018737656
VAL_2020_2022,PER12MF,74,0.00099357261073596,-0.002089531018737656
VAL_2020_2022,PER12MF,75,0.0006410610515608095,-0.002089531018737656
VAL_2020_2022,PER12MF,76,-0.00016226463190260887,-0.002089531018737656
VAL_2020_2022,PER12MF,77,-0.0009306849219179458,-0.002089531018737656
VAL_2020_2022,PER12MF,78,-0.004092305258450946,-0.002089531018737656
VAL_2020_2022,PER12MF,79,0.0042796054131557515,-0.002089531018737656
VAL_2020_2022,PER12MF,80,-0.0031222097612455535,-0.002089531018737656
VAL_2020_2022,PER12MF,81,-0.0006818412548896813,-0.002089531018737656
VAL_2020_2022,PER12MF,82,-0.001563258004665391,-0.002089531018737656
VAL_2020_2022,PER12MF,83,0.001388614342466843,-0.002089531018737656
VAL_2020_2022,PER12MF,84,-0.00023670562440170073,-0.002089531018737656
VAL_2020_2022,PER12MF,85,0.00031406615619622436,-0.002089531018737656
VAL_2020_2022,PER12MF,86,-0.0005012250711939892,-0.002089531018737656
VAL_2020_2022,PER12MF,87,-0.0015603450072050329,-0.002089531018737656
VAL_2020_2022,PER12MF,88,-9.70359927490172e-05,-0.002089531018737656
VAL_2020_2022,PER12MF,89,-0.0015827593195436584,-0.002089531018737656
VAL_2020_2022,PER12MF,90,-0.0015960739491935882,-0.002089531018737656
VAL_2020_2022,PER12MF,91,-0.0011136289156410406,-0.002089531018737656
VAL_2020_2022,PER12MF,92,-2.154805751164446e-06,-0.002089531018737656
VAL_2020_2022,PER12MF,93,-6.663949457585971e-05,-0.002089531018737656
VAL_2020_2022,PER12MF,94,0.004268677037224888,-0.002089531018737656
VAL_2020_2022,PER12MF,95,-0.0015561206799730165,-0.002089531018737656
VAL_2020_2022,PER12MF,96,-0.0015072850413446748,-0.002089531018737656
VAL_2020_2022,PER12MF,97,0.0008939491932934418,-0.002089531018737656
VAL_2020_2022,PER12MF,98,0.00035796766487794507,-0.002089531018737656
VAL_2020_2022,PER12MF,99,-0.0013240146702784283,-0.002089531018737656
VAL_2020_2022,PER12MF,100,-0.0002164505769308711,-0.002089531018737656
VAL_2020_2022,PER12MF,101,-0.0009187786349007521,-0.002089531018737656
VAL_2020_2022,PER12MF,102,-0.000511528018456664,-0.002089531018737656
VAL_2020_2022,PER12MF,103,-0.0010114384838946222,-0.002089531018737656
VAL_2020_2022,PER12MF,104,-0.0009431647198823168,-0.002089531018737656
VAL_2020_2022,PER12MF,105,-0.0007086349294023186,-0.002089531018737656
VAL_2020_2022,PER12MF,106,1.5696766128003858e-06,-0.002089531018737656
VAL_2020_2022,PER12MF,107,-0.0016621963435039522,-0.002089531018737656
VAL_2020_2022,PER12MF,108,-0.003139922216996771,-0.002089531018737656
VAL_2020_2022,PER12MF,109,-0.000178871544402881,-0.002089531018737656
VAL_2020_2022,PER12MF,110,0.0010978622979503916,-0.002089531018737656
VAL_2020_2022,PER12MF,111,-0.0008502369442933144,-0.002089531018737656
VAL_2020_2022,PER12MF,112,0.0007118172759512653,-0.002089531018737656
VAL_2020_2022,PER12MF,113,-0.00042096820188941564,-0.002089531018737656
VAL_2020_2022,PER12MF,114,0.0021502737239278424,-0.002089531018737656
VAL_2020_2022,PER12MF,115,0.0003506916030395768,-0.002089531018737656
VAL_2020_2022,PER12MF,116,-0.0014527114695690457,-0.002089531018737656
VAL_2020_2022,PER12MF,117,-0.0015888032186990309,-0.002089531018737656
VAL_2020_2022,PER12MF,118,-0.0004576802861397944,-0.002089531018737656
VAL_2020_2022,PER12MF,119,0.0030743254451814916,-0.002089531018737656
VAL_2020_2022,PER12MF,120,-0.0014395680320566928,-0.002089531018737656
VAL_2020_2022,PER12MF,121,-0.0008020725897524006,-0.002089531018737656
VAL_2020_2022,PER12MF,122,0.000579302622812472,-0.002089531018737656
VAL_2020_2022,PER12MF,123,0.0009300494197749254,-0.002089531018737656
VAL_2020_2022,PER12MF,124,-0.0009453889956003714,-0.002089531018737656
VAL_2020_2022,PER12MF,125,-0.0009506507688650245,-0.002089531018737656
VAL_2020_2022,PER12MF,126,-0.0021369893289584496,-0.002089531018737656
VAL_2020_2022,PER12MF,127,-0.0014671287732717087,-0.002089531018737656
VAL_2020_2022,PER12MF,128,-0.0007214412683758109,-0.002089531018737656
VAL_2020_2022,PER12MF,129,-0.00017321689583948974,-0.002089531018737656
VAL_2020_2022,PER12MF,130,-0.001628227232443713,-0.002089531018737656
VAL_2020_2022,PER12MF,131,-0.0017824359007567736,-0.002089531018737656
VAL_2020_2022,PER12MF,132,-0.0019207602616304609,-0.002089531018737656
VAL_2020_2022,PER12MF,133,-0.00044889488075350314,-0.002089531018737656
VAL_2020_2022,PER12MF,134,-0.0021014884203982565,-0.002089531018737656
VAL_2020_2022,PER12MF,135,-0.0005349219688557394,-0.002089531018737656
VAL_2020_2022,PER12MF,136,0.0012037407833848102,-0.002089531018737656
VAL_2020_2022,PER12MF,137,-0.0024407641753105835,-0.002089531018737656
VAL_2020_2022,PER12MF,138,-0.00017766106776440083,-0.002089531018737656
VAL_2020_2022,PER12MF,139,-0.003159056023748885,-0.002089531018737656
VAL_2020_2022,PER12MF,140,0.0015423368103097967,-0.002089531018737656
VAL_2020_2022,PER12MF,141,-0.002704816981018876,-0.002089531018737656
VAL_2020_2022,PER12MF,142,0.00029241203939700533,-0.002089531018737656
VAL_2020_2022,PER12MF,143,-0.001846891603714207,-0.002089531018737656
VAL_2020_2022,PER12MF,144,-0.0015466771052121686,-0.002089531018737656
VAL_2020_2022,PER12MF,145,-0.0015962138899836553,-0.002089531018737656
VAL_2020_2022,PER12MF,146,-0.0001941490572039406,-0.002089531018737656
VAL_2020_2022,PER12MF,147,-0.00813866618691117,-0.002089531018737656
VAL_2020_2022,PRIVATE_FLOW,1,0.004452617356193067,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,2,0.0021398917945251172,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,3,0.0011529509396928095,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,4,0.001352208830462498,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,5,0.0002380608978970189,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,6,-0.0019254895398526095,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,7,-0.00014315257940622494,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,8,0.0018700751151569106,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,9,0.003287695232125021,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,10,-0.0037616948137690898,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,11,0.0017845687537509924,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,12,-0.0004048796486504358,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,13,-0.0008410427616176719,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,14,-0.0013699048946389514,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,15,-0.007971175725872026,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,16,0.005068000251618576,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,17,-0.00024156947016606978,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,18,0.005488713974927784,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,19,0.0009091125697591185,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,20,0.0029449779378389884,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,21,0.0005496034729041144,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,22,0.002266794637786562,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,23,-0.0027281604074071986,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,24,0.0007813006818543355,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,25,-0.0018387308225933374,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,26,-0.0011243124846269659,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,27,0.004954608436770536,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,28,-0.00025711064406785944,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,29,0.0020912475193026747,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,30,0.004678020287955609,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,31,-0.0008118705146866745,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,32,0.006086474365557093,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,33,-0.005095421595862959,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,34,-0.0023554062556263577,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,35,0.00471230241212206,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,36,-0.0017806564322238039,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,37,-0.00010302674836748515,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,38,0.0007031585644237115,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,39,0.0053168914808290335,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,40,-0.0019487575204963914,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,41,-0.0030035651461171042,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,42,0.001726579486117541,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,43,-8.540481545016299e-05,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,44,-0.0008147752345768478,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,45,-0.00018176103027056634,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,46,0.0036924093455792395,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,47,0.002735492512726201,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,48,0.0011064909189598682,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,49,0.0020267136722053047,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,50,-0.0031293903024058878,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,51,0.0019532385149662046,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,52,-0.0012196304688718573,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,53,0.001550091414589283,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,54,-0.000749466365865592,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,55,0.003328510915276639,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,56,0.004838699454341344,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,57,0.002469779483067036,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,58,0.0036201958698085512,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,59,0.0020454253774048192,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,60,0.001553560895414141,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,61,0.0005905948679358897,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,62,-0.0012858617048070453,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,63,0.001381653869417021,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,64,0.0006058206946344402,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,65,0.0014273132762288032,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,66,0.00016811384261061768,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,67,-0.0037374742976270525,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,68,0.0005204077910798688,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,69,-0.0009825329219119716,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,70,-0.002361809071499854,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,71,-0.0018952290504847813,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,72,0.00013300970745544483,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,73,0.0009248103291282783,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,74,-0.0005220643499708189,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,75,0.0013377191598504812,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,76,0.0020953473161711145,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,77,0.004562789671952561,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,78,-0.0032025103058255233,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,79,-0.003410815236416953,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,80,-0.002625857292997802,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,81,0.002019980809615629,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,82,0.0030978032337872774,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,83,-0.001054110987416479,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,84,0.00230939609206815,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,85,0.002464822101160835,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,86,0.0028316568074095994,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,87,-0.0014787728370682096,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,88,0.0007103584963306098,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,89,0.003277059028816698,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,90,0.0024716434747054095,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,91,0.001708141447251843,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,92,-0.00042411081954130125,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,93,0.0006304147755881173,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,94,0.002276949473112966,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,95,0.0038485831847804297,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,96,-0.0007094932262274867,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,97,-0.001930763244623046,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,98,0.0002475978085290098,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,99,-0.0004357125773304382,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,100,0.004137107943283036,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,101,-0.0010143684749805981,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,102,0.0007659383204662307,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,103,0.0053834468129968505,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,104,-0.0015012992168721428,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,105,0.002481519229925122,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,106,-0.0004403381079545188,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,107,0.00047926637547801576,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,108,0.00011372367483786228,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,109,-0.0006978244450261961,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,110,-0.001853812032938995,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,111,0.0016704822568267552,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,112,0.0020518338214482457,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,113,0.0014744243844913019,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,114,0.0019858334447633297,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,115,0.0026357189563173122,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,116,-0.0016623700587894419,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,117,-0.002346066133710467,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,118,-0.0018284208993102347,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,119,0.005790218634659228,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,120,0.0031480617713032233,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,121,-0.0008718404757779297,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,122,0.001397909694855759,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,123,0.004334855520030878,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,124,-0.0008083519686064022,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,125,-0.0017850752622108335,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,126,-0.001483488419949941,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,127,-0.0022622588560490264,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,128,0.0018969737171306011,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,129,0.0011464684704347583,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,130,-0.0016933915510393138,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,131,-0.0009007525962845264,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,132,0.006080822292666599,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,133,-0.002389202425732151,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,134,0.0019688850660398716,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,135,2.4500048724562795e-05,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,136,-0.00049066824714461,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,137,0.0028751660942555324,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,138,0.001942420974323178,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,139,0.0019882325165186954,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,140,0.0001872530749560397,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,141,0.002125912983162892,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,142,0.002796724411237239,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,143,-0.0033830424311935836,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,144,0.0018714629480621747,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,145,-0.0005035910221788953,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,146,0.0009009816563668727,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,147,-0.0019478526968337295,0.0032397274504852858
VAL_2020_2022,PRIVATE_FLOW,148,0.005178150272174498,0.0032397274504852858
VAL_2020_2022,FOREIGN_FLOW,1,-0.002309875915515347,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,2,0.0021998676770219605,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,3,0.00014285750126175056,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,4,-0.009090383890756115,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,5,-0.001731725707573295,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,6,-0.003207586663894979,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,7,-0.004174587542723929,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,8,0.007291762280417835,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,9,0.0032119100980926296,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,10,-0.0006852913289143725,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,11,0.002356958718962354,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,12,-0.0065191493788288035,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,13,-0.005720485521176322,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,14,0.006239014222641948,0.003968497505127733
VAL_2020_2022,FOREIGN_FLOW,15,-0.006574904201275045,0.003968497505127733
