factor,horizon,period,n,mse_m0,mse_mex,mse_mkq,mse_mboth,simple_kq_r2,simple_ex_r2,unique_kq_r2,unique_ex_r2
PER12MF,GAP5,CONF_2023_2024,97,1.3375058644699982,1.3385653367473616,1.3567786547871061,1.3567381035431754,-0.01440949967329308,-0.0007921253323126543,-0.013576301654406153,2.9887884650636742e-05
PER12MF,GAP5,STRESS_2025,49,1.4195704766126473,1.4350105872784154,1.4030192808062032,1.4250638910300673,0.011659298413938757,-0.010876607340137845,0.006931444503982753,-0.015712264632027573
PER12MF,GAP5,STRESS_2026,29,3.482221140857564,3.4164866168364783,3.538883259189076,3.455111265783167,-0.01627183227012341,0.01887718251141779,-0.01130537106638907,0.023671872528822857
PER12MF,NEXT10,DISC_2016_2019,193,1.9056315131280361,1.9054815363644206,1.8940535418167088,1.8940298985976929,0.006075661129429144,7.870187000069695e-05,0.006009839270642803,1.248286729704784e-05
PER12MF,NEXT10,VAL_2020_2022,147,2.6474714544872966,2.6460134207294144,2.7025855814110846,2.7037964827181025,-0.02081764728015223,0.0005507269041223894,-0.021837781145024993,-0.0004480528999142308
PER12MF,NEXT10,CONF_2023_2024,96,2.7382784403929534,2.7361917719478224,2.782790714207202,2.7836364723841016,-0.016255568885047644,0.000762036619194828,-0.01733968390764673,-0.0003039244642371042
PER12MF,NEXT10,STRESS_2025,48,3.5558984145129933,3.552379277070969,3.5004700381043325,3.5017713555125005,0.01558772775466144,0.000989661973373912,0.01424620447628444,-0.00037175504832287487
PER12MF,NEXT10,STRESS_2026,28,7.961749635291258,7.9805150433298255,8.050447218369335,8.043200609248673,-0.011140463734869988,-0.0023569452567797633,-0.007854827110593599,0.000900149882869461
PER12MF,NEXT20,DISC_2016_2019,191,4.166389024739886,4.166039216204431,4.14358389173345,4.141618919599533,0.005473596649525514,8.395964308138826e-05,0.005861753895621491,0.00047422042976796863
PER12MF,NEXT20,VAL_2020_2022,145,5.262689284481794,5.240229110359087,5.39495668643838,5.350630955937534,-0.0251330441161719,0.004267813072099114,-0.021068133330315764,0.008216142052126063
PER12MF,NEXT20,CONF_2023_2024,94,5.532800885249307,5.53793550312922,5.680261277277733,5.695022913224254,-0.026652033045606593,-0.0009280322907703198,-0.028365698734893474,-0.0025987600263337463
PER12MF,NEXT20,STRESS_2025,46,7.846298359902768,7.837682138550571,7.66518650769485,7.639644545069131,0.023082457982156357,0.0010981256328753686,0.025267367313528633,0.003332203671766898
PER12MF,NEXT20,STRESS_2026,26,16.56861368269601,16.532444566928795,16.92275916420651,16.848692195870072,-0.021374478776118977,0.0021829898662547587,-0.019128909076997047,0.0043767666736698185
PRIVATE_FLOW,NEXT5,DISC_2016_2019,194,0.9937401053793202,0.9880569576308198,0.993258587037636,0.9876726672335971,0.0004845515835354419,0.005718947758811765,0.00038893547001994655,0.005623832380547311
PRIVATE_FLOW,NEXT5,VAL_2020_2022,149,2.042965296678074,2.0500857266101393,2.0347591710492945,2.0434440076057925,0.004016771915863027,-0.003485340619169275,0.0032397274504852858,-0.004268238069677466
PRIVATE_FLOW,NEXT5,CONF_2023_2024,97,2.0067347759114824,2.0493384205762615,2.0091811569056004,2.0515674293334114,-0.0012190853636881993,-0.021230331569565886,-0.001087672360391867,-0.021096292030277297
PRIVATE_FLOW,NEXT5,STRESS_2025,49,1.7997885950363006,1.8226298880328302,1.8133472020682537,1.8347531105798423,-0.007533444244144594,-0.012691097754216507,-0.006651499915924619,-0.011804638674366208
PRIVATE_FLOW,NEXT5,STRESS_2026,29,4.488011538229952,4.398185168534361,4.457626762058657,4.372688448567792,0.006770209014052231,0.02001473680056942,0.0057971001650815035,0.01905460417050231
PRIVATE_FLOW,GAP5,DISC_2016_2019,193,1.0020764685046852,1.0004588481872352,0.9966711955293034,0.9948545376471846,0.005394072354026669,0.0016142683400837132,0.00560174019171833,0.0018227253785076947
PRIVATE_FLOW,GAP5,VAL_2020_2022,149,2.069352835591532,2.0633540150929868,2.0476356428625353,2.0392618713471196,0.010494678507925181,0.0028988872247251996,0.011676204650117428,0.004089483177636799
PRIVATE_FLOW,GAP5,CONF_2023_2024,97,2.0535249332323398,2.0423456044372426,2.035280712263738,2.0221844693676445,0.00888434353698575,0.0054439703235062975,0.009871558969155592,0.006434612590381805
PRIVATE_FLOW,GAP5,STRESS_2025,49,1.7202969519266553,1.7320534786086077,1.7400869212441044,1.752614759957127,-0.01150381002261569,-0.006834010063661244,-0.01187104301481301,-0.007199547654818117
PRIVATE_FLOW,GAP5,STRESS_2026,29,4.3196737955582645,4.355495212469539,4.246524355281548,4.2807111347950935,0.016934019497475195,-0.008292620833570519,0.017170051630488126,-0.008050531835764874
PRIVATE_FLOW,NEXT10,DISC_2016_2019,193,1.8523006656370353,1.8507112797750838,1.8432610643412866,1.841906218857344,0.004880201936676376,0.0008580604064107877,0.004757663182779037,0.0007350263672100121
PRIVATE_FLOW,NEXT10,VAL_2020_2022,148,3.701345544801348,3.712178553114327,3.6378535834771926,3.6504175007386297,0.017153751400847073,-0.0029267757311106646,0.01663741425473264,-0.003453662159054849
PRIVATE_FLOW,NEXT10,CONF_2023_2024,96,3.243565551368178,3.2742520838165032,3.22873080149416,3.2582305700033163,0.004573593361712813,-0.009460740645547139,0.00489318274923789,-0.009136645425968926
PRIVATE_FLOW,NEXT10,STRESS_2025,48,4.518373307274864,4.518579717730218,4.604790369739088,4.604321983936182,-0.019125702235600395,-4.568247050817931e-05,-0.0189754904333157,0.00010171707402439889
PRIVATE_FLOW,NEXT10,STRESS_2026,28,11.243176061826103,11.154612045876634,11.021968121486507,10.945630062480353,0.019674862256285564,0.007877135025054938,0.01873502928983828,0.006925991634591955
PRIVATE_FLOW,NEXT20,DISC_2016_2019,191,3.5689613922016235,3.5687952716876032,3.5057943805069844,3.5057861847705727,0.017698989916972052,4.654589830621614e-05,0.017655562205235453,2.337768711502264e-06
PRIVATE_FLOW,NEXT20,VAL_2020_2022,146,7.050670271382571,7.053076174438316,6.880488044957139,6.881439779454837,0.024137028094502133,-0.00034123040266265114,0.024334969698118658,-0.00013832369033695002
PRIVATE_FLOW,NEXT20,CONF_2023_2024,94,5.991072685119416,6.00574800544804,6.006670316810288,6.010116999229855,-0.002603478961223926,-0.0024495313443742006,-0.0007274687146134884,-0.0005738091551190649
PRIVATE_FLOW,NEXT20,STRESS_2025,46,9.891699270606319,9.88414930737037,10.373302991667705,10.371478673026614,-0.04868766304819805,0.0007632625122746539,-0.04930412830701103,0.0001758667073117337
