universe,eval_year,period,feature,target,train_n,test_n,train_spearman,direction,oos_spearman,directed_oos_spearman,raw_high_minus_low,directed_high_minus_low
K200,2021,DEV_2020_2022,MKT_ACT5_BREADTH,TARGET_FWD_RANGE_20,234,49,0.11235033196429303,1,-0.22611757972605276,-0.22611757972605276,-0.015607220312134226,-0.015607220312134226
K200,2021,DEV_2020_2022,MKT_ACT1_BREADTH,TARGET_FWD_RANGE_20,234,49,0.043898947350366806,1,-0.20465329890407744,-0.20465329890407744,-0.037287611053722844,-0.037287611053722844
K200,2021,DEV_2020_2022,KOSDAQ_TA_SHARE,TARGET_FWD_RANGE_20,234,49,0.0438124138060217,1,0.08255102040816324,0.08255102040816324,-0.012210216198324436,-0.012210216198324436
K200,2021,DEV_2020_2022,FACTOR_TOP_ACT5_BREADTH_MEAN,TARGET_FWD_RANGE_20,234,49,0.1364457012090103,1,-0.21677770460245552,-0.21677770460245552,-0.02794389058782809,-0.02794389058782809
K200,2021,DEV_2020_2022,FACTOR_TOP_MINUS_MKT_ACT5,TARGET_FWD_RANGE_20,234,49,0.023905695919152023,1,-0.10066583334483113,-0.10066583334483113,-0.0018201277354574358,-0.0018201277354574358
K200,2021,DEV_2020_2022,MKT_ACT5_CHANGE_4,TARGET_FWD_RANGE_20,234,49,0.04126553896693487,1,-0.24081632653061222,-0.24081632653061222,-0.04080664490207739,-0.04080664490207739
K200,2021,DEV_2020_2022,MKT_ACT1_CHANGE_4,TARGET_FWD_RANGE_20,234,49,-0.035144612290052384,-1,-0.02714285714285714,0.02714285714285714,-0.022152343075896003,0.022152343075896003
K200,2021,DEV_2020_2022,KOSDAQ_TA_SHARE_CHANGE_4,TARGET_FWD_RANGE_20,234,49,0.03337805469117679,1,0.03704081632653061,0.03704081632653061,-0.016366091861359885,-0.016366091861359885
K200,2021,DEV_2020_2022,FACTOR_TOP_ACT5_CHANGE_4,TARGET_FWD_RANGE_20,234,49,0.048469437339692556,1,-0.2217062977153485,-0.2217062977153485,-0.035087027109116736,-0.035087027109116736
K200,2021,DEV_2020_2022,FACTOR_TOP_MINUS_MKT_ACT5_CHANGE_4,TARGET_FWD_RANGE_20,234,49,0.04768426216115385,1,-0.05051020408163265,-0.05051020408163265,0.0147865162595079,0.0147865162595079
