metric,strategy,universe,horizon,sample,n_dates,gross_delta,turnover_delta,net_delta_0,net_delta_30,net_delta_60
ADV20,TOP01,KOSPI_EX_K200,5,LATE_2020_2022,149,-0.000275229654940742,0.0036493288590604047,-0.000275229654940742,-0.0002861776415179232,-0.0002971256280951045
ADV20,TOP01,KOSPI_EX_K200,5,NORMAL_2023_2024,97,-0.0002776181244974989,-0.00019329896907216556,-0.0002776181244974989,-0.0002770382275902825,-0.00027645833068306604
ADV20,TOP01,KOSPI_EX_K200,5,YTD_2026,28,0.0003112813356869571,0.01294642857142857,0.0003112813356869571,0.0002724420499726712,0.00023360276425838565
ADV20,TOP01,KOSPI_EX_K200,20,BULL_2025,12,-3.3494993146394166e-05,0.0005208333333333361,-3.3494993146394166e-05,-3.5057493146394644e-05,-3.6619993146394296e-05
ADV20,TOP01,KOSPI_EX_K200,20,EARLY_2016_2019,48,0.0008501994009965369,0.014583333333333335,0.0008501994009965369,0.0008064494009965367,0.0007626994009965368
ADV20,TOP01,KOSPI_EX_K200,20,LATE_2020_2022,38,-0.0011656465293925983,0.003947368421052627,-0.0011656465293925983,-0.0011774886346557559,-0.0011893307399189136
ADV20,TOP01,KOSPI_EX_K200,20,NORMAL_2023_2024,24,5.78444467532827e-05,0.0015625000000000007,5.78444467532827e-05,5.315694675328307e-05,4.846944675328272e-05
ADV20,TOP01,KOSPI_EX_K200,20,YTD_2026,6,0.0030108810286109734,0.01666666666666666,0.0030108810286109734,0.0029608810286109732,0.002910881028610973
ADV20,TOP01,KOSPI_KOSDAQ_ALL,5,BULL_2025,49,-0.0005195273367212376,0.00267857142857143,-0.0005195273367212376,-0.0005275630510069519,-0.0005355987652926662
ADV20,TOP01,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,193,0.00027856990296130853,0.0044689119170984466,0.00027856990296130853,0.00026516316721001315,0.00025175643145871777
ADV20,TOP01,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,149,0.00010194808744752206,0.0013842281879194644,0.00010194808744752206,9.779540288376362e-05,9.364271832000527e-05
ADV20,TOP01,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,97,-0.00020071412738186951,0.003994845360824742,-0.00020071412738186951,-0.00021269866346434354,-0.00022468319954681786
ADV20,TOP01,KOSPI_KOSDAQ_ALL,5,YTD_2026,28,-0.0038226309286121278,0.009374999999999998,-0.0038226309286121278,-0.003850755928612128,-0.003878880928612128
ADV20,TOP01,KOSPI_KOSDAQ_ALL,20,BULL_2025,12,-0.005241841289273993,-0.004166666666666667,-0.005241841289273993,-0.005229341289273993,-0.0052168412892739935
ADV20,TOP01,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,48,0.0018224214931308266,0.012760416666666663,0.0018224214931308266,0.0017841402431308265,0.001745858993130827
ADV20,TOP01,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,38,0.0014604669809281205,0.0003289473684210511,0.0014604669809281205,0.0014594801388228573,0.0014584932967175944
ADV20,TOP01,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,24,-0.001633689384112366,0.0033854166666666663,-0.001633689384112366,-0.0016438456341123667,-0.001654001884112366
ADV20,TOP01,KOSPI_KOSDAQ_ALL,20,YTD_2026,6,-0.015989299484447484,0.03020833333333332,-0.015989299484447484,-0.016079924484447485,-0.016170549484447485
ADV20,TOP05,K200,5,BULL_2025,49,-0.0005659266997392656,0.008418367346938776,-0.0005659266997392656,-0.0005911818017800822,-0.0006164369038208984
ADV20,TOP05,K200,5,EARLY_2016_2019,193,-4.3883478419194655e-05,0.01126943005181347,-4.3883478419194655e-05,-7.769176857463502e-05,-0.00011150005873007548
ADV20,TOP05,K200,5,LATE_2020_2022,149,-0.00015708112306400825,0.005620805369127518,-0.00015708112306400825,-0.0001739435391713908,-0.00019080595527877324
ADV20,TOP05,K200,5,NORMAL_2023_2024,97,0.00011707399064361683,0.00554123711340206,0.00011707399064361683,0.0001004502793034107,8.382656796320454e-05
ADV20,TOP05,K200,5,YTD_2026,28,-0.003350521163190899,0.020312499999999994,-0.003350521163190899,-0.003411458663190898,-0.0034723961631908987
ADV20,TOP05,K200,20,BULL_2025,12,-0.0008353164703229467,-0.0031250000000000015,-0.0008353164703229467,-0.0008259414703229466,-0.0008165664703229467
ADV20,TOP05,K200,20,EARLY_2016_2019,48,-0.0002689030736256844,0.025130208333333338,-0.0002689030736256844,-0.00034429369862568456,-0.0004196843236256844
ADV20,TOP05,K200,20,LATE_2020_2022,38,0.00015540649554580838,0.00773026315789474,0.00015540649554580838,0.00013221570607212428,0.00010902491659844015
ADV20,TOP05,K200,20,NORMAL_2023_2024,24,0.001151772525348358,0.006250000000000001,0.001151772525348358,0.0011330225253483577,0.001114272525348358
ADV20,TOP05,K200,20,YTD_2026,6,-0.013963094707366439,0.029166666666666664,-0.013963094707366439,-0.014050594707366443,-0.01413809470736644
ADV20,TOP05,KOSDAQ,5,BULL_2025,49,-0.0011078762739078877,-0.0002551020408163259,-0.0011078762739078877,-0.0011071109677854385,-0.0011063456616629897
ADV20,TOP05,KOSDAQ,5,EARLY_2016_2019,193,-0.000164899950192332,0.0194300518134715,-0.000164899950192332,-0.00022319010563274656,-0.0002814802610731611
ADV20,TOP05,KOSDAQ,5,LATE_2020_2022,149,0.0003997949754863579,0.008431208053691278,0.0003997949754863579,0.00037450135132528436,0.0003492077271642104
ADV20,TOP05,KOSDAQ,5,NORMAL_2023_2024,97,-0.00030846973524662456,0.010631443298969073,-0.00030846973524662456,-0.0003403640651435319,-0.0003722583950404388
ADV20,TOP05,KOSDAQ,5,YTD_2026,28,-0.00035746597406706573,0.006919642857142855,-0.00035746597406706573,-0.00037822490263849463,-0.00039898383120992326
ADV20,TOP05,KOSDAQ,20,BULL_2025,12,-0.013865150397045735,-0.017708333333333336,-0.013865150397045735,-0.013812025397045735,-0.013758900397045734
ADV20,TOP05,KOSDAQ,20,EARLY_2016_2019,48,0.0014979576769001146,0.021093749999999994,0.0014979576769001146,0.001434676426900115,0.0013713951769001146
ADV20,TOP05,KOSDAQ,20,LATE_2020_2022,38,0.001352868209909826,0.004769736842105264,0.001352868209909826,0.00133855899938351,0.0013242497888571944
ADV20,TOP05,KOSDAQ,20,NORMAL_2023_2024,24,7.388372038101929e-05,0.004427083333333334,7.388372038101929e-05,6.060247038101931e-05,4.7321220381018464e-05
ADV20,TOP05,KOSDAQ,20,YTD_2026,6,-0.016544855979045963,-0.026041666666666675,-0.016544855979045963,-0.016466730979045958,-0.01638860597904596
ADV20,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,49,-0.0012429744936134593,-0.010331632653061217,-0.0012429744936134593,-0.0012119795956542757,-0.0011809846976950915
ADV20,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,193,0.00013496528199086872,0.015511658031088085,0.00013496528199086872,8.843030789760443e-05,4.1895333804340205e-05
ADV20,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,149,0.00032439732688748684,-0.00343959731543624,0.00032439732688748684,0.00033471611883379544,0.00034503491078010425
ADV20,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,97,-0.0003442282726635308,0.0061211340206185575,-0.0003442282726635308,-0.0003625916747253866,-0.00038095507678724197
ADV20,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,28,-0.0018138845757606698,0.0008928571428571426,-0.0018138845757606698,-0.0018165631471892413,-0.001819241718617812
ADV20,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,12,-0.012791556260493308,-0.019791666666666662,-0.012791556260493308,-0.012732181260493308,-0.012672806260493304
ADV20,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,48,0.0019104926517692052,0.014713541666666665,0.0019104926517692052,0.0018663520267692048,0.0018222114017692052
ADV20,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,38,0.0025430826912514076,-0.0067434210526315765,0.0025430826912514076,0.002563312954409302,0.0025835432175671962
ADV20,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,24,0.00081585595727794,-0.004687499999999996,0.00081585595727794,0.0008299184572779401,0.0008439809572779409
ADV20,TOP05,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,6,-0.011544769739655935,0.009375000000000007,-0.011544769739655935,-0.011572894739655934,-0.011601019739655933
ADV20,TOP05,KOSPI_ALL,5,BULL_2025,49,-0.0016133563344886321,0.007780612244897959,-0.0016133563344886321,-0.001636698171223326,-0.0016600400079580194
ADV20,TOP05,KOSPI_ALL,5,EARLY_2016_2019,193,2.9131637209777195e-05,0.0058613989637305705,2.9131637209777195e-05,1.154744031858551e-05,-6.036756572606183e-06
ADV20,TOP05,KOSPI_ALL,5,LATE_2020_2022,149,-0.00020180340250872328,-0.0014681208053691247,-0.00020180340250872328,-0.00019739904009261606,-0.00019299467767650884
ADV20,TOP05,KOSPI_ALL,5,NORMAL_2023_2024,97,0.00015156424552284086,0.003994845360824742,0.00015156424552284086,0.00013957970944036678,0.00012759517335789248
ADV20,TOP05,KOSPI_ALL,5,YTD_2026,28,-0.002841704505575576,0.009151785714285718,-0.002841704505575576,-0.002869159862718433,-0.0028966152198612906
ADV20,TOP05,KOSPI_ALL,20,BULL_2025,12,-0.002229776397301727,0.0067708333333333275,-0.002229776397301727,-0.0022500888973017268,-0.0022704013973017263
ADV20,TOP05,KOSPI_ALL,20,EARLY_2016_2019,48,0.00010043887890967926,0.011588541666666669,0.00010043887890967926,6.567325390967923e-05,3.0907628909679265e-05
ADV20,TOP05,KOSPI_ALL,20,LATE_2020_2022,38,-0.0007604997768704498,0.001151315789473682,-0.0007604997768704498,-0.0007639537242388704,-0.0007674076716072915
ADV20,TOP05,KOSPI_ALL,20,NORMAL_2023_2024,24,-0.00019263889011442926,0.0013020833333333333,-0.00019263889011442926,-0.00019654514011442954,-0.00020045139011442948
ADV20,TOP05,KOSPI_ALL,20,YTD_2026,6,-0.015315992636465783,0.03229166666666666,-0.015315992636465783,-0.015412867636465788,-0.015509742636465788
ADV20,TOP05,KOSPI_EX_K200,5,BULL_2025,49,-0.0008360487182661238,0.012627551020408162,-0.0008360487182661238,-0.0008739313713273484,-0.0009118140243885728
ADV20,TOP05,KOSPI_EX_K200,5,EARLY_2016_2019,193,0.0008737271791133617,0.010686528497409326,0.0008737271791133617,0.0008416675936211335,0.0008096080081289055
ADV20,TOP05,KOSPI_EX_K200,5,LATE_2020_2022,149,8.725759896025833e-05,0.006082214765100673,8.725759896025833e-05,6.901095466495647e-05,5.076431036965432e-05
ADV20,TOP05,KOSPI_EX_K200,5,NORMAL_2023_2024,97,-0.00014275510063246544,0.003801546391752578,-0.00014275510063246544,-0.00015415973980772315,-0.0001655643789829808
ADV20,TOP05,KOSPI_EX_K200,5,YTD_2026,28,0.001912068311480353,0.018303571428571426,0.001912068311480353,0.0018571575971946391,0.0018022468829089245
ADV20,TOP05,KOSPI_EX_K200,20,BULL_2025,12,-0.005950921955004834,0.014062499999999999,-0.005950921955004834,-0.005993109455004836,-0.006035296955004835
ADV20,TOP05,KOSPI_EX_K200,20,EARLY_2016_2019,48,0.0026854177165560266,0.011458333333333336,0.0026854177165560266,0.002651042716556027,0.0026166677165560272
ADV20,TOP05,KOSPI_EX_K200,20,LATE_2020_2022,38,-0.0009137555706369288,0.005263157894736841,-0.0009137555706369288,-0.0009295450443211393,-0.0009453345180053504
ADV20,TOP05,KOSPI_EX_K200,20,NORMAL_2023_2024,24,-0.0021626031554446328,0.012760416666666668,-0.0021626031554446328,-0.0022008844054446333,-0.0022391656554446326
ADV20,TOP05,KOSPI_EX_K200,20,YTD_2026,6,0.02047309409797538,4.625929269271485e-18,0.02047309409797538,0.020473094097975375,0.020473094097975375
ADV20,TOP05,KOSPI_KOSDAQ_ALL,5,BULL_2025,49,-0.0015534903204222088,-0.006887755102040815,-0.0015534903204222088,-0.001532827055116086,-0.0015121637898099641
ADV20,TOP05,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,193,0.00017918604069535693,0.0041774611398963735,0.00017918604069535693,0.00016665365727566774,0.00015412127385597857
ADV20,TOP05,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,149,0.00017697901329043924,-0.0013842281879194623,0.00017697901329043924,0.00018113169785419754,0.00018528438241795586
ADV20,TOP05,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,97,-0.000258612039647564,0.0028350515463917516,-0.000258612039647564,-0.0002671171942867396,-0.0002756223489259146
ADV20,TOP05,KOSPI_KOSDAQ_ALL,5,YTD_2026,28,-0.00535075229565618,0.004241071428571428,-0.00535075229565618,-0.005363475509941894,-0.005376198724227609
ADV20,TOP05,KOSPI_KOSDAQ_ALL,20,BULL_2025,12,-0.01507623695722294,-0.014583333333333332,-0.01507623695722294,-0.01503248695722294,-0.01498873695722294
ADV20,TOP05,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,48,0.0016454382311034755,0.01015625,0.0016454382311034755,0.0016149694811034756,0.0015845007311034755
ADV20,TOP05,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,38,0.003496860800769706,-0.010361842105263157,0.003496860800769706,0.0035279463270854942,0.0035590318534012835
ADV20,TOP05,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,24,0.000895663297771313,0.0057291666666666645,0.000895663297771313,0.0008784757977713126,0.0008612882977713116
ADV20,TOP05,KOSPI_KOSDAQ_ALL,20,YTD_2026,6,-0.0229774976369873,0.02708333333333333,-0.0229774976369873,-0.023058747636987304,-0.023139997636987302
AMIHUD20,LOW05,K200,5,BULL_2025,49,-0.0005024028804499763,0.0033163265306122456,-0.0005024028804499763,-0.0005123518600418131,-0.0005223008396336499
AMIHUD20,LOW05,K200,5,EARLY_2016_2019,193,-8.756091951702462e-05,0.00822538860103627,-8.756091951702462e-05,-0.00011223708532013345,-0.00013691325112324225
AMIHUD20,LOW05,K200,5,LATE_2020_2022,149,-0.00012642182578012322,0.003523489932885907,-0.00012642182578012322,-0.00013699229557878094,-0.00014756276537743868
AMIHUD20,LOW05,K200,5,NORMAL_2023_2024,97,3.326904599009816e-05,0.0013530927835051533,3.326904599009816e-05,2.920976763958275e-05,2.515048928906722e-05
AMIHUD20,LOW05,K200,5,YTD_2026,28,-0.002742263756805534,0.013392857142857146,-0.002742263756805534,-0.0027824423282341057,-0.002822620899662677
AMIHUD20,LOW05,K200,20,BULL_2025,12,-0.0012814601125969661,-0.011979166666666671,-0.0012814601125969661,-0.0012455226125969666,-0.0012095851125969663
AMIHUD20,LOW05,K200,20,EARLY_2016_2019,48,-0.0003317918994312242,0.023567708333333336,-0.0003317918994312242,-0.00040249502443122424,-0.0004731981494312241
AMIHUD20,LOW05,K200,20,LATE_2020_2022,38,-0.00013779163509065203,0.002302631578947372,-0.00013779163509065203,-0.00014469952982749417,-0.00015160742456433632
AMIHUD20,LOW05,K200,20,NORMAL_2023_2024,24,-0.0005228762459762697,0.003906250000000003,-0.0005228762459762697,-0.00053459499597627,-0.0005463137459762699
AMIHUD20,LOW05,K200,20,YTD_2026,6,-0.01314425326485264,0.018750000000000006,-0.01314425326485264,-0.01320050326485264,-0.013256753264852641
AMIHUD20,LOW05,KOSDAQ,5,BULL_2025,49,-0.0028645966137879598,0.004336734693877548,-0.0028645966137879598,-0.002877606817869593,-0.002890617021951225
AMIHUD20,LOW05,KOSDAQ,5,EARLY_2016_2019,193,-0.0005914403275068769,0.02969559585492228,-0.0005914403275068769,-0.0006805271150716437,-0.0007696139026364106
AMIHUD20,LOW05,KOSDAQ,5,LATE_2020_2022,149,0.0005288476493596068,0.015562080536912753,0.0005288476493596068,0.00048216140774886846,0.0004354751661381303
AMIHUD20,LOW05,KOSDAQ,5,NORMAL_2023_2024,97,-0.00031243842556158066,0.009536082474226807,-0.00031243842556158066,-0.00034104667298426094,-0.00036965492040694155
AMIHUD20,LOW05,KOSDAQ,5,YTD_2026,28,-0.002066244040473293,0.005357142857142856,-0.002066244040473293,-0.0020823154690447214,-0.002098386897616151
AMIHUD20,LOW05,KOSDAQ,20,BULL_2025,12,-0.016680580737877346,-0.008854166666666665,-0.016680580737877346,-0.016654018237877346,-0.016627455737877345
AMIHUD20,LOW05,KOSDAQ,20,EARLY_2016_2019,48,-7.643813800965636e-05,0.03216145833333333,-7.643813800965636e-05,-0.00017292251300965572,-0.0002694068880096558
AMIHUD20,LOW05,KOSDAQ,20,LATE_2020_2022,38,0.003395574490766381,0.004769736842105264,0.003395574490766381,0.0033812652802400647,0.0033669560697137486
AMIHUD20,LOW05,KOSDAQ,20,NORMAL_2023_2024,24,-0.0035348105019772248,0.0002604166666666675,-0.0035348105019772248,-0.003535591751977226,-0.003536373001977226
AMIHUD20,LOW05,KOSDAQ,20,YTD_2026,6,-0.01687182430442902,-0.012500000000000004,-0.01687182430442902,-0.016834324304429018,-0.016796824304429022
AMIHUD20,LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,49,-0.0027518605300035693,-0.0016581632653061204,-0.0027518605300035693,-0.002746886040207651,-0.002741911550411732
AMIHUD20,LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,193,-0.00039691290976140995,0.020887305699481867,-0.00039691290976140995,-0.0004595748268598556,-0.0005222367439583011
AMIHUD20,LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,149,-3.506582812626988e-07,0.0030201342281879207,-3.506582812626988e-07,-9.411060965826624e-06,-1.847146365039041e-05
AMIHUD20,LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,97,-0.0004428981874069233,0.006572164948453609,-0.0004428981874069233,-0.00046261468225228415,-0.0004823311770976446
AMIHUD20,LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,28,-0.0019711282620699087,0.005357142857142859,-0.0019711282620699087,-0.0019871996906413373,-0.002003271119212766
AMIHUD20,LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,12,-0.014763551410642284,-0.0036458333333333295,-0.014763551410642284,-0.014752613910642282,-0.01474167641064228
AMIHUD20,LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,48,0.0020440705514704117,0.025260416666666664,0.0020440705514704117,0.0019682893014704122,0.0018925080514704126
AMIHUD20,LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,38,0.0022580265386446677,-0.0023026315789473695,0.0022580265386446677,0.002264934433381509,0.0022718423281183515
AMIHUD20,LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,24,-0.0024257903918279353,-0.004427083333333332,-0.0024257903918279353,-0.0024125091418279354,-0.002399227891827936
AMIHUD20,LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,6,-0.015563353075643072,0.00104166666666667,-0.015563353075643072,-0.015566478075643072,-0.015569603075643071
AMIHUD20,LOW05,KOSPI_ALL,5,BULL_2025,49,-0.0016687691919019788,0.003443877551020411,-0.0016687691919019788,-0.0016791008245550397,-0.001689432457208101
AMIHUD20,LOW05,KOSPI_ALL,5,EARLY_2016_2019,193,-9.738596681335742e-05,0.00505181347150259,-9.738596681335742e-05,-0.00011254140722786514,-0.00012769684764237288
AMIHUD20,LOW05,KOSPI_ALL,5,LATE_2020_2022,149,-0.0002041909370940031,-0.003271812080536911,-0.0002041909370940031,-0.00019437550085239246,-0.00018456006461078177
AMIHUD20,LOW05,KOSPI_ALL,5,NORMAL_2023_2024,97,-0.00023841494271583793,0.0037371134020618554,-0.00023841494271583793,-0.0002496262829220235,-0.000260837623128209
AMIHUD20,LOW05,KOSPI_ALL,5,YTD_2026,28,-0.002318756505264864,0.009375000000000003,-0.002318756505264864,-0.0023468815052648637,-0.002375006505264864
AMIHUD20,LOW05,KOSPI_ALL,20,BULL_2025,12,-0.004760019262041997,0.00833333333333333,-0.004760019262041997,-0.004785019262041997,-0.004810019262041998
AMIHUD20,LOW05,KOSPI_ALL,20,EARLY_2016_2019,48,-0.0005073713422237842,0.010807291666666665,-0.0005073713422237842,-0.0005397932172237842,-0.0005722150922237843
AMIHUD20,LOW05,KOSPI_ALL,20,LATE_2020_2022,38,-0.0006175659649696824,-0.00230263157894737,-0.0006175659649696824,-0.0006106580702328407,-0.0006037501754959986
AMIHUD20,LOW05,KOSPI_ALL,20,NORMAL_2023_2024,24,-0.0008017460757395958,-0.0018229166666666671,-0.0008017460757395958,-0.000796277325739596,-0.0007908085757395957
AMIHUD20,LOW05,KOSPI_ALL,20,YTD_2026,6,-0.016000395359615213,0.026041666666666668,-0.016000395359615213,-0.01607852035961521,-0.016156645359615213
AMIHUD20,LOW05,KOSPI_EX_K200,5,BULL_2025,49,-0.0019956338422395473,0.009311224489795919,-0.0019956338422395473,-0.0020235675157089356,-0.002051501189178323
AMIHUD20,LOW05,KOSPI_EX_K200,5,EARLY_2016_2019,193,0.00028301103176001465,0.013309585492227978,0.00028301103176001465,0.00024308227528333073,0.00020315351880664676
AMIHUD20,LOW05,KOSPI_EX_K200,5,LATE_2020_2022,149,-0.00033674845754553385,0.00910234899328859,-0.00033674845754553385,-0.00036405550452539977,-0.0003913625515052654
AMIHUD20,LOW05,KOSPI_EX_K200,5,NORMAL_2023_2024,97,0.000266838801279576,0.0024484536082474227,0.000266838801279576,0.00025949344045483376,0.00025214807963009185
AMIHUD20,LOW05,KOSPI_EX_K200,5,YTD_2026,28,0.0014233806468362871,0.01696428571428571,0.0014233806468362871,0.0013724877896934297,0.0013215949325505725
AMIHUD20,LOW05,KOSPI_EX_K200,20,BULL_2025,12,-0.003443152793044165,0.01770833333333333,-0.003443152793044165,-0.0034962777930441654,-0.003549402793044165
AMIHUD20,LOW05,KOSPI_EX_K200,20,EARLY_2016_2019,48,0.0015741010499831076,0.013671875000000005,0.0015741010499831076,0.0015330854249831075,0.0014920697999831073
AMIHUD20,LOW05,KOSPI_EX_K200,20,LATE_2020_2022,38,-0.0016748498517475422,0.012171052631578947,-0.0016748498517475422,-0.0017113630096422783,-0.0017478761675370155
AMIHUD20,LOW05,KOSPI_EX_K200,20,NORMAL_2023_2024,24,-0.0024900500607201582,0.010937499999999996,-0.0024900500607201582,-0.002522862560720158,-0.002555675060720157
AMIHUD20,LOW05,KOSPI_EX_K200,20,YTD_2026,6,0.016994194770838078,0.008333333333333338,0.016994194770838078,0.016969194770838077,0.01694419477083808
AMIHUD20,LOW05,KOSPI_KOSDAQ_ALL,5,BULL_2025,49,-0.0018124128795950413,-0.005612244897959181,-0.0018124128795950413,-0.001795576144901164,-0.0017787394102072864
AMIHUD20,LOW05,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,193,0.00023999276213096946,0.0024935233160621765,0.00023999276213096946,0.0002325121921827829,0.0002250316222345965
AMIHUD20,LOW05,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,149,0.0004959215414858559,-0.0013842281879194618,0.0004959215414858559,0.0005000742260496147,0.0005042269106133729
AMIHUD20,LOW05,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,97,-0.0005787570036176492,0.005992268041237111,-0.0005787570036176492,-0.0005967338077413606,-0.0006147106118650719
AMIHUD20,LOW05,KOSPI_KOSDAQ_ALL,5,YTD_2026,28,-0.005676597325487578,-0.0022321428571428583,-0.005676597325487578,-0.005669900896916149,-0.0056632044683447205
AMIHUD20,LOW05,KOSPI_KOSDAQ_ALL,20,BULL_2025,12,-0.010085915043246052,-0.016145833333333342,-0.010085915043246052,-0.010037477543246054,-0.009989040043246052
AMIHUD20,LOW05,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,48,0.0010820928095383652,0.009375,0.0010820928095383652,0.0010539678095383654,0.0010258428095383655
AMIHUD20,LOW05,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,38,0.0021300300432034766,-0.004769736842105263,0.0021300300432034766,0.0021443392537297914,0.0021586484642561084
AMIHUD20,LOW05,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,24,-0.0009249142225508138,0.0018229166666666682,-0.0009249142225508138,-0.0009303829725508143,-0.0009358517225508146
AMIHUD20,LOW05,KOSPI_KOSDAQ_ALL,20,YTD_2026,6,-0.02189085985304252,0.02291666666666667,-0.02189085985304252,-0.02195960985304252,-0.022028359853042523
AMIHUD20,LOW10,K200,5,BULL_2025,49,-0.0009661900152229383,0.004464285714285714,-0.0009661900152229383,-0.0009795828723657954,-0.0009929757295086526
AMIHUD20,LOW10,K200,5,EARLY_2016_2019,193,-0.00022240711660955425,0.008290155440414506,-0.00022240711660955425,-0.0002472775829307977,-0.0002721480492520413
AMIHUD20,LOW10,K200,5,LATE_2020_2022,149,9.840411214667702e-05,0.0049496644295302025,9.840411214667702e-05,8.355511885808629e-05,6.87061255694957e-05
AMIHUD20,LOW10,K200,5,NORMAL_2023_2024,97,-0.00012642049374014946,0.004123711340206184,-0.00012642049374014946,-0.00013879162776076807,-0.00015116276178138666
AMIHUD20,LOW10,K200,5,YTD_2026,28,-0.002363137828359223,0.018973214285714284,-0.002363137828359223,-0.002420057471216367,-0.0024769771140735098
AMIHUD20,LOW10,K200,20,BULL_2025,12,-0.0030244124591360644,-0.010416666666666671,-0.0030244124591360644,-0.0029931624591360644,-0.0029619124591360644
AMIHUD20,LOW10,K200,20,EARLY_2016_2019,48,-0.00036904731251376064,0.020572916666666666,-0.00036904731251376064,-0.00043076606251376046,-0.0004924848125137604
AMIHUD20,LOW10,K200,20,LATE_2020_2022,38,5.5307186243014186e-05,0.009539473684210528,5.5307186243014186e-05,2.6688765190382234e-05,-1.9296558622489427e-06
AMIHUD20,LOW10,K200,20,NORMAL_2023_2024,24,-0.0002898794575701292,0.007812500000000007,-0.0002898794575701292,-0.00031331695757012937,-0.0003367544575701293
AMIHUD20,LOW10,K200,20,YTD_2026,6,-0.011051025218738146,0.021875000000000006,-0.011051025218738146,-0.011116650218738146,-0.01118227521873815
AMIHUD20,LOW10,KOSDAQ,5,BULL_2025,49,-0.0026429898578795795,0.00841836734693877,-0.0026429898578795795,-0.0026682449599203964,-0.0026935000619612124
AMIHUD20,LOW10,KOSDAQ,5,EARLY_2016_2019,193,-0.0012871073073441642,0.025744818652849742,-0.0012871073073441642,-0.0013643417633027132,-0.0014415762192612625
AMIHUD20,LOW10,KOSDAQ,5,LATE_2020_2022,149,0.00030055616594517736,0.015604026845637588,0.00030055616594517736,0.00025374408540826453,0.00020693200487135178
AMIHUD20,LOW10,KOSDAQ,5,NORMAL_2023_2024,97,0.00023955367096126448,0.018041237113402064,0.00023955367096126448,0.0001854299596210581,0.00013130624828085172
AMIHUD20,LOW10,KOSDAQ,5,YTD_2026,28,-0.0027144961553778745,0.020312500000000004,-0.0027144961553778745,-0.0027754336553778747,-0.002836371155377874
AMIHUD20,LOW10,KOSDAQ,20,BULL_2025,12,-0.01249040539847753,-0.014062499999999997,-0.01249040539847753,-0.012448217898477533,-0.012406030398477529
AMIHUD20,LOW10,KOSDAQ,20,EARLY_2016_2019,48,-0.0023697672179097498,0.01770833333333333,-0.0023697672179097498,-0.00242289221790975,-0.0024760172179097498
AMIHUD20,LOW10,KOSDAQ,20,LATE_2020_2022,38,0.003577873519728385,0.001973684210526315,0.003577873519728385,0.003571952467096806,0.003566031414465227
AMIHUD20,LOW10,KOSDAQ,20,NORMAL_2023_2024,24,-0.004579184308598323,-0.000520833333333335,-0.004579184308598323,-0.004577621808598323,-0.004576059308598323
