universe,strategy,factor,family,phase,period,zero_fill_cagr,zero_fill_sharpe,legacy_cagr,legacy_sharpe,mean_legacy_minus_zero,mean_complete_names,n_periods
KOSPI_KOSDAQ_ALL,CF20,OP12_REV,REVISION,8,YTD_2026,0.49036674417532544,1.1961260980252586,0.49036674417532544,1.196126098025259,4.336808689942018e-18,20.0,14
KOSPI_KOSDAQ_ALL,CF20,OP12_REV,REVISION,9,FULL_2016_2026,0.2139562490097464,0.9546759687633496,0.2139562490097462,0.9546759687633487,-8.23646958533828e-18,20.0,258
KOSPI_KOSDAQ_ALL,CF20,OP12_REV,REVISION,9,PRE_STRESS_2016_2024,0.13449016591085838,0.7023989246744287,0.13449016591085794,0.7023989246744275,-9.286731255478496e-18,20.0,221
KOSPI_KOSDAQ_ALL,CF20,OP12_REV,REVISION,9,EARLY_2016_2019,0.08677976433067802,0.5447821465071351,0.08677976433067758,0.5447821465071339,-9.977454322362737e-18,20.0,97
KOSPI_KOSDAQ_ALL,CF20,OP12_REV,REVISION,9,LATE_2020_2022,0.27166057752785555,1.0430473741545052,0.27166057752785555,1.0430473741545045,-8.44232091642046e-18,20.0,75
KOSPI_KOSDAQ_ALL,CF20,OP12_REV,REVISION,9,NORMAL_2023_2024,0.03720630578083606,0.2977409966521446,0.03720630578083606,0.2977409966521434,-9.211846315510767e-18,20.0,49
KOSPI_KOSDAQ_ALL,CF20,OP12_REV,REVISION,9,BULL_2025,0.8938697674673071,3.156299009105128,0.8938697674673077,3.1562990091051275,-2.9544509200229996e-18,20.0,24
KOSPI_KOSDAQ_ALL,CF20,OP12_REV,REVISION,9,YTD_2026,0.6883516520352706,1.3579003525316615,0.6883516520352702,1.3579003525316613,-1.3344026738283132e-19,20.0,13
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,0,FULL_2016_2026,0.19288820296367093,0.8877624035049961,0.1928882029636707,0.8877624035049951,-6.973367981340605e-18,20.0,259
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,0,PRE_STRESS_2016_2024,0.1278534162128926,0.6935234143049801,0.12785341621289237,0.6935234143049788,-8.241482058563952e-18,20.0,221
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,0,EARLY_2016_2019,0.12536266170349553,0.7633955393033657,0.12536266170349553,0.7633955393033647,-4.634134540814956e-18,20.0,98
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,0,LATE_2020_2022,0.22846471147402947,0.9241357382437455,0.22846471147402925,0.9241357382437444,-1.2200888447703543e-17,20.0,75
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,0,NORMAL_2023_2024,-0.008646451851038628,0.018526725608934667,-0.008646451851038739,0.01852672560893325,-9.419910757604212e-18,20.0,48
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,0,BULL_2025,1.0733404413477086,3.6761587224727896,1.073340441347709,3.676158722472789,-5.009894951148175e-18,20.0,25
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,0,YTD_2026,0.06862521414007139,0.3579879883685791,0.06862521414007139,0.3579879883685796,1.0808661658009337e-17,20.0,13
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,1,FULL_2016_2026,0.1686084930159979,0.7638893233362889,0.16860849301599745,0.7638893233362882,-8.837084927511676e-18,20.0,259
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,1,PRE_STRESS_2016_2024,0.1037080140215818,0.5751478370885175,0.10370801402158136,0.5751478370885167,-7.358102390961013e-18,20.0,221
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,1,EARLY_2016_2019,0.10474452043928761,0.6833122530471973,0.10474452043928761,0.6833122530471958,-1.1701085997237692e-17,20.0,98
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,1,LATE_2020_2022,0.18208636702651426,0.7439782351084563,0.18208636702651382,0.7439782351084556,-9.50435066609928e-18,20.0,74
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,1,NORMAL_2023_2024,-0.006787158774463675,0.043116813275701237,-0.006787158774464119,0.04311681327570196,4.5691377269031976e-18,20.0,49
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,1,BULL_2025,1.0570279404104403,3.3061387797198467,1.0570279404104408,3.3061387797198476,-6.800116025829084e-18,20.0,25
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,1,YTD_2026,0.04056482549466334,0.3222052657881384,0.04056482549466289,0.3222052657881372,-3.7897035936724094e-17,20.0,13
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,2,FULL_2016_2026,0.2053640768816125,0.8279263413286706,0.2053640768816125,0.82792634132867,-5.261572444494929e-18,20.0,259
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,2,PRE_STRESS_2016_2024,0.12889900205595484,0.6120367149187992,0.12889900205595484,0.6120367149187985,-4.6871507154742396e-18,20.0,221
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,2,EARLY_2016_2019,0.1115495739463701,0.7461730773040812,0.1115495739463701,0.7461730773040801,-5.3553225930486175e-18,20.0,98
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,2,LATE_2020_2022,0.2606242638024461,0.8337762037408937,0.2606242638024465,0.833776203740893,-7.160129752617109e-18,20.0,74
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,2,NORMAL_2023_2024,-0.0143501785055411,0.025063674253512715,-0.014350178505541433,0.02506367425351278,3.838960753596633e-19,20.0,49
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,2,BULL_2025,1.044751059631937,3.0387884303863064,1.0447510596319365,3.038788430386307,4.1561083278611005e-19,20.0,24
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,2,YTD_2026,0.3707645130428665,0.8624626193078057,0.3707645130428665,0.8624626193078043,-2.4061543927946158e-17,20.0,14
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,3,FULL_2016_2026,0.23599901166333148,0.9906277549852512,0.23599901166333104,0.9906277549852501,-8.994482617416907e-18,20.0,259
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,3,PRE_STRESS_2016_2024,0.17086773593755367,0.8131595793005603,0.170867735937553,0.8131595793005596,-8.531591801180618e-18,20.0,221
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,3,EARLY_2016_2019,0.1283414368675313,0.8911821187720311,0.1283414368675304,0.8911821187720295,-1.2305694657710475e-17,20.0,98
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,3,LATE_2020_2022,0.29893182680295083,0.9841370902158272,0.29893182680295083,0.9841370902158266,-9.789320020894457e-18,20.0,74
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,3,NORMAL_2023_2024,0.07786576514697141,0.5025511700498015,0.07786576514697163,0.5025511700498017,9.160402028755077e-19,20.0,49
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,3,BULL_2025,0.9147495506093606,2.935535440883393,0.9147495506093606,2.935535440883392,-5.673991369340807e-18,20.0,24
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,3,YTD_2026,0.37173298745102246,0.898007782404896,0.37173298745102157,0.8980077824048948,-2.1993815498991662e-17,20.0,14
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,4,FULL_2016_2026,0.2015895564763195,0.836995808055656,0.2015895564763195,0.8369958080556552,-7.393714622210511e-18,20.0,259
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,4,PRE_STRESS_2016_2024,0.1261080319016208,0.6150645009019781,0.12610803190162057,0.615064500901977,-8.072400292833815e-18,20.0,221
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,4,EARLY_2016_2019,0.1139428488240144,0.7415707065741366,0.1139428488240144,0.741570706574136,-5.052603389531937e-18,20.0,98
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,4,LATE_2020_2022,0.20885256041904654,0.7282879158718552,0.20885256041904565,0.728287915871854,-1.5353181845237298e-17,20.0,74
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,4,NORMAL_2023_2024,0.03397541723218822,0.275844011390869,0.033975417232188,0.2758440113908686,-3.1165280815221083e-18,20.0,49
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,4,BULL_2025,1.2432962843305941,3.0749227708778704,1.2432962843305941,3.07492277087787,1.1926223897340549e-18,20.0,24
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,4,YTD_2026,0.14746832553462452,0.5132387231653354,0.14746832553462452,0.5132387231653349,-1.1399611413561875e-17,20.0,14
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,5,FULL_2016_2026,0.23763313931029706,0.9838005355510722,0.2376331393102964,0.9838005355510715,-7.008697267714934e-18,20.0,259
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,5,PRE_STRESS_2016_2024,0.1487711305594106,0.7241933432136932,0.14877113055941016,0.7241933432136924,-7.841946007528356e-18,20.0,221
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,5,EARLY_2016_2019,0.13905049907300326,0.8970886454181113,0.1390504990730026,0.8970886454181091,-1.4718044491490723e-17,20.0,98
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,5,LATE_2020_2022,0.17315651143017563,0.6724957958341529,0.1731565114301754,0.6724957958341524,-4.1558641381826126e-18,20.0,74
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,5,NORMAL_2023_2024,0.13197759599853476,0.7188818921101917,0.13197759599853476,0.7188818921101919,3.4351507607831543e-19,20.0,49
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,5,BULL_2025,1.0787766666294605,3.2570269735240256,1.07877666662946,3.2570269735240247,1.3100776250866513e-18,20.0,24
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,5,YTD_2026,0.6493326074592485,1.293549988648344,0.6493326074592485,1.2935499886483428,-8.116027691177205e-18,20.0,14
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,6,FULL_2016_2026,0.23421895657398228,1.0475891993426953,0.23421895657398184,1.0475891993426945,-8.14160465226693e-18,20.0,259
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,6,PRE_STRESS_2016_2024,0.15956812926608865,0.8049839975788851,0.15956812926608843,0.8049839975788842,-6.967887535073482e-18,20.0,221
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,6,EARLY_2016_2019,0.12136479670293232,0.7837313462801284,0.12136479670293254,0.7837313462801272,-7.413508936556495e-18,20.0,98
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,6,LATE_2020_2022,0.22255324087403494,0.8807834883346023,0.2225532408740345,0.8807834883346015,-8.124336544774185e-18,20.0,74
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,6,NORMAL_2023_2024,0.14473063378403594,0.765556424569235,0.14473063378403528,0.7655564245692343,-4.3301707174574126e-18,20.0,49
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,6,BULL_2025,0.9597944138815069,3.138033933366975,0.9597944138815062,3.138033933366975,-1.737433981408021e-17,20.0,24
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,6,YTD_2026,0.4957570815354686,1.2629660164147463,0.49575708153546816,1.2629660164147463,-1.0842021724855044e-17,20.0,14
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,7,FULL_2016_2026,0.17755883549156315,0.8082294066011634,0.1775588354915627,0.8082294066011626,-5.54442258172323e-18,20.0,259
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,7,PRE_STRESS_2016_2024,0.11379213083535267,0.6064268136982208,0.11379213083535245,0.6064268136982204,-4.435325137345749e-18,20.0,221
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,7,EARLY_2016_2019,0.08901592009207304,0.5899643973148404,0.08901592009207215,0.5899643973148395,-5.525005764686336e-18,20.0,98
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,7,LATE_2020_2022,0.22650651464855276,0.8731309659284647,0.22650651464855276,0.8731309659284643,-3.469446951953614e-18,20.0,74
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,7,NORMAL_2023_2024,0.007205771878109779,0.13321226292410707,0.007205771878109335,0.13321226292410673,-3.714637060603716e-18,20.0,49
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,7,BULL_2025,0.8296070650779477,2.650960622937963,0.8296070650779475,2.650960622937962,-8.294146619514109e-18,20.0,24
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,7,YTD_2026,0.33224851285338586,0.8471327663303755,0.3322485128533854,0.8471327663303746,-1.8338505317469103e-17,20.0,14
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,8,FULL_2016_2026,0.23188468501817083,1.034134992847603,0.2318846850181706,1.034134992847602,-6.147928651045699e-18,20.0,259
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,8,PRE_STRESS_2016_2024,0.16534029637681846,0.8307222364891277,0.16534029637681802,0.8307222364891267,-6.93815802007975e-18,20.0,221
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,8,EARLY_2016_2019,0.13770888040832796,0.8623045058649169,0.13770888040832774,0.8623045058649157,-6.819410399184336e-18,20.0,98
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,8,LATE_2020_2022,0.244296035435277,0.9396885594309023,0.24429603543527656,0.9396885594309018,-5.2862181599022974e-18,20.0,74
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,8,NORMAL_2023_2024,0.10738604657304296,0.6320320339216433,0.10738604657304296,0.6320320339216422,-9.670419581322239e-18,20.0,49
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,8,BULL_2025,0.8267892703561919,2.8526002652553344,0.8267892703561912,2.8526002652553344,4.553649124439119e-18,20.0,24
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,8,YTD_2026,0.5063743510084331,1.2057411410946055,0.5063743510084335,1.2057411410946046,-1.2019155512125021e-17,20.0,14
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,9,FULL_2016_2026,0.19738125738910983,0.9135852990645184,0.1973812573891096,0.9135852990645178,-5.643839622877305e-18,20.0,258
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,9,PRE_STRESS_2016_2024,0.13758323859374122,0.7136156297691035,0.13758323859374078,0.7136156297691028,-7.216690048780494e-18,20.0,221
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,9,EARLY_2016_2019,0.11010843803239423,0.6971802308643015,0.11010843803239356,0.6971802308643001,-8.704913937440318e-18,20.0,97
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,9,LATE_2020_2022,0.2323771970394175,0.8969104336796586,0.23237719703941728,0.8969104336796585,-3.881805178222268e-18,20.0,75
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,9,NORMAL_2023_2024,0.05632426516672351,0.3990110501087632,0.05632426516672373,0.3990110501087617,-9.375029805757312e-18,20.0,49
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,9,BULL_2025,0.8855317028336771,3.400985381435786,0.8855317028336787,3.400985381435787,2.3129646346357427e-18,20.0,24
KOSPI_KOSDAQ_ALL,CF20,OPFY1_REV,REVISION,9,YTD_2026,0.23710333593651312,0.7048721791125079,0.23710333593651267,0.7048721791125083,6.4051328343759035e-18,20.0,13
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,0,FULL_2016_2026,0.1234853255173709,0.6099786391242544,0.12348532551737068,0.6099786391242528,-1.5850386914878092e-17,20.0,259
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,0,PRE_STRESS_2016_2024,0.06657856880422175,0.4074690015950824,0.06657856880422175,0.40746900159508065,-1.4397935026537422e-17,20.0,221
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,0,EARLY_2016_2019,4.4813930796028245e-05,0.08699235609666803,4.48139307958062e-05,0.08699235609666521,-1.9496900661579412e-17,20.0,98
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,0,LATE_2020_2022,0.10881044855757671,0.5169707458659077,0.10881044855757671,0.5169707458659067,-9.056973198038701e-18,20.0,75
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,0,NORMAL_2023_2024,0.1448655287264442,0.7821733145363485,0.14486552872644376,0.7821733145363468,-1.2332799712022613e-17,20.0,48
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,0,BULL_2025,0.8520737263063174,2.2504809782161703,0.8520737263063167,2.2504809782161694,-2.3678975447083417e-17,20.0,25
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,0,YTD_2026,0.039566652384631196,0.2797361048280434,0.03956665238462986,0.2797361048280419,-2.548709107012078e-17,20.0,13
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,1,FULL_2016_2026,0.12095569876605405,0.5859223300432134,0.12095569876605383,0.5859223300432121,-1.3458758319529518e-17,20.0,259
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,1,PRE_STRESS_2016_2024,0.07447723466546519,0.43704409402421734,0.07447723466546496,0.437044094024216,-1.0950196647494436e-17,20.0,221
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,1,EARLY_2016_2019,0.00036211544705477827,0.0903741711701589,0.0003621154470543342,0.09037417117015689,-1.3427512007608743e-17,20.0,98
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,1,LATE_2020_2022,0.11660798284887708,0.5314728476324332,0.11660798284887708,0.531472847632433,-4.974143750794983e-19,20.0,74
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,1,NORMAL_2023_2024,0.1696380109763833,0.9379956497597127,0.1696380109763831,0.9379956497597095,-2.1781400379484297e-17,20.0,49
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,1,BULL_2025,0.7860179236374842,2.1732384951215606,0.7860179236374845,2.1732384951215598,-2.7894353493707055e-17,20.0,25
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,1,YTD_2026,-0.05983088236883205,0.0934673321811272,-0.05983088236883305,0.09346733218112553,-2.834354679378451e-17,20.0,13
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,2,FULL_2016_2026,0.11255235965752286,0.5326558455347964,0.11255235965752264,0.532655845534795,-1.487423867512341e-17,20.0,259
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,2,PRE_STRESS_2016_2024,0.06539129175507696,0.38323571114657756,0.06539129175507652,0.3832357111465764,-1.3271603504928755e-17,20.0,221
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,2,EARLY_2016_2019,-0.003730767629066767,0.06758638572495998,-0.003730767629067433,0.0675863857249582,-1.3148302289975038e-17,20.0,98
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,2,LATE_2020_2022,0.09263291504566284,0.446357151001521,0.09263291504566307,0.4463571510015208,-5.8986458735495145e-18,20.0,74
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,2,NORMAL_2023_2024,0.17277418372474584,0.8519034933126245,0.17277418372474496,0.8519034933126216,-2.4652876643449733e-17,20.0,49
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,2,BULL_2025,0.6513496700001653,1.719891854047194,0.6513496700001646,1.7198918540471928,-2.587629184998737e-17,20.0,24
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,2,YTD_2026,0.12005324249521743,0.47182309694466834,0.12005324249521832,0.4718230969446668,-2.1312316990572203e-17,20.0,14
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,3,FULL_2016_2026,0.12771515976780434,0.6050598251187519,0.12771515976780368,0.6050598251187502,-1.664668945642657e-17,20.0,259
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,3,PRE_STRESS_2016_2024,0.08065522527258451,0.4528537206767244,0.08065522527258362,0.4528537206767228,-1.5816351104002906e-17,20.0,221
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,3,EARLY_2016_2019,0.027172085536567803,0.2433922363508611,0.027172085536566914,0.24339223635085877,-1.466328121849273e-17,20.0,98
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,3,LATE_2020_2022,0.09737232109691196,0.4610778950319053,0.09737232109691196,0.461077895031905,-7.486122973398222e-18,20.0,74
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,3,NORMAL_2023_2024,0.16871000275536918,0.9191791679179204,0.16871000275536785,0.9191791679179164,-3.070283539879359e-17,20.0,49
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,3,BULL_2025,0.6612205257828316,1.8025675379771329,0.6612205257828307,1.8025675379771318,-2.1643385868241882e-17,20.0,24
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,3,YTD_2026,0.1377269512316166,0.508234237596289,0.1377269512316157,0.5082342375962882,-2.118840817085957e-17,20.0,14
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,4,FULL_2016_2026,0.13602255684018605,0.6039451791510407,0.1360225568401856,0.6039451791510396,-1.3565948867325685e-17,20.0,259
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,4,PRE_STRESS_2016_2024,0.08443189598042755,0.4415377340302276,0.08443189598042733,0.4415377340302262,-1.3499696829621053e-17,20.0,221
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,4,EARLY_2016_2019,0.021081816730093017,0.20762805917422567,0.021081816730092573,0.207628059174224,-1.1386128031952521e-17,20.0,98
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,4,LATE_2020_2022,0.11796501025119754,0.48423146146487867,0.11796501025119732,0.48423146146487767,-1.0579762010159226e-17,20.0,74
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,4,NORMAL_2023_2024,0.16818577213912422,1.0447849740528998,0.16818577213912378,1.0447849740528963,-2.213653190741067e-17,20.0,49
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,4,BULL_2025,0.659524573904871,1.7841954540856833,0.6595245739048705,1.7841954540856824,-1.0452386569118066e-17,20.0,24
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,4,YTD_2026,0.23552230898743498,0.7553475076572878,0.23552230898743454,0.7553475076572862,-1.9949319973733282e-17,20.0,14
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,5,FULL_2016_2026,0.14623920845305594,0.658119337621748,0.1462392084530557,0.6581193376217467,-1.4415951335491593e-17,20.0,259
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,5,PRE_STRESS_2016_2024,0.08468913355356467,0.46082670852720825,0.08468913355356422,0.4608267085272065,-1.4791065630454925e-17,20.0,221
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,5,EARLY_2016_2019,0.021233243403724567,0.21076912811912382,0.021233243403724122,0.21076912811912152,-1.4563711631223655e-17,20.0,98
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,5,LATE_2020_2022,0.10914756908324463,0.47338659609928085,0.10914756908324419,0.4733865960992802,-9.376883653928687e-18,20.0,74
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,5,NORMAL_2023_2024,0.18315352179650146,1.1278985481112478,0.18315352179650057,1.1278985481112438,-2.3422293348569344e-17,20.0,49
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,5,BULL_2025,0.689666911522721,1.9389345291278508,0.6896669115227207,1.9389345291278504,-1.2287624621502384e-18,20.0,24
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,5,YTD_2026,0.4085002450069255,0.9936927012593955,0.4085002450069255,0.9936927012593934,-3.1101113747869896e-17,20.0,14
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,6,FULL_2016_2026,0.14736233738549243,0.7052619035707104,0.1473623373854922,0.705261903570709,-1.586409642111319e-17,20.0,259
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,6,PRE_STRESS_2016_2024,0.09191686854235015,0.523695312085775,0.0919168685423497,0.5236953120857729,-1.7163263802898358e-17,20.0,221
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,6,EARLY_2016_2019,0.034100870888311485,0.2875551517744738,0.03410087088831104,0.28755515177447105,-1.693236147948025e-17,20.0,98
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,6,LATE_2020_2022,0.1143546056691429,0.521483373119012,0.11435460566914246,0.521483373119011,-1.1776779814106061e-17,20.0,74
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,6,NORMAL_2023_2024,0.18059794029844878,1.1326957322718139,0.18059794029844856,1.1326957322718096,-2.575975855525764e-17,20.0,49
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,6,BULL_2025,0.6274926072740763,1.975470460191308,0.6274926072740767,1.9754704601913078,-7.806255641895632e-18,20.0,24
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,6,YTD_2026,0.3772321338843059,0.9280329781348862,0.37723213388430543,0.9280329781348855,-9.169252658734552e-18,20.0,14
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,7,FULL_2016_2026,0.1519718620617756,0.7186346651874469,0.15197186206177515,0.7186346651874455,-1.2036998800774516e-17,20.0,259
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,7,PRE_STRESS_2016_2024,0.08663089922528067,0.5010682555067618,0.08663089922528022,0.5010682555067598,-1.2536823503191124e-17,20.0,221
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,7,EARLY_2016_2019,0.024474162462246873,0.23163874576016788,0.024474162462245985,0.2316387457601658,-1.2793862217515811e-17,20.0,98
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,7,LATE_2020_2022,0.1395499293461291,0.6104257564504594,0.1395499293461291,0.6104257564504588,-5.302884105459085e-18,20.0,74
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,7,NORMAL_2023_2024,0.1377751433412231,0.7880513814517651,0.13777514334122265,0.7880513814517623,-2.294747087927993e-17,20.0,49
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,7,BULL_2025,0.6616199112391294,1.947571530377084,0.6616199112391286,1.9475715303770837,-3.0357660829594124e-18,20.0,24
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,7,YTD_2026,0.5453944809089184,1.1946641502377366,0.5453944809089184,1.1946641502377353,-1.9577593514595396e-17,20.0,14
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,8,FULL_2016_2026,0.1559424196985726,0.7593036229461194,0.15594241969857214,0.7593036229461175,-1.584902642952652e-17,20.0,259
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,8,PRE_STRESS_2016_2024,0.0902417414760801,0.5191622059675879,0.09024174147607944,0.5191622059675862,-1.5425596791611636e-17,20.0,221
KOSPI_KOSDAQ_ALL,CF20,PBR12MF,VALUE,8,EARLY_2016_2019,0.033609007650774236,0.29152413281619927,0.033609007650774014,0.2915241328161966,-1.7021420943648703e-17,20.0,98
