universe,strategy,phase,period,return_type,n_days,cagr,mdd,sharpe,calmar,benchmark_cagr,benchmark_mdd,benchmark_sharpe,geometric_excess_cagr,tracking_error,information_ratio,relative_mdd,beta,jensen_alpha_annual,corr,annual_turnover,avg_missing_weight
KOSPI_ALL,CF20,3,NORMAL_2023_2024,NET30,489,0.03601503748836987,-0.18612865448347837,0.2841745410884005,0.1934953948295303,0.03856315699640511,-0.18415010986850133,0.30237063769198325,-0.002453504624028602,0.12439543935496937,-0.007048301518128244,-0.16497807280189414,0.8020070878830836,0.00974640029919593,0.7662655131956564,10.17240078369602,0.0
KOSPI_ALL,CF20,3,BULL_2025,GROSS,242,0.7064108780519871,-0.14579467721559547,2.424205090782362,4.845244638165866,0.8028068899266356,-0.1425775624224518,2.8304846762707214,-0.053469959768443376,0.1404145967959029,-0.3683848616708918,-0.19781163467858853,0.8616598379386625,0.03313859939790377,0.8059365632704223,9.551552157602245,0.0
KOSPI_ALL,CF20,3,BULL_2025,NET30,242,0.658180560755232,-0.14754287529754373,2.3004535043347945,4.460944382627124,0.8028068899266356,-0.1425775624224518,2.8304846762707214,-0.08022286245937904,0.14021698214020692,-0.5738270480009265,-0.21048169131552452,0.8621247352465216,0.0041197215459177405,0.8064598866946042,9.551552157602245,0.0
KOSPI_ALL,CF20,3,YTD_2026,GROSS,147,0.4476875618253051,-0.32811760991425254,1.0244374272280135,1.3644118703116848,0.9765728974141739,-0.38685995944688023,1.364990334938056,-0.2675769440534037,0.37189087433631035,-1.1176142329830183,-0.35047457852463526,0.59546095803265,-0.05278238358502281,0.8328124501441394,10.154812801082391,9.12422133935959e-05
KOSPI_ALL,CF20,3,YTD_2026,NET30,147,0.4042239829816825,-0.33187650742276253,0.9598033986288781,1.2179951697116054,0.9765728974141739,-0.38685995944688023,1.364990334938056,-0.28956630700606034,0.3721219180916028,-1.1992577278795746,-0.35489115726433595,0.5949530352956943,-0.08296635794230206,0.8326052560343975,10.154812801082391,9.12422133935959e-05
KOSPI_ALL,CF20,4,FULL_2016_2026,GROSS,2595,0.1330362053188867,-0.5530793857872506,0.672198305872028,0.24053726958115354,0.12258843774362327,-0.43971556928885114,0.6133681593655993,0.009306854786660601,0.14447005057975768,0.05033900024859867,-0.49273784978211244,0.7671410915709322,0.04051330613848142,0.799965676549617,9.923289772140864,1.0279652451819036e-05
KOSPI_ALL,CF20,4,FULL_2016_2026,NET30,2595,0.09978325299952107,-0.5747978215433855,0.538447596475771,0.17359713147762768,0.12258843774362327,-0.43971556928885114,0.6133681593655993,-0.020314822402714094,0.14464383913455295,-0.1554682797164453,-0.5075339427010899,0.7673732617386226,0.010720156874762637,0.7996028549584753,9.923289772140864,1.0279652451819036e-05
KOSPI_ALL,CF20,4,PRE_STRESS_2016_2024,GROSS,2206,0.06447114428210665,-0.5530793857872506,0.41847498060568267,0.11656761387036461,0.026313176961221707,-0.43971556928885114,0.23704941010635458,0.03717965254413458,0.11487345316980718,0.3549330326087577,-0.2710133274647998,0.9183186894491823,0.04410970948087609,0.811425687477777,9.941185152767828,0.0
KOSPI_ALL,CF20,4,PRE_STRESS_2016_2024,NET30,2206,0.033174911397844786,-0.5747978215433855,0.26542808033734844,0.0577157918044419,0.026313176961221707,-0.43971556928885114,0.23704941010635458,0.00668580954688669,0.11496877727321397,0.09528278501437937,-0.3026876134546568,0.9188512695895203,0.014270111566101243,0.8113255386186831,9.941185152767828,0.0
KOSPI_ALL,CF20,4,EARLY_2016_2019,GROSS,975,0.012281531860967698,-0.3057770280319285,0.1565679856765588,0.040164991922432086,0.036613231729927476,-0.26858162030859845,0.35390656240859375,-0.023472302999985595,0.09525767841838495,-0.2062186954010275,-0.18999995174028295,0.9701411949596082,-0.01834359520950714,0.7818757825121581,9.702311947857186,0.0
KOSPI_ALL,CF20,4,EARLY_2016_2019,NET30,975,-0.016775283273500974,-0.328112802625129,-0.03398369404775161,-0.05112657335918356,0.036613231729927476,-0.26858162030859845,0.35390656240859375,-0.05150282995551936,0.09554607141868263,-0.5101507219821059,-0.2195238966535088,0.9698951975981988,-0.047431865434469415,0.780881077202214,9.702311947857186,0.0
KOSPI_ALL,CF20,4,LATE_2020_2022,GROSS,742,0.1276789887851668,-0.4083515148448399,0.613255174068634,0.3126693158801691,0.0050443777288440295,-0.35736590498860954,0.13218574517027668,0.12201910062265053,0.1297190253111613,0.9371132124344309,-0.1226787754095302,0.9539147147234324,0.12289275204086436,0.8497681536291527,10.110279073179102,0.0
KOSPI_ALL,CF20,4,LATE_2020_2022,NET30,742,0.09396878445104373,-0.41104403224088304,0.4892393753943961,0.22861002004762218,0.0050443777288440295,-0.35736590498860954,0.13218574517027668,0.08847808981643879,0.12974961491287887,0.703461852639836,-0.13096311626799706,0.9552740909894564,0.09256597352208978,0.8500066793689595,10.110279073179102,0.0
KOSPI_ALL,CF20,4,NORMAL_2023_2024,GROSS,489,0.07808315245787867,-0.17107095035126696,0.5008897952996412,0.4564372402067525,0.03856315699640511,-0.18415010986850133,0.30237063769198325,0.03805256829615211,0.12607493737745465,0.30653573101864273,-0.12491116783344147,0.7868157858275346,0.050084729075097936,0.7576609875881339,10.160885941812227,0.0
KOSPI_ALL,CF20,4,NORMAL_2023_2024,NET30,489,0.04569662763168769,-0.18159334762130808,0.3354683293208702,0.25164263025197775,0.03856315699640511,-0.18415010986850133,0.30237063769198325,0.006868595893495089,0.12598862724637858,0.0643550582264479,-0.1478618417024069,0.7861909157402331,0.019579788410580723,0.7577413661758595,10.160885941812227,0.0
KOSPI_ALL,CF20,4,BULL_2025,GROSS,242,0.7699435452305692,-0.15147726828565344,2.5862211905291113,5.082898272093353,0.8028068899266356,-0.1425775624224518,2.8304846762707214,-0.018228987741111036,0.1394759583821239,-0.10884122983194393,-0.19021131168753724,0.8625584829770843,0.06913319972362177,0.8081199528925939,9.459004651043564,0.0
KOSPI_ALL,CF20,4,BULL_2025,NET30,242,0.7203955939659892,-0.15237712837186201,2.4649622857391864,4.72771472768493,0.8028068899266356,-0.1425775624224518,2.8304846762707214,-0.04571276958232695,0.1399867848674026,-0.3120225632974056,-0.19873116560255621,0.8601453884392437,0.04211521962212004,0.8064919204016421,9.459004651043564,0.0
KOSPI_ALL,CF20,4,YTD_2026,GROSS,147,0.3873007781416429,-0.3250247861006762,0.934667967949575,1.1916038243978007,0.9765728974141739,-0.38685995944688023,1.364990334938056,-0.2981281995940722,0.37213544500235257,-1.2320519427738492,-0.3620694694388994,0.5944554418006811,-0.09474015732835926,0.832701744541038,10.419070654062372,0.00018146733409843809
KOSPI_ALL,CF20,4,YTD_2026,NET30,147,0.3445825780825378,-0.3290664531325096,0.8673415074563207,1.0471519500159443,0.9765728974141739,-0.38685995944688023,1.364990334938056,-0.3197404558963781,0.37256816893890443,-1.3137446533610702,-0.3713694671191128,0.5948513802409225,-0.12606453320200228,0.8320017280780669,10.419070654062372,0.00018146733409843809
KOSPI_ALL,CF20,5,FULL_2016_2026,GROSS,2594,0.12538611057267723,-0.5590507718854987,0.6431151183685505,0.22428394142054425,0.12184476044937353,-0.43971556928885136,0.6104617569056401,0.0031567202951370277,0.14433825109233328,0.006870910520477821,-0.5194041356154069,0.7645673722888997,0.03444579960996439,0.7998811516330294,9.966971949169613,1.5644158229830993e-05
KOSPI_ALL,CF20,5,FULL_2016_2026,NET30,2594,0.09221438596037612,-0.5805435232348755,0.5086914112500709,0.15884146884723432,0.12184476044937353,-0.43971556928885136,0.6104617569056401,-0.026412187794262132,0.14467441023544536,-0.20011588102973096,-0.533230090303031,0.7633866491048742,0.0046701935259846885,0.7988943946238559,9.966971949169613,1.5644158229830993e-05
KOSPI_ALL,CF20,5,PRE_STRESS_2016_2024,GROSS,2205,0.061960169946343235,-0.5590507718854987,0.4063976838386353,0.11083102476966714,0.02547167914586601,-0.43971556928885136,0.23228211281961084,0.03558215360064243,0.11455443447271017,0.3424352496124706,-0.2905157934072887,0.9193525359480084,0.04245670967442708,0.8125008359084307,9.954352748483078,0.0
KOSPI_ALL,CF20,5,PRE_STRESS_2016_2024,NET30,2205,0.030697000729653645,-0.5805435232348755,0.25320232346230603,0.05287631245734232,0.02547167914586601,-0.43971556928885136,0.23228211281961084,0.005095529881565586,0.11485324463077606,0.081260885833456,-0.32066431102212434,0.9178547952172847,0.012622281271470524,0.8113954117269411,9.954352748483078,0.0
KOSPI_ALL,CF20,5,EARLY_2016_2019,GROSS,974,0.008603479279202686,-0.3113494355759757,0.13257853467322467,0.027632872573823113,0.0347006844307447,-0.2685816203085979,0.33888007610887205,-0.02522198500902606,0.09497832023647534,-0.227712101419285,-0.20624820003938715,0.9591875512156895,-0.0199257053193541,0.7795331537675767,9.702618211051249,0.0
KOSPI_ALL,CF20,5,EARLY_2016_2019,NET30,974,-0.02034863146561916,-0.33390231691488825,-0.05948006950884009,-0.06094186962711621,0.0347006844307447,-0.2685816203085979,0.33888007610887205,-0.05320313084227968,0.09520193012095136,-0.5327775475954595,-0.23393003081700503,0.9597440087145195,-0.04904264931437133,0.7789773579872631,9.702618211051249,0.0
KOSPI_ALL,CF20,5,LATE_2020_2022,GROSS,742,0.11738907251915043,-0.4102706284451908,0.5759895153466692,0.28612594804561486,0.0050443777288440295,-0.35736590498860954,0.13218574517027668,0.11178083006063555,0.1296783170001166,0.8666151944529603,-0.12315063451430486,0.9536880272593492,0.1137190881052376,0.8497936630712712,10.169200580709525,0.0
KOSPI_ALL,CF20,5,LATE_2020_2022,NET30,742,0.08379461388900555,-0.4127804026989097,0.45175097924434254,0.20300046548025447,0.0050443777288440295,-0.35736590498860954,0.13218574517027668,0.07835498402380914,0.1300763664687704,0.6286492847097609,-0.1316340430865729,0.9510438674544129,0.08318668902337048,0.8484903567281263,10.169200580709525,0.0
KOSPI_ALL,CF20,5,NORMAL_2023_2024,GROSS,489,0.08936208981686611,-0.17663911852489178,0.5532959398154199,0.5059020366673382,0.03856315699640511,-0.18415010986850133,0.30237063769198325,0.04891270451705143,0.12523649409986407,0.39475624667727266,-0.11606165246715172,0.8022268278174269,0.06004927522238214,0.7640010165510505,10.129756323015956,0.0
KOSPI_ALL,CF20,5,NORMAL_2023_2024,NET30,489,0.05673554008411963,-0.18726675450605834,0.3900153738065386,0.3029664300733324,0.03856315699640511,-0.18415010986850133,0.30237063769198325,0.017497619634676997,0.1255126263462049,0.15163979814211678,-0.13383126558583724,0.8013986582117298,0.029688531072487243,0.763024558406779,10.129756323015956,0.0
KOSPI_ALL,CF20,5,BULL_2025,GROSS,242,0.6843346831099097,-0.13833972208475143,2.418350092891989,4.946769248897754,0.8028068899266356,-0.1425775624224518,2.8304846762707214,-0.06571541715238638,0.13798164768015755,-0.4784875473048467,-0.220464527039541,0.8427805641257874,0.030424261446905253,0.8069101250648354,9.82232412831232,0.0
KOSPI_ALL,CF20,5,BULL_2025,NET30,242,0.635397909233028,-0.1393554818167193,2.287728611039363,4.55954728834209,0.8028068899266356,-0.1425775624224518,2.8304846762707214,-0.09286018465372914,0.1382533539216559,-0.6911798543524157,-0.23155770208569804,0.842050616969689,0.0013366169893767068,0.8061602716266186,9.82232412831232,0.0
KOSPI_ALL,CF20,5,YTD_2026,GROSS,147,0.38323935750988114,-0.3285367905639027,0.9297735340819557,1.1665036261299278,0.9765728974141739,-0.38685995944688023,1.364990334938056,-0.30018297867005495,0.37350818817000453,-1.237514040959509,-0.3681478984623985,0.5915956365159248,-0.0959065064805753,0.8314321504776512,10.394387664552452,0.00027606086019171154
KOSPI_ALL,CF20,5,YTD_2026,NET30,147,0.34074562296793154,-0.33251082869392334,0.8632114201972759,1.0247654920182714,0.9765728974141739,-0.38685995944688023,1.364990334938056,-0.3216816719879403,0.37425935933588655,-1.3187949001301125,-0.3774662845416673,0.5906589767056435,-0.12641608388537875,0.8305854558669008,10.394387664552452,0.00027606086019171154
KOSPI_ALL,CF20,6,FULL_2016_2026,GROSS,2593,0.12300308860393216,-0.5538121317949132,0.633504517655885,0.22210255345125315,0.12318637945826771,-0.43971556928885114,0.6155775431698961,-0.00016318828084771475,0.14353743112121617,-0.01612242897972776,-0.500776752508227,0.7668672694758855,0.031092579875761205,0.8021546972769233,9.924100386144174,2.0689873688225524e-05
KOSPI_ALL,CF20,6,FULL_2016_2026,NET30,2593,0.09004195920406999,-0.5757973179443998,0.4997403254361621,0.15637787186213437,0.12318637945826771,-0.43971556928885114,0.6155775431698961,-0.029509279012253975,0.1434635620817917,-0.22401543793063725,-0.5150393969025879,0.7666040691633922,0.0013064145138281255,0.8022822487575659,9.924100386144174,2.0689873688225524e-05
KOSPI_ALL,CF20,6,PRE_STRESS_2016_2024,GROSS,2204,0.05537789565057172,-0.5538121317949132,0.37503589842305896,0.09999400964924902,0.026872797655387526,-0.43971556928885114,0.24020696843028905,0.027759132445877466,0.11370287299607679,0.2773359687006049,-0.28222970251047486,0.918953406952376,0.03488967140719428,0.8144728536294166,9.94225266381763,0.0
KOSPI_ALL,CF20,6,PRE_STRESS_2016_2024,NET30,2204,0.024345731313229146,-0.5757973179443998,0.22157481731464534,0.042281772690681445,0.026872797655387526,-0.43971556928885114,0.24020696843028905,-0.002460934156526262,0.1137150582582288,0.014785813372863216,-0.31182463929166493,0.9187169527695137,0.005046935114338994,0.8143847268617654,9.94225266381763,0.0
KOSPI_ALL,CF20,6,EARLY_2016_2019,GROSS,973,0.011420302878463628,-0.30380762476841705,0.15101080008620477,0.03759057359791073,0.037915329447461454,-0.26858162030859867,0.36426101742750916,-0.025527156037960852,0.09479939428306569,-0.2313980715211433,-0.1953681997285791,0.9604284959555968,-0.020163796214817137,0.7802635429111299,9.680283829606234,0.0
KOSPI_ALL,CF20,6,EARLY_2016_2019,NET30,973,-0.017546755326569463,-0.32694841927338936,-0.04058730390475804,-0.053668267812902716,0.037915329447461454,-0.26858162030859867,0.36426101742750916,-0.053436039723544715,0.09510643528739997,-0.5357148027728195,-0.22336448973093037,0.9613022960724018,-0.0492164661907657,0.7795333035117974,9.680283829606234,0.0
KOSPI_ALL,CF20,6,LATE_2020_2022,GROSS,742,0.089020713759562,-0.40997554020265836,0.47294241122867137,0.2171366460437065,0.0050443777288440295,-0.35736590498860954,0.13218574517027668,0.08355485378713956,0.12892970501484405,0.6683835294423474,-0.12411500867778291,0.945626090308063,0.08774527758688078,0.8494417000686533,10.127542738110657,0.0
KOSPI_ALL,CF20,6,LATE_2020_2022,NET30,742,0.05641132420306816,-0.41252677213933264,0.34807352119521884,0.1367458502402724,0.0050443777288440295,-0.35736590498860954,0.13218574517027668,0.05110913270347717,0.1287067862338962,0.43281837946038637,-0.1322376768274124,0.9449368128231802,0.05729736120613269,0.8497078203053434,10.127542738110657,0.0
KOSPI_ALL,CF20,6,NORMAL_2023_2024,GROSS,489,0.09519793882856686,-0.180669323076044,0.5791927903701724,0.5269181132011985,0.03856315699640511,-0.18415010986850133,0.30237063769198325,0.054531861110836743,0.12320350920566014,0.44655444451834647,-0.09249503000798454,0.8179774505938574,0.06478337238280114,0.7735962480201164,10.182355814251702,0.0
KOSPI_ALL,CF20,6,NORMAL_2023_2024,NET30,489,0.06222876725568094,-0.19039298818950945,0.4163498038405621,0.3268437973868079,0.03856315699640511,-0.18415010986850133,0.30237063769198325,0.022786876368422027,0.12314188974494504,0.1983791023664358,-0.1174004623720325,0.8177208120115403,0.034208845089017004,0.7736980182436242,10.182355814251702,0.0
KOSPI_ALL,CF20,6,BULL_2025,GROSS,242,0.7512360303664196,-0.14130730927942659,2.5471437749285495,5.316328180029925,0.8028068899266356,-0.1425775624224518,2.8304846762707214,-0.02860587001767656,0.13962232432773874,-0.18647689159502884,-0.20893720896026347,0.858618260776854,0.06069473933466084,0.8069150203760773,9.68305131049976,0.0
KOSPI_ALL,CF20,6,BULL_2025,NET30,242,0.7010669789328696,-0.1423341013707372,2.4241760510456807,4.925502547747167,0.8028068899266356,-0.1425775624224518,2.8304846762707214,-0.056434170272060435,0.13951932990244215,-0.39595155383445535,-0.21741992892914852,0.8572081368434762,0.03235322590743327,0.8068136220923202,9.68305131049976,0.0
KOSPI_ALL,CF20,6,YTD_2026,GROSS,147,0.37127205990385814,-0.3412748115687422,0.9111628583184663,1.0878976335734456,0.9765728974141739,-0.38685995944688023,1.364990334938056,-0.30623754798124914,0.3709032636130284,-1.2692045888731593,-0.35751495778841513,0.5940444007555848,-0.10663340347200696,0.8345386352570018,10.04876879644112,0.0003649581120650938
KOSPI_ALL,CF20,6,YTD_2026,NET30,147,0.33052638812871704,-0.34493616920902825,0.8470166675639511,0.958224789492635,0.9765728974141739,-0.38685995944688023,1.364990334938056,-0.3268518505594381,0.3704005959044135,-1.353029085203686,-0.3656450182104424,0.5939560000991648,-0.13696476841980804,0.8352719253733347,10.04876879644112,0.0003649581120650938
KOSPI_ALL,CF20,7,FULL_2016_2026,GROSS,2592,0.1207376511582916,-0.5517104423317991,0.6223319176656485,0.2188424251098004,0.12346609121643004,-0.4397155692888518,0.6165762286292992,-0.0024285913740256238,0.14487096293935087,-0.029992783978766695,-0.5046737318345997,0.7679471091007045,0.028967093431094937,0.799309234101845,9.983854670238479,2.4878922257278496e-05
KOSPI_ALL,CF20,7,FULL_2016_2026,NET30,2592,0.08764779619252949,-0.5763112802941583,0.4881181490785819,0.15208412396126045,0.12346609121643004,-0.4397155692888518,0.6165762286292992,-0.03188195469710964,0.14486813154914088,-0.23668362515721833,-0.5197459472531658,0.7686260753271007,-0.001073206099652464,0.7994346650650297,9.983854670238479,2.4878922257278496e-05
KOSPI_ALL,CF20,7,PRE_STRESS_2016_2024,GROSS,2203,0.051746463055441394,-0.5517104423317991,0.3568363331538262,0.09379279253213958,0.02713188595215632,-0.4397155692888518,0.24165576449517773,0.023964378323692248,0.11508910856763714,0.24268878523217932,-0.27240120321151406,0.9170224684304227,0.031388035501757706,0.8106567923484489,10.012332461808645,0.0
KOSPI_ALL,CF20,7,PRE_STRESS_2016_2024,NET30,2203,0.02060623759083069,-0.5763112802941583,0.20271623757081964,0.03575539520988196,0.02713188595215632,-0.4397155692888518,0.24165576449517773,-0.006353272107093799,0.11515614864902814,-0.01814286212834201,-0.3152187274327467,0.9180101475507586,0.0013267864771842437,0.8107400328460587,10.012332461808645,0.0
KOSPI_ALL,CF20,7,EARLY_2016_2019,GROSS,972,0.0018070211689764637,-0.3020927604523319,0.08837583817499299,0.005981676509793749,0.03852038049506623,-0.26858162030859967,0.3688853028873746,-0.03535160215978561,0.09594015890177471,-0.3325625948131854,-0.18278465265434907,0.9643187770637904,-0.030286719923107535,0.7778995684582789,9.770668143358924,0.0
KOSPI_ALL,CF20,7,EARLY_2016_2019,NET30,972,-0.027148839563014282,-0.3292859312120908,-0.10339430642609607,-0.08244761464020126,0.03852038049506623,-0.26858162030859967,0.3688853028873746,-0.06323344374501083,0.09617246427903677,-0.6362070335115194,-0.22563365600192686,0.9659044049080521,-0.0596381734768084,0.7776318474148868,9.770668143358924,0.0
KOSPI_ALL,CF20,7,LATE_2020_2022,GROSS,742,0.10474283795519956,-0.4133946646788328,0.5310763208873742,0.25337249583657423,0.0050443777288440295,-0.35736590498860954,0.13218574517027668,0.09919806770289141,0.13014926716062214,0.7733989956814455,-0.12721137601066057,0.945577163250309,0.10222951224415494,0.847173002299251,10.201436446393748,0.0
KOSPI_ALL,CF20,7,LATE_2020_2022,NET30,742,0.07142484719937903,-0.415963476188695,0.40547831073283236,0.1717094199082477,0.0050443777288440295,-0.35736590498860954,0.13218574517027668,0.06604730193162056,0.13013858321561345,0.538167625681509,-0.13554143608432423,0.9458115142723927,0.07160180199847975,0.8472433979422995,10.201436446393748,0.0
KOSPI_ALL,CF20,7,NORMAL_2023_2024,GROSS,489,0.07525010302203339,-0.178503272180769,0.48228696253318404,0.42156147673207994,0.03856315699640511,-0.18415010986850133,0.30237063769198325,0.03532471355110345,0.12518685163462814,0.29169718409425327,-0.11034580371041192,0.8062273530597848,0.046913393474078545,0.7651761198448306,10.20575283189245,0.0
KOSPI_ALL,CF20,7,NORMAL_2023_2024,NET30,489,0.042808156834248434,-0.18894470263556185,0.31817114584698875,0.22656447223512358,0.03856315699640511,-0.18415010986850133,0.30237063769198325,0.004087377651754931,0.1251322450215998,0.04743887023226386,-0.13483418016429716,0.8083769471363503,0.016217538672100393,0.7658842112464556,10.20575283189245,0.0
KOSPI_ALL,CF20,7,BULL_2025,GROSS,242,0.7880851151385353,-0.14263319292324161,2.620873231231643,5.525257473291264,0.8028068899266356,-0.1425775624224518,2.8304846762707214,-0.008166029800730334,0.14338314741664268,-0.033530700920664215,-0.20993686909667664,0.8552317062414709,0.08400083156096017,0.7981528118469373,9.702306573657257,0.0
KOSPI_ALL,CF20,7,BULL_2025,NET30,242,0.7367599534727531,-0.14369144008959345,2.493735443624746,5.127375388633964,0.8028068899266356,-0.1425775624224518,2.8304846762707214,-0.036635613510756726,0.14314975270377,-0.23722521000327068,-0.21950366986651493,0.8566857154917297,0.053957872260466604,0.7989934830091239,9.702306573657257,0.0
KOSPI_ALL,CF20,7,YTD_2026,GROSS,147,0.34592914810434205,-0.3469037907727722,0.8670497357752557,0.9971904525278924,0.9765728974141739,-0.38685995944688023,1.364990334938056,-0.3190591908524404,0.37115566403335626,-1.3128806759596163,-0.36429026311817136,0.5989791771297323,-0.12759058767749068,0.8330440967001278,10.020576197745868,0.00043868140469976774
KOSPI_ALL,CF20,7,YTD_2026,NET30,147,0.3060470534390842,-0.35054480180194303,0.8032716618354264,0.873061166121642,0.9765728974141739,-0.38685995944688023,1.364990334938056,-0.339236587151575,0.3709707422907795,-1.3946424543073548,-0.3728936923352524,0.5991995102984985,-0.15787666122365235,0.833251548031176,10.020576197745868,0.00043868140469976774
KOSPI_ALL,CF20,8,FULL_2016_2026,GROSS,2591,0.1287758637364338,-0.5478909886457268,0.6545217766379544,0.2350392074429643,0.122066223848182,-0.43971556928885136,0.6112010108765266,0.005979718260515243,0.1455535255295112,0.02746094134095314,-0.5205539261851561,0.7654428208355704,0.03737670407009262,0.7973021519542496,9.945970539606485,1.225802109755153e-05
KOSPI_ALL,CF20,8,FULL_2016_2026,NET30,2591,0.09557333233902665,-0.5738485793964128,0.5210733351891303,0.16654799849736127,0.122066223848182,-0.43971556928885136,0.6112010108765266,-0.02361080918940406,0.1455675797631495,-0.1779065168564399,-0.5353179853470094,0.7648947787511814,0.007560237644360436,0.7971727925039537,9.945970539606485,1.225802109755153e-05
KOSPI_ALL,CF20,8,PRE_STRESS_2016_2024,GROSS,2202,0.06665970143141786,-0.5478909886457268,0.42863522443545643,0.12166599344184661,0.02558437248215495,-0.43971556928885136,0.23291634757242421,0.04005065799691532,0.11486095503082032,0.3793193804430998,-0.26766905906776206,0.9198926579917586,0.04678554756052009,0.811903284744806,9.919401112958903,0.0
KOSPI_ALL,CF20,8,PRE_STRESS_2016_2024,NET30,2202,0.03536687739168842,-0.5738485793964128,0.27621933414204647,0.06163102717599846,0.02558437248215495,-0.43971556928885136,0.23291634757242421,0.009538469161594287,0.11486119854366557,0.1198381562197199,-0.33280303176934023,0.9190836686047806,0.0170137989793192,0.811700363286801,9.919401112958903,0.0
KOSPI_ALL,CF20,8,EARLY_2016_2019,GROSS,971,-0.0009780072957960018,-0.306369259409083,0.06983005297928069,-0.0031922500895891336,0.03498721379788794,-0.2685816203085989,0.34139702237776565,-0.034749435175829624,0.09543952840696239,-0.3284542938375411,-0.17928434007885952,0.963209458692403,-0.029803725781752447,0.7788740687549538,9.68865966419333,0.0
KOSPI_ALL,CF20,8,EARLY_2016_2019,NET30,971,-0.029614397544868387,-0.33518393757003573,-0.12203177709051904,-0.0883526751298473,0.03498721379788794,-0.2685816203085989,0.34139702237776565,-0.06241778688811106,0.09531856239802322,-0.6344389695842484,-0.24717823876733058,0.9609260508034206,-0.05883419749264283,0.7785804628138702,9.68865966419333,0.0
KOSPI_ALL,CF20,8,LATE_2020_2022,GROSS,742,0.12707166497393474,-0.410803565086276,0.6116665492235372,0.30932464022615636,0.0050443777288440295,-0.35736590498860954,0.13218574517027668,0.12141482500587997,0.13073220706376507,0.9245607821977792,-0.13778997539626525,0.9486203712742501,0.12235415732584728,0.8467548410603102,10.086453313593985,0.0
KOSPI_ALL,CF20,8,LATE_2020_2022,NET30,742,0.09345783421380083,-0.41346396790564754,0.48799789977459607,0.22603622435880047,0.0050443777288440295,-0.35736590498860954,0.13218574517027668,0.08796970406893978,0.13078953337162008,0.6925077251432141,-0.1459671271529701,0.9482693793631085,0.09206718759828549,0.8465724381154992,10.086453313593985,0.0
KOSPI_ALL,CF20,8,NORMAL_2023_2024,GROSS,489,0.11741871823239691,-0.18054186509479642,0.6874251484366289,0.6503683684155158,0.03856315699640511,-0.18415010986850133,0.30237063769198325,0.0759275550117211,0.12394580581430203,0.605382133333421,-0.09922360947423914,0.8125561446616928,0.08509175064090434,0.7701988056180493,10.12409889185489,0.0
KOSPI_ALL,CF20,8,NORMAL_2023_2024,NET30,489,0.08397031981624647,-0.19079989164083877,0.525052787991324,0.44009626574794913,0.03856315699640511,-0.18415010986850133,0.30237063769198325,0.043721137721814296,0.12404564590675629,0.3598033871659235,-0.10266753168847687,0.8120980039870006,0.054713799090275204,0.7698094843436696,10.12409889185489,0.0
KOSPI_ALL,CF20,8,BULL_2025,GROSS,242,0.7300172219786583,-0.1530698704485588,2.499996556408697,4.76917645412126,0.8028068899266356,-0.1425775624224518,2.8304846762707214,-0.04037574315623871,0.14357700983841037,-0.2675332456771429,-0.21411263004766212,0.8437502368184128,0.05744028938279829,0.7950138628566411,9.85483395030558,0.0
KOSPI_ALL,CF20,8,BULL_2025,NET30,242,0.6795891557026894,-0.15410926832205418,2.374414709121916,4.4097876987028375,0.8028068899266356,-0.1425775624224518,2.8304846762707214,-0.06834771650387883,0.143515178099296,-0.4747592974537621,-0.2234401685870735,0.8422131156056961,0.028659699584621463,0.7947844179249736,9.85483395030558,0.0
KOSPI_ALL,CF20,8,YTD_2026,GROSS,147,0.3048085823423161,-0.35212699629241095,0.8017547243932311,0.8656211694976065,0.9765728974141739,-0.38685995944688023,1.364990334938056,-0.3398631621179683,0.376450758395895,-1.3785574482024514,-0.37829522041801233,0.5932695354523366,-0.15414526672088907,0.8269056042146935,10.494004091230956,0.0002160580453316736
KOSPI_ALL,CF20,8,YTD_2026,NET30,147,0.26434585508601227,-0.3559640326572693,0.7348594497433233,0.7426195649955759,0.9765728974141739,-0.38685995944688023,1.364990334938056,-0.36033431565307883,0.37657541986741205,-1.4618223725030717,-0.387387877395575,0.5931757854979061,-0.18558855525643633,0.826750917808796,10.494004091230956,0.0002160580453316736
KOSPI_ALL,CF20,9,FULL_2016_2026,GROSS,2590,0.12703531284778125,-0.5514937905899098,0.6474810426812551,0.23034767574064052,0.12303143532804461,-0.43971556928885136,0.614849380626633,0.003565240823884208,0.14559183506153836,0.011174291029254565,-0.5286098577326659,0.7657248141357537,0.03516951802881746,0.7973042048479121,9.896790150167547,1.5426954192570058e-05
KOSPI_ALL,CF20,9,FULL_2016_2026,NET30,2590,0.09404552648504061,-0.5737944314564105,0.5143397671695907,0.16390107907867518,0.12303143532804461,-0.43971556928885136,0.614849380626633,-0.025810416281480064,0.14575578826579733,-0.19243536012443233,-0.5418590814062477,0.7660893817210653,0.005441867483168977,0.796988509601073,9.896790150167547,1.5426954192570058e-05
KOSPI_ALL,CF20,9,PRE_STRESS_2016_2024,GROSS,2201,0.06796413611109586,-0.5514937905899098,0.4340565707941871,0.12323644848004087,0.02658065348479588,-0.43971556928885136,0.2385436121229984,0.04031196427267636,0.11580596819797907,0.379691706474192,-0.2810068479530349,0.9209507450974448,0.04722161266414874,0.8098862622533619,9.92793865812836,0.0
