period,universe,strategy,cost_bps,n_5d,sharpe,cagr,max_drawdown,annualized_weight_turnover
STRESS_2025,KOSPI_ALL,ENS_SOFT,0,49,2.2648091038634504,0.16657480992466933,-0.04601934670337138,1.2353130725641244
STRESS_2026,KOSPI_ALL,ENS_SOFT,0,29,3.5440620032075554,0.2931510578627723,-0.0169601055289188,1.5395186187197525
VAL_2020_2022,KOSPI_ALL,ENS_SOFT,10,148,1.2707710225887152,0.09219518267444515,-0.05889595158249061,1.2528069962298787
CONF_2023_2024,KOSPI_ALL,ENS_SOFT,10,97,0.933903317115421,0.07201305365083277,-0.07170956699742626,1.3507491520393988
STRESS_2025,KOSPI_ALL,ENS_SOFT,10,49,2.2468588768353737,0.16513871594400875,-0.04614958315256068,1.2353130725641244
STRESS_2026,KOSPI_ALL,ENS_SOFT,10,29,3.5228137747525676,0.2911711694513335,-0.01703055661691044,1.5395186187197525
VAL_2020_2022,KOSPI_ALL,ENS_SOFT,30,148,1.2359713737232512,0.0894677610259933,-0.059400387232920626,1.2528069962298787
CONF_2023_2024,KOSPI_ALL,ENS_SOFT,30,97,0.8989744567828521,0.06912349983987864,-0.07301363021818197,1.3507491520393988
STRESS_2025,KOSPI_ALL,ENS_SOFT,30,49,2.21095899566072,0.16227171536409712,-0.046410013819555784,1.2353130725641244
STRESS_2026,KOSPI_ALL,ENS_SOFT,30,29,3.480303085581061,0.2872202547066107,-0.0171714513076896,1.5395186187197525
VAL_2020_2022,KOSPI_ALL,ENS_TOP3,0,148,1.2427699741836262,0.1556625190753247,-0.07921525092426052,16.8
