date,period,universe,confidence_quintile,rank_ic,top3_minus_ew8,bottom2_veto_minus_ew8
2021-07-15,VAL_2020_2022,KOSPI_ALL,2,0.4761904761904762,0.0050445139217863335,0.005013099876014667
2021-07-22,VAL_2020_2022,KOSPI_ALL,2,0.38095238095238104,0.0005226069195911082,0.0025297637344727413
2021-07-29,VAL_2020_2022,KOSPI_ALL,5,-0.4047619047619048,-0.0020398693034039917,-0.001649000303010008
2021-08-05,VAL_2020_2022,KOSPI_ALL,3,-0.4285714285714286,-0.0012371279916241745,-0.0004977997773034579
2021-08-12,VAL_2020_2022,KOSPI_ALL,4,0.6190476190476191,0.013494535430468638,0.0025574109840843526
2021-08-20,VAL_2020_2022,KOSPI_ALL,2,0.07142857142857144,0.0008215934930052173,0.0016947001635704835
2021-08-27,VAL_2020_2022,KOSPI_ALL,4,-0.4761904761904762,-0.018518027867448023,-0.0031337099883052746
2021-09-03,VAL_2020_2022,KOSPI_ALL,1,-0.6428571428571429,-0.0017675433864456002,-0.0019631660401361003
2021-09-10,VAL_2020_2022,KOSPI_ALL,1,0.2380952380952381,-0.0019275004840798096,0.00417795033042747
2021-09-17,VAL_2020_2022,KOSPI_ALL,2,0.5714285714285715,0.003789016263422854,0.00101055039577079
2021-09-29,VAL_2020_2022,KOSPI_ALL,3,-0.4047619047619048,-0.011344829835310953,0.0006396237578846133
2021-10-07,VAL_2020_2022,KOSPI_ALL,2,-0.4285714285714286,-0.00765071968671136,-0.003249215861871192
2021-10-15,VAL_2020_2022,KOSPI_ALL,1,0.261904761904762,0.006856378244317193,0.00035879639168574437
2021-10-22,VAL_2020_2022,KOSPI_ALL,2,-0.261904761904762,-0.005220903733134913,-0.002863439542932362
2021-10-29,VAL_2020_2022,KOSPI_ALL,3,-0.38095238095238104,0.003987397632745804,-0.001217055193937029
2021-11-05,VAL_2020_2022,KOSPI_ALL,4,0.28571428571428575,-0.0019164334357497119,-0.0013393514912235288
2021-11-12,VAL_2020_2022,KOSPI_ALL,3,0.19047619047619052,0.0042629908917587245,0.0018065088403577917
2021-11-19,VAL_2020_2022,KOSPI_ALL,4,0.6190476190476191,0.01250641060664975,0.010355587195934799
2021-11-26,VAL_2020_2022,KOSPI_ALL,3,0.8333333333333335,0.0066426277006568415,0.0034006992099165586
2021-12-03,VAL_2020_2022,KOSPI_ALL,2,-0.4761904761904762,-0.014879272598540013,-0.00842757496339348
2021-12-10,VAL_2020_2022,KOSPI_ALL,1,0.2380952380952381,0.004100010550002417,-0.0012714984801317497
2021-12-17,VAL_2020_2022,KOSPI_ALL,4,-0.04761904761904763,0.0028468268483863345,0.0025776421971674167
2021-12-24,VAL_2020_2022,KOSPI_ALL,4,-0.14285714285714288,-0.0001799467597210021,-9.968610643408234e-05
2022-01-03,VAL_2020_2022,KOSPI_ALL,3,-0.28571428571428575,-0.017680375988546024,-0.000725966293426676
2022-01-10,VAL_2020_2022,KOSPI_ALL,2,-0.4285714285714286,-0.040982860258121416,-0.01068291072785128
2022-01-17,VAL_2020_2022,KOSPI_ALL,1,0.6666666666666669,0.007755370728862925,0.007447520053886324
2022-01-24,VAL_2020_2022,KOSPI_ALL,1,0.2380952380952381,0.0066225501511885795,0.00018162163388591238
2022-02-03,VAL_2020_2022,KOSPI_ALL,2,0.3333333333333334,0.00931270951449343,0.010220102591932175
2022-02-10,VAL_2020_2022,KOSPI_ALL,1,0.9523809523809524,0.021742781225632665,0.009277905766446048
2022-02-17,VAL_2020_2022,KOSPI_ALL,2,0.5476190476190477,0.0039001648819908708,0.0030953133313559537
2022-02-24,VAL_2020_2022,KOSPI_ALL,4,-0.07142857142857144,-0.010033889212125651,-8.673391221276743e-05
2022-03-04,VAL_2020_2022,KOSPI_ALL,5,0.1666666666666667,-0.0026125990676166243,-0.00021305612519400803
2022-03-14,VAL_2020_2022,KOSPI_ALL,2,0.14285714285714288,0.000329451622287231,0.0030104200107212995
2022-03-21,VAL_2020_2022,KOSPI_ALL,1,-0.7380952380952381,-0.01695594613409617,-0.0035904269269792736
2022-03-28,VAL_2020_2022,KOSPI_ALL,1,0.5952380952380953,0.006103192463259216,0.0026111119168600993
2022-04-04,VAL_2020_2022,KOSPI_ALL,2,0.261904761904762,0.002251867534241168,0.0024060827499474517
2022-04-11,VAL_2020_2022,KOSPI_ALL,1,0.7142857142857144,0.007144249905539258,0.002246614068718327
2022-04-18,VAL_2020_2022,KOSPI_ALL,5,0.5952380952380953,0.013737440725317539,0.0036668145953397697
2022-04-25,VAL_2020_2022,KOSPI_ALL,4,0.3571428571428572,0.0034374662034286803,0.003135191966016391
2022-05-02,VAL_2020_2022,KOSPI_ALL,2,0.023809523809523815,0.003392625881196321,0.0018995061124989707
2022-05-10,VAL_2020_2022,KOSPI_ALL,5,0.4761904761904762,0.006864840634496855,0.000744782332946687
2022-05-17,VAL_2020_2022,KOSPI_ALL,4,0.4047619047619048,0.0032523504239646388,0.0029545641277042532
2022-05-24,VAL_2020_2022,KOSPI_ALL,2,-0.07142857142857144,-0.0021655479566660522,0.00020019361706258287
2022-05-31,VAL_2020_2022,KOSPI_ALL,2,-0.5952380952380953,-0.0007604201692543991,-0.0010622068348594502
2022-06-09,VAL_2020_2022,KOSPI_ALL,1,-0.6904761904761906,-0.007262259659907717,-0.0007572558488102505
2022-06-16,VAL_2020_2022,KOSPI_ALL,1,-0.38095238095238104,-0.0102414639499695,-0.0019403455909016657
2022-06-23,VAL_2020_2022,KOSPI_ALL,1,-0.261904761904762,-0.009781910635782345,-0.0020005182746067277
2022-06-30,VAL_2020_2022,KOSPI_ALL,2,0.04761904761904763,0.0015479711826190626,-7.139427593211897e-07
2022-07-07,VAL_2020_2022,KOSPI_ALL,4,-0.4047619047619048,-0.007961666609621158,-0.004028999285049163
2022-07-14,VAL_2020_2022,KOSPI_ALL,2,0.7619047619047621,0.016649295704640653,0.0018533148497570035
2022-07-21,VAL_2020_2022,KOSPI_ALL,2,0.2380952380952381,-0.00228052452296232,0.0012031988018962295
2022-07-28,VAL_2020_2022,KOSPI_ALL,3,-0.19047619047619052,0.0011762104017599166,-0.002078239915385167
2022-08-04,VAL_2020_2022,KOSPI_ALL,2,0.523809523809524,0.0045732571355648205,0.003186084014524221
2022-08-11,VAL_2020_2022,KOSPI_ALL,3,0.38095238095238104,0.0020232082308072963,0.001851714920034997
2022-08-19,VAL_2020_2022,KOSPI_ALL,5,0.11904761904761905,0.0015138673553739043,-0.00022539580417724366
2022-08-26,VAL_2020_2022,KOSPI_ALL,4,0.04761904761904763,0.00824838604250772,-0.0032222376825611666
2022-09-02,VAL_2020_2022,KOSPI_ALL,5,0.523809523809524,0.011335891304050527,0.0021312814449057083
2022-09-13,VAL_2020_2022,KOSPI_ALL,3,-0.14285714285714288,-0.0050183251241449015,0.001693991789500233
2022-09-20,VAL_2020_2022,KOSPI_ALL,3,-0.1666666666666667,-0.0007950310688182236,-0.0007552305413263752
2022-09-27,VAL_2020_2022,KOSPI_ALL,3,0.523809523809524,0.010419392026598088,0.0025820554936113876
2022-10-05,VAL_2020_2022,KOSPI_ALL,3,-0.28571428571428575,-0.004907581755995437,-0.003445684062005304
2022-10-13,VAL_2020_2022,KOSPI_ALL,3,0.6904761904761906,0.006471537238197999,0.005971376616020232
2022-10-20,VAL_2020_2022,KOSPI_ALL,4,-0.04761904761904763,0.0026904915425385225,-0.0026904418990138634
2022-10-27,VAL_2020_2022,KOSPI_ALL,3,-0.4761904761904762,-0.004740338599358105,-0.0013489382173295379
2022-11-03,VAL_2020_2022,KOSPI_ALL,2,-0.30952380952380953,-0.001149759468278012,-0.002743157907355729
2022-11-10,VAL_2020_2022,KOSPI_ALL,1,-0.28571428571428575,-0.01879580597016883,0.0005393226337501236
2022-11-17,VAL_2020_2022,KOSPI_ALL,1,0.3571428571428572,0.012132591984965265,0.0017749519347630346
2022-11-24,VAL_2020_2022,KOSPI_ALL,3,-0.1666666666666667,-0.0006402603667286007,-0.0022924127341155485
2022-12-01,VAL_2020_2022,KOSPI_ALL,3,0.7857142857142858,0.01147009677246584,0.0027030296553727405
2022-12-08,VAL_2020_2022,KOSPI_ALL,3,-0.1666666666666667,-0.002272057134513941,0.0021762992700531587
2022-12-15,VAL_2020_2022,KOSPI_ALL,2,0.4285714285714286,0.0006333190942764664,0.0016722515195721499
2022-12-22,VAL_2020_2022,KOSPI_ALL,4,0.04761904761904763,-0.006006321016607595,-0.003948323212645912
2022-12-29,VAL_2020_2022,KOSPI_ALL,2,-0.19047619047619052,-0.000984346576450411,-0.007385061320943343
2023-01-06,CONF_2023_2024,KOSPI_ALL,2,-0.3333333333333334,-0.015534187873866089,-0.0034834580850977744
2023-01-13,CONF_2023_2024,KOSPI_ALL,1,0.6190476190476191,0.009210221098655937,0.006018303775982971
2023-01-20,CONF_2023_2024,KOSPI_ALL,1,-0.4523809523809524,-0.004558442220098829,-0.004938961415577029
2023-01-31,CONF_2023_2024,KOSPI_ALL,2,0.09523809523809526,0.0019807928670735704,0.002952002654902721
2023-02-07,CONF_2023_2024,KOSPI_ALL,2,-0.3333333333333334,-0.0036240089385721746,-0.0014968098152786068
2023-02-14,CONF_2023_2024,KOSPI_ALL,5,0.07142857142857144,0.003982483375012703,-0.001395523831354377
2023-02-21,CONF_2023_2024,KOSPI_ALL,3,-0.7142857142857144,-0.01204396546142941,-0.009018043669529362
2023-02-28,CONF_2023_2024,KOSPI_ALL,2,0.38095238095238104,0.007444916059146205,0.0025134278060744523
2023-03-08,CONF_2023_2024,KOSPI_ALL,2,0.7619047619047621,0.017905009262071937,0.0049233876107092015
2023-03-15,CONF_2023_2024,KOSPI_ALL,1,0.6428571428571429,0.00598594641107489,0.0019260148357543097
2023-03-22,CONF_2023_2024,KOSPI_ALL,5,0.3333333333333334,0.008115433863819878,0.0025266437478214288
2023-03-29,CONF_2023_2024,KOSPI_ALL,2,0.9047619047619048,0.01697710790813664,0.007545880355291376
2023-04-05,CONF_2023_2024,KOSPI_ALL,2,0.8571428571428572,0.01179165676845244,0.003798451061447573
2023-04-12,CONF_2023_2024,KOSPI_ALL,5,0.523809523809524,0.0140730108339847,0.0039644409097440315
2023-04-19,CONF_2023_2024,KOSPI_ALL,4,0.28571428571428575,0.0034802315293438043,0.002017518242821004
2023-04-26,CONF_2023_2024,KOSPI_ALL,4,-0.4523809523809524,-0.015259968332492529,-0.0014468759762253625
2023-05-04,CONF_2023_2024,KOSPI_ALL,1,0.30952380952380953,0.00742541704039088,0.0037797923065150964
2023-05-12,CONF_2023_2024,KOSPI_ALL,1,-0.4761904761904762,-0.000887451775495045,-0.0042859807311692606
2023-05-19,CONF_2023_2024,KOSPI_ALL,1,-0.4047619047619048,-0.002929995169119192,-0.0023401623978157923
2023-05-26,CONF_2023_2024,KOSPI_ALL,1,-0.11904761904761905,-0.0012817458269456668,-0.0002719242982211504
2023-06-05,CONF_2023_2024,KOSPI_ALL,1,0.4761904761904762,0.006824303626330329,0.0053679257052653626
2023-06-13,CONF_2023_2024,KOSPI_ALL,2,0.9523809523809524,0.013058015527155242,0.004374805477896808
2023-06-20,CONF_2023_2024,KOSPI_ALL,2,-0.07142857142857144,7.1702183065828e-05,-0.0013460212626347553
2023-06-27,CONF_2023_2024,KOSPI_ALL,2,-0.5000000000000001,-0.003205198505918298,0.00022533062033366913
2023-07-04,CONF_2023_2024,KOSPI_ALL,3,0.4761904761904762,0.021388835660884252,0.0070071068921262365
2023-07-11,CONF_2023_2024,KOSPI_ALL,3,0.5714285714285715,0.019833273478440404,0.0012003398627123477
2023-07-18,CONF_2023_2024,KOSPI_ALL,4,0.14285714285714288,-0.0029006933352379045,-0.0007011390281849057
2023-07-25,CONF_2023_2024,KOSPI_ALL,5,0.7857142857142858,0.027454510241862608,0.004974856425146088
2023-08-01,CONF_2023_2024,KOSPI_ALL,4,-0.6190476190476191,-0.0267328620490776,-0.006736457855625915
2023-08-08,CONF_2023_2024,KOSPI_ALL,1,-0.6428571428571429,-0.016569667753765362,-0.009170800395362347
2023-08-16,CONF_2023_2024,KOSPI_ALL,1,0.2142857142857143,0.02504299610814541,0.004019910707866863
2023-08-23,CONF_2023_2024,KOSPI_ALL,1,-0.2380952380952381,0.0011363125489326793,0.0003213600473323114
2023-08-30,CONF_2023_2024,KOSPI_ALL,1,-0.14285714285714288,0.0006835669834766352,-0.00032722335500031535
2023-09-06,CONF_2023_2024,KOSPI_ALL,1,0.4047619047619048,0.006419873826016661,0.006452035234439061
2023-09-13,CONF_2023_2024,KOSPI_ALL,1,-0.09523809523809526,-0.0018839504873030405,0.003437730916430494
2023-09-20,CONF_2023_2024,KOSPI_ALL,1,-0.04761904761904763,-0.0024548466285338496,0.0006105494473865334
2023-09-27,CONF_2023_2024,KOSPI_ALL,2,-0.3333333333333334,-0.005223654813717413,-0.0023314919799198967
2023-10-11,CONF_2023_2024,KOSPI_ALL,5,-0.04761904761904763,0.0022338370012176534,-0.0029455095855827956
2023-10-18,CONF_2023_2024,KOSPI_ALL,5,0.6190476190476191,0.005572225130347686,0.0035174966010430193
2023-10-25,CONF_2023_2024,KOSPI_ALL,5,0.2142857142857143,0.0067848538301688785,-0.002746068976241141
2023-11-01,CONF_2023_2024,KOSPI_ALL,3,0.6190476190476191,0.008536927477484559,0.007628900220660189
2023-11-08,CONF_2023_2024,KOSPI_ALL,5,-0.28571428571428575,-0.006020669463256627,-0.005595889219832721
2023-11-15,CONF_2023_2024,KOSPI_ALL,1,-0.2380952380952381,-0.0005714393060718623,-0.002019929680414129
2023-11-22,CONF_2023_2024,KOSPI_ALL,1,-0.4761904761904762,-0.0024635480211491548,-0.0007339596418837052
2023-11-29,CONF_2023_2024,KOSPI_ALL,2,0.4523809523809524,0.008497824281328366,-0.00021512794473258325
2023-12-06,CONF_2023_2024,KOSPI_ALL,4,-0.6190476190476191,-0.010205615992823117,-0.0010552233691042663
2023-12-13,CONF_2023_2024,KOSPI_ALL,1,-0.3333333333333334,-0.005535400093158614,0.00037212804169612073
2023-12-20,CONF_2023_2024,KOSPI_ALL,4,-0.6428571428571429,-0.006304734373979827,-0.002643627999013994
2023-12-28,CONF_2023_2024,KOSPI_ALL,2,0.3333333333333334,0.003244819465734061,0.0013163892717696288
2024-01-08,CONF_2023_2024,KOSPI_ALL,2,0.7619047619047621,0.004177206665446591,0.0017607178153438083
2024-01-15,CONF_2023_2024,KOSPI_ALL,4,-0.7380952380952381,-0.013673267780321047,-0.003484851373177413
2024-01-22,CONF_2023_2024,KOSPI_ALL,2,0.5714285714285715,-7.412031467264601e-05,0.0028539092712966544
2024-01-29,CONF_2023_2024,KOSPI_ALL,5,-0.3333333333333334,-0.008468416655921882,-0.02809992841286255
2024-02-05,CONF_2023_2024,KOSPI_ALL,1,-0.4047619047619048,-0.01989511731859396,-0.03194456198670366
2024-02-14,CONF_2023_2024,KOSPI_ALL,1,-0.261904761904762,-0.0186687721528705,-0.012626790606322264
2024-02-21,CONF_2023_2024,KOSPI_ALL,1,0.3571428571428572,0.0020409394739212706,0.0007149370206418211
2024-02-28,CONF_2023_2024,KOSPI_ALL,1,-0.38095238095238104,-0.010177577376714347,-0.0011243637097111492
2024-03-07,CONF_2023_2024,KOSPI_ALL,1,0.07142857142857144,0.003824580808600731,-0.0022752093028120535
2024-03-14,CONF_2023_2024,KOSPI_ALL,5,-0.3333333333333334,0.0008134213530822422,-0.0014430551587085432
2024-03-21,CONF_2023_2024,KOSPI_ALL,4,0.04761904761904763,0.0017040323802642748,0.001710314869640025
2024-03-28,CONF_2023_2024,KOSPI_ALL,3,0.07142857142857144,-0.0022431714085261317,-0.00016994865051078376
2024-04-04,CONF_2023_2024,KOSPI_ALL,2,0.30952380952380953,0.007103559163221953,-0.00017149234337359744
2024-04-12,CONF_2023_2024,KOSPI_ALL,4,0.6666666666666669,0.01324265989244484,0.0057168539149905755
2024-04-19,CONF_2023_2024,KOSPI_ALL,5,0.6190476190476191,0.00314457874087384,0.0019176189170525045
2024-04-26,CONF_2023_2024,KOSPI_ALL,2,-0.07142857142857144,-0.004138042262035574,-8.539654786235765e-05
2024-05-07,CONF_2023_2024,KOSPI_ALL,3,-0.8095238095238096,-0.0132910594873983,-0.005866054340622498
2024-05-14,CONF_2023_2024,KOSPI_ALL,2,-0.04761904761904763,0.0008712212085271506,-0.0007195178392029331
2024-05-22,CONF_2023_2024,KOSPI_ALL,1,-0.4523809523809524,-0.0018420916191849174,-0.004218111002673235
2024-05-29,CONF_2023_2024,KOSPI_ALL,4,0.523809523809524,0.005975542953239134,0.005969656902955799
2024-06-05,CONF_2023_2024,KOSPI_ALL,2,-0.7619047619047621,-0.01768367845337623,-0.008088022710485879
2024-06-13,CONF_2023_2024,KOSPI_ALL,2,0.5476190476190477,0.006443707525005843,0.00899971955804256
2024-06-20,CONF_2023_2024,KOSPI_ALL,3,-0.09523809523809526,0.0035604918173719226,0.003087640297484543
2024-06-27,CONF_2023_2024,KOSPI_ALL,2,0.8095238095238096,0.01742961109483561,0.003575727013639854
2024-07-04,CONF_2023_2024,KOSPI_ALL,5,-0.3333333333333334,-0.004046231204075353,0.0011500932687015296
2024-07-11,CONF_2023_2024,KOSPI_ALL,3,0.7619047619047621,0.018768010473099447,0.005511647512717778
2024-07-18,CONF_2023_2024,KOSPI_ALL,3,-0.28571428571428575,-0.013959458580703655,0.0013148412820969471
2024-07-25,CONF_2023_2024,KOSPI_ALL,1,0.04761904761904763,0.0015988857736782833,0.00014166395143835019
2024-08-01,CONF_2023_2024,KOSPI_ALL,1,-0.2380952380952381,-0.005726682758280137,-0.0001110854006613881
2024-08-08,CONF_2023_2024,KOSPI_ALL,3,-0.14285714285714288,-0.011834197337968004,-0.006250552401005254
2024-08-16,CONF_2023_2024,KOSPI_ALL,2,-0.4285714285714286,0.0012699317445624423,-0.006213039881316957
2024-08-23,CONF_2023_2024,KOSPI_ALL,1,-0.8095238095238096,-0.020036944221850428,-0.004433907522307412
2024-08-30,CONF_2023_2024,KOSPI_ALL,1,-0.1666666666666667,-0.004472709498400255,-0.0012326218500229875
2024-09-06,CONF_2023_2024,KOSPI_ALL,3,0.1666666666666667,-0.0018418054262071886,0.003525556144330177
2024-09-13,CONF_2023_2024,KOSPI_ALL,1,0.2142857142857143,-0.0013314398714101405,0.006321490510181377
2024-09-25,CONF_2023_2024,KOSPI_ALL,1,-0.5952380952380953,-0.0031083706068312615,-0.006876563146085396
2024-10-04,CONF_2023_2024,KOSPI_ALL,2,0.11904761904761905,-0.004469776768830333,0.0011179666816791838
2024-10-14,CONF_2023_2024,KOSPI_ALL,2,0.14285714285714288,0.004275844718006079,0.001759474870455146
2024-10-21,CONF_2023_2024,KOSPI_ALL,1,0.7380952380952381,0.01481886978556195,0.005105152870429152
2024-10-28,CONF_2023_2024,KOSPI_ALL,3,0.38095238095238104,0.0011699061498670789,0.0010713312446332794
2024-11-04,CONF_2023_2024,KOSPI_ALL,2,-0.3571428571428572,-0.0036899348756000705,-0.0019263855667634197
2024-11-11,CONF_2023_2024,KOSPI_ALL,2,-0.19047619047619052,-0.001465726658893253,-0.002895395319767749
2024-11-18,CONF_2023_2024,KOSPI_ALL,1,-0.261904761904762,-0.017430267922503438,0.0012829708513935785
2024-11-25,CONF_2023_2024,KOSPI_ALL,1,-0.3333333333333334,0.0008204996259270677,-0.0032910763414815006
2024-12-02,CONF_2023_2024,KOSPI_ALL,2,0.3333333333333334,0.002177701740596274,0.0012746329174040897
2024-12-09,CONF_2023_2024,KOSPI_ALL,2,0.1666666666666667,-0.0006225550974777332,-0.0010402968944968837
2024-12-16,CONF_2023_2024,KOSPI_ALL,4,-0.5714285714285715,0.0019250950240383181,-0.006158815258107079
2024-12-23,CONF_2023_2024,KOSPI_ALL,1,0.5476190476190477,0.005948803423385959,0.003023713733275108
2025-01-02,STRESS_2025,KOSPI_ALL,3,0.2380952380952381,0.0040996621833298205,-0.0021438230088329287
2025-01-09,STRESS_2025,KOSPI_ALL,4,-0.14285714285714288,-0.007672495871306754,0.005750193645070547
2025-01-16,STRESS_2025,KOSPI_ALL,1,0.3333333333333334,0.003391544333867601,0.0033352913485196166
2025-01-23,STRESS_2025,KOSPI_ALL,2,-0.14285714285714288,-0.004892353795553424,0.0004876967052598758
2025-02-05,STRESS_2025,KOSPI_ALL,2,-0.28571428571428575,-0.0039010404226016834,-0.0018616923862116172
2025-02-12,STRESS_2025,KOSPI_ALL,4,0.4761904761904762,0.004835526734183576,0.007652842569598724
2025-02-19,STRESS_2025,KOSPI_ALL,5,-0.6904761904761906,-0.014352195001637211,-0.0021203865226633468
2025-02-26,STRESS_2025,KOSPI_ALL,1,-0.30952380952380953,-0.006411579789618229,-0.00654133012783833
2025-03-06,STRESS_2025,KOSPI_ALL,1,0.11904761904761905,0.00641772286217197,-0.001862779693101533
2025-03-13,STRESS_2025,KOSPI_ALL,1,0.6666666666666669,0.005141807932784308,0.0004945557785904419
2025-03-20,STRESS_2025,KOSPI_ALL,4,0.7619047619047621,0.00737875968435055,0.0025332203048591007
2025-03-27,STRESS_2025,KOSPI_ALL,5,0.880952380952381,0.02290128189057778,0.005864374091433026
2025-04-03,STRESS_2025,KOSPI_ALL,5,-0.5000000000000001,-0.02651465634434379,-0.0017016520848896072
2025-04-10,STRESS_2025,KOSPI_ALL,2,-0.8333333333333335,-0.008873136809883914,-0.002039481100099313
2025-04-17,STRESS_2025,KOSPI_ALL,1,0.261904761904762,0.012267693459635602,0.0025267419817072362
2025-04-24,STRESS_2025,KOSPI_ALL,2,-0.4761904761904762,-0.00489265044169227,-0.003298105916082142
2025-05-02,STRESS_2025,KOSPI_ALL,3,0.6666666666666669,0.005753677655081221,-0.00039467713550549524
2025-05-13,STRESS_2025,KOSPI_ALL,5,-0.19047619047619052,-0.001985500015088076,-0.0011482987164379756
2025-05-20,STRESS_2025,KOSPI_ALL,4,-0.3333333333333334,-0.012425313097680853,-0.0016920802945154696
2025-05-27,STRESS_2025,KOSPI_ALL,1,0.2380952380952381,0.0015716744744214313,0.003528056385639581
2025-06-04,STRESS_2025,KOSPI_ALL,4,-0.880952380952381,-0.01994797093115318,-0.011313625438026331
2025-06-12,STRESS_2025,KOSPI_ALL,1,0.4047619047619048,-0.00580550715263459,0.005040071085363908
2025-06-19,STRESS_2025,KOSPI_ALL,2,0.5952380952380953,0.0100893741346708,0.011754014615986685
2025-06-26,STRESS_2025,KOSPI_ALL,1,-0.30952380952380953,0.0009114042770630871,-0.005781619553043096
2025-07-03,STRESS_2025,KOSPI_ALL,1,-0.4285714285714286,-0.012041453832204991,-0.018326157388898326
2025-07-10,STRESS_2025,KOSPI_ALL,1,-0.5952380952380953,-0.028790426476898293,-0.003715160267174441
2025-07-17,STRESS_2025,KOSPI_ALL,1,0.6904761904761906,0.0032934156109727126,0.0037747294811809455
2025-07-24,STRESS_2025,KOSPI_ALL,4,0.3571428571428572,0.003544828243665185,0.0071537688589715185
2025-07-31,STRESS_2025,KOSPI_ALL,1,0.19047619047619052,0.004781308106150883,-0.0009924291096200001
2025-08-07,STRESS_2025,KOSPI_ALL,3,0.30952380952380953,0.010654828946618813,0.0026306286261015793
2025-08-14,STRESS_2025,KOSPI_ALL,5,-0.5476190476190477,-0.01275367339734352,-0.0032612809739574686
2025-08-22,STRESS_2025,KOSPI_ALL,2,0.6428571428571429,0.0037449610427696288,0.0025690618120251946
2025-08-29,STRESS_2025,KOSPI_ALL,5,0.523809523809524,0.020671317476743205,0.006978455296442317
2025-09-05,STRESS_2025,KOSPI_ALL,1,-0.5952380952380953,-0.002194845756226487,-0.0019499695567929544
2025-09-12,STRESS_2025,KOSPI_ALL,2,0.8095238095238096,0.015672130083317363,0.0026110354725677586
2025-09-19,STRESS_2025,KOSPI_ALL,5,0.261904761904762,0.006045975525839555,-0.0001111455991768288
2025-09-26,STRESS_2025,KOSPI_ALL,3,-0.2380952380952381,-0.003927734793801166,-0.0004680792155212002
2025-10-10,STRESS_2025,KOSPI_ALL,4,0.7380952380952381,0.024990215260120123,0.009202063105793525
2025-10-17,STRESS_2025,KOSPI_ALL,1,0.4285714285714286,0.017969324290739285,-0.0006109850738056002
2025-10-24,STRESS_2025,KOSPI_ALL,1,0.5476190476190477,0.014585042563076201,0.016898803619017487
2025-10-31,STRESS_2025,KOSPI_ALL,1,0.2380952380952381,0.012173753803040714,0.001915237764518232
2025-11-07,STRESS_2025,KOSPI_ALL,1,-0.19047619047619052,-0.011189367424142962,-0.001395355909095397
2025-11-14,STRESS_2025,KOSPI_ALL,3,-0.3333333333333334,-0.007704323747293899,-0.006963846663941065
2025-11-21,STRESS_2025,KOSPI_ALL,1,-0.30952380952380953,-0.00173081081823033,-0.005186924939135613
2025-11-28,STRESS_2025,KOSPI_ALL,2,0.1666666666666667,0.004516002093129433,0.0014783595810631328
2025-12-05,STRESS_2025,KOSPI_ALL,1,0.7142857142857144,0.0014984460757024552,0.00037724175095457495
2025-12-12,STRESS_2025,KOSPI_ALL,3,0.04761904761904763,-0.0031697537351140295,-0.003478263544707363
2025-12-19,STRESS_2025,KOSPI_ALL,4,-0.523809523809524,-0.013969722326324995,-0.003254858859769945
2025-12-29,STRESS_2025,KOSPI_ALL,1,0.30952380952380953,-0.0034514168444126827,0.003430690744643384
2026-01-07,STRESS_2026,KOSPI_ALL,1,0.5476190476190477,0.01603537856837507,0.0171021514248295
2026-01-14,STRESS_2026,KOSPI_ALL,2,0.6428571428571429,0.019271028410162094,0.011310776483392258
2026-01-21,STRESS_2026,KOSPI_ALL,4,0.11904761904761905,0.007306192671704375,-0.001313686505508975
2026-01-28,STRESS_2026,KOSPI_ALL,5,0.023809523809523815,-0.011102716623698529,0.00800105560551792
2026-02-04,STRESS_2026,KOSPI_ALL,1,-0.3571428571428572,-0.0019472769653644077,-0.008769233745786073
2026-02-11,STRESS_2026,KOSPI_ALL,2,-0.3571428571428572,-0.026991174977667697,-0.0038445525085501952
2026-02-23,STRESS_2026,KOSPI_ALL,1,0.04761904761904763,0.006762423483689264,-0.00569294482636247
2026-03-03,STRESS_2026,KOSPI_ALL,1,0.523809523809524,0.0017183074893700138,0.009584566108432262
2026-03-10,STRESS_2026,KOSPI_ALL,1,-0.7142857142857144,-0.022250804958389676,-0.005872298181120529
2026-03-17,STRESS_2026,KOSPI_ALL,1,0.261904761904762,0.0006734075464703759,0.003623462680186227
2026-03-24,STRESS_2026,KOSPI_ALL,5,-0.7857142857142858,-0.014162317451952825,-0.011581194264963558
2026-03-31,STRESS_2026,KOSPI_ALL,2,0.023809523809523815,-0.012443015704271955,-0.0010836018598338886
2026-04-07,STRESS_2026,KOSPI_ALL,1,0.5000000000000001,0.0169516139578051,0.009396371297910284
2026-04-14,STRESS_2026,KOSPI_ALL,2,-0.3333333333333334,-0.013686246454341295,-0.0038698515983390126
2026-04-21,STRESS_2026,KOSPI_ALL,1,-0.2380952380952381,-0.011472488586595005,-0.00604953711926669
2026-04-28,STRESS_2026,KOSPI_ALL,1,0.5714285714285715,0.017868934737159718,0.010885179159505695
2026-05-07,STRESS_2026,KOSPI_ALL,4,0.9047619047619048,0.03835892599564211,0.01646381500142776
2026-05-14,STRESS_2026,KOSPI_ALL,1,-0.5952380952380953,-0.018047015349551096,-0.002592550936733411
2026-05-21,STRESS_2026,KOSPI_ALL,4,-0.5476190476190477,-0.008388592713343128,-0.008254505755808012
2026-05-29,STRESS_2026,KOSPI_ALL,3,0.8571428571428572,0.027301919791843973,0.017675222296914324
2026-06-08,STRESS_2026,KOSPI_ALL,2,-0.4047619047619048,-0.016948675675828678,-0.019079654514046678
2026-06-15,STRESS_2026,KOSPI_ALL,1,0.07142857142857144,0.000511006889340737,0.009360896165781838
2026-06-22,STRESS_2026,KOSPI_ALL,1,0.3333333333333334,0.009154145302510191,0.001372222157669488
