sample,universe,strategy,cost_bp,n_days,cagr,sharpe,mdd,ann_turnover,decision_n,revision_exposure,rminus_decision_n
POST_2023_2024,KOSPI_KOSDAQ_ALL,RMINUS_TO_REV_ANY,0,489,0.03740168743624461,0.27674748477124145,-0.29518880161333194,18.962511517386595,97,0.27835051546391754,27
POST_2023_2024,KOSPI_KOSDAQ_ALL,RMINUS_TO_REV_ANY,30,489,-0.02000733883675676,0.02235750990135837,-0.33990165308482334,18.962511517386595,97,0.27835051546391754,27
POST_2023_2024,KOSPI_KOSDAQ_ALL,RMINUS_TO_REV_ANY,60,489,-0.07431710801595492,-0.2321401695780338,-0.38870204016143173,18.962511517386595,97,0.27835051546391754,27
POST_2023_2024,KOSPI_KOSDAQ_ALL,RMINUS_TO_REV_POS,0,489,-0.023207428860360424,0.013626316913014845,-0.33730819569452997,17.54043671015799,97,0.08247422680412371,27
POST_2023_2024,KOSPI_KOSDAQ_ALL,RMINUS_TO_REV_POS,30,489,-0.07331118569389361,-0.2156468284178326,-0.3799347024183951,17.54043671015799,97,0.08247422680412371,27
POST_2023_2024,KOSPI_KOSDAQ_ALL,RMINUS_TO_REV_POS,60,489,-0.1209069273310247,-0.44475594550071085,-0.42192476980213245,17.54043671015799,97,0.08247422680412371,27
BULL_2025,K200,MOM_BASE,0,242,0.5864327896911057,1.9152316370872584,-0.1837693614257535,13.107422990865025,49,0.0,12
BULL_2025,K200,MOM_BASE,30,242,0.5252367836645988,1.764646724542246,-0.18853404478117342,13.107422990865025,49,0.0,12
BULL_2025,K200,MOM_BASE,60,242,0.4663543162210526,1.6130705815083481,-0.1932749348412548,13.107422990865025,49,0.0,12
BULL_2025,K200,RMINUS_TO_REV_ANY,0,242,0.8371562412117448,2.5027468867755216,-0.15915491595072784,15.676836913473513,49,0.24489795918367346,12
BULL_2025,K200,RMINUS_TO_REV_ANY,30,242,0.7527077648765919,2.3196621543748446,-0.16604207623951384,15.676836913473513,49,0.24489795918367346,12
BULL_2025,K200,RMINUS_TO_REV_ANY,60,242,0.6720524837141573,2.1349825962681126,-0.17288215569237386,15.676836913473513,49,0.24489795918367346,12
BULL_2025,K200,RMINUS_TO_REV_POS,0,242,0.6300688223281368,2.043476341605243,-0.16245383972816296,15.716895108351318,49,0.08163265306122448,12
BULL_2025,K200,RMINUS_TO_REV_POS,30,242,0.5549519064350401,1.8594220743458811,-0.16926927329260522,15.716895108351318,49,0.08163265306122448,12
BULL_2025,K200,RMINUS_TO_REV_POS,60,242,0.483216479303646,1.673948564395686,-0.17603877397202583,15.716895108351318,49,0.08163265306122448,12
BULL_2025,KOSDAQ,MOM_BASE,0,242,0.6258933985504644,1.9005884958160153,-0.16733075762720184,13.82017325849548,49,0.0,11
BULL_2025,KOSDAQ,MOM_BASE,30,242,0.5598345115035117,1.751062407568387,-0.17206993753798827,13.82017325849548,49,0.0,11
BULL_2025,KOSDAQ,MOM_BASE,60,242,0.4964080281908476,1.6007400631271158,-0.17678599963181663,13.82017325849548,49,0.0,11
BULL_2025,KOSDAQ,RMINUS_TO_REV_ANY,0,242,0.7875439446883452,2.3039637847000254,-0.1972008427719456,21.175634125794232,49,0.22448979591836735,11
BULL_2025,KOSDAQ,RMINUS_TO_REV_ANY,30,242,0.6774278829976061,2.0599697728782083,-0.20718305793075753,21.175634125794232,49,0.22448979591836735,11
BULL_2025,KOSDAQ,RMINUS_TO_REV_ANY,60,242,0.5739244470843896,1.8153953800535583,-0.21706238560998892,21.175634125794232,49,0.22448979591836735,11
BULL_2025,KOSDAQ,RMINUS_TO_REV_POS,0,242,0.8338064366578783,2.384362375633282,-0.1836349481511781,20.279560733719048,49,0.20408163265306123,11
BULL_2025,KOSDAQ,RMINUS_TO_REV_POS,30,242,0.7254793041515122,2.1552628764427935,-0.19112750008139978,20.279560733719048,49,0.20408163265306123,11
BULL_2025,KOSDAQ,RMINUS_TO_REV_POS,60,242,0.6233875954338617,1.9246342307148532,-0.19856439542706805,20.279560733719048,49,0.20408163265306123,11
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,MOM_BASE,0,242,0.48957031387289884,1.6782700752318769,-0.168690680247379,13.71608541613988,49,0.0,10
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,MOM_BASE,30,242,0.42949680476929886,1.5183269105462718,-0.17349398604525113,13.71608541613988,49,0.0,10
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,MOM_BASE,60,242,0.37179948343160785,1.357761163848772,-0.1782735810689473,13.71608541613988,49,0.0,10
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,RMINUS_TO_REV_ANY,0,242,0.562038532051812,1.9170581598698588,-0.1879024101204585,19.329845622754252,49,0.20408163265306123,10
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,RMINUS_TO_REV_ANY,30,242,0.4739675595090298,1.6781090349399994,-0.19790447660872712,19.329845622754252,49,0.20408163265306123,10
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,RMINUS_TO_REV_ANY,60,242,0.3907383913399767,1.4393097781930522,-0.20780448072687174,19.329845622754252,49,0.20408163265306123,10
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,RMINUS_TO_REV_POS,0,242,0.6463646095219984,2.087444462593239,-0.1795019765349829,17.457144361314228,49,0.14285714285714285,10
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,RMINUS_TO_REV_POS,30,242,0.5623058722683094,1.880033837564399,-0.18702578843613327,17.457144361314228,49,0.14285714285714285,10
BULL_2025,KOSDAQ_PLUS_KOSPI_EX_K200,RMINUS_TO_REV_POS,60,242,0.48243400926989555,1.6713844005973675,-0.1944936113010457,17.457144361314228,49,0.14285714285714285,10
BULL_2025,KOSPI_ALL,MOM_BASE,0,242,0.4215294434837551,1.5595148022843377,-0.1641085817934843,13.42174291060321,49,0.0,10
BULL_2025,KOSPI_ALL,MOM_BASE,30,242,0.3654057418254131,1.3954972036249385,-0.16904029842629975,13.42174291060321,49,0.0,10
BULL_2025,KOSPI_ALL,MOM_BASE,60,242,0.31145453115738286,1.2307386700138505,-0.17394710638475486,13.42174291060321,49,0.0,10
BULL_2025,KOSPI_ALL,RMINUS_TO_REV_ANY,0,242,0.537599971393977,1.8957259959066641,-0.14731408333987994,16.638315079423336,49,0.20408163265306123,10
BULL_2025,KOSPI_ALL,RMINUS_TO_REV_ANY,30,242,0.46268943861050826,1.6873775262468065,-0.15476106140060364,16.638315079423336,49,0.20408163265306123,10
BULL_2025,KOSPI_ALL,RMINUS_TO_REV_ANY,60,242,0.39134211085900783,1.4783650744578518,-0.16215410517233209,16.638315079423336,49,0.20408163265306123,10
BULL_2025,KOSPI_ALL,RMINUS_TO_REV_POS,0,242,0.46235696566654005,1.6898334020625914,-0.1641085817934843,15.05300727517106,49,0.08163265306122448,10
BULL_2025,KOSPI_ALL,RMINUS_TO_REV_POS,30,242,0.3977549112265786,1.5019135204658272,-0.16904029842629975,15.05300727517106,49,0.08163265306122448,10
BULL_2025,KOSPI_ALL,RMINUS_TO_REV_POS,60,242,0.33594478209432443,1.3135363656586827,-0.17394710638475486,15.05300727517106,49,0.08163265306122448,10
BULL_2025,KOSPI_EX_K200,MOM_BASE,0,242,0.35693857576152177,1.3260799983080447,-0.1443413934420229,13.447054876547954,49,0.0,4
BULL_2025,KOSPI_EX_K200,MOM_BASE,30,242,0.30326573075625785,1.1672817116107055,-0.14626658453220598,13.447054876547954,49,0.0,4
BULL_2025,KOSPI_EX_K200,MOM_BASE,60,242,0.25167393713377484,1.0081212011651313,-0.15018245657275298,13.447054876547954,49,0.0,4
BULL_2025,KOSPI_EX_K200,RMINUS_TO_REV_ANY,0,242,0.3002366035596067,1.1594878554248242,-0.15604644928220635,16.799482437945322,49,0.08163265306122448,4
BULL_2025,KOSPI_EX_K200,RMINUS_TO_REV_ANY,30,242,0.23629182962042572,0.960509658501117,-0.1609395620941092,16.799482437945322,49,0.08163265306122448,4
BULL_2025,KOSPI_EX_K200,RMINUS_TO_REV_ANY,60,242,0.17541792606232431,0.761214417218146,-0.16987222972823268,16.799482437945322,49,0.08163265306122448,4
BULL_2025,KOSPI_EX_K200,RMINUS_TO_REV_POS,0,242,0.32291529572200073,1.2278192572374478,-0.1457794543868255,15.616724603106249,49,0.061224489795918366,4
BULL_2025,KOSPI_EX_K200,RMINUS_TO_REV_POS,30,242,0.2623334499562404,1.0434991345530025,-0.15034679354410374,15.616724603106249,49,0.061224489795918366,4
BULL_2025,KOSPI_EX_K200,RMINUS_TO_REV_POS,60,242,0.20446379942613357,0.8585087994507227,-0.1548959752446456,15.616724603106249,49,0.061224489795918366,4
BULL_2025,KOSPI_KOSDAQ_ALL,MOM_BASE,0,242,0.5051527134343219,1.7774724460628315,-0.17906329427479573,13.4799572068747,49,0.0,12
BULL_2025,KOSPI_KOSDAQ_ALL,MOM_BASE,30,242,0.4454752490378979,1.6145019542248522,-0.1839277088408522,13.4799572068747,49,0.0,12
BULL_2025,KOSPI_KOSDAQ_ALL,MOM_BASE,60,242,0.388118529445854,1.4507226951740555,-0.18876744768307774,13.4799572068747,49,0.0,12
BULL_2025,KOSPI_KOSDAQ_ALL,RMINUS_TO_REV_ANY,0,242,0.6390916891565774,2.185151985779756,-0.1575640955399631,18.4079482218316,49,0.24489795918367346,12
BULL_2025,KOSPI_KOSDAQ_ALL,RMINUS_TO_REV_ANY,30,242,0.5509676725172994,1.9507426575429814,-0.1653165687071988,18.4079482218316,49,0.24489795918367346,12
BULL_2025,KOSPI_KOSDAQ_ALL,RMINUS_TO_REV_ANY,60,242,0.46746576289207864,1.7152438117510833,-0.1730102163333731,18.4079482218316,49,0.24489795918367346,12
BULL_2025,KOSPI_KOSDAQ_ALL,RMINUS_TO_REV_POS,0,242,0.7092064277079726,2.3214157686790045,-0.15599089612674588,17.698817435294526,49,0.16326530612244897,12
BULL_2025,KOSPI_KOSDAQ_ALL,RMINUS_TO_REV_POS,30,242,0.6207611555408936,2.1016155108898196,-0.16361554433560166,17.698817435294526,49,0.16326530612244897,12
BULL_2025,KOSPI_KOSDAQ_ALL,RMINUS_TO_REV_POS,60,242,0.5367790818821929,1.880215207555507,-0.17118374965188943,17.698817435294526,49,0.16326530612244897,12
YTD_2026,K200,MOM_BASE,0,147,0.6563981002237942,1.2104921160797404,-0.33971943655192005,12.440851654754285,29,0.0,7
YTD_2026,K200,MOM_BASE,30,147,0.5956922086628522,1.1408156826075437,-0.34404519873057093,12.440851654754285,29,0.0,7
YTD_2026,K200,MOM_BASE,60,147,0.537164232965065,1.0710495829441276,-0.3483464236668087,12.440851654754285,29,0.0,7
YTD_2026,K200,RMINUS_TO_REV_ANY,0,147,0.681772273302595,1.2205398368521634,-0.36858206523427595,14.45685761155147,29,0.2413793103448276,7
YTD_2026,K200,RMINUS_TO_REV_ANY,30,147,0.6103555609044184,1.1417774047713714,-0.37337499214074,14.45685761155147,29,0.2413793103448276,7
YTD_2026,K200,RMINUS_TO_REV_ANY,60,147,0.5419017905710388,1.0628715340785204,-0.3781370757105552,14.45685761155147,29,0.2413793103448276,7
YTD_2026,K200,RMINUS_TO_REV_POS,0,147,0.6551469494375852,1.2102406536909336,-0.3400104135088564,13.49000844697597,29,0.034482758620689655,7
YTD_2026,K200,RMINUS_TO_REV_POS,30,147,0.5894690455503371,1.1343683033413279,-0.3455387018660784,13.49000844697597,29,0.034482758620689655,7
YTD_2026,K200,RMINUS_TO_REV_POS,60,147,0.5263369390537642,1.058426920649894,-0.35102788901590176,13.49000844697597,29,0.034482758620689655,7
YTD_2026,KOSDAQ,MOM_BASE,0,147,-0.039805466155731994,0.27052265008591275,-0.5130656910290214,13.352636389080795,29,0.0,7
YTD_2026,KOSDAQ,MOM_BASE,30,147,-0.0775242492513264,0.21058259922491532,-0.5163755307148854,13.352636389080795,29,0.0,7
YTD_2026,KOSDAQ,MOM_BASE,60,147,-0.11379134511351374,0.1506747759280538,-0.5196654673283292,13.352636389080795,29,0.0,7
YTD_2026,KOSDAQ,RMINUS_TO_REV_ANY,0,147,-0.028407594755061827,0.28894578668186416,-0.505849049982052,16.356568956314742,29,0.2413793103448276,7
YTD_2026,KOSDAQ,RMINUS_TO_REV_ANY,30,147,-0.07496075747038566,0.2158615523069879,-0.5111871834478974,16.356568956314742,29,0.2413793103448276,7
YTD_2026,KOSDAQ,RMINUS_TO_REV_ANY,60,147,-0.11933721915091411,0.14284442216811866,-0.5164757291119484,16.356568956314742,29,0.2413793103448276,7
YTD_2026,KOSDAQ,RMINUS_TO_REV_POS,0,147,-0.039805466155731994,0.27052265008591275,-0.5130656910290214,13.352636389080795,29,0.0,7
YTD_2026,KOSDAQ,RMINUS_TO_REV_POS,30,147,-0.0775242492513264,0.21058259922491532,-0.5163755307148854,13.352636389080795,29,0.0,7
YTD_2026,KOSDAQ,RMINUS_TO_REV_POS,60,147,-0.11379134511351374,0.1506747759280538,-0.5196654673283292,13.352636389080795,29,0.0,7
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOM_BASE,0,147,-0.0684142688821221,0.1891026956042802,-0.4726082198244963,13.429877639160852,29,0.0,7
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOM_BASE,30,147,-0.10521651266453291,0.12350739383960042,-0.4765654059670147,13.429877639160852,29,0.0,7
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,MOM_BASE,60,147,-0.14059381780670288,0.057984971225880665,-0.48049625883944613,13.429877639160852,29,0.0,7
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,RMINUS_TO_REV_ANY,0,147,-0.07805135422682585,0.16146200190785356,-0.4558824460924551,18.384465030412294,29,0.2413793103448276,7
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,RMINUS_TO_REV_ANY,30,147,-0.1275587314544232,0.06934437185958808,-0.462014774835695,18.384465030412294,29,0.2413793103448276,7
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,RMINUS_TO_REV_ANY,60,147,-0.17447515252720924,-0.022726593243067396,-0.4680875107439577,18.384465030412294,29,0.2413793103448276,7
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,RMINUS_TO_REV_POS,0,147,-0.0684142688821221,0.1891026956042802,-0.4726082198244963,13.429877639160852,29,0.0,7
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,RMINUS_TO_REV_POS,30,147,-0.10521651266453291,0.12350739383960042,-0.4765654059670147,13.429877639160852,29,0.0,7
YTD_2026,KOSDAQ_PLUS_KOSPI_EX_K200,RMINUS_TO_REV_POS,60,147,-0.14059381780670288,0.057984971225880665,-0.48049625883944613,13.429877639160852,29,0.0,7
YTD_2026,KOSPI_ALL,MOM_BASE,0,147,0.27659625631704476,0.747277091816232,-0.3497114508792619,13.142970085155149,29,0.0,8
YTD_2026,KOSPI_ALL,MOM_BASE,30,147,0.22722083010510907,0.6659076513296749,-0.3548436616947066,13.142970085155149,29,0.0,8
YTD_2026,KOSPI_ALL,MOM_BASE,60,147,0.1797165521511057,0.5844998114707758,-0.3599394573479452,13.142970085155149,29,0.0,8
YTD_2026,KOSPI_ALL,RMINUS_TO_REV_ANY,0,147,0.19236083581362706,0.6043667186269199,-0.37886519049698053,21.21993848784289,29,0.27586206896551724,8
YTD_2026,KOSPI_ALL,RMINUS_TO_REV_ANY,30,147,0.11876029814814548,0.47564110027900464,-0.3876281506510054,21.21993848784289,29,0.27586206896551724,8
YTD_2026,KOSPI_ALL,RMINUS_TO_REV_ANY,60,147,0.049588731585167745,0.3469471356890786,-0.39628343553165923,21.21993848784289,29,0.27586206896551724,8
YTD_2026,KOSPI_ALL,RMINUS_TO_REV_POS,0,147,0.27659625631704476,0.747277091816232,-0.3497114508792619,13.142970085155149,29,0.0,8
YTD_2026,KOSPI_ALL,RMINUS_TO_REV_POS,30,147,0.22722083010510907,0.6659076513296749,-0.3548436616947066,13.142970085155149,29,0.0,8
YTD_2026,KOSPI_ALL,RMINUS_TO_REV_POS,60,147,0.1797165521511057,0.5844998114707758,-0.3599394573479452,13.142970085155149,29,0.0,8
YTD_2026,KOSPI_EX_K200,MOM_BASE,0,147,-0.07977044049459125,0.05701930112423773,-0.40856353499619913,15.456143112573363,29,0.0,8
YTD_2026,KOSPI_EX_K200,MOM_BASE,30,147,-0.12148573321277367,-0.041518057532217795,-0.4143891726271536,15.456143112573363,29,0.0,8
YTD_2026,KOSPI_EX_K200,MOM_BASE,60,147,-0.16134794452642365,-0.1398353560130331,-0.4201632603773595,15.456143112573363,29,0.0,8
YTD_2026,KOSPI_EX_K200,RMINUS_TO_REV_ANY,0,147,-0.15244728589646062,-0.12831699222330392,-0.4236274787696157,21.159448462979775,29,0.27586206896551724,8
YTD_2026,KOSPI_EX_K200,RMINUS_TO_REV_ANY,30,147,-0.20461865355862774,-0.26520024114069696,-0.43066360089401245,21.159448462979775,29,0.27586206896551724,8
YTD_2026,KOSPI_EX_K200,RMINUS_TO_REV_ANY,60,147,-0.25365794973211353,-0.4015851256380765,-0.43762483765392424,21.159448462979775,29,0.27586206896551724,8
YTD_2026,KOSPI_EX_K200,RMINUS_TO_REV_POS,0,147,-0.07977044049459125,0.05701930112423773,-0.40856353499619913,15.456143112573363,29,0.0,8
YTD_2026,KOSPI_EX_K200,RMINUS_TO_REV_POS,30,147,-0.12148573321277367,-0.041518057532217795,-0.4143891726271536,15.456143112573363,29,0.0,8
YTD_2026,KOSPI_EX_K200,RMINUS_TO_REV_POS,60,147,-0.16134794452642365,-0.1398353560130331,-0.4201632603773595,15.456143112573363,29,0.0,8
YTD_2026,KOSPI_KOSDAQ_ALL,MOM_BASE,0,147,0.02536418929193829,0.328259394636923,-0.4326636027422297,13.149312812154651,29,0.0,8
YTD_2026,KOSPI_KOSDAQ_ALL,MOM_BASE,30,147,-0.01431280596191642,0.25891525017284134,-0.43745437241444185,13.149312812154651,29,0.0,8
YTD_2026,KOSPI_KOSDAQ_ALL,MOM_BASE,60,147,-0.05248509976893556,0.18961057645890544,-0.4422084847139556,13.149312812154651,29,0.0,8
YTD_2026,KOSPI_KOSDAQ_ALL,RMINUS_TO_REV_ANY,0,147,0.05592891505885489,0.37917143461506597,-0.4119515872594083,17.646370746802237,29,0.27586206896551724,8
YTD_2026,KOSPI_KOSDAQ_ALL,RMINUS_TO_REV_ANY,30,147,0.0014450752596417704,0.2860032989412449,-0.41875897723852296,17.646370746802237,29,0.27586206896551724,8
YTD_2026,KOSPI_KOSDAQ_ALL,RMINUS_TO_REV_ANY,60,147,-0.05029933873209169,0.19295396514421415,-0.42549718247658397,17.646370746802237,29,0.27586206896551724,8
YTD_2026,KOSPI_KOSDAQ_ALL,RMINUS_TO_REV_POS,0,147,0.02536418929193829,0.328259394636923,-0.4326636027422297,13.149312812154651,29,0.0,8
YTD_2026,KOSPI_KOSDAQ_ALL,RMINUS_TO_REV_POS,30,147,-0.01431280596191642,0.25891525017284134,-0.43745437241444185,13.149312812154651,29,0.0,8
YTD_2026,KOSPI_KOSDAQ_ALL,RMINUS_TO_REV_POS,60,147,-0.05248509976893556,0.18961057645890544,-0.4422084847139556,13.149312812154651,29,0.0,8
