date,universe,strategy,chosen_family,momentum_state,revision_state,revision_top_abs20,is_rminus,revision_positive
2025-03-06,KOSPI_EX_K200,MOM_BASE,MOMENTUM,N,N,0.0384332020925952,0,1
2025-03-06,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,N,N,0.0384332020925952,0,1
2025-03-06,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,N,N,0.0384332020925952,0,1
2025-03-13,KOSPI_EX_K200,MOM_BASE,MOMENTUM,N,W+,0.0122919383876283,0,1
2025-03-13,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,N,W+,0.0122919383876283,0,1
2025-03-13,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,N,W+,0.0122919383876283,0,1
2025-03-20,KOSPI_EX_K200,MOM_BASE,MOMENTUM,N,W-,-0.0051284704677306,0,0
2025-03-20,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,N,W-,-0.0051284704677306,0,0
2025-03-20,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,N,W-,-0.0051284704677306,0,0
2025-03-27,KOSPI_EX_K200,MOM_BASE,MOMENTUM,R-,N,-0.0403267075223935,1,0
2025-03-27,KOSPI_EX_K200,RMINUS_TO_REV_ANY,REVISION,R-,N,-0.0403267075223935,1,0
2025-03-27,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,R-,N,-0.0403267075223935,1,0
2025-04-03,KOSPI_EX_K200,MOM_BASE,MOMENTUM,N,W-,-0.0543504621502966,0,0
2025-04-03,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,N,W-,-0.0543504621502966,0,0
2025-04-03,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,N,W-,-0.0543504621502966,0,0
2025-04-10,KOSPI_EX_K200,MOM_BASE,MOMENTUM,N,W-,-0.0622864945094543,0,0
2025-04-10,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,N,W-,-0.0622864945094543,0,0
2025-04-10,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,N,W-,-0.0622864945094543,0,0
2025-04-17,KOSPI_EX_K200,MOM_BASE,MOMENTUM,N,W-,-0.0344715256253853,0,0
2025-04-17,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,N,W-,-0.0344715256253853,0,0
2025-04-17,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,N,W-,-0.0344715256253853,0,0
2025-04-24,KOSPI_EX_K200,MOM_BASE,MOMENTUM,W+,W+,0.0364764883640384,0,1
2025-04-24,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,W+,0.0364764883640384,0,1
2025-04-24,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,W+,W+,0.0364764883640384,0,1
2025-05-02,KOSPI_EX_K200,MOM_BASE,MOMENTUM,R+,W+,0.0702686006655937,0,1
2025-05-02,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,R+,W+,0.0702686006655937,0,1
2025-05-02,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,R+,W+,0.0702686006655937,0,1
2025-05-13,KOSPI_EX_K200,MOM_BASE,MOMENTUM,R+,W+,0.1191327616198871,0,1
2025-05-13,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,R+,W+,0.1191327616198871,0,1
2025-05-13,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,R+,W+,0.1191327616198871,0,1
2025-05-20,KOSPI_EX_K200,MOM_BASE,MOMENTUM,N,W+,0.0938807118301225,0,1
2025-05-20,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,N,W+,0.0938807118301225,0,1
2025-05-20,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,N,W+,0.0938807118301225,0,1
2025-05-27,KOSPI_EX_K200,MOM_BASE,MOMENTUM,N,W+,0.1112113912515446,0,1
2025-05-27,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,N,W+,0.1112113912515446,0,1
2025-05-27,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,N,W+,0.1112113912515446,0,1
2025-06-04,KOSPI_EX_K200,MOM_BASE,MOMENTUM,W+,W+,0.1646517337135133,0,1
2025-06-04,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,W+,0.1646517337135133,0,1
2025-06-04,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,W+,W+,0.1646517337135133,0,1
2025-06-12,KOSPI_EX_K200,MOM_BASE,MOMENTUM,W+,W+,0.1598585447665224,0,1
2025-06-12,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,W+,0.1598585447665224,0,1
2025-06-12,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,W+,W+,0.1598585447665224,0,1
2025-06-19,KOSPI_EX_K200,MOM_BASE,MOMENTUM,W+,W+,0.1415850877927413,0,1
2025-06-19,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,W+,0.1415850877927413,0,1
2025-06-19,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,W+,W+,0.1415850877927413,0,1
2025-06-26,KOSPI_EX_K200,MOM_BASE,MOMENTUM,W+,R+,0.0984159712185479,0,1
2025-06-26,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,R+,0.0984159712185479,0,1
2025-06-26,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,W+,R+,0.0984159712185479,0,1
2025-07-03,KOSPI_EX_K200,MOM_BASE,MOMENTUM,R+,N,0.0628237349078773,0,1
2025-07-03,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,R+,N,0.0628237349078773,0,1
2025-07-03,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,R+,N,0.0628237349078773,0,1
2025-07-10,KOSPI_EX_K200,MOM_BASE,MOMENTUM,W+,N,0.0678596129871751,0,1
2025-07-10,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,N,0.0678596129871751,0,1
2025-07-10,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,W+,N,0.0678596129871751,0,1
2025-07-17,KOSPI_EX_K200,MOM_BASE,MOMENTUM,N,W+,0.0710367116113097,0,1
2025-07-17,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,N,W+,0.0710367116113097,0,1
2025-07-17,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,N,W+,0.0710367116113097,0,1
2025-07-24,KOSPI_EX_K200,MOM_BASE,MOMENTUM,R+,W+,0.0906133529000901,0,1
2025-07-24,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,R+,W+,0.0906133529000901,0,1
2025-07-24,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,R+,W+,0.0906133529000901,0,1
2025-07-31,KOSPI_EX_K200,MOM_BASE,MOMENTUM,N,W+,0.0830343368217694,0,1
2025-07-31,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,N,W+,0.0830343368217694,0,1
2025-07-31,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,N,W+,0.0830343368217694,0,1
2025-08-07,KOSPI_EX_K200,MOM_BASE,MOMENTUM,R-,W+,0.0822320234337785,1,1
2025-08-07,KOSPI_EX_K200,RMINUS_TO_REV_ANY,REVISION,R-,W+,0.0822320234337785,1,1
2025-08-07,KOSPI_EX_K200,RMINUS_TO_REV_POS,REVISION,R-,W+,0.0822320234337785,1,1
2025-08-14,KOSPI_EX_K200,MOM_BASE,MOMENTUM,R-,W+,0.0473604080318068,1,1
2025-08-14,KOSPI_EX_K200,RMINUS_TO_REV_ANY,REVISION,R-,W+,0.0473604080318068,1,1
2025-08-14,KOSPI_EX_K200,RMINUS_TO_REV_POS,REVISION,R-,W+,0.0473604080318068,1,1
2025-08-22,KOSPI_EX_K200,MOM_BASE,MOMENTUM,N,W-,-0.0069347679571987,0,0
2025-08-22,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,N,W-,-0.0069347679571987,0,0
2025-08-22,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,N,W-,-0.0069347679571987,0,0
2025-08-29,KOSPI_EX_K200,MOM_BASE,MOMENTUM,W+,W+,0.0108908723137528,0,1
2025-08-29,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,W+,0.0108908723137528,0,1
2025-08-29,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,W+,W+,0.0108908723137528,0,1
2025-09-05,KOSPI_EX_K200,MOM_BASE,MOMENTUM,W+,N,-0.0014787476341512,0,0
2025-09-05,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,N,-0.0014787476341512,0,0
2025-09-05,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,W+,N,-0.0014787476341512,0,0
2025-09-12,KOSPI_EX_K200,MOM_BASE,MOMENTUM,W+,W+,0.0898721294740665,0,1
2025-09-12,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,W+,0.0898721294740665,0,1
2025-09-12,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,W+,W+,0.0898721294740665,0,1
2025-09-19,KOSPI_EX_K200,MOM_BASE,MOMENTUM,W+,W+,0.1056700190042114,0,1
2025-09-19,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,W+,0.1056700190042114,0,1
2025-09-19,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,W+,W+,0.1056700190042114,0,1
2025-09-26,KOSPI_EX_K200,MOM_BASE,MOMENTUM,N,N,0.0110619620712981,0,1
2025-09-26,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,N,N,0.0110619620712981,0,1
2025-09-26,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,N,N,0.0110619620712981,0,1
2025-10-10,KOSPI_EX_K200,MOM_BASE,MOMENTUM,W+,W+,0.014639692974238,0,1
2025-10-10,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,W+,0.014639692974238,0,1
2025-10-10,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,W+,W+,0.014639692974238,0,1
2025-10-17,KOSPI_EX_K200,MOM_BASE,MOMENTUM,N,W-,-0.0254142617340725,0,0
2025-10-17,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,N,W-,-0.0254142617340725,0,0
2025-10-17,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,N,W-,-0.0254142617340725,0,0
2025-10-24,KOSPI_EX_K200,MOM_BASE,MOMENTUM,W+,W+,0.0225824088055135,0,1
2025-10-24,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,W+,0.0225824088055135,0,1
2025-10-24,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,W+,W+,0.0225824088055135,0,1
2025-10-31,KOSPI_EX_K200,MOM_BASE,MOMENTUM,W+,W+,0.1036600044665647,0,1
2025-10-31,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,W+,0.1036600044665647,0,1
2025-10-31,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,W+,W+,0.1036600044665647,0,1
2025-11-07,KOSPI_EX_K200,MOM_BASE,MOMENTUM,W+,W+,0.0607194345872481,0,1
2025-11-07,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,W+,0.0607194345872481,0,1
2025-11-07,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,W+,W+,0.0607194345872481,0,1
2025-11-14,KOSPI_EX_K200,MOM_BASE,MOMENTUM,W+,W+,0.0609274302253599,0,1
2025-11-14,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,W+,0.0609274302253599,0,1
2025-11-14,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,W+,W+,0.0609274302253599,0,1
2025-11-21,KOSPI_EX_K200,MOM_BASE,MOMENTUM,N,W+,0.0327329651016385,0,1
2025-11-21,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,N,W+,0.0327329651016385,0,1
2025-11-21,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,N,W+,0.0327329651016385,0,1
2025-11-28,KOSPI_EX_K200,MOM_BASE,MOMENTUM,R-,W+,0.0266490371166041,1,1
2025-11-28,KOSPI_EX_K200,RMINUS_TO_REV_ANY,REVISION,R-,W+,0.0266490371166041,1,1
2025-11-28,KOSPI_EX_K200,RMINUS_TO_REV_POS,REVISION,R-,W+,0.0266490371166041,1,1
2025-12-05,KOSPI_EX_K200,MOM_BASE,MOMENTUM,N,W+,0.1031918543772709,0,1
2025-12-05,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,N,W+,0.1031918543772709,0,1
2025-12-05,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,N,W+,0.1031918543772709,0,1
2025-12-12,KOSPI_EX_K200,MOM_BASE,MOMENTUM,W+,W+,0.1218071334747603,0,1
2025-12-12,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,W+,0.1218071334747603,0,1
2025-12-12,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,W+,W+,0.1218071334747603,0,1
2025-12-19,KOSPI_EX_K200,MOM_BASE,MOMENTUM,W+,W+,0.0805635767610635,0,1
2025-12-19,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,W+,0.0805635767610635,0,1
2025-12-19,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,W+,W+,0.0805635767610635,0,1
2025-12-29,KOSPI_EX_K200,MOM_BASE,MOMENTUM,N,W+,0.0472837429245132,0,1
2025-12-29,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,N,W+,0.0472837429245132,0,1
2025-12-29,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,N,W+,0.0472837429245132,0,1
2026-01-07,KOSPI_EX_K200,MOM_BASE,MOMENTUM,N,N,-0.0185770077861706,0,0
2026-01-07,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,N,N,-0.0185770077861706,0,0
2026-01-07,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,N,N,-0.0185770077861706,0,0
2026-01-14,KOSPI_EX_K200,MOM_BASE,MOMENTUM,N,N,-0.020031292849875,0,0
2026-01-14,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,N,N,-0.020031292849875,0,0
2026-01-14,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,N,N,-0.020031292849875,0,0
2026-01-21,KOSPI_EX_K200,MOM_BASE,MOMENTUM,N,N,0.0253538196315177,0,1
2026-01-21,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,N,N,0.0253538196315177,0,1
2026-01-21,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,N,N,0.0253538196315177,0,1
2026-01-28,KOSPI_EX_K200,MOM_BASE,MOMENTUM,N,W+,0.1172814086450491,0,1
2026-01-28,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,N,W+,0.1172814086450491,0,1
2026-01-28,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,N,W+,0.1172814086450491,0,1
2026-02-04,KOSPI_EX_K200,MOM_BASE,MOMENTUM,N,W+,0.1621867782776411,0,1
2026-02-04,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,N,W+,0.1621867782776411,0,1
2026-02-04,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,N,W+,0.1621867782776411,0,1
2026-02-11,KOSPI_EX_K200,MOM_BASE,MOMENTUM,R+,W+,0.1427217823271165,0,1
2026-02-11,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,R+,W+,0.1427217823271165,0,1
2026-02-11,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,R+,W+,0.1427217823271165,0,1
2026-02-23,KOSPI_EX_K200,MOM_BASE,MOMENTUM,R+,N,0.1766743843834799,0,1
2026-02-23,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,R+,N,0.1766743843834799,0,1
2026-02-23,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,R+,N,0.1766743843834799,0,1
2026-03-03,KOSPI_EX_K200,MOM_BASE,MOMENTUM,R+,R+,0.06125760626426,0,1
2026-03-03,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,R+,R+,0.06125760626426,0,1
2026-03-03,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,R+,R+,0.06125760626426,0,1
2026-03-10,KOSPI_EX_K200,MOM_BASE,MOMENTUM,R-,R-,-0.0026000935756995,1,0
2026-03-10,KOSPI_EX_K200,RMINUS_TO_REV_ANY,REVISION,R-,R-,-0.0026000935756995,1,0
2026-03-10,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,R-,R-,-0.0026000935756995,1,0
2026-03-17,KOSPI_EX_K200,MOM_BASE,MOMENTUM,N,R+,0.0015167976663197,0,1
2026-03-17,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,N,R+,0.0015167976663197,0,1
2026-03-17,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,N,R+,0.0015167976663197,0,1
2026-03-24,KOSPI_EX_K200,MOM_BASE,MOMENTUM,N,R-,-0.0398109322476184,0,0
2026-03-24,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,N,R-,-0.0398109322476184,0,0
2026-03-24,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,N,R-,-0.0398109322476184,0,0
2026-03-31,KOSPI_EX_K200,MOM_BASE,MOMENTUM,N,N,-0.0574039330204944,0,0
2026-03-31,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,N,N,-0.0574039330204944,0,0
2026-03-31,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,N,N,-0.0574039330204944,0,0
2026-04-07,KOSPI_EX_K200,MOM_BASE,MOMENTUM,R-,R-,-0.0050875807171836,1,0
2026-04-07,KOSPI_EX_K200,RMINUS_TO_REV_ANY,REVISION,R-,R-,-0.0050875807171836,1,0
2026-04-07,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,R-,R-,-0.0050875807171836,1,0
2026-04-14,KOSPI_EX_K200,MOM_BASE,MOMENTUM,N,N,0.0363128268884183,0,1
2026-04-14,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,N,N,0.0363128268884183,0,1
2026-04-14,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,N,N,0.0363128268884183,0,1
2026-04-21,KOSPI_EX_K200,MOM_BASE,MOMENTUM,N,N,0.0622994500863949,0,1
2026-04-21,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,N,N,0.0622994500863949,0,1
2026-04-21,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,N,N,0.0622994500863949,0,1
2026-04-28,KOSPI_EX_K200,MOM_BASE,MOMENTUM,W+,N,0.2260997957037749,0,1
2026-04-28,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,N,0.2260997957037749,0,1
2026-04-28,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,W+,N,0.2260997957037749,0,1
2026-05-07,KOSPI_EX_K200,MOM_BASE,MOMENTUM,W+,W+,0.181618391416827,0,1
2026-05-07,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,W+,0.181618391416827,0,1
2026-05-07,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,W+,W+,0.181618391416827,0,1
2026-05-14,KOSPI_EX_K200,MOM_BASE,MOMENTUM,W+,W+,0.1201234365882635,0,1
2026-05-14,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,W+,0.1201234365882635,0,1
2026-05-14,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,W+,W+,0.1201234365882635,0,1
2026-05-21,KOSPI_EX_K200,MOM_BASE,MOMENTUM,W+,W+,0.0129864525572458,0,1
2026-05-21,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,W+,W+,0.0129864525572458,0,1
2026-05-21,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,W+,W+,0.0129864525572458,0,1
2026-05-29,KOSPI_EX_K200,MOM_BASE,MOMENTUM,W-,N,-0.1023074944193563,0,0
2026-05-29,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,W-,N,-0.1023074944193563,0,0
2026-05-29,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,W-,N,-0.1023074944193563,0,0
2026-06-08,KOSPI_EX_K200,MOM_BASE,MOMENTUM,R-,R-,-0.1945860338277422,1,0
2026-06-08,KOSPI_EX_K200,RMINUS_TO_REV_ANY,REVISION,R-,R-,-0.1945860338277422,1,0
2026-06-08,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,R-,R-,-0.1945860338277422,1,0
2026-06-15,KOSPI_EX_K200,MOM_BASE,MOMENTUM,R-,R-,-0.121154127655583,1,0
2026-06-15,KOSPI_EX_K200,RMINUS_TO_REV_ANY,REVISION,R-,R-,-0.121154127655583,1,0
2026-06-15,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,R-,R-,-0.121154127655583,1,0
2026-06-22,KOSPI_EX_K200,MOM_BASE,MOMENTUM,R-,R-,-0.1526201072980821,1,0
2026-06-22,KOSPI_EX_K200,RMINUS_TO_REV_ANY,REVISION,R-,R-,-0.1526201072980821,1,0
2026-06-22,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,R-,R-,-0.1526201072980821,1,0
2026-06-29,KOSPI_EX_K200,MOM_BASE,MOMENTUM,R-,R-,-0.172015790492524,1,0
2026-06-29,KOSPI_EX_K200,RMINUS_TO_REV_ANY,REVISION,R-,R-,-0.172015790492524,1,0
2026-06-29,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,R-,R-,-0.172015790492524,1,0
2026-07-06,KOSPI_EX_K200,MOM_BASE,MOMENTUM,R-,R-,-0.0873775710463964,1,0
2026-07-06,KOSPI_EX_K200,RMINUS_TO_REV_ANY,REVISION,R-,R-,-0.0873775710463964,1,0
2026-07-06,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,R-,R-,-0.0873775710463964,1,0
2026-07-13,KOSPI_EX_K200,MOM_BASE,MOMENTUM,R-,N,-0.197984854888663,1,0
2026-07-13,KOSPI_EX_K200,RMINUS_TO_REV_ANY,REVISION,R-,N,-0.197984854888663,1,0
2026-07-13,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,R-,N,-0.197984854888663,1,0
2026-07-21,KOSPI_EX_K200,MOM_BASE,MOMENTUM,N,N,-0.1518692864669665,0,0
2026-07-21,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,N,N,-0.1518692864669665,0,0
2026-07-21,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,N,N,-0.1518692864669665,0,0
2026-07-28,KOSPI_EX_K200,MOM_BASE,MOMENTUM,W-,N,-0.1455478210404268,0,0
2026-07-28,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,W-,N,-0.1455478210404268,0,0
2026-07-28,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,W-,N,-0.1455478210404268,0,0
2026-08-04,KOSPI_EX_K200,MOM_BASE,MOMENTUM,N,N,-0.052015931124681,0,0
2026-08-04,KOSPI_EX_K200,RMINUS_TO_REV_ANY,MOMENTUM,N,N,-0.052015931124681,0,0
2026-08-04,KOSPI_EX_K200,RMINUS_TO_REV_POS,MOMENTUM,N,N,-0.052015931124681,0,0
2017-02-07,KOSPI_ALL,MOM_BASE,MOMENTUM,N,W+,0.0174291736272831,0,1
2017-02-07,KOSPI_ALL,RMINUS_TO_REV_ANY,MOMENTUM,N,W+,0.0174291736272831,0,1
2017-02-07,KOSPI_ALL,RMINUS_TO_REV_POS,MOMENTUM,N,W+,0.0174291736272831,0,1
2017-02-14,KOSPI_ALL,MOM_BASE,MOMENTUM,R-,W+,0.0208728497476551,1,1
2017-02-14,KOSPI_ALL,RMINUS_TO_REV_ANY,REVISION,R-,W+,0.0208728497476551,1,1
2017-02-14,KOSPI_ALL,RMINUS_TO_REV_POS,REVISION,R-,W+,0.0208728497476551,1,1
2017-02-21,KOSPI_ALL,MOM_BASE,MOMENTUM,R-,W+,0.0317348731671955,1,1
2017-02-21,KOSPI_ALL,RMINUS_TO_REV_ANY,REVISION,R-,W+,0.0317348731671955,1,1
2017-02-21,KOSPI_ALL,RMINUS_TO_REV_POS,REVISION,R-,W+,0.0317348731671955,1,1
2017-02-28,KOSPI_ALL,MOM_BASE,MOMENTUM,R+,R+,0.0306449585226811,0,1
2017-02-28,KOSPI_ALL,RMINUS_TO_REV_ANY,MOMENTUM,R+,R+,0.0306449585226811,0,1
2017-02-28,KOSPI_ALL,RMINUS_TO_REV_POS,MOMENTUM,R+,R+,0.0306449585226811,0,1
2017-03-08,KOSPI_ALL,MOM_BASE,MOMENTUM,R-,N,0.0151278690207465,1,1
2017-03-08,KOSPI_ALL,RMINUS_TO_REV_ANY,REVISION,R-,N,0.0151278690207465,1,1
2017-03-08,KOSPI_ALL,RMINUS_TO_REV_POS,REVISION,R-,N,0.0151278690207465,1,1
2017-03-15,KOSPI_ALL,MOM_BASE,MOMENTUM,R-,N,-0.0083978400343796,1,0
2017-03-15,KOSPI_ALL,RMINUS_TO_REV_ANY,REVISION,R-,N,-0.0083978400343796,1,0
2017-03-15,KOSPI_ALL,RMINUS_TO_REV_POS,MOMENTUM,R-,N,-0.0083978400343796,1,0
2017-03-22,KOSPI_ALL,MOM_BASE,MOMENTUM,N,N,0.0074876994201811,0,1
2017-03-22,KOSPI_ALL,RMINUS_TO_REV_ANY,MOMENTUM,N,N,0.0074876994201811,0,1
2017-03-22,KOSPI_ALL,RMINUS_TO_REV_POS,MOMENTUM,N,N,0.0074876994201811,0,1
2017-03-29,KOSPI_ALL,MOM_BASE,MOMENTUM,R-,W+,0.0255055162528423,1,1
2017-03-29,KOSPI_ALL,RMINUS_TO_REV_ANY,REVISION,R-,W+,0.0255055162528423,1,1
2017-03-29,KOSPI_ALL,RMINUS_TO_REV_POS,REVISION,R-,W+,0.0255055162528423,1,1
2017-04-05,KOSPI_ALL,MOM_BASE,MOMENTUM,R-,N,0.0290444218856618,1,1
2017-04-05,KOSPI_ALL,RMINUS_TO_REV_ANY,REVISION,R-,N,0.0290444218856618,1,1
2017-04-05,KOSPI_ALL,RMINUS_TO_REV_POS,REVISION,R-,N,0.0290444218856618,1,1
2017-04-12,KOSPI_ALL,MOM_BASE,MOMENTUM,R-,W+,0.0395774346638833,1,1
2017-04-12,KOSPI_ALL,RMINUS_TO_REV_ANY,REVISION,R-,W+,0.0395774346638833,1,1
2017-04-12,KOSPI_ALL,RMINUS_TO_REV_POS,REVISION,R-,W+,0.0395774346638833,1,1
