date,universe,eligible_n,mom_n,rev_n,mom_rev_overlap_n,mom_rev_overlap_share_mom
2020-12-29,KOSPI_KOSDAQ_ALL,708,135,81,19,0.14074074074074075
2020-12-29,KOSDAQ_PLUS_KOSPI_EX_K200,515,97,48,13,0.13402061855670103
2021-01-07,K200,193,38,33,6,0.15789473684210525
2021-01-07,KOSPI_EX_K200,203,39,18,5,0.1282051282051282
2021-01-07,KOSPI_ALL,396,77,51,11,0.14285714285714285
2021-01-07,KOSDAQ,352,64,28,4,0.0625
2021-01-07,KOSPI_KOSDAQ_ALL,748,142,80,17,0.11971830985915492
2021-01-07,KOSDAQ_PLUS_KOSPI_EX_K200,555,104,46,8,0.07692307692307693
2021-01-14,K200,193,38,33,9,0.23684210526315788
2021-01-14,KOSPI_EX_K200,202,39,18,6,0.15384615384615385
2021-01-14,KOSPI_ALL,395,77,52,14,0.18181818181818182
2021-01-14,KOSDAQ,351,64,28,6,0.09375
2021-01-14,KOSPI_KOSDAQ_ALL,746,142,80,22,0.15492957746478872
2021-01-14,KOSDAQ_PLUS_KOSPI_EX_K200,553,104,47,12,0.11538461538461539
2021-01-21,K200,193,38,33,11,0.2894736842105263
2021-01-21,KOSPI_EX_K200,206,40,19,6,0.15
2021-01-21,KOSPI_ALL,399,78,52,19,0.24358974358974358
2021-01-21,KOSDAQ,365,67,29,10,0.14925373134328357
2021-01-21,KOSPI_KOSDAQ_ALL,764,146,82,28,0.1917808219178082
2021-01-21,KOSDAQ_PLUS_KOSPI_EX_K200,571,107,48,16,0.14953271028037382
2021-01-28,K200,194,38,33,12,0.3157894736842105
2021-01-28,KOSPI_EX_K200,203,39,18,4,0.10256410256410256
2021-01-28,KOSPI_ALL,397,78,51,17,0.21794871794871795
2021-01-28,KOSDAQ,357,65,30,11,0.16923076923076924
2021-01-28,KOSPI_KOSDAQ_ALL,754,143,81,28,0.1958041958041958
2021-01-28,KOSDAQ_PLUS_KOSPI_EX_K200,560,105,48,14,0.13333333333333333
2021-02-04,K200,194,38,33,9,0.23684210526315788
2021-02-04,KOSPI_EX_K200,203,39,18,5,0.1282051282051282
2021-02-04,KOSPI_ALL,397,77,51,14,0.18181818181818182
2021-02-04,KOSDAQ,355,66,29,9,0.13636363636363635
2021-02-04,KOSPI_KOSDAQ_ALL,752,143,81,22,0.15384615384615385
2021-02-04,KOSDAQ_PLUS_KOSPI_EX_K200,558,105,48,15,0.14285714285714285
2021-02-15,K200,194,38,33,12,0.3157894736842105
2021-02-15,KOSPI_EX_K200,212,41,19,6,0.14634146341463414
2021-02-15,KOSPI_ALL,406,79,52,19,0.24050632911392406
2021-02-15,KOSDAQ,367,68,30,7,0.10294117647058823
2021-02-15,KOSPI_KOSDAQ_ALL,773,147,83,23,0.1564625850340136
2021-02-15,KOSDAQ_PLUS_KOSPI_EX_K200,579,109,49,12,0.11009174311926606
2021-02-22,K200,194,38,33,13,0.34210526315789475
2021-02-22,KOSPI_EX_K200,211,41,15,4,0.0975609756097561
2021-02-22,KOSPI_ALL,405,79,49,18,0.22784810126582278
2021-02-22,KOSDAQ,361,67,30,7,0.1044776119402985
2021-02-22,KOSPI_KOSDAQ_ALL,766,146,79,22,0.1506849315068493
2021-02-22,KOSDAQ_PLUS_KOSPI_EX_K200,572,108,46,11,0.10185185185185185
2021-03-02,K200,194,38,33,15,0.39473684210526316
2021-03-02,KOSPI_EX_K200,207,40,15,4,0.1
2021-03-02,KOSPI_ALL,401,78,48,19,0.24358974358974358
2021-03-02,KOSDAQ,339,62,29,9,0.14516129032258066
2021-03-02,KOSPI_KOSDAQ_ALL,740,141,78,26,0.18439716312056736
2021-03-02,KOSDAQ_PLUS_KOSPI_EX_K200,546,103,45,14,0.13592233009708737
2021-03-09,K200,194,38,33,13,0.34210526315789475
2021-03-09,KOSPI_EX_K200,208,40,15,5,0.125
2021-03-09,KOSPI_ALL,402,78,48,18,0.23076923076923078
2021-03-09,KOSDAQ,329,61,29,7,0.11475409836065574
2021-03-09,KOSPI_KOSDAQ_ALL,731,140,78,22,0.15714285714285714
2021-03-09,KOSDAQ_PLUS_KOSPI_EX_K200,537,102,44,13,0.12745098039215685
2021-03-16,K200,194,38,33,10,0.2631578947368421
2021-03-16,KOSPI_EX_K200,210,40,15,7,0.175
2021-03-16,KOSPI_ALL,404,79,49,15,0.189873417721519
2021-03-16,KOSDAQ,342,63,29,4,0.06349206349206349
2021-03-16,KOSPI_KOSDAQ_ALL,746,142,78,19,0.13380281690140844
2021-03-16,KOSDAQ_PLUS_KOSPI_EX_K200,552,104,45,11,0.10576923076923077
2021-03-23,K200,194,38,33,9,0.23684210526315788
2021-03-23,KOSPI_EX_K200,215,41,16,9,0.21951219512195122
2021-03-23,KOSPI_ALL,409,79,49,17,0.21518987341772153
2021-03-23,KOSDAQ,343,64,30,4,0.0625
2021-03-23,KOSPI_KOSDAQ_ALL,752,143,79,21,0.14685314685314685
2021-03-23,KOSDAQ_PLUS_KOSPI_EX_K200,558,105,46,16,0.1523809523809524
2021-03-30,K200,194,38,33,12,0.3157894736842105
2021-03-30,KOSPI_EX_K200,219,42,15,9,0.21428571428571427
2021-03-30,KOSPI_ALL,413,80,49,20,0.25
2021-03-30,KOSDAQ,347,64,30,9,0.140625
2021-03-30,KOSPI_KOSDAQ_ALL,760,145,79,24,0.16551724137931034
2021-03-30,KOSDAQ_PLUS_KOSPI_EX_K200,566,107,46,19,0.17757009345794392
2021-04-06,K200,194,38,33,12,0.3157894736842105
2021-04-06,KOSPI_EX_K200,228,44,16,9,0.20454545454545456
2021-04-06,KOSPI_ALL,422,82,49,20,0.24390243902439024
2021-04-06,KOSDAQ,362,68,30,12,0.17647058823529413
2021-04-06,KOSPI_KOSDAQ_ALL,784,150,79,31,0.20666666666666667
2021-04-06,KOSDAQ_PLUS_KOSPI_EX_K200,590,112,46,21,0.1875
2021-04-13,K200,194,38,33,13,0.34210526315789475
2021-04-13,KOSPI_EX_K200,237,46,16,7,0.15217391304347827
2021-04-13,KOSPI_ALL,431,84,49,18,0.21428571428571427
2021-04-13,KOSDAQ,386,71,30,11,0.15492957746478872
2021-04-13,KOSPI_KOSDAQ_ALL,817,155,79,26,0.16774193548387098
2021-04-13,KOSDAQ_PLUS_KOSPI_EX_K200,623,117,46,18,0.15384615384615385
2021-04-20,K200,194,38,33,15,0.39473684210526316
2021-04-20,KOSPI_EX_K200,244,47,16,6,0.1276595744680851
2021-04-20,KOSPI_ALL,438,85,49,18,0.21176470588235294
2021-04-20,KOSDAQ,399,73,32,11,0.1506849315068493
2021-04-20,KOSPI_KOSDAQ_ALL,837,159,81,28,0.1761006289308176
2021-04-20,KOSDAQ_PLUS_KOSPI_EX_K200,643,121,48,17,0.14049586776859505
2021-04-27,K200,194,38,33,14,0.3684210526315789
2021-04-27,KOSPI_EX_K200,248,48,16,8,0.16666666666666666
2021-04-27,KOSPI_ALL,442,86,49,21,0.2441860465116279
2021-04-27,KOSDAQ,408,75,32,7,0.09333333333333334
2021-04-27,KOSPI_KOSDAQ_ALL,850,161,82,29,0.18012422360248448
2021-04-27,KOSDAQ_PLUS_KOSPI_EX_K200,656,123,49,16,0.13008130081300814
2021-05-04,K200,194,38,33,18,0.47368421052631576
2021-05-04,KOSPI_EX_K200,242,47,17,8,0.1702127659574468
2021-05-04,KOSPI_ALL,436,85,50,22,0.25882352941176473
2021-05-04,KOSDAQ,395,73,31,8,0.1095890410958904
2021-05-04,KOSPI_KOSDAQ_ALL,831,158,82,30,0.189873417721519
2021-05-04,KOSDAQ_PLUS_KOSPI_EX_K200,637,120,48,16,0.13333333333333333
2021-05-12,K200,194,38,33,13,0.34210526315789475
2021-05-12,KOSPI_EX_K200,246,47,16,8,0.1702127659574468
2021-05-12,KOSPI_ALL,440,85,50,20,0.23529411764705882
2021-05-12,KOSDAQ,390,72,30,8,0.1111111111111111
2021-05-12,KOSPI_KOSDAQ_ALL,830,158,81,31,0.1962025316455696
2021-05-12,KOSDAQ_PLUS_KOSPI_EX_K200,636,120,47,19,0.15833333333333333
2021-05-20,K200,194,38,33,13,0.34210526315789475
2021-05-20,KOSPI_EX_K200,249,48,16,10,0.20833333333333334
2021-05-20,KOSPI_ALL,443,86,50,20,0.23255813953488372
2021-05-20,KOSDAQ,392,73,31,14,0.1917808219178082
2021-05-20,KOSPI_KOSDAQ_ALL,835,159,81,34,0.2138364779874214
2021-05-20,KOSDAQ_PLUS_KOSPI_EX_K200,641,121,48,24,0.19834710743801653
2021-05-27,K200,194,38,33,8,0.21052631578947367
2021-05-27,KOSPI_EX_K200,252,48,17,11,0.22916666666666666
2021-05-27,KOSPI_ALL,446,86,50,16,0.18604651162790697
2021-05-27,KOSDAQ,389,72,31,11,0.1527777777777778
2021-05-27,KOSPI_KOSDAQ_ALL,835,159,82,29,0.18238993710691823
2021-05-27,KOSDAQ_PLUS_KOSPI_EX_K200,641,120,49,21,0.175
2021-06-03,K200,195,38,34,10,0.2631578947368421
2021-06-03,KOSPI_EX_K200,263,51,18,6,0.11764705882352941
2021-06-03,KOSPI_ALL,458,89,52,13,0.14606741573033707
2021-06-03,KOSDAQ,406,75,32,11,0.14666666666666667
2021-06-03,KOSPI_KOSDAQ_ALL,864,164,84,23,0.1402439024390244
2021-06-03,KOSDAQ_PLUS_KOSPI_EX_K200,669,126,50,15,0.11904761904761904
2021-06-10,K200,195,38,34,7,0.18421052631578946
2021-06-10,KOSPI_EX_K200,260,50,18,6,0.12
2021-06-10,KOSPI_ALL,455,88,52,14,0.1590909090909091
2021-06-10,KOSDAQ,403,74,32,14,0.1891891891891892
2021-06-10,KOSPI_KOSDAQ_ALL,858,162,84,26,0.16049382716049382
2021-06-10,KOSDAQ_PLUS_KOSPI_EX_K200,663,124,50,21,0.1693548387096774
2021-06-17,K200,194,37,34,11,0.2972972972972973
2021-06-17,KOSPI_EX_K200,263,51,17,4,0.0784313725490196
2021-06-17,KOSPI_ALL,457,89,52,16,0.1797752808988764
2021-06-17,KOSDAQ,407,75,31,10,0.13333333333333333
2021-06-17,KOSPI_KOSDAQ_ALL,864,164,83,25,0.1524390243902439
2021-06-17,KOSDAQ_PLUS_KOSPI_EX_K200,670,127,49,16,0.12598425196850394
2021-06-24,K200,194,37,34,13,0.35135135135135137
2021-06-24,KOSPI_EX_K200,263,51,19,5,0.09803921568627451
2021-06-24,KOSPI_ALL,457,89,53,16,0.1797752808988764
2021-06-24,KOSDAQ,409,75,32,12,0.16
2021-06-24,KOSPI_KOSDAQ_ALL,866,164,86,29,0.17682926829268292
2021-06-24,KOSDAQ_PLUS_KOSPI_EX_K200,672,127,51,19,0.14960629921259844
2021-07-01,K200,194,37,34,11,0.2972972972972973
2021-07-01,KOSPI_EX_K200,267,52,21,7,0.1346153846153846
2021-07-01,KOSPI_ALL,461,89,55,17,0.19101123595505617
2021-07-01,KOSDAQ,419,77,35,14,0.18181818181818182
2021-07-01,KOSPI_KOSDAQ_ALL,880,167,90,32,0.19161676646706588
2021-07-01,KOSDAQ_PLUS_KOSPI_EX_K200,686,129,56,23,0.17829457364341086
2021-07-08,K200,194,37,34,13,0.35135135135135137
2021-07-08,KOSPI_EX_K200,262,51,21,9,0.17647058823529413
2021-07-08,KOSPI_ALL,456,89,56,15,0.16853932584269662
2021-07-08,KOSDAQ,413,76,33,12,0.15789473684210525
2021-07-08,KOSPI_KOSDAQ_ALL,869,165,90,29,0.17575757575757575
2021-07-08,KOSDAQ_PLUS_KOSPI_EX_K200,675,127,55,20,0.15748031496062992
2021-07-15,K200,194,37,34,12,0.32432432432432434
2021-07-15,KOSPI_EX_K200,266,52,21,8,0.15384615384615385
2021-07-15,KOSPI_ALL,460,89,55,19,0.21348314606741572
2021-07-15,KOSDAQ,416,77,33,10,0.12987012987012986
2021-07-15,KOSPI_KOSDAQ_ALL,876,167,89,27,0.16167664670658682
2021-07-15,KOSDAQ_PLUS_KOSPI_EX_K200,682,129,55,18,0.13953488372093023
2021-07-22,K200,194,37,33,12,0.32432432432432434
2021-07-22,KOSPI_EX_K200,260,50,20,8,0.16
2021-07-22,KOSPI_ALL,454,88,54,17,0.19318181818181818
2021-07-22,KOSDAQ,416,77,33,11,0.14285714285714285
2021-07-22,KOSPI_KOSDAQ_ALL,870,165,87,30,0.18181818181818182
2021-07-22,KOSDAQ_PLUS_KOSPI_EX_K200,676,127,53,21,0.16535433070866143
2021-07-29,K200,194,37,34,13,0.35135135135135137
2021-07-29,KOSPI_EX_K200,260,50,20,8,0.16
2021-07-29,KOSPI_ALL,454,88,54,19,0.2159090909090909
2021-07-29,KOSDAQ,414,76,34,15,0.19736842105263158
2021-07-29,KOSPI_KOSDAQ_ALL,868,164,89,33,0.20121951219512196
2021-07-29,KOSDAQ_PLUS_KOSPI_EX_K200,674,127,55,23,0.18110236220472442
2021-08-05,K200,194,37,34,11,0.2972972972972973
2021-08-05,KOSPI_EX_K200,262,51,21,7,0.13725490196078433
2021-08-05,KOSPI_ALL,456,88,55,17,0.19318181818181818
2021-08-05,KOSDAQ,420,77,35,16,0.2077922077922078
2021-08-05,KOSPI_KOSDAQ_ALL,876,166,90,33,0.19879518072289157
2021-08-05,KOSDAQ_PLUS_KOSPI_EX_K200,682,128,56,23,0.1796875
2021-08-12,K200,194,37,33,12,0.32432432432432434
2021-08-12,KOSPI_EX_K200,262,50,21,10,0.2
2021-08-12,KOSPI_ALL,456,88,55,19,0.2159090909090909
2021-08-12,KOSDAQ,414,76,34,13,0.17105263157894737
2021-08-12,KOSPI_KOSDAQ_ALL,870,164,89,34,0.2073170731707317
2021-08-12,KOSDAQ_PLUS_KOSPI_EX_K200,676,127,55,25,0.1968503937007874
2021-08-20,K200,194,37,33,15,0.40540540540540543
2021-08-20,KOSPI_EX_K200,237,45,20,6,0.13333333333333333
2021-08-20,KOSPI_ALL,431,82,53,19,0.23170731707317074
2021-08-20,KOSDAQ,372,68,30,11,0.16176470588235295
2021-08-20,KOSPI_KOSDAQ_ALL,803,151,84,29,0.19205298013245034
2021-08-20,KOSDAQ_PLUS_KOSPI_EX_K200,609,113,50,18,0.1592920353982301
2021-08-27,K200,194,37,33,15,0.40540540540540543
2021-08-27,KOSPI_EX_K200,257,49,20,7,0.14285714285714285
2021-08-27,KOSPI_ALL,451,86,54,22,0.2558139534883721
2021-08-27,KOSDAQ,396,73,32,11,0.1506849315068493
2021-08-27,KOSPI_KOSDAQ_ALL,847,160,86,32,0.2
2021-08-27,KOSDAQ_PLUS_KOSPI_EX_K200,653,122,52,15,0.12295081967213115
2021-09-03,K200,194,37,33,11,0.2972972972972973
2021-09-03,KOSPI_EX_K200,265,50,20,7,0.14
2021-09-03,KOSPI_ALL,459,88,53,20,0.22727272727272727
2021-09-03,KOSDAQ,406,75,32,13,0.17333333333333334
2021-09-03,KOSPI_KOSDAQ_ALL,865,163,86,35,0.2147239263803681
2021-09-03,KOSDAQ_PLUS_KOSPI_EX_K200,671,125,52,18,0.144
2021-09-10,K200,195,37,34,12,0.32432432432432434
2021-09-10,KOSPI_EX_K200,263,50,20,8,0.16
2021-09-10,KOSPI_ALL,458,88,54,19,0.2159090909090909
2021-09-10,KOSDAQ,398,74,32,8,0.10810810810810811
2021-09-10,KOSPI_KOSDAQ_ALL,856,162,86,29,0.17901234567901234
2021-09-10,KOSDAQ_PLUS_KOSPI_EX_K200,661,124,52,14,0.11290322580645161
2021-09-17,K200,195,37,34,14,0.3783783783783784
2021-09-17,KOSPI_EX_K200,266,50,19,6,0.12
2021-09-17,KOSPI_ALL,461,88,54,20,0.22727272727272727
2021-09-17,KOSDAQ,403,75,32,9,0.12
2021-09-17,KOSPI_KOSDAQ_ALL,864,163,86,29,0.17791411042944785
2021-09-17,KOSDAQ_PLUS_KOSPI_EX_K200,669,126,52,17,0.1349206349206349
2021-09-29,K200,195,37,34,13,0.35135135135135137
2021-09-29,KOSPI_EX_K200,256,49,20,4,0.08163265306122448
2021-09-29,KOSPI_ALL,451,86,54,17,0.19767441860465115
2021-09-29,KOSDAQ,374,69,30,6,0.08695652173913043
2021-09-29,KOSPI_KOSDAQ_ALL,825,156,84,23,0.14743589743589744
2021-09-29,KOSDAQ_PLUS_KOSPI_EX_K200,630,118,50,10,0.0847457627118644
2021-10-07,K200,195,37,34,11,0.2972972972972973
2021-10-07,KOSPI_EX_K200,247,47,20,5,0.10638297872340426
2021-10-07,KOSPI_ALL,442,85,54,16,0.18823529411764706
2021-10-07,KOSDAQ,359,67,29,7,0.1044776119402985
2021-10-07,KOSPI_KOSDAQ_ALL,801,152,84,22,0.14473684210526316
2021-10-07,KOSDAQ_PLUS_KOSPI_EX_K200,606,114,50,12,0.10526315789473684
2021-10-15,K200,195,37,34,11,0.2972972972972973
2021-10-15,KOSPI_EX_K200,259,49,20,6,0.12244897959183673
2021-10-15,KOSPI_ALL,454,87,54,15,0.1724137931034483
2021-10-15,KOSDAQ,384,72,31,7,0.09722222222222222
2021-10-15,KOSPI_KOSDAQ_ALL,838,159,85,28,0.1761006289308176
2021-10-15,KOSDAQ_PLUS_KOSPI_EX_K200,643,122,51,15,0.12295081967213115
2021-10-22,K200,195,37,34,13,0.35135135135135137
2021-10-22,KOSPI_EX_K200,259,49,20,6,0.12244897959183673
2021-10-22,KOSPI_ALL,454,87,54,18,0.20689655172413793
2021-10-22,KOSDAQ,374,70,31,8,0.11428571428571428
2021-10-22,KOSPI_KOSDAQ_ALL,828,157,86,24,0.15286624203821655
2021-10-22,KOSDAQ_PLUS_KOSPI_EX_K200,633,119,52,15,0.12605042016806722
2021-10-29,K200,195,37,33,8,0.21621621621621623
2021-10-29,KOSPI_EX_K200,257,49,20,8,0.16326530612244897
2021-10-29,KOSPI_ALL,452,87,54,16,0.1839080459770115
2021-10-29,KOSDAQ,380,71,31,8,0.11267605633802817
2021-10-29,KOSPI_KOSDAQ_ALL,832,158,86,23,0.14556962025316456
2021-10-29,KOSDAQ_PLUS_KOSPI_EX_K200,637,120,52,15,0.125
2021-11-05,K200,195,37,34,8,0.21621621621621623
2021-11-05,KOSPI_EX_K200,253,48,21,5,0.10416666666666667
2021-11-05,KOSPI_ALL,448,86,55,10,0.11627906976744186
2021-11-05,KOSDAQ,381,71,31,14,0.19718309859154928
2021-11-05,KOSPI_KOSDAQ_ALL,829,157,87,24,0.15286624203821655
2021-11-05,KOSDAQ_PLUS_KOSPI_EX_K200,634,119,53,19,0.15966386554621848
2021-11-12,K200,195,37,34,10,0.2702702702702703
2021-11-12,KOSPI_EX_K200,250,47,20,7,0.14893617021276595
2021-11-12,KOSPI_ALL,445,85,55,14,0.16470588235294117
2021-11-12,KOSDAQ,366,68,30,12,0.17647058823529413
2021-11-12,KOSPI_KOSDAQ_ALL,811,154,86,26,0.16883116883116883
2021-11-12,KOSDAQ_PLUS_KOSPI_EX_K200,616,116,51,17,0.14655172413793102
2021-11-19,K200,195,37,34,9,0.24324324324324326
2021-11-19,KOSPI_EX_K200,246,47,20,7,0.14893617021276595
2021-11-19,KOSPI_ALL,441,84,55,17,0.20238095238095238
2021-11-19,KOSDAQ,383,71,31,14,0.19718309859154928
2021-11-19,KOSPI_KOSDAQ_ALL,824,156,86,32,0.20512820512820512
2021-11-19,KOSDAQ_PLUS_KOSPI_EX_K200,629,118,52,24,0.2033898305084746
2021-11-26,K200,195,37,34,10,0.2702702702702703
2021-11-26,KOSPI_EX_K200,239,45,20,8,0.17777777777777778
2021-11-26,KOSPI_ALL,434,83,54,17,0.20481927710843373
2021-11-26,KOSDAQ,371,69,31,19,0.2753623188405797
2021-11-26,KOSPI_KOSDAQ_ALL,805,152,85,31,0.20394736842105263
2021-11-26,KOSDAQ_PLUS_KOSPI_EX_K200,610,114,51,25,0.21929824561403508
2021-12-03,K200,196,37,33,8,0.21621621621621623
2021-12-03,KOSPI_EX_K200,237,45,19,7,0.15555555555555556
2021-12-03,KOSPI_ALL,433,83,53,16,0.1927710843373494
2021-12-03,KOSDAQ,374,70,32,16,0.22857142857142856
2021-12-03,KOSPI_KOSDAQ_ALL,807,153,85,33,0.21568627450980393
2021-12-03,KOSDAQ_PLUS_KOSPI_EX_K200,611,115,52,24,0.20869565217391303
2021-12-10,K200,195,37,33,8,0.21621621621621623
2021-12-10,KOSPI_EX_K200,242,46,19,8,0.17391304347826086
2021-12-10,KOSPI_ALL,437,83,53,17,0.20481927710843373
2021-12-10,KOSDAQ,381,71,32,10,0.14084507042253522
2021-12-10,KOSPI_KOSDAQ_ALL,818,155,86,34,0.21935483870967742
2021-12-10,KOSDAQ_PLUS_KOSPI_EX_K200,623,117,52,22,0.18803418803418803
2021-12-17,K200,195,37,34,7,0.1891891891891892
2021-12-17,KOSPI_EX_K200,242,46,20,7,0.15217391304347827
2021-12-17,KOSPI_ALL,437,83,54,14,0.1686746987951807
2021-12-17,KOSDAQ,384,72,32,5,0.06944444444444445
2021-12-17,KOSPI_KOSDAQ_ALL,821,156,86,20,0.1282051282051282
2021-12-17,KOSDAQ_PLUS_KOSPI_EX_K200,626,118,52,12,0.1016949152542373
2021-12-24,K200,195,37,34,7,0.1891891891891892
2021-12-24,KOSPI_EX_K200,247,47,20,7,0.14893617021276595
2021-12-24,KOSPI_ALL,442,84,55,15,0.17857142857142858
2021-12-24,KOSDAQ,379,71,32,11,0.15492957746478872
2021-12-24,KOSPI_KOSDAQ_ALL,821,156,87,25,0.16025641025641027
2021-12-24,KOSDAQ_PLUS_KOSPI_EX_K200,626,119,53,16,0.13445378151260504
2022-01-03,K200,195,37,34,11,0.2972972972972973
2022-01-03,KOSPI_EX_K200,250,48,19,8,0.16666666666666666
2022-01-03,KOSPI_ALL,445,85,54,17,0.2
2022-01-03,KOSDAQ,398,75,32,10,0.13333333333333333
2022-01-03,KOSPI_KOSDAQ_ALL,843,160,87,30,0.1875
2022-01-03,KOSDAQ_PLUS_KOSPI_EX_K200,648,123,52,19,0.15447154471544716
2022-01-10,K200,195,37,34,8,0.21621621621621623
2022-01-10,KOSPI_EX_K200,251,48,20,8,0.16666666666666666
2022-01-10,KOSPI_ALL,446,85,54,19,0.2235294117647059
2022-01-10,KOSDAQ,386,73,33,4,0.0547945205479452
2022-01-10,KOSPI_KOSDAQ_ALL,832,159,87,26,0.16352201257861634
2022-01-10,KOSDAQ_PLUS_KOSPI_EX_K200,637,121,53,15,0.12396694214876033
2022-01-17,K200,195,37,34,12,0.32432432432432434
2022-01-17,KOSPI_EX_K200,249,48,20,9,0.1875
2022-01-17,KOSPI_ALL,444,85,54,21,0.24705882352941178
2022-01-17,KOSDAQ,374,70,33,6,0.08571428571428572
2022-01-17,KOSPI_KOSDAQ_ALL,818,156,87,33,0.21153846153846154
2022-01-17,KOSDAQ_PLUS_KOSPI_EX_K200,623,118,53,17,0.1440677966101695
2022-01-24,K200,195,37,34,10,0.2702702702702703
2022-01-24,KOSPI_EX_K200,236,45,20,8,0.17777777777777778
2022-01-24,KOSPI_ALL,431,82,54,19,0.23170731707317074
2022-01-24,KOSDAQ,346,65,33,6,0.09230769230769231
2022-01-24,KOSPI_KOSDAQ_ALL,777,148,87,27,0.18243243243243243
2022-01-24,KOSDAQ_PLUS_KOSPI_EX_K200,582,111,53,16,0.14414414414414414
2022-02-03,K200,195,37,34,8,0.21621621621621623
2022-02-03,KOSPI_EX_K200,233,44,19,5,0.11363636363636363
2022-02-03,KOSPI_ALL,428,82,53,14,0.17073170731707318
2022-02-03,KOSDAQ,340,65,31,13,0.2
2022-02-03,KOSPI_KOSDAQ_ALL,768,147,84,28,0.19047619047619047
2022-02-03,KOSDAQ_PLUS_KOSPI_EX_K200,573,109,50,18,0.1651376146788991
2022-02-10,K200,195,37,34,13,0.35135135135135137
2022-02-10,KOSPI_EX_K200,243,47,19,6,0.1276595744680851
2022-02-10,KOSPI_ALL,438,84,54,19,0.2261904761904762
2022-02-10,KOSDAQ,350,66,31,11,0.16666666666666666
2022-02-10,KOSPI_KOSDAQ_ALL,788,151,86,30,0.1986754966887417
2022-02-10,KOSDAQ_PLUS_KOSPI_EX_K200,593,113,51,18,0.1592920353982301
2022-02-17,K200,195,37,34,15,0.40540540540540543
2022-02-17,KOSPI_EX_K200,236,45,19,4,0.08888888888888889
2022-02-17,KOSPI_ALL,431,83,53,19,0.2289156626506024
2022-02-17,KOSDAQ,337,64,27,7,0.109375
2022-02-17,KOSPI_KOSDAQ_ALL,768,147,81,26,0.17687074829931973
2022-02-17,KOSDAQ_PLUS_KOSPI_EX_K200,573,110,46,12,0.10909090909090909
2022-02-24,K200,195,37,34,16,0.43243243243243246
2022-02-24,KOSPI_EX_K200,236,45,18,8,0.17777777777777778
2022-02-24,KOSPI_ALL,431,83,53,22,0.26506024096385544
2022-02-24,KOSDAQ,329,63,28,10,0.15873015873015872
2022-02-24,KOSPI_KOSDAQ_ALL,760,146,81,30,0.2054794520547945
2022-02-24,KOSDAQ_PLUS_KOSPI_EX_K200,565,108,46,15,0.1388888888888889
2022-03-04,K200,195,37,34,10,0.2702702702702703
2022-03-04,KOSPI_EX_K200,250,48,18,8,0.16666666666666666
2022-03-04,KOSPI_ALL,445,86,52,18,0.20930232558139536
2022-03-04,KOSDAQ,351,66,28,10,0.15151515151515152
2022-03-04,KOSPI_KOSDAQ_ALL,796,152,80,28,0.18421052631578946
2022-03-04,KOSDAQ_PLUS_KOSPI_EX_K200,601,115,46,17,0.14782608695652175
2022-03-14,K200,196,37,34,9,0.24324324324324326
2022-03-14,KOSPI_EX_K200,244,47,18,9,0.19148936170212766
2022-03-14,KOSPI_ALL,440,85,52,18,0.21176470588235294
2022-03-14,KOSDAQ,333,63,28,13,0.20634920634920634
2022-03-14,KOSPI_KOSDAQ_ALL,773,148,81,32,0.21621621621621623
2022-03-14,KOSDAQ_PLUS_KOSPI_EX_K200,577,111,46,23,0.2072072072072072
2022-03-21,K200,196,37,34,12,0.32432432432432434
2022-03-21,KOSPI_EX_K200,251,48,18,8,0.16666666666666666
2022-03-21,KOSPI_ALL,447,86,52,19,0.22093023255813954
2022-03-21,KOSDAQ,352,67,28,6,0.08955223880597014
2022-03-21,KOSPI_KOSDAQ_ALL,799,154,81,26,0.16883116883116883
2022-03-21,KOSDAQ_PLUS_KOSPI_EX_K200,603,116,46,18,0.15517241379310345
2022-03-28,K200,196,37,34,11,0.2972972972972973
2022-03-28,KOSPI_EX_K200,256,49,18,8,0.16326530612244897
2022-03-28,KOSPI_ALL,452,87,52,16,0.1839080459770115
2022-03-28,KOSDAQ,372,70,29,7,0.1
2022-03-28,KOSPI_KOSDAQ_ALL,824,158,81,23,0.14556962025316456
2022-03-28,KOSDAQ_PLUS_KOSPI_EX_K200,628,120,47,15,0.125
2022-04-04,K200,196,37,34,11,0.2972972972972973
2022-04-04,KOSPI_EX_K200,260,50,18,7,0.14
2022-04-04,KOSPI_ALL,456,88,52,18,0.20454545454545456
2022-04-04,KOSDAQ,378,72,29,8,0.1111111111111111
2022-04-04,KOSPI_KOSDAQ_ALL,834,160,82,23,0.14375
2022-04-04,KOSDAQ_PLUS_KOSPI_EX_K200,638,122,48,15,0.12295081967213115
2022-04-11,K200,196,37,34,12,0.32432432432432434
2022-04-11,KOSPI_EX_K200,258,50,18,6,0.12
2022-04-11,KOSPI_ALL,454,88,52,17,0.19318181818181818
2022-04-11,KOSDAQ,368,70,30,14,0.2
2022-04-11,KOSPI_KOSDAQ_ALL,822,158,83,29,0.18354430379746836
2022-04-11,KOSDAQ_PLUS_KOSPI_EX_K200,626,121,49,21,0.17355371900826447
2022-04-18,K200,196,37,33,11,0.2972972972972973
2022-04-18,KOSPI_EX_K200,265,51,19,7,0.13725490196078433
2022-04-18,KOSPI_ALL,461,89,52,16,0.1797752808988764
2022-04-18,KOSDAQ,366,70,30,14,0.2
2022-04-18,KOSPI_KOSDAQ_ALL,827,160,83,30,0.1875
