sample,factor_universe,market_target,horizon,support_state,leader_strength_cut,support_cut,n_high,n_low,high_support_mean,low_support_mean,high_minus_low,diff_tstat,high_positive_share,low_positive_share
TRAIN,KOSDAQ,KOSPI_EX_K200,5,OTHERS_ABS_BREADTH_1P,0.14144502542260542,0.5714285714285714,18,11,-0.0031612253238613203,-0.00767941786311756,0.004518192539256239,0.4452198960441166,0.5555555555555556,0.36363636363636365
OOS,KOSDAQ,KOSPI_EX_K200,5,OTHERS_ABS_BREADTH_1P,0.14144502542260542,0.5714285714285714,9,6,0.0034105379601810514,0.0030119374249374456,0.00039860053524360577,0.016228039599751862,0.5555555555555556,0.8333333333333334
TRAIN,KOSDAQ,KOSPI_EX_K200,20,OTHERS_ABS_BREADTH_1P,0.14144502542260542,0.5714285714285714,18,11,0.009121445268553742,-0.00790695409435957,0.01702839936291331,0.9160056819112243,0.6111111111111112,0.5454545454545454
OOS,KOSDAQ,KOSPI_EX_K200,20,OTHERS_ABS_BREADTH_1P,0.14144502542260542,0.5714285714285714,9,6,0.029780803946013585,-0.008496148299411116,0.0382769522454247,1.3022063775634665,0.8888888888888888,0.5
TRAIN,KOSDAQ,KOSPI_ALL,1,OTHERS_ABS_BREADTH_1P,0.14144502542260542,0.5714285714285714,18,11,-0.0010237723414579995,-0.004682414087573494,0.0036586417461154943,0.8658435918279366,0.5555555555555556,0.36363636363636365
OOS,KOSDAQ,KOSPI_ALL,1,OTHERS_ABS_BREADTH_1P,0.14144502542260542,0.5714285714285714,10,6,0.010777950405210145,0.004695599835066922,0.006082350570143223,0.676740826003983,0.8,0.8333333333333334
TRAIN,KOSDAQ,KOSPI_ALL,5,OTHERS_ABS_BREADTH_1P,0.14144502542260542,0.5714285714285714,18,11,-0.006924257184929793,0.0013411052629155125,-0.008265362447845306,-0.897475202931553,0.4444444444444444,0.45454545454545453
OOS,KOSDAQ,KOSPI_ALL,5,OTHERS_ABS_BREADTH_1P,0.14144502542260542,0.5714285714285714,9,6,0.006818473505187248,-0.007368452562718164,0.014186926067905413,0.5733051307259497,0.5555555555555556,0.8333333333333334
TRAIN,KOSDAQ,KOSPI_ALL,20,OTHERS_ABS_BREADTH_1P,0.14144502542260542,0.5714285714285714,18,11,0.0007087433777724617,0.004155030942670616,-0.003446287564898154,-0.22234640432459613,0.6111111111111112,0.5454545454545454
OOS,KOSDAQ,KOSPI_ALL,20,OTHERS_ABS_BREADTH_1P,0.14144502542260542,0.5714285714285714,9,6,0.02736568216562699,0.017786728754751218,0.009578953410875772,0.42576024615870395,0.6666666666666666,0.6666666666666666
TRAIN,KOSDAQ,KOSDAQ,1,OTHERS_ABS_BREADTH_1P,0.14144502542260542,0.5714285714285714,18,11,-0.0006948053068997597,-0.009452416414997637,0.008757611108097876,1.5690210784354963,0.5,0.18181818181818182
OOS,KOSDAQ,KOSDAQ,1,OTHERS_ABS_BREADTH_1P,0.14144502542260542,0.5714285714285714,10,6,0.00815388855710295,-0.004429363338115811,0.01258325189521876,1.5636845349283324,0.8,0.5
TRAIN,KOSDAQ,KOSDAQ,5,OTHERS_ABS_BREADTH_1P,0.14144502542260542,0.5714285714285714,18,11,-0.006981394244815944,-0.004259656950771308,-0.002721737294044636,-0.17844427544485314,0.6111111111111112,0.36363636363636365
OOS,KOSDAQ,KOSDAQ,5,OTHERS_ABS_BREADTH_1P,0.14144502542260542,0.5714285714285714,9,6,0.00045392429446285284,-0.012691376698862106,0.013145300993324959,0.4453486118106219,0.5555555555555556,0.8333333333333334
TRAIN,KOSDAQ,KOSDAQ,20,OTHERS_ABS_BREADTH_1P,0.14144502542260542,0.5714285714285714,18,11,0.0005335528457190614,0.02469956726850245,-0.02416601442278339,-0.9173427667500569,0.5555555555555556,0.5454545454545454
OOS,KOSDAQ,KOSDAQ,20,OTHERS_ABS_BREADTH_1P,0.14144502542260542,0.5714285714285714,9,6,0.01757333530296311,-0.011962749382433796,0.029536084685396903,0.812708852259235,0.6666666666666666,0.6666666666666666
TRAIN,KOSDAQ,KOSPI_KOSDAQ_ALL,1,OTHERS_ABS_BREADTH_1P,0.14144502542260542,0.5714285714285714,18,11,-0.0009943446860522216,-0.0053344256409158,0.0043400809548635785,1.0197937659571534,0.6666666666666666,0.36363636363636365
OOS,KOSDAQ,KOSPI_KOSDAQ_ALL,1,OTHERS_ABS_BREADTH_1P,0.14144502542260542,0.5714285714285714,10,6,0.010527238207122466,0.004038018504980854,0.006489219702141612,0.7795477339025558,0.9,0.6666666666666666
TRAIN,KOSDAQ,KOSPI_KOSDAQ_ALL,5,OTHERS_ABS_BREADTH_1P,0.14144502542260542,0.5714285714285714,18,11,-0.006965518208305833,0.0005521348825609628,-0.007517653090866796,-0.7781100447913888,0.5555555555555556,0.45454545454545453
OOS,KOSDAQ,KOSPI_KOSDAQ_ALL,5,OTHERS_ABS_BREADTH_1P,0.14144502542260542,0.5714285714285714,9,6,0.005818224817112253,-0.007695141637930507,0.01351336645504276,0.5402165890811538,0.5555555555555556,0.8333333333333334
TRAIN,KOSDAQ,KOSPI_KOSDAQ_ALL,20,OTHERS_ABS_BREADTH_1P,0.14144502542260542,0.5714285714285714,18,11,0.0007670581385379909,0.006839065889231108,-0.006072007750693117,-0.37798461095194963,0.6111111111111112,0.5454545454545454
OOS,KOSDAQ,KOSPI_KOSDAQ_ALL,20,OTHERS_ABS_BREADTH_1P,0.14144502542260542,0.5714285714285714,9,6,0.025745114115805257,0.014755801790878861,0.010989312324926396,0.4816710690734687,0.6666666666666666,0.6666666666666666
TRAIN,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,1,OTHERS_ABS_BREADTH_1P,0.14144502542260542,0.5714285714285714,18,11,1.1631526021247477e-05,-0.007767193819678275,0.0077788253456995225,1.4643951201055014,0.6111111111111112,0.2727272727272727
OOS,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,1,OTHERS_ABS_BREADTH_1P,0.14144502542260542,0.5714285714285714,10,6,0.007677227580913426,-0.00428830111934278,0.011965528700256207,1.6899607875513813,0.8,0.5
TRAIN,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,5,OTHERS_ABS_BREADTH_1P,0.14144502542260542,0.5714285714285714,18,11,-0.005764105156071944,-0.005530723101087372,-0.00023338205498457144,-0.017868933854690627,0.5555555555555556,0.36363636363636365
OOS,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,5,OTHERS_ABS_BREADTH_1P,0.14144502542260542,0.5714285714285714,9,6,0.001385109644346365,-0.007768438462908846,0.00915354810725521,0.3303398083720765,0.5555555555555556,0.8333333333333334
TRAIN,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,20,OTHERS_ABS_BREADTH_1P,0.14144502542260542,0.5714285714285714,18,11,0.003620055987714475,0.012111022858786706,-0.00849096687107223,-0.37205141189725,0.6111111111111112,0.45454545454545453
OOS,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,20,OTHERS_ABS_BREADTH_1P,0.14144502542260542,0.5714285714285714,9,6,0.02166127098501769,-0.01106033490946789,0.03272160589448558,0.9737149289323219,0.6666666666666666,0.6666666666666666
TRAIN,KOSDAQ,K200,1,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,19,10,-0.0011236553852996317,-0.005259760778148093,0.004136105392848461,1.2002649803561751,0.5789473684210527,0.2
OOS,KOSDAQ,K200,1,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,8,8,0.0015653275445885648,0.01604361788960204,-0.014478290345013476,-1.8292171799832841,0.5,1.0
TRAIN,KOSDAQ,K200,5,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,19,10,-0.009000036499327166,0.006801430896286377,-0.01580146739561354,-1.7138641930261456,0.47368421052631576,0.5
OOS,KOSDAQ,K200,5,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,8,7,0.013687765237018867,-0.013548045039906744,0.027235810276925614,1.23449462176958,0.75,0.5714285714285714
TRAIN,KOSDAQ,K200,20,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,19,10,-0.005333932109567452,0.01637693551527757,-0.02171086762484502,-1.4916665653387442,0.42105263157894735,0.7
OOS,KOSDAQ,K200,20,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,8,7,0.0185233734412261,0.030053384773366425,-0.011530011332140325,-0.491140220582108,0.5,0.8571428571428571
TRAIN,KOSDAQ,KOSPI_EX_K200,1,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,19,10,-0.0015299294065953997,-0.0011772123845521006,-0.00035271702204329905,-0.06806218469796574,0.631578947368421,0.4
OOS,KOSDAQ,KOSPI_EX_K200,1,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,8,8,-0.0005032125072395665,0.005898895041826698,-0.0064021075490662644,-1.042598382986271,0.625,0.625
TRAIN,KOSDAQ,KOSPI_EX_K200,5,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,19,10,-0.010465137221078856,0.005746195487670131,-0.016211332708748985,-1.5612102958378562,0.47368421052631576,0.5
OOS,KOSDAQ,KOSPI_EX_K200,5,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,8,7,0.020075246491923954,-0.015976500820591072,0.03605174731251502,1.8941033775354725,0.875,0.42857142857142855
TRAIN,KOSDAQ,KOSPI_EX_K200,20,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,19,10,0.00037683627280563726,0.007004963061270501,-0.0066281267884648635,-0.3611826979354731,0.5263157894736842,0.7
OOS,KOSDAQ,KOSPI_EX_K200,20,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,8,7,0.016152154502262584,0.012547587099936421,0.003604567402326163,0.12930663811919055,0.75,0.7142857142857143
TRAIN,KOSDAQ,KOSPI_ALL,1,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,19,10,-0.0011539672876471239,-0.004800907864425707,0.0036469405767785837,1.0515212559281428,0.631578947368421,0.2
OOS,KOSDAQ,KOSPI_ALL,1,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,8,8,0.0014332172241944999,0.015560920658618372,-0.014127703434423872,-1.847983336001563,0.625,1.0
TRAIN,KOSDAQ,KOSPI_ALL,5,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,19,10,-0.009279612781767775,0.006642817141692209,-0.015922429923459984,-1.7781487765848987,0.42105263157894735,0.5
OOS,KOSDAQ,KOSPI_ALL,5,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,8,7,0.01430533881070592,-0.013898166330753017,0.02820350514145894,1.2978976419443375,0.75,0.5714285714285714
TRAIN,KOSDAQ,KOSPI_ALL,20,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,19,10,-0.004980221333340782,0.01530869265027559,-0.020288913983616375,-1.4030979306936702,0.5263157894736842,0.7
OOS,KOSDAQ,KOSPI_ALL,20,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,8,7,0.01846795248274568,0.02932398459388354,-0.010856032111137861,-0.47697548908882326,0.5,0.8571428571428571
TRAIN,KOSDAQ,KOSDAQ,1,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,19,10,-0.0030639794806450503,-0.00582674659569137,0.00276276711504632,0.47427524208812954,0.42105263157894735,0.3
OOS,KOSDAQ,KOSDAQ,1,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,8,8,0.0013013949525686936,0.005568943240223137,-0.004267548287654443,-0.5804452550224442,0.75,0.625
TRAIN,KOSDAQ,KOSDAQ,5,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,19,10,-0.014589468318335172,0.010467857518319693,-0.025057325836654865,-1.7486559985418106,0.5263157894736842,0.5
OOS,KOSDAQ,KOSDAQ,5,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,8,7,0.01027756458667298,-0.022040494033770116,0.032318058620443096,1.3069011153844987,0.75,0.5714285714285714
TRAIN,KOSDAQ,KOSDAQ,20,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,19,10,-0.0037706878732851304,0.03529422607688876,-0.03906491395017389,-1.4523812294072558,0.5789473684210527,0.5
OOS,KOSDAQ,KOSDAQ,20,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,8,7,0.00045502148692364887,0.011820478505239429,-0.01136545701831578,-0.3476740496332137,0.625,0.7142857142857143
TRAIN,KOSDAQ,KOSPI_KOSDAQ_ALL,1,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,19,10,-0.0014380592071476846,-0.004925376146320778,0.0034873169391730933,0.9607433620950028,0.6842105263157895,0.3
OOS,KOSDAQ,KOSPI_KOSDAQ_ALL,1,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,8,8,0.0014433203780512855,0.01474424125958744,-0.013300920881536154,-1.8609386865118374,0.75,0.875
TRAIN,KOSDAQ,KOSPI_KOSDAQ_ALL,5,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,19,10,-0.01008785197590763,0.007236334350091062,-0.01732418632599869,-1.8842598732573594,0.5263157894736842,0.5
OOS,KOSDAQ,KOSPI_KOSDAQ_ALL,5,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,8,7,0.013771052265096319,-0.014853606370620474,0.028624658635716792,1.314556836976313,0.75,0.5714285714285714
TRAIN,KOSDAQ,KOSPI_KOSDAQ_ALL,20,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,19,10,-0.0047927567932767624,0.018009915034748452,-0.022802671828025214,-1.53088462864299,0.5263157894736842,0.7
OOS,KOSDAQ,KOSPI_KOSDAQ_ALL,20,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,8,7,0.015567616166201689,0.027957129779700995,-0.012389513613499306,-0.5537004895221282,0.5,0.8571428571428571
TRAIN,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,1,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,19,10,-0.0025067987628804795,-0.003760058805334948,0.0012532600424544687,0.23394447891655093,0.5263157894736842,0.4
OOS,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,1,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,8,8,0.0007136297112487112,0.005666678925385985,-0.004953049214137274,-0.7380400747991515,0.75,0.625
TRAIN,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,5,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,19,10,-0.013423678382069055,0.009045804233805594,-0.02246948261587465,-1.8130817905328778,0.47368421052631576,0.5
OOS,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,5,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,8,7,0.01344668749665968,-0.020245449135944744,0.033692136632604425,1.4877375407932503,0.75,0.5714285714285714
TRAIN,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,20,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,19,10,-0.002477187372885927,0.024544881931034695,-0.02702206930392062,-1.187127562729347,0.5263157894736842,0.6
OOS,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,20,OTHERS_ABS_BREADTH_4P,0.14144502542260542,0.5714285714285714,8,7,0.005513232940325961,0.012069080840820598,-0.006555847900494637,-0.21473679232945497,0.625,0.7142857142857143
TRAIN,KOSDAQ,K200,1,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,17,12,-0.00040707136552732006,-0.0055855705740174575,0.005178499208490137,1.291263742776735,0.5294117647058824,0.3333333333333333
OOS,KOSDAQ,K200,1,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,9,7,0.011639751047701291,0.005159114863459033,0.006480636184242258,0.7430950741587958,0.7777777777777778,0.7142857142857143
TRAIN,KOSDAQ,K200,5,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,17,12,-0.005753420139931365,-0.00043152017879326477,-0.0053218999611381,-0.5495648801397771,0.5294117647058824,0.4166666666666667
OOS,KOSDAQ,K200,5,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,8,7,0.009275797524706737,-0.008505796225835738,0.017781593750542474,0.7902384338070878,0.625,0.7142857142857143
TRAIN,KOSDAQ,K200,20,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,17,12,0.0029147447572666894,0.0010728320164550334,0.001841912740811656,0.11861565341730629,0.5294117647058824,0.5
OOS,KOSDAQ,K200,20,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,8,7,0.02427293512942595,0.02348245712970945,0.0007904779997165018,0.032858047506590354,0.625,0.7142857142857143
TRAIN,KOSDAQ,KOSPI_EX_K200,1,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,17,12,0.0031294651572402778,-0.007836807520326528,0.010966272677566806,2.0838670533849233,0.7058823529411765,0.3333333333333333
OOS,KOSDAQ,KOSPI_EX_K200,1,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,9,7,0.008034263121334763,-0.0041632725450451175,0.01219753566637988,2.2402739946732204,0.7777777777777778,0.42857142857142855
TRAIN,KOSDAQ,KOSPI_EX_K200,5,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,17,12,-0.0021353167659787157,-0.008756272275179897,0.006620955509201181,0.649775157039249,0.5882352941176471,0.3333333333333333
OOS,KOSDAQ,KOSPI_EX_K200,5,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,8,7,0.005690608798871867,0.00046308511432560054,0.0052275236845462664,0.239295845769642,0.625,0.7142857142857143
TRAIN,KOSDAQ,KOSPI_EX_K200,20,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,17,12,0.011765580023720482,-0.01023377838393634,0.02199935840765682,1.2563888761141482,0.6470588235294118,0.5
OOS,KOSDAQ,KOSPI_EX_K200,20,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,8,7,0.03180027113167659,-0.0053359747622510195,0.03713624589392761,1.4119612708873477,0.875,0.5714285714285714
TRAIN,KOSDAQ,KOSPI_ALL,1,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,17,12,-4.8418471593668863e-05,-0.0057592785910383386,0.005710860119444669,1.4128779982442174,0.5882352941176471,0.3333333333333333
OOS,KOSDAQ,KOSPI_ALL,1,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,9,7,0.011425628396226753,0.0047317782137803145,0.0066938501824464385,0.7963731683350047,0.7777777777777778,0.8571428571428571
TRAIN,KOSDAQ,KOSPI_ALL,5,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,17,12,-0.005496658113419619,-0.0013701069590443444,-0.004126551154375275,-0.4340836212578537,0.47058823529411764,0.4166666666666667
OOS,KOSDAQ,KOSPI_ALL,5,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,8,7,0.008954740438243979,-0.007783196762225083,0.01673793720046906,0.747820488386678,0.625,0.7142857142857143
TRAIN,KOSDAQ,KOSPI_ALL,20,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,17,12,0.003589279217973375,-0.00021291879468885873,0.003802198012662234,0.2492196597018725,0.6470588235294118,0.5
OOS,KOSDAQ,KOSPI_ALL,20,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,8,7,0.025066207416520655,0.02178312181242642,0.0032830856040942345,0.1408180199610085,0.625,0.7142857142857143
TRAIN,KOSDAQ,KOSDAQ,1,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,17,12,0.0009880054815330653,-0.011106597439602649,0.012094602921135714,2.294527680225364,0.5294117647058824,0.16666666666666666
OOS,KOSDAQ,KOSDAQ,1,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,9,7,0.009424508025997709,-0.004265409527377818,0.013689917553375527,1.949850884588948,0.8888888888888888,0.42857142857142855
TRAIN,KOSDAQ,KOSDAQ,5,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,17,12,-0.006083713630573039,-0.005758182595452475,-0.000325531035120564,-0.021960947133996066,0.6470588235294118,0.3333333333333333
OOS,KOSDAQ,KOSDAQ,5,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,8,7,0.0040273374013445485,-0.01489737725053762,0.01892471465188217,0.7354091547874404,0.625,0.7142857142857143
TRAIN,KOSDAQ,KOSDAQ,20,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,17,12,0.0032640344731936204,0.01881755042768155,-0.015553515954487928,-0.6158900987652624,0.5882352941176471,0.5
OOS,KOSDAQ,KOSDAQ,20,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,8,7,0.01606374479687203,-0.006018062420415864,0.022081807217287894,0.6800525413587406,0.625,0.7142857142857143
TRAIN,KOSDAQ,KOSPI_KOSDAQ_ALL,1,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,17,12,7.911489031134918e-05,-0.006493486627858894,0.006572601518170243,1.6167507872401605,0.7058823529411765,0.3333333333333333
OOS,KOSDAQ,KOSPI_KOSDAQ_ALL,1,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,9,7,0.011299694433574743,0.003971891885562444,0.007327802548012299,0.9409718144537951,0.8888888888888888,0.7142857142857143
TRAIN,KOSDAQ,KOSPI_KOSDAQ_ALL,5,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,17,12,-0.005613744477971142,-0.0019893489929854193,-0.003624395484985723,-0.36679510219995964,0.5882352941176471,0.4166666666666667
OOS,KOSDAQ,KOSPI_KOSDAQ_ALL,5,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,8,7,0.008202136321892857,-0.008489131006959375,0.016691267328852233,0.7420573842040449,0.625,0.7142857142857143
TRAIN,KOSDAQ,KOSPI_KOSDAQ_ALL,20,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,17,12,0.003630894142887997,0.0022759642371775056,0.0013549299057104914,0.08593403790617062,0.6470588235294118,0.5
OOS,KOSDAQ,KOSPI_KOSDAQ_ALL,20,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,8,7,0.02357900698160733,0.018801254562094555,0.004777752419512775,0.20762879206312929,0.625,0.7142857142857143
TRAIN,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,1,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,17,12,0.0018298203152981262,-0.009694725825678893,0.011524546140977018,2.275135575773378,0.6470588235294118,0.25
OOS,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,1,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,9,7,0.008962697499612418,-0.00423168691477631,0.013194384414388728,2.1149758871653894,0.8888888888888888,0.42857142857142855
TRAIN,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,5,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,17,12,-0.004829549525920379,-0.006874125415050804,0.0020445758891304245,0.15949529518006922,0.5882352941176471,0.3333333333333333
OOS,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,5,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,8,7,0.004561867094608561,-0.010091368676457754,0.014653235771066316,0.6049594701726905,0.625,0.7142857142857143
TRAIN,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,20,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,17,12,0.006309308175248692,0.007593668353857209,-0.0012843601786085169,-0.059198486384077334,0.6470588235294118,0.4166666666666667
OOS,KOSDAQ,KOSDAQ_PLUS_KOSPI_EX_K200,20,ORTHOGONAL_ABS_BREADTH_1P,0.14144502542260542,0.6,8,7,0.02128130483880007,-0.005951572757435529,0.027232877596235598,0.9102084176698899,0.625,0.7142857142857143
TRAIN,KOSDAQ,K200,1,ABS_BREADTH_1P,0.14144502542260542,0.625,16,13,-0.00044353783657091603,-0.005142342670541483,0.004698804833970567,1.2094764042990924,0.5,0.38461538461538464
OOS,KOSDAQ,K200,1,ABS_BREADTH_1P,0.14144502542260542,0.625,8,8,0.007669954963152545,0.009938990471038061,-0.0022690355078855157,-0.2581573138382289,0.75,0.75
TRAIN,KOSDAQ,K200,5,ABS_BREADTH_1P,0.14144502542260542,0.625,16,13,-0.001877175247545727,-0.0056116600433554435,0.0037344847958097165,0.3644221214835597,0.5625,0.38461538461538464
OOS,KOSDAQ,K200,5,ABS_BREADTH_1P,0.14144502542260542,0.625,7,8,0.02034992076465336,-0.015972954841971223,0.03632287560662458,1.878866604924727,0.7142857142857143,0.625
TRAIN,KOSDAQ,K200,20,ABS_BREADTH_1P,0.14144502542260542,0.625,16,13,0.008392997802999796,-0.005527947675154049,0.013920945478153845,0.9009444211304904,0.5625,0.46153846153846156
OOS,KOSDAQ,K200,20,ABS_BREADTH_1P,0.14144502542260542,0.625,7,8,0.03592101648198822,0.013389195696182025,0.022531820785806195,0.9127189265513281,0.7142857142857143,0.625
TRAIN,KOSDAQ,KOSPI_EX_K200,1,ABS_BREADTH_1P,0.14144502542260542,0.625,16,13,0.0029292691990884818,-0.006746853058173025,0.009676122257261506,1.8989981646111902,0.6875,0.38461538461538464
OOS,KOSDAQ,KOSPI_EX_K200,1,ABS_BREADTH_1P,0.14144502542260542,0.625,8,8,0.005440302192602369,-4.461965801523808e-05,0.005484921850617607,0.8841488583989616,0.625,0.625
TRAIN,KOSDAQ,KOSPI_EX_K200,5,ABS_BREADTH_1P,0.14144502542260542,0.625,16,13,0.0010372885063424826,-0.012151712955790511,0.013189001462132994,1.2714197628164554,0.625,0.3076923076923077
OOS,KOSDAQ,KOSPI_EX_K200,5,ABS_BREADTH_1P,0.14144502542260542,0.625,7,8,0.013359217631374666,-0.005593507153546066,0.01895272478492073,0.978958692131144,0.7142857142857143,0.625
TRAIN,KOSDAQ,KOSPI_EX_K200,20,ABS_BREADTH_1P,0.14144502542260542,0.625,16,13,0.012976115303550126,-0.010031409620060761,0.023007524923610887,1.3777045897648272,0.6875,0.46153846153846156
OOS,KOSDAQ,KOSPI_EX_K200,20,ABS_BREADTH_1P,0.14144502542260542,0.625,7,8,0.033877875833203674,-0.002511848139346272,0.03638972397254995,1.4931464883938528,1.0,0.5
TRAIN,KOSDAQ,KOSPI_ALL,1,ABS_BREADTH_1P,0.14144502542260542,0.625,16,13,-9.87998295499925e-05,-0.00525797383359635,0.005159174004046358,1.3197440022645328,0.5625,0.38461538461538464
OOS,KOSDAQ,KOSPI_ALL,1,ABS_BREADTH_1P,0.14144502542260542,0.625,8,8,0.007531490489223984,0.009462647393588888,-0.001931156904364904,-0.22690438836334662,0.75,0.875
TRAIN,KOSDAQ,KOSPI_ALL,5,ABS_BREADTH_1P,0.14144502542260542,0.625,16,13,-0.0016921477564490989,-0.006370008256421543,0.004677860499972444,0.46636034149435907,0.5,0.38461538461538464
OOS,KOSDAQ,KOSPI_ALL,5,ABS_BREADTH_1P,0.14144502542260542,0.625,7,8,0.01976381648591874,-0.015148896153881864,0.0349127126398006,1.8122206581579796,0.7142857142857143,0.625
