date,universe,leader_factor,LS_BREADTH_1P,LS_BREADTH_4P,ABS_BREADTH_1P,ABS_BREADTH_4P,AVG_CORR_12P,AVG_CORR_24P,DISPERSION_LS_4P,LEADER_STRENGTH_12P,LEADER_CORRECTION_1P,OTHERS_LS_BREADTH_4P,OTHERS_ABS_BREADTH_1P,OTHERS_ABS_BREADTH_4P,ORTHOGONAL_ABS_BREADTH_1P,n_orthogonal,MKT_ACT5_BREADTH,MKT_ACT1_BREADTH,KOSDAQ_TA_SHARE,FACTOR_TOP_ACT5_BREADTH_MEAN
2024-04-04,KOSPI_ALL,PBR12MF,0.625,0.25,0.5,0.875,-0.018177985228710166,0.04880424953629969,0.026047989181793154,0.1094177405856524,-0.0027788033985556735,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.8,5,0.35822784810126584,0.2683544303797468,0.493050099866214,0.4397099625758162
2024-04-12,KOSPI_ALL,PER12MF,0.875,0.625,0.125,0.25,-0.010843355072048406,0.04735825273391229,0.042672161722581675,0.08790556071161504,0.0014379464879776503,0.7142857142857143,0.14285714285714285,0.2857142857142857,0.2,5,0.27341772151898736,0.2607594936708861,0.4085339539454442,0.3629903858562395
2024-04-19,KOSPI_ALL,PER12MF,0.875,0.625,0.0,0.125,-0.01147350590706451,0.048931438187612995,0.05005038880164429,0.10416445489287746,0.004257531506028146,0.7142857142857143,0.0,0.14285714285714285,0.0,5,0.30886075949367087,0.33544303797468356,0.39274257365396303,0.39813161375661377
2024-04-26,KOSPI_ALL,MOM12_1,0.875,0.875,1.0,0.75,0.02214839611408875,0.07579991650497686,0.025178509333456098,0.07664896938309795,0.02492232503822885,0.8571428571428571,1.0,0.7142857142857143,1.0,4,0.21265822784810126,0.19367088607594937,0.4450828341617401,0.4792989417989418
2024-05-07,KOSPI_ALL,OP12_REV,0.25,0.625,1.0,1.0,0.19277396322447024,0.032972160798003934,0.0184642963559289,0.09552669133761604,0.0035505053705595993,0.5714285714285714,1.0,1.0,1.0,5,0.3050632911392405,0.34050632911392403,0.4227308690198481,0.400656536327268
2024-05-14,KOSPI_ALL,MOM12_1,0.875,0.875,1.0,1.0,0.2569698341595435,0.03786395809396318,0.014351869124918471,0.03077888517070615,0.01565061094728462,0.8571428571428571,1.0,1.0,1.0,2,0.3893805309734513,0.324905183312263,0.5051533425200005,0.48509888372693255
2024-05-22,KOSPI_ALL,OP12_REV,0.75,0.75,0.875,1.0,0.31656603738774036,0.06660472018067967,0.025298838189417916,0.04371695985180035,0.03430036312863986,0.7142857142857143,0.8571428571428571,1.0,0.75,4,0.515802781289507,0.36536030341340076,0.4250560801152368,0.5342261904761905
2024-05-29,KOSPI_ALL,MOM1M,0.75,0.75,0.0,1.0,0.3339268305934297,0.06741091660701085,0.03566268042636213,0.06416868769211304,0.009962602401153384,0.7142857142857143,0.0,1.0,0.0,4,0.4197218710493047,0.3577749683944374,0.42949182265318575,0.37508210180623974
2024-06-05,KOSPI_ALL,OP12_REV,0.375,0.75,0.25,0.875,0.26276895706515413,0.07014872326664183,0.01972965391270403,0.037937421983943787,-0.02325029093604471,0.7142857142857143,0.2857142857142857,0.8571428571428571,0.6666666666666666,3,0.415929203539823,0.26801517067003794,0.3989154857711674,0.464455675037046
2024-06-13,KOSPI_ALL,OP12_REV,0.75,0.75,0.75,0.75,0.16803559672825194,0.06562538562051236,0.04226917515021481,0.027161481034206125,0.015549344840282073,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5,4,0.36030341340075855,0.4108723135271808,0.3555328516991355,0.43360391885938565
2024-06-20,KOSPI_ALL,OPFY1_REV,0.75,0.625,0.75,0.875,0.17500431683061204,0.06587995372000412,0.02952016814043333,0.09671301400558563,0.035926056920828016,0.5714285714285714,0.7142857142857143,0.8571428571428571,0.6666666666666666,3,0.393173198482933,0.26422250316055623,0.3450351318481222,0.4806805438744043
2024-06-27,KOSPI_ALL,MOM12_1,0.375,0.625,0.125,0.875,0.17074453448519783,0.053668883656175025,0.0431893401570989,0.13245975458755588,0.04681648871473247,0.5714285714285714,0.0,0.8571428571428571,0.0,3,0.2916666666666667,0.22853535353535354,0.44287063080875005,0.39716148023549197
2024-07-04,KOSPI_ALL,MOM12_1,0.5,0.75,0.375,0.75,0.15306931785725508,0.04590581774451709,0.039119188269115576,0.12960275096091567,-0.013001841477144145,0.7142857142857143,0.42857142857142855,0.7142857142857143,0.6666666666666666,3,0.2638888888888889,0.22095959595959597,0.4199705572138997,0.30468881412952065
2024-07-11,KOSPI_ALL,MOM12_1,0.375,0.625,0.875,0.625,0.15586913427578802,0.044281188385475005,0.05261510918678941,0.15742160057276777,0.03656407988149363,0.5714285714285714,0.8571428571428571,0.5714285714285714,0.6666666666666666,3,0.27994955863808324,0.27490542244640603,0.36203656517950494,0.3355585926548921
2024-07-18,KOSPI_ALL,MOM12_1,0.5,0.75,0.25,0.5,0.13604058448374098,0.03881552810326916,0.03494258418146055,0.12099900187566559,-0.023783557351995468,0.7142857142857143,0.2857142857142857,0.42857142857142855,0.6666666666666666,3,0.3505674653215637,0.37326607818411095,0.3121516690389531,0.4339080459770115
2024-07-25,KOSPI_ALL,MOM12_1,0.875,0.75,0.0,0.0,0.13099702661839507,0.06230395395010428,0.026393222296894923,0.1056164983636727,0.009093126472021235,0.7142857142857143,0.0,0.0,0.0,3,0.2837326607818411,0.34300126103404793,0.34747155242296873,0.3271551724137931
2024-08-01,KOSPI_ALL,MOM12_1,1.0,1.0,1.0,0.375,0.09017686350137186,0.1428596921018374,0.013484236698573016,0.1023791136179607,0.0050406982200596855,1.0,1.0,0.42857142857142855,1.0,3,0.30943396226415093,0.26163522012578616,0.3623142777293245,0.434487139052425
2024-08-08,KOSPI_ALL,MOM12_1,0.625,0.875,0.0,0.0,0.06638724630740121,0.14616956562388062,0.03850117940548564,0.07797819097345748,-0.011554759707079296,1.0,0.0,0.0,0.0,5,0.6792452830188679,0.24654088050314465,0.3903959711605598,0.6182858090185677
2024-08-16,KOSPI_ALL,MOM12_1,0.5,1.0,1.0,0.0,0.035718725753065284,0.15087756667281713,0.01430168140773073,0.06995293765143307,0.011179689139326217,1.0,1.0,0.0,1.0,5,0.25660377358490566,0.31069182389937106,0.4202583605451824,0.409051724137931
2024-08-23,KOSPI_ALL,PER12MF,0.625,0.75,0.75,0.75,0.019979730509993354,0.14163590647258162,0.021592984684256182,0.043051991406411805,0.026863964949737477,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.6666666666666666,6,0.21482412060301506,0.1444723618090452,0.49753749946631504,0.3135107533341343
2024-08-30,KOSPI_ALL,FOREIGN_FLOW,0.125,0.375,0.125,0.0,0.03685250842015465,0.14803823333332147,0.022096714705470553,0.03576785910783131,0.0001582556739583678,0.2857142857142857,0.14285714285714285,0.0,0.16666666666666666,6,0.1871859296482412,0.18341708542713567,0.4249186968608413,0.3102370689655172
2024-09-06,KOSPI_ALL,PBR12MF,0.5,0.5,0.0,0.375,0.029582461544165717,0.08135708836877276,0.040844130487802596,0.10953198547495291,0.054379539806833244,0.42857142857142855,0.0,0.2857142857142857,0.0,5,0.2537688442211055,0.3555276381909548,0.42532137710151763,0.28136446886446886
2024-09-13,KOSPI_ALL,PBR12MF,0.5,0.5,1.0,0.375,-0.018152661713474388,0.07815148144687119,0.030670865971312588,0.049046637955827865,-0.03749317620208101,0.42857142857142855,1.0,0.2857142857142857,1.0,4,0.25753768844221103,0.22110552763819097,0.39012650417452005,0.2843915343915344
2024-09-25,KOSPI_ALL,PBR12MF,0.25,0.25,0.875,0.25,0.006779865130383775,0.10409577441971249,0.023903397018535638,0.029525512719908553,-0.02976239437121095,0.2857142857142857,0.8571428571428571,0.2857142857142857,1.0,4,0.4635678391959799,0.47738693467336685,0.36946807893872957,0.6750307881773399
2024-10-04,KOSPI_ALL,PRIVATE_FLOW,0.625,0.25,0.375,0.375,0.003876500971099472,0.10314122432768026,0.021880671961167282,0.026659357701424247,0.013204719349615472,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.5,4,0.35257214554579674,0.21706398996235884,0.35712382498217204,0.4340055418719212
2024-10-14,KOSPI_ALL,FOREIGN_FLOW,0.75,0.375,1.0,1.0,0.013367657346759142,0.10370438248327961,0.0423428094319725,0.02382637231849749,0.002860748591361,0.42857142857142855,1.0,1.0,1.0,6,0.3299874529485571,0.25972396486825594,0.4118614897173624,0.3805418719211823
2024-10-21,KOSPI_ALL,FOREIGN_FLOW,0.5,0.5,0.25,1.0,0.0214246814976796,0.09456737723780877,0.0358107866726943,0.04894637538957736,0.025441889546317483,0.42857142857142855,0.14285714285714285,1.0,0.16666666666666666,6,0.3161856963613551,0.2095357590966123,0.45142234552118676,0.35612684729064037
2024-10-28,KOSPI_ALL,FOREIGN_FLOW,0.625,0.75,0.125,0.625,0.015057780339933229,0.08781414338276654,0.032625662500025986,0.038912745771023605,-0.0046022999823281405,0.7142857142857143,0.14285714285714285,0.7142857142857143,0.16666666666666666,6,0.32622333751568383,0.24717691342534504,0.3577730752558796,0.3110683497536946
2024-11-04,KOSPI_ALL,FOREIGN_FLOW,0.5,0.5,0.125,0.625,-0.0104732303215283,0.06678896241901255,0.02874833089657212,0.06198730588815449,0.009989830760400185,0.42857142857142855,0.14285714285714285,0.5714285714285714,0.16666666666666666,6,0.3111668757841907,0.2998745294855709,0.44306564521257696,0.3610991379310345
2024-11-11,KOSPI_ALL,OP12_REV,0.875,0.75,0.625,0.375,0.269624552899757,0.17329584101969833,0.042460613189390546,0.07405823383790044,0.08528702637542954,0.7142857142857143,0.5714285714285714,0.2857142857142857,0.3333333333333333,3,0.41729323308270677,0.5288220551378446,0.38366833455022326,0.5651193633952255
2024-11-18,KOSPI_ALL,OP12_REV,0.875,1.0,0.0,0.0,0.2674510547115695,0.16304901991530557,0.030966498973709566,0.06731226154158876,0.010020643009921032,1.0,0.0,0.0,0.0,3,0.6240601503759399,0.38471177944862156,0.41952806915934,0.6549395288619426
2024-11-25,KOSPI_ALL,OP12_REV,0.375,1.0,1.0,0.0,0.2846291610888508,0.16634115256504947,0.02313258031617716,0.06360822156837298,-0.021366899866826283,1.0,1.0,0.0,1.0,3,0.2957393483709273,0.41854636591478694,0.34570312522255825,0.39352343059239614
2024-12-02,KOSPI_ALL,OP12_REV,0.75,0.875,0.125,0.0,0.23002236213966104,0.14964601763055008,0.03085505196412505,0.05461675701320401,0.004843759818552486,0.8571428571428571,0.14285714285714285,0.0,0.3333333333333333,3,0.31453634085213034,0.2869674185463659,0.461180255748797,0.4359422262552934
2024-12-09,KOSPI_ALL,OP12_REV,0.625,0.75,0.0,0.0,0.28651028743130497,0.16080479080748536,0.03889795794979582,0.11472594605559028,-0.009764845768477172,0.8571428571428571,0.0,0.0,0.0,2,0.5601503759398496,0.5977443609022557,0.39956020761425576,0.6007397483690587
2024-12-16,KOSPI_ALL,MOM12_1,0.0,0.375,1.0,0.5,0.3693853886983674,0.21040948156145522,0.033923780466332924,0.06070025149392072,-0.01813993861500164,0.2857142857142857,1.0,0.42857142857142855,1.0,2,0.40425531914893614,0.3166458072590738,0.45926543969001005,0.3842785843920145
2024-12-23,KOSPI_ALL,MOM12_1,0.625,0.5,0.875,0.5,0.3387448926254915,0.21232972701897612,0.036047704934859585,0.097116854939721,0.03107002936250116,0.42857142857142855,0.8571428571428571,0.42857142857142855,0.75,4,0.2925,0.2025,0.42610729429988325,0.4331064730792499
2025-01-02,KOSPI_ALL,MOM12_1,0.375,0.125,0.0,0.375,0.3251250667188072,0.21055519787522256,0.04757061702697035,0.14934093402095072,0.03781868619899767,0.0,0.0,0.2857142857142857,0.0,4,0.2175,0.18125,0.46418467034565947,0.29610934664246824
2025-01-09,KOSPI_ALL,OP12_REV,0.375,0.5,1.0,1.0,0.27374118112561124,0.18644932714324897,0.05274094961950237,0.08657448056732397,0.03206164993140399,0.42857142857142855,1.0,1.0,1.0,3,0.29625,0.29875,0.39861166920262525,0.4932914182006741
2025-01-16,KOSPI_ALL,OP12_REV,0.5,0.625,1.0,0.875,0.2770882972323863,0.1913275479571091,0.049326401936124746,0.10649391356686227,0.013126300642685428,0.5714285714285714,1.0,0.8571428571428571,1.0,3,0.30625,0.2775,0.4224698513551384,0.4273596374889478
2025-01-23,KOSPI_ALL,OPFY1_REV,0.5,0.75,0.625,0.75,0.2650613428837021,0.1854311120027856,0.0504216701372061,0.07103020084672351,-0.0028240820124840593,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.0,3,0.38125,0.38125,0.42132339623158976,0.5281080270304408
2025-02-05,KOSPI_ALL,OP12_REV,0.5,0.625,0.625,1.0,0.273976478038548,0.18106006787250523,0.03221005980783512,0.07504150286632594,0.014880018403603345,0.5714285714285714,0.5714285714285714,1.0,1.0,3,0.4307116104868914,0.28214731585518105,0.45494165642550893,0.5650440757065076
2025-02-12,KOSPI_ALL,MOM12_1,0.625,0.625,1.0,1.0,0.10127750720357047,0.188913544224858,0.028118681957870355,0.08734266929161433,0.016839720154786714,0.5714285714285714,1.0,1.0,1.0,6,0.4681647940074906,0.36953807740324596,0.3899170111154907,0.6553066186686876
2025-02-19,KOSPI_ALL,MOM12_1,0.375,0.375,1.0,1.0,0.07729360666669836,0.19071488845588955,0.01628786678484006,0.09142117944457512,-0.02950923744222588,0.2857142857142857,1.0,1.0,1.0,5,0.5593008739076155,0.5393258426966292,0.430529941314828,0.7005387931034482
2025-02-26,KOSPI_ALL,PRIVATE_FLOW,0.625,0.5,0.625,1.0,0.060833493586204206,0.18090471642937128,0.03068004901679404,0.04067605443612521,0.008361312727310992,0.42857142857142855,0.5714285714285714,1.0,0.5,4,0.42946317103620474,0.3570536828963795,0.4197713044660547,0.5170965608465609
2025-03-06,KOSPI_ALL,MOM12_1,1.0,0.75,0.125,1.0,0.1522433047060116,0.1984415027759035,0.019794337065304916,0.0617836258036048,0.046051582286422484,0.8571428571428571,0.14285714285714285,1.0,0.16666666666666666,6,0.4332084893882647,0.2696629213483146,0.40274371984149665,0.5637973137973138
2025-03-13,KOSPI_ALL,OP12_REV,0.375,0.5,0.0,1.0,0.1621841414614579,0.234271528308996,0.03672683628533808,0.0370235737628688,-0.0008115417822883164,0.5714285714285714,0.0,1.0,0.0,5,0.2696629213483146,0.27965043695380776,0.36651245121098136,0.3889779202279202
2025-03-20,KOSPI_ALL,OP12_REV,0.75,0.625,1.0,0.375,0.04493422838350475,0.23994224971537242,0.0390524308219892,0.05640490148081334,0.004369349698173165,0.5714285714285714,1.0,0.42857142857142855,1.0,6,0.23785803237858033,0.27023661270236615,0.41577821421965055,0.203125
2025-03-27,KOSPI_ALL,OPFY1_REV,0.375,0.75,0.0,0.0,0.039723839731692946,0.21532940217047966,0.03825379665833599,0.06370117988346291,0.0003570391249882038,0.7142857142857143,0.0,0.0,0.0,5,0.31880448318804483,0.27023661270236615,0.43076428140055717,0.22648300773300772
2025-04-03,KOSPI_ALL,OPFY1_REV,0.75,0.75,0.0,0.0,0.06505567918061451,0.2239257701883255,0.03340801143251057,0.1000939732865116,0.050008669330300064,0.7142857142857143,0.0,0.0,0.0,4,0.3138231631382316,0.30884184308841844,0.41766885705203516,0.1825699444233927
2025-04-10,KOSPI_ALL,PER12MF,0.375,0.75,0.0,0.0,0.12699856198676662,0.22592439766832997,0.027180962710204756,0.03890210567001773,-0.019177020594063628,0.7142857142857143,0.0,0.0,0.0,6,0.49813200498132004,0.43586550435865506,0.3575512623267327,0.43749759936239063
2025-04-17,KOSPI_ALL,MOM12_1,0.5,0.625,1.0,0.0,0.11849772816616728,0.22445852909826217,0.04237326436096104,0.05802775541752925,0.039080172309457525,0.5714285714285714,1.0,0.0,1.0,3,0.26650062266500624,0.20298879202988793,0.49502738209350095,0.2613284703801945
2025-04-24,KOSPI_ALL,PER12MF,0.5,0.5,1.0,0.625,0.13996990023630912,0.22571150493679415,0.05066938477555371,0.013309826304574779,0.0070592181418082,0.5714285714285714,1.0,0.7142857142857143,1.0,6,0.29140722291407223,0.24408468244084683,0.4650149943455123,0.20623460591133005
2025-05-02,KOSPI_ALL,PER12MF,0.875,0.625,1.0,1.0,0.1459765739486207,0.22882689085254032,0.03524209573853606,0.011372791454418163,0.004645586058677941,0.7142857142857143,1.0,1.0,1.0,6,0.34620174346201743,0.2627646326276463,0.36420753343682744,0.5456999178981938
2025-05-13,KOSPI_ALL,PER12MF,1.0,0.75,1.0,1.0,0.15872038601650207,0.15844559425438096,0.025600596908823624,0.03763106941467542,0.01661294294671344,0.7142857142857143,1.0,1.0,1.0,6,0.46824408468244083,0.4122042341220423,0.45385603710224137,0.6936268472906404
2025-05-20,KOSPI_ALL,MOM12_1,0.75,1.0,0.875,1.0,0.13028551717962655,0.1628089852086801,0.014099750896481722,0.07370647073779502,0.04531407761681268,1.0,0.8571428571428571,1.0,1.0,3,0.5292652552926526,0.34993773349937735,0.48601928199789707,0.6292025862068966
2025-05-27,KOSPI_ALL,MOM12_1,0.875,1.0,1.0,1.0,0.18709134122064475,0.18554340209588407,0.03202188949614303,0.13995030124529262,0.03968158045206951,1.0,1.0,1.0,1.0,3,0.40422885572139305,0.332089552238806,0.4411188504159945,0.5571428571428572
2025-06-04,KOSPI_ALL,MOM12_1,0.875,1.0,1.0,1.0,0.19926782757816852,0.21931342971524456,0.023809668893167806,0.06015862908449443,-0.009746655780089097,1.0,1.0,1.0,1.0,3,0.5920398009950248,0.5783582089552238,0.3665033896094999,0.8025451559934318
2025-06-12,KOSPI_ALL,MOM12_1,0.25,1.0,1.0,1.0,0.22305386754533138,0.2261245247877667,0.019009760287441977,0.07139028647004608,-0.009673986118253763,1.0,1.0,1.0,1.0,3,0.7176616915422885,0.6169154228855721,0.312238786144828,0.8391440224588167
2025-06-19,KOSPI_ALL,MOM12_1,0.75,0.75,0.875,1.0,0.18538209368709088,0.14002676042242104,0.03897891258947726,0.09082276839828918,0.027147471140797935,0.7142857142857143,0.8571428571428571,1.0,0.6666666666666666,3,0.5534825870646766,0.27114427860696516,0.3612346114935809,0.6233625986545898
2025-06-26,KOSPI_ALL,MOM12_1,0.625,0.625,1.0,1.0,0.1781584982104411,0.13737980258786342,0.025380667275645374,0.07493089669669573,-0.013333934992687608,0.7142857142857143,1.0,1.0,1.0,4,0.5062189054726368,0.2947761194029851,0.2743260397572015,0.6168335187245088
2025-07-03,KOSPI_ALL,OP12_REV,0.25,0.5,0.75,1.0,0.1732478406995111,0.1197893573540775,0.02172753864200765,0.06377920886072264,-0.006482497906938282,0.42857142857142855,0.7142857142857143,1.0,0.75,4,0.32213930348258707,0.31343283582089554,0.2880470735997395,0.419685201472782
2025-07-10,KOSPI_ALL,MOM12_1,0.75,0.875,1.0,1.0,0.1263721539599038,0.14159241607346468,0.0264341822268992,0.06484035855169756,0.062167507595527034,0.8571428571428571,1.0,1.0,1.0,5,0.32960199004975127,0.35945273631840796,0.32350518363105146,0.37504376094023506
2025-07-17,KOSPI_ALL,OP12_REV,0.5,0.75,0.375,1.0,0.14326888075750993,0.14291422209667184,0.049781231970188716,0.009907778961747993,0.008910582899428962,0.7142857142857143,0.2857142857142857,1.0,0.2,5,0.32338308457711445,0.2064676616915423,0.2904946961521423,0.40301519345353576
2025-07-24,KOSPI_ALL,OP12_REV,0.125,0.375,0.125,0.875,0.20004151251234006,0.18818797036191023,0.037415882286649285,0.0586948574351005,0.01126317976813679,0.2857142857142857,0.0,0.8571428571428571,0.0,5,0.236318407960199,0.2848258706467662,0.3305263896042268,0.3431101309810211
2025-07-31,KOSPI_ALL,OP12_REV,0.5,0.375,0.5,0.625,0.18117920187292821,0.1795503222157003,0.04690598143120775,0.08085346752458422,0.019791174226403897,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.2,5,0.2462686567164179,0.2512437810945274,0.2423197863240719,0.37348111658456484
2025-08-07,KOSPI_ALL,OP12_REV,0.5,0.375,0.75,0.25,0.19079055138442186,0.1842467442033196,0.06123710597266513,0.09781701790786146,0.0050593339106062805,0.2857142857142857,0.7142857142857143,0.14285714285714285,0.6,5,0.2111801242236025,0.16770186335403728,0.3053141559575997,0.3257183908045977
2025-08-14,KOSPI_ALL,OP12_REV,0.25,0.125,0.0,0.125,0.2127523129899113,0.19938326783249313,0.050002120712369064,0.10720511150073897,-0.016805346400068075,0.0,0.0,0.0,0.0,4,0.2571428571428571,0.24472049689440994,0.3727083610343717,0.317816091954023
2025-08-22,KOSPI_ALL,OP12_REV,0.5,0.25,0.0,0.0,0.15844888411309502,0.21262315466335907,0.04336045736878993,0.09864185434032902,0.011424219706687527,0.14285714285714285,0.0,0.0,0.0,4,0.24347826086956523,0.17267080745341615,0.3628044541454202,0.24620279146141216
2025-08-29,KOSPI_ALL,OP12_REV,0.625,0.5,1.0,0.25,0.09828923021587417,0.182991386194496,0.0333813562304023,0.09647184113046953,0.023397800730481266,0.42857142857142855,1.0,0.2857142857142857,1.0,4,0.23975155279503105,0.23850931677018633,0.36766737244013736,0.363423645320197
2025-09-05,KOSPI_ALL,OP12_REV,0.5,0.5,0.875,0.0,0.09812526124569453,0.18822449818521653,0.02187577000647876,0.08899741956820317,-0.013167191685952555,0.42857142857142855,0.8571428571428571,0.0,0.75,4,0.21987577639751552,0.20869565217391303,0.353984428338889,0.2997742200328407
2025-09-12,KOSPI_ALL,OP12_REV,0.625,0.5,1.0,1.0,0.1217172159764761,0.18994699554925906,0.050551317431052394,0.09420250501096272,0.020903815121203304,0.42857142857142855,1.0,1.0,1.0,4,0.5204968944099378,0.49813664596273294,0.379440268664525,0.5885878489326766
2025-09-19,KOSPI_ALL,OP12_REV,0.5,0.5,0.75,1.0,0.10838688478813079,0.20065276712602712,0.046004857617716444,0.09689002419139076,0.012549181396285965,0.42857142857142855,0.7142857142857143,1.0,0.75,4,0.5440993788819876,0.44472049689440996,0.4283225569162669,0.6557266009852217
2025-09-26,KOSPI_ALL,OP12_REV,0.5,0.5,0.0,0.75,0.16580579099869544,0.19130828301200772,0.022129731526678006,0.08627228841228418,-0.004342879098169057,0.42857142857142855,0.0,0.7142857142857143,0.0,4,0.422360248447205,0.3987577639751553,0.39699086504306436,0.4169129720853859
2025-10-10,KOSPI_ALL,OP12_REV,0.75,0.75,0.75,0.875,0.12290394103474851,0.17562914006304528,0.04235453104725242,0.11288564639193627,0.029165670053027642,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.5,4,0.3858560794044665,0.532258064516129,0.31573744882287175,0.4481637230165405
2025-10-17,KOSPI_ALL,OP12_REV,0.25,0.625,0.875,0.375,0.10083427884384297,0.17828802657119353,0.04948373099974386,0.1622003557835236,0.013546570490178402,0.5714285714285714,0.8571428571428571,0.2857142857142857,1.0,4,0.4801488833746898,0.4218362282878412,0.3661727354312756,0.5974198005526853
2025-10-24,KOSPI_ALL,OP12_REV,0.75,0.625,1.0,0.75,0.0420392598337472,0.16645246446889925,0.06664562327581856,0.09548241562544202,0.015385849058936231,0.5714285714285714,1.0,0.7142857142857143,1.0,4,0.45409429280397023,0.38461538461538464,0.34192756666241914,0.657163382594417
2025-10-31,KOSPI_ALL,OP12_REV,0.625,0.625,0.75,1.0,0.0168233012712977,0.15178922912051238,0.0958310819905283,0.07351098352639107,0.027423705992641323,0.5714285714285714,0.7142857142857143,1.0,0.3333333333333333,3,0.5794044665012407,0.3598014888337469,0.2995477944150044,0.7309113300492611
2025-11-07,KOSPI_ALL,OP12_REV,0.75,0.625,0.0,1.0,0.04865749320877778,0.14504739149113527,0.05077412543239278,0.10349898065341423,0.008729620933155276,0.5714285714285714,0.0,1.0,0.0,3,0.5707196029776674,0.3200992555831266,0.34941628651296924,0.7056034482758621
2025-11-14,KOSPI_ALL,OP12_REV,0.625,0.875,1.0,1.0,0.00983876146278656,0.12887548409334554,0.030537614161081868,0.09506178415288669,-0.01603546801421276,0.8571428571428571,1.0,1.0,1.0,4,0.3598014888337469,0.303970223325062,0.3812295698845701,0.5573481116584564
2025-11-21,KOSPI_ALL,FOREIGN_FLOW,0.75,0.75,0.0,0.5,0.008685579318315309,0.09813488064269442,0.026315625398571362,0.12809449014528673,0.01789055305471857,0.7142857142857143,0.0,0.5714285714285714,0.0,6,0.24069478908188585,0.19106699751861042,0.3615855083471594,0.28978007729584687
2025-11-28,KOSPI_ALL,OP12_REV,0.5,0.75,1.0,0.375,0.020214242992605325,0.06521612710186443,0.058809602896366796,0.08686561906148438,0.010550484008344593,0.7142857142857143,1.0,0.42857142857142855,1.0,3,0.16955445544554457,0.17574257425742573,0.4941649133203037,0.1892446633825944
2025-12-05,KOSPI_ALL,OP12_REV,1.0,0.625,1.0,1.0,0.014659012006493348,0.06698399609470192,0.03504634874498124,0.09881539512051785,0.012322139265383853,0.5714285714285714,1.0,1.0,1.0,4,0.2784653465346535,0.26113861386138615,0.4418311991092978,0.331277208156719
2025-12-12,KOSPI_ALL,OP12_REV,0.125,0.75,1.0,1.0,0.04833128314560024,0.0806600698494685,0.02923485799552805,0.08341210680345146,-0.0043886409122710825,0.7142857142857143,1.0,1.0,1.0,5,0.400990099009901,0.4158415841584158,0.42863867921605714,0.4349238171611869
2025-12-19,KOSPI_ALL,OPFY1_REV,0.25,0.625,0.0,1.0,0.061906482018768735,0.07381780781071255,0.030885006283572863,0.08339476219275255,-0.006628162906089152,0.7142857142857143,0.0,1.0,0.0,4,0.4004944375772559,0.3127317676143387,0.4103609283301441,0.4139000267308206
2025-12-29,KOSPI_ALL,OPFY1_REV,0.5,0.5,0.375,0.75,0.04991848528953794,0.0802757219819021,0.022305983508936856,0.09254482146138465,0.01088399456872681,0.42857142857142855,0.2857142857142857,0.7142857142857143,0.25,4,0.3510506798516687,0.3238566131025958,0.4569122390553194,0.3302874517890556
2026-01-07,KOSPI_ALL,OPFY1_REV,0.75,0.625,0.75,0.125,0.05533487132023326,0.08038949205689101,0.044338193150417246,0.07173387144679277,0.013355649169633426,0.5714285714285714,0.7142857142857143,0.14285714285714285,0.5,4,0.4857849196538937,0.5142150803461063,0.28874949374062236,0.5304802955665024
2026-01-14,KOSPI_ALL,MOM12_1,0.625,0.625,1.0,0.75,0.03371724728848462,0.07617655776856959,0.06284249922765493,0.15131769352602564,0.06390524981405932,0.5714285714285714,1.0,0.7142857142857143,1.0,3,0.4746600741656366,0.41903584672435107,0.27244371614058743,0.6140188834154352
2026-01-21,KOSPI_ALL,MOM12_1,0.375,0.625,1.0,1.0,0.035146946680749316,0.04271874215904471,0.08274657683259182,0.1449188631172803,0.0040551657747847185,0.5714285714285714,1.0,1.0,1.0,3,0.6143386897404203,0.5364647713226205,0.41328571801768316,0.7575968037575896
2026-01-28,KOSPI_ALL,MOM12_1,0.5,0.75,1.0,1.0,0.004345188324207627,0.02322142939856833,0.0706000443489744,0.07966087948289235,-0.011208348929940985,0.7142857142857143,1.0,1.0,1.0,5,0.630407911001236,0.5747836835599506,0.4368757876214265,0.7554051151334631
2026-02-04,KOSPI_ALL,MOM12_1,0.5,0.5,1.0,1.0,-0.006977924328343038,0.020459931255584467,0.04037898189870072,0.16569307892658824,0.039629365641874525,0.42857142857142855,1.0,1.0,1.0,4,0.695920889987639,0.5253399258343634,0.31591327582393924,0.766361410241723
2026-02-11,KOSPI_ALL,MOM12_1,0.375,0.5,0.75,1.0,-0.009354124982494823,-0.0025089211765750735,0.059499075303262046,0.11447418357814243,-0.038053799277632305,0.5714285714285714,0.8571428571428571,1.0,1.0,4,0.5414091470951793,0.36341161928306553,0.30918949007549784,0.6244971264367816
2026-02-23,KOSPI_ALL,MOM12_1,0.625,0.625,1.0,1.0,-0.022190965610814024,-0.011588966133814946,0.060908741854468144,0.20180433367582584,0.04157645802387416,0.5714285714285714,1.0,1.0,1.0,4,0.5772558714462299,0.5512978986402967,0.3181622224833397,0.6568828680897646
