sample,factor_universe,market_target,horizon,state,high_minus_low,diff_tstat,low_mean,high_mean,low_positive_share,high_positive_share,n_low,n_high
TRAIN,KOSPI_ALL,KOSPI_EX_K200,20,DISPERSION_LS_4P,0.026433160836228396,3.017305342501975,-0.011992262575972414,0.014440898260255984,0.5045045045045045,0.5585585585585585,111,111
OOS,KOSPI_ALL,KOSPI_EX_K200,20,DISPERSION_LS_4P,-0.019636369557395877,-1.8829811356597717,0.020972135589940714,0.0013357660325448355,0.717948717948718,0.49411764705882355,39,85
TRAIN,KOSPI_ALL,KOSPI_ALL,1,DISPERSION_LS_4P,0.00013163143427085945,0.08693666935198242,0.00038514129075025724,0.0005167727250211167,0.5405405405405406,0.4864864864864865,111,111
OOS,KOSPI_ALL,KOSPI_ALL,1,DISPERSION_LS_4P,-0.0007722867200874125,-0.2153253069148984,0.0018768713978562152,0.0011045846777688027,0.5897435897435898,0.6067415730337079,39,89
TRAIN,KOSPI_ALL,KOSPI_ALL,5,DISPERSION_LS_4P,0.005916879667002222,1.7307189335628488,-0.0025131063213142163,0.0034037733456880053,0.5045045045045045,0.5765765765765766,111,111
OOS,KOSPI_ALL,KOSPI_ALL,5,DISPERSION_LS_4P,0.005120299649712785,0.7083557939847507,0.0041923904240344645,0.00931269007374725,0.5897435897435898,0.6022727272727273,39,88
TRAIN,KOSPI_ALL,KOSPI_ALL,20,DISPERSION_LS_4P,0.025392638031648714,3.6285182467154753,-0.010919215763163874,0.01447342226848484,0.46846846846846846,0.5855855855855856,111,111
OOS,KOSPI_ALL,KOSPI_ALL,20,DISPERSION_LS_4P,-0.00667404849696325,-0.43946146449534995,0.030083822172063002,0.023409773675099752,0.6410256410256411,0.6235294117647059,39,85
TRAIN,KOSPI_ALL,KOSDAQ,1,DISPERSION_LS_4P,0.0006258424132044866,0.3471813430211235,-9.846892072637613e-05,0.0005273734924781105,0.5045045045045045,0.5315315315315315,111,111
OOS,KOSPI_ALL,KOSDAQ,1,DISPERSION_LS_4P,-0.0014686148101057761,-0.37880772040732424,0.0016675900784062674,0.00019897526830049136,0.5384615384615384,0.6067415730337079,39,89
TRAIN,KOSPI_ALL,KOSDAQ,5,DISPERSION_LS_4P,0.008321428498573657,1.6518362388366576,-0.004684153712174194,0.003637274786399463,0.4954954954954955,0.6036036036036037,111,111
OOS,KOSPI_ALL,KOSDAQ,5,DISPERSION_LS_4P,0.0022868529811264477,0.321102047355161,0.000928288786477832,0.0032151417676042795,0.5897435897435898,0.5113636363636364,39,88
TRAIN,KOSPI_ALL,KOSDAQ,20,DISPERSION_LS_4P,0.019148489303929747,1.9418430704584793,-0.007000739875756173,0.012147749428173574,0.5315315315315315,0.5225225225225225,111,111
OOS,KOSPI_ALL,KOSDAQ,20,DISPERSION_LS_4P,-0.025783462444470388,-1.8648231934818595,0.021240660557094542,-0.004542801887375846,0.6153846153846154,0.5411764705882353,39,85
TRAIN,KOSPI_ALL,KOSPI_KOSDAQ_ALL,1,DISPERSION_LS_4P,0.00017989791160713016,0.12000126813987491,0.0003206664980266413,0.0005005644096337715,0.5225225225225225,0.5225225225225225,111,111
OOS,KOSPI_ALL,KOSPI_KOSDAQ_ALL,1,DISPERSION_LS_4P,-0.000826842640693256,-0.23071953512282734,0.0018446900027676706,0.0010178473620744146,0.5897435897435898,0.6067415730337079,39,89
TRAIN,KOSPI_ALL,KOSPI_KOSDAQ_ALL,5,DISPERSION_LS_4P,0.006203501058497801,1.7546167283566303,-0.0028149114763093347,0.0033885895821884667,0.5225225225225225,0.5945945945945946,111,111
OOS,KOSPI_ALL,KOSPI_KOSDAQ_ALL,5,DISPERSION_LS_4P,0.00481016248015346,0.6853589671715142,0.0037307844721248574,0.008540946952278318,0.5641025641025641,0.6022727272727273,39,88
TRAIN,KOSPI_ALL,KOSPI_KOSDAQ_ALL,20,DISPERSION_LS_4P,0.024492368161314917,3.4058658075565025,-0.010468703798830867,0.01402366436248405,0.4954954954954955,0.5765765765765766,111,111
OOS,KOSPI_ALL,KOSPI_KOSDAQ_ALL,20,DISPERSION_LS_4P,-0.008927226446240933,-0.6149973564743058,0.02888349371723942,0.019956267270998487,0.6410256410256411,0.6235294117647059,39,85
TRAIN,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,1,DISPERSION_LS_4P,0.0003394420167445517,0.20496367233907967,0.00015460445065795906,0.0004940464674025107,0.5405405405405406,0.5675675675675675,111,111
OOS,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,1,DISPERSION_LS_4P,-0.0013590194085704936,-0.38895365248311226,0.0013138788081719782,-4.5140600398515245e-05,0.5384615384615384,0.5955056179775281,39,89
TRAIN,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,5,DISPERSION_LS_4P,0.007534038434378391,1.5923725528085528,-0.0041542980970641985,0.003379740337314192,0.46846846846846846,0.6036036036036037,111,111
OOS,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,5,DISPERSION_LS_4P,0.001181863979542962,0.18224664425472395,0.0018629852524752253,0.0030448492320181873,0.6153846153846154,0.5227272727272727,39,88
TRAIN,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,20,DISPERSION_LS_4P,0.021695243277795158,2.3527782621569417,-0.009113198951018309,0.012582044326776851,0.5135135135135135,0.5045045045045045,111,111
OOS,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,20,DISPERSION_LS_4P,-0.024286489976807584,-1.9669190791006785,0.02128409953101592,-0.003002390445791664,0.6153846153846154,0.5411764705882353,39,85
TRAIN,KOSPI_ALL,K200,1,LEADER_STRENGTH_12P,0.002531609352904675,1.6946401586820579,-0.0007716237897120997,0.0017599855631925754,0.5405405405405406,0.5495495495495496,111,111
OOS,KOSPI_ALL,K200,1,LEADER_STRENGTH_12P,-0.0027508111612270163,-0.870319264599721,0.002814372998751368,6.356183752435177e-05,0.5925925925925926,0.5408163265306123,27,98
TRAIN,KOSPI_ALL,K200,5,LEADER_STRENGTH_12P,0.005949671870954699,1.8125609676121086,-0.001397715069583215,0.004551956801371484,0.5315315315315315,0.5675675675675675,111,111
OOS,KOSPI_ALL,K200,5,LEADER_STRENGTH_12P,0.003958226423800871,0.6451176194676507,0.002099661391484842,0.006057887815285713,0.5925925925925926,0.5670103092783505,27,97
TRAIN,KOSPI_ALL,K200,20,LEADER_STRENGTH_12P,0.022783073401973122,3.299565496332085,-0.005212755746240232,0.01757031765573289,0.5315315315315315,0.6576576576576577,111,111
OOS,KOSPI_ALL,K200,20,LEADER_STRENGTH_12P,0.011332004137604226,0.8537543462719804,0.012347207055561346,0.023679211193165572,0.6296296296296297,0.6382978723404256,27,94
TRAIN,KOSPI_ALL,KOSPI_EX_K200,1,LEADER_STRENGTH_12P,0.0008467390889495983,0.541853990165957,-0.0001492011917656078,0.0006975378971839905,0.5495495495495496,0.5225225225225225,111,111
OOS,KOSPI_ALL,KOSPI_EX_K200,1,LEADER_STRENGTH_12P,-0.003076658353075119,-1.2467858446883713,0.001852722482627248,-0.0012239358704478711,0.5185185185185185,0.5510204081632653,27,98
TRAIN,KOSPI_ALL,KOSPI_EX_K200,5,LEADER_STRENGTH_12P,0.003136584101565872,0.7749295730949984,-0.0010039971019441796,0.0021325869996216924,0.5405405405405406,0.5405405405405406,111,111
OOS,KOSPI_ALL,KOSPI_EX_K200,5,LEADER_STRENGTH_12P,-0.00229861065028407,-0.44049389505307135,0.0025727601379778166,0.0002741494876937466,0.5555555555555556,0.5257731958762887,27,97
TRAIN,KOSPI_ALL,KOSPI_EX_K200,20,LEADER_STRENGTH_12P,0.012859164598666211,1.5264148581009873,-0.001409165424667962,0.011449999173998249,0.5135135135135135,0.5945945945945946,111,111
OOS,KOSPI_ALL,KOSPI_EX_K200,20,LEADER_STRENGTH_12P,-0.007846396698267285,-0.699907379222347,0.009506931530318428,0.0016605348320511437,0.5555555555555556,0.5425531914893617,27,94
TRAIN,KOSPI_ALL,KOSPI_ALL,1,LEADER_STRENGTH_12P,0.0023881446813998003,1.6324293263710687,-0.0007225805954492604,0.0016655640859505397,0.5495495495495496,0.5405405405405406,111,111
OOS,KOSPI_ALL,KOSPI_ALL,1,LEADER_STRENGTH_12P,-0.002764955949542382,-0.8952514215989901,0.0027244734301931886,-4.048251934919367e-05,0.5925925925925926,0.5612244897959183,27,98
TRAIN,KOSPI_ALL,KOSPI_ALL,5,LEADER_STRENGTH_12P,0.005702243921961271,1.7470627194898556,-0.001403453372737392,0.004298790549223879,0.5135135135135135,0.5765765765765766,111,111
OOS,KOSPI_ALL,KOSPI_ALL,5,LEADER_STRENGTH_12P,0.003545621939962825,0.5912847101250366,0.0021558543753669368,0.005701476315329762,0.5555555555555556,0.5463917525773195,27,97
TRAIN,KOSPI_ALL,KOSPI_ALL,20,LEADER_STRENGTH_12P,0.021826229122193955,3.156355768457774,-0.004934145952850525,0.01689208316934343,0.5315315315315315,0.6576576576576577,111,111
OOS,KOSPI_ALL,KOSPI_ALL,20,LEADER_STRENGTH_12P,0.01006351037856038,0.7764737445639407,0.012122049218773403,0.022185559597333784,0.6296296296296297,0.6276595744680851,27,94
TRAIN,KOSPI_ALL,KOSDAQ,1,LEADER_STRENGTH_12P,0.0016707022004817799,0.8815877707460603,-0.0006752221761970527,0.0009954800242847272,0.5495495495495496,0.5135135135135135,111,111
OOS,KOSPI_ALL,KOSDAQ,1,LEADER_STRENGTH_12P,-0.005774379193239502,-1.6692683884208241,0.004250686702366995,-0.0015236924908725064,0.7037037037037037,0.5714285714285714,27,98
TRAIN,KOSPI_ALL,KOSDAQ,5,LEADER_STRENGTH_12P,-0.0004771153598497342,-0.10247842148398859,0.001999322423463907,0.001522207063614173,0.5855855855855856,0.5945945945945946,111,111
OOS,KOSPI_ALL,KOSDAQ,5,LEADER_STRENGTH_12P,0.0023881684140672635,0.3301034380123797,-0.0018667444405067368,0.0005214239735605265,0.48148148148148145,0.4948453608247423,27,97
TRAIN,KOSPI_ALL,KOSDAQ,20,LEADER_STRENGTH_12P,0.005274088974347022,0.5496130941370934,0.006083995263562464,0.011358084237909486,0.5495495495495496,0.6036036036036037,111,111
OOS,KOSPI_ALL,KOSDAQ,20,LEADER_STRENGTH_12P,0.0012120704016155635,0.09343261533923701,-0.0025463118262292867,-0.0013342414246137232,0.4444444444444444,0.5638297872340425,27,94
TRAIN,KOSPI_ALL,KOSPI_KOSDAQ_ALL,1,LEADER_STRENGTH_12P,0.002275446249085168,1.55220291633749,-0.0007205295301504892,0.0015549167189346787,0.5495495495495496,0.5495495495495496,111,111
OOS,KOSPI_ALL,KOSPI_KOSDAQ_ALL,1,LEADER_STRENGTH_12P,-0.0031612048903697856,-1.0291767491903179,0.0029607430715069875,-0.0002004618188627982,0.5925925925925926,0.5510204081632653,27,98
TRAIN,KOSPI_ALL,KOSPI_KOSDAQ_ALL,5,LEADER_STRENGTH_12P,0.004812785462896561,1.446040984916844,-0.0009559248241236632,0.003856860638772898,0.5855855855855856,0.5855855855855856,111,111
OOS,KOSPI_ALL,KOSPI_KOSDAQ_ALL,5,LEADER_STRENGTH_12P,0.0035925129389961638,0.6158056261435687,0.0015030051419629648,0.0050955180809591286,0.5185185185185185,0.5463917525773195,27,97
TRAIN,KOSPI_ALL,KOSPI_KOSDAQ_ALL,20,LEADER_STRENGTH_12P,0.019465987609669284,2.7524266278659164,-0.003480479231730291,0.01598550837793899,0.5495495495495496,0.6486486486486487,111,111
OOS,KOSPI_ALL,KOSPI_KOSDAQ_ALL,20,LEADER_STRENGTH_12P,0.009543016407255378,0.7650026771180225,0.0097740193184207,0.019317035725676078,0.6666666666666666,0.6276595744680851,27,94
TRAIN,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,1,LEADER_STRENGTH_12P,0.001362971058662829,0.7885257063231327,-0.0004927905198030451,0.0008701805388597841,0.5765765765765766,0.5405405405405406,111,111
OOS,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,1,LEADER_STRENGTH_12P,-0.004956011644429334,-1.615351430359396,0.0034687785500351347,-0.0014872330943941994,0.5925925925925926,0.5816326530612245,27,98
TRAIN,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,5,LEADER_STRENGTH_12P,0.0007726740184915814,0.1795904620243674,0.0008416730921316743,0.0016143471106232557,0.5675675675675675,0.5855855855855856,111,111
OOS,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,5,LEADER_STRENGTH_12P,0.000749548365326409,0.11893938779590424,-0.00039642271046949384,0.0003531256548569152,0.48148148148148145,0.5051546391752577,27,97
TRAIN,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,20,LEADER_STRENGTH_12P,0.007837115443496167,0.877118494856478,0.0031794496726413805,0.011016565116137548,0.5675675675675675,0.5765765765765766,111,111
OOS,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,20,LEADER_STRENGTH_12P,-0.002094483415158064,-0.17436463901755686,0.0014222622147014984,-0.0006722212004565657,0.4444444444444444,0.5638297872340425,27,94
TRAIN,KOSPI_ALL,K200,1,LEADER_CORRECTION_1P,-0.0018104499568144966,-1.1320529951380762,0.0012703988728430618,-0.0005400510839714347,0.6036036036036037,0.4774774774774775,111,111
OOS,KOSPI_ALL,K200,1,LEADER_CORRECTION_1P,-0.006782151075890566,-1.6203571850405893,0.005807483892705306,-0.0009746671831852595,0.6415094339622641,0.4788732394366197,53,71
TRAIN,KOSPI_ALL,K200,5,LEADER_CORRECTION_1P,-0.00017165639569158959,-0.053811950824564206,0.0018836351071403114,0.0017119787114487218,0.5585585585585585,0.5855855855855856,111,111
OOS,KOSPI_ALL,K200,5,LEADER_CORRECTION_1P,-0.002715002078735062,-0.357474421830696,0.009853761990416435,0.007138759911681373,0.5961538461538461,0.5915492957746479,52,71
TRAIN,KOSPI_ALL,K200,20,LEADER_CORRECTION_1P,0.0018637808186499983,0.256549492156005,0.004478975512892063,0.006342756331542061,0.5585585585585585,0.5585585585585585,111,111
OOS,KOSPI_ALL,K200,20,LEADER_CORRECTION_1P,-0.017722188017923315,-1.0303681227322568,0.03711758512861127,0.019395397110687954,0.6346153846153846,0.6617647058823529,52,68
TRAIN,KOSPI_ALL,KOSPI_EX_K200,1,LEADER_CORRECTION_1P,-0.002627381893715375,-1.6656138118907353,0.0020970183304897657,-0.000530363563225609,0.6036036036036037,0.5315315315315315,111,111
OOS,KOSPI_ALL,KOSPI_EX_K200,1,LEADER_CORRECTION_1P,-0.007958171308814653,-2.593023560010321,0.004896942997323148,-0.0030612283114915045,0.6226415094339622,0.5352112676056338,53,71
TRAIN,KOSPI_ALL,KOSPI_EX_K200,5,LEADER_CORRECTION_1P,-5.864736680597773e-05,-0.0135190115129761,0.0023929755697076477,0.00233432820290167,0.5765765765765766,0.5405405405405406,111,111
OOS,KOSPI_ALL,KOSPI_EX_K200,5,LEADER_CORRECTION_1P,-0.008713005932752007,-1.574500478206758,0.008773582857054487,6.0576924302479604e-05,0.5769230769230769,0.5633802816901409,52,71
TRAIN,KOSPI_ALL,KOSPI_EX_K200,20,LEADER_CORRECTION_1P,0.004310047460060415,0.4607652662451634,0.004421560434549277,0.008731607894609692,0.5765765765765766,0.5765765765765766,111,111
OOS,KOSPI_ALL,KOSPI_EX_K200,20,LEADER_CORRECTION_1P,-0.017722341767745686,-1.542943021390881,0.018708946972713567,0.0009866052049678816,0.7115384615384616,0.5,52,68
TRAIN,KOSPI_ALL,KOSPI_ALL,1,LEADER_CORRECTION_1P,-0.0018818251616039275,-1.2036991054241304,0.0013482301156679732,-0.0005335950459359541,0.5945945945945946,0.46846846846846846,111,111
OOS,KOSPI_ALL,KOSPI_ALL,1,LEADER_CORRECTION_1P,-0.006854750753252449,-1.6705086313553426,0.005736122531103687,-0.0011186282221487618,0.6415094339622641,0.49295774647887325,53,71
TRAIN,KOSPI_ALL,KOSPI_ALL,5,LEADER_CORRECTION_1P,-0.0001977236046849923,-0.06187995308133239,0.0019213441409195234,0.001723620536234531,0.5495495495495496,0.5855855855855856,111,111
OOS,KOSPI_ALL,KOSPI_ALL,5,LEADER_CORRECTION_1P,-0.0031753924814774126,-0.429078114974972,0.009845988971210874,0.006670596489733461,0.5961538461538461,0.5774647887323944,52,71
TRAIN,KOSPI_ALL,KOSPI_ALL,20,LEADER_CORRECTION_1P,0.0020437133505171127,0.28001920880054887,0.004373481859269852,0.006417195209786964,0.5675675675675675,0.5585585585585585,111,111
OOS,KOSPI_ALL,KOSPI_ALL,20,LEADER_CORRECTION_1P,-0.017840226236381092,-1.070483781652743,0.035944414673034455,0.018104188436653363,0.6346153846153846,0.6470588235294118,52,68
TRAIN,KOSPI_ALL,KOSDAQ,1,LEADER_CORRECTION_1P,-0.002386606603835554,-1.258916252707289,0.0019227707680148235,-0.0004638358358207303,0.5495495495495496,0.4954954954954955,111,111
OOS,KOSPI_ALL,KOSDAQ,1,LEADER_CORRECTION_1P,-0.01123696977902289,-2.682085660409142,0.007103943184157589,-0.004133026594865301,0.6415094339622641,0.5211267605633803,53,71
TRAIN,KOSPI_ALL,KOSDAQ,5,LEADER_CORRECTION_1P,0.0007721385720047714,0.15642052499861103,0.0019247450753520454,0.0026968836473568168,0.5585585585585585,0.5945945945945946,111,111
OOS,KOSPI_ALL,KOSDAQ,5,LEADER_CORRECTION_1P,-0.0020963194820772437,-0.2964872749470662,0.0037730616549792265,0.001676742172901983,0.5576923076923077,0.5070422535211268,52,71
TRAIN,KOSPI_ALL,KOSDAQ,20,LEADER_CORRECTION_1P,-0.003564198772721439,-0.3596816900549832,0.008665284646426512,0.005101085873705073,0.5585585585585585,0.5225225225225225,111,111
OOS,KOSPI_ALL,KOSDAQ,20,LEADER_CORRECTION_1P,-0.01309797740628412,-0.9025910326932514,0.010994397487451846,-0.002103579918832274,0.6538461538461539,0.5441176470588235,52,68
TRAIN,KOSPI_ALL,KOSPI_KOSDAQ_ALL,1,LEADER_CORRECTION_1P,-0.001977675309445857,-1.2730311907595366,0.0014267848008306728,-0.000550890508615184,0.5585585585585585,0.4594594594594595,111,111
OOS,KOSPI_ALL,KOSPI_KOSDAQ_ALL,1,LEADER_CORRECTION_1P,-0.007414515555065977,-1.8257675332144327,0.005944848579490761,-0.0014696669755752156,0.6226415094339622,0.4647887323943662,53,71
TRAIN,KOSPI_ALL,KOSPI_KOSDAQ_ALL,5,LEADER_CORRECTION_1P,-9.81981613934692e-05,-0.02972907617446902,0.0019097908112967658,0.0018115926499032967,0.5855855855855856,0.5945945945945946,111,111
OOS,KOSPI_ALL,KOSPI_KOSDAQ_ALL,5,LEADER_CORRECTION_1P,-0.0031472387975029553,-0.4403122935622378,0.009182266017919202,0.006035027220416247,0.5769230769230769,0.5774647887323944,52,71
TRAIN,KOSPI_ALL,KOSPI_KOSDAQ_ALL,20,LEADER_CORRECTION_1P,0.0013284200349239139,0.17841316714962532,0.004832134178253866,0.00616055421317778,0.5585585585585585,0.5675675675675675,111,111
OOS,KOSPI_ALL,KOSPI_KOSDAQ_ALL,20,LEADER_CORRECTION_1P,-0.017194952226394646,-1.0826845249064705,0.032745924441664416,0.015550972215269772,0.6923076923076923,0.6323529411764706,52,68
TRAIN,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,1,LEADER_CORRECTION_1P,-0.002503207983722572,-1.4488771222474035,0.0019795317819239697,-0.0005236762017986024,0.5945945945945946,0.5225225225225225,111,111
OOS,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,1,LEADER_CORRECTION_1P,-0.010264200116283017,-2.704991542509313,0.006420515554859941,-0.003843684561423077,0.6415094339622641,0.49295774647887325,53,71
TRAIN,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,5,LEADER_CORRECTION_1P,0.0003506954826048934,0.0765089146186941,0.00212327100905371,0.0024739664916586033,0.5585585585585585,0.5675675675675675,111,111
OOS,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,5,LEADER_CORRECTION_1P,-0.004090146290375489,-0.6418878434011374,0.005178373232008702,0.001088226941633214,0.5961538461538461,0.5211267605633803,52,71
TRAIN,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,20,LEADER_CORRECTION_1P,-0.0008254746892131367,-0.08708462155202885,0.006868583640851498,0.006043108951638361,0.5855855855855856,0.4864864864864865,111,111
OOS,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,20,LEADER_CORRECTION_1P,-0.014353964667089367,-1.0816474206886642,0.0130611062096361,-0.0012928584574532674,0.6346153846153846,0.5147058823529411,52,68
TRAIN,KOSPI_ALL,K200,1,OTHERS_LS_BREADTH_4P,0.00012512431811720408,0.10019189681465268,-8.24730095212333e-05,4.265130859597079e-05,0.5428571428571428,0.5104166666666666,140,192
OOS,KOSPI_ALL,K200,1,OTHERS_LS_BREADTH_4P,0.004744185453376645,1.3388328094191568,-0.0010576200133820485,0.003686565439994597,0.48717948717948717,0.6185567010309279,78,97
TRAIN,KOSPI_ALL,K200,5,OTHERS_LS_BREADTH_4P,0.0014677386817840935,0.5437542515395911,-4.748669126380379e-05,0.0014202519905202897,0.55,0.5677083333333334,140,192
OOS,KOSPI_ALL,K200,5,OTHERS_LS_BREADTH_4P,0.00819264023674626,1.3821886447874425,0.0023548083421222835,0.010547448578868544,0.5714285714285714,0.6288659793814433,77,97
TRAIN,KOSPI_ALL,K200,20,OTHERS_LS_BREADTH_4P,0.00011681752992155105,0.019496306477019915,0.003573957587827171,0.003690775117748722,0.5714285714285714,0.546875,140,192
OOS,KOSPI_ALL,K200,20,OTHERS_LS_BREADTH_4P,0.029832194616071415,2.2271274983098914,0.012230835459041472,0.04206303007511289,0.5789473684210527,0.6947368421052632,76,95
TRAIN,KOSPI_ALL,KOSPI_EX_K200,1,OTHERS_LS_BREADTH_4P,-0.0009287910453659507,-0.7422010331386935,0.0009977989499654002,6.90079045994495e-05,0.5785714285714286,0.515625,140,192
OOS,KOSPI_ALL,KOSPI_EX_K200,1,OTHERS_LS_BREADTH_4P,0.0040298067639795,1.5182348226563853,-0.001908206245222629,0.0021216005187568703,0.5256410256410257,0.5979381443298969,78,97
TRAIN,KOSPI_ALL,KOSPI_EX_K200,5,OTHERS_LS_BREADTH_4P,0.0008108837640021002,0.23729085297144875,-5.53247326387375e-05,0.0007555590313633627,0.5428571428571428,0.5260416666666666,140,192
OOS,KOSPI_ALL,KOSPI_EX_K200,5,OTHERS_LS_BREADTH_4P,0.0027401065678792948,0.5847839791610238,0.0012255099592321647,0.0039656165271114594,0.5324675324675324,0.5773195876288659,77,97
TRAIN,KOSPI_ALL,KOSPI_EX_K200,20,OTHERS_LS_BREADTH_4P,-0.006290933727962032,-0.873977268825383,0.0059144743311249385,-0.00037645939683709356,0.5928571428571429,0.5,140,192
OOS,KOSPI_ALL,KOSPI_EX_K200,20,OTHERS_LS_BREADTH_4P,0.013302444852724873,1.473364257704148,0.0028538013098743063,0.01615624616259918,0.5921052631578947,0.5684210526315789,76,95
TRAIN,KOSPI_ALL,KOSPI_ALL,1,OTHERS_LS_BREADTH_4P,2.346050107567148e-05,0.019196971336721158,1.9829401419296267e-05,4.328990249496775e-05,0.5571428571428572,0.4947916666666667,140,192
OOS,KOSPI_ALL,KOSPI_ALL,1,OTHERS_LS_BREADTH_4P,0.004672276777735501,1.3417970058966182,-0.0011059282928783502,0.003566348484857151,0.5128205128205128,0.6185567010309279,78,97
TRAIN,KOSPI_ALL,KOSPI_ALL,5,OTHERS_LS_BREADTH_4P,0.001392447984493183,0.516942278491946,-7.423501977564707e-05,0.001318212964717536,0.5357142857142857,0.5677083333333334,140,192
OOS,KOSPI_ALL,KOSPI_ALL,5,OTHERS_LS_BREADTH_4P,0.007773107245867902,1.3417998503267345,0.0023339141290968685,0.01010702137496477,0.5454545454545454,0.6082474226804123,77,97
TRAIN,KOSPI_ALL,KOSPI_ALL,20,OTHERS_LS_BREADTH_4P,-0.0005647357645491365,-0.09441478547900198,0.00372141124407006,0.0031566754795209237,0.5714285714285714,0.5520833333333334,140,192
OOS,KOSPI_ALL,KOSPI_ALL,20,OTHERS_LS_BREADTH_4P,0.029105560120945714,2.2449356038755455,0.0114764091330454,0.040581969253991115,0.5789473684210527,0.6842105263157895,76,95
TRAIN,KOSPI_ALL,KOSDAQ,1,OTHERS_LS_BREADTH_4P,-0.0020407301064102024,-1.3277393141676634,0.0015015488013439195,-0.000539181305066283,0.5857142857142857,0.4739583333333333,140,192
OOS,KOSPI_ALL,KOSDAQ,1,OTHERS_LS_BREADTH_4P,0.005221227274137527,1.4705885776803385,-0.002233638608636921,0.002987588665500606,0.5256410256410257,0.6288659793814433,78,97
TRAIN,KOSPI_ALL,KOSDAQ,5,OTHERS_LS_BREADTH_4P,-0.00042439532262992217,-0.10687241376232398,0.001015489097015641,0.0005910937743857189,0.6,0.53125,140,192
OOS,KOSPI_ALL,KOSDAQ,5,OTHERS_LS_BREADTH_4P,0.003950602510642345,0.6385264698855273,-0.0006337229346710552,0.0033168795759712906,0.5454545454545454,0.5154639175257731,77,97
TRAIN,KOSPI_ALL,KOSDAQ,20,OTHERS_LS_BREADTH_4P,-0.011117942723234875,-1.3858058900053454,0.009908371127035314,-0.0012095715961995609,0.5714285714285714,0.5052083333333334,140,192
OOS,KOSPI_ALL,KOSDAQ,20,OTHERS_LS_BREADTH_4P,0.009642138577311273,0.8030625635258076,-0.0005521325433382623,0.009090006033973011,0.5657894736842105,0.6,76,95
TRAIN,KOSPI_ALL,KOSPI_KOSDAQ_ALL,1,OTHERS_LS_BREADTH_4P,-0.0002718191514351193,-0.22191729581713568,0.00022437239431499965,-4.7446757120119636e-05,0.5642857142857143,0.5,140,192
OOS,KOSPI_ALL,KOSPI_KOSDAQ_ALL,1,OTHERS_LS_BREADTH_4P,0.004632843544683145,1.339234769647811,-0.0011649966599363642,0.003467846884746781,0.5,0.6082474226804123,78,97
TRAIN,KOSPI_ALL,KOSPI_KOSDAQ_ALL,5,OTHERS_LS_BREADTH_4P,0.0011232270729605459,0.40448097977979425,6.33774572502776e-05,0.0011866045302108236,0.5857142857142857,0.578125,140,192
OOS,KOSPI_ALL,KOSPI_KOSDAQ_ALL,5,OTHERS_LS_BREADTH_4P,0.007328540272288998,1.2932455002760337,0.0019387831405168353,0.009267323412805834,0.5324675324675324,0.6082474226804123,77,97
TRAIN,KOSPI_ALL,KOSPI_KOSDAQ_ALL,20,OTHERS_LS_BREADTH_4P,-0.0020666092703888884,-0.3394066343640758,0.0045251997157284675,0.002458590445339579,0.5857142857142857,0.546875,140,192
OOS,KOSPI_ALL,KOSPI_KOSDAQ_ALL,20,OTHERS_LS_BREADTH_4P,0.026693075253653283,2.147963941877618,0.009922207589853125,0.03661528284350641,0.5921052631578947,0.6736842105263158,76,95
TRAIN,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,1,OTHERS_LS_BREADTH_4P,-0.0016310307411735222,-1.1710001473397644,0.0012945524936299128,-0.00033647824754360944,0.6071428571428571,0.5104166666666666,140,192
OOS,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,1,OTHERS_LS_BREADTH_4P,0.004933990366102398,1.5262157388895012,-0.00219605536626953,0.002737934999832868,0.5384615384615384,0.5876288659793815,78,97
TRAIN,KOSPI_ALL,KOSDAQ_PLUS_KOSPI_EX_K200,5,OTHERS_LS_BREADTH_4P,-2.902067236057904e-05,-0.007921037338766276,0.0005780816382981205,0.0005490609659375414,0.5785714285714286,0.5416666666666666,140,192
