universe,eval_year,horizon,model,feature,coef,alpha
K200,2026,5,FULL_INTERACTION,INT_spread_accel__MKT_VOL_20D,0.0004220887282735241,100.0
K200,2026,5,FULL_INTERACTION,INT_spread_accel__LIQ_5D_20D,0.00023862872894062515,100.0
K200,2026,5,FULL_INTERACTION,INT_spread_accel__ABS_CONFIRMED_BREADTH,-0.00020835334562410018,100.0
K200,2026,5,FULL_INTERACTION,INT_spread_accel__CONFLICT_PAIR_SHARE,-7.642735697351202e-05,100.0
K200,2026,5,FULL_INTERACTION,INT_top_accel__MKT_RET_60D,0.00015692641143785768,100.0
K200,2026,5,FULL_INTERACTION,INT_top_accel__MKT_VOL_20D,0.0001988711310419583,100.0
K200,2026,5,FULL_INTERACTION,INT_top_accel__LIQ_5D_20D,-0.00033021260862557016,100.0
K200,2026,5,FULL_INTERACTION,INT_top_accel__ABS_CONFIRMED_BREADTH,0.0008646845423105313,100.0
K200,2026,5,FULL_INTERACTION,INT_top_accel__CONFLICT_PAIR_SHARE,-0.0003148177401925785,100.0
K200,2026,20,STATIC_FAMILY,FAM_REVISION,0.0023708005984746923,0.1
K200,2026,20,STATIC_FAMILY,FAM_VALUE,0.0014175200254562782,0.1
K200,2026,20,STATIC_FAMILY,FAM_FLOW,0.0007900578184325095,0.1
K200,2026,20,FAMILY_STATE,top_20d,-3.892489050025087e-05,10.0
K200,2026,20,FAMILY_STATE,spread_20d,-0.0009205079633782015,10.0
K200,2026,20,FAMILY_STATE,top_60d,0.00010017049613733695,10.0
K200,2026,20,FAMILY_STATE,spread_60d,-0.0009423790612825662,10.0
K200,2026,20,FAMILY_STATE,z_top_20d,0.0014224025763621712,10.0
K200,2026,20,FAMILY_STATE,z_spread_20d,0.0007860958197704326,10.0
K200,2026,20,FAMILY_STATE,z_top_60d,0.001749567464925439,10.0
K200,2026,20,FAMILY_STATE,z_spread_60d,-0.0036792317183490554,10.0
K200,2026,20,FAMILY_STATE,rank_top_20d,-0.0006470035360244101,10.0
K200,2026,20,FAMILY_STATE,rank_spread_20d,0.0016032157107615879,10.0
K200,2026,20,FAMILY_STATE,rank_top_60d,-0.0019849681296594092,10.0
K200,2026,20,FAMILY_STATE,rank_spread_60d,-0.0008226975907682817,10.0
K200,2026,20,FAMILY_STATE,spread_accel,-0.002241970685372595,10.0
K200,2026,20,FAMILY_STATE,top_accel,-0.0017012470648918414,10.0
K200,2026,20,FAMILY_STATE,member_positive_spread_share_20d,0.000951968855117422,10.0
K200,2026,20,FAMILY_STATE,member_same_sign_20d,0.0010821905765428055,10.0
K200,2026,20,FAMILY_STATE,FAM_REVISION,0.002766970381254925,10.0
K200,2026,20,FAMILY_STATE,FAM_VALUE,0.0015296935699517173,10.0
K200,2026,20,FAMILY_STATE,FAM_FLOW,0.001123273583720141,10.0
K200,2026,20,FULL_INTERACTION,top_20d,-0.00013132169403835302,100.0
K200,2026,20,FULL_INTERACTION,spread_20d,-0.001025828035786459,100.0
K200,2026,20,FULL_INTERACTION,top_60d,0.00010704682834651602,100.0
K200,2026,20,FULL_INTERACTION,spread_60d,-0.000374534577203521,100.0
K200,2026,20,FULL_INTERACTION,z_top_20d,-2.226038380214639e-05,100.0
K200,2026,20,FULL_INTERACTION,z_spread_20d,-0.0002187831330127801,100.0
K200,2026,20,FULL_INTERACTION,z_top_60d,0.0014593260462715286,100.0
K200,2026,20,FULL_INTERACTION,z_spread_60d,-0.00046500614046085433,100.0
K200,2026,20,FULL_INTERACTION,rank_top_20d,-0.00042561808236540703,100.0
K200,2026,20,FULL_INTERACTION,rank_spread_20d,0.0011987559168100167,100.0
K200,2026,20,FULL_INTERACTION,rank_top_60d,-0.0011745605867496786,100.0
K200,2026,20,FULL_INTERACTION,rank_spread_60d,-0.0008099222425225008,100.0
K200,2026,20,FULL_INTERACTION,spread_accel,-0.00048485818609133105,100.0
K200,2026,20,FULL_INTERACTION,top_accel,-0.0016448178919176043,100.0
K200,2026,20,FULL_INTERACTION,member_positive_spread_share_20d,0.0006431197963838527,100.0
K200,2026,20,FULL_INTERACTION,member_same_sign_20d,0.0011684995828127043,100.0
K200,2026,20,FULL_INTERACTION,FAM_REVISION,0.002504659131223103,100.0
K200,2026,20,FULL_INTERACTION,FAM_VALUE,0.0011289255074908768,100.0
K200,2026,20,FULL_INTERACTION,FAM_FLOW,0.0009715692385361455,100.0
K200,2026,20,FULL_INTERACTION,INT_z_top_20d__MKT_RET_60D,-3.609809678025225e-05,100.0
K200,2026,20,FULL_INTERACTION,INT_z_top_20d__MKT_VOL_20D,0.00010605885168633042,100.0
K200,2026,20,FULL_INTERACTION,INT_z_top_20d__LIQ_5D_20D,0.001058322878952904,100.0
K200,2026,20,FULL_INTERACTION,INT_z_top_20d__ABS_CONFIRMED_BREADTH,-0.0010975237657603663,100.0
K200,2026,20,FULL_INTERACTION,INT_z_top_20d__CONFLICT_PAIR_SHARE,0.0007655486255098252,100.0
K200,2026,20,FULL_INTERACTION,INT_z_spread_20d__MKT_RET_60D,-0.0006892678079195344,100.0
K200,2026,20,FULL_INTERACTION,INT_z_spread_20d__MKT_VOL_20D,-0.0023152334890412657,100.0
K200,2026,20,FULL_INTERACTION,INT_z_spread_20d__LIQ_5D_20D,0.00046419287152080733,100.0
K200,2026,20,FULL_INTERACTION,INT_z_spread_20d__ABS_CONFIRMED_BREADTH,5.9563781586728605e-05,100.0
K200,2026,20,FULL_INTERACTION,INT_z_spread_20d__CONFLICT_PAIR_SHARE,0.00036450230288408966,100.0
K200,2026,20,FULL_INTERACTION,INT_spread_accel__MKT_RET_60D,-4.938882550729407e-05,100.0
K200,2026,20,FULL_INTERACTION,INT_spread_accel__MKT_VOL_20D,0.0015433607317815374,100.0
K200,2026,20,FULL_INTERACTION,INT_spread_accel__LIQ_5D_20D,-0.000535284008159611,100.0
K200,2026,20,FULL_INTERACTION,INT_spread_accel__ABS_CONFIRMED_BREADTH,0.0009304814796107243,100.0
K200,2026,20,FULL_INTERACTION,INT_spread_accel__CONFLICT_PAIR_SHARE,-4.41099922150726e-05,100.0
K200,2026,20,FULL_INTERACTION,INT_top_accel__MKT_RET_60D,0.0012932515615422687,100.0
K200,2026,20,FULL_INTERACTION,INT_top_accel__MKT_VOL_20D,0.001443934248986434,100.0
K200,2026,20,FULL_INTERACTION,INT_top_accel__LIQ_5D_20D,-0.0015615053091938367,100.0
K200,2026,20,FULL_INTERACTION,INT_top_accel__ABS_CONFIRMED_BREADTH,0.0010824102155459919,100.0
K200,2026,20,FULL_INTERACTION,INT_top_accel__CONFLICT_PAIR_SHARE,-0.0005977156629680938,100.0
KOSDAQ,2020,5,STATIC_FAMILY,FAM_REVISION,0.0010901615461949917,100.0
KOSDAQ,2020,5,STATIC_FAMILY,FAM_VALUE,-0.0003554966305506737,100.0
KOSDAQ,2020,5,STATIC_FAMILY,FAM_FLOW,-0.00039664793655065774,100.0
KOSDAQ,2020,5,FAMILY_STATE,top_20d,-9.386123576921935e-05,100.0
KOSDAQ,2020,5,FAMILY_STATE,spread_20d,-2.719871209294839e-05,100.0
KOSDAQ,2020,5,FAMILY_STATE,top_60d,-0.00013235911640488077,100.0
KOSDAQ,2020,5,FAMILY_STATE,spread_60d,-0.00036114531436682467,100.0
KOSDAQ,2020,5,FAMILY_STATE,z_top_20d,0.0004214312812977619,100.0
KOSDAQ,2020,5,FAMILY_STATE,z_spread_20d,0.0003624382855540575,100.0
KOSDAQ,2020,5,FAMILY_STATE,z_top_60d,0.00024516704357111516,100.0
KOSDAQ,2020,5,FAMILY_STATE,z_spread_60d,0.0006767267091450728,100.0
KOSDAQ,2020,5,FAMILY_STATE,rank_top_20d,0.00030765146037515416,100.0
KOSDAQ,2020,5,FAMILY_STATE,rank_spread_20d,0.0008938823853606559,100.0
KOSDAQ,2020,5,FAMILY_STATE,rank_top_60d,6.190211799639994e-05,100.0
KOSDAQ,2020,5,FAMILY_STATE,rank_spread_60d,0.00020570513830406702,100.0
KOSDAQ,2020,5,FAMILY_STATE,spread_accel,-0.0002913370499749763,100.0
KOSDAQ,2020,5,FAMILY_STATE,top_accel,0.00020668664460278844,100.0
KOSDAQ,2020,5,FAMILY_STATE,member_positive_spread_share_20d,-0.00032304808409431163,100.0
KOSDAQ,2020,5,FAMILY_STATE,member_same_sign_20d,-0.00014049458501929886,100.0
KOSDAQ,2020,5,FAMILY_STATE,FAM_REVISION,0.00044241391006504633,100.0
KOSDAQ,2020,5,FAMILY_STATE,FAM_VALUE,-0.0004789023183251772,100.0
KOSDAQ,2020,5,FAMILY_STATE,FAM_FLOW,-0.0002181298795675803,100.0
KOSDAQ,2020,5,FULL_INTERACTION,top_20d,-0.00010131112074640705,100.0
KOSDAQ,2020,5,FULL_INTERACTION,spread_20d,-0.000137194866308776,100.0
KOSDAQ,2020,5,FULL_INTERACTION,top_60d,-7.565526811345266e-05,100.0
KOSDAQ,2020,5,FULL_INTERACTION,spread_60d,-0.00010955021482977976,100.0
KOSDAQ,2020,5,FULL_INTERACTION,z_top_20d,0.00013474663038353166,100.0
KOSDAQ,2020,5,FULL_INTERACTION,z_spread_20d,0.00026871571645991927,100.0
KOSDAQ,2020,5,FULL_INTERACTION,z_top_60d,0.0005086871556583762,100.0
KOSDAQ,2020,5,FULL_INTERACTION,z_spread_60d,0.0008951706500290898,100.0
KOSDAQ,2020,5,FULL_INTERACTION,rank_top_20d,0.0001557010232646353,100.0
KOSDAQ,2020,5,FULL_INTERACTION,rank_spread_20d,0.0009949113940947085,100.0
KOSDAQ,2020,5,FULL_INTERACTION,rank_top_60d,0.0002746435416071829,100.0
KOSDAQ,2020,5,FULL_INTERACTION,rank_spread_60d,0.0004044865665905695,100.0
KOSDAQ,2020,5,FULL_INTERACTION,spread_accel,-0.0006238276511980583,100.0
KOSDAQ,2020,5,FULL_INTERACTION,top_accel,-0.00043309017535861057,100.0
KOSDAQ,2020,5,FULL_INTERACTION,member_positive_spread_share_20d,-0.0002580659001094874,100.0
KOSDAQ,2020,5,FULL_INTERACTION,member_same_sign_20d,-9.317699114366889e-05,100.0
KOSDAQ,2020,5,FULL_INTERACTION,FAM_REVISION,0.00040096216682578424,100.0
KOSDAQ,2020,5,FULL_INTERACTION,FAM_VALUE,-0.0005965227453157821,100.0
KOSDAQ,2020,5,FULL_INTERACTION,FAM_FLOW,-0.0003065535472653441,100.0
KOSDAQ,2020,5,FULL_INTERACTION,INT_z_top_20d__MKT_RET_60D,7.410718262680876e-05,100.0
KOSDAQ,2020,5,FULL_INTERACTION,INT_z_top_20d__MKT_VOL_20D,0.000632665977592936,100.0
KOSDAQ,2020,5,FULL_INTERACTION,INT_z_top_20d__LIQ_5D_20D,-0.00016806271473084663,100.0
KOSDAQ,2020,5,FULL_INTERACTION,INT_z_top_20d__ABS_CONFIRMED_BREADTH,-0.0011954671001615184,100.0
KOSDAQ,2020,5,FULL_INTERACTION,INT_z_top_20d__CONFLICT_PAIR_SHARE,0.0007799369918572215,100.0
KOSDAQ,2020,5,FULL_INTERACTION,INT_z_spread_20d__MKT_RET_60D,-0.0006954496136312017,100.0
KOSDAQ,2020,5,FULL_INTERACTION,INT_z_spread_20d__MKT_VOL_20D,0.0006336149891013327,100.0
KOSDAQ,2020,5,FULL_INTERACTION,INT_z_spread_20d__LIQ_5D_20D,4.7485056822987176e-07,100.0
KOSDAQ,2020,5,FULL_INTERACTION,INT_z_spread_20d__ABS_CONFIRMED_BREADTH,-0.0005719087637784293,100.0
KOSDAQ,2020,5,FULL_INTERACTION,INT_z_spread_20d__CONFLICT_PAIR_SHARE,-0.0005684047290669672,100.0
KOSDAQ,2020,5,FULL_INTERACTION,INT_spread_accel__MKT_RET_60D,0.0005964505918213417,100.0
KOSDAQ,2020,5,FULL_INTERACTION,INT_spread_accel__MKT_VOL_20D,0.0001237378381372592,100.0
KOSDAQ,2020,5,FULL_INTERACTION,INT_spread_accel__LIQ_5D_20D,1.664092403885623e-05,100.0
KOSDAQ,2020,5,FULL_INTERACTION,INT_spread_accel__ABS_CONFIRMED_BREADTH,0.00012784385421950296,100.0
KOSDAQ,2020,5,FULL_INTERACTION,INT_spread_accel__CONFLICT_PAIR_SHARE,0.00048268958333830183,100.0
KOSDAQ,2020,5,FULL_INTERACTION,INT_top_accel__MKT_RET_60D,-0.0005483387410131957,100.0
KOSDAQ,2020,5,FULL_INTERACTION,INT_top_accel__MKT_VOL_20D,0.00023366277947223582,100.0
KOSDAQ,2020,5,FULL_INTERACTION,INT_top_accel__LIQ_5D_20D,0.0005140089624255737,100.0
KOSDAQ,2020,5,FULL_INTERACTION,INT_top_accel__ABS_CONFIRMED_BREADTH,0.0007107975669531897,100.0
KOSDAQ,2020,5,FULL_INTERACTION,INT_top_accel__CONFLICT_PAIR_SHARE,0.00040791008644398916,100.0
KOSDAQ,2020,20,STATIC_FAMILY,FAM_REVISION,0.004324272476116886,100.0
KOSDAQ,2020,20,STATIC_FAMILY,FAM_VALUE,-0.0014234420416442942,100.0
KOSDAQ,2020,20,STATIC_FAMILY,FAM_FLOW,-0.002055467338375262,100.0
KOSDAQ,2020,20,FAMILY_STATE,top_20d,-0.0013261961606259398,100.0
KOSDAQ,2020,20,FAMILY_STATE,spread_20d,-0.0031223445409416717,100.0
KOSDAQ,2020,20,FAMILY_STATE,top_60d,9.292173361674476e-05,100.0
KOSDAQ,2020,20,FAMILY_STATE,spread_60d,-0.0006452579207739725,100.0
KOSDAQ,2020,20,FAMILY_STATE,z_top_20d,0.0011281096625522938,100.0
KOSDAQ,2020,20,FAMILY_STATE,z_spread_20d,0.0009302048330414457,100.0
KOSDAQ,2020,20,FAMILY_STATE,z_top_60d,0.0006491719871407203,100.0
KOSDAQ,2020,20,FAMILY_STATE,z_spread_60d,0.0016688205947385116,100.0
KOSDAQ,2020,20,FAMILY_STATE,rank_top_20d,-0.00023374060691034758,100.0
KOSDAQ,2020,20,FAMILY_STATE,rank_spread_20d,0.001522423648052424,100.0
KOSDAQ,2020,20,FAMILY_STATE,rank_top_60d,0.0013170671474199728,100.0
KOSDAQ,2020,20,FAMILY_STATE,rank_spread_60d,0.0012942552558624322,100.0
KOSDAQ,2020,20,FAMILY_STATE,spread_accel,-0.0005464569522185036,100.0
KOSDAQ,2020,20,FAMILY_STATE,top_accel,0.0008456969392539844,100.0
KOSDAQ,2020,20,FAMILY_STATE,member_positive_spread_share_20d,0.00042834796269179774,100.0
KOSDAQ,2020,20,FAMILY_STATE,member_same_sign_20d,0.0012255318467358643,100.0
KOSDAQ,2020,20,FAMILY_STATE,FAM_REVISION,0.0024484323696462177,100.0
KOSDAQ,2020,20,FAMILY_STATE,FAM_VALUE,-0.0019370343575308801,100.0
KOSDAQ,2020,20,FAMILY_STATE,FAM_FLOW,-0.00168140685546035,100.0
KOSDAQ,2020,20,FULL_INTERACTION,top_20d,-0.0011239785874763422,100.0
KOSDAQ,2020,20,FULL_INTERACTION,spread_20d,-0.0027370119517006854,100.0
KOSDAQ,2020,20,FULL_INTERACTION,top_60d,0.00033227253632683407,100.0
KOSDAQ,2020,20,FULL_INTERACTION,spread_60d,-0.00013091201448177728,100.0
KOSDAQ,2020,20,FULL_INTERACTION,z_top_20d,0.0012527504981453084,100.0
KOSDAQ,2020,20,FULL_INTERACTION,z_spread_20d,0.0010141344822950406,100.0
KOSDAQ,2020,20,FULL_INTERACTION,z_top_60d,0.002416264823764405,100.0
KOSDAQ,2020,20,FULL_INTERACTION,z_spread_60d,0.0022813937084502495,100.0
KOSDAQ,2020,20,FULL_INTERACTION,rank_top_20d,-4.7469408186669865e-05,100.0
KOSDAQ,2020,20,FULL_INTERACTION,rank_spread_20d,0.0021430434953787756,100.0
KOSDAQ,2020,20,FULL_INTERACTION,rank_top_60d,0.0024712393120441146,100.0
KOSDAQ,2020,20,FULL_INTERACTION,rank_spread_60d,0.0017320643361418333,100.0
KOSDAQ,2020,20,FULL_INTERACTION,spread_accel,-0.0012051974315916997,100.0
KOSDAQ,2020,20,FULL_INTERACTION,top_accel,-0.0011694422544382501,100.0
KOSDAQ,2020,20,FULL_INTERACTION,member_positive_spread_share_20d,0.0007436434383917782,100.0
KOSDAQ,2020,20,FULL_INTERACTION,member_same_sign_20d,0.0013682380529382522,100.0
KOSDAQ,2020,20,FULL_INTERACTION,FAM_REVISION,0.0023706688569247758,100.0
KOSDAQ,2020,20,FULL_INTERACTION,FAM_VALUE,-0.002424321271354482,100.0
KOSDAQ,2020,20,FULL_INTERACTION,FAM_FLOW,-0.0016499436853958892,100.0
KOSDAQ,2020,20,FULL_INTERACTION,INT_z_top_20d__MKT_RET_60D,-0.00012820057913842924,100.0
KOSDAQ,2020,20,FULL_INTERACTION,INT_z_top_20d__MKT_VOL_20D,-0.0009611068057716614,100.0
KOSDAQ,2020,20,FULL_INTERACTION,INT_z_top_20d__LIQ_5D_20D,0.00014462589289218272,100.0
KOSDAQ,2020,20,FULL_INTERACTION,INT_z_top_20d__ABS_CONFIRMED_BREADTH,-0.0046556377816893545,100.0
KOSDAQ,2020,20,FULL_INTERACTION,INT_z_top_20d__CONFLICT_PAIR_SHARE,0.00028429364622242943,100.0
KOSDAQ,2020,20,FULL_INTERACTION,INT_z_spread_20d__MKT_RET_60D,-0.001057710601341996,100.0
KOSDAQ,2020,20,FULL_INTERACTION,INT_z_spread_20d__MKT_VOL_20D,-0.0004283886303900943,100.0
KOSDAQ,2020,20,FULL_INTERACTION,INT_z_spread_20d__LIQ_5D_20D,0.0004177023895055726,100.0
KOSDAQ,2020,20,FULL_INTERACTION,INT_z_spread_20d__ABS_CONFIRMED_BREADTH,-0.00040650241583817595,100.0
KOSDAQ,2020,20,FULL_INTERACTION,INT_z_spread_20d__CONFLICT_PAIR_SHARE,-0.0012997770840276705,100.0
KOSDAQ,2020,20,FULL_INTERACTION,INT_spread_accel__MKT_RET_60D,0.0006264424063652151,100.0
KOSDAQ,2020,20,FULL_INTERACTION,INT_spread_accel__MKT_VOL_20D,-0.001153720760678407,100.0
KOSDAQ,2020,20,FULL_INTERACTION,INT_spread_accel__LIQ_5D_20D,0.0008076552110265946,100.0
KOSDAQ,2020,20,FULL_INTERACTION,INT_spread_accel__ABS_CONFIRMED_BREADTH,0.0015275110334148007,100.0
KOSDAQ,2020,20,FULL_INTERACTION,INT_spread_accel__CONFLICT_PAIR_SHARE,-0.0011400174376715966,100.0
KOSDAQ,2020,20,FULL_INTERACTION,INT_top_accel__MKT_RET_60D,0.00022231470502329434,100.0
KOSDAQ,2020,20,FULL_INTERACTION,INT_top_accel__MKT_VOL_20D,0.00013999681067895786,100.0
KOSDAQ,2020,20,FULL_INTERACTION,INT_top_accel__LIQ_5D_20D,0.001663502490124489,100.0
KOSDAQ,2020,20,FULL_INTERACTION,INT_top_accel__ABS_CONFIRMED_BREADTH,0.0032463665333437907,100.0
KOSDAQ,2020,20,FULL_INTERACTION,INT_top_accel__CONFLICT_PAIR_SHARE,0.003325188898830223,100.0
KOSDAQ,2021,5,STATIC_FAMILY,FAM_REVISION,0.001051252983720793,100.0
KOSDAQ,2021,5,STATIC_FAMILY,FAM_VALUE,-8.286378863229366e-05,100.0
KOSDAQ,2021,5,STATIC_FAMILY,FAM_FLOW,-0.00034838255987374616,100.0
KOSDAQ,2021,5,FAMILY_STATE,top_20d,-0.0001590965361080366,100.0
KOSDAQ,2021,5,FAMILY_STATE,spread_20d,0.00017240111693287417,100.0
KOSDAQ,2021,5,FAMILY_STATE,top_60d,-7.73346668992802e-05,100.0
KOSDAQ,2021,5,FAMILY_STATE,spread_60d,-0.0005214986533169756,100.0
KOSDAQ,2021,5,FAMILY_STATE,z_top_20d,0.00036937319017416514,100.0
KOSDAQ,2021,5,FAMILY_STATE,z_spread_20d,0.00042753845939808477,100.0
KOSDAQ,2021,5,FAMILY_STATE,z_top_60d,0.00022360839385147805,100.0
KOSDAQ,2021,5,FAMILY_STATE,z_spread_60d,0.000519864339131597,100.0
KOSDAQ,2021,5,FAMILY_STATE,rank_top_20d,-0.00019621242187576097,100.0
KOSDAQ,2021,5,FAMILY_STATE,rank_spread_20d,0.001019273468027122,100.0
KOSDAQ,2021,5,FAMILY_STATE,rank_top_60d,0.00011199894063053904,100.0
KOSDAQ,2021,5,FAMILY_STATE,rank_spread_60d,7.515347776381224e-05,100.0
KOSDAQ,2021,5,FAMILY_STATE,spread_accel,-0.00031854795438580744,100.0
KOSDAQ,2021,5,FAMILY_STATE,top_accel,0.00020379261786842304,100.0
KOSDAQ,2021,5,FAMILY_STATE,member_positive_spread_share_20d,-0.0005272509832688853,100.0
KOSDAQ,2021,5,FAMILY_STATE,member_same_sign_20d,8.832895861127991e-05,100.0
KOSDAQ,2021,5,FAMILY_STATE,FAM_REVISION,0.0006531598429933472,100.0
KOSDAQ,2021,5,FAMILY_STATE,FAM_VALUE,-0.0001721405584978887,100.0
KOSDAQ,2021,5,FAMILY_STATE,FAM_FLOW,-0.00028266093219011244,100.0
KOSDAQ,2021,5,FULL_INTERACTION,top_20d,-8.01582402835961e-05,100.0
KOSDAQ,2021,5,FULL_INTERACTION,spread_20d,0.0003084826942992879,100.0
KOSDAQ,2021,5,FULL_INTERACTION,top_60d,-3.573113766663631e-05,100.0
KOSDAQ,2021,5,FULL_INTERACTION,spread_60d,-0.00028049684800556695,100.0
KOSDAQ,2021,5,FULL_INTERACTION,z_top_20d,0.0003909002262837166,100.0
KOSDAQ,2021,5,FULL_INTERACTION,z_spread_20d,0.0005474279761027542,100.0
KOSDAQ,2021,5,FULL_INTERACTION,z_top_60d,0.0005165085876627546,100.0
KOSDAQ,2021,5,FULL_INTERACTION,z_spread_60d,0.000867832012650077,100.0
KOSDAQ,2021,5,FULL_INTERACTION,rank_top_20d,-0.00022691148377434653,100.0
KOSDAQ,2021,5,FULL_INTERACTION,rank_spread_20d,0.0012486989591915945,100.0
KOSDAQ,2021,5,FULL_INTERACTION,rank_top_60d,0.0003735946442048827,100.0
KOSDAQ,2021,5,FULL_INTERACTION,rank_spread_60d,0.0002439761074346221,100.0
KOSDAQ,2021,5,FULL_INTERACTION,spread_accel,-0.000527214205118362,100.0
KOSDAQ,2021,5,FULL_INTERACTION,top_accel,-0.0001243052643829225,100.0
KOSDAQ,2021,5,FULL_INTERACTION,member_positive_spread_share_20d,-0.0004830377600937843,100.0
KOSDAQ,2021,5,FULL_INTERACTION,member_same_sign_20d,0.00014014390767738715,100.0
KOSDAQ,2021,5,FULL_INTERACTION,FAM_REVISION,0.00043381147563798677,100.0
KOSDAQ,2021,5,FULL_INTERACTION,FAM_VALUE,-0.00039137166072472575,100.0
KOSDAQ,2021,5,FULL_INTERACTION,FAM_FLOW,-0.0004631983154390558,100.0
KOSDAQ,2021,5,FULL_INTERACTION,INT_z_top_20d__MKT_RET_60D,0.0001606856801148527,100.0
KOSDAQ,2021,5,FULL_INTERACTION,INT_z_top_20d__MKT_VOL_20D,-3.3187560292234543e-05,100.0
KOSDAQ,2021,5,FULL_INTERACTION,INT_z_top_20d__LIQ_5D_20D,-0.0004229303734553753,100.0
KOSDAQ,2021,5,FULL_INTERACTION,INT_z_top_20d__ABS_CONFIRMED_BREADTH,-0.0011590400435609169,100.0
KOSDAQ,2021,5,FULL_INTERACTION,INT_z_top_20d__CONFLICT_PAIR_SHARE,0.0009981784352174937,100.0
KOSDAQ,2021,5,FULL_INTERACTION,INT_z_spread_20d__MKT_RET_60D,-0.0011241437283286005,100.0
KOSDAQ,2021,5,FULL_INTERACTION,INT_z_spread_20d__MKT_VOL_20D,0.0004897911743304423,100.0
KOSDAQ,2021,5,FULL_INTERACTION,INT_z_spread_20d__LIQ_5D_20D,0.0001937259745178714,100.0
KOSDAQ,2021,5,FULL_INTERACTION,INT_z_spread_20d__ABS_CONFIRMED_BREADTH,-0.0006753787917844615,100.0
KOSDAQ,2021,5,FULL_INTERACTION,INT_z_spread_20d__CONFLICT_PAIR_SHARE,-0.000793631030783038,100.0
KOSDAQ,2021,5,FULL_INTERACTION,INT_spread_accel__MKT_RET_60D,0.0007100327300857822,100.0
KOSDAQ,2021,5,FULL_INTERACTION,INT_spread_accel__MKT_VOL_20D,0.00021948288357354724,100.0
KOSDAQ,2021,5,FULL_INTERACTION,INT_spread_accel__LIQ_5D_20D,-5.0661577325766425e-05,100.0
KOSDAQ,2021,5,FULL_INTERACTION,INT_spread_accel__ABS_CONFIRMED_BREADTH,-0.0007763314199848773,100.0
KOSDAQ,2021,5,FULL_INTERACTION,INT_spread_accel__CONFLICT_PAIR_SHARE,0.0009820686893864121,100.0
KOSDAQ,2021,5,FULL_INTERACTION,INT_top_accel__MKT_RET_60D,-0.0004255982730209324,100.0
KOSDAQ,2021,5,FULL_INTERACTION,INT_top_accel__MKT_VOL_20D,0.00021945353555285563,100.0
KOSDAQ,2021,5,FULL_INTERACTION,INT_top_accel__LIQ_5D_20D,0.0007975525064539168,100.0
KOSDAQ,2021,5,FULL_INTERACTION,INT_top_accel__ABS_CONFIRMED_BREADTH,0.0006095172866824352,100.0
KOSDAQ,2021,5,FULL_INTERACTION,INT_top_accel__CONFLICT_PAIR_SHARE,0.00012966744426748042,100.0
KOSDAQ,2021,20,STATIC_FAMILY,FAM_REVISION,0.004294408347009211,100.0
KOSDAQ,2021,20,STATIC_FAMILY,FAM_VALUE,-0.00042270973078736124,100.0
KOSDAQ,2021,20,STATIC_FAMILY,FAM_FLOW,-0.001660467513752303,100.0
KOSDAQ,2021,20,FAMILY_STATE,top_20d,-0.0008930451796598094,100.0
KOSDAQ,2021,20,FAMILY_STATE,spread_20d,-0.0030836616350760917,100.0
KOSDAQ,2021,20,FAMILY_STATE,top_60d,-0.0002457609082589532,100.0
KOSDAQ,2021,20,FAMILY_STATE,spread_60d,-0.0006258663612469658,100.0
KOSDAQ,2021,20,FAMILY_STATE,z_top_20d,0.0011193034707395746,100.0
KOSDAQ,2021,20,FAMILY_STATE,z_spread_20d,0.0013682179614867224,100.0
KOSDAQ,2021,20,FAMILY_STATE,z_top_60d,0.0007412375460768075,100.0
KOSDAQ,2021,20,FAMILY_STATE,z_spread_60d,0.0011313185995058261,100.0
KOSDAQ,2021,20,FAMILY_STATE,rank_top_20d,-0.0007648220325038433,100.0
KOSDAQ,2021,20,FAMILY_STATE,rank_spread_20d,0.0015711024513243629,100.0
KOSDAQ,2021,20,FAMILY_STATE,rank_top_60d,0.0013531191110204145,100.0
KOSDAQ,2021,20,FAMILY_STATE,rank_spread_60d,0.0005857831571693018,100.0
KOSDAQ,2021,20,FAMILY_STATE,spread_accel,-0.00022950902300939574,100.0
KOSDAQ,2021,20,FAMILY_STATE,top_accel,0.0005599613541082435,100.0
KOSDAQ,2021,20,FAMILY_STATE,member_positive_spread_share_20d,0.0005751353038027209,100.0
KOSDAQ,2021,20,FAMILY_STATE,member_same_sign_20d,0.0014704471159007867,100.0
KOSDAQ,2021,20,FAMILY_STATE,FAM_REVISION,0.002932650286067098,100.0
KOSDAQ,2021,20,FAMILY_STATE,FAM_VALUE,-0.0009356104757432897,100.0
KOSDAQ,2021,20,FAMILY_STATE,FAM_FLOW,-0.0014544803231135099,100.0
KOSDAQ,2021,20,FULL_INTERACTION,top_20d,-0.0005855509687700995,100.0
KOSDAQ,2021,20,FULL_INTERACTION,spread_20d,-0.002608253934681734,100.0
KOSDAQ,2021,20,FULL_INTERACTION,top_60d,-0.00010132261524374564,100.0
KOSDAQ,2021,20,FULL_INTERACTION,spread_60d,9.595750844535724e-05,100.0
KOSDAQ,2021,20,FULL_INTERACTION,z_top_20d,0.0018845492501939967,100.0
KOSDAQ,2021,20,FULL_INTERACTION,z_spread_20d,0.0013999232206244909,100.0
KOSDAQ,2021,20,FULL_INTERACTION,z_top_60d,0.002342146547659742,100.0
KOSDAQ,2021,20,FULL_INTERACTION,z_spread_60d,0.0018746772563640532,100.0
