universe,family,feature,horizon,sample,n,hl,high_rel,low_rel,high_win_rel,low_win_rel
K200,MOMENTUM,spread_accel,20,DISCOVERY_2016_2022,328,0.002294442170682096,-0.004135414580072536,-0.0064298567507546315,0.39814814814814814,0.35185185185185186
K200,MOMENTUM,spread_accel,20,NORMAL_2023_2024,97,0.010186169921647099,0.0033747163918289354,-0.006811453529818164,0.6875,0.3125
K200,MOMENTUM,top_accel,5,BULL_2025,49,0.003170054987194865,0.0014069641859164952,-0.0017630908012783702,0.5625,0.4375
K200,MOMENTUM,top_accel,5,DISCOVERY_2016_2022,328,0.001389874356536594,-0.0006989519119636751,-0.002088826268500269,0.4722222222222222,0.4166666666666667
K200,MOMENTUM,top_accel,5,NORMAL_2023_2024,97,0.003108411015239737,0.0012019416755645958,-0.0019064693396751414,0.5625,0.5
K200,MOMENTUM,top_accel,20,BULL_2025,49,0.002140954017719349,0.0031310035294198737,0.0009900495117005246,0.5,0.5625
K200,MOMENTUM,top_accel,20,DISCOVERY_2016_2022,328,0.0012211440770372424,-0.0027000294289810187,-0.003921173506018261,0.4351851851851852,0.37962962962962965
K200,MOMENTUM,top_accel,20,NORMAL_2023_2024,97,0.007670299104151566,0.000268673500294668,-0.007401625603856898,0.59375,0.25
K200,REVISION,z_top_20d,5,BULL_2025,49,0.0013497237833211052,0.0031070754234891395,0.0017573516401680343,0.5,0.625
K200,REVISION,z_top_20d,5,DISCOVERY_2016_2022,328,-0.002042074392386913,-0.0006140214633424195,0.0014280529290444934,0.4444444444444444,0.5833333333333334
K200,REVISION,z_top_20d,5,NORMAL_2023_2024,97,0.0018129079293569383,0.0006815983450318668,-0.0011313095843250714,0.5,0.40625
K200,REVISION,z_top_20d,20,BULL_2025,49,0.011861802492947764,0.015741197384727297,0.0038793948917795334,0.75,0.625
K200,REVISION,z_top_20d,20,DISCOVERY_2016_2022,328,-0.0062559582948255,-0.0015864413210437442,0.004669516973781756,0.46296296296296297,0.6759259259259259
K200,REVISION,z_top_20d,20,NORMAL_2023_2024,97,0.006115869073092067,0.0032520741053408634,-0.0028637949677512036,0.59375,0.40625
K200,REVISION,z_spread_20d,5,BULL_2025,49,-0.0007743004253444742,0.0015717796402389447,0.002346080065583419,0.375,0.625
K200,REVISION,z_spread_20d,5,DISCOVERY_2016_2022,328,-0.0015818307487957088,0.00013502358393477584,0.0017168543327304847,0.4722222222222222,0.6018518518518519
K200,REVISION,z_spread_20d,5,NORMAL_2023_2024,97,0.0006455367175736343,0.0006808273302051152,3.5290612631480806e-05,0.5,0.53125
K200,REVISION,z_spread_20d,20,BULL_2025,49,0.007544793658373742,0.013445278389369044,0.005900484730995302,0.6875,0.6875
K200,REVISION,z_spread_20d,20,DISCOVERY_2016_2022,328,-0.004990024495741176,0.00043157883888605964,0.005421603334627236,0.5555555555555556,0.6944444444444444
K200,REVISION,z_spread_20d,20,NORMAL_2023_2024,97,0.0018147572547408293,0.004124537167022881,0.0023097799122820516,0.65625,0.4375
K200,REVISION,z_top_60d,5,BULL_2025,49,0.001935272769894937,0.003945159806585229,0.0020098870366902924,0.4375,0.5625
K200,REVISION,z_top_60d,5,DISCOVERY_2016_2022,328,-0.0010211576933910906,-0.00030638334591197915,0.0007147743474791114,0.48148148148148145,0.5
K200,REVISION,z_top_60d,5,NORMAL_2023_2024,97,0.0017431726004617856,0.0012167385528442827,-0.0005264340476175029,0.59375,0.4375
K200,REVISION,z_top_60d,20,BULL_2025,49,0.003493042481532335,0.007423128926756931,0.003930086445224596,0.5625,0.625
K200,REVISION,z_top_60d,20,DISCOVERY_2016_2022,328,-0.0008676916847668182,0.0017119005211238413,0.0025795922058906595,0.5370370370370371,0.6111111111111112
K200,REVISION,z_top_60d,20,NORMAL_2023_2024,97,0.00586281798010363,0.006351331118158813,0.0004885131380551825,0.71875,0.5
K200,REVISION,z_spread_60d,5,BULL_2025,49,-0.002117561938830472,-0.0013048418690878693,0.0008127200697426028,0.3125,0.5
K200,REVISION,z_spread_60d,5,DISCOVERY_2016_2022,328,-0.0015187156690094235,7.983534249306009e-05,0.0015985510115024836,0.5370370370370371,0.5648148148148148
K200,REVISION,z_spread_60d,5,NORMAL_2023_2024,97,0.00026028460403257976,0.0004270835666636744,0.00016679896263109464,0.53125,0.46875
K200,REVISION,z_spread_60d,20,BULL_2025,49,-0.007716408465838785,0.00043937489046902076,0.008155783356307806,0.3125,0.6875
K200,REVISION,z_spread_60d,20,DISCOVERY_2016_2022,328,-0.004829964060788007,0.00033633304738673887,0.005166297108174746,0.5185185185185185,0.6944444444444444
K200,REVISION,z_spread_60d,20,NORMAL_2023_2024,97,0.0025976161831975228,0.003182513990159298,0.0005848978069617752,0.53125,0.5
K200,REVISION,spread_accel,5,BULL_2025,49,0.001368864088007141,0.00194300457637801,0.0005741404883708687,0.5,0.4375
K200,REVISION,spread_accel,5,DISCOVERY_2016_2022,328,0.000157995037718507,0.0008908079195345247,0.0007328128818160177,0.5185185185185185,0.5833333333333334
K200,REVISION,spread_accel,5,NORMAL_2023_2024,97,0.0002539063682589122,0.00039406997266633727,0.00014016360440742505,0.46875,0.5
K200,REVISION,spread_accel,20,BULL_2025,49,0.01585172404156868,0.015616801126157065,-0.00023492291541161374,0.8125,0.375
K200,REVISION,spread_accel,20,DISCOVERY_2016_2022,328,-0.0006169488074815595,0.0022598592470962596,0.002876808054577819,0.6203703703703703,0.6296296296296297
K200,REVISION,spread_accel,20,NORMAL_2023_2024,97,0.0018599879459913044,0.0036354283442608364,0.001775440398269532,0.6875,0.46875
K200,REVISION,top_accel,5,BULL_2025,49,-0.0021114220411859565,0.0013271026658066498,0.003438524706992606,0.5,0.5625
K200,REVISION,top_accel,5,DISCOVERY_2016_2022,328,-0.001186644860078297,0.00038380493127943276,0.0015704497913577296,0.4722222222222222,0.6481481481481481
K200,REVISION,top_accel,5,NORMAL_2023_2024,97,0.0010611078604959604,0.0011648436335172665,0.00010373577302130602,0.5,0.5
K200,REVISION,top_accel,20,BULL_2025,49,0.006753855945724033,0.007985913513687425,0.0012320575679633913,0.5625,0.5
K200,REVISION,top_accel,20,DISCOVERY_2016_2022,328,-0.00465866910265699,0.0002795142293255031,0.004938183331982493,0.5740740740740741,0.6944444444444444
K200,REVISION,top_accel,20,NORMAL_2023_2024,97,0.011007872251956177,0.007614237256381413,-0.0033936349955747637,0.6875,0.4375
K200,VALUE,z_top_20d,5,BULL_2025,49,-0.0026932674391828117,-0.001693642241839617,0.0009996251973431944,0.4375,0.5
K200,VALUE,z_top_20d,5,DISCOVERY_2016_2022,328,-0.0005274745345170178,0.00029825394301309573,0.0008257284775301135,0.4537037037037037,0.4722222222222222
K200,VALUE,z_top_20d,5,NORMAL_2023_2024,97,-0.0014011557195663079,-0.0010307946685176159,0.000370361051048692,0.34375,0.5
K200,VALUE,z_top_20d,20,BULL_2025,49,-0.029625793666036286,-0.016134087556205517,0.013491706109830769,0.25,0.4375
K200,VALUE,z_top_20d,20,DISCOVERY_2016_2022,328,-0.0020807246994758344,-0.00022334920282762128,0.0018573754966482133,0.5370370370370371,0.5648148148148148
K200,VALUE,z_top_20d,20,NORMAL_2023_2024,97,-0.0009335921087882133,-0.0014524730782615224,-0.0005188809694733091,0.40625,0.40625
K200,VALUE,z_spread_20d,5,BULL_2025,49,-0.0035138750863721985,-0.0029635467269822106,0.0005503283593899879,0.375,0.5625
K200,VALUE,z_spread_20d,5,DISCOVERY_2016_2022,328,0.0008267991809037851,0.0008400471805100063,1.3247999606221089e-05,0.5,0.4722222222222222
K200,VALUE,z_spread_20d,5,NORMAL_2023_2024,97,-0.0009067171281923563,0.0006023988275481115,0.0015091159557404678,0.40625,0.46875
K200,VALUE,z_spread_20d,20,BULL_2025,49,-0.032860805355606995,-0.016587706021153774,0.016273099334453225,0.1875,0.5625
K200,VALUE,z_spread_20d,20,DISCOVERY_2016_2022,328,0.0020416858857051972,0.0021131430810941865,7.145719538898921e-05,0.5833333333333334,0.5185185185185185
K200,VALUE,z_spread_20d,20,NORMAL_2023_2024,97,-0.012625905199040728,-0.0032431240995590494,0.009382781099481678,0.40625,0.46875
K200,VALUE,z_top_60d,5,BULL_2025,49,-0.008331978508912943,-0.005567673273888249,0.002764305235024695,0.4375,0.5625
K200,VALUE,z_top_60d,5,DISCOVERY_2016_2022,328,-0.0016403049739485598,-0.0003987215273751017,0.0012415834465734582,0.48148148148148145,0.48148148148148145
K200,VALUE,z_top_60d,5,NORMAL_2023_2024,97,0.0015727712964129913,0.001459478297696842,-0.00011329299871614936,0.34375,0.46875
K200,VALUE,z_top_60d,20,BULL_2025,49,-0.039888684814562175,-0.025984853783599944,0.01390383103096223,0.125,0.6875
K200,VALUE,z_top_60d,20,DISCOVERY_2016_2022,328,-0.004696388538850494,-0.0014588828219805508,0.003237505716869943,0.5,0.5833333333333334
K200,VALUE,z_top_60d,20,NORMAL_2023_2024,97,-0.0033048753144481824,0.0007387194150521904,0.004043594729500373,0.40625,0.53125
K200,VALUE,z_spread_60d,5,BULL_2025,49,-0.0038650268235406304,-0.003368856344077814,0.0004961704794628162,0.4375,0.625
K200,VALUE,z_spread_60d,5,DISCOVERY_2016_2022,328,-0.00015189307741166912,-0.00012531092879329312,2.6582148618375995e-05,0.48148148148148145,0.4444444444444444
K200,VALUE,z_spread_60d,5,NORMAL_2023_2024,97,-0.002582619063171222,-0.0005027206387182299,0.002079898424452992,0.34375,0.46875
K200,VALUE,z_spread_60d,20,BULL_2025,49,-0.035432704387066666,-0.022209338279203922,0.013223366107862743,0.125,0.75
K200,VALUE,z_spread_60d,20,DISCOVERY_2016_2022,328,-0.003500566499200485,-0.0017537105277350864,0.0017468559714653982,0.4722222222222222,0.5648148148148148
K200,VALUE,z_spread_60d,20,NORMAL_2023_2024,97,-0.009094685479383349,-0.0051173285585964685,0.00397735692078688,0.40625,0.5
K200,VALUE,spread_accel,5,BULL_2025,49,0.0010202493897415832,1.9836863243297663e-05,-0.0010004125264982855,0.5,0.5
