date,universe,eval_year,period,task,horizon,model,pred,real_target,action,ret,control,alt
2023-08-01,KOSDAQ_PLUS_KOSPI_EX_K200,2023,NORMAL_2023_2024,ALPHA,5,MARKET_ONLY,0.0005265369890635139,0.01834316394400385,EW4,-0.02520319546099685,-0.02520319546099685,-0.0435463594050007
2023-08-08,KOSDAQ_PLUS_KOSPI_EX_K200,2023,NORMAL_2023_2024,ALPHA,5,MARKET_ONLY,0.0010828574309054023,0.0020746433426578753,EW4,-0.012426885753424424,-0.012426885753424424,-0.0145015290960823
2023-08-16,KOSDAQ_PLUS_KOSPI_EX_K200,2023,NORMAL_2023_2024,ALPHA,5,MARKET_ONLY,0.0009080007767764653,-0.0138993667076246,EW4,-0.0099299688936801,-0.0099299688936801,0.0039693978139445
2023-08-23,KOSDAQ_PLUS_KOSPI_EX_K200,2023,NORMAL_2023_2024,ALPHA,5,MARKET_ONLY,0.0008475157033926266,-0.0024370705019122543,EW4,0.03879082820095395,0.03879082820095395,0.0412278987028662
2023-08-30,KOSDAQ_PLUS_KOSPI_EX_K200,2023,NORMAL_2023_2024,ALPHA,5,MARKET_ONLY,0.0016004124853789276,0.007755091682103374,EW4,0.0008779738878197745,0.0008779738878197745,-0.0068771177942836
2023-09-06,KOSDAQ_PLUS_KOSPI_EX_K200,2023,NORMAL_2023_2024,ALPHA,5,MARKET_ONLY,0.0011715642929935371,0.009703333079550326,EW4,-0.023512305096988977,-0.023512305096988977,-0.0332156381765393
2023-09-13,KOSDAQ_PLUS_KOSPI_EX_K200,2023,NORMAL_2023_2024,ALPHA,5,MARKET_ONLY,0.0007635070828071235,0.0017508117578301755,EW4,0.005203136742883876,0.005203136742883876,0.0034523249850537
2023-09-20,KOSDAQ_PLUS_KOSPI_EX_K200,2023,NORMAL_2023_2024,ALPHA,5,MARKET_ONLY,0.0008891939080837375,0.006494489583010972,EW4,-0.037653523080749526,-0.037653523080749526,-0.0441480126637605
2023-09-27,KOSDAQ_PLUS_KOSPI_EX_K200,2023,NORMAL_2023_2024,ALPHA,5,MARKET_ONLY,0.00023252943038337584,-0.0006563204000083235,EW4,-0.026774540152553723,-0.026774540152553723,-0.0261182197525454
2023-10-11,KOSDAQ_PLUS_KOSPI_EX_K200,2023,NORMAL_2023_2024,ALPHA,5,MARKET_ONLY,-0.00014155051446489527,0.0025805406637721996,MARKET,-0.0040449046970106,-0.0014643640332384,-0.0040449046970106
2023-10-18,KOSDAQ_PLUS_KOSPI_EX_K200,2023,NORMAL_2023_2024,ALPHA,5,MARKET_ONLY,-4.438884734904046e-05,0.016807921640663373,MARKET,-0.0458660705253331,-0.029058148884669725,-0.0458660705253331
2023-10-25,KOSDAQ_PLUS_KOSPI_EX_K200,2023,NORMAL_2023_2024,ALPHA,5,MARKET_ONLY,-0.001566752956226461,0.015325505579461926,MARKET,-0.0395423212371374,-0.024216815657675472,-0.0395423212371374
2023-11-01,KOSDAQ_PLUS_KOSPI_EX_K200,2023,NORMAL_2023_2024,ALPHA,5,MARKET_ONLY,-0.0013041698047408523,-0.023822057954249055,MARKET,0.0802750123558628,0.05645295440161375,0.0802750123558628
2023-11-08,KOSDAQ_PLUS_KOSPI_EX_K200,2023,NORMAL_2023_2024,ALPHA,5,MARKET_ONLY,-0.001268729051173915,0.0013817136017791997,MARKET,0.0018990588223419,0.0032807724241210997,0.0018990588223419
2023-11-15,KOSDAQ_PLUS_KOSPI_EX_K200,2023,NORMAL_2023_2024,ALPHA,5,MARKET_ONLY,-0.00017952566408445717,-0.0006953752544582269,MARKET,0.0155779033372822,0.014882528082823972,0.0155779033372822
2023-11-22,KOSDAQ_PLUS_KOSPI_EX_K200,2023,NORMAL_2023_2024,ALPHA,5,MARKET_ONLY,-0.0006970100929702226,-0.008217754003111177,MARKET,0.0162863974558229,0.008068643452711724,0.0162863974558229
2023-11-29,KOSDAQ_PLUS_KOSPI_EX_K200,2023,NORMAL_2023_2024,ALPHA,5,MARKET_ONLY,-9.024829153203695e-05,-0.005018613134765649,MARKET,-0.0052955280903995,-0.01031414122516515,-0.0052955280903995
2023-12-06,KOSDAQ_PLUS_KOSPI_EX_K200,2023,NORMAL_2023_2024,ALPHA,5,MARKET_ONLY,-0.00011516744773136127,-0.00033072348762685014,MARKET,0.007502171130337,0.00717144764271015,0.007502171130337
2023-12-13,KOSDAQ_PLUS_KOSPI_EX_K200,2023,NORMAL_2023_2024,ALPHA,5,MARKET_ONLY,0.000571228467020446,-0.020131606504945228,EW4,0.024497761750171175,0.024497761750171175,0.0446293682551164
2023-12-20,KOSDAQ_PLUS_KOSPI_EX_K200,2023,NORMAL_2023_2024,ALPHA,5,MARKET_ONLY,0.001333967665976623,0.006123934820346776,EW4,0.0067678027185396755,0.0067678027185396755,0.0006438678981929
2023-12-28,KOSDAQ_PLUS_KOSPI_EX_K200,2023,NORMAL_2023_2024,ALPHA,5,MARKET_ONLY,0.000955509424853047,-0.0077182507804188505,EW4,-0.00542744042920455,-0.00542744042920455,0.0022908103512143
