date,universe,horizon,model,chosen_family,ret,ew4,edge_vs_ew4,correct_best,sample
2020-01-17,KOSPI_KOSDAQ_ALL,20,STATIC_FAMILY,REVISION,-0.0336048867944726,-0.03359838686046673,-6.499934005872732e-06,0.0,DISCOVERY_2016_2022
2020-01-28,K200,5,FAMILY_STATE,VALUE,-0.0310293654219517,-0.02461770534558215,-0.006411660076369549,0.0,DISCOVERY_2016_2022
2020-01-28,K200,5,FULL_INTERACTION,VALUE,-0.0310293654219517,-0.02461770534558215,-0.006411660076369549,0.0,DISCOVERY_2016_2022
2020-01-28,K200,5,STATIC_FAMILY,REVISION,-0.017408163226641,-0.02461770534558215,0.007209542118941151,1.0,DISCOVERY_2016_2022
2020-01-28,K200,20,FAMILY_STATE,VALUE,-0.089552784967316,-0.07120176603014805,-0.01835101893716795,0.0,DISCOVERY_2016_2022
2020-01-28,K200,20,FULL_INTERACTION,VALUE,-0.089552784967316,-0.07120176603014805,-0.01835101893716795,0.0,DISCOVERY_2016_2022
2020-01-28,K200,20,STATIC_FAMILY,REVISION,-0.0692289799855697,-0.07120176603014805,0.001972786044578345,0.0,DISCOVERY_2016_2022
2020-01-28,KOSDAQ,5,FAMILY_STATE,MOMENTUM,-0.000450352526466,0.0023600274744081497,-0.0028103800008741496,0.0,DISCOVERY_2016_2022
2020-01-28,KOSDAQ,5,FULL_INTERACTION,MOMENTUM,-0.000450352526466,0.0023600274744081497,-0.0028103800008741496,0.0,DISCOVERY_2016_2022
2020-01-28,KOSDAQ,5,STATIC_FAMILY,REVISION,0.0107595959154016,0.0023600274744081497,0.00839956844099345,1.0,DISCOVERY_2016_2022
2020-01-28,KOSDAQ,20,FAMILY_STATE,MOMENTUM,0.0092981758766927,4.379779711332493e-05,0.009254378079579375,0.0,DISCOVERY_2016_2022
2020-01-28,KOSDAQ,20,FULL_INTERACTION,REVISION,0.0237370368312193,4.379779711332493e-05,0.023693239034105976,1.0,DISCOVERY_2016_2022
2020-01-28,KOSDAQ,20,STATIC_FAMILY,REVISION,0.0237370368312193,4.379779711332493e-05,0.023693239034105976,1.0,DISCOVERY_2016_2022
2020-01-28,KOSDAQ_PLUS_KOSPI_EX_K200,5,FAMILY_STATE,REVISION,0.012294233078675,0.0028542341147738994,0.009439998963901101,1.0,DISCOVERY_2016_2022
2020-01-28,KOSDAQ_PLUS_KOSPI_EX_K200,5,FULL_INTERACTION,MOMENTUM,-0.0017930745212507,0.0028542341147738994,-0.0046473086360245995,0.0,DISCOVERY_2016_2022
2020-01-28,KOSDAQ_PLUS_KOSPI_EX_K200,5,STATIC_FAMILY,REVISION,0.012294233078675,0.0028542341147738994,0.009439998963901101,1.0,DISCOVERY_2016_2022
2020-01-28,KOSDAQ_PLUS_KOSPI_EX_K200,20,FAMILY_STATE,REVISION,0.0029444703461001,-0.015016304936990875,0.017960775283090976,0.0,DISCOVERY_2016_2022
2020-01-28,KOSDAQ_PLUS_KOSPI_EX_K200,20,FULL_INTERACTION,REVISION,0.0029444703461001,-0.015016304936990875,0.017960775283090976,0.0,DISCOVERY_2016_2022
2020-01-28,KOSDAQ_PLUS_KOSPI_EX_K200,20,STATIC_FAMILY,REVISION,0.0029444703461001,-0.015016304936990875,0.017960775283090976,0.0,DISCOVERY_2016_2022
2020-01-28,KOSPI_ALL,5,FAMILY_STATE,REVISION,-0.0050631999666589,-0.012776541346693801,0.007713341380034901,1.0,DISCOVERY_2016_2022
2020-01-28,KOSPI_ALL,5,FULL_INTERACTION,REVISION,-0.0050631999666589,-0.012776541346693801,0.007713341380034901,1.0,DISCOVERY_2016_2022
