universe,feature,action,sample,n,low_n,high_n,high_minus_low_payoff,high_payoff,low_payoff,high_beat_wplus,low_beat_wplus
K200,RELATIVE_WORKING_BREADTH,MOMENTUM,DISCOVERY_2016_2022,328,145,128,-0.0013763494478688072,-0.0011934619660837146,0.00018288748178509263,0.4375,0.4827586206896552
K200,RELATIVE_WORKING_BREADTH,MOMENTUM,NORMAL_2023_2024,97,37,42,-0.0019839217512715233,-0.002704744383788983,-0.0007208226325174598,0.40476190476190477,0.5405405405405406
K200,RELATIVE_WORKING_BREADTH,MOMENTUM,BULL_2025,49,16,22,-0.004296842207192831,-0.0023040829273355645,0.0019927592798572665,0.4090909090909091,0.4375
K200,RELATIVE_WORKING_BREADTH,REVISION,DISCOVERY_2016_2022,328,145,128,-0.0017225928251856815,-7.770583140892501e-05,0.0016448869937767566,0.3984375,0.5172413793103449
K200,RELATIVE_WORKING_BREADTH,REVISION,NORMAL_2023_2024,97,37,42,0.0013556538930805642,-0.0002985064219084369,-0.001654160314989001,0.5952380952380952,0.43243243243243246
K200,RELATIVE_WORKING_BREADTH,REVISION,BULL_2025,49,16,22,-0.005883772126623947,0.0011347150346494993,0.007018487161273446,0.5454545454545454,0.5625
K200,RELATIVE_WORKING_BREADTH,VALUE,DISCOVERY_2016_2022,328,145,128,0.0033138057058826557,0.0016552460825387577,-0.0016585596233438978,0.546875,0.3103448275862069
K200,RELATIVE_WORKING_BREADTH,VALUE,NORMAL_2023_2024,97,37,42,-0.003506943225584127,-0.0012459122121912854,0.0022610310133928417,0.47619047619047616,0.35135135135135137
K200,RELATIVE_WORKING_BREADTH,VALUE,BULL_2025,49,16,22,9.175971219631328e-05,0.0010805452252769488,0.0009887855130806355,0.45454545454545453,0.5625
K200,RELATIVE_WORKING_BREADTH,FLOW,DISCOVERY_2016_2022,328,145,128,-0.0005716398838768484,0.00010516188146724684,0.0006768017653440953,0.53125,0.47586206896551725
K200,RELATIVE_WORKING_BREADTH,FLOW,NORMAL_2023_2024,97,37,42,-0.0007867360338862856,-0.002053574909269908,-0.0012668388753836223,0.5,0.35135135135135137
K200,RELATIVE_WORKING_BREADTH,FLOW,BULL_2025,49,16,22,0.0034519872220402383,0.0015099011808985359,-0.0019420860411417024,0.5909090909090909,0.1875
K200,ABS_CONFIRMED_BREADTH,MARKET,DISCOVERY_2016_2022,328,164,119,-0.00574151757626831,-0.003504759153833739,0.002236758422434571,0.42857142857142855,0.6097560975609756
K200,ABS_CONFIRMED_BREADTH,MARKET,NORMAL_2023_2024,97,42,39,-0.0022007491226231544,-0.0037429613316147118,-0.0015422122089915574,0.5384615384615384,0.5
K200,ABS_CONFIRMED_BREADTH,MARKET,BULL_2025,49,21,17,-0.0038719252222991322,0.0017012166778591945,0.0055731419001583266,0.5294117647058824,0.47619047619047616
K200,ABS_CONFIRMED_BREADTH,EW4,DISCOVERY_2016_2022,328,164,119,-0.000977205918497563,-0.0008088868364378353,0.00016831908205972772,0.453781512605042,0.10365853658536585
K200,ABS_CONFIRMED_BREADTH,EW4,NORMAL_2023_2024,97,42,39,0.0007888720333750372,-0.00013673103257083764,-0.000925603065945875,0.46153846153846156,0.07142857142857142
K200,ABS_CONFIRMED_BREADTH,EW4,BULL_2025,49,21,17,-0.000596309914852066,0.0007393208391109525,0.0013356307539630185,0.4117647058823529,0.3333333333333333
K200,ABS_CONFIRMED_BREADTH,MOMENTUM,DISCOVERY_2016_2022,328,164,119,-0.0022999083629062222,-0.0025007293175445104,-0.0002008209546382879,0.42857142857142855,0.4634146341463415
K200,ABS_CONFIRMED_BREADTH,MOMENTUM,NORMAL_2023_2024,97,42,39,0.003028531228695701,-3.912851120092464e-05,-0.0030676597398966257,0.5384615384615384,0.42857142857142855
K200,ABS_CONFIRMED_BREADTH,MOMENTUM,BULL_2025,49,21,17,-0.004230901802658037,-0.002961270650367188,0.0012696311522908492,0.4117647058823529,0.42857142857142855
K200,ABS_CONFIRMED_BREADTH,REVISION,DISCOVERY_2016_2022,328,164,119,-0.0017052328871302344,-0.0007998936921031748,0.0009053391950270596,0.37815126050420167,0.5121951219512195
K200,ABS_CONFIRMED_BREADTH,REVISION,NORMAL_2023_2024,97,42,39,0.004212738990809964,0.0017633735212670286,-0.002449365469542936,0.5641025641025641,0.4523809523809524
K200,ABS_CONFIRMED_BREADTH,REVISION,BULL_2025,49,21,17,-0.003951432102566241,0.0011295531672460416,0.005080985269812282,0.5882352941176471,0.5238095238095238
K200,ABS_CONFIRMED_BREADTH,VALUE,DISCOVERY_2016_2022,328,164,119,0.001721556591182875,0.0013013871209283177,-0.0004201694702545572,0.46218487394957986,0.4024390243902439
K200,ABS_CONFIRMED_BREADTH,VALUE,NORMAL_2023_2024,97,42,39,-0.0058524955638109225,-0.002304667309154675,0.003547828254656247,0.3333333333333333,0.47619047619047616
K200,ABS_CONFIRMED_BREADTH,VALUE,BULL_2025,49,21,17,0.0016393559507043916,0.002247628342477765,0.0006082723917733735,0.5294117647058824,0.5238095238095238
K200,ABS_CONFIRMED_BREADTH,FLOW,DISCOVERY_2016_2022,328,164,119,-0.0016252390151366692,-0.0012363114570319727,0.0003889275581046965,0.4789915966386555,0.5060975609756098
