universe,task,horizon,model,period,n,participation,mean,win,edge_vs_control,beat_control,mdd,control_mdd,target_sign_accuracy,rank_ic
KOSPI_EX_K200,RISK,5,FULL,DISCOVERY_2016_2022,117,0.39316239316239315,-0.0007167315787710083,0.20512820512820512,-0.0014107064292661674,0.28205128205128205,-0.23809449865889887,-0.3516319977976363,0.48717948717948717,-0.14546149350357415
KOSPI_EX_K200,RISK,5,FULL,NORMAL_2023_2024,91,0.42857142857142855,-2.7251362011032147e-06,0.23076923076923078,-0.0005329626214629241,0.27472527472527475,-0.12216016887887682,-0.17682250431211877,0.5054945054945055,0.007310081223124702
KOSPI_EX_K200,RISK,5,FULL,YTD_2026,15,1.0,0.013567753471596599,0.6666666666666666,0.0,0.0,-0.10649516151888994,-0.10649516151888994,0.6666666666666666,0.08214285714285713
KOSPI_EX_K200,RISK,5,MARKET_ONLY,BULL_2025,49,0.6122448979591837,0.0027835692279958944,0.3673469387755102,-0.0031769414466948716,0.16326530612244897,-0.10463184868341147,-0.08126327928369104,0.5306122448979592,0.027653061224489794
KOSPI_EX_K200,RISK,5,MARKET_ONLY,DISCOVERY_2016_2022,117,0.5470085470085471,1.7011285863906975e-05,0.2905982905982906,-0.0006769635646312526,0.21367521367521367,-0.1583682303890488,-0.3516319977976363,0.5042735042735043,-0.11213265596667116
KOSPI_EX_K200,RISK,5,MARKET_ONLY,NORMAL_2023_2024,91,0.4175824175824176,0.00048032517317730234,0.24175824175824176,-4.9912312084518505e-05,0.2967032967032967,-0.12224735185805413,-0.17682250431211877,0.5384615384615384,0.07641344163083294
KOSPI_EX_K200,RISK,5,MARKET_ONLY,YTD_2026,15,1.0,0.013567753471596599,0.6666666666666666,0.0,0.0,-0.10649516151888994,-0.10649516151888994,0.6666666666666666,-0.16428571428571426
KOSPI_EX_K200,RISK,20,FACTOR_ONLY,BULL_2025,49,0.42857142857142855,0.014093602351497541,0.24489795918367346,-0.010617204419579186,0.1836734693877551,-0.08418651186637738,-0.19003533376118564,0.42857142857142855,-0.11989795918367346
KOSPI_EX_K200,RISK,20,FACTOR_ONLY,DISCOVERY_2016_2022,117,0.358974358974359,-0.0074082952166249355,0.1794871794871795,0.000684206595528923,0.3333333333333333,-0.6558090335287214,-0.8853505052849474,0.5128205128205128,-0.06090305564297381
KOSPI_EX_K200,RISK,20,FACTOR_ONLY,NORMAL_2023_2024,91,0.4835164835164835,0.001735285618103576,0.2967032967032967,-0.002910386499193118,0.21978021978021978,-0.24652530468416567,-0.3837100293701139,0.5164835164835165,-0.04968944099378883
KOSPI_EX_K200,RISK,20,FACTOR_ONLY,YTD_2026,15,0.8,0.0008969344846473549,0.4,-0.013940071747602855,0.06666666666666667,-0.35518524092961723,-0.42660895202489957,0.4666666666666667,-0.5
KOSPI_EX_K200,RISK,20,FULL,BULL_2025,49,0.5102040816326531,0.014615595693138684,0.30612244897959184,-0.010095211077938046,0.16326530612244897,-0.08418651186637749,-0.19003533376118564,0.46938775510204084,-0.03091836734693877
KOSPI_EX_K200,RISK,20,FULL,DISCOVERY_2016_2022,117,0.3504273504273504,-0.004481033250213923,0.1794871794871795,0.0036114685619399365,0.3418803418803419,-0.6567228598554844,-0.8853505052849474,0.5213675213675214,-0.03807939576495976
KOSPI_EX_K200,RISK,20,FULL,NORMAL_2023_2024,91,0.45054945054945056,0.003820027617699545,0.2967032967032967,-0.0008256444995971478,0.25274725274725274,-0.22299175008269423,-0.3837100293701139,0.5494505494505495,0.12511546424589903
KOSPI_EX_K200,RISK,20,FULL,YTD_2026,15,0.9333333333333333,0.006845473357535113,0.4666666666666667,-0.007991532874715093,0.0,-0.42660895202489946,-0.42660895202489957,0.4666666666666667,-0.44999999999999996
KOSPI_EX_K200,RISK,20,MARKET_ONLY,BULL_2025,49,0.6938775510204082,0.013128518083896062,0.3877551020408163,-0.011582288687180666,0.061224489795918366,-0.17062913037774263,-0.19003533376118564,0.4489795918367347,-0.11724489795918366
KOSPI_EX_K200,RISK,20,MARKET_ONLY,DISCOVERY_2016_2022,117,0.4017094017094017,0.0038833085208889555,0.24786324786324787,0.011975810333042815,0.358974358974359,-0.42978176820995273,-0.8853505052849474,0.6068376068376068,0.31163362256290367
KOSPI_EX_K200,RISK,20,MARKET_ONLY,NORMAL_2023_2024,91,0.25274725274725274,0.0009641730482050457,0.15384615384615385,-0.0036814990690916473,0.3076923076923077,-0.18390069404431086,-0.3837100293701139,0.46153846153846156,0.13755375059722888
KOSPI_EX_K200,RISK,20,MARKET_ONLY,YTD_2026,15,1.0,0.014837006232250207,0.5333333333333333,0.0,0.0,-0.42660895202489957,-0.42660895202489957,0.5333333333333333,-0.4964285714285714
KOSPI_KOSDAQ_ALL,ALPHA,5,FACTOR_ONLY,BULL_2025,49,1.0,0.009162563584060018,0.673469387755102,-0.0014193113867283934,0.24489795918367346,-0.10336392160378483,-0.09110305553044407,0.40816326530612246,-0.34367346938775506
KOSPI_KOSDAQ_ALL,ALPHA,5,FACTOR_ONLY,DISCOVERY_2016_2022,144,1.0,0.0003380760231181525,0.5694444444444444,-0.0005013219593199425,0.3194444444444444,-0.3512745595245932,-0.3225745207110632,0.4722222222222222,-0.07240575516437586
KOSPI_KOSDAQ_ALL,ALPHA,5,FACTOR_ONLY,NORMAL_2023_2024,96,1.0,0.0006215846162136991,0.5208333333333334,-0.0009413797035322538,0.1875,-0.23084821147766932,-0.2355254890590236,0.5,-0.09753119913185027
KOSPI_KOSDAQ_ALL,ALPHA,5,FACTOR_ONLY,YTD_2026,21,1.0,0.020485846639509215,0.6666666666666666,0.01387190868186256,0.42857142857142855,-0.24818281695550115,-0.25788674703574455,0.5714285714285714,0.4285714285714285
KOSPI_KOSDAQ_ALL,ALPHA,5,FULL,BULL_2025,49,1.0,0.009127513212767781,0.6530612244897959,-0.001454361758020631,0.12244897959183673,-0.1033639216037846,-0.09110305553044407,0.40816326530612246,-0.32469387755102036
KOSPI_KOSDAQ_ALL,ALPHA,5,FULL,DISCOVERY_2016_2022,144,1.0,0.00019267304771017346,0.5694444444444444,-0.000646724934727922,0.22916666666666666,-0.3140850891915744,-0.3225745207110632,0.5138888888888888,-0.056402218471183985
KOSPI_KOSDAQ_ALL,ALPHA,5,FULL,NORMAL_2023_2024,96,1.0,0.0006648086085535151,0.5416666666666666,-0.0008981557111924376,0.21875,-0.21504716002682978,-0.2355254890590236,0.46875,-0.0519262072707542
KOSPI_KOSDAQ_ALL,ALPHA,5,FULL,YTD_2026,21,1.0,0.013634462717719245,0.6666666666666666,0.007020524760072583,0.23809523809523808,-0.24818281695550115,-0.25788674703574455,0.5238095238095238,0.18961038961038962
KOSPI_KOSDAQ_ALL,ALPHA,5,MARKET_ONLY,BULL_2025,49,1.0,0.009986689433807136,0.7346938775510204,-0.0005951855369812751,0.061224489795918366,-0.0955576007993092,-0.09110305553044407,0.5102040816326531,-0.08816326530612244
KOSPI_KOSDAQ_ALL,ALPHA,5,MARKET_ONLY,DISCOVERY_2016_2022,144,1.0,0.00026670659069657235,0.5416666666666666,-0.0005726913917415218,0.14583333333333334,-0.3416623108161493,-0.3225745207110632,0.5347222222222222,-0.03365485089623021
KOSPI_KOSDAQ_ALL,ALPHA,5,MARKET_ONLY,NORMAL_2023_2024,96,1.0,0.0014170432072918154,0.59375,-0.00014592111245413753,0.22916666666666666,-0.2047293154540054,-0.2355254890590236,0.53125,0.07992403689636461
KOSPI_KOSDAQ_ALL,ALPHA,5,MARKET_ONLY,YTD_2026,21,1.0,0.006613937957646664,0.5714285714285714,0.0,0.0,-0.25788674703574455,-0.25788674703574455,0.47619047619047616,0.05064935064935065
KOSPI_KOSDAQ_ALL,ALPHA,20,FACTOR_ONLY,BULL_2025,49,1.0,0.0460074326250386,0.7755102040816326,0.0018168693455413172,0.20408163265306123,-0.1985116384684651,-0.1985116384684653,0.46938775510204084,-0.2711224489795918
KOSPI_KOSDAQ_ALL,ALPHA,20,FACTOR_ONLY,DISCOVERY_2016_2022,144,1.0,0.002214984307141994,0.5138888888888888,-0.002129020253624966,0.2847222222222222,-0.7868937826649239,-0.7491590663326391,0.4375,0.06808536291294913
KOSPI_KOSDAQ_ALL,ALPHA,20,FACTOR_ONLY,NORMAL_2023_2024,96,1.0,0.004787056642629691,0.5833333333333334,-0.0031951537884825185,0.19791666666666666,-0.46803697169401415,-0.4486293880467157,0.4375,-0.05884427563754748
KOSPI_KOSDAQ_ALL,ALPHA,20,FACTOR_ONLY,YTD_2026,21,1.0,0.04761264865671627,0.6190476190476191,0.057864322632836376,0.47619047619047616,-0.5467036081617936,-0.7235509541401711,0.7142857142857143,0.3701298701298701
KOSPI_KOSDAQ_ALL,ALPHA,20,FULL,BULL_2025,49,1.0,0.04289865107425884,0.7755102040816326,-0.0012919122052384414,0.08163265306122448,-0.1985116384684653,-0.1985116384684653,0.4489795918367347,-0.33418367346938765
KOSPI_KOSDAQ_ALL,ALPHA,20,FULL,DISCOVERY_2016_2022,144,1.0,0.002065917092709666,0.5069444444444444,-0.0022780874680572924,0.24305555555555555,-0.7783690060404004,-0.7491590663326391,0.4513888888888889,-0.019684912788361066
KOSPI_KOSDAQ_ALL,ALPHA,20,FULL,NORMAL_2023_2024,96,1.0,0.005840644022594095,0.59375,-0.0021415664085181166,0.1875,-0.46803697169401415,-0.4486293880467157,0.4583333333333333,0.016508410200759632
KOSPI_KOSDAQ_ALL,ALPHA,20,FULL,YTD_2026,21,1.0,0.009938036354144914,0.5238095238095238,0.02018971033026502,0.23809523809523808,-0.5664050027808966,-0.7235509541401711,0.47619047619047616,-0.044155844155844164
KOSPI_KOSDAQ_ALL,ALPHA,20,MARKET_ONLY,BULL_2025,49,1.0,0.044046155675868275,0.7959183673469388,-0.0001444076036290068,0.02040816326530612,-0.1985116384684653,-0.1985116384684653,0.4897959183673469,-0.27897959183673465
KOSPI_KOSDAQ_ALL,ALPHA,20,MARKET_ONLY,DISCOVERY_2016_2022,144,1.0,0.0008519463988333136,0.5069444444444444,-0.003492058161933644,0.20833333333333334,-0.8062596422749053,-0.7491590663326391,0.4375,-0.046511534442568926
KOSPI_KOSDAQ_ALL,ALPHA,20,MARKET_ONLY,NORMAL_2023_2024,96,1.0,0.006657710121347058,0.59375,-0.0013245003097651523,0.19791666666666666,-0.4277970535458966,-0.4486293880467157,0.5520833333333334,0.15443570265870865
KOSPI_KOSDAQ_ALL,ALPHA,20,MARKET_ONLY,YTD_2026,21,1.0,-0.010251673976120111,0.38095238095238093,0.0,0.0,-0.7235509541401711,-0.7235509541401711,0.42857142857142855,-0.3311688311688311
KOSPI_KOSDAQ_ALL,RISK,5,FACTOR_ONLY,BULL_2025,49,0.4489795918367347,0.0014231770142753202,0.2653061224489796,-0.011274277522161341,0.14285714285714285,-0.07165085246169456,-0.0912849585498503,0.40816326530612246,-0.35459183673469385
KOSPI_KOSDAQ_ALL,RISK,5,FACTOR_ONLY,DISCOVERY_2016_2022,144,0.6666666666666666,-0.0013987899222842578,0.3472222222222222,-0.0012238951185926763,0.14583333333333334,-0.329085830190063,-0.34823715936639443,0.4930555555555556,-0.11190820673579295
KOSPI_KOSDAQ_ALL,RISK,5,FACTOR_ONLY,NORMAL_2023_2024,96,0.4270833333333333,-0.0008812196178525017,0.23958333333333334,-0.0010228578686337897,0.2916666666666667,-0.20571345940143626,-0.2388995137950053,0.53125,0.030805751492132393
KOSPI_KOSDAQ_ALL,RISK,5,FACTOR_ONLY,YTD_2026,21,0.8095238095238095,0.011211984342139398,0.47619047619047616,-0.00901731732318169,0.047619047619047616,-0.2831339633102533,-0.24818281695550104,0.5238095238095238,-0.17792207792207793
KOSPI_KOSDAQ_ALL,RISK,5,FULL,BULL_2025,49,0.4489795918367347,0.0037448916484996713,0.2857142857142857,-0.00895256288793699,0.16326530612244897,-0.09242124496578741,-0.0912849585498503,0.4489795918367347,-0.3071428571428571
KOSPI_KOSDAQ_ALL,RISK,5,FULL,DISCOVERY_2016_2022,144,0.5833333333333334,-0.0019220247747811319,0.2916666666666667,-0.001747129971089551,0.1736111111111111,-0.3098214262469279,-0.34823715936639443,0.4652777777777778,-0.14492404147576562
KOSPI_KOSDAQ_ALL,RISK,5,FULL,NORMAL_2023_2024,96,0.3958333333333333,-0.0008077074381291592,0.21875,-0.0009493456889104468,0.3020833333333333,-0.19524335265091863,-0.2388995137950053,0.5208333333333334,0.02905588714053174
KOSPI_KOSDAQ_ALL,RISK,5,FULL,YTD_2026,21,1.0,0.020229301665321088,0.6190476190476191,0.0,0.0,-0.24818281695550104,-0.24818281695550104,0.6190476190476191,-0.2584415584415584
KOSPI_KOSDAQ_ALL,RISK,5,MARKET_ONLY,BULL_2025,49,0.673469387755102,0.00823205419900639,0.4489795918367347,-0.0044654003374302725,0.10204081632653061,-0.05914509355450748,-0.0912849585498503,0.5510204081632653,-0.02020408163265306
KOSPI_KOSDAQ_ALL,RISK,5,MARKET_ONLY,DISCOVERY_2016_2022,144,0.6388888888888888,0.00042329225554398064,0.3472222222222222,0.0005981870592355617,0.1736111111111111,-0.22000989835144613,-0.34823715936639443,0.5208333333333334,0.008102242585001206
KOSPI_KOSDAQ_ALL,RISK,5,MARKET_ONLY,NORMAL_2023_2024,96,0.40625,0.0013129185742165605,0.22916666666666666,0.001171280323435273,0.3020833333333333,-0.07232726407626666,-0.2388995137950053,0.53125,-0.0024416711882799783
KOSPI_KOSDAQ_ALL,RISK,5,MARKET_ONLY,YTD_2026,21,1.0,0.020229301665321088,0.6190476190476191,0.0,0.0,-0.24818281695550104,-0.24818281695550104,0.6190476190476191,-0.029870129870129873
KOSPI_KOSDAQ_ALL,RISK,20,FACTOR_ONLY,BULL_2025,49,0.3673469387755102,0.012639551577330025,0.24489795918367346,-0.04126826738501102,0.10204081632653061,-0.14870883166589233,-0.20033238917968454,0.3469387755102041,-0.29765306122448976
KOSPI_KOSDAQ_ALL,RISK,20,FACTOR_ONLY,DISCOVERY_2016_2022,144,0.5555555555555556,-0.011304747148836157,0.2152777777777778,-0.011796902362478896,0.14583333333333334,-0.853633614079015,-0.7981377800238633,0.3611111111111111,-0.2887227714813922
KOSPI_KOSDAQ_ALL,RISK,20,FACTOR_ONLY,NORMAL_2023_2024,96,0.4583333333333333,0.003581613258370733,0.28125,0.0007719756104873752,0.25,-0.21645257560901154,-0.48004612191703877,0.53125,0.2167797069994574
KOSPI_KOSDAQ_ALL,RISK,20,FACTOR_ONLY,YTD_2026,21,0.8571428571428571,0.010816370281055759,0.47619047619047616,-0.03051867569577461,0.0,-0.6611753448143007,-0.6611753448143007,0.47619047619047616,-0.425974025974026
KOSPI_KOSDAQ_ALL,RISK,20,FULL,BULL_2025,49,0.5714285714285714,0.02720451557129008,0.40816326530612246,-0.026703303391050964,0.061224489795918366,-0.14870883166589222,-0.20033238917968454,0.46938775510204084,-0.20530612244897958
KOSPI_KOSDAQ_ALL,RISK,20,FULL,DISCOVERY_2016_2022,144,0.5902777777777778,-0.006544041752568859,0.2569444444444444,-0.007036196966211599,0.1527777777777778,-0.7112056243978742,-0.7981377800238633,0.4097222222222222,-0.20771642150952496
KOSPI_KOSDAQ_ALL,RISK,20,FULL,NORMAL_2023_2024,96,0.4270833333333333,0.00538382696639061,0.28125,0.0025741893185072524,0.28125,-0.2193756143470249,-0.48004612191703877,0.5625,0.22215138361367334
KOSPI_KOSDAQ_ALL,RISK,20,FULL,YTD_2026,21,1.0,0.04133504597683036,0.6190476190476191,0.0,0.0,-0.6611753448143007,-0.6611753448143007,0.6190476190476191,-0.45974025974025967
KOSPI_KOSDAQ_ALL,RISK,20,MARKET_ONLY,BULL_2025,49,0.7346938775510204,0.04074616116294439,0.5510204081632653,-0.013161657799396657,0.04081632653061224,-0.1314281893443896,-0.20033238917968454,0.5918367346938775,-0.04346938775510204
KOSPI_KOSDAQ_ALL,RISK,20,MARKET_ONLY,DISCOVERY_2016_2022,144,0.7638888888888888,-0.0005672982555318002,0.3819444444444444,-0.0010594534691745375,0.10416666666666667,-0.6400696206673203,-0.7981377800238633,0.4861111111111111,0.03619885861265172
KOSPI_KOSDAQ_ALL,RISK,20,MARKET_ONLY,NORMAL_2023_2024,96,0.5625,0.003218663815434846,0.34375,0.0004090261675514885,0.20833333333333334,-0.3452281294514713,-0.48004612191703877,0.5520833333333334,0.04131850244167118
KOSPI_KOSDAQ_ALL,RISK,20,MARKET_ONLY,YTD_2026,21,1.0,0.04133504597683036,0.6190476190476191,0.0,0.0,-0.6611753448143007,-0.6611753448143007,0.6190476190476191,-0.06883116883116883
