signal_date,date,universe,family,top_abs_5d,bottom_abs_5d,spread_5d,n_side
2018-08-13,2018-08-21,K200,REVISION,0.012008315945226175,0.01336467213240784,-0.0013563561871816638,35
2018-08-13,2018-08-21,K200,VALUE,0.006318104327795935,0.022777167197497936,-0.016459062869702,34
2018-08-13,2018-08-21,K200,FLOW,0.022426295655132197,0.013969473706387908,0.00845682194874429,38
2018-08-13,2018-08-21,KOSPI_EX_K200,MOMENTUM,0.06573989814608486,0.044932272641551245,0.020807625504533613,28
2018-08-13,2018-08-21,KOSPI_EX_K200,REVISION,0.05618330479701458,0.02271759867962658,0.033465706117388,17
2018-08-13,2018-08-21,KOSPI_EX_K200,VALUE,0.03391255134362579,0.04483155565522832,-0.010919004311602531,19
2018-08-13,2018-08-21,KOSPI_EX_K200,FLOW,0.03924863775779382,0.0509330413454261,-0.011684403587632286,30
2018-08-13,2018-08-21,KOSPI_ALL,MOMENTUM,0.037436794205839966,0.024595889322618525,0.01284090488322144,66
2018-08-13,2018-08-21,KOSPI_ALL,REVISION,0.026464663511569737,0.0173252737597728,0.009139389751796938,53
2018-08-13,2018-08-21,KOSPI_ALL,VALUE,0.018963728856827563,0.024233550518260184,-0.005269821661432621,53
2018-08-13,2018-08-21,KOSPI_ALL,FLOW,0.03244882905256081,0.03001341668699788,0.0024354123655629285,69
2018-08-13,2018-08-21,KOSDAQ,MOMENTUM,0.04369950718990008,0.05985746742806095,-0.016157960238160872,37
2018-08-13,2018-08-21,KOSDAQ,REVISION,0.060603305328875014,0.036200897303820374,0.02440240802505464,23
2018-08-13,2018-08-21,KOSDAQ,VALUE,0.01579247377493109,0.052924571914813236,-0.03713209813988215,23
2018-08-13,2018-08-21,KOSDAQ,FLOW,0.0499781312501999,0.07290023795268029,-0.02292210670248039,38
2018-08-13,2018-08-21,KOSPI_KOSDAQ_ALL,MOMENTUM,0.0432947090173138,0.04911991493925667,-0.005825205921942876,104
2018-08-13,2018-08-21,KOSPI_KOSDAQ_ALL,REVISION,0.03932492132437365,0.024076887417756192,0.01524803390661746,76
2018-08-13,2018-08-21,KOSPI_KOSDAQ_ALL,VALUE,0.019672673751263883,0.03553897770865692,-0.015866303957393035,76
