sample,universe,state,horizon,n,mean,median,positive_share,nw_tstat_mean
TRAIN_2016_2022,KOSPI_EX_K200,MOM_BROAD_RISK_OFF,5,49,-0.0009225154941156212,0.006240728953799126,0.5714285714285714,-0.22230998611253677
TRAIN_2016_2022,KOSPI_EX_K200,MOM_BROAD_RISK_OFF,20,49,0.0005017140231314041,0.019304340409030157,0.5510204081632653,0.0415911671770162
TRAIN_2016_2022,KOSPI_EX_K200,MOM_RISK_ROTATION_SUPPORT,1,47,-8.854895685708413e-05,0.00013840132402967908,0.5106382978723404,-0.06646748276937518
TRAIN_2016_2022,KOSPI_EX_K200,MOM_RISK_ROTATION_SUPPORT,5,47,0.0004893494667655875,0.004851353709452185,0.5319148936170213,0.14633256737610487
TRAIN_2016_2022,KOSPI_EX_K200,MOM_RISK_ROTATION_SUPPORT,20,47,0.0012351062951375337,0.016752164013953318,0.5531914893617021,0.1330758843251453
POST_2023_PLUS,KOSPI_EX_K200,BROAD_CONFIRMATION,1,39,-0.0008433403801475278,0.0001368702020705732,0.5384615384615384,-0.3836716330477808
POST_2023_PLUS,KOSPI_EX_K200,BROAD_CONFIRMATION,5,39,-5.579216451629697e-05,0.004123217885281308,0.5641025641025641,-0.013977410409165154
POST_2023_PLUS,KOSPI_EX_K200,BROAD_CONFIRMATION,20,39,0.0018407260983946579,0.0030367878761006976,0.5128205128205128,0.1358647580893149
POST_2023_PLUS,KOSPI_EX_K200,BULLISH_STYLE_SHIFT,1,16,-0.005158511861532021,0.00397316295984274,0.625,-0.7320466863675283
POST_2023_PLUS,KOSPI_EX_K200,BULLISH_STYLE_SHIFT,5,16,0.004647346849664819,0.0030961984569627186,0.5625,0.7255317847693062
POST_2023_PLUS,KOSPI_EX_K200,BULLISH_STYLE_SHIFT,20,16,0.0037944035714932867,0.008067628126183123,0.5625,0.32419552355069914
POST_2023_PLUS,KOSPI_EX_K200,MOM_BROAD_RISK_OFF,1,26,8.18979984989543e-05,0.0036380654613507014,0.5769230769230769,0.021402033625856465
POST_2023_PLUS,KOSPI_EX_K200,MOM_BROAD_RISK_OFF,5,26,-0.00237467203099113,-0.004975053023141952,0.4230769230769231,-0.3200264191148512
POST_2023_PLUS,KOSPI_EX_K200,MOM_BROAD_RISK_OFF,20,25,-0.007226995445680662,-0.0007084592853478801,0.48,-0.45185619400981986
POST_2023_PLUS,KOSPI_EX_K200,MOM_RISK_ROTATION_SUPPORT,1,16,-0.0014812731205668837,-0.0031563659111948725,0.3125,-0.7480710627221333
POST_2023_PLUS,KOSPI_EX_K200,MOM_RISK_ROTATION_SUPPORT,5,16,0.004791707587746278,0.001719462238996885,0.5,1.1717752738639555
POST_2023_PLUS,KOSPI_EX_K200,MOM_RISK_ROTATION_SUPPORT,20,16,0.0017412012499730838,0.011271570180284286,0.6875,0.24155939936648857
POST_2023_2024,KOSPI_EX_K200,BROAD_CONFIRMATION,1,20,-0.0032357678214479935,-0.0016870291423959688,0.45,-1.3582658325899255
POST_2023_2024,KOSPI_EX_K200,BROAD_CONFIRMATION,5,20,0.003912679958441977,0.011382612221766836,0.65,0.8186927827878479
POST_2023_2024,KOSPI_EX_K200,BROAD_CONFIRMATION,20,20,0.005524915432018359,0.007645621531078337,0.55,0.4875879648822433
POST_2023_2024,KOSPI_EX_K200,MOM_BROAD_RISK_OFF,1,16,0.0008079060067650876,0.004379655282994864,0.6875,0.32201130576862647
POST_2023_2024,KOSPI_EX_K200,MOM_BROAD_RISK_OFF,5,16,0.00047681249383012974,0.0017303553542205592,0.5,0.09479753495891109
POST_2023_2024,KOSPI_EX_K200,MOM_BROAD_RISK_OFF,20,16,0.0005969846345299156,0.0011194160650712583,0.5625,0.0776068913637021
POST_2023_2024,KOSPI_EX_K200,MOM_RISK_ROTATION_SUPPORT,1,14,-0.002228949694995045,-0.0031563659111948725,0.2857142857142857,-1.1197772846223084
POST_2023_2024,KOSPI_EX_K200,MOM_RISK_ROTATION_SUPPORT,5,14,0.0013602881943100078,-0.0032935891111913053,0.42857142857142855,0.3805730065398344
POST_2023_2024,KOSPI_EX_K200,MOM_RISK_ROTATION_SUPPORT,20,14,0.00035955849559184426,0.011271570180284286,0.6428571428571429,0.03958326754358678
BULL_2025,KOSPI_EX_K200,BROAD_CONFIRMATION,1,16,0.003461796248911026,0.00495376687519368,0.625,1.1412721632506282
BULL_2025,KOSPI_EX_K200,BROAD_CONFIRMATION,5,16,-0.0010857453164868334,-0.0007465106862970647,0.5,-0.17695430362038295
BULL_2025,KOSPI_EX_K200,BROAD_CONFIRMATION,20,16,0.022727388720365782,0.01675966022195887,0.5625,1.476214898577232
BULL_2025,KOSPI_EX_K200,BULLISH_STYLE_SHIFT,1,8,0.00020391188127766172,0.003279339957579434,0.625,0.06929983556392078
BULL_2025,KOSPI_EX_K200,BULLISH_STYLE_SHIFT,5,8,0.00804153375160071,0.0035734674979888523,0.625,1.7745388522142436
BULL_2025,KOSPI_EX_K200,BULLISH_STYLE_SHIFT,20,8,0.018051474370524262,0.008067628126183123,0.625,1.5538316407851525
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,BROAD_CONFIRMATION,1,45,-5.0126575958129e-05,0.0003751209194415284,0.5555555555555556,-0.03365867028243121
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,BROAD_CONFIRMATION,5,45,-0.0013832127918350877,0.001997767275745488,0.5777777777777777,-0.47006289029863446
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,BROAD_CONFIRMATION,20,45,-0.013163153582201333,-0.017150243329352475,0.3333333333333333,-1.3730536046280974
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,BULLISH_STYLE_SHIFT,1,38,2.7155074189031397e-05,0.0006666135738452732,0.5526315789473685,0.0173278186054767
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,BULLISH_STYLE_SHIFT,5,38,-0.0003148400497546106,0.0034879201180189586,0.5789473684210527,-0.08225938714736326
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,BULLISH_STYLE_SHIFT,20,38,3.573596726810279e-06,-0.010850317794745889,0.47368421052631576,0.00029187285773879756
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,MOM_BROAD_RISK_OFF,1,42,0.0017599944020745286,0.0016356816605663986,0.6190476190476191,1.3649592341303165
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,MOM_BROAD_RISK_OFF,5,42,0.004363918605696756,0.007340621386998201,0.6190476190476191,1.3360332468698686
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,MOM_BROAD_RISK_OFF,20,42,0.017421159397711442,0.015065297235923782,0.6904761904761905,1.7092588328670806
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,MOM_RISK_ROTATION_SUPPORT,1,26,0.0028126698078189227,0.0007493607750075315,0.5769230769230769,1.2177239077592052
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,MOM_RISK_ROTATION_SUPPORT,5,26,0.006572922739843478,0.005204611771032646,0.6538461538461539,1.4372589256015034
TRAIN_2016_2022,KOSPI_KOSDAQ_ALL,MOM_RISK_ROTATION_SUPPORT,20,26,0.021572558243621105,0.027767143106002326,0.8076923076923077,1.9074619274227405
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,BROAD_CONFIRMATION,1,47,0.0007922777513180346,0.0021625363148833976,0.5319148936170213,0.33527155726446045
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,BROAD_CONFIRMATION,5,47,0.01605273898261179,0.013528279930558131,0.7021276595744681,3.095837048524529
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,BROAD_CONFIRMATION,20,47,0.05398677495950955,0.035320358533975985,0.7021276595744681,2.839723127836814
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,BULLISH_STYLE_SHIFT,1,17,0.003770135334352359,0.0039919259868467965,0.5882352941176471,2.2495186345752245
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,BULLISH_STYLE_SHIFT,5,17,-0.0018759845943161829,-0.0022587955056821143,0.4117647058823529,-0.6232457737738802
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,BULLISH_STYLE_SHIFT,20,17,0.006880894535363618,0.006733770746138683,0.5882352941176471,0.7919031845334702
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,MOM_BROAD_RISK_OFF,1,32,-0.0005011219074120897,0.00029797157437504976,0.5,-0.1105366439438781
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,MOM_BROAD_RISK_OFF,5,31,-0.008362044653554978,0.0012866329313770684,0.5161290322580645,-0.9475781840856661
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,MOM_BROAD_RISK_OFF,20,29,-0.012879910073165494,0.0035877186923129697,0.5517241379310345,-0.5047668144260608
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,MOM_RISK_ROTATION_SUPPORT,1,15,-0.0019167029936106102,0.00020543336172573857,0.6666666666666666,-0.5669278863738193
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,MOM_RISK_ROTATION_SUPPORT,5,15,0.00508600195626071,0.008441477721246456,0.5333333333333333,0.8964237846279743
POST_2023_PLUS,KOSPI_KOSDAQ_ALL,MOM_RISK_ROTATION_SUPPORT,20,15,0.0068231895097541585,0.026985477639326103,0.6666666666666666,0.9684521991710842
POST_2023_2024,KOSPI_KOSDAQ_ALL,BROAD_CONFIRMATION,1,19,-0.005185741531254732,-0.004304869188779966,0.3157894736842105,-2.7143919662882885
POST_2023_2024,KOSPI_KOSDAQ_ALL,BROAD_CONFIRMATION,5,19,-0.0003862341164859356,0.007366223189769858,0.5789473684210527,-0.08785703300226635
POST_2023_2024,KOSPI_KOSDAQ_ALL,BROAD_CONFIRMATION,20,19,-0.006363075578253341,-0.025760426985529553,0.42105263157894735,-0.6474273938929261
POST_2023_2024,KOSPI_KOSDAQ_ALL,BULLISH_STYLE_SHIFT,1,9,0.003552594116059444,0.0039919259868467965,0.6666666666666666,1.8290302257971036
POST_2023_2024,KOSPI_KOSDAQ_ALL,BULLISH_STYLE_SHIFT,5,9,-0.002266552901420928,-0.0014948990614930074,0.4444444444444444,-0.5135764484523502
POST_2023_2024,KOSPI_KOSDAQ_ALL,BULLISH_STYLE_SHIFT,20,9,-0.0009558314918848025,0.0016716835367613203,0.5555555555555556,-0.10042150966320643
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOM_BROAD_RISK_OFF,1,18,0.0008143659504567858,-0.00030779319124349017,0.4444444444444444,0.2269249424078793
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOM_BROAD_RISK_OFF,5,18,0.0017486520592235276,0.007807198955414653,0.6111111111111112,0.3659025101064649
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOM_BROAD_RISK_OFF,20,18,0.0072962922086930015,0.011838074386199111,0.6666666666666666,0.7524425572921271
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOM_RISK_ROTATION_SUPPORT,1,9,-0.001052536549034876,0.0007581330674865253,0.6666666666666666,-0.28929316541573363
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOM_RISK_ROTATION_SUPPORT,5,9,-0.004758664589225684,-0.0004493871096583191,0.4444444444444444,-0.7100080639954081
POST_2023_2024,KOSPI_KOSDAQ_ALL,MOM_RISK_ROTATION_SUPPORT,20,9,0.0004178337830220359,0.026985477639326103,0.7777777777777778,0.035790163466598024
BULL_2025,KOSPI_KOSDAQ_ALL,BROAD_CONFIRMATION,1,19,0.007407503710283596,0.009357059471683141,0.6842105263157895,3.2234285960586786
BULL_2025,KOSPI_KOSDAQ_ALL,BROAD_CONFIRMATION,5,19,0.024433109242545024,0.030264830929481523,0.8421052631578947,3.362197715355432
BULL_2025,KOSPI_KOSDAQ_ALL,BROAD_CONFIRMATION,20,19,0.08942543669602604,0.08564393757949479,0.8947368421052632,6.026452482483249
YTD_2026,KOSPI_KOSDAQ_ALL,BROAD_CONFIRMATION,1,9,-0.0005529363432889745,0.0072338022254172605,0.6666666666666666,-0.0634689510453944
YTD_2026,KOSPI_KOSDAQ_ALL,BROAD_CONFIRMATION,5,9,0.03306534497640349,0.035651463263221474,0.6666666666666666,2.48156785916656
YTD_2026,KOSPI_KOSDAQ_ALL,BROAD_CONFIRMATION,20,9,0.10657706242880755,0.10539662104404467,0.8888888888888888,4.440968674925085
YTD_2026,KOSPI_KOSDAQ_ALL,MOM_BROAD_RISK_OFF,1,8,-0.0003988954816059693,0.007575548854299044,0.75,-0.024965085085203814
