date,universe,positive_abs_breadth,working_breadth,abs_confirmed_breadth,bearish_reverse_breadth,other_positive_abs_breadth,other_working_breadth,spread_dispersion,avg_corr_60d,mom_state,meta_state,momentum_state,momentum_top_abs20,momentum_spread20,revision_state,revision_top_abs20,revision_spread20,value_state,value_top_abs20,value_spread20,flow_state,flow_top_abs20,flow_spread20
2019-10-07,KOSDAQ_PLUS_KOSPI_EX_K200,0.0,0.25,0.0,0.5,0.0,0.3333333333333333,0.050078605867153084,0.06987068794886699,R-,MOM_BROAD_RISK_OFF,R-,-0.04289633288590511,-0.09052820020115293,N,-0.024266293224654012,-0.008402706652274827,W-,-0.02397945379436761,0.029044817387511634,R-,-0.0204497839250376,-0.03078403928107909
2019-10-15,KOSDAQ_PLUS_KOSPI_EX_K200,0.5,0.25,0.25,0.25,0.6666666666666666,0.3333333333333333,0.05010804452873893,0.03066073766108336,R-,MOM_RISK_ROTATION_SUPPORT,R-,-0.010044589492631317,-0.08462791716212226,W+,0.02590908330320829,0.033931802772758646,N,-0.009947003992072379,7.957843630701511e-05,R+,0.015790390917389763,-0.026751563344544316
2019-10-22,KOSDAQ_PLUS_KOSPI_EX_K200,0.75,0.25,0.25,0.0,0.6666666666666666,0.3333333333333333,0.02766965838634361,0.04478254065244297,R+,BULLISH_STYLE_SHIFT,R+,0.007393439031414983,-0.0350415276493079,W+,0.0019696807105336056,0.02541487766359818,N,-0.022936640882361692,0.01293531292195449,R+,0.005505791781867719,-0.01749216840305623
2019-10-29,KOSDAQ_PLUS_KOSPI_EX_K200,0.75,0.25,0.25,0.0,0.6666666666666666,0.3333333333333333,0.03172644354693358,0.03700995315140382,R+,BULLISH_STYLE_SHIFT,R+,0.025717331137345534,-0.040736925822772774,W+,0.015533964026226199,0.018431491188779514,N,-0.0088892782923774,0.0028071951378234594,R+,0.027319120653708673,-0.04547515668910229
2019-11-05,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.25,0.25,0.0,1.0,0.0,0.019509969159637264,0.03264697514851322,W+,BROAD_CONFIRMATION,W+,0.08447296403210314,0.03006918814707693,N,0.05265630476463401,0.012817883934131302,N,0.023172709985915363,-0.0051183527392753,R+,0.06209504226579843,-0.01381136081570844
2019-11-12,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.0,0.0,0.0,1.0,0.0,0.024576314885542478,0.036256890972928085,N,OTHER,N,0.05050349649603292,0.02529500530489659,N,0.02863798526149819,0.017082668138550305,N,0.014157069576086423,0.0154862116690202,R+,0.02328747765957817,-0.029107417747449738
2019-11-19,KOSDAQ_PLUS_KOSPI_EX_K200,0.75,0.25,0.25,0.0,0.6666666666666666,0.3333333333333333,0.03921604536721064,0.060302478116108005,N,OTHER,N,0.006311724090965143,-0.024698395049267408,W+,0.054235412089590485,0.056316009730791095,N,-0.00018327539621476596,-0.025590523660393494,R+,0.022163862136842738,-0.01388330241197644
2019-11-26,KOSDAQ_PLUS_KOSPI_EX_K200,0.5,0.25,0.25,0.5,0.6666666666666666,0.3333333333333333,0.03317972359964,0.04834800136318577,R-,MOM_RISK_ROTATION_SUPPORT,R-,-0.026283675255506234,-0.04301796146931425,W+,0.034464282481460495,0.03579285183975367,N,0.007875930393153041,0.007262459283083,R-,-0.0012708774652848698,-0.01254494224432745
2019-12-03,KOSDAQ_PLUS_KOSPI_EX_K200,0.0,0.25,0.0,0.5,0.0,0.3333333333333333,0.03492821902606452,0.06412418670823478,R-,MOM_BROAD_RISK_OFF,R-,-0.08311489931985894,-0.044652291155143686,W-,-0.011624253114523864,0.0319282621059217,N,-0.02272818994235204,0.02310070784002305,R-,-0.05969011287346604,-0.010633636754597942
2019-12-10,KOSDAQ_PLUS_KOSPI_EX_K200,0.0,0.25,0.0,0.0,0.0,0.3333333333333333,0.02030300249670679,0.12502122731805457,N,OTHER,N,-0.07184967727608971,-0.022628105786179797,W-,-0.018819967771081192,0.022782971099932103,N,-0.03777260651789849,0.017047846099863984,N,-0.054475092568804784,0.0014827813012018298
2019-12-17,KOSDAQ_PLUS_KOSPI_EX_K200,0.25,0.25,0.25,0.75,0.3333333333333333,0.3333333333333333,0.03938449674175946,0.12149761230818494,R-,MOM_BROAD_RISK_OFF,R-,-0.052445002262927254,-0.030333534246454907,R-,-0.016485834855497483,-0.03142217744958953,W+,0.011430912041227703,0.05187830144901395,R-,-0.036255238619088304,-0.01406911963869184
2019-12-24,KOSDAQ_PLUS_KOSPI_EX_K200,0.5,0.5,0.25,0.25,0.6666666666666666,0.6666666666666666,0.030941549769131865,0.10757714086602309,R-,MOM_RISK_ROTATION_SUPPORT,R-,-0.05220363280336837,-0.03538146062921044,N,0.012958569973624767,-0.002130079965815934,W+,0.022665104261126112,0.03875434711978998,W-,-0.031690395164616136,0.012763030980253776
2020-01-03,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.25,0.25,0.0,1.0,0.3333333333333333,0.03000864260990449,-0.0845617210579641,N,OTHER,N,0.04587865245819733,-0.006611595612884047,N,0.07679799687018485,0.00018433612431367763,N,0.03623949812134719,-0.015643775885359812,W+,0.05995983754791445,0.05124285010901586
2020-01-10,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.25,0.25,0.0,1.0,0.3333333333333333,0.06309051039287757,-0.09381114804001527,N,OTHER,N,0.05489859740878167,0.019753058311986704,N,0.08549995198031501,0.007478184255798936,R+,0.007594442855881622,-0.0851872543218899,W+,0.07267852638912609,0.0652026936024217
2020-01-17,KOSDAQ_PLUS_KOSPI_EX_K200,0.75,0.5,0.5,0.25,0.6666666666666666,0.6666666666666666,0.06502527697135324,-0.13133534705463837,N,OTHER,N,0.049871091179794824,0.02339226899039626,W+,0.08358028964262698,0.025787169836191337,R-,-0.007924780972699663,-0.08040514571961488,W+,0.06907623931544182,0.07391391537910252
2020-01-28,KOSDAQ_PLUS_KOSPI_EX_K200,0.75,0.5,0.5,0.25,0.6666666666666666,0.3333333333333333,0.07634343172454892,-0.14703959737786923,W+,BROAD_CONFIRMATION,W+,0.06049209539791778,0.07034158735431606,N,0.01009736574104303,-0.006674035822602731,R-,-0.056091095705909866,-0.1043189994905741,W+,0.038962195615695805,0.04012595690142218
2020-02-04,KOSDAQ_PLUS_KOSPI_EX_K200,0.0,0.0,0.0,0.25,0.0,0.0,0.05600579654147999,-0.10613886084024758,N,OTHER,N,-0.020169756294058816,0.022824421693771302,N,-0.010245743493564108,0.007134579275952846,R-,-0.05251475433869446,-0.09874183618067434,N,-0.013881131454600681,0.006853080424022551
2020-02-11,KOSDAQ_PLUS_KOSPI_EX_K200,0.0,0.0,0.0,0.75,0.0,0.0,0.01766284508024874,-0.04488583766668794,N,OTHER,N,-0.012731796212410162,-0.018432890632661514,R-,-0.012859162143404657,-0.020060251700948717,R-,-0.004254282378027385,-0.056688290002081976,R-,-0.006131746123241855,-0.03187288697539736
2020-02-18,KOSDAQ_PLUS_KOSPI_EX_K200,0.0,0.0,0.0,0.5,0.0,0.0,0.05447178755878467,-0.07636565708015351,N,OTHER,N,-0.01704205943590309,0.02251389751253008,N,-0.015301697746364584,3.824827388354546e-05,R-,-0.05123664422654517,-0.09882721552991047,R-,-0.0472551773178268,-0.052923550904805716
2020-02-25,KOSDAQ_PLUS_KOSPI_EX_K200,0.25,0.25,0.25,0.5,0.3333333333333333,0.3333333333333333,0.07018097413288533,-0.06751998245817113,N,OTHER,N,-0.01450018326574487,0.025477678477289545,W+,0.018302732658997733,0.04079441774863801,R-,-0.058065891067370035,-0.11384264037546232,R-,-0.033601310320796385,-0.03436748979094051
2020-03-03,KOSDAQ_PLUS_KOSPI_EX_K200,0.0,0.25,0.0,0.5,0.0,0.3333333333333333,0.03776213394533519,-0.06106092777462994,N,OTHER,N,-0.06332100081721881,-0.0011665101839680725,W-,-0.06702604993411554,0.017398300325397575,R-,-0.092438083535203,-0.07022407879214287,R-,-0.07856543087225853,-0.022344972785446116
2020-03-10,KOSDAQ_PLUS_KOSPI_EX_K200,0.0,0.5,0.0,0.5,0.0,0.3333333333333333,0.04989349412927963,-0.07967719321062698,W-,OTHER,W-,-0.08386937710439168,0.028530822438959547,W-,-0.09057986643049354,0.032512851463266323,R-,-0.13569873888375383,-0.07498211319712678,R-,-0.11131683696762396,-0.011897046187786975
2020-03-17,KOSDAQ_PLUS_KOSPI_EX_K200,0.0,0.25,0.0,0.5,0.0,0.0,0.05489430779491416,-0.09282491632604573,W-,OTHER,W-,-0.22798975872356086,0.04531285999198498,N,-0.27139244784044725,0.005147712604816834,R-,-0.288919795930747,-0.08590020733884773,R-,-0.26440763524443167,-0.012343798458447464
2020-03-24,KOSDAQ_PLUS_KOSPI_EX_K200,0.0,0.5,0.0,0.25,0.0,0.3333333333333333,0.0796320684211335,-0.08707070581225995,W-,OTHER,W-,-0.23999705430296037,0.07670552296810929,W-,-0.30361127911102415,0.024750197522192985,R-,-0.3463178602328887,-0.11205400895813933,N,-0.2785526730352572,-0.00010158269962601274
2020-03-31,KOSDAQ_PLUS_KOSPI_EX_K200,0.0,0.5,0.0,0.25,0.0,0.3333333333333333,0.10740660396240861,-0.03642935624566154,W-,OTHER,W-,-0.01807263350999322,0.13638799904185017,W-,-0.1459354858661992,0.04323912119950368,R-,-0.19248892963859177,-0.12278192006123823,N,-0.07818747693689021,0.00533695683264146
2020-04-07,KOSDAQ_PLUS_KOSPI_EX_K200,0.25,0.75,0.25,0.25,0.0,0.6666666666666666,0.10115660384130876,-0.05287118671331515,W+,OTHER,W+,0.03182888736424849,0.08199647195689985,W-,-0.03611885306200202,0.08060151106275026,R-,-0.10059751635904168,-0.1332134410333733,W-,-0.0003967329545343512,0.014951943898754316
2020-04-14,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.5,0.5,0.0,1.0,0.6666666666666666,0.09216179221830738,-0.09243228551226125,R+,BULLISH_STYLE_SHIFT,R+,0.1514718815082019,-0.08622933873567162,W+,0.2136634763889762,0.11111130155007509,R+,0.1684971541384861,-0.0663347357053945,W+,0.23511924188562627,0.0361510384317385
2020-04-22,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.5,0.5,0.0,1.0,0.6666666666666666,0.10366143326317431,-0.08561608928455626,R+,BULLISH_STYLE_SHIFT,R+,0.2540010655672571,-0.17267047172429484,W+,0.36154630245741415,0.0676526505983519,N,0.3649279495824056,0.0007823386186778247,W+,0.3621061490417026,0.009469042777211056
2020-04-29,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.5,0.5,0.0,1.0,0.6666666666666666,0.12438242483039758,-0.10622095810393913,R+,BULLISH_STYLE_SHIFT,R+,0.02169825893814914,-0.20482738628502983,W+,0.2319935829907056,0.07758383636664479,W+,0.21864534645114064,0.034601477007264014,R+,0.13663040248637914,-0.019159371608669318
2020-05-11,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.25,0.25,0.0,1.0,0.3333333333333333,0.0881690162223063,-0.14468852398370224,R+,BULLISH_STYLE_SHIFT,R+,0.04212236366946298,-0.13734442489234389,W+,0.17942671302498003,0.07732427772903883,N,0.1524306560641182,-0.011530560805398382,R+,0.13780998287225477,-0.015496496125374737
2020-05-18,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.5,0.5,0.0,1.0,0.6666666666666666,0.08565672271540324,-0.06723812794627419,N,OTHER,N,0.12315137261944487,0.0026560069889087767,W+,0.17726502298635927,0.12199438211684188,R+,0.09357954186613382,-0.0857430199704241,W+,0.17420801839331546,0.03209215564506507
2020-05-25,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.25,0.25,0.0,1.0,0.3333333333333333,0.08431861848569147,0.05312924619977342,R+,BULLISH_STYLE_SHIFT,R+,0.09453593254960513,-0.050724440034324525,W+,0.1781560314062851,0.08232840642314998,R+,0.10369555142078002,-0.11659911296069447,N,0.16681086036152126,0.004136897410301765
2020-06-01,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.5,0.5,0.0,1.0,0.6666666666666666,0.13771313400480317,0.05879702296314835,N,OTHER,N,0.12900738597799366,0.0067814788311511,W+,0.17516396078790497,0.08912457129079443,R+,0.04432675590265078,-0.22480550099506003,W+,0.17271310918096439,0.029203565905514095
2020-06-08,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.5,0.5,0.0,1.0,0.6666666666666666,0.07151239322481313,0.052061087419610845,R+,BULLISH_STYLE_SHIFT,R+,0.057054703527620765,-0.05406391255499332,W+,0.10665507427341514,0.033112418519126274,R+,0.057425157072156674,-0.12069192874785495,W+,0.12813935679955102,0.020547917743960697
2020-06-15,KOSDAQ_PLUS_KOSPI_EX_K200,0.25,0.25,0.0,0.5,0.3333333333333333,0.3333333333333333,0.05105363500726281,0.09559461380143545,R-,MOM_BROAD_RISK_OFF,R-,-0.03235619284489166,-0.050741957271199345,W-,-0.0020939610649055584,0.017420426854943938,R-,-0.024464537248087614,-0.09743782229749698,N,0.003618578154904961,-0.004489812751782507
2020-06-22,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.5,0.5,0.0,1.0,0.3333333333333333,0.07465279321544828,-0.015027855745338159,W+,BROAD_CONFIRMATION,W+,0.03749217434751362,0.03952231963496555,W+,0.04637452763079897,0.06967266686775597,R+,0.002626814328418048,-0.09465159857619376,R+,0.012216099374836142,-0.038578810480952797
2020-06-29,KOSDAQ_PLUS_KOSPI_EX_K200,0.25,0.5,0.25,0.5,0.3333333333333333,0.3333333333333333,0.05224812184903575,-0.016927927314551682,W-,OTHER,W-,-0.018856407531895658,0.030235464730392625,W+,0.016173316368097934,0.06453849118060984,R-,-0.021797706366701086,-0.05037884344246846,R-,-0.019706622744980806,-0.025684481668106884
2020-07-06,KOSDAQ_PLUS_KOSPI_EX_K200,0.5,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.07083939377231252,-0.01593447098864781,W+,OTHER,W+,0.001612949131581498,0.028774450609149516,W+,0.06574975759718038,0.08644169384928269,R-,-0.025292292866147426,-0.08226075734664406,R-,-0.001428377888997967,-0.010608409111829586
2020-07-13,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.5,0.5,0.0,1.0,0.3333333333333333,0.0938596616750235,-0.022827293208195733,W+,BROAD_CONFIRMATION,W+,0.13882587756282128,0.0663040081555768,W+,0.1967599901561401,0.0537770304572045,R+,0.07399436741518661,-0.1369303548543115,R+,0.12705906897084196,-0.031057320257963816
2020-07-20,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.25,0.25,0.0,1.0,0.3333333333333333,0.030465342094026324,-0.04073404808995093,N,OTHER,N,0.021563925926152194,-0.02750414743550711,N,0.0922642575549455,0.012758541183715666,R+,0.041399169791646706,-0.03857460913444921,W+,0.08177587118514684,0.024255696331449972
2020-07-27,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.25,0.25,0.0,1.0,0.3333333333333333,0.05130975035525915,-0.058244362689644884,N,OTHER,N,0.12352242928782675,0.020108744285638913,W+,0.16476755504947138,0.06041058659052645,R+,0.09191805678639375,-0.05773923185638341,R+,0.11443301496435243,-0.02259337727052002
2020-08-03,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.5,0.5,0.0,1.0,0.3333333333333333,0.13254158503690658,-0.060551445222852086,W+,BROAD_CONFIRMATION,W+,0.17908370210498759,0.15115301013746674,W+,0.1363633208075914,0.03937801714109335,R+,0.046296330745998926,-0.16058763779243934,R+,0.10619982033202602,-0.051277165184263174
2020-08-10,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.5,0.5,0.0,1.0,0.3333333333333333,0.08719644978671559,-0.08757278351543579,W+,BROAD_CONFIRMATION,W+,0.1686228738482749,0.1099561117112231,W+,0.135805357006348,0.04439261766364111,R+,0.09926387226115452,-0.09075075451145742,R+,0.12298870748670154,-0.02861561593300843
2020-08-18,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.5,0.5,0.0,1.0,0.3333333333333333,0.06458690691994146,-0.19926645522088293,W+,BROAD_CONFIRMATION,W+,0.0769903388706048,0.05319979502458083,W+,0.06975286621372723,0.04420421784081752,R+,0.037297906375344914,-0.0868174749073991,R+,0.030988458256640428,-0.01399290748643267
2020-08-25,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.5,0.5,0.0,1.0,0.3333333333333333,0.09167532789272653,-0.18091969042957282,W+,BROAD_CONFIRMATION,W+,0.11592110922276322,0.1060766130949895,N,0.04228640236506531,0.009497099870966252,R+,0.01988893748811038,-0.11717019651011573,W+,0.06289935149003756,0.013259097760583538
2020-09-01,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.75,0.75,0.0,1.0,0.6666666666666666,0.04593255599835049,-0.13504512253149528,W+,BROAD_CONFIRMATION,W+,0.09741046993420266,0.09138726890599136,W+,0.05689811093360997,0.04119360784920878,N,0.066576129455856,-0.020359572075663745,W+,0.06510056305482514,0.046660167510550465
2020-09-08,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.75,0.75,0.0,1.0,0.6666666666666666,0.02735621532980483,-0.14939305922078616,W+,BROAD_CONFIRMATION,W+,0.06815399253859966,0.047309357993470025,W+,0.048655476862100144,0.04304820147308863,N,0.03555874388041658,-0.0059661391622540805,W+,0.04601206509890754,0.05374662298094901
2020-09-15,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.75,0.75,0.0,1.0,0.6666666666666666,0.050914772885172675,-0.13272271799126564,W+,BROAD_CONFIRMATION,W+,0.1885284310316253,0.11765662177182956,W+,0.14285920457722168,0.060453104317358175,N,0.12663357937425435,-0.006779948783480094,W+,0.16017603450723406,0.05221816618749964
2020-09-22,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.75,0.75,0.0,1.0,1.0,0.02916419591863451,-0.13209933159392184,N,OTHER,N,0.02232627974976298,0.004479291729786228,W+,0.024849371022444666,0.027028511770189168,W+,0.06451083663587154,0.07328015675596311,W+,0.028759297325452016,0.045958813788887665
2020-09-29,KOSDAQ_PLUS_KOSPI_EX_K200,0.25,0.5,0.25,0.25,0.3333333333333333,0.6666666666666666,0.08384194856155737,-0.1192461034918189,R-,MOM_BROAD_RISK_OFF,R-,-0.06835222880279979,-0.10939768530384653,N,-0.010829988114257505,0.004994163328782331,W+,0.04685438860373692,0.09208643570379205,W-,-0.007002165905077629,0.025699905005510115
2020-10-12,KOSDAQ_PLUS_KOSPI_EX_K200,0.25,0.25,0.25,0.5,0.3333333333333333,0.3333333333333333,0.0801891625580358,-0.12903449722187035,R-,MOM_BROAD_RISK_OFF,R-,-0.0433891411696411,-0.07061884686115649,N,-0.013519656126387836,0.002695556226084417,W+,0.06669703443952324,0.12118353434542795,R-,-0.017275013843615072,-0.009491646392823183
2020-10-19,KOSDAQ_PLUS_KOSPI_EX_K200,0.0,0.25,0.0,0.5,0.0,0.3333333333333333,0.08857084724843886,-0.1324991951827643,R-,MOM_BROAD_RISK_OFF,R-,-0.1354052779426863,-0.09329720046425749,N,-0.08718286435394196,-0.009899031503665667,W-,-0.0031004011417734567,0.12108102490027794,R-,-0.10422618774247816,-0.009445494067159887
2020-10-26,KOSDAQ_PLUS_KOSPI_EX_K200,0.25,0.25,0.25,0.5,0.3333333333333333,0.3333333333333333,0.11925845645807145,-0.01844893983147323,R-,MOM_BROAD_RISK_OFF,R-,-0.14321715637485566,-0.0975227002033846,R-,-0.0692544293675652,-0.027989451098245577,W+,0.053527264734135827,0.18250965939361208,N,-0.07999773800992349,0.005009581800964669
2020-11-02,KOSDAQ_PLUS_KOSPI_EX_K200,0.25,0.25,0.25,0.5,0.3333333333333333,0.3333333333333333,0.07304844792346864,-0.00043955261700697373,R-,MOM_BROAD_RISK_OFF,R-,-0.07821544308448725,-0.05203142644732617,R-,-0.050262885037261396,-0.026334346794374186,W+,0.028800947589632253,0.11315930149336018,N,-0.06490295056732054,-0.0049737163307057575
2020-11-09,KOSDAQ_PLUS_KOSPI_EX_K200,0.25,0.25,0.25,0.5,0.3333333333333333,0.3333333333333333,0.048647614771948476,0.01704502262698902,R-,MOM_BROAD_RISK_OFF,R-,-0.06311931466697274,-0.06499697077064559,R-,-0.03267196796314431,-0.03216882858633152,W+,0.029824911418166122,0.05029556206173791,N,-0.04203488128791755,-0.008054968121852246
2020-11-16,KOSDAQ_PLUS_KOSPI_EX_K200,0.75,0.25,0.25,0.25,1.0,0.3333333333333333,0.0628855651533134,0.02003944045170412,R-,MOM_RISK_ROTATION_SUPPORT,R-,-0.016111350879529862,-0.07261824683480667,N,0.04029407676265606,-0.008506056231114778,W+,0.09754626342983586,0.08064475104550395,N,0.029682290318425064,0.004240290765040955
2020-11-23,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.0,0.0,0.0,1.0,0.0,0.025224993852234423,0.08993974964942564,R+,BULLISH_STYLE_SHIFT,R+,0.09436192871073068,-0.053796753864089775,N,0.11176879407435147,3.600310055595912e-05,R+,0.09437842938141983,-0.04447288317997011,R+,0.1030651898425361,-0.014356606708633812
2020-11-30,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.0,0.0,0.0,1.0,0.0,0.02165242259994476,-0.08842776869992548,R+,BULLISH_STYLE_SHIFT,R+,0.07782423145454387,-0.03801600193874344,R+,0.09347546652155314,-0.01806295104862654,N,0.1098759186493663,0.009144124529336883,N,0.094109167438861,0.003871658776965603
2020-12-07,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.5,0.5,0.0,1.0,0.6666666666666666,0.03709066596102154,-0.08676742439215168,N,OTHER,N,0.05437477794616541,0.001137498576146534,R+,0.04656886587669984,-0.028738733996200416,W+,0.0687028557858873,0.05113761336844891,W+,0.07454294656233995,0.04189526527159271
2020-12-14,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.25,0.25,0.0,1.0,0.3333333333333333,0.030696039246986485,-0.0872449233138195,N,OTHER,N,0.08940953718659861,0.009801889113764561,R+,0.04858154639858081,-0.034169406540836444,R+,0.0374031118424587,-0.03805643918523627,W+,0.07732703300549426,0.02260843724972239
2020-12-21,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.25,0.25,0.0,1.0,0.3333333333333333,0.03105685329225054,-0.10044330407678327,N,OTHER,N,0.060923817616559184,0.0026885840748500645,R+,0.054604874801062575,-0.029677164651004118,R+,0.053145391573472534,-0.044370940068815035,W+,0.09001162178060595,0.024300015547560117
2020-12-29,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.25,0.25,0.0,1.0,0.3333333333333333,0.04406928695479723,-0.08642577937642963,R+,BULLISH_STYLE_SHIFT,R+,0.02241964430423904,-0.03449638161393098,N,0.07247724657247656,0.008789457832500291,R+,0.026709176767310883,-0.05882775710757282,W+,0.09229674705320878,0.039943073305438226
2021-01-07,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.25,0.25,0.0,1.0,0.3333333333333333,0.04972132352223994,-0.1396746646271593,R+,BULLISH_STYLE_SHIFT,R+,0.031936898411022874,-0.06019256677503826,W+,0.10341829201184138,0.039593229246758455,R+,0.067359082018007,-0.06896184318639498,R+,0.1022431706156195,-0.016004040702595423
2021-01-14,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.5,0.5,0.0,1.0,0.6666666666666666,0.04428011986008844,-0.1341403932449911,R+,BULLISH_STYLE_SHIFT,R+,0.008660112271006382,-0.03285321659748108,W+,0.10013297062382742,0.04310382042814309,R+,0.04652259390353475,-0.05500921658850477,W+,0.09666327335735314,0.013048962882097115
2021-01-21,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.5,0.5,0.0,1.0,0.6666666666666666,0.03140249810443035,-0.020869811886046474,N,OTHER,N,0.036772849796512075,0.018995367724881085,W+,0.09756684416737404,0.05867073112305299,N,0.045877520878321976,-0.01774313286217377,W+,0.07673753725061938,0.027033484346379533
2021-01-28,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.25,0.25,0.0,1.0,0.3333333333333333,0.017418098889158105,-0.056817863346516374,N,OTHER,N,0.02246545305743952,0.027618714566863267,W+,0.050325122089924346,0.04116635927808909,N,0.03916290497718866,0.020422882360226602,N,0.020784728710177447,-0.0005581358263113678
2021-02-04,KOSDAQ_PLUS_KOSPI_EX_K200,0.5,0.75,0.5,0.0,0.6666666666666666,1.0,0.009790287205944216,-0.0281018214465099,N,OTHER,N,-0.015501907814147398,0.024368863929683515,W+,0.04154922771372349,0.04747762564033742,W+,0.012239909636024171,0.03064155527899337,W-,-0.013169413537272967,0.03255261296379808
2021-02-15,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,1.0,1.0,0.0,1.0,1.0,0.015990650874986963,0.03237130546363289,W+,BROAD_CONFIRMATION,W+,0.022025532222922584,0.029883078242836092,W+,0.047780410280669816,0.038740018742223326,W+,0.04057216375682682,0.05049203332446672,W+,0.006952094444501844,0.012542782302158884
2021-02-22,KOSDAQ_PLUS_KOSPI_EX_K200,0.5,0.25,0.25,0.25,0.6666666666666666,0.3333333333333333,0.058815360507869896,-0.04467733177591321,R-,MOM_RISK_ROTATION_SUPPORT,R-,-0.040358245963944994,-0.028309113051609436,N,0.005766578497407471,0.01727139307203307,W+,0.032625502206940604,0.10942960542603763,N,-0.01921839975888906,0.006209524573287939
2021-03-02,KOSDAQ_PLUS_KOSPI_EX_K200,0.5,0.5,0.5,0.0,0.6666666666666666,0.6666666666666666,0.04894657529267693,-0.05281140555648792,N,OTHER,N,-0.0354760713718808,-0.010291700243773017,W+,0.012677293186875938,0.027202293160639268,W+,0.02347814452359387,0.10117809828697,N,-0.010569655909119291,0.0076827608031443395
2021-03-09,KOSDAQ_PLUS_KOSPI_EX_K200,0.25,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,0.07528464468859172,-0.01391323216535117,R-,MOM_BROAD_RISK_OFF,R-,-0.08640623342591902,-0.0368741851247848,N,-0.03348493578058209,0.007776129205792182,W+,0.003821752973525605,0.13548307134352455,N,-0.045010601363886016,-0.001054760022593526
2021-03-16,KOSDAQ_PLUS_KOSPI_EX_K200,0.25,0.25,0.25,0.25,0.3333333333333333,0.3333333333333333,0.060359635006389724,0.060472938935394065,R-,MOM_BROAD_RISK_OFF,R-,-0.05845683953765568,-0.05500163709527739,N,-0.014982641611525072,-0.009962339138116394,W+,0.01209968379599835,0.08936085054724119,N,-0.02519085193588766,0.0031698711119158007
2021-03-23,KOSDAQ_PLUS_KOSPI_EX_K200,0.5,0.25,0.25,0.0,0.6666666666666666,0.3333333333333333,0.025543444510690662,0.0627115515901404,N,OTHER,N,-0.0062161651617549385,-0.005600909061801884,N,0.013600273867264479,0.01411752179211978,W+,0.014050590994586942,0.051440114893799294,N,-0.004554379046637469,0.000701303271148368
2021-03-30,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.75,0.75,0.0,1.0,0.6666666666666666,0.025280709747222897,0.07604685761985008,W+,BROAD_CONFIRMATION,W+,0.06522958061869177,0.033580785375474376,W+,0.06988785506102979,0.023338386111310783,W+,0.07990146979172597,0.052955887034692006,N,0.042229466744880595,-0.007569152556948788
2021-04-06,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.75,0.75,0.0,1.0,0.6666666666666666,0.029057889541932138,0.17913652276919842,W+,BROAD_CONFIRMATION,W+,0.13508971146120152,0.0763468904506257,W+,0.11198662834477124,0.04032665087179099,N,0.09430520633292772,0.013216968993821965,W+,0.10194631741966664,0.016785044781875813
2021-04-13,KOSDAQ_PLUS_KOSPI_EX_K200,1.0,0.5,0.5,0.0,1.0,0.3333333333333333,0.051344627175015,0.19880938193440842,W+,BROAD_CONFIRMATION,W+,0.14043450632627663,0.09289132253315202,W+,0.09330956551526626,0.0817461704993987,N,0.06984534779268858,-0.009286918411099077,N,0.08563424572496059,0.008570317365307334
