date,phase,universe,factor,n_pairs,removed_mean_fwd10,added_mean_fwd10,event_delta_fwd10,pair_win_rate,avg_removed_act5,avg_added_act5,avg_removed_r1m,avg_added_r1m,avg_removed_factor_rank,avg_added_factor_rank
2017-01-09,5,KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,7,-0.11096672650587623,0.004693820083394521,0.11566054658927075,1.0,0.5826133830298819,1.5322989058225676,0.3797683377089193,0.16781659991400258,9.857142857142858,24.0
2017-01-09,5,KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,7,-0.11096672650587623,0.004693820083394521,0.11566054658927075,1.0,0.5826133830298819,1.5322989058225676,0.3797683377089193,0.16781659991400258,9.857142857142858,24.0
2017-01-09,5,KOSPI_ALL,WEIGHTED_MOM,7,-0.023604340972714195,0.0196928718649026,0.0432972128376168,0.5714285714285714,0.6882041951656647,2.27971866526346,0.16071878061929587,0.14834937861518252,9.857142857142858,24.857142857142858
2017-01-09,5,KOSPI_ALL,WEIGHTED_MOM_R1M_GE0,5,-0.07076082934783023,-0.00048148529315277243,0.07027934405467746,0.8,0.7134768202486764,1.7336122227705772,0.22648651924500154,0.15013072313809786,8.6,24.2
2017-01-09,5,KOSPI_EX_K200,WEIGHTED_MOM,3,-0.02659090315863144,0.013695294114376163,0.040286197273007605,0.6666666666666666,0.5783676160917568,1.371339328627723,0.279103788808262,0.08778077119304145,8.0,22.0
2017-01-09,5,KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,3,-0.02659090315863144,-0.021627333560368094,0.004963569598263347,0.6666666666666666,0.5783676160917568,1.3364745988073548,0.279103788808262,0.13161326722264455,8.0,22.333333333333332
2017-01-09,5,KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,7,-0.0889008293107386,-0.02211898357753531,0.0667818457332033,0.7142857142857143,0.6161961122459252,1.558328268095765,0.3511878876284199,0.17291261231721258,9.428571428571429,26.142857142857142
2017-01-09,5,KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,7,-0.0889008293107386,-0.02211898357753531,0.0667818457332033,0.7142857142857143,0.6161961122459252,1.558328268095765,0.3511878876284199,0.17291261231721258,9.428571428571429,25.571428571428573
2017-01-10,6,K200,WEIGHTED_MOM,4,0.026949372639576835,0.002877819748313387,-0.024071552891263448,0.5,0.5533980317145933,1.3332308545155167,0.10047505012493196,0.04069152848980318,11.25,23.5
2017-01-10,6,K200,WEIGHTED_MOM_R1M_GE0,2,-0.06559286851180973,-0.011590491009508874,0.05400237750230086,1.0,0.531556622460202,1.007555774780387,0.2124730233303836,0.06451617291801286,12.5,24.5
2017-01-10,6,KOSDAQ,WEIGHTED_MOM,8,-0.023693482485031503,0.019326307237036697,0.0430197897220682,0.625,0.7554420526936497,2.3250053584506842,0.20226169918122666,0.11971367383860411,10.625,26.0
2017-01-10,6,KOSDAQ,WEIGHTED_MOM_R1M_GE0,8,-0.023693482485031503,0.019326307237036697,0.0430197897220682,0.625,0.7554420526936497,2.3250053584506842,0.20226169918122666,0.11971367383860411,10.625,25.875
2017-01-10,6,KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,8,-0.04989537300628266,-0.05279463951122475,-0.0028992665049420857,0.5,0.6933718532146251,2.1223366504255177,0.2705449946915659,0.17527705268706023,11.625,27.5
2017-01-10,6,KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,8,-0.04989537300628266,-0.05279463951122475,-0.0028992665049420857,0.5,0.6933718532146251,2.1223366504255177,0.2705449946915659,0.17527705268706023,11.625,27.5
2017-01-10,6,KOSPI_ALL,WEIGHTED_MOM,7,0.017304293432190105,-0.0066730766532440144,-0.02397737008543412,0.42857142857142855,0.5684353756637599,1.8279644747468153,0.1765412917054343,0.1253799166742259,13.142857142857142,24.142857142857142
2017-01-10,6,KOSPI_ALL,WEIGHTED_MOM_R1M_GE0,5,-0.023570634711319215,0.00328988631896987,0.026860521030289086,0.6,0.56571374954167,1.920040739117424,0.25176697761981587,0.10921859820872251,11.6,23.2
2017-01-10,6,KOSPI_EX_K200,WEIGHTED_MOM,6,0.0012629305444795125,-0.007612471639070066,-0.008875402183549578,0.3333333333333333,0.6532294159270595,1.3377284740218494,0.19524417556626913,0.10993190835169558,9.0,25.5
2017-01-10,6,KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,5,-0.0164029858402851,-0.015423342141493924,0.0009796436987911771,0.6,0.6277823722496094,1.340766751635122,0.23574458800255238,0.11560865883338005,7.0,24.2
2017-01-10,6,KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,7,-0.06055293052131626,-0.05559465470953928,0.004958275811776975,0.7142857142857143,0.6709739945647005,2.0677501857037215,0.2867740290372592,0.18816077743611434,10.428571428571429,25.714285714285715
2017-01-10,6,KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,7,-0.06055293052131626,-0.05559465470953928,0.004958275811776975,0.7142857142857143,0.6709739945647005,2.0677501857037215,0.2867740290372592,0.18816077743611434,10.428571428571429,25.285714285714285
2017-01-11,7,K200,WEIGHTED_MOM,3,-0.09143236651259108,-0.017865369605548336,0.07356699690704276,1.0,0.60900899351437,1.059439882716933,0.21878211733034925,0.08832705855160104,10.333333333333334,23.333333333333332
2017-01-11,7,K200,WEIGHTED_MOM_R1M_GE0,3,-0.09143236651259108,-0.017865369605548336,0.07356699690704276,1.0,0.60900899351437,1.059439882716933,0.21878211733034925,0.08832705855160104,10.333333333333334,23.333333333333332
2017-01-11,7,KOSDAQ,WEIGHTED_MOM,7,-0.10060054248040055,-0.014947363628029888,0.08565317885237067,0.7142857142857143,0.6646715646898054,2.316590894415328,0.3187680112715335,0.1374202993479061,8.0,26.428571428571427
2017-01-11,7,KOSDAQ,WEIGHTED_MOM_R1M_GE0,7,-0.10060054248040055,-0.014947363628029888,0.08565317885237067,0.7142857142857143,0.6646715646898054,2.316590894415328,0.3187680112715335,0.1374202993479061,8.0,26.428571428571427
2017-01-11,7,KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,8,-0.11797207947623017,-0.07737099113434648,0.040601088341883695,0.625,0.6275640137797847,2.788108842201799,0.36849444463466025,0.18908383659344896,9.25,27.125
2017-01-11,7,KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,8,-0.11797207947623017,-0.07737099113434648,0.040601088341883695,0.625,0.6275640137797847,2.788108842201799,0.36849444463466025,0.18908383659344896,9.25,27.125
2017-01-11,7,KOSPI_ALL,WEIGHTED_MOM,5,-0.05898126464547817,-0.021504739033464993,0.03747652561201318,0.8,0.6179201400172303,1.6766499220216837,0.25330463010823856,0.12668184418963616,12.0,23.2
2017-01-11,7,KOSPI_ALL,WEIGHTED_MOM_R1M_GE0,5,-0.05898126464547817,-0.021504739033464993,0.03747652561201318,0.8,0.6179201400172303,1.6766499220216837,0.25330463010823856,0.12668184418963616,12.0,23.2
2017-01-11,7,KOSPI_EX_K200,WEIGHTED_MOM,6,-0.022056205595294736,-0.04519297632354106,-0.023136770728246325,0.6666666666666666,0.6280891099320884,1.2714180259869003,0.16750964754910588,0.1319672393546658,11.5,23.666666666666668
2017-01-11,7,KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,4,-0.038899028820470694,-0.03455158288203622,0.004347445938434474,0.5,0.5818035291254926,1.160197538713757,0.2596351526741059,0.12138591366177733,7.5,22.75
2017-01-11,7,KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,9,-0.08535062408943138,-0.032420886326525115,0.052929737762906263,0.5555555555555556,0.6474095250803951,2.189220772838807,0.3318789067237791,0.19113731801048425,10.333333333333334,27.0
2017-01-11,7,KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,9,-0.08535062408943138,-0.032420886326525115,0.052929737762906263,0.5555555555555556,0.6474095250803951,2.189220772838807,0.3318789067237791,0.19113731801048425,10.333333333333334,27.0
2017-01-12,8,K200,WEIGHTED_MOM,3,-0.07698151972538707,0.01003236636796112,0.08701388609334819,1.0,0.638325243196134,1.0304961786438573,0.20633320647980216,0.11284867163389102,12.0,22.0
2017-01-12,8,K200,WEIGHTED_MOM_R1M_GE0,3,-0.07698151972538707,0.03401159077020588,0.11099311049559295,1.0,0.638325243196134,1.0626324106060094,0.20633320647980216,0.07717760471402801,11.666666666666666,22.333333333333332
2017-01-12,8,KOSDAQ,WEIGHTED_MOM,8,0.017633461975890483,0.02512790021427029,0.007494438238379808,0.5,0.5751269480057621,1.7982665813696224,0.21040681050850282,0.1080382943340241,11.75,25.5
2017-01-12,8,KOSDAQ,WEIGHTED_MOM_R1M_GE0,8,0.017633461975890483,0.02512790021427029,0.007494438238379808,0.5,0.5751269480057621,1.7982665813696224,0.21040681050850282,0.1080382943340241,11.75,25.5
2017-01-12,8,KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,8,-0.00702803754419451,-0.01146937101478511,-0.0044413334705906,0.625,0.5881346934431754,1.7209227903329716,0.2692495977529129,0.12310531520528545,10.625,27.875
2017-01-12,8,KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,8,-0.00702803754419451,-0.01146937101478511,-0.0044413334705906,0.625,0.5881346934431754,1.7209227903329716,0.2692495977529129,0.12310531520528545,10.625,27.875
2017-01-12,8,KOSPI_ALL,WEIGHTED_MOM,4,-0.020220505009488465,0.010631080274562582,0.030851585284051047,0.75,0.5429663340899997,1.7876412251879918,0.29127107292336096,0.13090683578960155,12.75,22.5
2017-01-12,8,KOSPI_ALL,WEIGHTED_MOM_R1M_GE0,4,-0.020220505009488465,-0.0036578485906330616,0.016562656418855404,0.75,0.5429663340899997,1.6299063170118855,0.29127107292336096,0.16650177541949102,12.75,22.5
2017-01-12,8,KOSPI_EX_K200,WEIGHTED_MOM,6,-0.009077373033656688,-0.021604476481394592,-0.012527103447737905,0.5,0.6237494757782287,1.451059011535099,0.1507427087352652,0.08023142046775689,10.666666666666666,24.0
2017-01-12,8,KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,5,0.0038936292090985926,-0.022751998623760827,-0.02664562783285942,0.6,0.5920852859071731,1.4625000494852176,0.18359372434613905,0.0812061905358091,9.8,23.6
2017-01-12,8,KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,6,-0.012489388529898523,0.0016222370578010497,0.014111625587699572,0.6666666666666666,0.5799066913513813,2.1328008783659667,0.3064499741587579,0.1508798169716862,8.666666666666666,24.5
2017-01-12,8,KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,6,-0.012489388529898523,0.0016222370578010497,0.014111625587699572,0.6666666666666666,0.5799066913513813,2.1328008783659667,0.3064499741587579,0.1508798169716862,8.666666666666666,24.5
2017-01-13,9,K200,WEIGHTED_MOM,3,-0.03877257271563813,0.03564937444992918,0.07442194716556731,1.0,0.7804777889720178,1.5852161762554637,0.18339964969996728,0.08514174331554726,9.333333333333334,23.0
2017-01-13,9,K200,WEIGHTED_MOM_R1M_GE0,3,-0.03877257271563813,0.03564937444992918,0.07442194716556731,1.0,0.7804777889720178,1.5852161762554637,0.18339964969996728,0.08514174331554726,9.333333333333334,23.0
2017-01-13,9,KOSDAQ,WEIGHTED_MOM,9,0.0028465998605935092,-0.017121729417525964,-0.019968329278119472,0.6666666666666666,0.5520382926887295,1.9647490987688583,0.17334879844081286,0.12278652876028812,12.11111111111111,26.22222222222222
2017-01-13,9,KOSDAQ,WEIGHTED_MOM_R1M_GE0,8,-0.0229927657056974,-0.012075636105217516,0.010917129600479886,0.75,0.5315140705456864,1.744292665342808,0.19829228375784022,0.12136793435339815,11.625,25.875
2017-01-13,9,KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,7,-0.05943270556064647,-0.043285515155949535,0.016147190404696938,0.5714285714285714,0.544071076225832,1.6689739887801185,0.22315796945664435,0.11176321082138761,10.714285714285714,26.0
2017-01-13,9,KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,6,-0.10426507721924101,-0.05292674349307643,0.05133833372616459,0.5,0.5153775772912915,1.815906077991593,0.26471747838198606,0.12346615796341302,9.333333333333334,25.833333333333332
2017-01-13,9,KOSPI_ALL,WEIGHTED_MOM,3,-0.06691306686772129,-0.017966938017348832,0.04894612885037245,0.6666666666666666,0.5991877460807608,1.2973123878159505,0.2975080067615275,0.08400101228549699,11.0,22.0
2017-01-13,9,KOSPI_ALL,WEIGHTED_MOM_R1M_GE0,3,-0.06691306686772129,-0.017966938017348832,0.04894612885037245,0.6666666666666666,0.5991877460807608,1.2973123878159505,0.2975080067615275,0.08400101228549699,11.0,22.0
2017-01-13,9,KOSPI_EX_K200,WEIGHTED_MOM,3,0.012149535382979582,-0.01856417313768921,-0.030713708520668792,0.3333333333333333,0.5617955315391187,2.5030402930558457,0.2139668116476748,0.09530638580624236,9.666666666666666,24.0
2017-01-13,9,KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,3,0.012149535382979582,-0.014402955468412157,-0.026552490851391736,0.6666666666666666,0.5617955315391187,1.9100888627978294,0.2139668116476748,0.08962040914930545,9.333333333333334,24.666666666666668
2017-01-13,9,KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,5,-0.09452160600747025,-0.028373221232154577,0.06614838477531568,0.6,0.560777281240159,1.6722558221271377,0.2999430178152038,0.15084331076958843,5.4,25.8
2017-01-13,9,KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,5,-0.09452160600747025,-0.028373221232154577,0.06614838477531568,0.6,0.560777281240159,1.6722558221271377,0.2999430178152038,0.15084331076958843,5.4,24.8
2017-01-16,0,K200,WEIGHTED_MOM,2,0.007901973562077447,0.049537670215425766,0.04163569665334832,1.0,0.8337229270528952,2.0590731966198192,0.10610068528352079,0.04624989471317972,12.5,22.5
2017-01-16,0,K200,WEIGHTED_MOM_R1M_GE0,2,0.007901973562077447,0.049537670215425766,0.04163569665334832,1.0,0.8337229270528952,2.0590731966198192,0.10610068528352079,0.04624989471317972,12.5,22.5
2017-01-16,0,KOSDAQ,WEIGHTED_MOM,5,0.011970987503114294,-0.01347651168829105,-0.02544749919140534,0.2,0.620646300979954,1.0929321768429587,0.053339383102732695,0.05591781831096239,8.2,26.4
2017-01-16,0,KOSDAQ,WEIGHTED_MOM_R1M_GE0,5,0.07789689652240088,0.010852479693337557,-0.06704441682906333,0.2,0.586434887013273,1.288326307832644,0.08708718125993567,0.06609607606885508,9.8,23.0
2017-01-16,0,KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,3,-0.03154557001648165,-0.013703731723165524,0.01784183829331613,0.3333333333333333,0.7039257757363443,1.1142181168238736,0.07232709159476847,0.13592189304481336,6.666666666666667,22.666666666666668
2017-01-16,0,KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,3,0.0844418089493455,-0.010654864354392113,-0.09509667330373761,0.0,0.7011128604531489,1.8573627613484458,0.13706709058762695,0.0688109377394902,10.0,24.0
2017-01-16,0,KOSPI_EX_K200,WEIGHTED_MOM,3,0.055589465096752,0.026566847520807475,-0.029022617575944525,0.3333333333333333,0.6954995366335711,2.633260361064655,0.0672551002589052,0.07759297988291021,15.333333333333334,22.333333333333332
2017-01-16,0,KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,3,0.055589465096752,0.019844392085149765,-0.035745073011602235,0.6666666666666666,0.6954995366335711,1.7136596672673532,0.0672551002589052,0.06872711757618828,13.666666666666666,22.333333333333332
2017-01-16,0,KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,3,-0.03154557001648165,0.001195317726565485,0.03274088774304714,0.3333333333333333,0.7039257757363443,1.3123047782308863,0.07232709159476847,0.11302975890862793,6.666666666666667,22.0
2017-01-16,0,KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,2,0.11954812755821864,0.013706396431008239,-0.1058417311272104,0.0,0.6921623331188389,1.5294943186421213,0.15596797521223585,0.10917850595358494,6.0,21.5
2017-01-17,1,K200,WEIGHTED_MOM,3,-0.011773703846092368,-0.017569436179314796,-0.005795732333222429,0.6666666666666666,0.7465718948901342,2.085771503620564,0.10093192327546778,0.1311775310558824,9.666666666666666,22.0
2017-01-17,1,K200,WEIGHTED_MOM_R1M_GE0,3,-0.011773703846092368,-0.017569436179314796,-0.005795732333222429,0.6666666666666666,0.7465718948901342,2.085771503620564,0.10093192327546778,0.1311775310558824,9.666666666666666,22.0
2017-01-17,1,KOSDAQ,WEIGHTED_MOM,3,0.0714611839470849,-0.010006793424728766,-0.08146797737181366,0.0,0.4811094860846112,1.0244484780468166,0.072498337065061,0.06793977291858055,8.0,24.0
2017-01-17,1,KOSDAQ,WEIGHTED_MOM_R1M_GE0,5,0.05036834763233764,-0.025949339946674765,-0.0763176875790124,0.0,0.5153061710323275,1.0191038037057447,0.07768412670108751,0.08530497810099329,11.8,23.0
2017-01-17,1,KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM,4,-0.08688716968008797,-0.06951066221238641,0.017376507467701557,0.25,0.611446039988814,2.114325525291127,0.04397040726440388,0.14605225162800095,12.75,22.5
2017-01-17,1,KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,3,0.052445581946179466,-0.06706366449697994,-0.11950924644315941,0.0,0.5776609417600252,1.2037438179194575,0.10705227491072954,0.15876723764407666,13.0,22.0
2017-01-17,1,KOSPI_ALL,WEIGHTED_MOM,2,-0.03737244152733349,-0.03023331139080143,0.007139130136532057,0.5,0.7540139776597272,2.7065848099362815,0.10326210000639151,0.1270732323526967,12.0,21.5
2017-01-17,1,KOSPI_ALL,WEIGHTED_MOM_R1M_GE0,2,-0.03737244152733349,-0.03023331139080143,0.007139130136532057,0.5,0.7540139776597272,2.7065848099362815,0.10326210000639151,0.1270732323526967,12.0,21.5
