strategy,universe,horizon,sample,family,n_dates,gross_delta
VETO_LOW20,KOSDAQ,10,YTD_2026,REVISION,13,0.0027430100290134177
VETO_LOW20,KOSDAQ,10,YTD_2026,VALUE,13,-0.001044683650258931
VETO_LOW20,KOSDAQ,20,BULL_2025,FLOW,12,-0.0004739899968282746
VETO_LOW20,KOSDAQ,20,BULL_2025,MOMENTUM,12,-0.0006011174235857202
VETO_LOW20,KOSDAQ,20,BULL_2025,REVISION,12,-0.00036726663111688596
VETO_LOW20,KOSDAQ,20,BULL_2025,VALUE,12,0.002311391862821988
VETO_LOW20,KOSDAQ,20,EARLY_2016_2019,FLOW,48,0.0008122853399031186
VETO_LOW20,KOSDAQ,20,EARLY_2016_2019,MOMENTUM,48,0.0004362091261821462
VETO_LOW20,KOSDAQ,20,EARLY_2016_2019,REVISION,48,0.0014844337482101111
VETO_LOW20,KOSDAQ,20,EARLY_2016_2019,VALUE,48,0.0016455833362428753
VETO_LOW20,KOSDAQ,20,LATE_2020_2022,FLOW,38,0.0005618548817251291
VETO_LOW20,KOSDAQ,20,LATE_2020_2022,MOMENTUM,38,0.0019590759865782386
VETO_LOW20,KOSDAQ,20,LATE_2020_2022,REVISION,38,-4.1096781811841795e-05
VETO_LOW20,KOSDAQ,20,LATE_2020_2022,VALUE,38,-5.280530150857731e-05
VETO_LOW20,KOSDAQ,20,NORMAL_2023_2024,FLOW,24,0.0012319659145715205
VETO_LOW20,KOSDAQ,20,NORMAL_2023_2024,MOMENTUM,24,0.0009680088807282214
VETO_LOW20,KOSDAQ,20,NORMAL_2023_2024,REVISION,24,0.0006094883531163127
VETO_LOW20,KOSDAQ,20,NORMAL_2023_2024,VALUE,24,0.0028204956799308995
VETO_LOW20,KOSDAQ,20,YTD_2026,FLOW,6,0.0076050131215589
VETO_LOW20,KOSDAQ,20,YTD_2026,MOMENTUM,6,0.0022483027074507284
VETO_LOW20,KOSDAQ,20,YTD_2026,REVISION,6,0.007518010774700744
VETO_LOW20,KOSDAQ,20,YTD_2026,VALUE,6,-0.013304528194981296
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,FLOW,49,-0.001148886755732267
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,MOMENTUM,49,0.0015856561501077636
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,REVISION,49,0.0009078200800690611
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,VALUE,49,-4.916296970038889e-05
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,FLOW,192,0.0003993128036787616
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,MOMENTUM,192,0.0009417270470654967
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,REVISION,192,0.00042381638944825553
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,VALUE,192,0.0004711715904846387
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,FLOW,149,-0.00046559154789478033
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,MOMENTUM,149,-0.0003257811397828465
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,REVISION,149,-0.00029626825486533823
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,VALUE,149,-4.06453934830673e-05
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,FLOW,97,0.001034225435632871
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,MOMENTUM,97,0.001510872469630733
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,REVISION,97,0.0008712712139917946
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,VALUE,97,1.9684366901480707e-05
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,FLOW,28,-4.4681021139681004e-05
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,MOMENTUM,28,-3.620052228262228e-05
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,REVISION,28,0.001999778612153577
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,VALUE,28,0.0006400882120333506
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,FLOW,25,-0.0003160648632291424
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,MOMENTUM,25,0.0006939399454333402
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,REVISION,25,0.0021167965416328317
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,VALUE,25,-0.00016379336134050084
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,FLOW,96,0.0008320820730141127
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,MOMENTUM,96,0.0012738366677377008
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,REVISION,96,0.0005310431921956947
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,VALUE,96,0.0006780843684428488
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,FLOW,75,0.00020234889973928019
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,MOMENTUM,75,-0.0017612299843094207
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,REVISION,75,-0.00035338684144389597
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,VALUE,75,0.0005176881617573801
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,FLOW,48,-0.0006050446401575971
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,MOMENTUM,48,0.0019555473132464554
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,REVISION,48,-6.819583415729571e-05
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,VALUE,48,-0.0009325723700603304
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,FLOW,13,0.002892045025223819
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,MOMENTUM,13,0.0029998207957910657
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,REVISION,13,0.0018477971464133834
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,VALUE,13,-5.979370461345702e-05
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,FLOW,12,-0.0010250398034689185
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,MOMENTUM,12,-0.002920420036661908
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,REVISION,12,0.0025519562637104877
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,VALUE,12,-0.0013270146702130828
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,FLOW,48,0.001958994947728968
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,MOMENTUM,48,0.004564919597172417
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,REVISION,48,0.0019345008006042702
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,VALUE,48,0.00013167248053823222
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,FLOW,38,0.0019588285176985695
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,MOMENTUM,38,-0.0022029406545599774
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,REVISION,38,0.002718977994895091
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,VALUE,38,0.0008954234249005461
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,FLOW,24,-0.0012133523008619914
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,MOMENTUM,24,0.004778841200580602
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,REVISION,24,-0.0033817008042059432
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,VALUE,24,-0.00047796619251577987
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,FLOW,6,0.01068638056336619
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,MOMENTUM,6,0.008228380735413217
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,REVISION,6,0.00013229296197029886
VETO_LOW20,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,VALUE,6,-0.0016493657064027302
VETO_LOW20,KOSPI_ALL,5,BULL_2025,FLOW,49,-0.0015540667408063015
VETO_LOW20,KOSPI_ALL,5,BULL_2025,MOMENTUM,49,-0.000673957519599685
VETO_LOW20,KOSPI_ALL,5,BULL_2025,REVISION,49,-0.0005074285632030994
VETO_LOW20,KOSPI_ALL,5,BULL_2025,VALUE,49,-0.00026871922314550284
VETO_LOW20,KOSPI_ALL,5,EARLY_2016_2019,FLOW,192,-1.616207882114651e-05
VETO_LOW20,KOSPI_ALL,5,EARLY_2016_2019,MOMENTUM,192,0.0001885017073023302
VETO_LOW20,KOSPI_ALL,5,EARLY_2016_2019,REVISION,192,-0.0002315385088992859
VETO_LOW20,KOSPI_ALL,5,EARLY_2016_2019,VALUE,192,0.0002790720398199494
VETO_LOW20,KOSPI_ALL,5,LATE_2020_2022,FLOW,149,-0.0012720015973735263
VETO_LOW20,KOSPI_ALL,5,LATE_2020_2022,MOMENTUM,149,0.0010681860556474754
VETO_LOW20,KOSPI_ALL,5,LATE_2020_2022,REVISION,149,-0.0005689837786235781
VETO_LOW20,KOSPI_ALL,5,LATE_2020_2022,VALUE,149,-0.0002533960356068574
VETO_LOW20,KOSPI_ALL,5,NORMAL_2023_2024,FLOW,97,0.0009351338556505325
VETO_LOW20,KOSPI_ALL,5,NORMAL_2023_2024,MOMENTUM,97,0.0005660491293596353
VETO_LOW20,KOSPI_ALL,5,NORMAL_2023_2024,REVISION,97,0.00033624744180810656
VETO_LOW20,KOSPI_ALL,5,NORMAL_2023_2024,VALUE,97,0.0004203004164964194
VETO_LOW20,KOSPI_ALL,5,YTD_2026,FLOW,28,-0.0002436534055852077
VETO_LOW20,KOSPI_ALL,5,YTD_2026,MOMENTUM,28,0.004156821974300663
VETO_LOW20,KOSPI_ALL,5,YTD_2026,REVISION,28,-0.0001909111289446539
VETO_LOW20,KOSPI_ALL,5,YTD_2026,VALUE,28,0.0010982432127274973
VETO_LOW20,KOSPI_ALL,10,BULL_2025,FLOW,25,0.00014001397676519298
VETO_LOW20,KOSPI_ALL,10,BULL_2025,MOMENTUM,25,0.0006486315052169048
VETO_LOW20,KOSPI_ALL,10,BULL_2025,REVISION,25,0.001966815139106052
VETO_LOW20,KOSPI_ALL,10,BULL_2025,VALUE,25,0.0006643468892449542
VETO_LOW20,KOSPI_ALL,10,EARLY_2016_2019,FLOW,96,-0.0009660694902811241
VETO_LOW20,KOSPI_ALL,10,EARLY_2016_2019,MOMENTUM,96,-0.0005466916880146453
VETO_LOW20,KOSPI_ALL,10,EARLY_2016_2019,REVISION,96,0.00024442090977104937
VETO_LOW20,KOSPI_ALL,10,EARLY_2016_2019,VALUE,96,0.0005111638261813539
VETO_LOW20,KOSPI_ALL,10,LATE_2020_2022,FLOW,75,-0.0023854204515004656
VETO_LOW20,KOSPI_ALL,10,LATE_2020_2022,MOMENTUM,75,-0.0016869771529138377
VETO_LOW20,KOSPI_ALL,10,LATE_2020_2022,REVISION,75,-0.0009002511414823737
VETO_LOW20,KOSPI_ALL,10,LATE_2020_2022,VALUE,75,-0.0005310588316773042
VETO_LOW20,KOSPI_ALL,10,NORMAL_2023_2024,FLOW,48,-0.00014862182026489218
VETO_LOW20,KOSPI_ALL,10,NORMAL_2023_2024,MOMENTUM,48,0.0017174881816733763
VETO_LOW20,KOSPI_ALL,10,NORMAL_2023_2024,REVISION,48,0.000283984559777859
VETO_LOW20,KOSPI_ALL,10,NORMAL_2023_2024,VALUE,48,7.329590779271748e-05
VETO_LOW20,KOSPI_ALL,10,YTD_2026,FLOW,13,0.00453797036574677
VETO_LOW20,KOSPI_ALL,10,YTD_2026,MOMENTUM,13,0.012534371987182562
VETO_LOW20,KOSPI_ALL,10,YTD_2026,REVISION,13,0.0006321768646353673
VETO_LOW20,KOSPI_ALL,10,YTD_2026,VALUE,13,0.002331585028354025
VETO_LOW20,KOSPI_ALL,20,BULL_2025,FLOW,12,0.00043135655319695654
VETO_LOW20,KOSPI_ALL,20,BULL_2025,MOMENTUM,12,-0.001606220211210778
VETO_LOW20,KOSPI_ALL,20,BULL_2025,REVISION,12,0.0060441263871467525
VETO_LOW20,KOSPI_ALL,20,BULL_2025,VALUE,12,-0.0008520156225379874
VETO_LOW20,KOSPI_ALL,20,EARLY_2016_2019,FLOW,48,-0.0010145543491860156
VETO_LOW20,KOSPI_ALL,20,EARLY_2016_2019,MOMENTUM,48,0.0016596005847234806
VETO_LOW20,KOSPI_ALL,20,EARLY_2016_2019,REVISION,48,-0.00041234324742333515
VETO_LOW20,KOSPI_ALL,20,EARLY_2016_2019,VALUE,48,0.0009979008863480988
VETO_LOW20,KOSPI_ALL,20,LATE_2020_2022,FLOW,38,-0.0014089795277432576
VETO_LOW20,KOSPI_ALL,20,LATE_2020_2022,MOMENTUM,38,-0.0004110135382396266
VETO_LOW20,KOSPI_ALL,20,LATE_2020_2022,REVISION,38,-0.00043045532387658245
VETO_LOW20,KOSPI_ALL,20,LATE_2020_2022,VALUE,38,-0.0005402816931639362
VETO_LOW20,KOSPI_ALL,20,NORMAL_2023_2024,FLOW,24,-0.0021647579942491195
VETO_LOW20,KOSPI_ALL,20,NORMAL_2023_2024,MOMENTUM,24,-0.0015304054158248217
VETO_LOW20,KOSPI_ALL,20,NORMAL_2023_2024,REVISION,24,0.0007405240467168503
VETO_LOW20,KOSPI_ALL,20,NORMAL_2023_2024,VALUE,24,0.003629676672497534
VETO_LOW20,KOSPI_ALL,20,YTD_2026,FLOW,6,0.0008763351369604101
VETO_LOW20,KOSPI_ALL,20,YTD_2026,MOMENTUM,6,0.0249386160375257
VETO_LOW20,KOSPI_ALL,20,YTD_2026,REVISION,6,-0.006628169118458608
VETO_LOW20,KOSPI_ALL,20,YTD_2026,VALUE,6,0.006943440358482792
VETO_LOW20,KOSPI_EX_K200,5,BULL_2025,FLOW,49,0.00020074185627806733
VETO_LOW20,KOSPI_EX_K200,5,BULL_2025,MOMENTUM,49,0.00015727597508080434
VETO_LOW20,KOSPI_EX_K200,5,BULL_2025,REVISION,49,-0.0009181131087829475
VETO_LOW20,KOSPI_EX_K200,5,BULL_2025,VALUE,49,-0.0002794023395507474
VETO_LOW20,KOSPI_EX_K200,5,EARLY_2016_2019,FLOW,192,-7.63905707624383e-05
VETO_LOW20,KOSPI_EX_K200,5,EARLY_2016_2019,MOMENTUM,192,0.00012718807480776011
VETO_LOW20,KOSPI_EX_K200,5,EARLY_2016_2019,REVISION,192,0.00026070108831173885
VETO_LOW20,KOSPI_EX_K200,5,EARLY_2016_2019,VALUE,192,0.0006550706202586163
VETO_LOW20,KOSPI_EX_K200,5,LATE_2020_2022,FLOW,149,-0.0004758347772148684
VETO_LOW20,KOSPI_EX_K200,5,LATE_2020_2022,MOMENTUM,149,0.00028618234091080626
VETO_LOW20,KOSPI_EX_K200,5,LATE_2020_2022,REVISION,149,0.0005144820318440985
VETO_LOW20,KOSPI_EX_K200,5,LATE_2020_2022,VALUE,149,9.601327896387158e-05
VETO_LOW20,KOSPI_EX_K200,5,NORMAL_2023_2024,FLOW,97,0.0003374388141451274
VETO_LOW20,KOSPI_EX_K200,5,NORMAL_2023_2024,MOMENTUM,97,0.002585521156840414
VETO_LOW20,KOSPI_EX_K200,5,NORMAL_2023_2024,REVISION,97,0.0004969428353424362
VETO_LOW20,KOSPI_EX_K200,5,NORMAL_2023_2024,VALUE,97,-3.826591009405358e-05
VETO_LOW20,KOSPI_EX_K200,5,YTD_2026,FLOW,28,0.002444971666273365
VETO_LOW20,KOSPI_EX_K200,5,YTD_2026,MOMENTUM,28,0.004356985445084921
VETO_LOW20,KOSPI_EX_K200,5,YTD_2026,REVISION,28,-0.00044082813061175144
VETO_LOW20,KOSPI_EX_K200,5,YTD_2026,VALUE,28,0.0005728306606217708
VETO_LOW20,KOSPI_EX_K200,10,BULL_2025,FLOW,25,0.001872136668552982
VETO_LOW20,KOSPI_EX_K200,10,BULL_2025,MOMENTUM,25,-0.0002663916534028195
VETO_LOW20,KOSPI_EX_K200,10,BULL_2025,REVISION,25,-8.655819798205116e-05
VETO_LOW20,KOSPI_EX_K200,10,BULL_2025,VALUE,25,0.0007214388125696241
VETO_LOW20,KOSPI_EX_K200,10,EARLY_2016_2019,FLOW,96,-0.0006096954726557944
VETO_LOW20,KOSPI_EX_K200,10,EARLY_2016_2019,MOMENTUM,96,-0.00031608729133403247
VETO_LOW20,KOSPI_EX_K200,10,EARLY_2016_2019,REVISION,96,7.599792957900963e-05
VETO_LOW20,KOSPI_EX_K200,10,EARLY_2016_2019,VALUE,96,0.0006659488474651346
VETO_LOW20,KOSPI_EX_K200,10,LATE_2020_2022,FLOW,75,-0.0018358277905399607
VETO_LOW20,KOSPI_EX_K200,10,LATE_2020_2022,MOMENTUM,75,-0.0002899282689838446
VETO_LOW20,KOSPI_EX_K200,10,LATE_2020_2022,REVISION,75,0.00010653655957398263
VETO_LOW20,KOSPI_EX_K200,10,LATE_2020_2022,VALUE,75,0.0007992463906218404
VETO_LOW20,KOSPI_EX_K200,10,NORMAL_2023_2024,FLOW,48,0.0002803817595227205
VETO_LOW20,KOSPI_EX_K200,10,NORMAL_2023_2024,MOMENTUM,48,0.0026668439750875896
VETO_LOW20,KOSPI_EX_K200,10,NORMAL_2023_2024,REVISION,48,-0.0005362125221025097
VETO_LOW20,KOSPI_EX_K200,10,NORMAL_2023_2024,VALUE,48,0.00020383135410786054
VETO_LOW20,KOSPI_EX_K200,10,YTD_2026,FLOW,13,0.0072913254309749645
VETO_LOW20,KOSPI_EX_K200,10,YTD_2026,MOMENTUM,13,0.013704221002366016
VETO_LOW20,KOSPI_EX_K200,10,YTD_2026,REVISION,13,-0.0011604194909475688
VETO_LOW20,KOSPI_EX_K200,10,YTD_2026,VALUE,13,0.0011306488500359864
VETO_LOW20,KOSPI_EX_K200,20,BULL_2025,FLOW,12,0.0006349463807944676
VETO_LOW20,KOSPI_EX_K200,20,BULL_2025,MOMENTUM,12,-0.0004141739487154413
VETO_LOW20,KOSPI_EX_K200,20,BULL_2025,REVISION,12,-0.0027448352215448933
VETO_LOW20,KOSPI_EX_K200,20,BULL_2025,VALUE,12,-0.0006191436146032714
VETO_LOW20,KOSPI_EX_K200,20,EARLY_2016_2019,FLOW,48,-0.002322063241201824
VETO_LOW20,KOSPI_EX_K200,20,EARLY_2016_2019,MOMENTUM,48,0.0006814987293379064
VETO_LOW20,KOSPI_EX_K200,20,EARLY_2016_2019,REVISION,48,-0.0007676214855330358
VETO_LOW20,KOSPI_EX_K200,20,EARLY_2016_2019,VALUE,48,0.00010174738066550694
VETO_LOW20,KOSPI_EX_K200,20,LATE_2020_2022,FLOW,38,0.0011218980038492845
VETO_LOW20,KOSPI_EX_K200,20,LATE_2020_2022,MOMENTUM,38,0.00017121706463437807
VETO_LOW20,KOSPI_EX_K200,20,LATE_2020_2022,REVISION,38,0.001050824488529302
VETO_LOW20,KOSPI_EX_K200,20,LATE_2020_2022,VALUE,38,0.0016953911649352984
VETO_LOW20,KOSPI_EX_K200,20,NORMAL_2023_2024,FLOW,24,-0.00029745094807484166
VETO_LOW20,KOSPI_EX_K200,20,NORMAL_2023_2024,MOMENTUM,24,0.0024281692073306878
VETO_LOW20,KOSPI_EX_K200,20,NORMAL_2023_2024,REVISION,24,0.0007483580016491277
VETO_LOW20,KOSPI_EX_K200,20,NORMAL_2023_2024,VALUE,24,0.0011739697732536995
VETO_LOW20,KOSPI_EX_K200,20,YTD_2026,FLOW,6,0.02302778605525145
VETO_LOW20,KOSPI_EX_K200,20,YTD_2026,MOMENTUM,6,0.022627872728707487
VETO_LOW20,KOSPI_EX_K200,20,YTD_2026,REVISION,6,-0.001512621368454134
VETO_LOW20,KOSPI_EX_K200,20,YTD_2026,VALUE,6,0.003958472327729609
VETO_LOW20,KOSPI_KOSDAQ_ALL,5,BULL_2025,FLOW,49,-0.0004055975660619271
VETO_LOW20,KOSPI_KOSDAQ_ALL,5,BULL_2025,MOMENTUM,49,0.001054449360661863
VETO_LOW20,KOSPI_KOSDAQ_ALL,5,BULL_2025,REVISION,49,0.00011048015391479176
VETO_LOW20,KOSPI_KOSDAQ_ALL,5,BULL_2025,VALUE,49,0.0005550488621481242
VETO_LOW20,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,FLOW,192,-8.004059046087039e-06
VETO_LOW20,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,MOMENTUM,192,0.0005626656012957484
VETO_LOW20,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,REVISION,192,0.0001481353610262753
VETO_LOW20,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,VALUE,192,0.00039188940052387386
VETO_LOW20,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,FLOW,149,-0.0006866500414835265
VETO_LOW20,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,MOMENTUM,149,0.0008165122500092807
VETO_LOW20,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,REVISION,149,-0.0004254314576312606
VETO_LOW20,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,VALUE,149,-1.283151746611623e-05
VETO_LOW20,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,FLOW,97,0.0005816974090799738
VETO_LOW20,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,MOMENTUM,97,0.0018956463997086184
VETO_LOW20,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,REVISION,97,2.295124696736707e-05
VETO_LOW20,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,VALUE,97,0.0002756657560738723
VETO_LOW20,KOSPI_KOSDAQ_ALL,5,YTD_2026,FLOW,28,-0.001704352457519686
VETO_LOW20,KOSPI_KOSDAQ_ALL,5,YTD_2026,MOMENTUM,28,-0.0013278606167396558
VETO_LOW20,KOSPI_KOSDAQ_ALL,5,YTD_2026,REVISION,28,-0.0020749381676818442
VETO_LOW20,KOSPI_KOSDAQ_ALL,5,YTD_2026,VALUE,28,-0.0007501998280508899
VETO_LOW20,KOSPI_KOSDAQ_ALL,10,BULL_2025,FLOW,25,-0.0006194250245065612
VETO_LOW20,KOSPI_KOSDAQ_ALL,10,BULL_2025,MOMENTUM,25,0.002051133824786878
VETO_LOW20,KOSPI_KOSDAQ_ALL,10,BULL_2025,REVISION,25,0.0017932267335479524
VETO_LOW20,KOSPI_KOSDAQ_ALL,10,BULL_2025,VALUE,25,0.0006298999586220859
VETO_LOW20,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,FLOW,96,0.0004427346198858978
VETO_LOW20,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,MOMENTUM,96,0.0014363260401849258
VETO_LOW20,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,REVISION,96,0.000315072220575665
VETO_LOW20,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,VALUE,96,0.0004930175108809894
VETO_LOW20,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,FLOW,75,-0.0007290699179962395
VETO_LOW20,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,MOMENTUM,75,0.0008788606266297013
VETO_LOW20,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,REVISION,75,-0.0006475036445040278
VETO_LOW20,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,VALUE,75,0.00035011241414625177
VETO_LOW20,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,FLOW,48,-0.0002767752358742108
VETO_LOW20,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,MOMENTUM,48,0.0037997849061473907
VETO_LOW20,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,REVISION,48,0.0008257792623039504
VETO_LOW20,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,VALUE,48,0.0001263155683376248
VETO_LOW20,KOSPI_KOSDAQ_ALL,10,YTD_2026,FLOW,13,-0.0003831945383179482
VETO_LOW20,KOSPI_KOSDAQ_ALL,10,YTD_2026,MOMENTUM,13,0.0026048636714606213
VETO_LOW20,KOSPI_KOSDAQ_ALL,10,YTD_2026,REVISION,13,-0.0022077136170149878
VETO_LOW20,KOSPI_KOSDAQ_ALL,10,YTD_2026,VALUE,13,0.000825990118957079
VETO_LOW20,KOSPI_KOSDAQ_ALL,20,BULL_2025,FLOW,12,-0.0006838163387249001
VETO_LOW20,KOSPI_KOSDAQ_ALL,20,BULL_2025,MOMENTUM,12,-0.0025282340668162035
VETO_LOW20,KOSPI_KOSDAQ_ALL,20,BULL_2025,REVISION,12,0.0016186551806241965
VETO_LOW20,KOSPI_KOSDAQ_ALL,20,BULL_2025,VALUE,12,-0.001075544011193198
VETO_LOW20,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,FLOW,48,2.3631291152196314e-05
VETO_LOW20,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,MOMENTUM,48,0.004394398062839331
VETO_LOW20,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,REVISION,48,0.0011874687887503653
VETO_LOW20,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,VALUE,48,-1.0112226955741075e-05
VETO_LOW20,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,FLOW,38,0.0019003593681308037
VETO_LOW20,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,MOMENTUM,38,0.005137014021410213
VETO_LOW20,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,REVISION,38,0.0021487774392864156
VETO_LOW20,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,VALUE,38,0.0010361890289838247
VETO_LOW20,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,FLOW,24,-0.0035126542846289064
VETO_LOW20,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,MOMENTUM,24,0.0032598206826578466
VETO_LOW20,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,REVISION,24,-0.00043032893311558025
VETO_LOW20,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,VALUE,24,0.0031250014537951253
