strategy,universe,horizon,sample,n_dates,gross_delta,turnover_delta,net_delta_0,net_delta_30,net_delta_60
VETO_LOW30,KOSPI_EX_K200,10,NORMAL_2023_2024,48,-9.043678664125577e-06,0.10585937499999999,-9.043678664125577e-06,-0.00032662180366412573,-0.0006441999286641257
VETO_LOW30,KOSPI_EX_K200,10,YTD_2026,13,0.008680373000542864,0.12644230769230771,0.008680373000542864,0.00830104607746594,0.00792171915438902
VETO_LOW30,KOSPI_EX_K200,20,BULL_2025,12,0.0018438499171187816,0.07708333333333332,0.0018438499171187816,0.001612599917118782,0.0013813499171187818
VETO_LOW30,KOSPI_EX_K200,20,EARLY_2016_2019,48,-0.0005243688225199946,0.08971354166666666,-0.0005243688225199946,-0.0007935094475199946,-0.0010626500725199944
VETO_LOW30,KOSPI_EX_K200,20,LATE_2020_2022,38,0.0007256906930945536,0.07203947368421053,0.0007256906930945536,0.000509572272041922,0.0002934538509892902
VETO_LOW30,KOSPI_EX_K200,20,NORMAL_2023_2024,24,-0.0016505858596776602,0.08411458333333334,-0.0016505858596776602,-0.0019029296096776593,-0.0021552733596776597
VETO_LOW30,KOSPI_EX_K200,20,YTD_2026,6,0.017685480459719762,0.07708333333333332,0.017685480459719762,0.01745423045971976,0.017222980459719758
VETO_LOW30,KOSPI_KOSDAQ_ALL,5,BULL_2025,49,0.0006427827177948016,0.06760204081632655,0.0006427827177948016,0.00043997659534582214,0.00023717047289684252
VETO_LOW30,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,192,0.000164065267298051,0.07255859375,0.000164065267298051,-5.3610513951948976e-05,-0.0002712862952019489
VETO_LOW30,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,149,-0.00021367735141131076,0.0548238255033557,-0.00021367735141131076,-0.0003781488279213781,-0.0005426203044314451
VETO_LOW30,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,97,0.00046674745237220257,0.05457474226804123,0.00046674745237220257,0.0003030232255680789,0.00013929899876395516
VETO_LOW30,KOSPI_KOSDAQ_ALL,5,YTD_2026,28,-0.0015674081411591646,0.054687500000000014,-0.0015674081411591646,-0.001731470641159164,-0.0018955331411591642
VETO_LOW30,KOSPI_KOSDAQ_ALL,10,BULL_2025,25,0.002220609645006402,0.05474999999999999,0.002220609645006402,0.002056359645006402,0.0018921096450064023
VETO_LOW30,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,96,0.0004853574718796431,0.06536458333333332,0.0004853574718796431,0.00028926372187964325,9.316997187964325e-05
VETO_LOW30,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,75,0.0004427371306117759,0.04741666666666666,0.0004427371306117759,0.0003004871306117759,0.00015823713061177588
VETO_LOW30,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,48,0.0008207306275786532,0.051953124999999996,0.0008207306275786532,0.000664871252578653,0.0005090118775786533
VETO_LOW30,KOSPI_KOSDAQ_ALL,10,YTD_2026,13,0.0027903016450172738,0.05721153846153847,0.0027903016450172738,0.002618667029632658,0.0024470324142480426
VETO_LOW30,KOSPI_KOSDAQ_ALL,20,BULL_2025,12,-0.002054624349554429,0.027604166666666652,-0.002054624349554429,-0.0021374368495544285,-0.0022202493495544285
VETO_LOW30,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,48,0.001694781527643471,0.04179687499999999,0.001694781527643471,0.0015693909026434714,0.0014440002776434716
VETO_LOW30,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,38,0.0011908164779854916,0.026973684210526313,0.0011908164779854916,0.0011098954253539125,0.0010289743727223337
VETO_LOW30,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,24,0.0003141240835907529,0.02604166666666668,0.0003141240835907529,0.00023599908359075286,0.00015787408359075263
VETO_LOW30,KOSPI_KOSDAQ_ALL,20,YTD_2026,6,0.008660625890130206,0.029166666666666657,0.008660625890130206,0.008573125890130205,0.008485625890130206
VETO_TOP1_LOW05,K200,5,BULL_2025,49,0.0007774157397164046,0.03150510204081632,0.0007774157397164046,0.0006829004335939555,0.0005883851274715067
VETO_TOP1_LOW05,K200,5,EARLY_2016_2019,192,1.6838260687932504e-05,0.03570963541666666,1.6838260687932504e-05,-9.029064556206747e-05,-0.00019741955181206742
VETO_TOP1_LOW05,K200,5,LATE_2020_2022,149,-0.0003695745859262109,0.02470637583892617,-0.0003695745859262109,-0.0004436937134429893,-0.0005178128409597678
VETO_TOP1_LOW05,K200,5,NORMAL_2023_2024,97,0.0002261235689806623,0.02609536082474227,0.0002261235689806623,0.00014783748650643556,6.95514040322088e-05
VETO_TOP1_LOW05,K200,5,YTD_2026,28,0.0012171565406678207,0.025669642857142856,0.0012171565406678207,0.001140147612096392,0.0010631386835249636
VETO_TOP1_LOW05,K200,10,BULL_2025,25,0.0017280211080179769,0.02275,0.0017280211080179769,0.0016597711080179767,0.0015915211080179768
VETO_TOP1_LOW05,K200,10,EARLY_2016_2019,96,1.418941205960254e-05,0.03359375,1.418941205960254e-05,-8.659183794039753e-05,-0.00018737308794039746
VETO_TOP1_LOW05,K200,10,LATE_2020_2022,75,-0.0006328577679246214,0.021083333333333332,-0.0006328577679246214,-0.0006961077679246215,-0.0007593577679246216
VETO_TOP1_LOW05,K200,10,NORMAL_2023_2024,48,0.0008508609533499871,0.03125,0.0008508609533499871,0.0007571109533499871,0.000663360953349987
VETO_TOP1_LOW05,K200,10,YTD_2026,13,0.0005391602955511493,0.024038461538461547,0.0005391602955511493,0.00046704491093576476,0.00039492952632038005
VETO_TOP1_LOW05,K200,20,BULL_2025,12,0.0005692603183108944,0.007812500000000014,0.0005692603183108944,0.0005458228183108943,0.0005223853183108943
VETO_TOP1_LOW05,K200,20,EARLY_2016_2019,48,-7.55122586832492e-05,0.031119791666666674,-7.55122586832492e-05,-0.00016887163368324923,-0.00026223100868324935
VETO_TOP1_LOW05,K200,20,LATE_2020_2022,38,-0.0014725305844100842,0.006414473684210527,-0.0014725305844100842,-0.0014917740054627155,-0.0015110174265153468
VETO_TOP1_LOW05,K200,20,NORMAL_2023_2024,24,0.0001828210467689754,0.019010416666666675,0.0001828210467689754,0.00012578979676897527,6.875854676897533e-05
VETO_TOP1_LOW05,K200,20,YTD_2026,6,0.001575417159955176,0.00833333333333335,0.001575417159955176,0.001550417159955176,0.0015254171599551759
VETO_TOP1_LOW05,KOSDAQ,5,BULL_2025,49,-0.00015713292904686872,0.0012755102040816315,-0.00015713292904686872,-0.00016095945965911363,-0.00016478599027135851
VETO_TOP1_LOW05,KOSDAQ,5,EARLY_2016_2019,192,0.0002854695606492319,0.0064127604166666664,0.0002854695606492319,0.0002662312793992319,0.00024699299814923186
VETO_TOP1_LOW05,KOSDAQ,5,LATE_2020_2022,149,-0.00018012646187636053,0.005159395973154362,-0.00018012646187636053,-0.0001956046497958236,-0.00021108283771528665
VETO_TOP1_LOW05,KOSDAQ,5,NORMAL_2023_2024,97,0.00016979070754268355,0.00399484536082474,0.00016979070754268355,0.00015780617146020934,0.0001458216353777351
VETO_TOP1_LOW05,KOSDAQ,5,YTD_2026,28,0.0007212223578342191,0.002901785714285713,0.0007212223578342191,0.000712517000691362,0.0007038116435485047
VETO_TOP1_LOW05,KOSDAQ,10,BULL_2025,25,0.00024572204288257323,0.0017499999999999983,0.00024572204288257323,0.00024047204288257324,0.0002352220428825732
VETO_TOP1_LOW05,KOSDAQ,10,EARLY_2016_2019,96,0.0007068455494580985,0.008072916666666666,0.0007068455494580985,0.0006826267994580986,0.0006584080494580986
VETO_TOP1_LOW05,KOSDAQ,10,LATE_2020_2022,75,-0.00033769937809608814,0.005000000000000001,-0.00033769937809608814,-0.00035269937809608807,-0.0003676993780960881
VETO_TOP1_LOW05,KOSDAQ,10,NORMAL_2023_2024,48,0.0005365764952055148,0.0032552083333333343,0.0005365764952055148,0.0005268108702055148,0.0005170452452055146
VETO_TOP1_LOW05,KOSDAQ,10,YTD_2026,13,0.001269160569357689,0.0014423076923076956,0.001269160569357689,0.0012648336462807658,0.0012605067232038425
VETO_TOP1_LOW05,KOSDAQ,20,BULL_2025,12,-0.0002775848073834385,0.0005208333333333315,-0.0002775848073834385,-0.0002791473073834385,-0.00028070980738343856
VETO_TOP1_LOW05,KOSDAQ,20,EARLY_2016_2019,48,0.0011696506747549777,0.006380208333333335,0.0011696506747549777,0.0011505100497549775,0.0011313694247549776
VETO_TOP1_LOW05,KOSDAQ,20,LATE_2020_2022,38,-0.00033185938754771516,0.001973684210526303,-0.00033185938754771516,-0.0003377804401792941,-0.000343701492810873
VETO_TOP1_LOW05,KOSDAQ,20,NORMAL_2023_2024,24,0.00015828801914119145,-0.0013020833333333333,0.00015828801914119145,0.00016219426914119143,0.00016610051914119146
VETO_TOP1_LOW05,KOSDAQ,20,YTD_2026,6,0.0012546068119363557,-0.003124999999999989,0.0012546068119363557,0.0012639818119363556,0.0012733568119363556
VETO_TOP1_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,49,0.00010118095725303676,0.0006377551020408208,0.00010118095725303676,9.926769194691423e-05,9.735442664079182e-05
VETO_TOP1_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,192,0.0004064685096616031,0.0070312499999999984,0.0004064685096616031,0.0003853747596616031,0.0003642810096616031
VETO_TOP1_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,149,6.728423765300791e-05,0.0036493288590604047,6.728423765300791e-05,5.633625107582665e-05,4.538826449864544e-05
VETO_TOP1_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,97,0.00037503021132519193,0.005927835051546389,0.00037503021132519193,0.0003572467061705529,0.00033946320101591363
VETO_TOP1_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,28,-0.00014495314468305654,0.00401785714285715,-0.00014495314468305654,-0.00015700671611162788,-0.0001690602875401993
VETO_TOP1_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,25,-0.00012157257342669585,0.0027499999999999946,-0.00012157257342669585,-0.0001298225734266958,-0.00013807257342669585
VETO_TOP1_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,96,0.0008117575695694403,0.008463541666666666,0.0008117575695694403,0.0007863669445694402,0.00076097631956944
VETO_TOP1_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,75,6.430899444344584e-06,0.002583333333333336,6.430899444344584e-06,-1.3191005556554623e-06,-9.069100555655391e-06
VETO_TOP1_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,48,0.000869529401287533,0.004296874999999995,0.000869529401287533,0.0008566387762875328,0.0008437481512875329
VETO_TOP1_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,13,0.0015872170282411366,0.009615384615384616,0.0015872170282411366,0.001558370874394983,0.0015295247205488287
VETO_TOP1_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,12,-0.0004913250023391727,0.0005208333333333315,-0.0004913250023391727,-0.0004928875023391728,-0.0004944500023391727
VETO_TOP1_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,48,0.001294465967830595,0.006510416666666669,0.001294465967830595,0.0012749347178305952,0.0012554034678305952
VETO_TOP1_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,38,0.00026316820089808786,0.0,0.00026316820089808786,0.0002631682008980878,0.00026316820089808786
VETO_TOP1_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,20,NORMAL_2023_2024,24,0.0010055038558195396,-0.0028645833333333323,0.0010055038558195396,0.0010140976058195395,0.0010226913558195397
VETO_TOP1_LOW05,KOSDAQ_PLUS_KOSPI_EX_K200,20,YTD_2026,6,0.002695480169492479,0.0020833333333333073,0.002695480169492479,0.0026892301694924794,0.0026829801694924793
VETO_TOP1_LOW05,KOSPI_ALL,5,BULL_2025,49,4.440498922619633e-05,0.004081632653061227,4.440498922619633e-05,3.216009126701267e-05,1.9915193307828977e-05
VETO_TOP1_LOW05,KOSPI_ALL,5,EARLY_2016_2019,192,0.00012349450097563915,0.008854166666666666,0.00012349450097563915,9.693200097563914e-05,7.036950097563914e-05
VETO_TOP1_LOW05,KOSPI_ALL,5,LATE_2020_2022,149,8.988039745180245e-05,0.0037332214765100694,8.988039745180245e-05,7.86807330222723e-05,6.74810685927421e-05
VETO_TOP1_LOW05,KOSPI_ALL,5,NORMAL_2023_2024,97,0.00026038723614239497,0.0054768041237113355,0.00026038723614239497,0.00024395682377126096,0.00022752641140012697
VETO_TOP1_LOW05,KOSPI_ALL,5,YTD_2026,28,0.000595506077888758,0.005803571428571436,0.000595506077888758,0.0005780953636030439,0.0005606846493173295
VETO_TOP1_LOW05,KOSPI_ALL,10,BULL_2025,25,0.0002850442928805722,2.220446049250313e-18,0.0002850442928805722,0.0002850442928805722,0.0002850442928805722
VETO_TOP1_LOW05,KOSPI_ALL,10,EARLY_2016_2019,96,6.511590313374775e-05,0.011848958333333331,6.511590313374775e-05,2.956902813374775e-05,-5.977846866252214e-06
VETO_TOP1_LOW05,KOSPI_ALL,10,LATE_2020_2022,75,4.302465524733656e-06,0.0037500000000000038,4.302465524733656e-06,-6.947534475266303e-06,-1.819753447526633e-05
VETO_TOP1_LOW05,KOSPI_ALL,10,NORMAL_2023_2024,48,0.0002259186736631747,0.001953125000000007,0.0002259186736631747,0.0002200592986631746,0.00021419992366317458
VETO_TOP1_LOW05,KOSPI_ALL,10,YTD_2026,13,0.002589806284361486,0.006249999999999995,0.002589806284361486,0.0025710562843614857,0.0025523062843614856
VETO_TOP1_LOW05,KOSPI_ALL,20,BULL_2025,12,0.0013131415663207825,0.0010416666666666723,0.0013131415663207825,0.0013100165663207826,0.0013068915663207823
VETO_TOP1_LOW05,KOSPI_ALL,20,EARLY_2016_2019,48,0.0002651877595690614,0.010546874999999997,0.0002651877595690614,0.00023354713456906145,0.00020190650956906147
VETO_TOP1_LOW05,KOSPI_ALL,20,LATE_2020_2022,38,-0.0001626616903141882,0.0008223684210526286,-0.0001626616903141882,-0.0001651287955773462,-0.000167595900840504
VETO_TOP1_LOW05,KOSPI_ALL,20,NORMAL_2023_2024,24,-5.7186656079979635e-05,-0.0015624999999999851,-5.7186656079979635e-05,-5.249915607997965e-05,-4.781165607997969e-05
VETO_TOP1_LOW05,KOSPI_ALL,20,YTD_2026,6,0.006501578704230476,0.005208333333333333,0.006501578704230476,0.006485953704230476,0.006470328704230477
VETO_TOP1_LOW05,KOSPI_EX_K200,5,BULL_2025,49,0.00023268124847204236,0.006377551020408165,0.00023268124847204236,0.00021354859541081785,0.0001944159423495934
VETO_TOP1_LOW05,KOSPI_EX_K200,5,EARLY_2016_2019,192,0.0001067176464313009,0.010514322916666671,0.0001067176464313009,7.517467768130091e-05,4.363170893130092e-05
VETO_TOP1_LOW05,KOSPI_EX_K200,5,LATE_2020_2022,149,0.00012820142149780748,0.006208053691275165,0.00012820142149780748,0.00010957726042398207,9.095309935015653e-05
VETO_TOP1_LOW05,KOSPI_EX_K200,5,NORMAL_2023_2024,97,0.0005821025841919872,0.00554123711340206,0.0005821025841919872,0.0005654788728517812,0.0005488551615115748
VETO_TOP1_LOW05,KOSPI_EX_K200,5,YTD_2026,28,0.0008917219378861257,0.00758928571428571,0.0008917219378861257,0.0008689540807432684,0.0008461862236004114
VETO_TOP1_LOW05,KOSPI_EX_K200,10,BULL_2025,25,0.00040734540559791684,0.006250000000000005,0.00040734540559791684,0.00038859540559791684,0.0003698454055979168
VETO_TOP1_LOW05,KOSPI_EX_K200,10,EARLY_2016_2019,96,0.00024271462211721454,0.012434895833333334,0.00024271462211721454,0.00020540993461721452,0.00016810524711721457
VETO_TOP1_LOW05,KOSPI_EX_K200,10,LATE_2020_2022,75,0.000536850135691376,0.004166666666666666,0.000536850135691376,0.0005243501356913759,0.0005118501356913759
VETO_TOP1_LOW05,KOSPI_EX_K200,10,NORMAL_2023_2024,48,0.0007716575565158822,0.004557291666666672,0.0007716575565158822,0.0007579856815158823,0.0007443138065158821
VETO_TOP1_LOW05,KOSPI_EX_K200,10,YTD_2026,13,0.0026537838771765834,0.0028846153846153874,0.0026537838771765834,0.002645130031022737,0.0026364761848688906
VETO_TOP1_LOW05,KOSPI_EX_K200,20,BULL_2025,12,0.00123508822534785,0.0062500000000000056,0.00123508822534785,0.00121633822534785,0.00119758822534785
VETO_TOP1_LOW05,KOSPI_EX_K200,20,EARLY_2016_2019,48,0.00016477637645080442,0.00963541666666667,0.00016477637645080442,0.00013587012645080435,0.00010696387645080429
VETO_TOP1_LOW05,KOSPI_EX_K200,20,LATE_2020_2022,38,0.00018462103415099612,0.0016447368421052602,0.00018462103415099612,0.00017968682362468047,0.00017475261309836455
VETO_TOP1_LOW05,KOSPI_EX_K200,20,NORMAL_2023_2024,24,0.001054921202560589,0.002864583333333321,0.001054921202560589,0.0010463274525605892,0.0010377337025605892
VETO_TOP1_LOW05,KOSPI_EX_K200,20,YTD_2026,6,0.0043792700453789595,0.004166666666666689,0.0043792700453789595,0.00436677004537896,0.00435427004537896
VETO_TOP1_LOW05,KOSPI_KOSDAQ_ALL,5,BULL_2025,49,0.00017545439162327517,-0.00025510204081632336,0.00017545439162327517,0.00017621969774572416,0.00017698500386817312
VETO_TOP1_LOW05,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,192,0.00023411870911110294,0.0060546874999999984,0.00023411870911110294,0.00021595464661110296,0.00019779058411110293
VETO_TOP1_LOW05,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,149,0.00020073975053589807,0.0035234899328859025,0.00020073975053589807,0.0001901692807372404,0.00017959881093858264
VETO_TOP1_LOW05,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,97,0.0002273059834651992,0.0041881443298969106,0.0002273059834651992,0.00021474155047550847,0.00020217711748581773
VETO_TOP1_LOW05,KOSPI_KOSDAQ_ALL,5,YTD_2026,28,-7.21324846578082e-05,0.0031250000000000067,-7.21324846578082e-05,-8.150748465780825e-05,-9.088248465780826e-05
VETO_TOP1_LOW05,KOSPI_KOSDAQ_ALL,10,BULL_2025,25,8.979289049668923e-05,0.001000000000000003,8.979289049668923e-05,8.679289049668921e-05,8.379289049668923e-05
VETO_TOP1_LOW05,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,96,0.0005496087846184884,0.008593750000000002,0.0005496087846184884,0.0005238275346184884,0.0004980462846184883
VETO_TOP1_LOW05,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,75,0.00042723007837813966,0.0030000000000000027,0.00042723007837813966,0.0004182300783781396,0.00040923007837813955
VETO_TOP1_LOW05,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,48,0.0001657403006569957,0.0019531249999999976,0.0001657403006569957,0.00015988092565699576,0.0001540215506569959
VETO_TOP1_LOW05,KOSPI_KOSDAQ_ALL,10,YTD_2026,13,0.0008579223165003377,0.0033653846153846078,0.0008579223165003377,0.000847826162654184,0.00083773000880803
VETO_TOP1_LOW05,KOSPI_KOSDAQ_ALL,20,BULL_2025,12,-0.00023894830712564417,0.0015624999999999944,-0.00023894830712564417,-0.00024363580712564415,-0.0002483233071256441
VETO_TOP1_LOW05,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,48,0.0010104948988404585,0.008854166666666668,0.0010104948988404585,0.0009839323988404584,0.0009573698988404584
VETO_TOP1_LOW05,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,38,0.0007044815922973421,-0.0013157894736842233,0.0007044815922973421,0.0007084289607183947,0.0007123763291394474
VETO_TOP1_LOW05,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,24,0.0001502099348037179,-0.0007812500000000019,0.0001502099348037179,0.00015255368480371798,0.00015489743480371788
VETO_TOP1_LOW05,KOSPI_KOSDAQ_ALL,20,YTD_2026,6,0.0014055793744665937,0.0031250000000000075,0.0014055793744665937,0.0013962043744665936,0.001386829374466594
VETO_TOP1_LOW10,K200,5,BULL_2025,49,-0.00029210084883990114,0.060459183673469384,-0.00029210084883990114,-0.00047347839986030936,-0.0006548559508807177
VETO_TOP1_LOW10,K200,5,EARLY_2016_2019,192,7.802463103265488e-05,0.058138020833333325,7.802463103265488e-05,-9.63894314673451e-05,-0.0002708034939673451
VETO_TOP1_LOW10,K200,5,LATE_2020_2022,149,-0.0003335033636041174,0.04865771812080537,-0.0003335033636041174,-0.0004794765179665336,-0.0006254496723289496
VETO_TOP1_LOW10,K200,5,NORMAL_2023_2024,97,0.0003422118534007828,0.04806701030927835,0.0003422118534007828,0.00019801082247294775,5.380979154511264e-05
VETO_TOP1_LOW10,K200,5,YTD_2026,28,0.0009833535658971934,0.04330357142857143,0.0009833535658971934,0.0008534428516114793,0.000723532137325765
VETO_TOP1_LOW10,K200,10,BULL_2025,25,-0.0005321756650743515,0.04650000000000001,-0.0005321756650743515,-0.0006716756650743513,-0.0008111756650743514
VETO_TOP1_LOW10,K200,10,EARLY_2016_2019,96,-0.00017425040087200097,0.05553385416666667,-0.00017425040087200097,-0.000340851963372001,-0.0005074535258720009
VETO_TOP1_LOW10,K200,10,LATE_2020_2022,75,-0.0007124622017171907,0.049499999999999995,-0.0007124622017171907,-0.0008609622017171909,-0.0010094622017171905
VETO_TOP1_LOW10,K200,10,NORMAL_2023_2024,48,0.0010154200295165938,0.05182291666666666,0.0010154200295165938,0.0008599512795165938,0.000704482529516594
VETO_TOP1_LOW10,K200,10,YTD_2026,13,0.003455878093244461,0.0326923076923077,0.003455878093244461,0.0033578011701675386,0.003259724247090615
VETO_TOP1_LOW10,K200,20,BULL_2025,12,-0.0025883299799228797,0.030729166666666693,-0.0025883299799228797,-0.00268051747992288,-0.0027727049799228802
VETO_TOP1_LOW10,K200,20,EARLY_2016_2019,48,-0.0007213516321950656,0.046484375,-0.0007213516321950656,-0.0008608047571950655,-0.0010002578821950655
VETO_TOP1_LOW10,K200,20,LATE_2020_2022,38,-0.0025411647180851606,0.029276315789473678,-0.0025411647180851606,-0.002628993665453582,-0.002716822612822003
VETO_TOP1_LOW10,K200,20,NORMAL_2023_2024,24,-9.316791205935423e-05,0.03723958333333333,-9.316791205935423e-05,-0.00020488666205935435,-0.0003166054120593541
VETO_TOP1_LOW10,K200,20,YTD_2026,6,0.008124787525985873,0.014583333333333328,0.008124787525985873,0.008081037525985874,0.008037287525985872
VETO_TOP1_LOW10,KOSDAQ,5,BULL_2025,49,0.00027247618143702904,0.0053571428571428555,0.00027247618143702904,0.0002564047528656005,0.0002403333242941719
VETO_TOP1_LOW10,KOSDAQ,5,EARLY_2016_2019,192,0.00015000035010628813,0.013574218749999997,0.00015000035010628813,0.00010927769385628809,6.855503760628809e-05
VETO_TOP1_LOW10,KOSDAQ,5,LATE_2020_2022,149,-0.00033130005934110855,0.010570469798657717,-0.00033130005934110855,-0.0003630114687370817,-0.00039472287813305484
VETO_TOP1_LOW10,KOSDAQ,5,NORMAL_2023_2024,97,0.00022189556174226916,0.0075386597938144305,0.00022189556174226916,0.00019927958236082586,0.00017666360297938257
VETO_TOP1_LOW10,KOSDAQ,5,YTD_2026,28,0.000636703598751293,0.007812500000000002,0.000636703598751293,0.0006132660987512931,0.000589828598751293
VETO_TOP1_LOW10,KOSDAQ,10,BULL_2025,25,0.000618243983318875,0.007500000000000009,0.000618243983318875,0.000595743983318875,0.0005732439833188749
VETO_TOP1_LOW10,KOSDAQ,10,EARLY_2016_2019,96,0.0006288681736477324,0.013867187499999998,0.0006288681736477324,0.0005872666111477323,0.0005456650486477325
VETO_TOP1_LOW10,KOSDAQ,10,LATE_2020_2022,75,-0.00023852643411705169,0.010000000000000004,-0.00023852643411705169,-0.0002685264341170516,-0.00029852643411705174
VETO_TOP1_LOW10,KOSDAQ,10,NORMAL_2023_2024,48,0.0005225535207108064,0.0076822916666666715,0.0005225535207108064,0.0004995066457108064,0.00047645977071080625
VETO_TOP1_LOW10,KOSDAQ,10,YTD_2026,13,0.0019247247132532148,0.008653846153846158,0.0019247247132532148,0.0018987631747916763,0.0018728016363301378
VETO_TOP1_LOW10,KOSDAQ,20,BULL_2025,12,0.0002517724905831506,0.0031250000000000167,0.0002517724905831506,0.00024239749058315067,0.00023302249058315024
VETO_TOP1_LOW10,KOSDAQ,20,EARLY_2016_2019,48,0.0011400517458921033,0.010416666666666671,0.0011400517458921033,0.0011088017458921033,0.001077551745892103
VETO_TOP1_LOW10,KOSDAQ,20,LATE_2020_2022,38,-0.00024412034600013464,0.0050986842105263065,-0.00024412034600013464,-0.0002594163986317136,-0.00027471245126329256
VETO_TOP1_LOW10,KOSDAQ,20,NORMAL_2023_2024,24,0.0008022261751721565,-0.002083333333333321,0.0008022261751721565,0.0008084761751721566,0.0008147261751721563
VETO_TOP1_LOW10,KOSDAQ,20,YTD_2026,6,0.004116326888509442,-0.007291666666666678,0.004116326888509442,0.004138201888509442,0.004160076888509442
VETO_TOP1_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,49,0.00031353512383079744,0.002168367346938779,0.00031353512383079744,0.0003070300217899812,0.0003005249197491648
VETO_TOP1_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,192,0.0004398657442824582,0.014192708333333333,0.0004398657442824582,0.00039728761928245823,0.0003547094942824582
VETO_TOP1_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,149,-2.157358987703247e-05,0.006837248322147653,-2.157358987703247e-05,-4.2085334843475376e-05,-6.259707980991834e-05
VETO_TOP1_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,97,0.0006906436641134727,0.010824742268041235,0.0006906436641134727,0.0006581694373093489,0.0006256952105052251
VETO_TOP1_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,28,0.0004590387329772366,0.012276785714285709,0.0004590387329772366,0.0004222083758343794,0.00038537801869152237
VETO_TOP1_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,25,-0.0002674874748536405,0.004750000000000001,-0.0002674874748536405,-0.0002817374748536405,-0.00029598747485364056
VETO_TOP1_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,96,0.0009250297493297268,0.015234375,0.0009250297493297268,0.0008793266243297269,0.0008336234993297269
VETO_TOP1_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,75,-0.0001453957829011314,0.006416666666666676,-0.0001453957829011314,-0.0001646457829011314,-0.00018389578290113138
VETO_TOP1_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,48,0.0006404144806387379,0.010677083333333328,0.0006404144806387379,0.0006083832306387379,0.000576351980638738
VETO_TOP1_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,13,0.0011935271951087757,0.01874999999999999,0.0011935271951087757,0.0011372771951087758,0.0010810271951087757
VETO_TOP1_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,BULL_2025,12,-0.00099245830465249,0.0005208333333333315,-0.00099245830465249,-0.00099402080465249,-0.00099558330465249
VETO_TOP1_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,EARLY_2016_2019,48,0.0017059579055173936,0.0069010416666666725,0.0017059579055173936,0.0016852547805173937,0.0016645516555173934
VETO_TOP1_LOW10,KOSDAQ_PLUS_KOSPI_EX_K200,20,LATE_2020_2022,38,0.0003447527282166806,0.002302631578947366,0.0003447527282166806,0.0003378448334798386,0.0003309369387429963
