strategy,universe,horizon,sample,n_dates,gross_delta,turnover_delta,net_delta_0,net_delta_30,net_delta_60,metric,mean,ci025,ci975,p_gt0
VETO_LOW05,KOSDAQ,5,YTD_2026,28,-0.00012127811195521982,0.0022321428571428622,-0.00012127811195521982,-0.00012797454052664844,-0.00013467096909807702,gross_delta,-0.00012127811195521982,-0.0005001089628075192,0.00024897881858719506,0.266
VETO_LOW05,KOSDAQ,5,YTD_2026,28,-0.00012127811195521982,0.0022321428571428622,-0.00012127811195521982,-0.00012797454052664844,-0.00013467096909807702,net_delta_30,-0.00012797454052664844,-0.0005105096953171225,0.0002474864783002765,0.26366666666666666
VETO_LOW05,KOSDAQ,5,YTD_2026,28,-0.00012127811195521982,0.0022321428571428622,-0.00012127811195521982,-0.00012797454052664844,-0.00013467096909807702,net_delta_60,-0.00013467096909807702,-0.0005208620961352123,0.0002425548474945871,0.24633333333333332
VETO_LOW05,KOSDAQ,10,BULL_2025,25,0.0002798788259920825,0.00024999999999999914,0.0002798788259920825,0.0002791288259920825,0.0002783788259920825,gross_delta,0.0002798788259920825,-9.540606801156235e-05,0.0006624292595502178,0.9238333333333333
VETO_LOW05,KOSDAQ,10,BULL_2025,25,0.0002798788259920825,0.00024999999999999914,0.0002798788259920825,0.0002791288259920825,0.0002783788259920825,net_delta_30,0.0002791288259920825,-9.210872238620707e-05,0.0006666657382673626,0.926
VETO_LOW05,KOSDAQ,10,BULL_2025,25,0.0002798788259920825,0.00024999999999999914,0.0002798788259920825,0.0002791288259920825,0.0002783788259920825,net_delta_60,0.0002783788259920825,-9.675190246235549e-05,0.0006767865534786685,0.9213333333333333
VETO_LOW05,KOSDAQ,10,EARLY_2016_2019,96,0.0006086935247697659,0.008007812500000001,0.0006086935247697659,0.000584670087269766,0.000560646649769766,gross_delta,0.0006086935247697659,0.0002462029079166567,0.0010138583265143996,1.0
VETO_LOW05,KOSDAQ,10,EARLY_2016_2019,96,0.0006086935247697659,0.008007812500000001,0.0006086935247697659,0.000584670087269766,0.000560646649769766,net_delta_30,0.000584670087269766,0.0002237992578036772,0.0009826374083847017,0.9995
VETO_LOW05,KOSDAQ,10,EARLY_2016_2019,96,0.0006086935247697659,0.008007812500000001,0.0006086935247697659,0.000584670087269766,0.000560646649769766,net_delta_60,0.000560646649769766,0.0001899715545515048,0.0009857922094076202,0.9993333333333333
VETO_LOW05,KOSDAQ,10,LATE_2020_2022,75,-0.0001235622769761021,0.0035833333333333346,-0.0001235622769761021,-0.00013431227697610209,-0.0001450622769761021,gross_delta,-0.0001235622769761021,-0.0006737836417249355,0.0004201396429905113,0.3426666666666667
VETO_LOW05,KOSDAQ,10,LATE_2020_2022,75,-0.0001235622769761021,0.0035833333333333346,-0.0001235622769761021,-0.00013431227697610209,-0.0001450622769761021,net_delta_30,-0.00013431227697610209,-0.0006821030204404068,0.00040375116106155064,0.30733333333333335
VETO_LOW05,KOSDAQ,10,LATE_2020_2022,75,-0.0001235622769761021,0.0035833333333333346,-0.0001235622769761021,-0.00013431227697610209,-0.0001450622769761021,net_delta_60,-0.0001450622769761021,-0.0007049261060853672,0.000398620605211471,0.30466666666666664
VETO_LOW05,KOSDAQ,10,NORMAL_2023_2024,48,0.0004477652891093336,0.002864583333333335,0.0004477652891093336,0.00043917153910933365,0.00043057778910933356,gross_delta,0.0004477652891093336,-0.00012714493051436642,0.0010784984002497756,0.9341666666666667
VETO_LOW05,KOSDAQ,10,NORMAL_2023_2024,48,0.0004477652891093336,0.002864583333333335,0.0004477652891093336,0.00043917153910933365,0.00043057778910933356,net_delta_30,0.00043917153910933365,-0.0001325766447931418,0.0010408442276022933,0.9323333333333333
VETO_LOW05,KOSDAQ,10,NORMAL_2023_2024,48,0.0004477652891093336,0.002864583333333335,0.0004477652891093336,0.00043917153910933365,0.00043057778910933356,net_delta_60,0.00043057778910933356,-0.0001300632885550598,0.0010499919189273083,0.9278333333333333
VETO_LOW05,KOSDAQ,10,YTD_2026,13,0.0002417002540320324,0.0004807692307692376,0.0002417002540320324,0.00024025794633972472,0.00023881563864741696,gross_delta,0.0002417002540320324,-0.0007746163836186786,0.0012228478993285537,0.6723333333333333
VETO_LOW05,KOSDAQ,10,YTD_2026,13,0.0002417002540320324,0.0004807692307692376,0.0002417002540320324,0.00024025794633972472,0.00023881563864741696,net_delta_30,0.00024025794633972472,-0.0007498539299029901,0.0011954468730730277,0.6738333333333333
VETO_LOW05,KOSDAQ,10,YTD_2026,13,0.0002417002540320324,0.0004807692307692376,0.0002417002540320324,0.00024025794633972472,0.00023881563864741696,net_delta_60,0.00023881563864741696,-0.0007195446856221174,0.0012360676517722605,0.679
VETO_LOW05,KOSDAQ,20,BULL_2025,12,-0.00012747544921725375,0.0,-0.00012747544921725375,-0.00012747544921725375,-0.00012747544921725375,gross_delta,-0.00012747544921725375,-0.001169260054727516,0.00047605341056848344,0.295
VETO_LOW05,KOSDAQ,20,BULL_2025,12,-0.00012747544921725375,0.0,-0.00012747544921725375,-0.00012747544921725375,-0.00012747544921725375,net_delta_30,-0.00012747544921725375,-0.001159885054727516,0.00047136591056848336,0.2971666666666667
VETO_LOW05,KOSDAQ,20,BULL_2025,12,-0.00012747544921725375,0.0,-0.00012747544921725375,-0.00012747544921725375,-0.00012747544921725375,net_delta_60,-0.00012747544921725375,-0.001150510054727516,0.00046667841056848334,0.29933333333333334
VETO_LOW05,KOSDAQ,20,EARLY_2016_2019,48,0.0011027477902397242,0.0067708333333333336,0.0011027477902397242,0.001082435290239724,0.0010621227902397241,gross_delta,0.0011027477902397242,0.00041025815656662684,0.001865725362598062,0.999
VETO_LOW05,KOSDAQ,20,EARLY_2016_2019,48,0.0011027477902397242,0.0067708333333333336,0.0011027477902397242,0.001082435290239724,0.0010621227902397241,net_delta_30,0.001082435290239724,0.00039098705575601117,0.0018256727105991953,0.9991666666666666
VETO_LOW05,KOSDAQ,20,EARLY_2016_2019,48,0.0011027477902397242,0.0067708333333333336,0.0011027477902397242,0.001082435290239724,0.0010621227902397241,net_delta_60,0.0010621227902397241,0.000359939633628765,0.0018433623787098904,0.9996666666666667
