date,sample,horizon,universe,factor,family,strategy,gross,turnover,mean_act5,act5_gt1_share,base_gross,base_turnover,gross_delta,turnover_delta,net_delta_0,net_delta_30,net_delta_60
2025-01-23,BULL_2025,5,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,CF20_ACT5_GT1_DIAG,-0.0074876567425368485,0.65,2.347591469079549,1.0,0.05806945703431319,0.4,-0.06555711377685004,0.25,-0.06555711377685004,-0.06630711377685004,-0.06705711377685004
2025-01-23,BULL_2025,5,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,CF20_ACT5_W10,-0.009556232821095044,0.25,1.4147345343181923,0.6,-0.004573900041451224,0.15000000000000002,-0.00498233277964382,0.09999999999999998,-0.00498233277964382,-0.00528233277964382,-0.00558233277964382
2025-01-23,BULL_2025,5,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,CF20_ACT5_GT1_DIAG,-0.01848363166336882,0.55,5.326232162794933,1.0,-0.004573900041451224,0.15000000000000002,-0.013909731621917595,0.4,-0.013909731621917595,-0.015109731621917595,-0.016309731621917595
2025-01-23,BULL_2025,5,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,CF20_ACT5_W10,0.010897349642492856,0.15000000000000002,1.4036841342244306,0.4,0.0217019636163959,0.09999999999999998,-0.010804613973903044,0.050000000000000044,-0.010804613973903044,-0.010954613973903045,-0.011104613973903044
2025-01-23,BULL_2025,5,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,CF20_ACT5_GT1_DIAG,-0.0036777044889780737,0.55,2.527496776571162,1.0,0.0217019636163959,0.09999999999999998,-0.025379668105373974,0.45000000000000007,-0.025379668105373974,-0.026729668105373975,-0.028079668105373976
2025-01-23,BULL_2025,5,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,CF20_ACT5_W10,-0.010145124129873829,0.19999999999999996,1.6619356254140434,0.55,0.006721796580393491,0.25,-0.016866920710267318,-0.050000000000000044,-0.016866920710267318,-0.016716920710267317,-0.016566920710267316
2025-01-23,BULL_2025,5,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,CF20_ACT5_GT1_DIAG,-0.015795102107239996,0.6,2.1432590675135286,1.0,0.006721796580393491,0.25,-0.022516898687633485,0.35,-0.022516898687633485,-0.023566898687633484,-0.024616898687633487
2025-01-23,BULL_2025,5,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,CF20_ACT5_W10,0.0211992034510793,0.65,6.677907640028563,0.9,0.01788272064858803,0.55,0.0033164828024912704,0.09999999999999998,0.0033164828024912704,0.0030164828024912705,0.0027164828024912706
2025-01-23,BULL_2025,5,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,CF20_ACT5_GT1_DIAG,-0.04204586285618746,0.7,6.7836980212543425,1.0,0.01788272064858803,0.55,-0.059928583504775486,0.1499999999999999,-0.059928583504775486,-0.060378583504775485,-0.060828583504775484
2025-01-23,BULL_2025,5,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,CF20_ACT5_W10,-0.045273578548127524,0.4,1.7189477335035845,0.75,-0.029520261363454155,0.25,-0.01575331718467337,0.15000000000000002,-0.01575331718467337,-0.01620331718467337,-0.01665331718467337
2025-01-23,BULL_2025,5,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,CF20_ACT5_GT1_DIAG,-0.07201855351262895,0.65,1.8512706764584752,1.0,-0.029520261363454155,0.25,-0.0424982921491748,0.4,-0.0424982921491748,-0.0436982921491748,-0.0448982921491748
2025-01-23,BULL_2025,5,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CF20_ACT5_W10,-0.006712164672886716,0.55,4.874841864383235,0.85,0.05055110988757063,0.35,-0.05726327456045735,0.20000000000000007,-0.05726327456045735,-0.05786327456045735,-0.05846327456045735
2025-01-23,BULL_2025,5,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CF20_ACT5_GT1_DIAG,0.01125769540737095,0.6,4.928198871082836,1.0,0.05055110988757063,0.35,-0.039293414480199684,0.25,-0.039293414480199684,-0.040043414480199685,-0.040793414480199686
2025-01-23,BULL_2025,5,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CF20_ACT5_W10,-0.02076467972710795,0.44999999999999996,3.996504445271583,0.9,0.04217585666516509,0.4,-0.06294053639227304,0.04999999999999993,-0.06294053639227304,-0.06309053639227304,-0.06324053639227303
2025-01-23,BULL_2025,5,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CF20_ACT5_GT1_DIAG,-0.03542044287032657,0.44999999999999996,3.621473255459457,1.0,0.04217585666516509,0.4,-0.07759629953549166,0.04999999999999993,-0.07759629953549166,-0.07774629953549166,-0.07789629953549165
2025-02-05,BULL_2025,5,K200,OP12_REV,REVISION,CF20_ACT5_W10,0.028424816883264713,0.4,1.5399026386539167,0.75,0.014392150084390962,0.30000000000000004,0.014032666798873751,0.09999999999999998,0.014032666798873751,0.013732666798873751,0.013432666798873751
2025-02-05,BULL_2025,5,K200,OP12_REV,REVISION,CF20_ACT5_GT1_DIAG,0.023808942474450968,0.55,1.6318241476200537,1.0,0.014392150084390962,0.30000000000000004,0.009416792390060005,0.25,0.009416792390060005,0.008666792390060005,0.007916792390060006
2025-02-05,BULL_2025,5,K200,OPFY1_REV,REVISION,CF20_ACT5_W10,0.014038936395409004,0.75,1.678323135911598,0.8,0.01836445288287552,0.75,-0.004325516487466515,0.0,-0.004325516487466515,-0.004325516487466515,-0.004325516487466515
2025-02-05,BULL_2025,5,K200,OPFY1_REV,REVISION,CF20_ACT5_GT1_DIAG,0.012263544295486734,0.8,1.7770416909414486,1.0,0.01836445288287552,0.75,-0.0061009085873887856,0.050000000000000044,-0.0061009085873887856,-0.0062509085873887855,-0.0064009085873887855
2025-02-05,BULL_2025,5,K200,PBR12MF,VALUE,CF20_ACT5_W10,0.028280154415281235,0.15000000000000002,1.3188946554968821,0.6,0.026836455401352922,0.09999999999999998,0.001443699013928313,0.050000000000000044,0.001443699013928313,0.0012936990139283129,0.0011436990139283127
2025-02-05,BULL_2025,5,K200,PBR12MF,VALUE,CF20_ACT5_GT1_DIAG,0.03008593912505696,0.65,1.4849543439483204,1.0,0.026836455401352922,0.09999999999999998,0.0032494837237040386,0.55,0.0032494837237040386,0.0015994837237040386,-5.0516276295961386e-05
2025-02-05,BULL_2025,5,K200,PER12MF,VALUE,CF20_ACT5_W10,0.004396277384140936,0.19999999999999996,1.6421781334533265,0.95,0.0012281915010623802,0.15000000000000002,0.0031680858830785558,0.04999999999999993,0.0031680858830785558,0.003018085883078556,0.0028680858830785563
2025-02-05,BULL_2025,5,K200,PER12MF,VALUE,CF20_ACT5_GT1_DIAG,0.004759927864783605,0.6,1.654728983780927,1.0,0.0012281915010623802,0.15000000000000002,0.0035317363637212247,0.44999999999999996,0.0035317363637212247,0.002181736363721225,0.000831736363721225
2025-02-05,BULL_2025,5,K200,MOM1M,MOMENTUM,CF20_ACT5_W10,0.03256595674180314,0.55,1.7839371654662486,0.9,0.04290722100692067,0.44999999999999996,-0.010341264265117528,0.10000000000000009,-0.010341264265117528,-0.010641264265117528,-0.010941264265117528
2025-02-05,BULL_2025,5,K200,MOM1M,MOMENTUM,CF20_ACT5_GT1_DIAG,0.04514705056232006,0.5,1.788376707219557,1.0,0.04290722100692067,0.44999999999999996,0.002239829555399392,0.050000000000000044,0.002239829555399392,0.002089829555399392,0.0019398295553993915
2025-02-05,BULL_2025,5,K200,MOM12_1,MOMENTUM,CF20_ACT5_W10,0.04466258355426358,0.35,1.4019015847237832,0.75,0.06904329068637954,0.25,-0.024380707132115965,0.09999999999999998,-0.024380707132115965,-0.024680707132115967,-0.024980707132115965
2025-02-05,BULL_2025,5,K200,MOM12_1,MOMENTUM,CF20_ACT5_GT1_DIAG,0.037229639456127187,0.65,1.5312282086670843,1.0,0.06904329068637954,0.25,-0.03181365123025236,0.4,-0.03181365123025236,-0.03301365123025236,-0.03421365123025236
2025-02-05,BULL_2025,5,K200,PRIVATE_FLOW,FLOW,CF20_ACT5_W10,0.014122344813486055,0.35,1.6842811547116618,0.7,0.0187120928658081,0.19999999999999996,-0.004589748052322044,0.15000000000000002,-0.004589748052322044,-0.0050397480523220435,-0.005489748052322043
2025-02-05,BULL_2025,5,K200,PRIVATE_FLOW,FLOW,CF20_ACT5_GT1_DIAG,0.030140413060747405,0.44999999999999996,1.809178219694853,1.0,0.0187120928658081,0.19999999999999996,0.011428320194939307,0.25,0.011428320194939307,0.010678320194939306,0.009928320194939307
2025-02-05,BULL_2025,5,K200,FOREIGN_FLOW,FLOW,CF20_ACT5_W10,0.07105829063106052,0.44999999999999996,1.8691168174296142,1.0,0.09264054357846024,0.25,-0.021582252947399724,0.19999999999999996,-0.021582252947399724,-0.022182252947399724,-0.022782252947399724
2025-02-05,BULL_2025,5,K200,FOREIGN_FLOW,FLOW,CF20_ACT5_GT1_DIAG,0.07991635958096673,0.5,1.7990702279573316,1.0,0.09264054357846024,0.25,-0.012724183997493518,0.25,-0.012724183997493518,-0.013474183997493519,-0.014224183997493518
2025-02-05,BULL_2025,5,KOSPI_EX_K200,OP12_REV,REVISION,CF20_ACT5_W10,0.015479204074157945,0.25,1.3799139655389365,0.5,0.01569125034321011,0.30000000000000004,-0.00021204626905216468,-0.050000000000000044,-0.00021204626905216468,-6.204626905216456e-05,8.795373094783556e-05
2025-02-05,BULL_2025,5,KOSPI_EX_K200,OP12_REV,REVISION,CF20_ACT5_GT1_DIAG,0.01790232753946986,0.7,1.7457815103841203,1.0,0.01569125034321011,0.30000000000000004,0.0022110771962597503,0.3999999999999999,0.0022110771962597503,0.0010110771962597506,-0.00018892280374024906
2025-02-05,BULL_2025,5,KOSPI_EX_K200,OPFY1_REV,REVISION,CF20_ACT5_W10,0.014887689195492543,0.75,1.3815193103395873,0.5,0.014887689195492543,0.8,0.0,-0.050000000000000044,0.0,0.00015000000000000012,0.00030000000000000024
2025-02-05,BULL_2025,5,KOSPI_EX_K200,OPFY1_REV,REVISION,CF20_ACT5_GT1_DIAG,0.021586420344191237,0.8,1.7647463665887233,1.0,0.014887689195492543,0.8,0.006698731148698693,0.0,0.006698731148698693,0.006698731148698693,0.006698731148698693
2025-02-05,BULL_2025,5,KOSPI_EX_K200,PBR12MF,VALUE,CF20_ACT5_W10,-0.019179380301252408,0.25,1.5960946335419774,0.6,-0.013690523385207893,0.19999999999999996,-0.005488856916044515,0.050000000000000044,-0.005488856916044515,-0.005638856916044515,-0.005788856916044515
2025-02-05,BULL_2025,5,KOSPI_EX_K200,PBR12MF,VALUE,CF20_ACT5_GT1_DIAG,0.01881273432077573,0.55,1.8153500593925898,1.0,-0.013690523385207893,0.19999999999999996,0.032503257705983626,0.3500000000000001,0.032503257705983626,0.031453257705983624,0.030403257705983625
2025-02-05,BULL_2025,5,KOSPI_EX_K200,PER12MF,VALUE,CF20_ACT5_W10,-0.005596228135977402,0.09999999999999998,1.3380732973430565,0.5,-0.00917667288988048,0.15000000000000002,0.0035804447539030783,-0.050000000000000044,0.0035804447539030783,0.0037304447539030783,0.0038804447539030787
2025-02-05,BULL_2025,5,KOSPI_EX_K200,PER12MF,VALUE,CF20_ACT5_GT1_DIAG,0.013595060919722856,0.5,1.7534806727455083,1.0,-0.00917667288988048,0.15000000000000002,0.022771733809603338,0.35,0.022771733809603338,0.02172173380960334,0.020671733809603337
2025-02-05,BULL_2025,5,KOSPI_EX_K200,MOM1M,MOMENTUM,CF20_ACT5_W10,0.011375561287991161,0.5,2.719121613642907,0.85,0.01160541024347469,0.5,-0.00022984895548352861,0.0,-0.00022984895548352861,-0.00022984895548352861,-0.00022984895548352861
2025-02-05,BULL_2025,5,KOSPI_EX_K200,MOM1M,MOMENTUM,CF20_ACT5_GT1_DIAG,0.0030850309424576565,0.65,2.7914210490901405,1.0,0.01160541024347469,0.5,-0.008520379301017034,0.15000000000000002,-0.008520379301017034,-0.008970379301017035,-0.009420379301017034
2025-02-05,BULL_2025,5,KOSPI_EX_K200,MOM12_1,MOMENTUM,CF20_ACT5_W10,0.020202840788988142,0.35,1.3357683157848446,0.65,0.019255233132284895,0.35,0.000947607656703247,0.0,0.000947607656703247,0.000947607656703247,0.000947607656703247
2025-02-05,BULL_2025,5,KOSPI_EX_K200,MOM12_1,MOMENTUM,CF20_ACT5_GT1_DIAG,0.0288660381524282,0.44999999999999996,1.7977299912506262,1.0,0.019255233132284895,0.35,0.009610805020143304,0.09999999999999998,0.009610805020143304,0.009310805020143304,0.009010805020143304
2025-02-05,BULL_2025,5,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CF20_ACT5_W10,0.021458989500112637,0.44999999999999996,2.419872971300047,0.75,0.011751463441684847,0.44999999999999996,0.00970752605842779,0.0,0.00970752605842779,0.00970752605842779,0.00970752605842779
2025-02-05,BULL_2025,5,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CF20_ACT5_GT1_DIAG,0.005060449637170091,0.44999999999999996,2.6137943744041396,1.0,0.011751463441684847,0.44999999999999996,-0.006691013804514756,0.0,-0.006691013804514756,-0.006691013804514756,-0.006691013804514756
2025-02-05,BULL_2025,5,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CF20_ACT5_W10,0.010592278952863458,0.55,1.5218231966594356,0.75,0.010551669857641569,0.44999999999999996,4.060909522188988e-05,0.10000000000000009,4.060909522188988e-05,-0.00025939090477811037,-0.0005593909047781106
2025-02-05,BULL_2025,5,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CF20_ACT5_GT1_DIAG,0.029823714809387714,0.6,1.6335680313898326,1.0,0.010551669857641569,0.44999999999999996,0.019272044951746146,0.15000000000000002,0.019272044951746146,0.018822044951746147,0.018372044951746144
2025-02-05,BULL_2025,5,KOSPI_ALL,OP12_REV,REVISION,CF20_ACT5_W10,0.021582355566469577,0.5,1.8770150332941875,0.8,0.01697432319781303,0.4,0.004608032368656548,0.09999999999999998,0.004608032368656548,0.004308032368656548,0.004008032368656548
2025-02-05,BULL_2025,5,KOSPI_ALL,OP12_REV,REVISION,CF20_ACT5_GT1_DIAG,0.012436244885744564,0.6,1.953848527002195,1.0,0.01697432319781303,0.4,-0.004538078312068466,0.19999999999999996,-0.004538078312068466,-0.005138078312068466,-0.0057380783120684654
2025-02-05,BULL_2025,5,KOSPI_ALL,OPFY1_REV,REVISION,CF20_ACT5_W10,0.009487119701404765,0.8,1.8525829782002965,0.75,0.017068319633087754,0.75,-0.00758119993168299,0.050000000000000044,-0.00758119993168299,-0.00773119993168299,-0.00788119993168299
2025-02-05,BULL_2025,5,KOSPI_ALL,OPFY1_REV,REVISION,CF20_ACT5_GT1_DIAG,0.01955012722619682,0.8,1.935035209269472,1.0,0.017068319633087754,0.75,0.0024818075931090644,0.050000000000000044,0.0024818075931090644,0.0023318075931090644,0.002181807593109064
2025-02-05,BULL_2025,5,KOSPI_ALL,PBR12MF,VALUE,CF20_ACT5_W10,0.015533421011711835,0.5,1.7402270328245641,0.75,0.021327634521354957,0.19999999999999996,-0.005794213509643122,0.30000000000000004,-0.005794213509643122,-0.006694213509643122,-0.007594213509643123
2025-02-05,BULL_2025,5,KOSPI_ALL,PBR12MF,VALUE,CF20_ACT5_GT1_DIAG,0.023950385616034933,0.7,1.8190441539861908,1.0,0.021327634521354957,0.19999999999999996,0.0026227510946799752,0.5,0.0026227510946799752,0.0011227510946799752,-0.00037724890532002484
2025-02-05,BULL_2025,5,KOSPI_ALL,PER12MF,VALUE,CF20_ACT5_W10,0.0018108506441467417,0.4,1.6068031395752904,0.75,-0.0032048985989035312,0.19999999999999996,0.0050157492430502725,0.20000000000000007,0.0050157492430502725,0.004415749243050273,0.003815749243050272
2025-02-05,BULL_2025,5,KOSPI_ALL,PER12MF,VALUE,CF20_ACT5_GT1_DIAG,-0.0017667691663868247,0.65,1.7228738775674244,1.0,-0.0032048985989035312,0.19999999999999996,0.0014381294325167065,0.45000000000000007,0.0014381294325167065,8.812943251670642e-05,-0.0012618705674832937
2025-02-05,BULL_2025,5,KOSPI_ALL,MOM1M,MOMENTUM,CF20_ACT5_W10,0.017123619587140773,0.6,2.9403648443658508,0.95,0.025101431520759908,0.6,-0.007977811933619135,0.0,-0.007977811933619135,-0.007977811933619135,-0.007977811933619135
2025-02-05,BULL_2025,5,KOSPI_ALL,MOM1M,MOMENTUM,CF20_ACT5_GT1_DIAG,0.026485646799121743,0.6,2.390626629529174,1.0,0.025101431520759908,0.6,0.0013842152783618347,0.0,0.0013842152783618347,0.0013842152783618347,0.0013842152783618347
2025-02-05,BULL_2025,5,KOSPI_ALL,MOM12_1,MOMENTUM,CF20_ACT5_W10,0.062276302677279315,0.4,1.55371469695817,0.95,0.07208562621248663,0.30000000000000004,-0.00980932353520731,0.09999999999999998,-0.00980932353520731,-0.01010932353520731,-0.01040932353520731
2025-02-05,BULL_2025,5,KOSPI_ALL,MOM12_1,MOMENTUM,CF20_ACT5_GT1_DIAG,0.038320620450294746,0.5,1.5287523797619111,1.0,0.07208562621248663,0.30000000000000004,-0.03376500576219188,0.19999999999999996,-0.03376500576219188,-0.03436500576219188,-0.03496500576219188
2025-02-05,BULL_2025,5,KOSPI_ALL,PRIVATE_FLOW,FLOW,CF20_ACT5_W10,0.006303073907103661,0.4,2.545139423628264,0.85,0.029463643352214568,0.35,-0.023160569445110905,0.050000000000000044,-0.023160569445110905,-0.023310569445110906,-0.023460569445110907
2025-02-05,BULL_2025,5,KOSPI_ALL,PRIVATE_FLOW,FLOW,CF20_ACT5_GT1_DIAG,0.021912420449214726,0.44999999999999996,2.5042428301761923,1.0,0.029463643352214568,0.35,-0.007551222902999841,0.09999999999999998,-0.007551222902999841,-0.007851222902999841,-0.008151222902999841
2025-02-05,BULL_2025,5,KOSPI_ALL,FOREIGN_FLOW,FLOW,CF20_ACT5_W10,0.08073291975280811,0.55,1.9074551686886818,1.0,0.09007444982640823,0.4,-0.009341530073600127,0.15000000000000002,-0.009341530073600127,-0.009791530073600127,-0.010241530073600126
2025-02-05,BULL_2025,5,KOSPI_ALL,FOREIGN_FLOW,FLOW,CF20_ACT5_GT1_DIAG,0.079406208585422,0.5,1.7935583432169593,1.0,0.09007444982640823,0.4,-0.01066824124098624,0.09999999999999998,-0.01066824124098624,-0.01096824124098624,-0.01126824124098624
2025-02-05,BULL_2025,5,KOSDAQ,OP12_REV,REVISION,CF20_ACT5_W10,-0.003258568474945838,0.35,1.6892027352315815,0.7,0.017894124132533107,0.35,-0.021152692607478946,0.0,-0.021152692607478946,-0.021152692607478946,-0.021152692607478946
2025-02-05,BULL_2025,5,KOSDAQ,OP12_REV,REVISION,CF20_ACT5_GT1_DIAG,0.009309098421817935,0.6,1.8190760824037586,1.0,0.017894124132533107,0.35,-0.008585025710715172,0.25,-0.008585025710715172,-0.009335025710715173,-0.010085025710715172
2025-02-05,BULL_2025,5,KOSDAQ,OPFY1_REV,REVISION,CF20_ACT5_W10,0.012835211111488432,0.9,1.2471866764098736,0.65,0.011469973475517054,0.9,0.001365237635971378,0.0,0.001365237635971378,0.001365237635971378,0.001365237635971378
2025-02-05,BULL_2025,5,KOSDAQ,OPFY1_REV,REVISION,CF20_ACT5_GT1_DIAG,0.012041976738594603,0.9,1.620431147315795,1.0,0.011469973475517054,0.9,0.0005720032630775491,0.0,0.0005720032630775491,0.0005720032630775491,0.0005720032630775491
2025-02-05,BULL_2025,5,KOSDAQ,PBR12MF,VALUE,CF20_ACT5_W10,0.018632625955295294,0.25,1.169020767135653,0.45,0.006981660496424363,0.19999999999999996,0.01165096545887093,0.050000000000000044,0.01165096545887093,0.01150096545887093,0.01135096545887093
2025-02-05,BULL_2025,5,KOSDAQ,PBR12MF,VALUE,CF20_ACT5_GT1_DIAG,0.021376249319124192,0.55,1.6412419735832244,1.0,0.006981660496424363,0.19999999999999996,0.014394588822699828,0.3500000000000001,0.014394588822699828,0.013344588822699828,0.012294588822699827
2025-02-05,BULL_2025,5,KOSDAQ,PER12MF,VALUE,CF20_ACT5_W10,0.01203562252733457,0.15000000000000002,1.026080871590119,0.35,0.016584662897208162,0.09999999999999998,-0.0045490403698735925,0.050000000000000044,-0.0045490403698735925,-0.0046990403698735925,-0.0048490403698735925
2025-02-05,BULL_2025,5,KOSDAQ,PER12MF,VALUE,CF20_ACT5_GT1_DIAG,0.013119803536071697,0.6,1.7652654380974773,1.0,0.016584662897208162,0.09999999999999998,-0.003464859361136465,0.5,-0.003464859361136465,-0.004964859361136465,-0.006464859361136465
2025-02-05,BULL_2025,5,KOSDAQ,MOM1M,MOMENTUM,CF20_ACT5_W10,-0.00916390472362313,0.6,16.049170991807713,0.8,0.0029608031177848493,0.55,-0.01212470784140798,0.04999999999999993,-0.01212470784140798,-0.012274707841407979,-0.01242470784140798
2025-02-05,BULL_2025,5,KOSDAQ,MOM1M,MOMENTUM,CF20_ACT5_GT1_DIAG,0.002987550621254863,0.8,16.188158230086515,1.0,0.0029608031177848493,0.55,2.6747503470013652e-05,0.25,2.6747503470013652e-05,-0.0007232524965299864,-0.0014732524965299864
2025-02-05,BULL_2025,5,KOSDAQ,MOM12_1,MOMENTUM,CF20_ACT5_W10,0.05013436868988217,0.44999999999999996,1.3937793402892584,0.55,0.0793222712106441,0.35,-0.02918790252076193,0.09999999999999998,-0.02918790252076193,-0.02948790252076193,-0.029787902520761928
2025-02-05,BULL_2025,5,KOSDAQ,MOM12_1,MOMENTUM,CF20_ACT5_GT1_DIAG,0.014421448607354403,0.75,1.7516466208060106,1.0,0.0793222712106441,0.35,-0.06490082260328969,0.4,-0.06490082260328969,-0.0661008226032897,-0.06730082260328969
2025-02-05,BULL_2025,5,KOSDAQ,PRIVATE_FLOW,FLOW,CF20_ACT5_W10,0.03408862748626997,0.6,3.0319965509156357,0.75,0.03080807486898704,0.55,0.003280552617282932,0.04999999999999993,0.003280552617282932,0.0031305526172829322,0.0029805526172829327
2025-02-05,BULL_2025,5,KOSDAQ,PRIVATE_FLOW,FLOW,CF20_ACT5_GT1_DIAG,0.02332314657479697,0.55,3.1180242149480644,1.0,0.03080807486898704,0.55,-0.00748492829419007,0.0,-0.00748492829419007,-0.00748492829419007,-0.00748492829419007
2025-02-05,BULL_2025,5,KOSDAQ,FOREIGN_FLOW,FLOW,CF20_ACT5_W10,0.00026839631567054516,0.6,1.6632122130636688,0.65,0.01825877064877125,0.55,-0.017990374333100703,0.04999999999999993,-0.017990374333100703,-0.018140374333100704,-0.0182903743331007
2025-02-05,BULL_2025,5,KOSDAQ,FOREIGN_FLOW,FLOW,CF20_ACT5_GT1_DIAG,-0.016056835005978525,0.8,1.8652175330464367,1.0,0.01825877064877125,0.55,-0.034315605654749774,0.25,-0.034315605654749774,-0.035065605654749775,-0.035815605654749776
2025-02-05,BULL_2025,5,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,CF20_ACT5_W10,0.008781221121935018,0.5,1.9846995920154484,0.9,0.0137749960150827,0.35,-0.004993774893147682,0.15000000000000002,-0.004993774893147682,-0.005443774893147682,-0.005893774893147682
2025-02-05,BULL_2025,5,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,CF20_ACT5_GT1_DIAG,0.011949368705108663,0.65,2.047643281370388,1.0,0.0137749960150827,0.35,-0.0018256273099740376,0.30000000000000004,-0.0018256273099740376,-0.0027256273099740378,-0.003625627309974038
2025-02-05,BULL_2025,5,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,CF20_ACT5_W10,0.016747225713531756,0.95,2.0120530575989144,0.8,0.020979130304611605,0.9,-0.00423190459107985,0.04999999999999993,-0.00423190459107985,-0.00438190459107985,-0.00453190459107985
2025-02-05,BULL_2025,5,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,CF20_ACT5_GT1_DIAG,0.023870474745356918,0.8,2.079334903887929,1.0,0.020979130304611605,0.9,0.0028913444407453123,-0.09999999999999998,0.0028913444407453123,0.0031913444407453122,0.003491344440745312
2025-02-05,BULL_2025,5,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,CF20_ACT5_W10,0.020708417419079236,0.44999999999999996,1.7600725173635177,0.75,0.02327677922070961,0.25,-0.002568361801630375,0.19999999999999996,-0.002568361801630375,-0.0031683618016303747,-0.0037683618016303745
2025-02-05,BULL_2025,5,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,CF20_ACT5_GT1_DIAG,0.02181612510170331,0.7,1.8091803813230185,1.0,0.02327677922070961,0.25,-0.0014606541190063,0.44999999999999996,-0.0014606541190063,-0.0028106541190062997,-0.004160654119006299
2025-02-05,BULL_2025,5,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,CF20_ACT5_W10,0.00024843697296396687,0.44999999999999996,1.6272154747012366,0.8,-0.005007529171144667,0.19999999999999996,0.005255966144108634,0.25,0.005255966144108634,0.004505966144108634,0.003755966144108634
2025-02-05,BULL_2025,5,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,CF20_ACT5_GT1_DIAG,-0.0017667691663868289,0.65,1.7228738775674244,1.0,-0.005007529171144667,0.19999999999999996,0.0032407600047578383,0.45000000000000007,0.0032407600047578383,0.0018907600047578382,0.0005407600047578382
2025-02-05,BULL_2025,5,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,CF20_ACT5_W10,0.016647312479475432,0.7,3.599952876883756,0.95,0.0017747971876549632,0.65,0.01487251529182047,0.04999999999999993,0.01487251529182047,0.01472251529182047,0.01457251529182047
2025-02-05,BULL_2025,5,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,CF20_ACT5_GT1_DIAG,0.005493791837307847,0.8,3.595113939634391,1.0,0.0017747971876549632,0.65,0.0037189946496528833,0.15000000000000002,0.0037189946496528833,0.0032689946496528835,0.002818994649652883
2025-02-05,BULL_2025,5,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,CF20_ACT5_W10,0.06365574970201081,0.4,1.6024904509234237,0.8,0.04335522749561725,0.4,0.020300522206393556,0.0,0.020300522206393556,0.020300522206393556,0.020300522206393556
2025-02-05,BULL_2025,5,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,CF20_ACT5_GT1_DIAG,0.06304166497456509,0.75,1.698906368739206,1.0,0.04335522749561725,0.4,0.01968643747894784,0.35,0.01968643747894784,0.018636437478947842,0.01758643747894784
2025-02-05,BULL_2025,5,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,CF20_ACT5_W10,0.018883657350667046,0.7,3.6657402242064023,0.95,0.025623527594377898,0.75,-0.006739870243710852,-0.050000000000000044,-0.006739870243710852,-0.006589870243710852,-0.006439870243710852
2025-02-05,BULL_2025,5,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,CF20_ACT5_GT1_DIAG,0.0041754777651202436,0.65,3.5561900728466185,1.0,0.025623527594377898,0.75,-0.021448049829257652,-0.09999999999999998,-0.021448049829257652,-0.02114804982925765,-0.020848049829257653
2025-02-05,BULL_2025,5,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,CF20_ACT5_W10,0.02218319938208605,0.7,2.1543865651005443,0.85,0.019952167991813347,0.6,0.0022310313902727044,0.09999999999999998,0.0022310313902727044,0.0019310313902727045,0.0016310313902727046
2025-02-05,BULL_2025,5,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,CF20_ACT5_GT1_DIAG,0.05179155882630736,0.8,1.9514303296627307,1.0,0.019952167991813347,0.6,0.03183939083449401,0.20000000000000007,0.03183939083449401,0.03123939083449401,0.03063939083449401
