strategy,universe,horizon,sample,family,n_dates,gross_delta,positive_date_rate
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,MOMENTUM,192,-0.0013203983930844849,0.4635416666666667
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,REVISION,192,-0.0005151991931727733,0.4427083333333333
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,VALUE,192,7.44405192048524e-05,0.4947916666666667
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,FLOW,149,-0.0009599092422672888,0.5234899328859061
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,MOMENTUM,149,0.0003502237207575973,0.5033557046979866
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,REVISION,149,-0.000670259350869336,0.47651006711409394
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,VALUE,149,-8.261694123401362e-05,0.4697986577181208
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,FLOW,97,0.0016153150576678726,0.5257731958762887
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,MOMENTUM,97,0.0019632435775934895,0.5463917525773195
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,REVISION,97,-0.0012089546289592835,0.4536082474226804
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,VALUE,97,-0.0011480311962049066,0.4639175257731959
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,5,YTD_2026,FLOW,28,-0.005574276433085875,0.4642857142857143
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,5,YTD_2026,MOMENTUM,28,-0.000541564945318536,0.6071428571428571
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,5,YTD_2026,REVISION,28,-0.004148221152713302,0.42857142857142855
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,5,YTD_2026,VALUE,28,-0.0022372272408730867,0.5
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,10,BULL_2025,FLOW,25,0.002070629641301634,0.48
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,10,BULL_2025,MOMENTUM,25,0.00029311329241397705,0.44
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,10,BULL_2025,REVISION,25,0.0020257078756337494,0.52
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,10,BULL_2025,VALUE,25,-0.0024556082565034727,0.44
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,FLOW,96,6.248149854521923e-05,0.5208333333333334
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,MOMENTUM,96,-0.001720266392410195,0.4375
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,REVISION,96,-0.0013588340396436932,0.4375
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,VALUE,96,0.0005003773427611141,0.5104166666666666
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,FLOW,75,1.8461876741388736e-05,0.4666666666666667
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,MOMENTUM,75,0.0017566445185301341,0.5733333333333334
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,REVISION,75,0.00010024488581184407,0.4533333333333333
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,VALUE,75,-0.0022009412952790895,0.44
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,FLOW,48,-0.005449184478835027,0.3958333333333333
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,MOMENTUM,48,0.0012538175109576774,0.5625
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,REVISION,48,0.0030302841690243968,0.5833333333333334
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,VALUE,48,-0.0026290024638097403,0.4791666666666667
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,10,YTD_2026,FLOW,13,-0.0009267604551346338,0.3076923076923077
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,10,YTD_2026,MOMENTUM,13,-0.0017058138463993504,0.6153846153846154
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,10,YTD_2026,REVISION,13,-0.003470114775302181,0.46153846153846156
CF20_ACT5_GT1_DIAG,KOSPI_KOSDAQ_ALL,10,YTD_2026,VALUE,13,-0.00021580621499036085,0.38461538461538464
CF20_ACT5_W10,K200,5,BULL_2025,FLOW,49,-0.00018321897793633545,0.4489795918367347
CF20_ACT5_W10,K200,5,BULL_2025,MOMENTUM,49,-6.128637293571452e-05,0.5102040816326531
CF20_ACT5_W10,K200,5,BULL_2025,REVISION,49,0.0003395653926425906,0.5306122448979592
CF20_ACT5_W10,K200,5,BULL_2025,VALUE,49,0.0005166125109957723,0.5918367346938775
CF20_ACT5_W10,K200,5,EARLY_2016_2019,FLOW,192,0.00014748388216994575,0.53125
CF20_ACT5_W10,K200,5,EARLY_2016_2019,MOMENTUM,192,-0.0003318772772938425,0.484375
CF20_ACT5_W10,K200,5,EARLY_2016_2019,REVISION,192,-0.0002186827836144076,0.4895833333333333
CF20_ACT5_W10,K200,5,EARLY_2016_2019,VALUE,192,-2.5066438686000307e-06,0.4947916666666667
CF20_ACT5_W10,K200,5,LATE_2020_2022,FLOW,149,0.0004190571845646444,0.4966442953020134
CF20_ACT5_W10,K200,5,LATE_2020_2022,MOMENTUM,149,1.594928183497708e-05,0.42953020134228187
CF20_ACT5_W10,K200,5,LATE_2020_2022,REVISION,149,-0.00021841822536970395,0.47651006711409394
CF20_ACT5_W10,K200,5,LATE_2020_2022,VALUE,149,0.00037370047277712575,0.5167785234899329
CF20_ACT5_W10,K200,5,NORMAL_2023_2024,FLOW,97,-0.0007455429414821106,0.4020618556701031
CF20_ACT5_W10,K200,5,NORMAL_2023_2024,MOMENTUM,97,-0.0008334858516053685,0.41237113402061853
CF20_ACT5_W10,K200,5,NORMAL_2023_2024,REVISION,97,0.0004950711330712961,0.5051546391752577
CF20_ACT5_W10,K200,5,NORMAL_2023_2024,VALUE,97,-0.0009264132831986553,0.4329896907216495
CF20_ACT5_W10,K200,5,YTD_2026,FLOW,28,-0.0007524844167831377,0.4642857142857143
CF20_ACT5_W10,K200,5,YTD_2026,MOMENTUM,28,-0.000987362721722333,0.42857142857142855
CF20_ACT5_W10,K200,5,YTD_2026,REVISION,28,0.0010659776325790025,0.5
CF20_ACT5_W10,K200,5,YTD_2026,VALUE,28,0.0012892485888596052,0.6428571428571429
CF20_ACT5_W10,K200,10,BULL_2025,FLOW,25,-0.003189062412876767,0.32
CF20_ACT5_W10,K200,10,BULL_2025,MOMENTUM,25,-0.0003241009593154462,0.48
CF20_ACT5_W10,K200,10,BULL_2025,REVISION,25,-0.0006628764043225008,0.52
CF20_ACT5_W10,K200,10,BULL_2025,VALUE,25,-0.0007637034986205868,0.48
CF20_ACT5_W10,K200,10,EARLY_2016_2019,FLOW,96,-0.00017334012315625667,0.4895833333333333
CF20_ACT5_W10,K200,10,EARLY_2016_2019,MOMENTUM,96,-0.00093606724470213,0.4583333333333333
CF20_ACT5_W10,K200,10,EARLY_2016_2019,REVISION,96,-0.00024698321602307344,0.5104166666666666
CF20_ACT5_W10,K200,10,EARLY_2016_2019,VALUE,96,-0.00010599165517310538,0.53125
CF20_ACT5_W10,K200,10,LATE_2020_2022,FLOW,75,-0.0003785612676471888,0.4666666666666667
CF20_ACT5_W10,K200,10,LATE_2020_2022,MOMENTUM,75,0.00026389624264431155,0.49333333333333335
CF20_ACT5_W10,K200,10,LATE_2020_2022,REVISION,75,-0.0003538223690204212,0.4
CF20_ACT5_W10,K200,10,LATE_2020_2022,VALUE,75,-0.0007342018768806985,0.4533333333333333
CF20_ACT5_W10,K200,10,NORMAL_2023_2024,FLOW,48,0.0011248018622114966,0.5625
CF20_ACT5_W10,K200,10,NORMAL_2023_2024,MOMENTUM,48,-0.0018388419993233974,0.3958333333333333
CF20_ACT5_W10,K200,10,NORMAL_2023_2024,REVISION,48,0.0008550751207158907,0.6041666666666666
CF20_ACT5_W10,K200,10,NORMAL_2023_2024,VALUE,48,0.00042321215412840715,0.4583333333333333
CF20_ACT5_W10,K200,10,YTD_2026,FLOW,13,-0.002447129662442274,0.38461538461538464
CF20_ACT5_W10,K200,10,YTD_2026,MOMENTUM,13,-0.0030837973325651873,0.46153846153846156
CF20_ACT5_W10,K200,10,YTD_2026,REVISION,13,0.0035461548581098494,0.5384615384615384
CF20_ACT5_W10,K200,10,YTD_2026,VALUE,13,0.002616412058082257,0.5384615384615384
CF20_ACT5_W10,KOSDAQ,5,BULL_2025,FLOW,49,0.002747897132363917,0.5714285714285714
CF20_ACT5_W10,KOSDAQ,5,BULL_2025,MOMENTUM,49,0.00015009082992882303,0.3877551020408163
CF20_ACT5_W10,KOSDAQ,5,BULL_2025,REVISION,49,0.0006609300206794984,0.4897959183673469
CF20_ACT5_W10,KOSDAQ,5,BULL_2025,VALUE,49,0.0004880021682751668,0.5918367346938775
CF20_ACT5_W10,KOSDAQ,5,EARLY_2016_2019,FLOW,192,0.0002583338656436085,0.5104166666666666
CF20_ACT5_W10,KOSDAQ,5,EARLY_2016_2019,MOMENTUM,192,-0.00017900188609170663,0.5052083333333334
CF20_ACT5_W10,KOSDAQ,5,EARLY_2016_2019,REVISION,192,0.0005502265270028208,0.59375
CF20_ACT5_W10,KOSDAQ,5,EARLY_2016_2019,VALUE,192,0.0003266401091974996,0.546875
CF20_ACT5_W10,KOSDAQ,5,LATE_2020_2022,FLOW,149,4.4995188656362666e-05,0.48322147651006714
CF20_ACT5_W10,KOSDAQ,5,LATE_2020_2022,MOMENTUM,149,-0.0009046370421230063,0.5033557046979866
CF20_ACT5_W10,KOSDAQ,5,LATE_2020_2022,REVISION,149,-0.00039763197043667743,0.4228187919463087
CF20_ACT5_W10,KOSDAQ,5,LATE_2020_2022,VALUE,149,-0.0005527731108955823,0.4966442953020134
CF20_ACT5_W10,KOSDAQ,5,NORMAL_2023_2024,FLOW,97,0.0009375681608552318,0.5670103092783505
CF20_ACT5_W10,KOSDAQ,5,NORMAL_2023_2024,MOMENTUM,97,0.002337410430892985,0.5979381443298969
CF20_ACT5_W10,KOSDAQ,5,NORMAL_2023_2024,REVISION,97,0.0005496896502463687,0.5051546391752577
CF20_ACT5_W10,KOSDAQ,5,NORMAL_2023_2024,VALUE,97,0.0006498371454544776,0.5567010309278351
CF20_ACT5_W10,KOSDAQ,5,YTD_2026,FLOW,28,-0.000840978996164676,0.4642857142857143
CF20_ACT5_W10,KOSDAQ,5,YTD_2026,MOMENTUM,28,-0.00031867200428938036,0.5
CF20_ACT5_W10,KOSDAQ,5,YTD_2026,REVISION,28,-7.786592889792448e-05,0.42857142857142855
CF20_ACT5_W10,KOSDAQ,5,YTD_2026,VALUE,28,-0.0018900100692177465,0.32142857142857145
CF20_ACT5_W10,KOSDAQ,10,BULL_2025,FLOW,25,0.0061915410144249864,0.64
CF20_ACT5_W10,KOSDAQ,10,BULL_2025,MOMENTUM,25,-0.0008931075450708293,0.48
CF20_ACT5_W10,KOSDAQ,10,BULL_2025,REVISION,25,0.0014063057461797923,0.64
CF20_ACT5_W10,KOSDAQ,10,BULL_2025,VALUE,25,0.001429786711664217,0.64
CF20_ACT5_W10,KOSDAQ,10,EARLY_2016_2019,FLOW,96,0.0005673375816275258,0.5104166666666666
CF20_ACT5_W10,KOSDAQ,10,EARLY_2016_2019,MOMENTUM,96,-0.0007093396818659566,0.4270833333333333
CF20_ACT5_W10,KOSDAQ,10,EARLY_2016_2019,REVISION,96,0.0011701276014496095,0.5833333333333334
CF20_ACT5_W10,KOSDAQ,10,EARLY_2016_2019,VALUE,96,0.001064187371362855,0.6145833333333334
CF20_ACT5_W10,KOSDAQ,10,LATE_2020_2022,FLOW,75,0.00017508679777795107,0.44
CF20_ACT5_W10,KOSDAQ,10,LATE_2020_2022,MOMENTUM,75,0.002242673286776782,0.5733333333333334
CF20_ACT5_W10,KOSDAQ,10,LATE_2020_2022,REVISION,75,-0.0013318415578364943,0.5066666666666667
CF20_ACT5_W10,KOSDAQ,10,LATE_2020_2022,VALUE,75,5.2899988224908686e-05,0.5466666666666666
CF20_ACT5_W10,KOSDAQ,10,NORMAL_2023_2024,FLOW,48,0.00038807652339586295,0.5208333333333334
CF20_ACT5_W10,KOSDAQ,10,NORMAL_2023_2024,MOMENTUM,48,-0.003822811837021788,0.375
CF20_ACT5_W10,KOSDAQ,10,NORMAL_2023_2024,REVISION,48,-0.0006808253275261603,0.5208333333333334
CF20_ACT5_W10,KOSDAQ,10,NORMAL_2023_2024,VALUE,48,0.0016790587041514713,0.5833333333333334
CF20_ACT5_W10,KOSDAQ,10,YTD_2026,FLOW,13,0.0017005442166854435,0.5384615384615384
CF20_ACT5_W10,KOSDAQ,10,YTD_2026,MOMENTUM,13,0.0019392955390601363,0.46153846153846156
CF20_ACT5_W10,KOSDAQ,10,YTD_2026,REVISION,13,0.0003570356449104663,0.46153846153846156
CF20_ACT5_W10,KOSDAQ,10,YTD_2026,VALUE,13,-0.0015767832308077416,0.3076923076923077
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,FLOW,49,-0.00028113090557764297,0.4897959183673469
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,MOMENTUM,49,0.0011220722005039847,0.5714285714285714
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,REVISION,49,-0.0005359545843458353,0.42857142857142855
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,VALUE,49,-0.0006838354532183497,0.42857142857142855
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,FLOW,192,0.0005640393602467718,0.5364583333333334
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,MOMENTUM,192,0.000554672137306065,0.5104166666666666
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,REVISION,192,0.00023139089246255358,0.5520833333333334
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,VALUE,192,3.7616037101108325e-05,0.46875
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,FLOW,149,-0.0007950343699433308,0.4697986577181208
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,MOMENTUM,149,-0.0005677670068382244,0.4228187919463087
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,REVISION,149,-0.00039853411871602917,0.44966442953020136
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,VALUE,149,-0.0002844771471564158,0.47651006711409394
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,FLOW,97,0.0025572170180009385,0.5773195876288659
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,MOMENTUM,97,0.003573061165203576,0.5257731958762887
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,REVISION,97,0.0011518026506345798,0.5876288659793815
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,NORMAL_2023_2024,VALUE,97,0.0006217990767332174,0.5670103092783505
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,FLOW,28,-0.005049768510658617,0.32142857142857145
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,MOMENTUM,28,-0.0017744698148156979,0.4642857142857143
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,REVISION,28,0.001168312014170169,0.6071428571428571
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,5,YTD_2026,VALUE,28,0.0004290510962778473,0.6785714285714286
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,FLOW,25,0.0007932661006125666,0.44
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,MOMENTUM,25,-0.0016451310584264377,0.48
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,REVISION,25,0.004852253376780643,0.68
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,BULL_2025,VALUE,25,0.001122440097888089,0.56
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,FLOW,96,0.0017046509366712094,0.5625
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,MOMENTUM,96,-0.0003624034530683845,0.4895833333333333
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,REVISION,96,-0.00023867689044386174,0.5104166666666666
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,EARLY_2016_2019,VALUE,96,0.0007509708789544539,0.5416666666666666
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,FLOW,75,0.0007352311589811135,0.56
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,MOMENTUM,75,-0.001812604201675253,0.4
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,REVISION,75,0.00036716092346772227,0.5066666666666667
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,LATE_2020_2022,VALUE,75,-0.0005695821208500144,0.5066666666666667
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,FLOW,48,-0.001068774906318652,0.4375
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,MOMENTUM,48,0.003187951735846852,0.5416666666666666
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,REVISION,48,-0.0005483061290119933,0.4583333333333333
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,NORMAL_2023_2024,VALUE,48,0.0001373193995462626,0.5208333333333334
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,FLOW,13,-0.004478172788376709,0.46153846153846156
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,MOMENTUM,13,-0.0027359648246602438,0.38461538461538464
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,REVISION,13,0.0076247654449166265,0.6923076923076923
CF20_ACT5_W10,KOSDAQ_PLUS_KOSPI_EX_K200,10,YTD_2026,VALUE,13,0.003171124308898999,0.8461538461538461
CF20_ACT5_W10,KOSPI_ALL,5,BULL_2025,FLOW,49,-0.0019771475159589443,0.42857142857142855
CF20_ACT5_W10,KOSPI_ALL,5,BULL_2025,MOMENTUM,49,-0.0018200921102105021,0.4897959183673469
CF20_ACT5_W10,KOSPI_ALL,5,BULL_2025,REVISION,49,0.00014546839051648728,0.4489795918367347
CF20_ACT5_W10,KOSPI_ALL,5,BULL_2025,VALUE,49,-0.0006210374730830874,0.3673469387755102
CF20_ACT5_W10,KOSPI_ALL,5,EARLY_2016_2019,FLOW,192,-0.0002945092183857261,0.546875
CF20_ACT5_W10,KOSPI_ALL,5,EARLY_2016_2019,MOMENTUM,192,9.040511330516995e-05,0.5260416666666666
CF20_ACT5_W10,KOSPI_ALL,5,EARLY_2016_2019,REVISION,192,-0.00046255849938777225,0.484375
CF20_ACT5_W10,KOSPI_ALL,5,EARLY_2016_2019,VALUE,192,0.00030759799799560673,0.5
CF20_ACT5_W10,KOSPI_ALL,5,LATE_2020_2022,FLOW,149,-0.0018355951210485802,0.436241610738255
CF20_ACT5_W10,KOSPI_ALL,5,LATE_2020_2022,MOMENTUM,149,-0.0006383440504239163,0.47651006711409394
CF20_ACT5_W10,KOSPI_ALL,5,LATE_2020_2022,REVISION,149,-1.6409600368741305e-05,0.4697986577181208
CF20_ACT5_W10,KOSPI_ALL,5,LATE_2020_2022,VALUE,149,0.00027618020624450455,0.5302013422818792
CF20_ACT5_W10,KOSPI_ALL,5,NORMAL_2023_2024,FLOW,97,0.00028423986736996555,0.5360824742268041
CF20_ACT5_W10,KOSPI_ALL,5,NORMAL_2023_2024,MOMENTUM,97,0.00042617653794958045,0.5257731958762887
CF20_ACT5_W10,KOSPI_ALL,5,NORMAL_2023_2024,REVISION,97,-7.278180097717462e-05,0.4845360824742268
CF20_ACT5_W10,KOSPI_ALL,5,NORMAL_2023_2024,VALUE,97,-0.00017526728720040552,0.5773195876288659
CF20_ACT5_W10,KOSPI_ALL,5,YTD_2026,FLOW,28,0.0020132718452163874,0.5
CF20_ACT5_W10,KOSPI_ALL,5,YTD_2026,MOMENTUM,28,0.003644902965311276,0.5357142857142857
CF20_ACT5_W10,KOSPI_ALL,5,YTD_2026,REVISION,28,-0.00043375868697858287,0.5
CF20_ACT5_W10,KOSPI_ALL,5,YTD_2026,VALUE,28,0.0009168602498285186,0.6071428571428571
CF20_ACT5_W10,KOSPI_ALL,10,BULL_2025,FLOW,25,0.00013028913295125316,0.6
CF20_ACT5_W10,KOSPI_ALL,10,BULL_2025,MOMENTUM,25,0.002145028501454366,0.52
CF20_ACT5_W10,KOSPI_ALL,10,BULL_2025,REVISION,25,0.001988732612169097,0.6
CF20_ACT5_W10,KOSPI_ALL,10,BULL_2025,VALUE,25,-0.0010353908563050967,0.52
CF20_ACT5_W10,KOSPI_ALL,10,EARLY_2016_2019,FLOW,96,-0.0012112544440665877,0.4375
CF20_ACT5_W10,KOSPI_ALL,10,EARLY_2016_2019,MOMENTUM,96,-0.0014500809673895657,0.46875
CF20_ACT5_W10,KOSPI_ALL,10,EARLY_2016_2019,REVISION,96,-0.000505281284360998,0.46875
CF20_ACT5_W10,KOSPI_ALL,10,EARLY_2016_2019,VALUE,96,0.0005885489129105237,0.5520833333333334
CF20_ACT5_W10,KOSPI_ALL,10,LATE_2020_2022,FLOW,75,-0.002445824994653439,0.44
CF20_ACT5_W10,KOSPI_ALL,10,LATE_2020_2022,MOMENTUM,75,-0.002361925340214879,0.48
CF20_ACT5_W10,KOSPI_ALL,10,LATE_2020_2022,REVISION,75,-0.0006824734609793495,0.4533333333333333
CF20_ACT5_W10,KOSPI_ALL,10,LATE_2020_2022,VALUE,75,9.943602197096408e-05,0.49333333333333335
CF20_ACT5_W10,KOSPI_ALL,10,NORMAL_2023_2024,FLOW,48,0.0016614938160432729,0.5416666666666666
CF20_ACT5_W10,KOSPI_ALL,10,NORMAL_2023_2024,MOMENTUM,48,0.0008430578804477642,0.4791666666666667
CF20_ACT5_W10,KOSPI_ALL,10,NORMAL_2023_2024,REVISION,48,-0.0010247561224514137,0.4583333333333333
CF20_ACT5_W10,KOSPI_ALL,10,NORMAL_2023_2024,VALUE,48,0.00011971533795493742,0.5
CF20_ACT5_W10,KOSPI_ALL,10,YTD_2026,FLOW,13,0.004087170352958409,0.46153846153846156
CF20_ACT5_W10,KOSPI_ALL,10,YTD_2026,MOMENTUM,13,0.008082292487398335,0.6923076923076923
CF20_ACT5_W10,KOSPI_ALL,10,YTD_2026,REVISION,13,-0.0004565446477738236,0.7692307692307693
CF20_ACT5_W10,KOSPI_ALL,10,YTD_2026,VALUE,13,0.003433153417168056,0.6923076923076923
CF20_ACT5_W10,KOSPI_EX_K200,5,BULL_2025,FLOW,49,0.0007494834910388385,0.5306122448979592
CF20_ACT5_W10,KOSPI_EX_K200,5,BULL_2025,MOMENTUM,49,0.0009138187061938459,0.5510204081632653
CF20_ACT5_W10,KOSPI_EX_K200,5,BULL_2025,REVISION,49,-0.00020911055114283328,0.40816326530612246
CF20_ACT5_W10,KOSPI_EX_K200,5,BULL_2025,VALUE,49,-0.0002623574063457705,0.40816326530612246
CF20_ACT5_W10,KOSPI_EX_K200,5,EARLY_2016_2019,FLOW,192,-0.0002474424043979511,0.453125
CF20_ACT5_W10,KOSPI_EX_K200,5,EARLY_2016_2019,MOMENTUM,192,0.0006448018846368596,0.5729166666666666
CF20_ACT5_W10,KOSPI_EX_K200,5,EARLY_2016_2019,REVISION,192,0.00031916642089560614,0.5677083333333334
CF20_ACT5_W10,KOSPI_EX_K200,5,EARLY_2016_2019,VALUE,192,0.00022467911397820975,0.4947916666666667
CF20_ACT5_W10,KOSPI_EX_K200,5,LATE_2020_2022,FLOW,149,0.0005172817968251808,0.5100671140939598
CF20_ACT5_W10,KOSPI_EX_K200,5,LATE_2020_2022,MOMENTUM,149,0.00023593704174465594,0.5234899328859061
CF20_ACT5_W10,KOSPI_EX_K200,5,LATE_2020_2022,REVISION,149,0.00036790903114100723,0.5234899328859061
CF20_ACT5_W10,KOSPI_EX_K200,5,LATE_2020_2022,VALUE,149,0.0005252850751953585,0.4966442953020134
CF20_ACT5_W10,KOSPI_EX_K200,5,NORMAL_2023_2024,FLOW,97,-0.00036591880448914106,0.5051546391752577
CF20_ACT5_W10,KOSPI_EX_K200,5,NORMAL_2023_2024,MOMENTUM,97,0.0028585241889410922,0.5876288659793815
CF20_ACT5_W10,KOSPI_EX_K200,5,NORMAL_2023_2024,REVISION,97,-0.00011546216724958485,0.5257731958762887
CF20_ACT5_W10,KOSPI_EX_K200,5,NORMAL_2023_2024,VALUE,97,-0.0003379444374138696,0.41237113402061853
CF20_ACT5_W10,KOSPI_EX_K200,5,YTD_2026,FLOW,28,0.0006982241037634896,0.5
CF20_ACT5_W10,KOSPI_EX_K200,5,YTD_2026,MOMENTUM,28,0.0011798480881872375,0.5357142857142857
CF20_ACT5_W10,KOSPI_EX_K200,5,YTD_2026,REVISION,28,0.00010357214092577397,0.4642857142857143
CF20_ACT5_W10,KOSPI_EX_K200,5,YTD_2026,VALUE,28,-0.0002502324602942262,0.4642857142857143
CF20_ACT5_W10,KOSPI_EX_K200,10,BULL_2025,FLOW,25,0.0016617189964638574,0.56
CF20_ACT5_W10,KOSPI_EX_K200,10,BULL_2025,MOMENTUM,25,-0.0015056882470130407,0.36
CF20_ACT5_W10,KOSPI_EX_K200,10,BULL_2025,REVISION,25,0.0016593993687008036,0.56
CF20_ACT5_W10,KOSPI_EX_K200,10,BULL_2025,VALUE,25,0.0013419205768901376,0.56
CF20_ACT5_W10,KOSPI_EX_K200,10,EARLY_2016_2019,FLOW,96,-0.0013956185667903856,0.3958333333333333
CF20_ACT5_W10,KOSPI_EX_K200,10,EARLY_2016_2019,MOMENTUM,96,7.924852697899691e-05,0.4895833333333333
CF20_ACT5_W10,KOSPI_EX_K200,10,EARLY_2016_2019,REVISION,96,-0.000108515783613357,0.4895833333333333
