date,sample,horizon,universe,factor,family,strategy,gross,turnover,mean_act5,act5_gt1_share
2019-08-13,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,CF20_ACT5_GT1_DIAG,0.03563328617935713,0.75,1.5880029159006868,1.0
2019-08-13,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,CF20,0.017774331868785822,0.5,2.6861642101804337,0.6
2019-08-13,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,CF20_ACT5_W10,0.026980529744587468,0.6,3.306341101352558,0.75
2019-08-13,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,CF20_ACT5_GT1_DIAG,-3.619676020333636e-05,0.6,3.473191551179359,1.0
2019-08-13,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,CF20,0.04528093903883038,0.19999999999999996,0.8762226869763647,0.3
2019-08-13,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,CF20_ACT5_W10,0.039695415547909244,0.19999999999999996,1.4392377496325535,0.5
2019-08-13,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,CF20_ACT5_GT1_DIAG,0.016781047350528575,0.65,2.1947892622639715,1.0
2019-08-13,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CF20,0.052451851993693954,0.25,1.0006989315641779,0.5
2019-08-13,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CF20_ACT5_W10,0.052543740318767816,0.4,1.1219471616156693,0.6
2019-08-13,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CF20_ACT5_GT1_DIAG,0.05453064994134847,0.7,1.638466592762893,1.0
2019-08-13,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CF20,0.020804017976590018,0.35,0.9372358141814392,0.25
2019-08-13,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CF20_ACT5_W10,0.02657494649096782,0.5,1.0135050860245278,0.3
2019-08-13,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CF20_ACT5_GT1_DIAG,0.040741771430163484,0.7,1.9394583945523671,1.0
2019-08-21,EARLY_2016_2019,5,K200,OP12_REV,REVISION,CF20,-0.021588910968641534,0.25,1.1695751061398547,0.5
2019-08-21,EARLY_2016_2019,5,K200,OP12_REV,REVISION,CF20_ACT5_W10,-0.022181693255745715,0.35,1.2395201511768041,0.55
2019-08-21,EARLY_2016_2019,5,K200,OP12_REV,REVISION,CF20_ACT5_GT1_DIAG,-0.01767372968618061,0.7,1.4019790325769657,1.0
2019-08-21,EARLY_2016_2019,5,K200,OPFY1_REV,REVISION,CF20,-0.020958938442751113,0.19999999999999996,1.064495514640028,0.45
2019-08-21,EARLY_2016_2019,5,K200,OPFY1_REV,REVISION,CF20_ACT5_W10,-0.022939734962036322,0.4,1.273094565957875,0.6
2019-08-21,EARLY_2016_2019,5,K200,OPFY1_REV,REVISION,CF20_ACT5_GT1_DIAG,-0.01032950818491558,0.65,1.550784389874473,1.0
2019-08-21,EARLY_2016_2019,5,K200,PBR12MF,VALUE,CF20,-0.01829872529205789,0.050000000000000044,0.8178972424060555,0.25
2019-08-21,EARLY_2016_2019,5,K200,PBR12MF,VALUE,CF20_ACT5_W10,-0.01665507754956077,0.19999999999999996,0.8485957059551561,0.25
2019-08-21,EARLY_2016_2019,5,K200,PBR12MF,VALUE,CF20_ACT5_GT1_DIAG,-0.022485323524205878,0.75,1.1702614325315313,1.0
2019-08-21,EARLY_2016_2019,5,K200,PER12MF,VALUE,CF20,-0.026201874756366962,0.09999999999999998,0.8657510148896896,0.25
2019-08-21,EARLY_2016_2019,5,K200,PER12MF,VALUE,CF20_ACT5_W10,-0.028100544509275682,0.25,0.9503574328052519,0.35
2019-08-21,EARLY_2016_2019,5,K200,PER12MF,VALUE,CF20_ACT5_GT1_DIAG,-0.02092170991680987,0.7,1.2099790517061693,1.0
2019-08-21,EARLY_2016_2019,5,K200,MOM1M,MOMENTUM,CF20,-0.00846402306236421,0.35,1.216395604863617,0.6
2019-08-21,EARLY_2016_2019,5,K200,MOM1M,MOMENTUM,CF20_ACT5_W10,-0.00371442461214633,0.35,1.3314897390722824,0.7
2019-08-21,EARLY_2016_2019,5,K200,MOM1M,MOMENTUM,CF20_ACT5_GT1_DIAG,-0.013762578277590965,0.55,1.4705265051220044,1.0
2019-08-21,EARLY_2016_2019,5,K200,MOM12_1,MOMENTUM,CF20,-0.008557085228538496,0.19999999999999996,1.3514414430920865,0.6
2019-08-21,EARLY_2016_2019,5,K200,MOM12_1,MOMENTUM,CF20_ACT5_W10,-0.0076208024095744935,0.25,1.450961417176362,0.7
2019-08-21,EARLY_2016_2019,5,K200,MOM12_1,MOMENTUM,CF20_ACT5_GT1_DIAG,-0.015861857089126845,0.5,1.6389402061034635,1.0
2019-08-21,EARLY_2016_2019,5,K200,PRIVATE_FLOW,FLOW,CF20,-0.010807816421845737,0.30000000000000004,1.1798822559808326,0.5
2019-08-21,EARLY_2016_2019,5,K200,PRIVATE_FLOW,FLOW,CF20_ACT5_W10,-0.0035268299236624217,0.15000000000000002,1.3490666802727023,0.6
2019-08-21,EARLY_2016_2019,5,K200,PRIVATE_FLOW,FLOW,CF20_ACT5_GT1_DIAG,-0.010238587175794754,0.6,1.493090307320951,1.0
2019-08-21,EARLY_2016_2019,5,K200,FOREIGN_FLOW,FLOW,CF20,-0.010791148934199914,0.19999999999999996,0.9968152321756547,0.35
2019-08-21,EARLY_2016_2019,5,K200,FOREIGN_FLOW,FLOW,CF20_ACT5_W10,-0.004824863797818565,0.30000000000000004,1.1537470708787825,0.5
2019-08-21,EARLY_2016_2019,5,K200,FOREIGN_FLOW,FLOW,CF20_ACT5_GT1_DIAG,-0.016881518864351304,0.55,1.3560469880324368,1.0
2019-08-21,EARLY_2016_2019,5,KOSPI_EX_K200,OP12_REV,REVISION,CF20,-0.027200002073647884,0.4,1.1320750799195543,0.35
2019-08-21,EARLY_2016_2019,5,KOSPI_EX_K200,OP12_REV,REVISION,CF20_ACT5_W10,-0.035540866656827576,0.44999999999999996,1.193780672070507,0.4
2019-08-21,EARLY_2016_2019,5,KOSPI_EX_K200,OP12_REV,REVISION,CF20_ACT5_GT1_DIAG,-0.022338738684063282,0.75,1.965552827444974,1.0
2019-08-21,EARLY_2016_2019,5,KOSPI_EX_K200,OPFY1_REV,REVISION,CF20,-0.027883400493445603,0.4,1.1268608700752818,0.45
2019-08-21,EARLY_2016_2019,5,KOSPI_EX_K200,OPFY1_REV,REVISION,CF20_ACT5_W10,-0.026292096152404115,0.4,1.1615691728998567,0.5
2019-08-21,EARLY_2016_2019,5,KOSPI_EX_K200,OPFY1_REV,REVISION,CF20_ACT5_GT1_DIAG,-0.025146116095743215,0.75,2.0243555435585305,1.0
2019-08-21,EARLY_2016_2019,5,KOSPI_EX_K200,PBR12MF,VALUE,CF20,-0.015130258857491783,0.0,0.861398128390363,0.3
2019-08-21,EARLY_2016_2019,5,KOSPI_EX_K200,PBR12MF,VALUE,CF20_ACT5_W10,-0.013913932945621783,0.0,0.9032363491656525,0.35
2019-08-21,EARLY_2016_2019,5,KOSPI_EX_K200,PBR12MF,VALUE,CF20_ACT5_GT1_DIAG,-0.00461554822816824,0.75,1.6983320103732336,1.0
2019-08-21,EARLY_2016_2019,5,KOSPI_EX_K200,PER12MF,VALUE,CF20,-0.01590976523479639,0.050000000000000044,1.2016516203960566,0.45
2019-08-21,EARLY_2016_2019,5,KOSPI_EX_K200,PER12MF,VALUE,CF20_ACT5_W10,-0.008907985955948595,0.050000000000000044,1.3920371842982564,0.5
2019-08-21,EARLY_2016_2019,5,KOSPI_EX_K200,PER12MF,VALUE,CF20_ACT5_GT1_DIAG,-0.006006710050036653,0.65,1.757706798521091,1.0
2019-08-21,EARLY_2016_2019,5,KOSPI_EX_K200,MOM1M,MOMENTUM,CF20,-0.016644143669216196,0.44999999999999996,1.6122500683917576,0.55
2019-08-21,EARLY_2016_2019,5,KOSPI_EX_K200,MOM1M,MOMENTUM,CF20_ACT5_W10,-0.02433699400676243,0.5,1.7804768581787838,0.65
2019-08-21,EARLY_2016_2019,5,KOSPI_EX_K200,MOM1M,MOMENTUM,CF20_ACT5_GT1_DIAG,-0.0262528076320415,0.65,2.0756197279209108,1.0
2019-08-21,EARLY_2016_2019,5,KOSPI_EX_K200,MOM12_1,MOMENTUM,CF20,-0.024924475427612485,0.15000000000000002,1.1551594358965505,0.5
2019-08-21,EARLY_2016_2019,5,KOSPI_EX_K200,MOM12_1,MOMENTUM,CF20_ACT5_W10,-0.017368179990993486,0.35,1.7102863819859866,0.7
2019-08-21,EARLY_2016_2019,5,KOSPI_EX_K200,MOM12_1,MOMENTUM,CF20_ACT5_GT1_DIAG,-0.028450962890721458,0.8,2.0408812434283905,1.0
2019-08-21,EARLY_2016_2019,5,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CF20,-0.02832639921511828,0.30000000000000004,0.9452892325078759,0.2
2019-08-21,EARLY_2016_2019,5,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CF20_ACT5_W10,-0.03453352090921828,0.30000000000000004,1.119616861395317,0.35
2019-08-21,EARLY_2016_2019,5,KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CF20_ACT5_GT1_DIAG,-0.0217017795645934,0.9,1.6401292222847565,1.0
2019-08-21,EARLY_2016_2019,5,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CF20,-0.03710742815777783,0.30000000000000004,1.423565969697565,0.45
2019-08-21,EARLY_2016_2019,5,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CF20_ACT5_W10,-0.0396518401175989,0.44999999999999996,1.5584540204464217,0.6
2019-08-21,EARLY_2016_2019,5,KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CF20_ACT5_GT1_DIAG,-0.03158592936013479,0.75,2.088905013331523,1.0
2019-08-21,EARLY_2016_2019,5,KOSPI_ALL,OP12_REV,REVISION,CF20,-0.02916540909320715,0.30000000000000004,1.210573354676978,0.45
2019-08-21,EARLY_2016_2019,5,KOSPI_ALL,OP12_REV,REVISION,CF20_ACT5_W10,-0.023499536828231155,0.44999999999999996,1.4964765395583817,0.7
2019-08-21,EARLY_2016_2019,5,KOSPI_ALL,OP12_REV,REVISION,CF20_ACT5_GT1_DIAG,-0.021904890088880684,0.8,1.7109680887005272,1.0
2019-08-21,EARLY_2016_2019,5,KOSPI_ALL,OPFY1_REV,REVISION,CF20,-0.030338379707420197,0.35,1.316277350135047,0.55
2019-08-21,EARLY_2016_2019,5,KOSPI_ALL,OPFY1_REV,REVISION,CF20_ACT5_W10,-0.0294701774743207,0.4,1.4135503889216132,0.65
2019-08-21,EARLY_2016_2019,5,KOSPI_ALL,OPFY1_REV,REVISION,CF20_ACT5_GT1_DIAG,-0.02802238168533013,0.8,1.608166706780668,1.0
2019-08-21,EARLY_2016_2019,5,KOSPI_ALL,PBR12MF,VALUE,CF20,-0.020228647560463223,0.15000000000000002,0.8732525604727815,0.3
2019-08-21,EARLY_2016_2019,5,KOSPI_ALL,PBR12MF,VALUE,CF20_ACT5_W10,-0.02187279332214802,0.19999999999999996,0.9012178861378046,0.35
2019-08-21,EARLY_2016_2019,5,KOSPI_ALL,PBR12MF,VALUE,CF20_ACT5_GT1_DIAG,-0.015028350186373319,0.75,1.1500638162708614,1.0
2019-08-21,EARLY_2016_2019,5,KOSPI_ALL,PER12MF,VALUE,CF20,-0.03188183262970249,0.15000000000000002,0.9768685119858146,0.3
2019-08-21,EARLY_2016_2019,5,KOSPI_ALL,PER12MF,VALUE,CF20_ACT5_W10,-0.028242360712867027,0.25,1.1943535109467194,0.45
2019-08-21,EARLY_2016_2019,5,KOSPI_ALL,PER12MF,VALUE,CF20_ACT5_GT1_DIAG,-0.009526667664940511,0.7,1.6126491908120215,1.0
2019-08-21,EARLY_2016_2019,5,KOSPI_ALL,MOM1M,MOMENTUM,CF20,-0.011888433107385944,0.5,1.3498093674439229,0.65
2019-08-21,EARLY_2016_2019,5,KOSPI_ALL,MOM1M,MOMENTUM,CF20_ACT5_W10,-0.011577473191634578,0.5,1.5008827189164713,0.7
2019-08-21,EARLY_2016_2019,5,KOSPI_ALL,MOM1M,MOMENTUM,CF20_ACT5_GT1_DIAG,-0.01324476721602465,0.55,1.9331827451667736,1.0
2019-08-21,EARLY_2016_2019,5,KOSPI_ALL,MOM12_1,MOMENTUM,CF20,-0.008108796549752158,0.30000000000000004,1.3077552344510814,0.55
2019-08-21,EARLY_2016_2019,5,KOSPI_ALL,MOM12_1,MOMENTUM,CF20_ACT5_W10,-0.02058659927430806,0.4,1.7245377143059835,0.8
2019-08-21,EARLY_2016_2019,5,KOSPI_ALL,MOM12_1,MOMENTUM,CF20_ACT5_GT1_DIAG,-0.023273752873179086,0.7,1.8283675659410228,1.0
2019-08-21,EARLY_2016_2019,5,KOSPI_ALL,PRIVATE_FLOW,FLOW,CF20,-0.010425185713825736,0.30000000000000004,1.31926835776308,0.55
2019-08-21,EARLY_2016_2019,5,KOSPI_ALL,PRIVATE_FLOW,FLOW,CF20_ACT5_W10,-0.007194429343067295,0.30000000000000004,1.5559501006864214,0.7
2019-08-21,EARLY_2016_2019,5,KOSPI_ALL,PRIVATE_FLOW,FLOW,CF20_ACT5_GT1_DIAG,-0.01631890407478757,0.6,1.6966905393289125,1.0
2019-08-21,EARLY_2016_2019,5,KOSPI_ALL,FOREIGN_FLOW,FLOW,CF20,-0.015920813939024232,0.30000000000000004,1.439688579934456,0.5
2019-08-21,EARLY_2016_2019,5,KOSPI_ALL,FOREIGN_FLOW,FLOW,CF20_ACT5_W10,-0.02203834467380659,0.4,1.6137377014112975,0.6
2019-08-21,EARLY_2016_2019,5,KOSPI_ALL,FOREIGN_FLOW,FLOW,CF20_ACT5_GT1_DIAG,-0.0215649136050678,0.6,1.8592306301386614,1.0
2019-08-21,EARLY_2016_2019,5,KOSDAQ,OP12_REV,REVISION,CF20,-0.02025245698089533,0.44999999999999996,1.459028325711604,0.7
2019-08-21,EARLY_2016_2019,5,KOSDAQ,OP12_REV,REVISION,CF20_ACT5_W10,-0.019355263288605724,0.4,1.525572782916643,0.75
2019-08-21,EARLY_2016_2019,5,KOSDAQ,OP12_REV,REVISION,CF20_ACT5_GT1_DIAG,-0.010084022806178488,0.55,1.6739283001978087,1.0
2019-08-21,EARLY_2016_2019,5,KOSDAQ,OPFY1_REV,REVISION,CF20,-0.01782446069268948,0.44999999999999996,1.4994463062097405,0.7
2019-08-21,EARLY_2016_2019,5,KOSDAQ,OPFY1_REV,REVISION,CF20_ACT5_W10,-0.017873431372466,0.4,1.506560550347524,0.75
2019-08-21,EARLY_2016_2019,5,KOSDAQ,OPFY1_REV,REVISION,CF20_ACT5_GT1_DIAG,-0.02996278532223968,0.5,1.6361724078784903,1.0
2019-08-21,EARLY_2016_2019,5,KOSDAQ,PBR12MF,VALUE,CF20,-0.026123640489118072,0.19999999999999996,1.0298480699269181,0.4
2019-08-21,EARLY_2016_2019,5,KOSDAQ,PBR12MF,VALUE,CF20_ACT5_W10,-0.028752392999961258,0.19999999999999996,1.2227562812979118,0.5
2019-08-21,EARLY_2016_2019,5,KOSDAQ,PBR12MF,VALUE,CF20_ACT5_GT1_DIAG,-0.03637932067443052,0.65,1.6804733847264175,1.0
2019-08-21,EARLY_2016_2019,5,KOSDAQ,PER12MF,VALUE,CF20,-0.04661687092670752,0.19999999999999996,1.122246337896451,0.5
2019-08-21,EARLY_2016_2019,5,KOSDAQ,PER12MF,VALUE,CF20_ACT5_W10,-0.04194836044342828,0.19999999999999996,1.2341561889905646,0.6
2019-08-21,EARLY_2016_2019,5,KOSDAQ,PER12MF,VALUE,CF20_ACT5_GT1_DIAG,-0.03837486956720898,0.55,1.6179516437472998,1.0
2019-08-21,EARLY_2016_2019,5,KOSDAQ,MOM1M,MOMENTUM,CF20,-0.01657373954004546,0.30000000000000004,1.4589119281398324,0.75
2019-08-21,EARLY_2016_2019,5,KOSDAQ,MOM1M,MOMENTUM,CF20_ACT5_W10,-0.014281548283742418,0.4,1.5664691818626226,0.9
2019-08-21,EARLY_2016_2019,5,KOSDAQ,MOM1M,MOMENTUM,CF20_ACT5_GT1_DIAG,-0.014265201285266838,0.44999999999999996,1.6424006002023226,1.0
2019-08-21,EARLY_2016_2019,5,KOSDAQ,MOM12_1,MOMENTUM,CF20,-0.0595204235432954,0.19999999999999996,1.1100992641924505,0.45
2019-08-21,EARLY_2016_2019,5,KOSDAQ,MOM12_1,MOMENTUM,CF20_ACT5_W10,-0.056709486446296364,0.25,1.3013454625762733,0.6
2019-08-21,EARLY_2016_2019,5,KOSDAQ,MOM12_1,MOMENTUM,CF20_ACT5_GT1_DIAG,-0.042233049024601114,0.44999999999999996,1.6117110729969621,1.0
2019-08-21,EARLY_2016_2019,5,KOSDAQ,PRIVATE_FLOW,FLOW,CF20,-0.01917994474377268,0.30000000000000004,1.3193522547245,0.6
2019-08-21,EARLY_2016_2019,5,KOSDAQ,PRIVATE_FLOW,FLOW,CF20_ACT5_W10,-0.01157777556298749,0.35,1.4077621258166741,0.7
2019-08-21,EARLY_2016_2019,5,KOSDAQ,PRIVATE_FLOW,FLOW,CF20_ACT5_GT1_DIAG,-0.012941462685812788,0.5,1.630191645187569,1.0
2019-08-21,EARLY_2016_2019,5,KOSDAQ,FOREIGN_FLOW,FLOW,CF20,-0.012775158939621778,0.4,1.094858268544918,0.25
2019-08-21,EARLY_2016_2019,5,KOSDAQ,FOREIGN_FLOW,FLOW,CF20_ACT5_W10,0.007766990247922133,0.5,1.288223169486664,0.4
2019-08-21,EARLY_2016_2019,5,KOSDAQ,FOREIGN_FLOW,FLOW,CF20_ACT5_GT1_DIAG,-0.019867687465189566,0.5,1.644036977356962,1.0
2019-08-21,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,CF20,-0.015176864152746614,0.44999999999999996,1.3919018105382606,0.6
2019-08-21,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,CF20_ACT5_W10,-0.015945565407182356,0.44999999999999996,1.68244702447438,0.8
2019-08-21,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,OP12_REV,REVISION,CF20_ACT5_GT1_DIAG,-0.022366577070821743,0.65,1.815207526969853,1.0
2019-08-21,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,CF20,-0.01766077287247749,0.4,1.5027724426965632,0.65
2019-08-21,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,CF20_ACT5_W10,-0.01435691164027871,0.30000000000000004,1.5910498581076191,0.75
2019-08-21,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,OPFY1_REV,REVISION,CF20_ACT5_GT1_DIAG,-0.02410837201327163,0.6,1.7702764507951194,1.0
2019-08-21,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,CF20,-0.02436777872412729,0.15000000000000002,0.8648109607939289,0.25
2019-08-21,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,CF20_ACT5_W10,-0.02056072102784649,0.25,0.8953943927879294,0.35
2019-08-21,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,PBR12MF,VALUE,CF20_ACT5_GT1_DIAG,-0.018957846042625334,0.75,1.1385285604534097,1.0
2019-08-21,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,CF20,-0.03677845392078919,0.25,0.9588740439900043,0.35
2019-08-21,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,CF20_ACT5_W10,-0.03335948953611354,0.30000000000000004,1.2152542416681433,0.55
2019-08-21,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,PER12MF,VALUE,CF20_ACT5_GT1_DIAG,-0.019410424203850647,0.7,1.4467133988014875,1.0
2019-08-21,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,CF20,-0.005480558624758371,0.30000000000000004,1.5763899528456902,0.7
2019-08-21,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,CF20_ACT5_W10,-0.012734579839829346,0.4,1.8147124616028798,0.95
2019-08-21,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,MOM1M,MOMENTUM,CF20_ACT5_GT1_DIAG,-0.011401163395336818,0.4,1.8280453195306656,1.0
2019-08-21,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,CF20,-0.056845138790453296,0.25,1.299261507141989,0.6
2019-08-21,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,CF20_ACT5_W10,-0.044249990899577166,0.30000000000000004,1.6487851413371828,0.85
2019-08-21,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,MOM12_1,MOMENTUM,CF20_ACT5_GT1_DIAG,-0.032773305500406316,0.55,1.7652994163368838,1.0
2019-08-21,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,CF20,-0.014140034564443188,0.15000000000000002,1.41881817895994,0.55
2019-08-21,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,CF20_ACT5_W10,-0.002256764028773453,0.25,1.6914329198747766,0.75
2019-08-21,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,PRIVATE_FLOW,FLOW,CF20_ACT5_GT1_DIAG,-0.010397577458642997,0.44999999999999996,1.8776459302410102,1.0
2019-08-21,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,CF20,-0.0104867646900698,0.4,1.5055201171996428,0.5
2019-08-21,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,CF20_ACT5_W10,-0.013628112926507693,0.44999999999999996,1.9406337966119653,0.75
2019-08-21,EARLY_2016_2019,5,KOSPI_KOSDAQ_ALL,FOREIGN_FLOW,FLOW,CF20_ACT5_GT1_DIAG,-0.018028925470314584,0.55,2.0816806323363948,1.0
2019-08-21,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,CF20,-0.018293740775441946,0.44999999999999996,1.4842701032777337,0.6
2019-08-21,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,CF20_ACT5_W10,-0.018088950617189105,0.55,1.6072509832954966,0.7
2019-08-21,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,OP12_REV,REVISION,CF20_ACT5_GT1_DIAG,-0.025226991882783305,0.65,1.8716534508752205,1.0
2019-08-21,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,CF20,-0.019198137554505966,0.5,1.4899024267121486,0.6
2019-08-21,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,CF20_ACT5_W10,-0.019862459393285077,0.55,1.5681589755817895,0.65
2019-08-21,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,OPFY1_REV,REVISION,CF20_ACT5_GT1_DIAG,-0.027433040596460012,0.6,1.7860504161224735,1.0
2019-08-21,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,CF20,-0.027842561993733174,0.09999999999999998,0.9098232251711063,0.3
2019-08-21,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,CF20_ACT5_W10,-0.018868378396974753,0.25,0.9593845371579912,0.4
2019-08-21,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,PBR12MF,VALUE,CF20_ACT5_GT1_DIAG,-0.014962721823832053,0.65,1.4826236312809682,1.0
2019-08-21,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,CF20,-0.017074600899897017,0.19999999999999996,1.1669858260253574,0.45
2019-08-21,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,CF20_ACT5_W10,-0.016228047186365217,0.30000000000000004,1.2162232575912184,0.5
2019-08-21,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,PER12MF,VALUE,CF20_ACT5_GT1_DIAG,-0.018374943800848916,0.65,1.659985875032546,1.0
2019-08-21,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,CF20,-0.01590771412128473,0.4,1.5283810316929123,0.75
2019-08-21,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,CF20_ACT5_W10,-0.01829378363707561,0.44999999999999996,1.692518764371723,0.9
2019-08-21,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,MOM1M,MOMENTUM,CF20_ACT5_GT1_DIAG,-0.017736864022173005,0.5,1.7462985783692269,1.0
2019-08-21,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,CF20,-0.04663345766657345,0.35,1.1152201725770454,0.5
2019-08-21,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,CF20_ACT5_W10,-0.05507066997018404,0.35,1.3801229469329939,0.7
2019-08-21,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,MOM12_1,MOMENTUM,CF20_ACT5_GT1_DIAG,-0.04692969795713699,0.5,1.6878714703593798,1.0
2019-08-21,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CF20,-0.02164355197049552,0.30000000000000004,1.3994574656282597,0.6
2019-08-21,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CF20_ACT5_W10,-0.015363025773039227,0.25,1.5029575340399233,0.7
2019-08-21,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,PRIVATE_FLOW,FLOW,CF20_ACT5_GT1_DIAG,-0.02387816810596883,0.5,1.8182246969930056,1.0
2019-08-21,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CF20,-0.020283960126853195,0.44999999999999996,1.3511668347518124,0.4
2019-08-21,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CF20_ACT5_W10,-0.016063627310464606,0.5,1.7566817692676202,0.6
2019-08-21,EARLY_2016_2019,5,KOSDAQ_PLUS_KOSPI_EX_K200,FOREIGN_FLOW,FLOW,CF20_ACT5_GT1_DIAG,-0.017755110960055578,0.55,2.052870581815006,1.0
2019-08-28,EARLY_2016_2019,5,K200,OP12_REV,REVISION,CF20,0.03734546201005505,0.050000000000000044,0.7976718512130145,0.1
2019-08-28,EARLY_2016_2019,5,K200,OP12_REV,REVISION,CF20_ACT5_W10,0.041957554320208014,0.15000000000000002,0.8631060497867852,0.1
