date,universe,eval_year,liquidity_score,persist_score,train_l67,permission,persist_action,liq_top2_gate_gross,liq_top2_gate_w_MOM1M,liq_top2_gate_w_MOM12_1,liq_top2_gate_w_OP12_REV,liq_top2_gate_w_OPFY1_REV,liq_top2_gate_w_PBR12MF,liq_top2_gate_w_PER12MF,liq_top2_gate_w_PRIVATE_FLOW,liq_top2_gate_w_FOREIGN_FLOW,persist_liq_gate_gross,persist_liq_gate_w_MOM1M,persist_liq_gate_w_MOM12_1,persist_liq_gate_w_OP12_REV,persist_liq_gate_w_OPFY1_REV,persist_liq_gate_w_PBR12MF,persist_liq_gate_w_PER12MF,persist_liq_gate_w_PRIVATE_FLOW,persist_liq_gate_w_FOREIGN_FLOW,persist_only_gross,persist_only_w_MOM1M,persist_only_w_MOM12_1,persist_only_w_OP12_REV,persist_only_w_OPFY1_REV,persist_only_w_PBR12MF,persist_only_w_PER12MF,persist_only_w_PRIVATE_FLOW,persist_only_w_FOREIGN_FLOW,top2_gross,top2_w_MOM1M,top2_w_MOM12_1,top2_w_OP12_REV,top2_w_OPFY1_REV,top2_w_PBR12MF,top2_w_PER12MF,top2_w_PRIVATE_FLOW,top2_w_FOREIGN_FLOW,ew8_gross,ew8_w_MOM1M,ew8_w_MOM12_1,ew8_w_OP12_REV,ew8_w_OPFY1_REV,ew8_w_PBR12MF,ew8_w_PER12MF,ew8_w_PRIVATE_FLOW,ew8_w_FOREIGN_FLOW
2026-03-17,KOSDAQ_PLUS_KOSPI_EX_K200,2026,1.1075707356751807,-0.5202887859155839,0.4495821598661102,True,BOTTOM2,-0.008278020805803499,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.00442333270040645,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.00442333270040645,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.008278020805803499,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,-0.008290406828556062,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2026-04-14,KOSDAQ_PLUS_KOSPI_EX_K200,2026,-1.0933542502040068,0.17358409243600903,0.4495821598661102,False,EW8,0.0497054489221089,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0497054489221089,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0497054489221089,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.10289859833323885,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0497054489221089,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-01-03,KOSPI_ALL,2020,-1.6278149774406316,0.3881443888241461,0.3887598035323377,False,TOP2,0.019013694707146263,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.019013694707146263,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.050740239147675795,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.050740239147675795,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.019013694707146263,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-02-04,KOSPI_ALL,2020,0.4563675356785306,0.09087678178302427,0.3887598035323377,True,EW8,-0.00795630284659065,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,-0.009313541503734176,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.009313541503734176,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.00795630284659065,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,-0.009313541503734176,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-03-03,KOSPI_ALL,2020,-0.04307153636100913,0.5475322493447328,0.3887598035323377,False,TOP2,-0.011233810107719512,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.011233810107719512,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.03664191856329755,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.03664191856329755,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.011233810107719512,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-03-31,KOSPI_ALL,2020,-1.8091026094909781,-0.4781265886108817,0.3887598035323377,False,BOTTOM2,-0.00851968078849944,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.00851968078849944,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.006993471944588499,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-0.07669186025828695,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.00851968078849944,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-04-29,KOSPI_ALL,2020,0.3138251016639721,-0.6768557069189483,0.3887598035323377,False,BOTTOM2,0.015201732817334425,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.015201732817334425,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0206396031566716,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.060603706288562154,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.015201732817334425,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-01,KOSPI_ALL,2020,-0.11179520122440845,0.34185989733121536,0.3887598035323377,False,TOP2,0.008577888681248652,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.008577888681248652,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0333871718534212,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0333871718534212,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.008577888681248652,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-06-29,KOSPI_ALL,2020,1.648477952117145,0.10850412803669464,0.3887598035323377,True,EW8,0.07892274569596056,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0220586831960173,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0220586831960173,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.07892274569596056,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0220586831960173,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-07-27,KOSPI_ALL,2020,-1.2941811676307051,0.2753112261746116,0.3887598035323377,False,TOP2,-0.005823496427625401,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.005823496427625401,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.013924811851220149,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.013924811851220149,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.005823496427625401,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-08-25,KOSPI_ALL,2020,1.3489235986163,0.9253711586108517,0.3887598035323377,True,TOP2,-0.0310544167776027,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0310544167776027,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0310544167776027,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0310544167776027,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.017162998235923474,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-09-22,KOSPI_ALL,2020,0.2206127201030952,-0.590846393924206,0.3887598035323377,False,BOTTOM2,0.026035687471759675,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.026035687471759675,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.015953657700740552,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0688292791048633,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.026035687471759675,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-10-26,KOSPI_ALL,2020,-0.22239281511600315,-0.33791840868196504,0.3887598035323377,False,BOTTOM2,-0.0099555235250454,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0099555235250454,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.02196636276229465,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,-0.04318302416439065,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.0099555235250454,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-11-23,KOSPI_ALL,2020,-1.110833276806444,0.11045818941386383,0.3887598035323377,False,EW8,-0.02137893265267251,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.02137893265267251,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.02137893265267251,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0007425900976174502,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,-0.02137893265267251,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2020-12-21,KOSPI_ALL,2020,0.4342613385681158,-0.6683054947562489,0.3887598035323377,True,BOTTOM2,0.026250652169498002,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0031241370064556,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0031241370064556,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.026250652169498002,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.032407575185725346,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2021-01-21,KOSPI_ALL,2021,0.3249649937202323,-0.10071984241548891,0.42654729034038397,False,EW8,0.008532970253271073,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.008532970253271073,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.008532970253271073,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0180658047578908,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.008532970253271073,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2021-02-22,KOSPI_ALL,2021,0.3922053645120158,0.03869122185507999,0.42654729034038397,False,EW8,0.013923376186131053,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.013923376186131053,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.013923376186131053,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.050181932237102655,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.013923376186131053,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2021-03-23,KOSPI_ALL,2021,0.3529314792298018,-0.4325486415433208,0.42654729034038397,False,BOTTOM2,0.019624973488564564,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.019624973488564564,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0428406268244454,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.0076561520260887,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.019624973488564564,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2021-04-20,KOSPI_ALL,2021,-0.4608295172343821,-0.07466712357090723,0.42654729034038397,False,EW8,0.025841628632879934,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.025841628632879934,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.025841628632879934,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0441203840970947,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.025841628632879934,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2021-05-20,KOSPI_ALL,2021,0.8774599779980896,0.42597649927827247,0.42654729034038397,True,TOP2,-0.0201070641615716,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.0201070641615716,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.0201070641615716,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.0201070641615716,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.023002729274836337,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2021-06-17,KOSPI_ALL,2021,0.5239518997754381,-0.980327424171566,0.42654729034038397,True,BOTTOM2,0.014215939423976,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,-0.0067691452144939,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.0067691452144939,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.014215939423976,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,-0.003894798374111999,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2021-07-15,KOSPI_ALL,2021,0.6520401799484755,-0.5080407147231725,0.42654729034038397,True,BOTTOM2,0.011611033605600299,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,-0.004127264264446249,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,-0.004127264264446249,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.011611033605600299,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,-0.005430885381069162,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2021-08-12,KOSPI_ALL,2021,-0.05272217335037577,-0.1793657543725407,0.42654729034038397,False,BOTTOM2,0.02657240584835822,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.02657240584835822,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.029054538724160146,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,-0.0033745362758694497,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.02657240584835822,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2021-09-10,KOSPI_ALL,2021,0.2919829216853704,-0.13127342682522353,0.42654729034038397,False,EW8,0.006052235298053963,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.006052235298053963,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.006052235298053963,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.00212043825497405,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.006052235298053963,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2021-10-15,KOSPI_ALL,2021,0.3786197563270124,-0.09884086607061114,0.42654729034038397,False,EW8,0.008327926725717773,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.008327926725717773,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.008327926725717773,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0408693867335682,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.008327926725717773,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2021-11-12,KOSPI_ALL,2021,0.291710041067449,-0.347677633667424,0.42654729034038397,False,BOTTOM2,-0.0016173138713282001,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0016173138713282001,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0064522266420637495,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,-0.0073860858867163,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,-0.0016173138713282001,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2021-12-10,KOSPI_ALL,2021,0.911217031728463,-0.033923615490239444,0.42654729034038397,True,EW8,-0.0193384670263238,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.007529625241032038,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.007529625241032038,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0193384670263238,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.007529625241032038,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-01-10,KOSPI_ALL,2022,-1.0918729475895368,-0.019198692767285856,0.4041451531410795,False,EW8,0.009587949972117864,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.009587949972117864,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.009587949972117864,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.041773886516790204,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.009587949972117864,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-02-10,KOSPI_ALL,2022,0.380203435785282,-0.1459490499270851,0.4041451531410795,False,EW8,0.011708568102761113,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.011708568102761113,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.011708568102761113,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.01403724221201775,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.011708568102761113,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-03-14,KOSPI_ALL,2022,-0.5052691016000028,-0.06765779144369855,0.4041451531410795,False,EW8,-9.880551922162643e-05,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-9.880551922162643e-05,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-9.880551922162643e-05,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.050067595780387254,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,-9.880551922162643e-05,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-04-11,KOSPI_ALL,2022,0.7537466228709145,-0.15593968165968689,0.4041451531410795,True,EW8,0.03255204224753145,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.020311611731279905,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.020311611731279905,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.03255204224753145,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.020311611731279905,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-05-10,KOSPI_ALL,2022,-0.8832733334817672,-0.07429007711093856,0.4041451531410795,False,EW8,-0.0002785448541027624,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0002785448541027624,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0002785448541027624,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0029832713374724,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,-0.0002785448541027624,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-06-09,KOSPI_ALL,2022,0.6158435341642031,0.2512121892127445,0.4041451531410795,True,TOP2,-0.0067652888250159995,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,-0.0067652888250159995,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,-0.0067652888250159995,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,-0.0067652888250159995,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,-0.021327680446471747,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-07-07,KOSPI_ALL,2022,1.4369308852735667,0.2988864714549912,0.4041451531410795,True,TOP2,-0.01181597078432005,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,-0.01181597078432005,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,-0.01181597078432005,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,-0.01181597078432005,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,-0.007617563271140314,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-08-04,KOSPI_ALL,2022,-1.4069158455097035,0.20265539964000828,0.4041451531410795,False,TOP2,0.04488246978428031,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.04488246978428031,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.06078038510892375,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.06078038510892375,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.04488246978428031,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-09-02,KOSPI_ALL,2022,0.6519131604949459,-0.07033551965521781,0.4041451531410795,True,EW8,0.03481536186252595,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.02901685502555781,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.02901685502555781,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.03481536186252595,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.02901685502555781,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-10-05,KOSPI_ALL,2022,0.3932166196108056,-0.2997569465901576,0.4041451531410795,False,BOTTOM2,0.002012771228852002,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.002012771228852002,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.001889209196531457,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.00131246772423,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.002012771228852002,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-11-03,KOSPI_ALL,2022,-0.06511492235249644,0.17174482581412304,0.4041451531410795,False,TOP2,-0.027047535097726002,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.027047535097726002,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.06723294572762084,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,-0.06723294572762084,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,-0.027047535097726002,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-12-01,KOSPI_ALL,2022,-0.7008681074294812,0.06556648018245384,0.4041451531410795,False,EW8,0.010179824557926613,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.010179824557926613,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.010179824557926613,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.04900222843814375,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.010179824557926613,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2022-12-29,KOSPI_ALL,2022,-0.30693409157979296,-0.08918624056374432,0.4041451531410795,False,EW8,-0.02399359499960221,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.02399359499960221,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.02399359499960221,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.05045508872130225,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.02399359499960221,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-01-31,KOSPI_ALL,2023,-0.7997321994868126,0.004005681228118071,0.3970489169833965,False,EW8,0.015582636622681615,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.015582636622681615,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.015582636622681615,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.008381795006072449,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.015582636622681615,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-02-28,KOSPI_ALL,2023,0.407765305727483,0.8265625042144447,0.3970489169833965,True,TOP2,0.0613452569452599,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0613452569452599,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0613452569452599,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0613452569452599,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.01411346160177955,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-03-29,KOSPI_ALL,2023,0.28639980115799235,-0.5179930074974395,0.3970489169833965,False,BOTTOM2,0.0017956731183757743,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0017956731183757743,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0075748132859535,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.01348448011368535,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0017956731183757743,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-04-26,KOSPI_ALL,2023,0.4053699253317545,0.15698813586309504,0.3970489169833965,True,TOP2,-0.013135231303748449,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.013135231303748449,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.013135231303748449,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.013135231303748449,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.0027207335760030494,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-05-26,KOSPI_ALL,2023,0.5980089150071933,0.21534372032216834,0.3970489169833965,True,TOP2,0.0544119935969863,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0544119935969863,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0544119935969863,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0544119935969863,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.024119826379854815,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-06-27,KOSPI_ALL,2023,0.5383234033640046,-0.4711265899251508,0.3970489169833965,True,BOTTOM2,0.1637158245240398,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.02038208426828705,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-0.02038208426828705,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.1637158245240398,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.03851106530752665,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-07-25,KOSPI_ALL,2023,-1.296314486735353,-0.6183161763134077,0.3970489169833965,False,BOTTOM2,-0.02163014679956309,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.02163014679956309,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.016961301520786,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.07527221696883865,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.02163014679956309,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-08-23,KOSPI_ALL,2023,1.6307147969381874,0.9894082637125133,0.3970489169833965,True,TOP2,0.0556308906671545,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0556308906671545,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0556308906671545,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0556308906671545,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.007049024620054049,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-09-20,KOSPI_ALL,2023,-0.008424824269474626,-0.23209524545615898,0.3970489169833965,False,BOTTOM2,0.014184761283441198,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.014184761283441198,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0013994984831252,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.05105553687055725,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.014184761283441198,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
2023-10-25,KOSPI_ALL,2023,0.3587669271407227,0.10126143567998581,0.3970489169833965,False,EW8,-0.0300046215878577,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0300046215878577,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0300046215878577,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.029135976332319048,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.0300046215878577,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
