date,universe,eval_year,liquidity_score,persist_score,train_l67,permission,persist_action,liq_top2_gate_gross,liq_top2_gate_w_MOM1M,liq_top2_gate_w_MOM12_1,liq_top2_gate_w_OP12_REV,liq_top2_gate_w_OPFY1_REV,liq_top2_gate_w_PBR12MF,liq_top2_gate_w_PER12MF,liq_top2_gate_w_PRIVATE_FLOW,liq_top2_gate_w_FOREIGN_FLOW,persist_liq_gate_gross,persist_liq_gate_w_MOM1M,persist_liq_gate_w_MOM12_1,persist_liq_gate_w_OP12_REV,persist_liq_gate_w_OPFY1_REV,persist_liq_gate_w_PBR12MF,persist_liq_gate_w_PER12MF,persist_liq_gate_w_PRIVATE_FLOW,persist_liq_gate_w_FOREIGN_FLOW,persist_only_gross,persist_only_w_MOM1M,persist_only_w_MOM12_1,persist_only_w_OP12_REV,persist_only_w_OPFY1_REV,persist_only_w_PBR12MF,persist_only_w_PER12MF,persist_only_w_PRIVATE_FLOW,persist_only_w_FOREIGN_FLOW,top2_gross,top2_w_MOM1M,top2_w_MOM12_1,top2_w_OP12_REV,top2_w_OPFY1_REV,top2_w_PBR12MF,top2_w_PER12MF,top2_w_PRIVATE_FLOW,top2_w_FOREIGN_FLOW,ew8_gross,ew8_w_MOM1M,ew8_w_MOM12_1,ew8_w_OP12_REV,ew8_w_OPFY1_REV,ew8_w_PBR12MF,ew8_w_PER12MF,ew8_w_PRIVATE_FLOW,ew8_w_FOREIGN_FLOW,cost_bps,liq_top2_gate_turnover,liq_top2_gate_ret,persist_liq_gate_turnover,persist_liq_gate_ret,persist_only_turnover,persist_only_ret,top2_turnover,top2_ret,ew8_turnover,ew8_ret
2022-08-04,KOSPI_ALL,2022,-1.4069158455097035,0.20265539964000828,0.4041451531410795,False,TOP2,0.04488246978428031,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.04488246978428031,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.06078038510892375,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.06078038510892375,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.04488246978428031,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,0.04488246978428031,0.75,0.04488246978428031,1.0,0.06078038510892375,1.0,0.06078038510892375,0.0,0.04488246978428031
2022-09-02,KOSPI_ALL,2022,0.6519131604949459,-0.07033551965521781,0.4041451531410795,True,EW8,0.03481536186252595,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.02901685502555781,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.02901685502555781,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.03481536186252595,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.02901685502555781,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,0.03481536186252595,0.0,0.02901685502555781,0.75,0.02901685502555781,0.5,0.03481536186252595,0.0,0.02901685502555781
2022-10-05,KOSPI_ALL,2022,0.3932166196108056,-0.2997569465901576,0.4041451531410795,False,BOTTOM2,0.002012771228852002,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.002012771228852002,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.001889209196531457,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.00131246772423,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.002012771228852002,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,0.002012771228852002,0.0,0.002012771228852002,0.75,0.001889209196531457,0.5,0.00131246772423,0.0,0.002012771228852002
2022-11-03,KOSPI_ALL,2022,-0.06511492235249644,0.17174482581412304,0.4041451531410795,False,TOP2,-0.027047535097726002,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.027047535097726002,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.06723294572762084,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,-0.06723294572762084,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,-0.027047535097726002,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.0,-0.027047535097726002,0.0,-0.027047535097726002,1.0,-0.06723294572762084,0.5,-0.06723294572762084,0.0,-0.027047535097726002
2022-12-01,KOSPI_ALL,2022,-0.7008681074294812,0.06556648018245384,0.4041451531410795,False,EW8,0.010179824557926613,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.010179824557926613,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.010179824557926613,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.04900222843814375,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.010179824557926613,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.0,0.010179824557926613,0.0,0.010179824557926613,0.75,0.010179824557926613,1.0,-0.04900222843814375,0.0,0.010179824557926613
2022-12-29,KOSPI_ALL,2022,-0.30693409157979296,-0.08918624056374432,0.4041451531410795,False,EW8,-0.02399359499960221,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.02399359499960221,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.02399359499960221,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.05045508872130225,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.02399359499960221,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.0,-0.02399359499960221,0.0,-0.02399359499960221,0.0,-0.02399359499960221,1.0,-0.05045508872130225,0.0,-0.02399359499960221
2023-01-31,KOSPI_ALL,2023,-0.7997321994868126,0.004005681228118071,0.3970489169833965,False,EW8,0.015582636622681615,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.015582636622681615,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.015582636622681615,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.008381795006072449,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.015582636622681615,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.0,0.015582636622681615,0.0,0.015582636622681615,0.0,0.015582636622681615,1.0,0.008381795006072449,0.0,0.015582636622681615
2023-02-28,KOSPI_ALL,2023,0.407765305727483,0.8265625042144447,0.3970489169833965,True,TOP2,0.0613452569452599,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0613452569452599,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0613452569452599,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0613452569452599,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.01411346160177955,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,0.0613452569452599,0.75,0.0613452569452599,0.75,0.0613452569452599,1.0,0.0613452569452599,0.0,0.01411346160177955
2023-03-29,KOSPI_ALL,2023,0.28639980115799235,-0.5179930074974395,0.3970489169833965,False,BOTTOM2,0.0017956731183757743,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0017956731183757743,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0075748132859535,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.01348448011368535,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0017956731183757743,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,0.0017956731183757743,0.75,0.0017956731183757743,1.0,-0.0075748132859535,0.5,0.01348448011368535,0.0,0.0017956731183757743
2023-04-26,KOSPI_ALL,2023,0.4053699253317545,0.15698813586309504,0.3970489169833965,True,TOP2,-0.013135231303748449,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.013135231303748449,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.013135231303748449,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.013135231303748449,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,-0.0027207335760030494,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,-0.013135231303748449,0.75,-0.013135231303748449,1.0,-0.013135231303748449,0.5,-0.013135231303748449,0.0,-0.0027207335760030494
2023-05-26,KOSPI_ALL,2023,0.5980089150071933,0.21534372032216834,0.3970489169833965,True,TOP2,0.0544119935969863,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0544119935969863,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0544119935969863,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0544119935969863,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.024119826379854815,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,1.0,0.0544119935969863,1.0,0.0544119935969863,1.0,0.0544119935969863,1.0,0.0544119935969863,0.0,0.024119826379854815
2023-06-27,KOSPI_ALL,2023,0.5383234033640046,-0.4711265899251508,0.3970489169833965,True,BOTTOM2,0.1637158245240398,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.02038208426828705,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-0.02038208426828705,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.1637158245240398,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.03851106530752665,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.5,0.1637158245240398,1.0,-0.02038208426828705,1.0,-0.02038208426828705,0.5,0.1637158245240398,0.0,0.03851106530752665
2023-07-25,KOSPI_ALL,2023,-1.296314486735353,-0.6183161763134077,0.3970489169833965,False,BOTTOM2,-0.02163014679956309,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.02163014679956309,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.016961301520786,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.07527221696883865,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.02163014679956309,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,-0.02163014679956309,0.75,-0.02163014679956309,0.5,0.016961301520786,0.0,-0.07527221696883865,0.0,-0.02163014679956309
2023-08-23,KOSPI_ALL,2023,1.6307147969381874,0.9894082637125133,0.3970489169833965,True,TOP2,0.0556308906671545,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0556308906671545,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0556308906671545,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0556308906671545,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.007049024620054049,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,0.0556308906671545,0.75,0.0556308906671545,0.5,0.0556308906671545,1.0,0.0556308906671545,0.0,0.007049024620054049
2023-09-20,KOSPI_ALL,2023,-0.008424824269474626,-0.23209524545615898,0.3970489169833965,False,BOTTOM2,0.014184761283441198,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.014184761283441198,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0013994984831252,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.05105553687055725,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.014184761283441198,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,0.014184761283441198,0.75,0.014184761283441198,1.0,-0.0013994984831252,0.5,0.05105553687055725,0.0,0.014184761283441198
2023-10-25,KOSPI_ALL,2023,0.3587669271407227,0.10126143567998581,0.3970489169833965,False,EW8,-0.0300046215878577,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0300046215878577,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0300046215878577,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.029135976332319048,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.0300046215878577,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.0,-0.0300046215878577,0.0,-0.0300046215878577,0.75,-0.0300046215878577,0.0,-0.029135976332319048,0.0,-0.0300046215878577
2023-11-22,KOSPI_ALL,2023,0.7058651693565388,-0.10583283060648764,0.3970489169833965,True,EW8,-0.0265148109765076,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,-0.009341061869675166,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.009341061869675166,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0265148109765076,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,-0.009341061869675166,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,-0.0265148109765076,0.0,-0.009341061869675166,0.0,-0.009341061869675166,0.5,-0.0265148109765076,0.0,-0.009341061869675166
2023-12-20,KOSPI_ALL,2023,-1.3500096421705006,0.16949662624392364,0.3970489169833965,False,TOP2,-0.0058529632458422624,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0058529632458422624,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.00824784989384105,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.00824784989384105,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.0058529632458422624,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,-0.0058529632458422624,0.0,-0.0058529632458422624,0.75,-0.00824784989384105,1.0,-0.00824784989384105,0.0,-0.0058529632458422624
2024-01-22,KOSPI_ALL,2024,0.9689520628888157,-0.1707375281039424,0.4013406464189626,True,EW8,-0.01395793639423825,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.003831370649380523,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.003831370649380523,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.01395793639423825,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.003831370649380523,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,-0.01395793639423825,0.0,0.003831370649380523,0.75,0.003831370649380523,1.0,-0.01395793639423825,0.0,0.003831370649380523
2024-02-21,KOSPI_ALL,2024,0.20575359266133084,-0.5483290243243584,0.4013406464189626,False,BOTTOM2,-0.004792441760442449,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.004792441760442449,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.005359913247714751,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,-0.016675737514024798,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.004792441760442449,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,-0.004792441760442449,0.0,-0.004792441760442449,0.75,-0.005359913247714751,1.0,-0.016675737514024798,0.0,-0.004792441760442449
2024-03-21,KOSPI_ALL,2024,-0.3686223538379423,1.1834565044517673,0.4013406464189626,False,TOP2,0.016994329276377347,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.016994329276377347,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0421608346847517,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0421608346847517,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.016994329276377347,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.0,0.016994329276377347,0.0,0.016994329276377347,0.5,0.0421608346847517,1.0,0.0421608346847517,0.0,0.016994329276377347
2024-04-19,KOSPI_ALL,2024,0.12202835596831663,0.8921689258049087,0.4013406464189626,False,TOP2,0.021782252808780475,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.021782252808780475,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.025310321673992598,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.025310321673992598,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.021782252808780475,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.0,0.021782252808780475,0.0,0.021782252808780475,0.5,0.025310321673992598,0.5,0.025310321673992598,0.0,0.021782252808780475
2024-05-22,KOSPI_ALL,2024,-0.4794204885434961,0.08852950334858974,0.4013406464189626,False,EW8,0.01502469217346531,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.01502469217346531,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.01502469217346531,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.02191294034046165,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.01502469217346531,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.0,0.01502469217346531,0.0,0.01502469217346531,0.75,0.01502469217346531,0.5,0.02191294034046165,0.0,0.01502469217346531
2024-06-20,KOSPI_ALL,2024,0.3160647865593346,-0.027211184732307932,0.4013406464189626,False,EW8,0.009155046675515727,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.009155046675515727,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.009155046675515727,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0164793463330542,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.009155046675515727,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.0,0.009155046675515727,0.0,0.009155046675515727,0.0,0.009155046675515727,1.0,0.0164793463330542,0.0,0.009155046675515727
2024-07-18,KOSPI_ALL,2024,-0.4346316792005093,-0.21507588704357453,0.4013406464189626,False,BOTTOM2,0.021949188389298824,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.021949188389298824,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.04094053878223865,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.01011612461154195,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.021949188389298824,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.0,0.021949188389298824,0.0,0.021949188389298824,0.75,0.04094053878223865,0.5,0.01011612461154195,0.0,0.021949188389298824
2024-08-16,KOSPI_ALL,2024,0.24829775951184074,0.5788589030598306,0.4013406464189626,False,TOP2,-0.0022007640759771478,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0022007640759771478,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0013085832543895514,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.0013085832543895514,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.0022007640759771478,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.0,-0.0022007640759771478,0.0,-0.0022007640759771478,0.0,-0.0013085832543895514,1.0,-0.0013085832543895514,0.0,-0.0022007640759771478
2024-09-13,KOSPI_ALL,2024,0.942601017652759,-0.0660952290939223,0.4013406464189626,True,EW8,-0.0313979511208831,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,-0.002362215378208287,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.002362215378208287,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0313979511208831,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,-0.002362215378208287,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,-0.0313979511208831,0.0,-0.002362215378208287,0.75,-0.002362215378208287,1.0,-0.0313979511208831,0.0,-0.002362215378208287
2024-10-21,KOSPI_ALL,2024,0.6159367706650726,0.026563115267646698,0.4013406464189626,True,EW8,0.0663772157806599,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.05441500058527267,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.05441500058527267,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0663772157806599,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.05441500058527267,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,1.0,0.0663772157806599,0.0,0.05441500058527267,0.0,0.05441500058527267,1.0,0.0663772157806599,0.0,0.05441500058527267
2024-11-18,KOSPI_ALL,2024,-1.1966282594572928,0.1968186204413314,0.4013406464189626,False,TOP2,-0.02187618682403267,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.02187618682403267,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.0471765757867694,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.0471765757867694,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.02187618682403267,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,-0.02187618682403267,0.0,-0.02187618682403267,0.75,-0.0471765757867694,0.5,-0.0471765757867694,0.0,-0.02187618682403267
2024-12-16,KOSPI_ALL,2024,0.3040792039340404,0.12876182616699902,0.4013406464189626,False,EW8,0.002558365102383548,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.002558365102383548,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.002558365102383548,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0091297779689655,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.002558365102383548,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.0,0.002558365102383548,0.0,0.002558365102383548,0.75,0.002558365102383548,1.0,0.0091297779689655,0.0,0.002558365102383548
2025-01-16,KOSPI_ALL,2025,0.25562871783599744,-0.32647701734237333,0.3980730610801204,False,BOTTOM2,-0.002869889461487962,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.002869889461487962,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.015377935348141449,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.010711569500046099,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,-0.002869889461487962,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.0,-0.002869889461487962,0.0,-0.002869889461487962,0.75,-0.015377935348141449,1.0,-0.010711569500046099,0.0,-0.002869889461487962
2025-02-19,KOSPI_ALL,2025,-2.0740712491984965,-0.019221631089260654,0.3980730610801204,False,EW8,0.02735443250895546,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.02735443250895546,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.02735443250895546,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0127873197791615,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.02735443250895546,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.0,0.02735443250895546,0.0,0.02735443250895546,0.75,0.02735443250895546,1.0,0.0127873197791615,0.0,0.02735443250895546
2025-03-20,KOSPI_ALL,2025,1.4062953521812895,-0.20840150782053682,0.3980730610801204,True,BOTTOM2,0.0024389111755966,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.028153816459793597,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.028153816459793597,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0024389111755966,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.028949981556948376,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,0.0024389111755966,0.75,0.028153816459793597,0.75,0.028153816459793597,1.0,0.0024389111755966,0.0,0.028949981556948376
2025-04-17,KOSPI_ALL,2025,1.012879353041776,-0.015819457034779143,0.3980730610801204,True,EW8,0.0402296304708379,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.034196060309069756,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.034196060309069756,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0402296304708379,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.034196060309069756,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,1.0,0.0402296304708379,0.75,0.034196060309069756,0.75,0.034196060309069756,1.0,0.0402296304708379,0.0,0.034196060309069756
2025-05-20,KOSPI_ALL,2025,-0.9598483190696981,0.496517752081098,0.3980730610801204,False,TOP2,0.042226269800247074,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.042226269800247074,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.0313276686596766,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0313276686596766,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.042226269800247074,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,0.042226269800247074,0.0,0.042226269800247074,0.75,0.0313276686596766,0.5,0.0313276686596766,0.0,0.042226269800247074
2025-06-19,KOSPI_ALL,2025,-0.13912507507197983,-0.46229627892169173,0.3980730610801204,False,BOTTOM2,0.024577025349602738,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.024577025349602738,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.09564944081734744,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.0337337092506028,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.024577025349602738,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.0,0.024577025349602738,0.0,0.024577025349602738,1.0,0.09564944081734744,1.0,-0.0337337092506028,0.0,0.024577025349602738
2025-07-17,KOSPI_ALL,2025,0.6258981897506066,-0.04388866256206335,0.3980730610801204,True,EW8,-0.1164509374688848,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.045815880636554944,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.045815880636554944,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.1164509374688848,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.045815880636554944,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,-0.1164509374688848,0.0,-0.045815880636554944,0.75,-0.045815880636554944,1.0,-0.1164509374688848,0.0,-0.045815880636554944
2025-08-14,KOSPI_ALL,2025,0.4723229832605765,-0.507441824796733,0.3980730610801204,True,BOTTOM2,-0.0015182580530582988,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,-0.0109134052253387,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.0109134052253387,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,-0.0015182580530582988,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0214291886866056,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,1.0,-0.0015182580530582988,0.75,-0.0109134052253387,0.75,-0.0109134052253387,1.0,-0.0015182580530582988,0.0,0.0214291886866056
2025-09-12,KOSPI_ALL,2025,-1.6197469494522398,-0.47013565601399626,0.3980730610801204,False,BOTTOM2,-0.004900415581849412,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.004900415581849412,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,-0.021662376659694352,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,-0.027446954405980897,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,-0.004900415581849412,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0,0.75,-0.004900415581849412,0.75,-0.004900415581849412,0.5,-0.021662376659694352,1.0,-0.027446954405980897,0.0,-0.004900415581849412
