policy,phase,return_type,period,n_days,cagr,sharpe,mdd,annual_turnover,annual_allocation_turnover,avg_target_exposure,share_half_or_less,share_zero
FB20_HALF_PLUS_CRASH0,0,GROSS,TRAIN_2016_2022,1721,0.14278304077618542,0.8159955620948331,-0.38095030576644484,18.546388031976704,9.086888429891461,0.6830331202789076,0.52643811737362,0.10749564206856478
FB20_HALF_PLUS_CRASH0,0,GROSS,OOS_2023_2024,489,0.12300987567920285,0.7357470169012954,-0.15219503388024136,18.69352175890074,7.537763691620411,0.745398773006135,0.4274028629856851,0.081799591002045
FB20_HALF_PLUS_CRASH0,0,GROSS,PRE_STRESS_2016_2024,2210,0.138378110732577,0.7987106276278704,-0.38095030576644484,18.578943865671658,8.744118295495738,0.6968325791855203,0.504524886877828,0.10180995475113122
FB20_HALF_PLUS_CRASH0,0,GROSS,BULL_2025,242,0.3220464264752332,1.7757310331464131,-0.12059025404798618,19.449517927707536,8.474580124851853,0.7210743801652892,0.49586776859504134,0.06198347107438017
FB20_HALF_PLUS_CRASH0,0,GROSS,YTD_2026,147,0.3488514636179445,1.2636271867918203,-0.08074324357048557,15.010811521615144,8.562487105327856,0.445578231292517,0.7414965986394558,0.3673469387755102
FB20_HALF_PLUS_CRASH0,0,NET30,TRAIN_2016_2022,1721,0.08089509762734837,0.5131733787345806,-0.38582759653235077,18.547646531230683,9.08814692914544,0.6830331202789076,0.52643811737362,0.10749564206856478
FB20_HALF_PLUS_CRASH0,0,NET30,OOS_2023_2024,489,0.06170868242543759,0.4253191125657844,-0.1562231388337746,18.69340155744804,7.537643490167715,0.745398773006135,0.4274028629856851,0.081799591002045
FB20_HALF_PLUS_CRASH0,0,NET30,PRE_STRESS_2016_2024,2210,0.07662012374404181,0.4942986037814206,-0.38582759653235077,18.57989730400004,8.745071733824123,0.6968325791855203,0.504524886877828,0.10180995475113122
FB20_HALF_PLUS_CRASH0,0,NET30,BULL_2025,242,0.247025742790137,1.4218370442382489,-0.12792053139734094,19.450405404159966,8.475467601304286,0.7210743801652892,0.49586776859504134,0.06198347107438017
FB20_HALF_PLUS_CRASH0,0,NET30,YTD_2026,147,0.2894620194997417,1.0937919841204125,-0.08323333918724607,15.013968632845833,8.565644216558546,0.445578231292517,0.7414965986394558,0.3673469387755102
FB20_HALF_PLUS_CRASH0,0,NET60,TRAIN_2016_2022,1721,0.022252709538605808,0.21165433056335786,-0.4395525586269329,18.54918006121649,9.089680459131245,0.6830331202789076,0.52643811737362,0.10749564206856478
FB20_HALF_PLUS_CRASH0,0,NET60,OOS_2023_2024,489,0.003654096521466199,0.11093652472260736,-0.16023772730444596,18.693326604020346,7.537568536740019,0.745398773006135,0.4274028629856851,0.081799591002045
FB20_HALF_PLUS_CRASH0,0,NET60,PRE_STRESS_2016_2024,2210,0.018107979663870566,0.1901093275578111,-0.4395525586269329,18.58107492973734,8.746249359561421,0.6968325791855203,0.504524886877828,0.10180995475113122
FB20_HALF_PLUS_CRASH0,0,NET60,BULL_2025,242,0.17613392896800062,1.0628694544592923,-0.13830427441853277,19.451295212191795,8.476357409336114,0.7210743801652892,0.49586776859504134,0.06198347107438017
FB20_HALF_PLUS_CRASH0,0,NET60,YTD_2026,147,0.2325640043986179,0.9223553209177013,-0.08823893279776995,15.017131753041777,8.56880733675449,0.445578231292517,0.7414965986394558,0.3673469387755102
FB20_HALF_PLUS_CRASH0,1,GROSS,TRAIN_2016_2022,1720,0.11089376737593515,0.6664352059218535,-0.3616367039653581,18.499295216245635,9.092851955260866,0.6828488372093023,0.5267441860465116,0.10755813953488372
FB20_HALF_PLUS_CRASH0,1,GROSS,OOS_2023_2024,489,0.06811553595583053,0.45822366378810464,-0.1776251984584306,18.83996943851373,7.544409172582148,0.745398773006135,0.4274028629856851,0.081799591002045
FB20_HALF_PLUS_CRASH0,1,GROSS,PRE_STRESS_2016_2024,2209,0.10127877485500769,0.6211356057885024,-0.3616367039653581,18.574709292610095,8.750077613599531,0.6966953372566772,0.504753282028067,0.10185604345857854
FB20_HALF_PLUS_CRASH0,1,GROSS,BULL_2025,242,0.29597435446942844,1.657516145152204,-0.15113844582052882,19.11767727488515,8.487928236149807,0.7210743801652892,0.49586776859504134,0.06198347107438017
FB20_HALF_PLUS_CRASH0,1,GROSS,YTD_2026,147,0.46252590207227473,1.5378129794540019,-0.09672580341698411,15.265513960436698,8.5447626107093,0.445578231292517,0.7414965986394558,0.3673469387755102
FB20_HALF_PLUS_CRASH0,1,NET30,TRAIN_2016_2022,1720,0.050830748427221684,0.3618625026791386,-0.367223219014883,18.49879460068396,9.092351339699192,0.6828488372093023,0.5267441860465116,0.10755813953488372
FB20_HALF_PLUS_CRASH0,1,NET30,OOS_2023_2024,489,0.009363515441023429,0.1431157183203669,-0.1936079013216061,18.840898003909018,7.545337737977438,0.745398773006135,0.4274028629856851,0.081799591002045
FB20_HALF_PLUS_CRASH0,1,NET30,PRE_STRESS_2016_2024,2209,0.04150684923124914,0.31433771588367837,-0.367223219014883,18.574525050741478,8.74989337173091,0.6966953372566772,0.504753282028067,0.10185604345857854
FB20_HALF_PLUS_CRASH0,1,NET30,BULL_2025,242,0.22356272898553642,1.3110314247201347,-0.15833123091838242,19.11456017856632,8.484811139830976,0.7210743801652892,0.49586776859504134,0.06198347107438017
FB20_HALF_PLUS_CRASH0,1,NET30,YTD_2026,147,0.39704906510317794,1.3695068865207558,-0.09776293664650981,15.261126642070277,8.540375292342878,0.445578231292517,0.7414965986394558,0.3673469387755102
FB20_HALF_PLUS_CRASH0,1,NET60,TRAIN_2016_2022,1720,-0.006077361504523315,0.05984631282217168,-0.4046059970201905,18.498457250597156,9.092013989612388,0.6828488372093023,0.5267441860465116,0.10755813953488372
FB20_HALF_PLUS_CRASH0,1,NET60,OOS_2023_2024,489,-0.04625855078767438,-0.170977046009607,-0.24312366369014327,18.842089953176774,7.546529687245191,0.745398773006135,0.4274028629856851,0.081799591002045
FB20_HALF_PLUS_CRASH0,1,NET60,PRE_STRESS_2016_2024,2209,-0.01511560265934897,0.009771082044263,-0.4463585870361001,18.574526237270508,8.749894558259939,0.6966953372566772,0.504753282028067,0.10185604345857854
FB20_HALF_PLUS_CRASH0,1,NET60,BULL_2025,242,0.15509888203455047,0.9595868821125373,-0.16547888511763142,19.111436322562508,8.481687283827167,0.7210743801652892,0.49586776859504134,0.06198347107438017
FB20_HALF_PLUS_CRASH0,1,NET60,YTD_2026,147,0.3344275120705089,1.1999469132101883,-0.09880056778699087,15.258609018718799,8.5378576689914,0.445578231292517,0.7414965986394558,0.3673469387755102
FB20_HALF_PLUS_CRASH0,2,GROSS,TRAIN_2016_2022,1719,0.09594013458701167,0.5814130826199139,-0.4087514123977104,18.518043731838,9.094619262381139,0.6826643397324026,0.5270506108202443,0.10762070971495055
FB20_HALF_PLUS_CRASH0,2,GROSS,OOS_2023_2024,489,0.05937815005914038,0.41559894396869795,-0.1761991130597067,19.076993197425224,7.548672760425575,0.745398773006135,0.4274028629856851,0.081799591002045
FB20_HALF_PLUS_CRASH0,2,GROSS,PRE_STRESS_2016_2024,2208,0.0877355632044714,0.5464066792545734,-0.4087514123977104,18.641832811852563,8.752242523496957,0.6965579710144928,0.5049818840579711,0.10190217391304347
FB20_HALF_PLUS_CRASH0,2,GROSS,BULL_2025,242,0.5088467181643805,2.544751695005501,-0.1266206821807211,18.228539662076855,8.46901138841822,0.7210743801652892,0.49586776859504134,0.06198347107438017
FB20_HALF_PLUS_CRASH0,2,GROSS,YTD_2026,147,0.4934350691186504,1.6281408435129545,-0.09076300076784993,15.478346307484246,8.583026721704671,0.445578231292517,0.7414965986394558,0.3673469387755102
FB20_HALF_PLUS_CRASH0,2,NET30,TRAIN_2016_2022,1719,0.036633515230091174,0.28613178491463326,-0.4136599034230031,18.518272587010017,9.094848117553154,0.6826643397324026,0.5270506108202443,0.10762070971495055
FB20_HALF_PLUS_CRASH0,2,NET30,OOS_2023_2024,489,0.00038575470986201843,0.09175823736039443,-0.18152821366779748,19.07731311444065,7.548992677440997,0.745398773006135,0.4274028629856851,0.081799591002045
FB20_HALF_PLUS_CRASH0,2,NET30,PRE_STRESS_2016_2024,2208,0.028494228457424775,0.24524925890910684,-0.4136599034230031,18.642081834253485,8.752491545897879,0.6965579710144928,0.5049818840579711,0.10190217391304347
FB20_HALF_PLUS_CRASH0,2,NET30,BULL_2025,242,0.4284165609294781,2.218710654380904,-0.1312870886066586,18.226389801087805,8.466861527429165,0.7210743801652892,0.49586776859504134,0.06198347107438017
FB20_HALF_PLUS_CRASH0,2,NET30,YTD_2026,147,0.4254023914132554,1.4542290200597772,-0.09079091078136381,15.475794822532057,8.580475236752486,0.445578231292517,0.7414965986394558,0.3673469387755102
FB20_HALF_PLUS_CRASH0,2,NET60,TRAIN_2016_2022,1719,-0.019558429417129264,-0.00742663527015481,-0.45534347108389706,18.518501744331015,9.095077274874154,0.6826643397324026,0.5270506108202443,0.10762070971495055
FB20_HALF_PLUS_CRASH0,2,NET60,OOS_2023_2024,489,-0.055422386934814716,-0.2317136467365363,-0.18683144675802843,19.07822037505188,7.549899938052229,0.745398773006135,0.4274028629856851,0.081799591002045
FB20_HALF_PLUS_CRASH0,2,NET60,PRE_STRESS_2016_2024,2208,-0.027616740291244724,-0.0544365480384908,-0.45534347108389706,18.642461169341203,8.7528708809856,0.6965579710144928,0.5049818840579711,0.10190217391304347
FB20_HALF_PLUS_CRASH0,2,NET60,BULL_2025,242,0.3521596521411601,1.8863178317380678,-0.13593723300392557,18.22423527719152,8.464707003532885,0.7210743801652892,0.49586776859504134,0.06198347107438017
FB20_HALF_PLUS_CRASH0,2,NET60,YTD_2026,147,0.36038727462672693,1.279186787022647,-0.09081882079487835,15.4732378022662,8.577918216486625,0.445578231292517,0.7414965986394558,0.3673469387755102
FB20_HALF_PLUS_CRASH0,3,GROSS,TRAIN_2016_2022,1718,0.11464365437171398,0.6705421986832419,-0.41663060617464764,18.61029489686601,9.097129112937601,0.6824796274738067,0.5273573923166472,0.10768335273573923
FB20_HALF_PLUS_CRASH0,3,GROSS,OOS_2023_2024,489,0.08823969122637809,0.5542254224390568,-0.17173000999178945,18.776231350885997,7.550023120601644,0.745398773006135,0.4274028629856851,0.081799591002045
FB20_HALF_PLUS_CRASH0,3,GROSS,PRE_STRESS_2016_2024,2207,0.10873867924107605,0.6454567191412971,-0.41663060617464764,18.647061061802923,8.754340336203446,0.6964204802899864,0.505210693248754,0.10194834617127323
FB20_HALF_PLUS_CRASH0,3,GROSS,BULL_2025,242,0.3417070712150496,1.841432607258679,-0.13196539286966558,18.34549879049251,8.471671234623138,0.7210743801652892,0.49586776859504134,0.06198347107438017
FB20_HALF_PLUS_CRASH0,3,GROSS,YTD_2026,147,0.5087146556387561,1.5690543857745731,-0.10063644628750412,16.819884748371976,8.602667423577731,0.445578231292517,0.7414965986394558,0.3673469387755102
FB20_HALF_PLUS_CRASH0,3,NET30,TRAIN_2016_2022,1718,0.05404113715149328,0.3740385291461517,-0.4205027232702091,18.610260340837943,9.097094556909534,0.6824796274738067,0.5273573923166472,0.10768335273573923
FB20_HALF_PLUS_CRASH0,3,NET30,OOS_2023_2024,489,0.02855837289107388,0.24667568317284944,-0.18035999195023622,18.77662489721557,7.5504166669312225,0.745398773006135,0.4274028629856851,0.081799591002045
FB20_HALF_PLUS_CRASH0,3,NET30,PRE_STRESS_2016_2024,2207,0.048341075071328676,0.3466575030502917,-0.4205027232702091,18.647121359446306,8.754400633846826,0.6964204802899864,0.505210693248754,0.10194834617127323
FB20_HALF_PLUS_CRASH0,3,NET30,BULL_2025,242,0.2697096640222165,1.5092927568172854,-0.13686495958289857,18.343272845116235,8.469445289246869,0.7210743801652892,0.49586776859504134,0.06198347107438017
FB20_HALF_PLUS_CRASH0,3,NET30,YTD_2026,147,0.43433478949923265,1.392809904287303,-0.10066586937039046,16.817507894625457,8.600290569831214,0.445578231292517,0.7414965986394558,0.3673469387755102
FB20_HALF_PLUS_CRASH0,3,NET60,TRAIN_2016_2022,1718,-0.0033630759115148567,0.07859885814921101,-0.4436039589833243,18.61041765399348,9.09725187006507,0.6824796274738067,0.5273573923166472,0.10768335273573923
FB20_HALF_PLUS_CRASH0,3,NET60,OOS_2023_2024,489,-0.027947691199846192,-0.06372563031420381,-0.2032137777934696,18.777019151531448,7.550810921247099,0.745398773006135,0.4274028629856851,0.081799591002045
FB20_HALF_PLUS_CRASH0,3,NET60,PRE_STRESS_2016_2024,2207,-0.008863309913626605,0.04812742405889715,-0.4436039589833243,18.64733117111902,8.754610445519539,0.6964204802899864,0.505210693248754,0.10194834617127323
FB20_HALF_PLUS_CRASH0,3,NET60,BULL_2025,242,0.20146623754255577,1.1746202833554242,-0.141746400640953,18.341914816348837,8.468087260479464,0.7210743801652892,0.49586776859504134,0.06198347107438017
FB20_HALF_PLUS_CRASH0,3,NET60,YTD_2026,147,0.36352171316871695,1.2157651763009936,-0.10069529245327724,16.81512650232985,8.597909177535607,0.445578231292517,0.7414965986394558,0.3673469387755102
FB20_HALF_PLUS_CRASH0,4,GROSS,TRAIN_2016_2022,1717,0.12656364567445277,0.7364997241062946,-0.3949679149666595,18.574068997648816,9.098849074399428,0.6822947000582411,0.5276645311589983,0.10774606872451951
FB20_HALF_PLUS_CRASH0,4,GROSS,OOS_2023_2024,489,0.10348044182719729,0.6261920237576651,-0.1548804664274296,18.848053980454228,7.553531366896919,0.745398773006135,0.4274028629856851,0.081799591002045
FB20_HALF_PLUS_CRASH0,4,GROSS,PRE_STRESS_2016_2024,2206,0.12140552985179376,0.7122696423496812,-0.3949679149666595,18.634802749503685,8.756301314214147,0.6962828649138713,0.5054397098821396,0.10199456029011786
FB20_HALF_PLUS_CRASH0,4,GROSS,BULL_2025,242,0.4166696771373304,2.1620661204696723,-0.12853698103540634,18.179928882696196,8.472483391760257,0.7210743801652892,0.49586776859504134,0.06198347107438017
FB20_HALF_PLUS_CRASH0,4,GROSS,YTD_2026,147,0.3575610674971439,1.2228741319520111,-0.09810084230486471,16.99779128575195,8.594241249381545,0.445578231292517,0.7414965986394558,0.3673469387755102
FB20_HALF_PLUS_CRASH0,4,NET30,TRAIN_2016_2022,1717,0.06544263657543414,0.43486601225886573,-0.3990698018271155,18.573716616005886,9.098496692756498,0.6822947000582411,0.5276645311589983,0.10774606872451951
FB20_HALF_PLUS_CRASH0,4,NET30,OOS_2023_2024,489,0.042752925125683516,0.320024924035572,-0.1590542313131701,18.84873537273124,7.554212759173933,0.745398773006135,0.4274028629856851,0.081799591002045
FB20_HALF_PLUS_CRASH0,4,NET30,PRE_STRESS_2016_2024,2206,0.060370831791660695,0.40964373199840537,-0.3990698018271155,18.63467952264174,8.756178087352202,0.6962828649138713,0.5054397098821396,0.10199456029011786
FB20_HALF_PLUS_CRASH0,4,NET30,BULL_2025,242,0.3413379324250041,1.8379423258212444,-0.13641559210279752,18.177158884171366,8.469713393235429,0.7210743801652892,0.49586776859504134,0.06198347107438017
FB20_HALF_PLUS_CRASH0,4,NET30,YTD_2026,147,0.29008553297837136,1.0421061134324263,-0.09812803437830353,16.99907799101295,8.595527954642542,0.445578231292517,0.7414965986394558,0.3673469387755102
FB20_HALF_PLUS_CRASH0,4,NET60,TRAIN_2016_2022,1717,0.007543344467528801,0.13495084044712785,-0.4387591577080633,18.573459466137187,9.098239542887798,0.6822947000582411,0.5276645311589983,0.10774606872451951
FB20_HALF_PLUS_CRASH0,4,NET60,OOS_2023_2024,489,-0.01473434180942268,0.013423599312629573,-0.18274881412093325,18.84941773974946,7.5548951261921555,0.745398773006135,0.4274028629856851,0.081799591002045
FB20_HALF_PLUS_CRASH0,4,NET60,PRE_STRESS_2016_2024,2206,0.0025620319791588297,0.1082683339098156,-0.4387591577080633,18.63463063376928,8.756129198479744,0.6962828649138713,0.5054397098821396,0.10199456029011786
FB20_HALF_PLUS_CRASH0,4,NET60,BULL_2025,242,0.2699081679922475,1.508415879179298,-0.14517311562290636,18.174383560808277,8.466938069872342,0.7210743801652892,0.49586776859504134,0.06198347107438017
FB20_HALF_PLUS_CRASH0,4,NET60,YTD_2026,147,0.2258475153215409,0.8605404068284612,-0.09815522645174257,17.000368281351694,8.596818244981286,0.445578231292517,0.7414965986394558,0.3673469387755102
FB20_HALF_PLUS_CRASH0,5,GROSS,TRAIN_2016_2022,1716,0.10618457052054664,0.6336937234322194,-0.409231450685152,18.531556359874067,9.105061377114668,0.6821095571095571,0.527972027972028,0.10780885780885781
FB20_HALF_PLUS_CRASH0,5,GROSS,OOS_2023_2024,489,0.12323176672428193,0.7286162266191157,-0.1432162130631367,18.499049258975372,7.546740489231498,0.745398773006135,0.4274028629856851,0.081799591002045
FB20_HALF_PLUS_CRASH0,5,GROSS,PRE_STRESS_2016_2024,2205,0.10994263978247121,0.6544427108954727,-0.409231450685152,18.524347302123743,8.759474567965066,0.6961451247165533,0.5056689342403629,0.10204081632653061
FB20_HALF_PLUS_CRASH0,5,GROSS,BULL_2025,242,0.4257307251744662,2.19568948276915,-0.12914816020344466,18.41460200416816,8.460721009088449,0.7210743801652892,0.49586776859504134,0.06198347107438017
FB20_HALF_PLUS_CRASH0,5,GROSS,YTD_2026,147,0.5118622195398652,1.6466644710023812,-0.0856677347537651,17.067115694568553,8.614651578770234,0.445578231292517,0.7414965986394558,0.3673469387755102
FB20_HALF_PLUS_CRASH0,5,NET30,TRAIN_2016_2022,1716,0.04631152426927909,0.3366023964002031,-0.41308784009733,18.53122955644811,9.104734573688711,0.6821095571095571,0.527972027972028,0.10780885780885781
FB20_HALF_PLUS_CRASH0,5,NET30,OOS_2023_2024,489,0.06254781531776721,0.42539008342027945,-0.14968214807678604,18.498538002807827,7.546229233063953,0.745398773006135,0.4274028629856851,0.081799591002045
FB20_HALF_PLUS_CRASH0,5,NET30,PRE_STRESS_2016_2024,2205,0.0498906817927951,0.3559035102928449,-0.41308784009733,18.523979592851692,8.759106858693015,0.6961451247165533,0.5056689342403629,0.10204081632653061
FB20_HALF_PLUS_CRASH0,5,NET30,BULL_2025,242,0.34904362579610804,1.85811689896687,-0.13394131297965084,18.412411169767363,8.458530174687652,0.7210743801652892,0.49586776859504134,0.06198347107438017
FB20_HALF_PLUS_CRASH0,5,NET30,YTD_2026,147,0.43616599676524204,1.4578766318767307,-0.0856756260123116,17.066386227240752,8.61392211144243,0.445578231292517,0.7414965986394558,0.3673469387755102
FB20_HALF_PLUS_CRASH0,5,NET60,TRAIN_2016_2022,1716,-0.010414460382324742,0.03968348758639499,-0.42551589922282285,18.531166305239612,9.104671322480211,0.6821095571095571,0.527972027972028,0.10780885780885781
FB20_HALF_PLUS_CRASH0,5,NET60,OOS_2023_2024,489,0.005046682005372505,0.1197292816415314,-0.17653281231102036,18.49846479091114,7.546156021167264,0.745398773006135,0.4274028629856851,0.081799591002045
FB20_HALF_PLUS_CRASH0,5,NET60,PRE_STRESS_2016_2024,2205,-0.0070063171720029516,0.056996682611187455,-0.43234030351412656,18.52391413267425,8.75904139851557,0.6961451247165533,0.5056689342403629,0.10204081632653061
FB20_HALF_PLUS_CRASH0,5,NET60,BULL_2025,242,0.2763702493412006,1.518874666058984,-0.14207225048354288,18.410215651077273,8.456334655997564,0.7210743801652892,0.49586776859504134,0.06198347107438017
FB20_HALF_PLUS_CRASH0,5,NET60,YTD_2026,147,0.3641446652919875,1.2676158118940997,-0.08568351727085777,17.06565551095082,8.613191395152498,0.445578231292517,0.7414965986394558,0.3673469387755102
FB20_HALF_PLUS_CRASH0,6,GROSS,TRAIN_2016_2022,1715,0.12422944340395103,0.7185301726161416,-0.3984387105950521,18.65760547034897,9.11005061729037,0.6819241982507288,0.5282798833819242,0.10787172011661808
FB20_HALF_PLUS_CRASH0,6,GROSS,OOS_2023_2024,489,0.10059849873875004,0.6110946398500423,-0.1472278610614881,18.114923990954935,7.543633524303714,0.745398773006135,0.4274028629856851,0.081799591002045
FB20_HALF_PLUS_CRASH0,6,GROSS,PRE_STRESS_2016_2024,2204,0.11894304220569984,0.6950817748881057,-0.3984387105950521,18.537201094929877,8.762510708728449,0.6960072595281307,0.5058983666061706,0.10208711433756806
FB20_HALF_PLUS_CRASH0,6,GROSS,BULL_2025,242,0.46064979497496017,2.4537726498427115,-0.11120456693692382,20.115953550124914,8.472541275497436,0.7210743801652892,0.49586776859504134,0.06198347107438017
FB20_HALF_PLUS_CRASH0,6,GROSS,YTD_2026,147,0.479840953982851,1.5931587016983417,-0.08336951788932367,15.760998306294356,8.60280849462308,0.445578231292517,0.7414965986394558,0.3673469387755102
FB20_HALF_PLUS_CRASH0,6,NET30,TRAIN_2016_2022,1715,0.06299694722253601,0.4200210918798627,-0.4018930936225795,18.658418216495523,9.110863363436922,0.6819241982507288,0.5282798833819242,0.10787172011661808
FB20_HALF_PLUS_CRASH0,6,NET30,OOS_2023_2024,489,0.04232901812855272,0.31810279375226197,-0.17793475700625905,18.114912763055543,7.543622296404322,0.745398773006135,0.4274028629856851,0.081799591002045
FB20_HALF_PLUS_CRASH0,6,NET30,PRE_STRESS_2016_2024,2204,0.05837627424768366,0.3978070935556703,-0.4018930936225795,18.53783102650816,8.763140640306732,0.6960072595281307,0.5058983666061706,0.10208711433756806
FB20_HALF_PLUS_CRASH0,6,NET30,BULL_2025,242,0.37490289686898515,2.079915651407642,-0.11572161280464299,20.116855799303742,8.47344352467627,0.7210743801652892,0.49586776859504134,0.06198347107438017
FB20_HALF_PLUS_CRASH0,6,NET30,YTD_2026,147,0.4114507171809314,1.4166491464986266,-0.08336689672062525,15.760525262925746,8.602335451254469,0.445578231292517,0.7414965986394558,0.3673469387755102
FB20_HALF_PLUS_CRASH0,6,NET60,TRAIN_2016_2022,1715,0.004997681860988257,0.12202066926715542,-0.42296723337169606,18.659477671545144,9.111922818486546,0.6819241982507288,0.5282798833819242,0.10787172011661808
FB20_HALF_PLUS_CRASH0,6,NET60,OOS_2023_2024,489,-0.012948537740385513,0.022853016706433044,-0.2168109921704645,18.114901414059148,7.5436109474079265,0.745398773006135,0.4274028629856851,0.081799591002045
FB20_HALF_PLUS_CRASH0,6,NET60,PRE_STRESS_2016_2024,2204,0.0009880066107756935,0.10043487921232959,-0.43754458276024044,18.53865290298315,8.763962516781715,0.6960072595281307,0.5058983666061706,0.10208711433756806
FB20_HALF_PLUS_CRASH0,6,NET60,BULL_2025,242,0.2940386847058909,1.6973446320215757,-0.12022383074833498,20.117760357368134,8.47434808274066,0.7210743801652892,0.49586776859504134,0.06198347107438017
FB20_HALF_PLUS_CRASH0,6,NET60,YTD_2026,147,0.3461021031126812,1.2387803677803095,-0.08687724844312283,15.760050399423115,8.601860587751837,0.445578231292517,0.7414965986394558,0.3673469387755102
FB20_HALF_PLUS_CRASH0,7,GROSS,TRAIN_2016_2022,1714,0.13517273672453278,0.7770052244111549,-0.3843285379761886,18.61582046730719,9.117589840834677,0.6817386231038507,0.5285880980163361,0.10793465577596266
FB20_HALF_PLUS_CRASH0,7,GROSS,OOS_2023_2024,489,0.10933731717463036,0.6598781576185572,-0.14504797484848453,17.980412087133825,7.532465399344289,0.745398773006135,0.4274028629856851,0.081799591002045
FB20_HALF_PLUS_CRASH0,7,GROSS,PRE_STRESS_2016_2024,2203,0.12938657907486828,0.7514416228871472,-0.3843285379761886,18.474778843201527,8.765739703799362,0.6958692691783931,0.5061280072628235,0.10213345438039037
FB20_HALF_PLUS_CRASH0,7,GROSS,BULL_2025,242,0.44779920174199495,2.3349137935256747,-0.0918907422685804,19.84108227680887,8.484529062565294,0.7210743801652892,0.49586776859504134,0.06198347107438017
FB20_HALF_PLUS_CRASH0,7,GROSS,YTD_2026,147,0.5383028732206341,1.7671255967737864,-0.07706163169429747,15.598204543608341,8.598595630386324,0.445578231292517,0.7414965986394558,0.3673469387755102
FB20_HALF_PLUS_CRASH0,7,NET30,TRAIN_2016_2022,1714,0.07346867825533132,0.47469168447193183,-0.38776689282945864,18.61659406877526,9.11836344230275,0.6817386231038507,0.5285880980163361,0.10793465577596266
FB20_HALF_PLUS_CRASH0,7,NET30,OOS_2023_2024,489,0.05103297095722836,0.36442480803228167,-0.15672265800333973,17.980961763989125,7.533015076199591,0.745398773006135,0.4274028629856851,0.081799591002045
FB20_HALF_PLUS_CRASH0,7,NET30,PRE_STRESS_2016_2024,2203,0.06844762415142158,0.45060891034164413,-0.38776689282945864,18.475502740114155,8.76646360071199,0.6958692691783931,0.5061280072628235,0.10213345438039037
FB20_HALF_PLUS_CRASH0,7,NET30,BULL_2025,242,0.36399152029856263,1.9632819095972764,-0.09651422251236708,19.842416917787098,8.485863703543524,0.7210743801652892,0.49586776859504134,0.06198347107438017
FB20_HALF_PLUS_CRASH0,7,NET30,YTD_2026,147,0.4680395187054871,1.5889061035200363,-0.07790729732782542,15.599613467469688,8.60000455424767,0.445578231292517,0.7414965986394558,0.3673469387755102
FB20_HALF_PLUS_CRASH0,7,NET60,TRAIN_2016_2022,1714,0.0150165900827548,0.1740621715603219,-0.42324362143046446,18.617497368666697,9.119266742194183,0.6817386231038507,0.5285880980163361,0.10793465577596266
FB20_HALF_PLUS_CRASH0,7,NET60,OOS_2023_2024,489,-0.004302391286730933,0.06969944992304278,-0.19555343933369185,17.981512552357284,7.533565864567749,0.745398773006135,0.4274028629856851,0.081799591002045
FB20_HALF_PLUS_CRASH0,7,NET60,PRE_STRESS_2016_2024,2203,0.010696241132273743,0.15124816389893617,-0.42324362143046446,18.476327793008366,8.767288653606201,0.6958692691783931,0.5061280072628235,0.10213345438039037
FB20_HALF_PLUS_CRASH0,7,NET60,BULL_2025,242,0.28488264594116286,1.5896540557941516,-0.10112210877922934,19.844298777213925,8.487745562970352,0.7210743801652892,0.49586776859504134,0.06198347107438017
FB20_HALF_PLUS_CRASH0,7,NET60,YTD_2026,147,0.40084928578592294,1.4091351386698783,-0.07875544853100591,15.601024610859897,8.60141569763788,0.445578231292517,0.7414965986394558,0.3673469387755102
FB20_HALF_PLUS_CRASH0,8,GROSS,TRAIN_2016_2022,1713,0.13786172761329607,0.7973552696080132,-0.37598240690256457,18.576141042148745,9.12342287158037,0.6815528312901342,0.5288966725043783,0.10799766491535318
FB20_HALF_PLUS_CRASH0,8,GROSS,OOS_2023_2024,489,0.09859166773006622,0.6111034115793262,-0.1535078975848303,18.1919196214788,7.535548928222463,0.745398773006135,0.4274028629856851,0.081799591002045
FB20_HALF_PLUS_CRASH0,8,GROSS,PRE_STRESS_2016_2024,2202,0.12902147169377987,0.7565170093208142,-0.37598240690256457,18.490816666713872,8.77080236372296,0.695731153496821,0.5063578564940963,0.10217983651226158
FB20_HALF_PLUS_CRASH0,8,GROSS,BULL_2025,242,0.2845496658430362,1.589647307726199,-0.1290867742285785,20.209958172302798,8.47248582976689,0.7210743801652892,0.49586776859504134,0.06198347107438017
FB20_HALF_PLUS_CRASH0,8,GROSS,YTD_2026,147,0.6145229006239978,1.8690446255824649,-0.07881133350918512,15.169271727591733,8.571308880139098,0.445578231292517,0.7414965986394558,0.3673469387755102
FB20_HALF_PLUS_CRASH0,8,NET30,TRAIN_2016_2022,1713,0.07614321969516968,0.49245119457629494,-0.37954563096188754,18.576716698567566,9.123998527999195,0.6815528312901342,0.5288966725043783,0.10799766491535318
FB20_HALF_PLUS_CRASH0,8,NET30,OOS_2023_2024,489,0.040167110417842045,0.3091194086912849,-0.19173568873043967,18.192108459133138,7.5357377658767986,0.745398773006135,0.4274028629856851,0.081799591002045
FB20_HALF_PLUS_CRASH0,8,NET30,PRE_STRESS_2016_2024,2202,0.06804798075693497,0.45221245022170053,-0.37954563096188754,18.49130642196292,8.771292118972015,0.695731153496821,0.5063578564940963,0.10217983651226158
