date,sample,universe,breadth20,dispersion20,abs_opportunity20,range20,leader_abs_share20,rank_agreement_20_60,sign_agreement_20_60,avg_pair_corr_60,pc1_share_60,rank_persistence_next20,top2_same_share_next20,top2_survival_top4_next20,top2_alpha_vs_ew8_next20,bottom2_alpha_vs_ew8_next20,winner_minus_loser_next20,future_dispersion20,future_abs_opportunity20,future_breadth20,cur20_MOM1M,fwd20_MOM1M,cur20_MOM12_1,fwd20_MOM12_1,cur20_OP12_REV,fwd20_OP12_REV,cur20_OPFY1_REV,fwd20_OPFY1_REV,cur20_PBR12MF,fwd20_PBR12MF,cur20_PER12MF,fwd20_PER12MF,cur20_PRIVATE_FLOW,fwd20_PRIVATE_FLOW,cur20_FOREIGN_FLOW,fwd20_FOREIGN_FLOW
2020-06-01,2020_2022,K200,0.75,0.035639530098581104,0.031602459520246415,0.10227521798869588,0.2611372037241753,0.30952380952380953,0.75,0.015027467402288972,0.6490953444588521,0.5952380952380953,0.5,0.5,0.026948160592515383,-0.04743421985389616,0.07438238044641154,0.06731984742087953,0.05634166473948317,0.625,-0.018247642282417265,0.01080554006937251,0.06602062327938873,0.09766010519560431,0.007898773660416358,0.07567053724088257,0.022269081011485614,0.09662668820851472,-0.03625459470930714,-0.06309126041489754,0.007651701058496441,-0.0759288951701943,0.03326254273611062,0.029769226968093143,0.06121471742434914,-0.0011810646483062515
2020-06-08,2020_2022,K200,0.5,0.032666718348583965,0.026541013080662576,0.082951324401766,0.3270813481889829,0.6904761904761906,0.875,-0.007924221680877103,0.628655962689132,-0.6190476190476191,0.0,0.0,-0.07939536854186009,0.0014556962406291757,-0.08085106478248927,0.08452887491694171,0.06775447112877446,0.5,-0.011609773499286713,-0.0005744878929370145,-0.008677843983599387,0.1539093687348514,0.011321380626406974,0.06440976835036438,-0.006569969024721178,0.09448531392752746,0.06944856272579636,-0.10216662748030014,0.038909841292979586,-0.06638021266659988,0.05228797181654077,-0.011351662731579282,-0.013502761675969643,0.048758327246036126
2020-06-15,2020_2022,K200,0.5,0.03155129119362088,0.02462095258606388,0.090970510597991,0.3443357987448986,-0.04761904761904763,0.5,-0.0025928492257898733,0.6190408136701719,-0.11904761904761905,0.5,0.5,-0.022256308685809273,0.01024753886992244,-0.03250384755573171,0.055591547532646446,0.05955865177423772,0.75,-0.06782300299666066,0.044855602928588034,0.02314750760133033,0.09070834104218517,0.010575686443669907,0.08584951619816339,-0.013516653906521792,0.09898650126823827,0.020319065856219343,-0.05477422452701941,-0.011848560796382968,-0.022566914796362858,0.019834744530200066,0.022641904735303475,-0.029902398557525967,0.05608620869804115
2020-06-22,2020_2022,K200,0.625,0.039744693762535185,0.03634087449489627,0.09628307987462781,0.21625813649546188,-0.2380952380952381,0.5,0.02137066424944461,0.6034530784624027,0.5952380952380953,0.5,1.0,0.021407393994747892,-0.022222287645303207,0.0436296816400511,0.025959555426013484,0.02239444004870883,0.625,-0.028237296754672236,-0.027599445769794784,0.05821966422518843,0.04494374103821275,0.06287207837505382,0.019834843491753018,0.050741806246736854,0.042761242819860934,-0.0058619868398370745,-0.003791546366647691,-0.03341100149957399,0.005118667019658352,0.046937406516099234,-0.014259174977452882,0.0044457555020085415,0.020846858906290233
2020-06-29,2020_2022,K200,0.625,0.06731984742087953,0.05634166473948317,0.1735890003657986,0.21666937258415342,0.6904761904761906,0.75,0.04841608124605856,0.5739475792716832,0.7857142857142858,1.0,1.0,0.030351646387368647,-0.027914873239424265,0.05826651962679291,0.02727266384409485,0.02720571110756892,0.625,0.01080554006937251,-0.00640334135899312,0.09766010519560431,0.05693893030010333,0.07567053724088257,0.04829624018400169,0.09662668820851472,0.05035411906706799,-0.06309126041489754,-0.006375054151161796,-0.0759288951701943,-0.002864935735252705,0.029769226968093143,0.011571374218049213,-0.0011810646483062515,0.034841693845921506
2020-07-06,2020_2022,K200,0.5,0.08452887491694171,0.06775447112877446,0.25607599621515154,0.28394688603341495,0.7619047619047621,0.875,0.06116676651678808,0.580228030678206,0.9285714285714287,1.0,1.0,0.06309713697960388,-0.0661149558191197,0.1292120927987236,0.05124854158565634,0.04411865327120966,0.625,-0.0005744878929370145,-0.0018326043317297147,0.1539093687348514,0.0993731906729769,0.06440976835036438,0.04594587832518715,0.09448531392752746,0.06923318040110038,-0.10216662748030014,-0.050348063918505104,-0.06638021266659988,-0.039469750604864795,-0.011351662731579282,0.026057259923852216,0.048758327246036126,0.02068929799146102
2020-07-13,2020_2022,K200,0.75,0.055591547532646446,0.05955865177423772,0.15376072579525768,0.20775004621380463,0.9761904761904763,0.875,0.07571577354650172,0.5605042865656777,0.880952380952381,1.0,1.0,0.05287571747983351,-0.07331873211235972,0.12619444959219323,0.054345098452402776,0.052216901794875384,0.625,0.044855602928588034,0.04404031427515598,0.09070834104218517,0.08418458344132262,0.08584951619816339,0.06133343568564387,0.09898650126823827,0.06469269041587622,-0.05477422452701941,-0.04805725534099947,-0.022566914796362858,-0.055454369986188135,0.022641904735303475,0.0408682611565665,0.05608620869804115,-0.019104304057250276
2020-07-20,2020_2022,K200,0.625,0.025959555426013484,0.02239444004870883,0.07254318680800753,0.2508643939101528,0.7857142857142858,0.75,0.08337663276869565,0.6089295168439335,0.4523809523809524,1.0,1.0,0.05181401139083232,0.020805129255775726,0.031008882135056592,0.05278913550539805,0.046877868711199325,0.75,-0.027599445769794784,0.04919284627761522,0.04494374103821275,0.09047934707235927,0.019834843491753018,0.03630404936297782,0.042761242819860934,0.04989824482634253,-0.003791546366647691,-0.07128717511166327,0.005118667019658352,-0.042725161499059694,-0.014259174977452882,0.029166981350973398,0.020846858906290233,0.0059691441886033925
2020-07-27,2020_2022,K200,0.625,0.02727266384409485,0.02720571110756892,0.06334227165909645,0.2616129480818014,0.9285714285714287,1.0,0.1033871286681677,0.6248016104468225,0.2380952380952381,0.0,1.0,0.03173973028842178,-0.007806719592436978,0.03954644988085876,0.04811597662458674,0.04310744661224422,0.625,-0.00640334135899312,0.0487938559747243,0.05693893030010333,0.04496895237078635,0.04829624018400169,0.04760740713501721,0.05035411906706799,0.024355053666358373,-0.006375054151161796,-0.05856274969929709,-0.002864935735252705,-0.05452264259168027,0.011571374218049213,0.01839360822269298,0.034841693845921506,-0.047655303237397195
2020-08-03,2020_2022,K200,0.625,0.05124854158565634,0.04411865327120966,0.149721254591482,0.2815509521055136,1.0,1.0,0.1161484426815321,0.6248904823205486,0.4047619047619048,0.0,0.5,0.005069796924069517,-0.03339862940916942,0.038468426333238936,0.041750286555411506,0.03387905257080488,0.625,-0.0018326043317297147,0.07447930237873068,0.0993731906729769,0.019591999497756696,0.04594587832518715,0.05706550440466418,0.06923318040110038,0.010519513367813982,-0.050348063918505104,-0.027776893070456832,-0.039469750604864795,-0.019048446730450364,0.026057259923852216,0.013803728669117277,0.02068929799146102,-0.048747032447449046
2020-08-10,2020_2022,K200,0.625,0.054345098452402776,0.052216901794875384,0.13963895342751076,0.2015261834473311,0.9523809523809524,0.875,0.08314977264941532,0.6048923259058915,-0.523809523809524,0.0,0.0,-0.010642885043435371,0.025514208791083,-0.03615709383451837,0.022730155842319064,0.017237840021323322,0.5,0.04404031427515598,-0.013815620834727649,0.08418458344132262,-0.0004273654833293339,0.06133343568564387,0.004260300496948366,0.06469269041587622,-0.027250539933713513,-0.04805725534099947,0.016070882323060642,-0.055454369986188135,0.028565399928933255,0.0408682611565665,0.007270506676006816,-0.019104304057250276,-0.040242104493867004
2020-08-18,2020_2022,K200,0.75,0.05278913550539805,0.046877868711199325,0.16176652218402254,0.24126349373351355,0.8571428571428572,0.875,0.07593449083349538,0.6128532641002028,-0.3333333333333334,0.0,0.0,-0.014474317396392072,0.010820667764050745,-0.025294985160442818,0.026259115592081883,0.022757219274472246,0.75,0.04919284627761522,0.016030300190694735,0.09047934707235927,0.002975094350776919,0.03630404936297782,0.052634470566917946,0.04989824482634253,-0.00907200505056549,-0.07128717511166327,0.018766734586476597,-0.042725161499059694,0.025726325034620467,0.029166981350973398,0.020599400554393466,0.0059691441886033925,-0.036253423861332346
2020-08-25,2020_2022,K200,0.625,0.04811597662458674,0.04310744661224422,0.10735660567402139,0.16981622173680008,0.7142857142857144,1.0,0.06768258445653062,0.6125456825077246,-0.6904761904761906,0.0,0.5,-0.019493571310512228,0.057928195853673634,-0.07742176716418586,0.04171035087002855,0.031395829804774386,0.375,0.0487938559747243,-0.03559467267717498,0.04496895237078635,-0.029879737013986052,0.04760740713501721,-0.0015075931064610915,0.024355053666358373,-0.05300391148849837,-0.05856274969929709,0.050378438926374614,-0.05452264259168027,0.06736282961836104,0.01839360822269298,0.011611804349138666,-0.047655303237397195,-0.0018276512582002802
2020-09-01,2020_2022,K200,0.625,0.041750286555411506,0.03387905257080488,0.12322633482617973,0.27479849909864684,0.6428571428571429,0.875,0.07776892010429044,0.6366344999904682,-0.6904761904761906,0.0,0.0,-0.03309154681492142,0.03440781567219987,-0.0674993624871213,0.04295788564932393,0.037889407203816686,0.5,0.07447930237873068,-0.03986738085934283,0.019591999497756696,-0.03430510411668919,0.05706550440466418,-0.008450194948617762,0.010519513367813982,-0.03320391324685246,-0.027776893070456832,0.05475217010215028,-0.019048446730450364,0.06669984336877866,0.013803728669117277,0.033907671923970595,-0.048747032447449046,0.031928979064131724
2020-09-08,2020_2022,K200,0.5,0.022730155842319064,0.017237840021323322,0.06880750442280026,0.29181516103589006,-0.4285714285714286,0.375,0.07245884940342594,0.7059100293942191,0.523809523809524,1.0,1.0,0.031997582990693704,0.005208299914768719,0.026789283075924986,0.029129477280158526,0.025546890023645394,0.625,-0.013815620834727649,-0.02317434913982297,-0.0004273654833293339,-0.03327739704558841,0.004260300496948366,0.019431014327082385,-0.027250539933713513,-0.0005010856002587438,0.016070882323060642,0.0419765748567249,0.028565399928933255,0.04463595527911823,0.007270506676006816,0.0078436943563156,-0.040242104493867004,0.03353504958425191
2020-09-15,2020_2022,K200,0.75,0.026259115592081883,0.022757219274472246,0.08888789442825029,0.28910864466842123,-0.09523809523809526,0.625,0.06969517526456935,0.7129449250027596,0.3571428571428572,0.5,0.5,0.01641926296235184,-0.020164626350175532,0.03658388931252737,0.05563611467863664,0.04544455767732124,0.625,0.016030300190694735,0.017269208606632613,0.002975094350776919,-0.07911916313016554,0.052634470566917946,-0.014323861963726148,-0.00907200505056549,-0.027173067069725665,0.018766734586476597,0.08947189258249488,0.025726325034620467,0.07774345716126363,0.020599400554393466,0.04103092726235302,-0.036253423861332346,0.0174248836422084
2020-09-22,2020_2022,K200,0.375,0.04171035087002855,0.031395829804774386,0.12036674110685941,0.26819974992394185,-0.1666666666666667,0.375,0.06080492659694791,0.7031067861035966,0.4047619047619048,1.0,1.0,0.07828545736008184,0.013363638569260136,0.0649218187908217,0.06456464874124973,0.06005685359841971,0.75,-0.03559467267717498,0.056716366943099006,-0.029879737013986052,-0.08006408939946519,-0.0015075931064610915,0.01969652256439658,-0.05300391148849837,0.042114125823473625,0.050378438926374614,0.11545997248467388,0.06736282961836104,0.11321415786354216,0.011611804349138666,0.037232699970598304,-0.0018276512582002802,-0.015956893738108935
2020-09-29,2020_2022,K200,0.5,0.04295788564932393,0.037889407203816686,0.10656722422812148,0.22004779267851618,-0.4761904761904762,0.375,0.07514596637831865,0.6937240514061105,0.4285714285714286,1.0,1.0,0.06002189720170299,-0.034532271430215575,0.09455416863191857,0.050680939804253644,0.0482239297062967,0.75,-0.03986738085934283,0.03992962954591417,-0.03430510411668919,-0.05775247653342208,-0.008450194948617762,0.03187622206770513,-0.03320391324685246,0.0349609747724684,0.05475217010215028,0.08196877985797091,0.06669984336877866,0.08931671041835831,0.033907671923970595,0.017326793908616356,0.031928979064131724,-0.032659850545918245
2020-10-12,2020_2022,K200,0.625,0.029129477280158526,0.025546890023645394,0.07791335232470664,0.21840209922716916,-0.2380952380952381,0.5,0.06153160858269931,0.6632045590334301,0.2380952380952381,0.5,0.5,0.012138577466366207,-0.005945979805967783,0.01808455727233399,0.02316752696344241,0.023522746172071396,0.75,-0.02317434913982297,0.024744656659012598,-0.03327739704558841,-0.009623417576495874,0.019431014327082385,0.03131884847196176,-0.0005010856002587438,0.026041321176475618,0.0419765748567249,0.011611666352021155,0.04463595527911823,0.03967868727516355,0.0078436943563156,0.014722202142555485,0.03353504958425191,-0.03044116972288513
2020-10-19,2020_2022,K200,0.625,0.05563611467863664,0.04544455767732124,0.16859105571266042,0.24610178081660908,0.28571428571428575,0.5,0.03427830886599765,0.5985225903836426,0.2380952380952381,0.5,1.0,0.027032831841740296,-0.017698925775603086,0.04473175761734338,0.037650138985823124,0.031970553000211704,0.75,0.017269208606632613,0.006028615440513585,-0.07911916313016554,-0.04017335252673826,-0.014323861963726148,0.06104906054642911,-0.027173067069725665,0.027003235314311924,0.08947189258249488,0.03503075569836267,0.07774345716126363,0.04126264232389776,0.04103092726235302,0.001963371354891441,0.0174248836422084,-0.043253390796548885
2020-10-26,2020_2022,K200,0.75,0.06456464874124973,0.06005685359841971,0.19552406188413907,0.2403138975126729,0.9047619047619048,1.0,-0.0018456185796216268,0.5222569580871247,-0.04761904761904763,0.0,0.5,-0.016269398867331406,-0.015274106224510572,-0.000995292642820833,0.024143182313697244,0.01865643323470219,0.25,0.056716366943099006,-0.010332803830291448,-0.08006408939946519,-0.014417561819307978,0.01969652256439658,0.038459293415480156,0.042114125823473625,-0.001205918924833349,0.11545997248467388,-0.003573616301285387,0.11321415786354216,-0.032219487941387626,0.037232699970598304,0.029657826507308194,-0.015956893738108935,-0.01938495713772337
2020-11-02,2020_2022,K200,0.75,0.050680939804253644,0.0482239297062967,0.1470691869517804,0.23151553326930563,0.880952380952381,1.0,-0.015624966547442597,0.5293939290969876,-0.261904761904762,0.0,0.5,-0.016700936238896874,-0.014112454988396056,-0.002588481250500818,0.02814426129632582,0.023629664952320467,0.375,0.03992962954591417,0.004436156392660262,-0.05775247653342208,-0.024269085795410872,0.03187622206770513,0.009831971616012014,0.0349609747724684,-0.03289187735469601,0.08196877985797091,-0.0008542803249265152,0.08931671041835831,-0.05892458524047339,0.017326793908616356,0.027496545625397273,-0.032659850545918245,-0.0303328172689874
2020-11-09,2020_2022,K200,0.75,0.02316752696344241,0.023522746172071396,0.07011985699804868,0.21085275813945,0.6666666666666669,0.75,-0.018118494918908656,0.471995984620684,0.11904761904761905,0.0,0.5,-0.005123400670429282,-0.05164404459413059,0.04652064392370131,0.04923470103993014,0.037846920589045915,0.375,0.024744656659012598,0.014415758369587861,-0.009623417576495874,-0.0797054073531861,0.03131884847196176,-0.007613693912795538,0.026041321176475618,-0.037852791827063914,0.011611666352021155,0.06368019457008733,0.03967868727516355,-0.007481236864668506,0.014722202142555485,0.0635954705432975,-0.03044116972288513,-0.028430811271680567
2020-11-16,2020_2022,K200,0.75,0.037650138985823124,0.031970553000211704,0.104302451342978,0.23869254211064497,0.8095238095238096,0.875,-0.06687827562514027,0.5294185589086171,-0.2142857142857143,0.0,0.0,-0.028388648065819228,-0.011591879786757825,-0.016796768279061403,0.034626262025790784,0.02394737211015277,0.375,0.006028615440513585,0.014517958683884391,-0.04017335252673826,-0.01865919364267099,0.06104906054642911,-0.006732044802393311,0.027003235314311924,-0.015828432735456976,0.03503075569836267,0.01600405294400309,0.04126264232389776,-0.04701522086243903,0.001963371354891441,0.07132753774633582,-0.043253390796548885,-0.0014945354640385489
2020-11-23,2020_2022,K200,0.25,0.024143182313697244,0.01865643323470219,0.07067878135686778,0.25768117712837624,0.19047619047619052,0.625,-0.0604970183044957,0.5449844087335354,0.023809523809523815,0.5,0.5,0.012123692567448205,-0.016685718958834375,0.02880941152628258,0.049573613865922024,0.0415498972440486,0.375,-0.010332803830291448,0.04826355602365706,-0.014417561819307978,-0.00676019245762538,0.038459293415480156,-0.05909841859400333,-0.001205918924833349,-0.07596791161448657,-0.003573616301285387,-0.021284026531628197,-0.032219487941387626,-0.06796166714130636,0.029657826507308194,0.05090949004747203,-0.01938495713772337,0.0021539155422098943
2020-11-30,2020_2022,K200,0.375,0.02814426129632582,0.023629664952320467,0.08642113086587067,0.3117087427994134,0.2142857142857143,0.75,-0.026441039943624994,0.5271802619434371,0.6666666666666669,0.5,0.5,0.03143557288779117,-0.049552301045848096,0.08098787393363927,0.04283211963515223,0.03270804238029959,0.375,0.004436156392660262,0.03385225141863035,-0.024269085795410872,-0.008641436790799095,0.009831971616012014,-0.01067396472899551,-0.03289187735469601,-0.055152498059281574,-0.0008542803249265152,-0.007753562272289405,-0.05892458524047339,-0.03929350039499646,0.027496545625397273,0.078203714141996,-0.0303328172689874,0.028093411235408317
2020-12-07,2020_2022,K200,0.375,0.04923470103993014,0.037846920589045915,0.14338560192327343,0.26324931497945747,0.9047619047619048,0.75,-0.015185759981422839,0.5216127281919738,0.04761904761904763,0.0,0.5,0.010910544057369728,-0.021699911539777808,0.032610455597147536,0.04098535449265567,0.04063855964590128,0.75,0.014415758369587861,0.07494563355615891,-0.0797054073531861,0.04338962485226561,-0.007613693912795538,0.02836665329063326,-0.037852791827063914,-0.04722896103789764,0.06368019457008733,0.026759795627360417,-0.007481236864668506,-0.03620430375786032,0.0635954705432975,0.03462177938130262,-0.028430811271680567,0.033591725663731475
2020-12-14,2020_2022,K200,0.375,0.034626262025790784,0.02394737211015277,0.11834275860877486,0.37231401329885205,0.5000000000000001,0.75,-0.01258110458698268,0.5324686780852752,0.11904761904761905,0.0,0.0,-0.01815934559565327,-0.022789464441175827,0.004630118845522557,0.037674799961349495,0.029843942942354124,0.5,0.014517958683884391,0.06234191893176355,-0.01865919364267099,0.03352795237752204,-0.006732044802393311,0.046498542091782946,-0.015828432735456976,-0.003950199318236258,0.01600405294400309,-0.0013106714151900345,-0.04701522086243903,-0.05597528539476848,0.07132753774633582,-0.011876423911011291,-0.0014945354640385489,0.023270550098558385
2020-12-21,2020_2022,K200,0.375,0.049573613865922024,0.0415498972440486,0.1268774016619586,0.22854422228856364,0.523809523809524,0.625,-0.036993172134238826,0.45727254115398724,-0.4285714285714286,0.0,0.5,-0.011791459961923892,0.007749887296429267,-0.01954134725835316,0.043493877637204414,0.04188518335535128,0.75,0.04826355602365706,0.06835392453110978,-0.00676019245762538,0.033068214925565664,-0.05909841859400333,0.09911621253967584,-0.07596791161448657,0.0911036635593061,-0.021284026531628197,0.01755086523109428,-0.06796166714130636,-0.0003958635816484479,0.05090949004747203,-0.01672881907015844,0.0021539155422098943,0.008763903404251705
2020-12-29,2020_2022,K200,0.375,0.04283211963515223,0.03270804238029959,0.13335621220127758,0.2988703559231466,0.6666666666666669,0.625,-0.04594208998934816,0.4734872227239234,-0.1666666666666667,0.5,0.5,0.006304274325641929,0.010510281587943565,-0.0042060072623016365,0.06715863089891488,0.05950441442512652,0.625,0.03385225141863035,0.1036686984767774,-0.008641436790799095,0.029977614515100504,-0.01067396472899551,0.05526739251977575,-0.055152498059281574,0.1224116956393726,-0.007753562272289405,-0.04556637541152708,-0.03929350039499646,-0.05055872833520947,0.078203714141996,-0.04022774569721754,0.028093411235408317,0.02835706480603184
2021-01-07,2020_2022,K200,0.75,0.04098535449265567,0.04063855964590128,0.12217459459405655,0.2305250057125172,0.4761904761904762,0.75,0.006079525818462871,0.4420211380991806,0.09523809523809526,0.5,0.5,0.012638405751104434,0.016690071891682215,-0.004051666140577781,0.0584105920782453,0.04562717150750935,0.625,0.07494563355615891,0.0834566731929649,0.04338962485226561,-0.03994974455626388,0.02836665329063326,0.013564391284332178,-0.04722896103789764,0.09755766425730616,0.026759795627360417,-0.06015130386533962,-0.03620430375786032,-0.04594740333944958,0.03462177938130262,0.0008376686841380376,0.033591725663731475,0.023552522880280424
2021-01-14,2020_2022,K200,0.5,0.037674799961349495,0.029843942942354124,0.11831720432653203,0.26111629691568305,0.523809523809524,0.375,0.02405106552760567,0.3879130159025663,0.30952380952380953,0.5,0.5,0.007737265519248346,-0.010194674973818554,0.0179319404930669,0.04127208226997636,0.03487964920879448,0.625,0.06234191893176355,0.06022864561755914,0.03352795237752204,0.0014241287486846943,0.046498542091782946,-0.015132100716708341,-0.003950199318236258,0.04726324337414822,-0.0013106714151900345,-0.04984368908975634,-0.05597528539476848,-0.015298779304005028,-0.011876423911011291,0.024531443218722027,0.023270550098558385,0.06531516360077205
2021-01-21,2020_2022,K200,0.75,0.043493877637204414,0.04188518335535128,0.11584503160983428,0.2957973577994755,0.5000000000000001,0.625,0.029922028045985462,0.37480262295204914,-0.11904761904761905,0.5,0.5,-0.0027241236920209355,-0.003539563520493366,0.0008154398284724307,0.03812771219147264,0.028623833388016467,0.875,0.06835392453110978,0.0245667010647157,0.033068214925565664,-0.04590020639708303,0.09911621253967584,0.003827405340287582,0.0911036635593061,0.025021910853161966,0.01755086523109428,0.009503312474750558,-0.0003958635816484479,0.007417772735888173,-0.01672881907015844,0.019800663800616514,0.008763903404251705,0.09295269443762821
2021-01-28,2020_2022,K200,0.625,0.06715863089891488,0.05950441442512652,0.17297042397458207,0.2571483494585963,0.6428571428571429,0.75,0.008892674393375637,0.39471087197831645,-0.7619047619047621,0.0,0.0,-0.03425348047102145,0.08152997093943226,-0.11578345141045371,0.0731741446661822,0.06151570379848653,0.625,0.1036686984767774,0.004914929623526465,0.029977614515100504,-0.09646165362050385,0.05526739251977575,-0.015713667412520116,0.1224116956393726,-0.012956286970216557,-0.04556637541152708,0.12438613996556591,-0.05055872833520947,0.09913940550865141,-0.04022774569721754,0.07795140414409052,0.02835706480603184,0.06060214314281742
2021-02-04,2020_2022,K200,0.625,0.0584105920782453,0.04562717150750935,0.1577089681226458,0.26726855137527555,0.4285714285714286,0.875,0.026442276193177714,0.3895085341890363,-0.5000000000000001,0.0,0.0,-0.03297262720811635,0.13803367792179694,-0.17100630512991327,0.11384461115935955,0.09063944665622596,0.625,0.0834566731929649,0.019501052443745115,-0.03994974455626388,-0.16442634246681953,0.013564391284332178,-0.03456233253658092,0.09755766425730616,-0.007323502098452228,-0.06015130386533962,0.19118702142535304,-0.04594740333944958,0.1630031391797664,0.0008376686841380376,0.09008804288363637,0.023552522880280424,0.0550241402154541
2021-02-15,2020_2022,K200,0.625,0.04127208226997636,0.03487964920879448,0.11515885269052839,0.2340733245688134,0.9047619047619048,0.875,0.05483604550327775,0.3032666497177431,-0.3333333333333334,0.0,0.5,-0.005545446176054847,0.10644114008332278,-0.11198658625937763,0.08675412382376643,0.06454912936085344,0.625,0.06022864561755914,0.009601919980477991,0.0014241287486846943,-0.14055673284297387,-0.015132100716708341,-0.0351755217082379,0.04726324337414822,-0.018645202677500916,-0.04984368908975634,0.12540926758747872,-0.015298779304005028,0.11938254268651738,0.024531443218722027,0.05640512962887789,0.06531516360077205,0.011216717774762852
2021-02-22,2020_2022,K200,0.875,0.03812771219147264,0.028623833388016467,0.13885290083471125,0.40592350602375726,0.6428571428571429,0.875,0.052378568980324884,0.32377463757739217,0.19047619047619052,0.0,0.0,-0.0215228725925955,-0.0937704710964225,0.072247598503827,0.07624322615683411,0.05871460403017453,0.625,0.0245667010647157,0.006924383913796239,-0.04590020639708303,-0.11685856576186349,0.003827405340287582,-0.05796361868663369,0.025021910853161966,-0.034598716183505296,0.009503312474750558,0.07808764235412102,0.007417772735888173,0.11725122002085553,0.019800663800616514,0.053760956577958874,0.09295269443762821,0.004271728742662129
2021-03-02,2020_2022,K200,0.625,0.0731741446661822,0.06151570379848653,0.22084779358606976,0.2527528181523995,0.3333333333333334,0.75,0.004181716922145408,0.3286284519944547,0.9523809523809524,1.0,1.0,0.06389229398510711,-0.042315898504904345,0.10620819249001145,0.04336484550711598,0.03286466634860859,0.5,0.004914929623526465,-0.022048873722089635,-0.09646165362050385,-0.04515692492466561,-0.015713667412520116,-0.02974160423968153,-0.012956286970216557,-0.015044726817074472,0.12438613996556591,0.06196970588473705,0.09913940550865141,0.07554814993093872,0.07795140414409052,0.012996064829460918,0.06060214314281742,0.0004112804402207626
2021-03-09,2020_2022,K200,0.625,0.11384461115935955,0.09063944665622596,0.3556133638921726,0.2636642053741793,0.6904761904761906,0.75,-0.010959864887755457,0.3819583696279327,-0.3333333333333334,0.5,0.5,0.002324513396549391,0.019398781420901637,-0.017074268024352246,0.024744532064587973,0.018385801612447697,0.375,0.019501052443745115,-0.04688742624291298,-0.16442634246681953,0.0399637487226121,-0.03456233253658092,-0.012329834501030534,-0.007323502098452228,-0.006208881593317006,0.19118702142535304,-0.015481410281840913,0.1630031391797664,0.008966788454717989,0.09008804288363637,-0.014962951071132768,0.0550241402154541,0.0022853720320172854
2021-03-16,2020_2022,K200,0.625,0.08675412382376643,0.06454912936085344,0.2659660004304526,0.2721894435965393,0.5476190476190477,0.875,0.049599570611002404,0.3760632176007368,-0.6190476190476191,0.0,0.0,-0.009806212979763113,0.018736450707099034,-0.028542663686862146,0.02048126046578769,0.016192848873649496,0.5,0.009601919980477991,-0.03322108710306593,-0.14055673284297387,0.03252310026987559,-0.0351755217082379,0.014482886212165313,-0.018645202677500916,0.020840697139737685,0.12540926758747872,-0.005466513354211111,0.11938254268651738,-0.004612827537472275,0.05640512962887789,0.01599088200850507,0.011216717774762852,-0.0024047973641629916
2021-03-23,2020_2022,K200,0.625,0.07624322615683411,0.05871460403017453,0.23410978578271902,0.2496210737464012,0.8333333333333335,0.75,0.026894064242202788,0.41701186162428877,-0.6190476190476191,0.0,0.0,-0.01337517484241986,0.03686830018548064,-0.0502434750279005,0.0332727218497168,0.02702361135336849,0.625,0.006924383913796239,-0.03647174408709064,-0.11685856576186349,0.05767252452831606,-0.05796361868663369,0.032282434210027855,-0.034598716183505296,0.04104049921824826,0.07808764235412102,0.0030049685917750146,0.11725122002085553,-0.013536959909232094,0.053760956577958874,0.006530735599872051,0.004271728742662129,-0.025649024682385946
2021-03-30,2020_2022,K200,0.5,0.04336484550711598,0.03286466634860859,0.12070507485560433,0.2873456447479546,0.8095238095238096,0.625,0.031802873096350034,0.4130780953826947,-0.11904761904761905,0.0,0.5,0.007065720108646686,0.00461725002285783,0.0024484700857888564,0.03313764187812701,0.03792191012269651,0.75,-0.022048873722089635,0.041636832256603196,-0.04515692492466561,0.013522062812447722,-0.02974160423968153,0.06549678298203099,-0.015044726817074472,0.0866848679711738,0.06196970588473705,0.03619996923410396,0.07554814993093872,0.047715816731952465,0.012996064829460918,-0.001305808157611943,0.0004112804402207626,-0.010813140835647994
2021-04-06,2020_2022,K200,0.375,0.024744532064587973,0.018385801612447697,0.08685117496552508,0.31877469385920665,-0.023809523809523815,0.375,-0.013656879682625318,0.43475217868642074,-0.09523809523809526,0.0,0.5,-0.005584163379712737,0.0021576196090059008,-0.007741782988718637,0.04058297079006739,0.03850668986085104,0.75,-0.04688742624291298,0.007251515584933532,0.0399637487226121,0.0004163319715169145,-0.012329834501030534,0.0782067279813754,-0.006208881593317006,0.08267311900344243,-0.015481410281840913,0.0625176394973439,0.008966788454717989,0.053869257133323245,-0.014962951071132768,-0.01436869785507866,0.0022853720320172854,-0.008750229859794234
2021-04-13,2020_2022,K200,0.5,0.02048126046578769,0.016192848873649496,0.06574418737294152,0.2564487521797844,-0.2380952380952381,0.25,0.004418865936915564,0.4649768315392533,-0.6190476190476191,0.0,0.5,-0.03251132461916864,0.045352770347571486,-0.07786409496674013,0.0596026234814771,0.06657440444659032,0.75,-0.03322108710306593,0.08408665823864925,0.03252310026987559,-0.05511452493524882,0.014482886212165313,0.079067660506976,0.020840697139737685,0.09374277085099791,-0.005466513354211111,0.1102697776105801,-0.004612827537472275,0.0942547584310165,0.01599088200850507,-0.003881302542939724,-0.0024047973641629916,0.01217778245631429
