universe,factor,overlay,cost_bp,period,n_phases,median_delta_return,median_delta_sharpe,median_delta_mdd,median_delta_turnover,return_wins
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,ACT5_KEEP_TOP70,60,LATE_2020_2022,10,0.0005104497657161811,0.0053190928031795134,0.0161815573753184,0.12723214285714285,5
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,ACT5_KEEP_TOP70,60,NORMAL_2023_2024,10,0.004441046695770834,-0.013762127930033771,0.06647441288749573,0.11683673469387756,7
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,ACT5_KEEP_TOP70,60,PRE_STRESS_2017_2024,10,0.014001121951206064,0.00028242102912995337,0.0662995970263861,0.11385887385292376,8
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,ACT5_KEEP_TOP70,60,YTD_2026,10,0.2868433787614454,0.8087217551186644,0.044198272739957245,0.10013736263736261,10
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,30,BULL_2025,10,0.02975487373554897,0.09152090731371948,0.005475457035054698,-0.00920833333333343,7
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,30,EARLY_2017_2019,10,0.0062439859433297,0.025938685415104912,-0.00711362721928116,-0.0032875106564365097,6
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,30,LATE_2020_2022,10,0.028117685509022328,0.12026952294490416,0.007308478185680367,-0.008333333333333276,9
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,30,NORMAL_2023_2024,10,0.0051053548215223565,0.012286998308281217,0.0027425495071829453,-0.0035714285714285865,5
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,30,PRE_STRESS_2017_2024,10,0.01199578278710911,0.04873481713999667,0.03274017006651114,-0.005013923698134248,8
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,30,YTD_2026,10,-0.0008559561378360114,-0.02278004127543684,0.008700488565617837,-0.010476190476190417,5
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,60,BULL_2025,10,0.0293605325173657,0.0924466500767542,0.004367472539409667,-0.00920833333333343,7
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,60,EARLY_2017_2019,10,0.006296291187149583,0.024283221057418092,-0.00706454251802241,-0.0032875106564365097,6
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,60,LATE_2020_2022,10,0.027895299151706854,0.1265962073604714,0.0124317455190886,-0.008333333333333276,9
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,60,NORMAL_2023_2024,10,0.004856346372457798,0.010801100006092704,0.003901143554609021,-0.0035714285714285865,5
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,60,PRE_STRESS_2017_2024,10,0.011816261882840906,0.05044067513233763,0.02233442444059519,-0.005013923698134248,8
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,60,YTD_2026,10,-0.0006251129995253901,-0.02422688891631289,0.008663679439319283,-0.010476190476190417,5
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,RAW_TA_W10,30,BULL_2025,10,-0.0007101250674147463,0.004857888199803095,0.0016779199448695437,0.0010416666666666907,5
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,RAW_TA_W10,30,EARLY_2017_2019,10,-0.009785769167425573,-0.06251714181277324,0.0008920258467119413,0.0007352941176470007,3
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,RAW_TA_W10,30,LATE_2020_2022,10,0.004402304906651888,0.034130943647910014,0.0024514832618026117,0.005237676056337959,5
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,RAW_TA_W10,30,NORMAL_2023_2024,10,0.029494837813925867,0.09865307435289242,0.021592596983451173,0.002040816326530609,9
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,RAW_TA_W10,30,PRE_STRESS_2017_2024,10,0.009949970905563932,0.03744895393894532,0.03227157720770707,0.0021108326371484243,7
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,RAW_TA_W10,30,YTD_2026,10,0.06349852271464279,0.21451929751660592,0.011388571736746067,-0.003846153846153888,10
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,RAW_TA_W10,60,BULL_2025,10,-0.0006648605232784099,0.0033313489969796356,0.002031400195441291,0.0010416666666666907,5
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,RAW_TA_W10,60,EARLY_2017_2019,10,-0.009500389487767713,-0.06355148498028973,-0.005229723774408335,0.0007352941176470007,3
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,RAW_TA_W10,60,LATE_2020_2022,10,0.003966680300198588,0.03508543927052438,0.002861486890130327,0.005237676056337959,5
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,RAW_TA_W10,60,NORMAL_2023_2024,10,0.02828593503078447,0.09737900371502584,0.020493131731139258,0.002040816326530609,9
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,RAW_TA_W10,60,PRE_STRESS_2017_2024,10,0.009200553079105334,0.03520702749095356,0.025192675952893262,0.0021108326371484243,7
KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,RAW_TA_W10,60,YTD_2026,10,0.060832519257655204,0.21594521581473447,0.011298601392475682,-0.003846153846153888,10
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,ACT1_W10,30,BULL_2025,10,-0.01024377025451606,-0.056211562352665334,-0.028978016276376473,0.23125,4
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,ACT1_W10,30,EARLY_2017_2019,10,0.021465670904731116,0.0397765976863803,0.007487717732949817,0.2250000000000001,7
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,ACT1_W10,30,LATE_2020_2022,10,-0.021535885478140226,-0.09504571073273427,-0.02299046696685858,0.2905405405405405,5
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,ACT1_W10,30,NORMAL_2023_2024,10,-0.03790823380389308,-0.19499006474072453,-0.014575890742387854,0.2841836734693878,5
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,ACT1_W10,30,PRE_STRESS_2017_2024,10,-0.019894276061699523,-0.09953597710218821,-0.08061611433878535,0.26428571428571446,5
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,ACT1_W10,30,YTD_2026,10,0.023507579425985692,-0.08528330466597692,0.05579552592009718,0.30357142857142855,6
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,ACT1_W10,60,BULL_2025,10,-0.034418495483975575,-0.1073405131133569,-0.030334000896354574,0.23125,3
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,ACT1_W10,60,EARLY_2017_2019,10,0.006251826710302444,-0.023187546193379344,-0.01460968518805611,0.2250000000000001,6
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,ACT1_W10,60,LATE_2020_2022,10,-0.04016545773540303,-0.1680636988784155,-0.030897687286941755,0.2905405405405405,4
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,ACT1_W10,60,NORMAL_2023_2024,10,-0.055490667196682886,-0.2635683486736692,-0.026621051973464482,0.2841836734693878,3
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,ACT1_W10,60,PRE_STRESS_2017_2024,10,-0.03654864829853566,-0.16386396384710922,-0.08416843777402211,0.26428571428571446,4
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,ACT1_W10,60,YTD_2026,10,0.0077324883476362904,-0.1502628533069089,0.05107247472431781,0.30357142857142855,6
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,ACT5_KEEP_TOP70,30,BULL_2025,10,0.05182140547724878,0.14628245274311463,-0.013930810324093268,0.11145833333333333,7
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,ACT5_KEEP_TOP70,30,EARLY_2017_2019,10,0.04490161358003231,0.12175952737351578,0.06257417013852523,0.1551369863013699,8
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,ACT5_KEEP_TOP70,30,LATE_2020_2022,10,-0.002125617466827767,-0.02824069388388983,-0.0026320265750290894,0.1726351351351351,5
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,ACT5_KEEP_TOP70,30,NORMAL_2023_2024,10,0.020233775371910512,0.05707134339933163,-0.006241612880009573,0.1571428571428572,6
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,ACT5_KEEP_TOP70,30,PRE_STRESS_2017_2024,10,0.009190557964226298,0.01104730329928872,0.02788724278478849,0.1628826530612245,5
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,ACT5_KEEP_TOP70,30,YTD_2026,10,0.15724713485660746,0.3161342566005557,0.04478270612548224,0.14666666666666658,8
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,ACT5_KEEP_TOP70,60,BULL_2025,10,0.03958536514255129,0.11588469960936526,-0.012242938351397448,0.11145833333333333,7
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,ACT5_KEEP_TOP70,60,EARLY_2017_2019,10,0.03301165038153442,0.08164358213856913,0.05078066503419787,0.1551369863013699,7
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,ACT5_KEEP_TOP70,60,LATE_2020_2022,10,-0.013762905243970502,-0.07038244060428607,-0.007369416631554049,0.1726351351351351,4
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,ACT5_KEEP_TOP70,60,NORMAL_2023_2024,10,0.009331688644947878,0.03405506026279143,-0.011948399167331591,0.1571428571428572,6
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,ACT5_KEEP_TOP70,60,PRE_STRESS_2017_2024,10,-0.0020605234523631277,-0.026558296934919214,-0.01525377235820552,0.1628826530612245,5
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,ACT5_KEEP_TOP70,60,YTD_2026,10,0.14397877663816044,0.30269189758589166,0.04311625901485855,0.14666666666666658,8
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,MCAP_W10,30,BULL_2025,10,0.23791845824714863,0.45681170285231965,-0.0067906048687588205,-0.07291666666666669,9
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,MCAP_W10,30,EARLY_2017_2019,10,0.09388877857315175,0.27656577600197474,0.13883899736929578,0.002374120696038484,10
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,MCAP_W10,30,LATE_2020_2022,10,0.018300275705839142,0.0038085636084075475,0.02173550443177874,-0.030405405405405483,6
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,MCAP_W10,30,NORMAL_2023_2024,10,0.19922371547315237,0.4616928336858855,0.14699426597560694,-0.061734693877550983,9
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,MCAP_W10,30,PRE_STRESS_2017_2024,10,0.07034647241254394,0.17135882592049445,0.15083023960855607,-0.024999999999999883,10
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,MCAP_W10,30,YTD_2026,10,0.397464409274897,0.881602057381472,0.05590245376434466,-0.048333333333333256,10
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,MCAP_W10,60,BULL_2025,10,0.2402249986887952,0.4716415290345647,-0.0045621957633004695,-0.07291666666666669,10
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,MCAP_W10,60,EARLY_2017_2019,10,0.09063946341258072,0.2629991395286926,0.12532516820114026,0.002374120696038484,10
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,MCAP_W10,60,LATE_2020_2022,10,0.019739762517818726,-0.0019531529235907764,0.024199137150692718,-0.030405405405405483,6
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,MCAP_W10,60,NORMAL_2023_2024,10,0.19751773094665537,0.4610588851690937,0.14523863304358842,-0.061734693877550983,9
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,MCAP_W10,60,PRE_STRESS_2017_2024,10,0.0698105282639731,0.1670908233084651,0.15373282100970265,-0.024999999999999883,10
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,MCAP_W10,60,YTD_2026,10,0.38866206950083726,0.8878455772036409,0.056895661787336405,-0.048333333333333256,10
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,RAW_TA_W10,30,BULL_2025,10,-0.026276330355957556,-0.10217345674900619,-0.016414328559357483,0.003124999999999989,4
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,RAW_TA_W10,30,EARLY_2017_2019,10,-0.009861056094274734,-0.03373646011089629,-0.027540505217081734,0.021917808219178075,2
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,RAW_TA_W10,30,LATE_2020_2022,10,0.0016442191598370348,0.01808447591376482,-0.023736967077760518,0.03591441441441434,5
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,RAW_TA_W10,30,NORMAL_2023_2024,10,0.013999909314238945,0.042008209957293936,0.0018895143192831365,0.013775510204081604,6
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,RAW_TA_W10,30,PRE_STRESS_2017_2024,10,-0.009974407525333684,-0.01227692358837036,-0.0028289854004490134,0.022715736040609114,4
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,RAW_TA_W10,30,YTD_2026,10,0.1127645244176424,0.24009087083972255,0.0097150017189222,0.015000000000000041,7
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,RAW_TA_W10,60,BULL_2025,10,-0.025319694624300837,-0.09292425165455048,-0.015303476275507266,0.003124999999999989,4
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,RAW_TA_W10,60,EARLY_2017_2019,10,-0.010778113526879685,-0.038405793637875725,-0.026861648962511586,0.021917808219178075,2
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,RAW_TA_W10,60,LATE_2020_2022,10,-0.0007066671387924162,0.015978751207739186,-0.017856972959083284,0.03591441441441434,5
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,RAW_TA_W10,60,NORMAL_2023_2024,10,0.012662950815105878,0.04117967179571099,0.001815381794282589,0.013775510204081604,6
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,RAW_TA_W10,60,PRE_STRESS_2017_2024,10,-0.011105468513388006,-0.013208492251696582,-0.007235745862975984,0.022715736040609114,4
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM,RAW_TA_W10,60,YTD_2026,10,0.10759099838535069,0.23229092044707136,0.0098076833003653,0.015000000000000041,7
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,ACT1_W10,30,BULL_2025,10,-0.03775541329374865,-0.06324928728351575,-0.019659226560846288,0.13958333333333334,5
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,ACT1_W10,30,EARLY_2017_2019,10,0.010932867695179427,0.015593504184276484,0.03487124732520863,0.09035388127853883,7
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,ACT1_W10,30,LATE_2020_2022,10,-0.02383804340140111,-0.07140675156027765,-0.025409407902077297,0.15373009996297665,4
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,ACT1_W10,30,NORMAL_2023_2024,10,-0.03429338175713814,-0.1093116029673879,-0.03526438466592313,0.14132653061224487,3
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,ACT1_W10,30,PRE_STRESS_2017_2024,10,-0.009260305316346973,-0.054384640336933306,-0.02734268057247119,0.12390761300555125,5
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,ACT1_W10,30,YTD_2026,10,-0.011870510794284694,-0.07651115224278136,0.00442092550205514,0.12666666666666676,5
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,ACT1_W10,60,BULL_2025,10,-0.0494923670110905,-0.10075587422970511,-0.028910018000152804,0.13958333333333334,5
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,ACT1_W10,60,EARLY_2017_2019,10,0.004125751517202403,-0.010879220254580949,0.025619069532364758,0.09035388127853883,6
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,ACT1_W10,60,LATE_2020_2022,10,-0.03235376440078641,-0.10354214828611882,-0.026801415069166723,0.15373009996297665,3
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,ACT1_W10,60,NORMAL_2023_2024,10,-0.04159195951082312,-0.13761847709175748,-0.03729504862094596,0.14132653061224487,3
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,ACT1_W10,60,PRE_STRESS_2017_2024,10,-0.016996789833539694,-0.08884684563170325,-0.029206077952542986,0.12390761300555125,4
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,ACT1_W10,60,YTD_2026,10,-0.021466112525707237,-0.10723311797062574,0.003308796027193195,0.12666666666666676,5
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,ACT5_KEEP_TOP70,30,BULL_2025,10,-0.020201972674404267,-0.0208164714124085,-0.007721921262172637,0.09704166666666669,4
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,ACT5_KEEP_TOP70,30,EARLY_2017_2019,10,0.006640300304669333,-0.0018078734887753758,0.03928639410360463,0.12143650499814879,6
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,ACT5_KEEP_TOP70,30,LATE_2020_2022,10,0.008655300290032308,0.02556928207131355,-0.015021993437291326,0.12786005183265464,5
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,ACT5_KEEP_TOP70,30,NORMAL_2023_2024,10,-0.004518975955649651,-0.026977606239265067,-0.020334722051350063,0.11428571428571427,4
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,ACT5_KEEP_TOP70,30,PRE_STRESS_2017_2024,10,0.0006519548103846584,-0.008314508453774702,0.022530980331281703,0.12217380925407428,6
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,ACT5_KEEP_TOP70,30,YTD_2026,10,0.22160110997408028,0.39018872154223916,0.023113932083506372,0.09333333333333332,7
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,ACT5_KEEP_TOP70,60,BULL_2025,10,-0.03237622809050522,-0.05159115263955549,-0.009211397558519963,0.09704166666666669,4
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,ACT5_KEEP_TOP70,60,EARLY_2017_2019,10,-0.001299618172615813,-0.03644928150526907,0.03239922127005501,0.12143650499814879,5
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,ACT5_KEEP_TOP70,60,LATE_2020_2022,10,-0.0001645739357858944,-0.002571578378650921,-0.020511340899896868,0.12786005183265464,5
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,ACT5_KEEP_TOP70,60,NORMAL_2023_2024,10,-0.011674156177822415,-0.05304766589985056,-0.02255156174261108,0.11428571428571427,4
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,ACT5_KEEP_TOP70,60,PRE_STRESS_2017_2024,10,-0.007273908311756172,-0.035700123164639955,0.013602766118832987,0.12217380925407428,4
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,ACT5_KEEP_TOP70,60,YTD_2026,10,0.2064673397872056,0.3818241148290869,0.022777189366451123,0.09333333333333332,7
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,MCAP_W10,30,BULL_2025,10,0.03429856327346548,0.14261605581820214,0.0011230694909468708,-0.03266666666666668,7
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,MCAP_W10,30,EARLY_2017_2019,10,0.0037164435324478218,-0.00590652596697791,0.058771671322471075,0.005522260273972623,6
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,MCAP_W10,30,LATE_2020_2022,10,-0.005367615845529972,-0.029679692613835698,-0.0034447166961890097,-0.0020362828582005665,4
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,MCAP_W10,30,NORMAL_2023_2024,10,0.011508938747468167,0.016960039981272136,0.0023957411838653186,-0.010714285714285732,5
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,MCAP_W10,30,PRE_STRESS_2017_2024,10,-0.005211111981987315,-0.036089970156425906,0.01167299008248962,-0.0007659602302458879,4
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,MCAP_W10,30,YTD_2026,10,0.47063151217281346,0.6950501647267718,0.03491358191056321,-0.03809523809523804,10
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,MCAP_W10,60,BULL_2025,10,0.037838652557384056,0.1385009037876781,0.0030172868966643063,-0.03266666666666668,7
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,MCAP_W10,60,EARLY_2017_2019,10,0.003314376113556894,-0.017615967318641325,0.05739872984221428,0.005522260273972623,6
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,MCAP_W10,60,LATE_2020_2022,10,-0.005053392101043941,-0.032860228681865195,-0.006238602119574221,-0.0020362828582005665,4
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,MCAP_W10,60,NORMAL_2023_2024,10,0.012114378255756508,0.015142044498961088,0.0008773366300158236,-0.010714285714285732,5
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,MCAP_W10,60,PRE_STRESS_2017_2024,10,-0.004948443698962357,-0.040640151610960885,0.009573839733580947,-0.0007659602302458879,4
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,MCAP_W10,60,YTD_2026,10,0.45548380457609483,0.6999106969485465,0.03516337841988654,-0.03809523809523804,10
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,RAW_TA_W10,30,BULL_2025,10,0.00048211200685643885,-0.0426280630861674,-0.004294535672384081,0.013541666666666674,5
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,RAW_TA_W10,30,EARLY_2017_2019,10,-0.013183497319562698,-0.03773941056682656,-0.023065858298301878,0.008623477929984746,4
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,RAW_TA_W10,30,LATE_2020_2022,10,-0.015672858911814302,-0.033047745216696234,-0.03978968970571117,0.020890410958904093,3
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,RAW_TA_W10,30,NORMAL_2023_2024,10,0.019209215633587073,0.05099309682415258,0.0002177326498582488,0.006632653061224458,6
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,RAW_TA_W10,30,PRE_STRESS_2017_2024,10,-0.004877219172346237,-0.008686059365829765,-0.02215549263792249,0.012021847200418656,5
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,RAW_TA_W10,30,YTD_2026,10,0.13694260420159088,0.3298435302198194,0.002594089734320515,0.0035714285714285587,9
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,RAW_TA_W10,60,BULL_2025,10,-7.708650903925918e-05,-0.03841573067847662,-0.004118658920663543,0.013541666666666674,5
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,RAW_TA_W10,60,EARLY_2017_2019,10,-0.013087604410566112,-0.03682798509422989,-0.02281972858000203,0.008623477929984746,4
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,RAW_TA_W10,60,LATE_2020_2022,10,-0.016429555522948003,-0.03381041303482893,-0.04493265076726927,0.020890410958904093,3
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,RAW_TA_W10,60,NORMAL_2023_2024,10,0.018369475638617794,0.05258661201664004,0.0030782984077113995,0.006632653061224458,6
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,RAW_TA_W10,60,PRE_STRESS_2017_2024,10,-0.005533244933082826,-0.009912480701920037,-0.018025743512655956,0.012021847200418656,5
KOSPI_KOSDAQ_ALL,WEIGHTED_MOM_R1M_GE0,RAW_TA_W10,60,YTD_2026,10,0.13127710203283616,0.33098180839992686,0.0022052582951480604,0.0035714285714285587,9
