universe,factor,overlay,phase,cost_bp,period,ann_return,sharpe,mdd,avg_turnover
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,1,30,YTD_2026,-0.2196753730687322,-0.04025204453480617,-0.5005699318569494,0.5
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,1,60,PRE_STRESS_2017_2024,-0.08731928175786086,-0.0634262650816231,-0.6815043253978414,0.5313775510204081
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,1,60,EARLY_2017_2019,-0.07872065166260844,-0.0755767775413935,-0.533738016025234,0.5232876712328768
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,1,60,LATE_2020_2022,-0.08308584677462383,-0.07764748649417831,-0.5239017225975924,0.5398648648648647
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,1,60,NORMAL_2023_2024,-0.10624902022410265,-0.033898122626784245,-0.5562772952267498,0.5306122448979591
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,1,60,BULL_2025,0.39185714948844974,1.1164203099857566,-0.1577522698347541,0.5354166666666668
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,1,60,YTD_2026,-0.24879551377615428,-0.09674885650477577,-0.5058752434016442,0.5
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,2,30,PRE_STRESS_2017_2024,-0.10920851441351753,-0.12811092135252583,-0.7261332435230191,0.5374358974358974
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,2,30,EARLY_2017_2019,-0.07203257763991677,-0.0536690210200733,-0.5245121413669773,0.5232876712328768
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,2,30,LATE_2020_2022,-0.09750791314296003,-0.12165551988485779,-0.5224281402379478,0.5431506849315069
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,2,30,NORMAL_2023_2024,-0.17798630927925563,-0.2197898693182173,-0.6321085536984565,0.5499999999999999
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,2,30,BULL_2025,0.8903657024327323,1.9680371327841364,-0.12713685007245923,0.5291666666666667
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,2,30,YTD_2026,-0.36568078971447726,-0.6358704215328808,-0.49325481960254414,0.5133333333333333
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,2,60,PRE_STRESS_2017_2024,-0.14498629052266299,-0.23722792276460877,-0.7905400146497172,0.5374358974358974
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,2,60,EARLY_2017_2019,-0.10825012739533169,-0.17015398434315743,-0.5365964939868249,0.5232876712328768
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,2,60,LATE_2020_2022,-0.13411364444348683,-0.23959406958681426,-0.5447661977736356,0.5431506849315069
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,2,60,NORMAL_2023_2024,-0.21190456535853652,-0.3115214434071671,-0.6575877516541241,0.5499999999999999
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,2,60,BULL_2025,0.8175896589495029,1.8543257189574864,-0.12893685007245925,0.5291666666666667
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,2,60,YTD_2026,-0.3905057022340688,-0.709984455043144,-0.49902502133163196,0.5133333333333333
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,3,30,PRE_STRESS_2017_2024,-0.08544786102682422,-0.04533723425833002,-0.7202695865142368,0.5325641025641026
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,3,30,EARLY_2017_2019,-0.0508870954673003,0.01634428617088713,-0.5720731130375001,0.5263888888888889
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,3,30,LATE_2020_2022,-0.10171335545363169,-0.14650139846826024,-0.5005727485664856,0.5351351351351351
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,3,30,NORMAL_2023_2024,-0.11016943649372768,-0.004986468537185316,-0.5756108134606873,0.5377551020408163
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,3,30,BULL_2025,0.5733604140916395,1.418383061495337,-0.19155666690889916,0.5333333333333333
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,3,30,YTD_2026,-0.34501899427005445,-0.454367247199949,-0.5074384098362942,0.5178571428571429
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,3,60,PRE_STRESS_2017_2024,-0.1218579076728914,-0.1503597165949087,-0.7860567426325145,0.5325641025641026
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,3,60,EARLY_2017_2019,-0.08821981962741521,-0.09922995350311561,-0.5881388758020136,0.5263888888888889
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,3,60,LATE_2020_2022,-0.13759908852095692,-0.26594637318270076,-0.516743508003298,0.5351351351351351
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,3,60,NORMAL_2023_2024,-0.14603501736847113,-0.08732265733756947,-0.6052040125809759,0.5377551020408163
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,3,60,BULL_2025,0.5118830878038998,1.3068407383128258,-0.19900299632289442,0.5333333333333333
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,3,60,YTD_2026,-0.3706794963420206,-0.5208532873402366,-0.5122660927023157,0.5178571428571429
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,4,30,PRE_STRESS_2017_2024,-0.08396260820203427,-0.03958899129642619,-0.7183618898501474,0.5298969072164949
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,4,30,EARLY_2017_2019,-0.046523804413782344,0.05545625826136488,-0.554210571381017,0.5347222222222222
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,4,30,LATE_2020_2022,-0.105773827639983,-0.14202832323337733,-0.453799234497975,0.5236486486486486
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,4,30,NORMAL_2023_2024,-0.10473205553096798,-0.03347497977281868,-0.5582643915386578,0.5322916666666667
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,4,30,BULL_2025,0.49793074366695,1.5421842320943446,-0.14843390703789994,0.52
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,4,30,YTD_2026,-0.2935973029923046,-0.1906157026492944,-0.4560010525071858,0.5107142857142858
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,4,60,PRE_STRESS_2017_2024,-0.12019654542634184,-0.1439064930327657,-0.7837301446662601,0.5298969072164949
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,4,60,EARLY_2017_2019,-0.08452157735933874,-0.05356033520753034,-0.5692160103716368,0.5347222222222222
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,4,60,LATE_2020_2022,-0.1407912689979156,-0.25432034482108723,-0.4782236282176482,0.5236486486486486
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,4,60,NORMAL_2023_2024,-0.14029176937030785,-0.12240897037758253,-0.5820958199473187,0.5322916666666667
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,4,60,BULL_2025,0.4407940785364932,1.4044315747875462,-0.15378142347076085,0.52
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,4,60,YTD_2026,-0.3207807165793469,-0.24669907850085976,-0.4609345463272979,0.5107142857142858
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,5,30,PRE_STRESS_2017_2024,-0.08700681251915288,-0.056424766259687606,-0.7198080860532837,0.5322164948453608
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,5,30,EARLY_2017_2019,-0.07483554704904416,-0.04167369568029871,-0.5740762291571145,0.5291666666666667
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,5,30,LATE_2020_2022,-0.0867937966487855,-0.08557724608059485,-0.4580132007424076,0.5349315068493151
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,5,30,NORMAL_2023_2024,-0.10491236267273552,-0.039783583828214654,-0.5379619795708379,0.5326530612244899
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,5,30,BULL_2025,0.4077696101293915,1.2441882920756917,-0.17584016802171631,0.546
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,5,30,YTD_2026,-0.43603575814671425,-0.5492038747170368,-0.475663062446391,0.5321428571428571
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,5,60,PRE_STRESS_2017_2024,-0.1232958625030619,-0.1632325658600449,-0.7852293553613955,0.5322164948453608
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,5,60,EARLY_2017_2019,-0.11134933579446238,-0.15316983554201882,-0.5894199190644814,0.5291666666666667
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,5,60,LATE_2020_2022,-0.12324666684642582,-0.2014293723542978,-0.4788451288816675,0.5349315068493151
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,5,60,NORMAL_2023_2024,-0.14063102771244596,-0.13042379850353156,-0.5633447195870047,0.5326530612244899
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,5,60,BULL_2025,0.35127990315201196,1.1116152866013187,-0.18084096089369728,0.546
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,5,60,YTD_2026,-0.4579980197819291,-0.6087067676879683,-0.4818213125616905,0.5321428571428571
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,6,30,PRE_STRESS_2017_2024,-0.07479865313514422,-0.025892409129342986,-0.7282642933847644,0.5353092783505156
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,6,30,EARLY_2017_2019,-0.07308716556963968,-0.05630732470426767,-0.584520122927535,0.5131944444444445
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,6,30,LATE_2020_2022,-0.12701935195961644,-0.20866853534810395,-0.4568310388132365,0.554109589041096
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,6,30,NORMAL_2023_2024,0.006113234936185652,0.2273754062000099,-0.4918826414445985,0.539795918367347
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,6,30,BULL_2025,0.31654702994987405,0.9791207515444799,-0.1868807357408403,0.5541666666666667
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,6,30,YTD_2026,-0.4257748743609304,-0.34550980908697154,-0.553329120964565,0.5066666666666667
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,6,60,PRE_STRESS_2017_2024,-0.11179695368391607,-0.13563672234594198,-0.7917668383365084,0.5353092783505156
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,6,60,EARLY_2017_2019,-0.10859475526279538,-0.16953927234789076,-0.6102072044785114,0.5131944444444445
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,6,60,LATE_2020_2022,-0.1631796499248237,-0.3286711909359885,-0.4825090920089955,0.554109589041096
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,6,60,NORMAL_2023_2024,-0.034456889624596365,0.13350040992445997,-0.5176333595762301,0.539795918367347
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,6,60,BULL_2025,0.2628459046594904,0.854608346735286,-0.19891343371286896,0.5541666666666667
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,6,60,YTD_2026,-0.4467100365259433,-0.3950169275185278,-0.5568790871043519,0.5066666666666667
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,7,30,PRE_STRESS_2017_2024,-0.1275255036073356,-0.20695989266688278,-0.7690455774744694,0.5338461538461539
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,7,30,EARLY_2017_2019,-0.09950360838094008,-0.22389380281673987,-0.4753005070084654,0.5212328767123288
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,7,30,LATE_2020_2022,-0.14112962922702688,-0.2386135175880483,-0.508835796470313,0.5486301369863014
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,7,30,NORMAL_2023_2024,-0.14794620148454884,-0.15584317002470222,-0.6311429392239967,0.5306122448979592
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,7,30,BULL_2025,-0.000933498483645212,0.1770730403535964,-0.3073542809167096,0.5666666666666668
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,7,30,YTD_2026,-0.1023452415344871,0.10040473016037207,-0.4085075969323291,0.52
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,7,60,PRE_STRESS_2017_2024,-0.16231716165652632,-0.3206311175792224,-0.8226115181484858,0.5338461538461539
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,7,60,EARLY_2017_2019,-0.13451665137377777,-0.3605405595040198,-0.49468754649040814,0.5212328767123288
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,7,60,LATE_2020_2022,-0.176291562094554,-0.3534022275610857,-0.5287906399193296,0.5486301369863014
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,7,60,NORMAL_2023_2024,-0.18183620436077363,-0.24815611550646297,-0.6547884880384149,0.5306122448979592
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,7,60,BULL_2025,-0.04296121560805655,0.06394714104254572,-0.32384572771395137,0.5666666666666668
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,7,60,YTD_2026,-0.13548146434986996,0.03814844929562396,-0.4128869743220469,0.52
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,8,30,PRE_STRESS_2017_2024,-0.1551664672098817,-0.2617069893202759,-0.8248831041721137,0.5338461538461539
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,8,30,EARLY_2017_2019,-0.125404261478666,-0.3128362355161796,-0.5360897925455246,0.5287671232876712
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,8,30,LATE_2020_2022,-0.13911581812427587,-0.15996153757772819,-0.5811492931227356,0.5376712328767124
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,8,30,NORMAL_2023_2024,-0.21982275247909056,-0.3624546193286251,-0.6798875967737582,0.5357142857142857
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,8,30,BULL_2025,0.2915158252615764,0.9659920330888015,-0.20736536812522943,0.5499999999999999
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,8,30,YTD_2026,-0.2800954204145233,-0.27065914066657604,-0.471334309697363,0.53
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,8,60,PRE_STRESS_2017_2024,-0.1889382772374072,-0.36899513429942976,-0.8654647415132187,0.5338461538461539
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,8,60,EARLY_2017_2019,-0.15991446104984774,-0.4487496543320989,-0.5657718205257081,0.5287671232876712
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,8,60,LATE_2020_2022,-0.17380089333996218,-0.25823036318229603,-0.59788586363882,0.5376712328767124
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,8,60,NORMAL_2023_2024,-0.25124275512831096,-0.4565620344113691,-0.7008833663774007,0.5357142857142857
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,8,60,BULL_2025,0.23925340606504997,0.8329753396899369,-0.2146998952782807,0.5499999999999999
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,8,60,YTD_2026,-0.30771055168019557,-0.3348806686663688,-0.4772161954442936,0.53
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,9,30,PRE_STRESS_2017_2024,-0.09581218310658346,-0.08897367414705436,-0.7278260633301449,0.5297435897435897
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,9,30,EARLY_2017_2019,-0.060051071316505444,-0.028554593657470272,-0.5279506424320338,0.5273972602739726
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,9,30,LATE_2020_2022,-0.10773452555068186,-0.11584135785692143,-0.6060338289758198,0.5349315068493151
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,9,30,NORMAL_2023_2024,-0.12953731765425303,-0.12336299299385639,-0.6174516446793913,0.5255102040816326
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,9,30,BULL_2025,0.42365084564552236,1.2511465141721565,-0.16792813373208038,0.5458333333333333
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,9,30,YTD_2026,-0.1533777471681269,0.1252484355530101,-0.41740116618534606,0.5
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,9,60,PRE_STRESS_2017_2024,-0.13160417858548368,-0.19688514687374437,-0.790671856222313,0.5297435897435897
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,9,60,EARLY_2017_2019,-0.09703324660335799,-0.14919294924740514,-0.5455838426918558,0.5273972602739726
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,9,60,LATE_2020_2022,-0.14345482932099596,-0.22288598586868696,-0.6215197114919098,0.5349315068493151
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,9,60,NORMAL_2023_2024,-0.16372336784953878,-0.21737346872518654,-0.6421335695196846,0.5255102040816326
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,9,60,BULL_2025,0.36672312773941695,1.123466875395951,-0.17454958263422538,0.5458333333333333
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,BASE,9,60,YTD_2026,-0.1843545768352417,0.0758521781695205,-0.42257969986435606,0.5
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,0,30,PRE_STRESS_2017_2024,-0.1290326044704173,-0.24627891181781583,-0.781429464952262,0.5269230769230769
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,0,30,EARLY_2017_2019,-0.03142335899166837,0.04254402865900395,-0.4970315158566643,0.5143835616438357
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,0,30,LATE_2020_2022,-0.19637148348280786,-0.47514078384018876,-0.6749641899415717,0.5383561643835616
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,0,30,NORMAL_2023_2024,-0.16181915200793995,-0.28695242262170223,-0.5599483239727916,0.5285714285714286
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,0,30,BULL_2025,0.8658342785340285,2.226184268668018,-0.10512390953912809,0.5083333333333333
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,0,30,YTD_2026,0.10480947842142685,0.45416424033811076,-0.414521180239951,0.5033333333333333
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,0,60,PRE_STRESS_2017_2024,-0.16339071723225074,-0.3655602222718116,-0.8322077838207685,0.5269230769230769
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,0,60,EARLY_2017_2019,-0.0685140410724937,-0.08545668480329605,-0.524771094362714,0.5143835616438357
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,0,60,LATE_2020_2022,-0.22886574656343128,-0.5950766836357653,-0.6901177172364458,0.5383561643835616
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,0,60,NORMAL_2023_2024,-0.19509215050402717,-0.3940485386721874,-0.5833314921237821,0.5285714285714286
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,0,60,BULL_2025,0.7970658938076562,2.1002749469570663,-0.10826341332126488,0.5083333333333333
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,0,60,YTD_2026,0.06265474705204266,0.39378199717442386,-0.4202864139399035,0.5033333333333333
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,1,30,PRE_STRESS_2017_2024,-0.07830976919685162,-0.056650640991832785,-0.6436394807578731,0.5214285714285715
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,1,30,EARLY_2017_2019,-0.01364700366067173,0.11474848326342946,-0.43906964411409144,0.513013698630137
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,1,30,LATE_2020_2022,-0.11686774121804666,-0.19916996188649297,-0.5701203581799376,0.5297297297297298
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,1,30,NORMAL_2023_2024,-0.11132569090177824,-0.07825426157155928,-0.5556146017193868,0.5214285714285714
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,1,30,BULL_2025,0.8806680888189558,1.8669628281074928,-0.14387291577014305,0.4895833333333333
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,1,30,YTD_2026,0.04042282703091349,0.40137790447279464,-0.46449005299090107,0.47333333333333333
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,1,60,PRE_STRESS_2017_2024,-0.11418601182323407,-0.16887386649745725,-0.7125435619989547,0.5214285714285715
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,1,60,EARLY_2017_2019,-0.05133336691965973,-0.006889544174330259,-0.4679823580565283,0.513013698630137
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,1,60,LATE_2020_2022,-0.15178794405391183,-0.3181665985854533,-0.5852598605976506,0.5297297297297298
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,1,60,NORMAL_2023_2024,-0.146037011229305,-0.17223869901363223,-0.5797009843463871,0.5214285714285714
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,1,60,BULL_2025,0.8136912861408312,1.7684864065318566,-0.1490763482765849,0.4895833333333333
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,1,60,YTD_2026,0.0036830023384522015,0.35020312717045876,-0.47016482357577893,0.47333333333333333
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,2,30,PRE_STRESS_2017_2024,-0.07941698071631764,-0.05978350451633396,-0.6805301058927811,0.5253846153846154
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,2,30,EARLY_2017_2019,0.0030177704523528526,0.16668530784418759,-0.4560626149997984,0.5075342465753424
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,2,30,LATE_2020_2022,-0.10120271735971187,-0.17043454893581578,-0.5008202205260125,0.5383561643835616
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,2,30,NORMAL_2023_2024,-0.16040432073139976,-0.1860009814749801,-0.6205155800137756,0.5326530612244897
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,2,30,BULL_2025,0.8050671961040561,1.9062391732135693,-0.13493977087614284,0.5125
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,2,30,YTD_2026,-0.08882702392467412,0.09778028560168697,-0.44822399170188887,0.47333333333333333
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,2,60,PRE_STRESS_2017_2024,-0.11551844703017411,-0.1717273721327578,-0.7541700018553582,0.5253846153846154
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,2,60,EARLY_2017_2019,-0.03482459822501949,0.04750688700495671,-0.46908152015643667,0.5075342465753424
KOSDAQ_PLUS_KOSPI_EX_K200,WEIGHTED_MOM_R1M_GE0,MCAP_W10,2,60,LATE_2020_2022,-0.1373050618043431,-0.2962904632110617,-0.5233693785894078,0.5383561643835616
