date,universe,n_factors,RELATIVE_WORKING_BREADTH,ABS_CONFIRMED_BREADTH,DEFENSIVE_WORKING_BREADTH,REVERSE_BREADTH,BULLISH_REVERSE_BREADTH,BEARISH_REVERSE_BREADTH,POSITIVE_ABS_BREADTH
2023-12-28,KOSPI_EX_K200,8,0.0,0.0,0.0,0.75,0.625,0.125,0.875
2023-12-28,KOSPI_KOSDAQ_ALL,8,0.125,0.125,0.0,0.5,0.5,0.0,1.0
2024-01-08,K200,8,0.125,0.125,0.0,0.625,0.0,0.625,0.25
2024-01-08,KOSDAQ,8,0.125,0.125,0.0,0.5,0.5,0.0,1.0
2024-01-08,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.125,0.125,0.0,0.75,0.75,0.0,1.0
2024-01-08,KOSPI_ALL,8,0.0,0.0,0.0,0.75,0.125,0.625,0.375
2024-01-08,KOSPI_EX_K200,8,0.0,0.0,0.0,0.625,0.25,0.375,0.625
2024-01-08,KOSPI_KOSDAQ_ALL,8,0.125,0.125,0.0,0.75,0.5,0.25,0.75
2024-01-15,K200,8,0.125,0.125,0.0,0.75,0.0,0.75,0.125
2024-01-15,KOSDAQ,8,0.25,0.25,0.0,0.625,0.375,0.25,0.75
2024-01-15,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.125,0.125,0.0,0.375,0.125,0.25,0.625
2024-01-15,KOSPI_ALL,8,0.125,0.125,0.0,0.625,0.0,0.625,0.25
2024-01-15,KOSPI_EX_K200,8,0.125,0.125,0.0,0.5,0.25,0.25,0.625
2024-01-15,KOSPI_KOSDAQ_ALL,8,0.125,0.125,0.0,0.75,0.25,0.5,0.5
2024-01-22,K200,8,0.125,0.0,0.125,0.5,0.0,0.5,0.0
2024-01-22,KOSDAQ,8,0.5,0.25,0.25,0.125,0.0,0.125,0.375
2024-01-22,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.25,0.25,0.0,0.375,0.0,0.375,0.25
2024-01-22,KOSPI_ALL,8,0.25,0.0,0.25,0.375,0.0,0.375,0.0
2024-01-22,KOSPI_EX_K200,8,0.25,0.125,0.125,0.25,0.0,0.25,0.125
2024-01-22,KOSPI_KOSDAQ_ALL,8,0.25,0.125,0.125,0.25,0.0,0.25,0.125
2024-01-29,K200,8,0.25,0.125,0.125,0.625,0.0,0.625,0.125
2024-01-29,KOSDAQ,8,0.25,0.0,0.25,0.25,0.0,0.25,0.0
2024-01-29,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.25,0.0,0.25,0.25,0.0,0.25,0.0
2024-01-29,KOSPI_ALL,8,0.375,0.125,0.25,0.5,0.0,0.5,0.125
2024-01-29,KOSPI_EX_K200,8,0.5,0.375,0.125,0.125,0.0,0.125,0.5
2024-01-29,KOSPI_KOSDAQ_ALL,8,0.25,0.0,0.25,0.25,0.0,0.25,0.0
2024-02-05,K200,8,0.375,0.375,0.0,0.625,0.125,0.5,0.5
2024-02-05,KOSDAQ,8,0.375,0.0,0.375,0.375,0.0,0.375,0.0
2024-02-05,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.25,0.125,0.375,0.0,0.375,0.25
2024-02-05,KOSPI_ALL,8,0.375,0.375,0.0,0.625,0.125,0.5,0.5
2024-02-05,KOSPI_EX_K200,8,0.375,0.375,0.0,0.625,0.25,0.375,0.625
2024-02-05,KOSPI_KOSDAQ_ALL,8,0.375,0.25,0.125,0.375,0.0,0.375,0.25
2024-02-14,K200,8,0.25,0.25,0.0,0.5,0.125,0.375,0.5
2024-02-14,KOSDAQ,8,0.25,0.25,0.0,0.25,0.0,0.25,0.625
2024-02-14,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.25,0.25,0.0,0.5,0.25,0.25,0.75
2024-02-14,KOSPI_ALL,8,0.375,0.375,0.0,0.5,0.375,0.125,0.875
2024-02-14,KOSPI_EX_K200,8,0.5,0.5,0.0,0.25,0.125,0.125,0.875
2024-02-14,KOSPI_KOSDAQ_ALL,8,0.25,0.25,0.0,0.625,0.25,0.375,0.625
2024-02-21,K200,8,0.25,0.25,0.0,0.5,0.5,0.0,1.0
2024-02-21,KOSDAQ,8,0.125,0.125,0.0,0.5,0.125,0.375,0.625
2024-02-21,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.25,0.25,0.0,0.625,0.25,0.375,0.625
2024-02-21,KOSPI_ALL,8,0.375,0.375,0.0,0.5,0.5,0.0,1.0
2024-02-21,KOSPI_EX_K200,8,0.5,0.5,0.0,0.375,0.25,0.125,0.875
2024-02-21,KOSPI_KOSDAQ_ALL,8,0.25,0.25,0.0,0.75,0.5,0.25,0.75
2024-02-28,K200,8,0.375,0.375,0.0,0.5,0.5,0.0,1.0
2024-02-28,KOSDAQ,8,0.125,0.125,0.0,0.625,0.625,0.0,1.0
2024-02-28,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.125,0.125,0.0,0.625,0.625,0.0,1.0
2024-02-28,KOSPI_ALL,8,0.375,0.375,0.0,0.375,0.25,0.125,0.875
2024-02-28,KOSPI_EX_K200,8,0.375,0.375,0.0,0.25,0.125,0.125,0.875
2024-02-28,KOSPI_KOSDAQ_ALL,8,0.25,0.25,0.0,0.5,0.5,0.0,1.0
2024-03-07,K200,8,0.5,0.5,0.0,0.375,0.125,0.25,0.75
2024-03-07,KOSDAQ,8,0.125,0.125,0.0,0.625,0.5,0.125,0.875
2024-03-07,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.25,0.25,0.0,0.5,0.25,0.25,0.75
2024-03-07,KOSPI_ALL,8,0.5,0.5,0.0,0.5,0.0,0.5,0.5
2024-03-07,KOSPI_EX_K200,8,0.5,0.5,0.0,0.5,0.0,0.5,0.5
2024-03-07,KOSPI_KOSDAQ_ALL,8,0.375,0.375,0.0,0.5,0.25,0.25,0.75
2024-03-14,K200,8,0.5,0.5,0.0,0.0,0.0,0.0,1.0
2024-03-14,KOSDAQ,8,0.125,0.125,0.0,0.5,0.375,0.125,0.875
2024-03-14,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.125,0.125,0.0,0.625,0.25,0.375,0.625
2024-03-14,KOSPI_ALL,8,0.25,0.25,0.0,0.375,0.25,0.125,0.875
2024-03-14,KOSPI_EX_K200,8,0.0,0.0,0.0,0.5,0.0,0.5,0.125
2024-03-14,KOSPI_KOSDAQ_ALL,8,0.125,0.125,0.0,0.5,0.5,0.0,1.0
2024-03-21,K200,8,0.5,0.5,0.0,0.0,0.0,0.0,1.0
2024-03-21,KOSDAQ,8,0.25,0.25,0.0,0.375,0.25,0.125,0.875
2024-03-21,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.25,0.25,0.0,0.5,0.25,0.25,0.75
2024-03-21,KOSPI_ALL,8,0.25,0.25,0.0,0.375,0.0,0.375,0.625
2024-03-21,KOSPI_EX_K200,8,0.125,0.125,0.0,0.375,0.125,0.25,0.5
2024-03-21,KOSPI_KOSDAQ_ALL,8,0.25,0.25,0.0,0.5,0.375,0.125,0.875
2024-03-28,K200,8,0.5,0.5,0.0,0.25,0.125,0.125,0.875
2024-03-28,KOSDAQ,8,0.375,0.375,0.0,0.25,0.25,0.0,1.0
2024-03-28,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.375,0.0,0.375,0.25,0.125,0.875
2024-03-28,KOSPI_ALL,8,0.25,0.25,0.0,0.5,0.375,0.125,0.875
2024-03-28,KOSPI_EX_K200,8,0.0,0.0,0.0,0.625,0.25,0.375,0.625
2024-03-28,KOSPI_KOSDAQ_ALL,8,0.5,0.5,0.0,0.375,0.125,0.25,0.75
2024-04-04,K200,8,0.375,0.375,0.0,0.375,0.125,0.25,0.75
2024-04-04,KOSDAQ,8,0.375,0.375,0.0,0.25,0.25,0.0,1.0
2024-04-04,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.25,0.25,0.0,0.25,0.125,0.125,0.875
2024-04-04,KOSPI_ALL,8,0.0,0.0,0.0,0.5,0.375,0.125,0.875
2024-04-04,KOSPI_EX_K200,8,0.0,0.0,0.0,0.5,0.125,0.375,0.5
2024-04-04,KOSPI_KOSDAQ_ALL,8,0.25,0.25,0.0,0.375,0.125,0.25,0.75
2024-04-12,K200,8,0.625,0.25,0.375,0.25,0.0,0.25,0.25
2024-04-12,KOSDAQ,8,0.625,0.5,0.125,0.25,0.0,0.25,0.5
2024-04-12,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.5,0.0,0.25,0.0,0.25,0.625
2024-04-12,KOSPI_ALL,8,0.5,0.25,0.25,0.375,0.0,0.375,0.25
2024-04-12,KOSPI_EX_K200,8,0.5,0.375,0.125,0.375,0.0,0.375,0.5
2024-04-12,KOSPI_KOSDAQ_ALL,8,0.625,0.625,0.0,0.25,0.0,0.25,0.625
2024-04-19,K200,8,0.625,0.125,0.5,0.125,0.0,0.125,0.125
2024-04-19,KOSDAQ,8,0.75,0.0,0.75,0.25,0.0,0.25,0.0
2024-04-19,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.625,0.0,0.625,0.125,0.0,0.125,0.0
2024-04-19,KOSPI_ALL,8,0.5,0.125,0.375,0.375,0.0,0.375,0.125
2024-04-19,KOSPI_EX_K200,8,0.625,0.25,0.375,0.375,0.0,0.375,0.25
2024-04-19,KOSPI_KOSDAQ_ALL,8,0.75,0.125,0.625,0.125,0.0,0.125,0.125
2024-04-26,K200,8,0.75,0.5,0.25,0.0,0.0,0.0,0.625
2024-04-26,KOSDAQ,8,0.625,0.0,0.625,0.25,0.0,0.25,0.0
2024-04-26,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.625,0.25,0.375,0.0,0.0,0.0,0.25
2024-04-26,KOSPI_ALL,8,0.75,0.625,0.125,0.0,0.0,0.0,0.75
2024-04-26,KOSPI_EX_K200,8,0.5,0.5,0.0,0.125,0.125,0.0,1.0
2024-04-26,KOSPI_KOSDAQ_ALL,8,0.75,0.25,0.5,0.0,0.0,0.0,0.25
2024-05-07,K200,8,0.375,0.375,0.0,0.0,0.0,0.0,1.0
2024-05-07,KOSDAQ,8,0.625,0.625,0.0,0.125,0.0,0.125,0.625
2024-05-07,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.875,0.875,0.0,0.0,0.0,0.0,1.0
2024-05-07,KOSPI_ALL,8,0.625,0.625,0.0,0.0,0.0,0.0,1.0
2024-05-07,KOSPI_EX_K200,8,0.625,0.625,0.0,0.25,0.25,0.0,1.0
2024-05-07,KOSPI_KOSDAQ_ALL,8,0.625,0.625,0.0,0.0,0.0,0.0,1.0
2024-05-14,K200,8,0.375,0.375,0.0,0.125,0.125,0.0,1.0
2024-05-14,KOSDAQ,8,0.5,0.5,0.0,0.25,0.25,0.0,1.0
2024-05-14,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.5,0.0,0.0,0.0,0.0,1.0
2024-05-14,KOSPI_ALL,8,0.5,0.5,0.0,0.0,0.0,0.0,1.0
2024-05-14,KOSPI_EX_K200,8,0.5,0.5,0.0,0.0,0.0,0.0,1.0
2024-05-14,KOSPI_KOSDAQ_ALL,8,0.625,0.625,0.0,0.0,0.0,0.0,1.0
2024-05-22,K200,8,0.625,0.625,0.0,0.0,0.0,0.0,1.0
2024-05-22,KOSDAQ,8,0.25,0.25,0.0,0.25,0.25,0.0,1.0
2024-05-22,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.5,0.0,0.0,0.0,0.0,1.0
2024-05-22,KOSPI_ALL,8,0.5,0.5,0.0,0.0,0.0,0.0,1.0
2024-05-22,KOSPI_EX_K200,8,0.5,0.5,0.0,0.25,0.25,0.0,1.0
2024-05-22,KOSPI_KOSDAQ_ALL,8,0.875,0.875,0.0,0.0,0.0,0.0,1.0
2024-05-29,K200,8,0.625,0.625,0.0,0.25,0.25,0.0,1.0
2024-05-29,KOSDAQ,8,0.75,0.75,0.0,0.25,0.125,0.125,0.875
2024-05-29,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.625,0.625,0.0,0.25,0.125,0.125,0.875
2024-05-29,KOSPI_ALL,8,0.625,0.625,0.0,0.25,0.25,0.0,1.0
2024-05-29,KOSPI_EX_K200,8,0.625,0.625,0.0,0.375,0.375,0.0,1.0
2024-05-29,KOSPI_KOSDAQ_ALL,8,0.625,0.625,0.0,0.125,0.125,0.0,1.0
2024-06-05,K200,8,0.625,0.625,0.0,0.0,0.0,0.0,0.875
2024-06-05,KOSDAQ,8,0.5,0.375,0.125,0.25,0.0,0.25,0.5
2024-06-05,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.25,0.125,0.25,0.125,0.125,0.5
2024-06-05,KOSPI_ALL,8,0.5,0.5,0.0,0.0,0.0,0.0,0.875
2024-06-05,KOSPI_EX_K200,8,0.25,0.25,0.0,0.0,0.0,0.0,0.75
2024-06-05,KOSPI_KOSDAQ_ALL,8,0.5,0.5,0.0,0.0,0.0,0.0,0.75
2024-06-13,K200,8,0.625,0.625,0.0,0.125,0.0,0.125,0.875
2024-06-13,KOSDAQ,8,0.5,0.5,0.0,0.375,0.25,0.125,0.875
2024-06-13,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.5,0.0,0.375,0.125,0.25,0.75
2024-06-13,KOSPI_ALL,8,0.625,0.625,0.0,0.25,0.0,0.25,0.75
2024-06-13,KOSPI_EX_K200,8,0.5,0.5,0.0,0.25,0.0,0.25,0.75
2024-06-13,KOSPI_KOSDAQ_ALL,8,0.5,0.5,0.0,0.25,0.0,0.25,0.75
2024-06-20,K200,8,0.625,0.625,0.0,0.125,0.0,0.125,0.875
2024-06-20,KOSDAQ,8,0.5,0.5,0.0,0.25,0.125,0.125,0.875
2024-06-20,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.5,0.0,0.125,0.0,0.125,0.875
2024-06-20,KOSPI_ALL,8,0.5,0.5,0.0,0.125,0.0,0.125,0.875
2024-06-20,KOSPI_EX_K200,8,0.25,0.25,0.0,0.0,0.0,0.0,0.875
2024-06-20,KOSPI_KOSDAQ_ALL,8,0.625,0.625,0.0,0.125,0.125,0.0,1.0
2024-06-27,K200,8,0.625,0.625,0.0,0.125,0.0,0.125,0.875
2024-06-27,KOSDAQ,8,0.375,0.375,0.0,0.25,0.0,0.25,0.625
2024-06-27,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.375,0.0,0.125,0.0,0.125,0.875
2024-06-27,KOSPI_ALL,8,0.625,0.625,0.0,0.125,0.0,0.125,0.875
2024-06-27,KOSPI_EX_K200,8,0.25,0.25,0.0,0.125,0.0,0.125,0.875
2024-06-27,KOSPI_KOSDAQ_ALL,8,0.625,0.625,0.0,0.125,0.0,0.125,0.875
2024-07-04,K200,8,0.625,0.625,0.0,0.25,0.125,0.125,0.875
2024-07-04,KOSDAQ,8,0.5,0.375,0.125,0.25,0.0,0.25,0.625
2024-07-04,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.5,0.0,0.125,0.0,0.125,0.5
2024-07-04,KOSPI_ALL,8,0.625,0.625,0.0,0.25,0.0,0.25,0.75
2024-07-04,KOSPI_EX_K200,8,0.375,0.25,0.125,0.125,0.0,0.125,0.625
2024-07-04,KOSPI_KOSDAQ_ALL,8,0.5,0.5,0.0,0.25,0.0,0.25,0.75
2024-07-11,K200,8,0.625,0.625,0.0,0.25,0.0,0.25,0.75
2024-07-11,KOSDAQ,8,0.5,0.25,0.25,0.375,0.0,0.375,0.25
2024-07-11,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.5,0.0,0.375,0.0,0.375,0.625
2024-07-11,KOSPI_ALL,8,0.625,0.625,0.0,0.25,0.0,0.25,0.625
2024-07-11,KOSPI_EX_K200,8,0.5,0.5,0.0,0.25,0.0,0.25,0.625
2024-07-11,KOSPI_KOSDAQ_ALL,8,0.625,0.625,0.0,0.375,0.0,0.375,0.625
2024-07-18,K200,8,0.5,0.5,0.0,0.125,0.0,0.125,0.625
2024-07-18,KOSDAQ,8,0.0,0.0,0.0,0.5,0.0,0.5,0.0
2024-07-18,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.25,0.0,0.25,0.5,0.0,0.5,0.0
2024-07-18,KOSPI_ALL,8,0.5,0.5,0.0,0.25,0.0,0.25,0.5
2024-07-18,KOSPI_EX_K200,8,0.375,0.25,0.125,0.375,0.0,0.375,0.25
2024-07-18,KOSPI_KOSDAQ_ALL,8,0.25,0.25,0.0,0.25,0.0,0.25,0.25
2024-07-25,K200,8,0.625,0.25,0.375,0.0,0.0,0.0,0.25
2024-07-25,KOSDAQ,8,0.0,0.0,0.0,0.125,0.0,0.125,0.0
2024-07-25,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.0,0.375,0.125,0.0,0.125,0.0
2024-07-25,KOSPI_ALL,8,0.375,0.0,0.375,0.125,0.0,0.125,0.0
2024-07-25,KOSPI_EX_K200,8,0.375,0.0,0.375,0.25,0.0,0.25,0.0
2024-07-25,KOSPI_KOSDAQ_ALL,8,0.5,0.0,0.5,0.125,0.0,0.125,0.0
2024-08-01,K200,8,0.625,0.5,0.125,0.0,0.0,0.0,0.75
2024-08-01,KOSDAQ,8,0.25,0.0,0.25,0.125,0.0,0.125,0.0
2024-08-01,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.25,0.25,0.25,0.0,0.25,0.25
2024-08-01,KOSPI_ALL,8,0.75,0.375,0.375,0.0,0.0,0.0,0.375
2024-08-01,KOSPI_EX_K200,8,0.625,0.25,0.375,0.25,0.0,0.25,0.25
2024-08-01,KOSPI_KOSDAQ_ALL,8,0.5,0.25,0.25,0.0,0.0,0.0,0.25
2024-08-08,K200,8,0.75,0.0,0.75,0.125,0.0,0.125,0.0
2024-08-08,KOSDAQ,8,0.625,0.0,0.625,0.125,0.0,0.125,0.0
2024-08-08,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.625,0.0,0.625,0.0,0.0,0.0,0.0
2024-08-08,KOSPI_ALL,8,0.75,0.0,0.75,0.125,0.0,0.125,0.0
2024-08-08,KOSPI_EX_K200,8,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2024-08-08,KOSPI_KOSDAQ_ALL,8,0.75,0.0,0.75,0.125,0.0,0.125,0.0
2024-08-16,K200,8,0.625,0.0,0.625,0.0,0.0,0.0,0.0
2024-08-16,KOSDAQ,8,0.625,0.0,0.625,0.0,0.0,0.0,0.0
2024-08-16,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.875,0.0,0.875,0.0,0.0,0.0,0.0
2024-08-16,KOSPI_ALL,8,0.625,0.0,0.625,0.0,0.0,0.0,0.0
2024-08-16,KOSPI_EX_K200,8,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2024-08-16,KOSPI_KOSDAQ_ALL,8,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-08-23,K200,8,0.625,0.625,0.0,0.125,0.0,0.125,0.625
2024-08-23,KOSDAQ,8,0.625,0.0,0.625,0.25,0.0,0.25,0.0
2024-08-23,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.625,0.125,0.5,0.0,0.0,0.0,0.125
2024-08-23,KOSPI_ALL,8,0.625,0.625,0.0,0.0,0.0,0.0,0.75
2024-08-23,KOSPI_EX_K200,8,0.75,0.625,0.125,0.0,0.0,0.0,0.625
2024-08-23,KOSPI_KOSDAQ_ALL,8,0.625,0.25,0.375,0.0,0.0,0.0,0.25
2024-08-30,K200,8,0.25,0.125,0.125,0.125,0.0,0.125,0.125
2024-08-30,KOSDAQ,8,0.125,0.0,0.125,0.25,0.0,0.25,0.0
2024-08-30,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.25,0.0,0.25,0.0,0.0,0.0,0.0
2024-08-30,KOSPI_ALL,8,0.375,0.0,0.375,0.125,0.0,0.125,0.0
2024-08-30,KOSPI_EX_K200,8,0.375,0.0,0.375,0.25,0.0,0.25,0.0
2024-08-30,KOSPI_KOSDAQ_ALL,8,0.25,0.0,0.25,0.125,0.0,0.125,0.0
2024-09-06,K200,8,0.375,0.375,0.0,0.375,0.0,0.375,0.375
2024-09-06,KOSDAQ,8,0.25,0.0,0.25,0.25,0.0,0.25,0.0
2024-09-06,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.0,0.5,0.25,0.0,0.25,0.0
2024-09-06,KOSPI_ALL,8,0.5,0.375,0.125,0.5,0.0,0.5,0.375
2024-09-06,KOSPI_EX_K200,8,0.5,0.25,0.25,0.5,0.0,0.5,0.25
2024-09-06,KOSPI_KOSDAQ_ALL,8,0.5,0.25,0.25,0.375,0.0,0.375,0.25
2024-09-13,K200,8,0.375,0.25,0.125,0.5,0.0,0.5,0.375
2024-09-13,KOSDAQ,8,0.125,0.0,0.125,0.25,0.0,0.25,0.0
2024-09-13,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.0,0.5,0.125,0.0,0.125,0.0
2024-09-13,KOSPI_ALL,8,0.5,0.375,0.125,0.5,0.0,0.5,0.375
2024-09-13,KOSPI_EX_K200,8,0.5,0.125,0.375,0.375,0.0,0.375,0.125
2024-09-13,KOSPI_KOSDAQ_ALL,8,0.5,0.125,0.375,0.5,0.0,0.5,0.125
2024-09-25,K200,8,0.0,0.0,0.0,0.875,0.375,0.5,0.5
2024-09-25,KOSDAQ,8,0.0,0.0,0.0,0.125,0.0,0.125,0.0
2024-09-25,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.125,0.0,0.125,0.125,0.0,0.125,0.0
2024-09-25,KOSPI_ALL,8,0.0,0.0,0.0,0.5,0.125,0.375,0.25
2024-09-25,KOSPI_EX_K200,8,0.0,0.0,0.0,0.125,0.0,0.125,0.0
2024-09-25,KOSPI_KOSDAQ_ALL,8,0.0,0.0,0.0,0.625,0.0,0.625,0.0
2024-10-04,K200,8,0.0,0.0,0.0,0.625,0.0,0.625,0.25
2024-10-04,KOSDAQ,8,0.25,0.125,0.125,0.25,0.0,0.25,0.25
2024-10-04,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.25,0.125,0.125,0.125,0.0,0.125,0.25
2024-10-04,KOSPI_ALL,8,0.25,0.25,0.0,0.5,0.125,0.375,0.375
2024-10-04,KOSPI_EX_K200,8,0.25,0.25,0.0,0.125,0.0,0.125,0.375
2024-10-04,KOSPI_KOSDAQ_ALL,8,0.125,0.125,0.0,0.125,0.0,0.125,0.375
2024-10-14,K200,8,0.25,0.25,0.0,0.625,0.625,0.0,1.0
2024-10-14,KOSDAQ,8,0.125,0.125,0.0,0.625,0.625,0.0,1.0
2024-10-14,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.25,0.25,0.0,0.5,0.5,0.0,1.0
2024-10-14,KOSPI_ALL,8,0.25,0.25,0.0,0.5,0.5,0.0,1.0
2024-10-14,KOSPI_EX_K200,8,0.375,0.375,0.0,0.375,0.375,0.0,1.0
2024-10-14,KOSPI_KOSDAQ_ALL,8,0.25,0.25,0.0,0.625,0.625,0.0,1.0
2024-10-21,K200,8,0.375,0.375,0.0,0.5,0.375,0.125,0.875
2024-10-21,KOSDAQ,8,0.125,0.125,0.0,0.5,0.25,0.25,0.75
2024-10-21,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.25,0.25,0.0,0.5,0.25,0.25,0.75
2024-10-21,KOSPI_ALL,8,0.5,0.5,0.0,0.375,0.375,0.0,1.0
2024-10-21,KOSPI_EX_K200,8,0.25,0.25,0.0,0.125,0.125,0.0,1.0
2024-10-21,KOSPI_KOSDAQ_ALL,8,0.25,0.25,0.0,0.5,0.375,0.125,0.875
2024-10-28,K200,8,0.625,0.625,0.0,0.0,0.0,0.0,0.875
2024-10-28,KOSDAQ,8,0.125,0.125,0.0,0.5,0.0,0.5,0.125
2024-10-28,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.125,0.125,0.0,0.25,0.0,0.25,0.25
2024-10-28,KOSPI_ALL,8,0.5,0.375,0.125,0.25,0.125,0.125,0.625
2024-10-28,KOSPI_EX_K200,8,0.25,0.25,0.0,0.25,0.0,0.25,0.375
2024-10-28,KOSPI_KOSDAQ_ALL,8,0.125,0.125,0.0,0.0,0.0,0.0,0.125
2024-11-04,K200,8,0.5,0.5,0.0,0.25,0.0,0.25,0.75
2024-11-04,KOSDAQ,8,0.0,0.0,0.0,0.375,0.0,0.375,0.0
2024-11-04,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.0,0.0,0.0,0.375,0.0,0.375,0.0
2024-11-04,KOSPI_ALL,8,0.375,0.375,0.0,0.125,0.0,0.125,0.625
2024-11-04,KOSPI_EX_K200,8,0.25,0.25,0.0,0.125,0.0,0.125,0.625
2024-11-04,KOSPI_KOSDAQ_ALL,8,0.125,0.125,0.0,0.25,0.0,0.25,0.25
2024-11-11,K200,8,0.875,0.125,0.75,0.0,0.0,0.0,0.125
2024-11-11,KOSDAQ,8,0.5,0.0,0.5,0.125,0.0,0.125,0.0
2024-11-11,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2024-11-11,KOSPI_ALL,8,0.75,0.375,0.375,0.0,0.0,0.0,0.375
2024-11-11,KOSPI_EX_K200,8,0.625,0.375,0.25,0.25,0.0,0.25,0.375
2024-11-11,KOSPI_KOSDAQ_ALL,8,0.75,0.0,0.75,0.0,0.0,0.0,0.0
2024-11-18,K200,8,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-11-18,KOSDAQ,8,0.625,0.0,0.625,0.25,0.0,0.25,0.0
2024-11-18,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.75,0.0,0.75,0.25,0.0,0.25,0.0
2024-11-18,KOSPI_ALL,8,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-11-18,KOSPI_EX_K200,8,0.5,0.0,0.5,0.0,0.0,0.0,0.0
2024-11-18,KOSPI_KOSDAQ_ALL,8,0.75,0.0,0.75,0.125,0.0,0.125,0.0
2024-11-25,K200,8,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2024-11-25,KOSDAQ,8,0.5,0.125,0.375,0.125,0.0,0.125,0.125
2024-11-25,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.75,0.0,0.75,0.125,0.0,0.125,0.0
2024-11-25,KOSPI_ALL,8,0.875,0.0,0.875,0.0,0.0,0.0,0.0
2024-11-25,KOSPI_EX_K200,8,0.875,0.125,0.75,0.125,0.0,0.125,0.125
2024-11-25,KOSPI_KOSDAQ_ALL,8,0.875,0.0,0.875,0.125,0.0,0.125,0.0
2024-12-02,K200,8,0.875,0.0,0.875,0.125,0.0,0.125,0.0
2024-12-02,KOSDAQ,8,0.75,0.0,0.75,0.25,0.0,0.25,0.0
2024-12-02,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.75,0.0,0.75,0.125,0.0,0.125,0.0
2024-12-02,KOSPI_ALL,8,0.875,0.0,0.875,0.0,0.0,0.0,0.0
2024-12-02,KOSPI_EX_K200,8,0.75,0.0,0.75,0.125,0.0,0.125,0.0
2024-12-02,KOSPI_KOSDAQ_ALL,8,0.75,0.0,0.75,0.0,0.0,0.0,0.0
2024-12-09,K200,8,0.75,0.0,0.75,0.125,0.0,0.125,0.0
2024-12-09,KOSDAQ,8,0.5,0.0,0.5,0.25,0.0,0.25,0.0
2024-12-09,KOSDAQ_PLUS_KOSPI_EX_K200,8,0.375,0.0,0.375,0.25,0.0,0.25,0.0
2024-12-09,KOSPI_ALL,8,0.5,0.0,0.5,0.25,0.0,0.25,0.0
2024-12-09,KOSPI_EX_K200,8,0.5,0.0,0.5,0.375,0.0,0.375,0.0
2024-12-09,KOSPI_KOSDAQ_ALL,8,0.375,0.0,0.375,0.125,0.0,0.125,0.0
2024-12-16,K200,8,0.375,0.375,0.0,0.5,0.0,0.5,0.5
