sample,universe,cut_name,factor_a,factor_b,family_pair,pair_regime,n,mean_mom_top20,mean_other_top20,mean_mom_spread20,mean_other_spread20,mkt_1d_mean,mkt_1d_median,mkt_1d_positive_share,mkt_1d_tstat,mkt_5d_mean,mkt_5d_median,mkt_5d_positive_share,mkt_5d_tstat,mkt_20d_mean,mkt_20d_median,mkt_20d_positive_share,mkt_20d_tstat,mom_top_fwd5_mean,mom_top_fwd5_positive_share,mom_top_fwd20_mean,mom_top_fwd20_positive_share,mom_spread_fwd5_mean,mom_spread_fwd5_positive_share,mom_spread_fwd20_mean,mom_spread_fwd20_positive_share,oth_top_fwd5_mean,oth_top_fwd5_positive_share,oth_top_fwd20_mean,oth_top_fwd20_positive_share,oth_spread_fwd5_mean,oth_spread_fwd5_positive_share,oth_spread_fwd20_mean,oth_spread_fwd20_positive_share
TRAIN,KOSPI_ALL,Q33,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,BROAD_BREAKDOWN,11,-0.032351714258320216,-0.022589357562146025,-0.04631704112461666,-0.022809265240375673,0.0027296684721960633,0.0026712729119272,0.7272727272727273,1.4170111221942676,0.00947033158134458,0.010246446855909674,0.7272727272727273,1.8359572124363153,0.02505753228314561,0.020252181711734672,0.7272727272727273,2.4011954320353164,0.005719473115609319,0.6363636363636364,0.017431244467204423,0.6363636363636364,-0.004277006123412746,0.5454545454545454,-0.011994123424609603,0.45454545454545453,0.008160208831396827,0.7272727272727273,0.0314923853680642,0.8181818181818182,0.0011589963301980911,0.5454545454545454,0.010764379740507368,0.7272727272727273
TRAIN,KOSPI_ALL,Q33,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,BROAD_CONFIRMATION,22,0.05045151356021918,0.048180607268710644,0.04028269873721388,0.025072814781849983,6.497707494856841e-05,-0.00197300321526115,0.4090909090909091,0.02555425720040595,0.0036570923651955034,0.002401043306892699,0.5454545454545454,0.5998755301666641,0.021077004091948556,0.012932355384758974,0.5909090909090909,1.7026510759904427,-0.002695621704478173,0.5,0.013167807138760828,0.4090909090909091,-0.003948671250759709,0.36363636363636365,0.008161098521528944,0.5909090909090909,0.0021440308815744587,0.5454545454545454,0.02120569965194753,0.5909090909090909,0.0004316068944387727,0.5909090909090909,0.008130522627592446,0.6818181818181818
TRAIN,KOSPI_ALL,Q33,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,BULLISH_STYLE_SHIFT,19,0.02612606979076504,0.05809101435637863,-0.040079062419244686,0.021466822247390955,0.0004481775246003476,0.0001717412380884,0.5789473684210527,0.20529237308613793,-0.0015534446929825238,0.008685375079728143,0.6842105263157895,-0.20233490007824143,0.01166684594643418,0.012747406584302208,0.6842105263157895,0.9287101369101768,-0.00705513728009019,0.631578947368421,-0.00883014556117735,0.42105263157894735,-0.004093356794003148,0.3157894736842105,-0.011186979821967724,0.42105263157894735,-0.003882444177423374,0.6842105263157895,0.002755453730036705,0.631578947368421,0.001121895504507221,0.5789473684210527,0.004804176635995814,0.7894736842105263
TRAIN,KOSPI_ALL,Q33,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,DEFENSIVE_CONFIRMATION,23,-0.06864948290330879,-0.0795390012863736,0.046966036944575976,0.028466726189552115,-0.002313953684905522,-0.0016749759140491,0.34782608695652173,-0.5487163783705994,0.0064105337271752015,0.006651359526417431,0.6956521739130435,1.0290178955405958,0.025395351075283384,0.015324306136487473,0.6086956521739131,1.976170958180839,0.0013485411014239517,0.6086956521739131,0.008057200049662767,0.43478260869565216,-0.020841984889875712,0.2608695652173913,-0.05718564054853276,0.2608695652173913,0.006600410821449851,0.5217391304347826,0.0279955258563541,0.6086956521739131,-0.003300198169534792,0.43478260869565216,-0.0048323286020511115,0.5217391304347826
TRAIN,KOSPI_ALL,Q33,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,DEFENSIVE_ROTATION,18,-0.05136552702402024,-0.027506872167200817,-0.032254617735073134,0.020946465243326703,0.0003211505362787334,0.0013210995044846,0.6111111111111112,0.26410160085259043,0.0035594670200502585,0.003371869187861817,0.5,0.8716141871249107,0.003455181352743477,0.014807056463405362,0.6666666666666666,0.26609135616669916,0.00309421451632475,0.6111111111111112,-0.011950041862503005,0.5555555555555556,0.0014008459493112116,0.5555555555555556,-0.006627793408110322,0.3333333333333333,0.0040814607881232605,0.5555555555555556,-0.0035079624957748967,0.6111111111111112,0.002500137075391045,0.5,0.005144962653559324,0.6111111111111112
TRAIN,KOSPI_ALL,Q33,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,GENUINE_ROTATION,20,-0.020225781482201693,0.020430517409744563,-0.04465478865206854,0.02342909212436417,0.002575418765838715,0.0023964376141649996,0.75,1.780277715736465,0.004273904934486907,0.002369851218966295,0.6,1.508291452415441,0.015421513001865964,0.01569875957018444,0.8,3.5239697277862425,0.003931645335582185,0.55,0.002672450915149055,0.5,-0.00180552445253671,0.3,-0.009263517736522581,0.25,0.008063165976924707,0.7,0.010924254905702036,0.75,0.0028808179120192396,0.55,-0.0013035894783679836,0.35
OOS,KOSPI_ALL,Q33,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,BROAD_BREAKDOWN,10,-0.03326470480111765,-0.01918024907796321,-0.04047553683063789,-0.01631951816916354,-0.0015540331610667106,5.02547911432501e-05,0.5,-0.29039228649469473,0.011652367816300462,0.01237667808575083,0.6,1.2111733032957983,0.03189583382519999,0.022738364641632036,0.6,1.1309238055502324,0.00587747500896214,0.6,0.025295658518264763,0.7,3.0545603162440356e-05,0.4,0.014978132204770378,0.6,0.0066152814141438605,0.8,0.019262493304129436,0.7,0.00223010014241498,0.4,0.004317973144454412,0.5
OOS,KOSPI_ALL,Q33,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,BROAD_CONFIRMATION,26,0.1050589964518286,0.08869015739550602,0.07411391025894896,0.036006967296641594,0.002334128075382769,0.0043125679079485495,0.6538461538461539,0.678209635549456,0.02322148146284744,0.016148613424713697,0.7307692307692307,3.1720124768943867,0.07416846059522743,0.055533100796808704,0.7692307692307693,4.358044794209899,0.014708148990674262,0.7307692307692307,0.02847469288281672,0.6538461538461539,0.0092253957192494,0.5769230769230769,0.013830755620746819,0.5384615384615384,0.012590324963972279,0.7307692307692307,0.03162125163394887,0.6923076923076923,0.005442561340416454,0.5769230769230769,0.016109688655715968,0.6538461538461539
OOS,KOSPI_ALL,Q33,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,DEFENSIVE_CONFIRMATION,20,-0.06674176997983557,-0.06335349415086737,0.055895234143034454,0.0454310534442274,0.009158167222200437,0.012418607995631749,0.75,0.9998924812751051,0.007510501492381437,0.005372020902434296,0.5789473684210527,0.4801562961641666,0.0039755836570544295,-0.007036198168393558,0.4375,0.12505741212854238,-0.0049406308943411095,0.5263157894736842,-0.010919229838215722,0.3125,-0.0024632808066963156,0.5789473684210527,-0.012797061663218381,0.375,0.0033625124264948223,0.5263157894736842,0.020255811073055435,0.75,0.008977954380658185,0.6842105263157895,0.024316860662670317,0.75
OOS,KOSPI_ALL,Q33,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,GENUINE_ROTATION,8,-0.032940756621532674,0.016942252178328593,-0.040422518123654036,0.03148029102926671,-0.002312255726920713,-0.0029405747061058,0.25,-0.7258399670949003,0.0005230988895190325,0.009822416283540658,0.625,0.0831927770756896,0.0245479537237668,0.026540974817424255,1.0,5.927815353968104,-0.00043164939728857583,0.625,0.008945109331936235,0.625,-0.012376136544935499,0.375,-0.022132003864803074,0.25,0.0035980204644815625,0.625,0.022793838596580546,0.75,-0.0076216404842546,0.375,-0.010377368894201017,0.25
TRAIN,KOSPI_ALL,Q50,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,BROAD_BREAKDOWN,8,-0.029737494064221257,-0.017650902620435754,-0.056142125196256804,-0.025913082665663556,0.0039040840621586627,0.00315189120454865,0.875,2.052843979108131,0.005858924010152577,0.008342117739212408,0.75,1.137230226664452,0.01429582164269689,0.0189817514440453,0.625,1.3236074845645138,0.0035746030520459127,0.625,0.007321667703285087,0.5,0.00035642679763991285,0.75,0.001415561008274585,0.625,0.0041576302072853875,0.625,0.020082677697872364,0.75,0.00131105883933695,0.5,0.016266340471848342,0.75
TRAIN,KOSPI_ALL,Q50,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,BROAD_CONFIRMATION,14,0.05798299275257736,0.05648610954343071,0.04716233143183072,0.02866970968341947,0.000442989382404072,-0.00198786498291145,0.42857142857142855,0.11082841394569677,0.004538316380847527,0.006293725808210523,0.5714285714285714,0.494325199420569,0.03950162039250099,0.018326277804483725,0.7142857142857143,2.4499829407985785,-0.010953039236957037,0.2857142857142857,0.01704448890479256,0.42857142857142855,-0.011505498097532698,0.21428571428571427,-0.0005777064846704974,0.5,-0.0027459419147794505,0.35714285714285715,0.028420533652430476,0.6428571428571429,0.0006057202645360784,0.6428571428571429,0.008009070161368799,0.6428571428571429
TRAIN,KOSPI_ALL,Q50,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,BULLISH_STYLE_SHIFT,10,0.02666407037011038,0.06747704571327365,-0.04759404896042259,0.024325723912062513,0.0010292497837588303,0.0008372397108342366,0.6,0.2990348626202715,0.0021582382952645453,0.012377174814794998,0.7,0.2182395562162918,0.01122358327821809,0.011693409039920773,0.8,0.9453018298129152,-0.00722370941174459,0.6,-0.014869379783348657,0.3,-0.008039709289874478,0.2,-0.021849165575314723,0.3,-0.00424366683871942,0.7,0.0013805993157801732,0.7,-0.00350606206524146,0.3,0.001583866576294235,0.6
TRAIN,KOSPI_ALL,Q50,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,DEFENSIVE_CONFIRMATION,16,-0.06860859808461442,-0.08339809624088575,0.05601056785143599,0.03338660530783873,-0.0030835519057602376,-0.00223720321383385,0.3125,-0.5113616272954374,0.012764412928638152,0.008496474747091767,0.8125,1.9678266330882381,0.04116240660488743,0.03223236138331459,0.75,2.8190649696801326,0.008042544957642655,0.625,0.019647585690303837,0.5,-0.02805980290933769,0.1875,-0.07538522632689923,0.1875,0.013684994553921224,0.5625,0.045175292421171985,0.6875,-0.008042231887163465,0.25,-0.012806110248454315,0.375
TRAIN,KOSPI_ALL,Q50,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,GENUINE_ROTATION,12,-0.023687262626323285,0.018957181097547255,-0.04847402846431023,0.024759522187620675,0.002671198055950759,0.00419384845666835,0.75,1.2462169552994053,0.009584315849796368,0.006581167053509822,0.75,2.777279226828344,0.017354185609972848,0.02392384879225594,0.8333333333333334,2.6667911271078193,0.014403307861375133,0.8333333333333334,0.014644432979281122,0.6666666666666666,-8.335183871709927e-05,0.16666666666666666,-0.011855668878308292,0.25,0.01533941260875262,0.8333333333333334,0.016228076098591938,0.8333333333333334,0.0005011056913276664,0.4166666666666667,-0.005467549466697724,0.25
OOS,KOSPI_ALL,Q50,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,BROAD_CONFIRMATION,22,0.11308929271023875,0.09386174410579594,0.0825330608694265,0.038642897285434206,0.0034013743929171623,0.006190875637893551,0.6818181818181818,0.8580577658218621,0.024092902369909994,0.016148613424713697,0.7727272727272727,2.8503095993038126,0.0754135880339078,0.055533100796808704,0.8181818181818182,4.255126354242051,0.011912486095932224,0.6818181818181818,0.029585402438448438,0.6363636363636364,0.008818166681881163,0.5454545454545454,0.00709789502300095,0.5,0.01049341021644475,0.6818181818181818,0.034654391609378395,0.6818181818181818,0.0057980050604353565,0.6363636363636364,0.012668565880967798,0.5909090909090909
OOS,KOSPI_ALL,Q50,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,DEFENSIVE_CONFIRMATION,14,-0.06681544236356612,-0.06646641818539496,0.0705112118694336,0.052149674753662736,0.003597185884777807,0.00740335500536895,0.7142857142857143,0.3134205679934127,-0.007471018643315027,-0.008476923936784234,0.46153846153846156,-0.364398379912531,-0.02391229757190216,-0.016148083775876922,0.3,-0.7906768263965925,-0.01222393542322884,0.46153846153846156,-0.0449583026340316,0.1,-0.0056926374216198635,0.6153846153846154,-0.026399261980485766,0.3,-0.0017188598152886756,0.46153846153846156,-0.0042397857306233355,0.8,0.008924271034861816,0.6923076923076923,0.02465938599705155,0.8
TRAIN,KOSPI_ALL,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,BROAD_BREAKDOWN,30,-0.03553197611193058,-0.02845223281325513,-0.03439842030605159,-0.024846083280749005,-0.0010169092917678365,0.00078426489744245,0.5666666666666667,-0.8448557527378617,0.0026272206105818477,0.005041560389028534,0.5333333333333333,0.9284158577345998,-0.0015653296578461364,0.01399481225076122,0.6333333333333333,-0.19013355559390974,0.0032380150695094836,0.5333333333333333,-0.007766526800000647,0.5,0.0009697812161185867,0.5333333333333333,-0.005733506388614014,0.36666666666666664,0.0004467047596510499,0.4666666666666667,-0.00961192416315868,0.4666666666666667,-0.004108144401508571,0.3333333333333333,-0.004723760966325419,0.3
TRAIN,KOSPI_ALL,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,BROAD_CONFIRMATION,21,0.05740004707080705,0.05812440941912903,0.04518411634973422,0.027135529978497035,-0.001421307623035805,-0.0013512705939187,0.38095238095238093,-0.43267673267851553,0.0022578839740738078,0.0040370960675185025,0.6666666666666666,0.397740297650619,0.004777902724503684,-0.0017072789835962654,0.38095238095238093,0.4261837185709381,-0.00013288434742160434,0.42857142857142855,0.01329772268582506,0.42857142857142855,0.0010850221389703313,0.47619047619047616,0.022132730467194876,0.8095238095238095,0.001375278858893243,0.5714285714285714,0.01614761965328295,0.42857142857142855,-0.0008381639873299577,0.5714285714285714,0.007201150610887906,0.47619047619047616
TRAIN,KOSPI_ALL,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,BULLISH_STYLE_SHIFT,12,0.058091929491127126,0.12683581108186184,-0.09638020804735743,0.04315181858516257,0.0027150386244254574,0.00339091976992005,0.5833333333333334,0.7110937903264534,0.01795987590949599,0.01781798531047316,0.8333333333333334,3.0779650428786156,0.03767199429297009,0.038680727206609956,0.8333333333333334,3.1811395817937,0.009888342495316059,0.9166666666666666,0.005716235723832656,0.5833333333333334,-0.005493499175948734,0.4166666666666667,-0.02803749618049876,0.08333333333333333,0.015329387514322182,0.9166666666666666,0.03411057972399445,0.6666666666666666,0.004027375386292207,0.5,0.018611380545230177,0.6666666666666666
TRAIN,KOSPI_ALL,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,DEFENSIVE_CONFIRMATION,17,-0.051067018654827025,-0.051186021162010834,0.036825878755206244,0.033299080963509725,-0.002758819744244553,-0.0024381752396195,0.4117647058823529,-0.8099802280196838,0.0016922603245035676,0.004930609272900177,0.6470588235294118,0.23526445002440013,0.006501100695752816,0.015324306136487473,0.6470588235294118,0.576917973256613,-0.0023718600645218817,0.6470588235294118,-0.0024915046812193594,0.35294117647058826,-0.013400499553629748,0.35294117647058826,-0.027026289997959536,0.35294117647058826,0.005921810588733606,0.5294117647058824,0.0073161428848226165,0.47058823529411764,0.0018884172801193464,0.5882352941176471,-0.005348827032864519,0.29411764705882354
TRAIN,KOSPI_ALL,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,DEFENSIVE_ROTATION,10,-0.048927603202311064,-0.025053906294670737,-0.030861866281851835,0.02359964149805761,-0.00240145614506276,-0.00453278816453455,0.4,-0.5894477476387872,0.010840045127678883,0.01043246046272022,0.7,2.0038343737179085,0.03369125449561587,0.028141675170619572,1.0,4.984685013858731,0.009319173206510021,0.7,0.01833619500544187,0.7,-0.00677101299739339,0.4,-0.015419621567235364,0.4,0.01070790377062405,0.8,0.025561260673524388,0.9,-0.00430002738569139,0.4,-0.007357889180881316,0.5
TRAIN,KOSPI_ALL,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,GENUINE_ROTATION,12,-0.02064858973697503,0.01258524373252847,-0.039419955377853595,0.02370068495137741,-0.0009769246085266669,0.00038098398123055,0.5833333333333334,-0.41151210195478494,0.0057043623310901416,0.005755545347233884,0.6666666666666666,1.3226824340123735,0.014123553236269485,0.012375239644972627,0.75,2.3941357493247413,0.010890986980479843,0.6666666666666666,0.016243548166242478,0.75,0.0041044856736299346,0.4166666666666667,-0.006748824354612437,0.25,0.008388212284244467,0.75,0.016756009108704367,0.6666666666666666,0.00033511125146429174,0.5,-0.016228616496322002,0.16666666666666666
OOS,KOSPI_ALL,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,BROAD_BREAKDOWN,17,-0.0415463058569947,-0.03462018390020963,-0.03415538118025352,-0.028238166815876792,0.004609883801902994,0.0022527335620204,0.5882352941176471,1.1362435104030852,-0.009622626383767582,-0.01117831347099642,0.47058823529411764,-1.3566665753643954,0.015365038614761491,0.01596924685388797,0.6470588235294118,1.1855694235450795,-0.0066008033633889115,0.47058823529411764,0.015147124713535506,0.5294117647058824,-0.003597845722601229,0.47058823529411764,0.004317182524416459,0.5294117647058824,-0.0027151225697656127,0.4117647058823529,0.027765238266485078,0.7058823529411765,0.003824136773206993,0.6470588235294118,0.01900842165600539,0.7647058823529411
OOS,KOSPI_ALL,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,BROAD_CONFIRMATION,25,0.10101038939557298,0.07951418825903027,0.08397930596528827,0.03780293062639118,0.001441627048123916,0.0037157980975213,0.6,0.4117229386666242,0.015647530631490488,0.017915372293523916,0.68,2.400884065248928,0.04278378420384959,0.028862026424513527,0.72,3.2291641992610507,0.0032596084144644317,0.6,0.013626377546354424,0.6,0.0013159459085022348,0.44,0.002016234316741161,0.52,0.0010616574979695564,0.64,0.008648322394707076,0.52,-0.0018404744090140762,0.48,-0.00274452036911645,0.44
OOS,KOSPI_ALL,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,BULLISH_STYLE_SHIFT,14,0.054408657603539114,0.08959837367850462,-0.03653178907363887,0.028741614338368488,0.0035078995022701856,0.0045367155153358,0.5714285714285714,0.8607899416448793,0.010858478078037179,0.008265936596958453,0.6428571428571429,1.334251153475298,0.03871683706101992,0.03402994505689441,0.7142857142857143,2.252846824527464,0.009811414242692091,0.6428571428571429,0.0056320361144555,0.35714285714285715,0.006139993351465793,0.6428571428571429,0.014804073706622456,0.5714285714285714,0.006607562488499663,0.6428571428571429,0.007483206706705643,0.5,-0.004648749509851914,0.21428571428571427,0.0030400556284381603,0.42857142857142855
OOS,KOSPI_ALL,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,DEFENSIVE_CONFIRMATION,10,-0.049015568971407575,-0.04683651477811947,0.05045457947470673,0.03329757095673232,-0.0010501325350411902,0.0017831384250913,0.6,-0.23535735429128152,-0.012529616169998984,-0.011718644597949466,0.5,-0.8592761288558124,-0.009196764642153996,-0.011105537089483915,0.3333333333333333,-0.6244823855019759,-0.00894260605253178,0.5,-0.026750014028708382,0.2222222222222222,0.008416409719392597,0.6,-0.021758746757874665,0.2222222222222222,-0.010206982832699229,0.5,-0.014507546199182462,0.2222222222222222,-0.0033236177537908107,0.5,-0.023499959629498888,0.3333333333333333
TRAIN,KOSPI_ALL,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,BROAD_BREAKDOWN,25,-0.03509338491420508,-0.02759846201847013,-0.03719311142804881,-0.027300967933491488,0.00037325183009520395,0.0025330526106007,0.68,0.3104160343687381,0.0028214324347348397,0.005448763962153419,0.56,0.9524015615262809,-0.0015227930783911947,0.013266248502590446,0.6,-0.19569829378852238,0.0011820969986460162,0.48,-0.009800498132185656,0.48,-0.0009463926910840872,0.48,-0.007359686638085785,0.36,-0.0001254925820660241,0.44,-0.009892926713306159,0.48,-0.0028697332378122566,0.4,-0.003356683379668337,0.36
TRAIN,KOSPI_ALL,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,BROAD_CONFIRMATION,16,0.058197131620607315,0.06172979404086931,0.046233786200703675,0.033025028764499274,0.000998815444885463,-0.0012770073119143,0.4375,0.2678163098134248,8.631946080668411e-05,0.0034972522599369233,0.5625,0.011736631011780227,-0.0045575437241303415,-0.011878658258755113,0.3125,-0.4095396108491907,-0.002369327415538137,0.3125,0.005591171861407555,0.4375,-0.002893429281854141,0.375,0.018482437224764378,0.75,-0.0009996493187967195,0.5,0.0073762527010314966,0.3125,-0.004396765230476318,0.4375,0.0013318140108243975,0.375
TRAIN,KOSPI_ALL,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,BULLISH_STYLE_SHIFT,11,0.060528554718239765,0.12945068306499782,-0.10369692031357247,0.039998733425572676,0.001993417801350336,0.0023073486447211,0.5454545454545454,0.4853523751319786,0.014303588351541736,0.014670721177089875,0.8181818181818182,2.8714010357488235,0.039748095609611546,0.04273361394605204,0.8181818181818182,3.1122066471011802,0.008445879674084899,0.9090909090909091,0.008019300331980535,0.6363636363636364,-0.0035581213187473914,0.45454545454545453,-0.030481370594119907,0.09090909090909091,0.015634408393077767,0.9090909090909091,0.03915153210972249,0.7272727272727273,0.008273390063907198,0.5454545454545454,0.018638142461710562,0.6363636363636364
TRAIN,KOSPI_ALL,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,DEFENSIVE_CONFIRMATION,13,-0.04787462543719501,-0.04934668510660231,0.037554527235299395,0.03133238848990957,-0.000793176729681023,-0.0015851290041133,0.46153846153846156,-0.26851733024671,-0.0034226566955680533,0.0009073401123102037,0.6153846153846154,-0.41745615981116607,-0.006463150127284815,0.0076538511822549435,0.5384615384615384,-0.5839342537384049,-0.01015475892858217,0.5384615384615384,-0.028093409323252754,0.15384615384615385,-0.009509931349554999,0.38461538461538464,-0.025463538588619734,0.23076923076923078,-0.004453588690130208,0.46153846153846156,-0.016622848430540824,0.3076923076923077,-1.9752620997782593e-07,0.46153846153846156,-0.005621975689914362,0.3076923076923077
TRAIN,KOSPI_ALL,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,DEFENSIVE_ROTATION,9,-0.05031560761551961,-0.02587406082962033,-0.03270056330387448,0.02232472234135579,-0.0036267133067023217,-0.0050142238958688,0.3333333333333333,-0.8348624881419224,0.011849033585064467,0.011950951734156926,0.6666666666666666,1.9941020451489253,0.034631174499981196,0.0310513758849113,1.0,4.627785169738214,0.0094657143032863,0.6666666666666666,0.018476654789410248,0.6666666666666666,-0.007804202857829022,0.3333333333333333,-0.02024859383294047,0.3333333333333333,0.010842593371420156,0.7777777777777778,0.027333610718767918,0.8888888888888888,-0.0054416329441057225,0.3333333333333333,-0.00686173964848792,0.5555555555555556
TRAIN,KOSPI_ALL,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,GENUINE_ROTATION,9,-0.021327815324234913,0.012283520219932113,-0.04155579009138571,0.021172233594278222,0.0025676695761174444,0.0010316319181292,0.7777777777777778,1.285114840941344,0.007083604013140527,0.00814424351500283,0.7777777777777778,1.2646921110123757,0.012684034697550788,0.011148679425295054,0.6666666666666666,1.6481840248296138,0.00447017577895189,0.5555555555555556,0.009927675783545167,0.7777777777777778,-0.0022856394513409667,0.3333333333333333,-0.010387790795116893,0.2222222222222222,0.005502536503603033,0.6666666666666666,0.011686602124024935,0.5555555555555556,-0.0012107561645777443,0.3333333333333333,-0.021026126345355983,0.1111111111111111
OOS,KOSPI_ALL,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,BROAD_BREAKDOWN,12,-0.04268845508714058,-0.03280678040101218,-0.04148356805175599,-0.03031081306123547,0.0035807258255155417,0.006745525680467599,0.5833333333333334,1.009296748997522,-0.007253967835893815,0.007535912987581918,0.5833333333333334,-0.7650549186730387,0.026565111819534807,0.018688031449539948,0.75,1.7640741503322452,-0.0025898663555250757,0.5833333333333334,0.020303106722641878,0.5833333333333334,-0.007722339342698492,0.3333333333333333,-0.0005344658949472392,0.5,0.0023496416862318573,0.5833333333333334,0.03270467396069334,0.75,0.0036314031958950242,0.6666666666666666,0.018212199385905375,0.75
OOS,KOSPI_ALL,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,BROAD_CONFIRMATION,24,0.10066928991803929,0.08187845675058877,0.08094720878141813,0.03904428445114918,0.0022008903179511585,0.0038827623237285497,0.625,0.6175935066003153,0.01581028304633453,0.018899536700873576,0.6666666666666666,2.3275252045778263,0.04663599254819747,0.032596418167717404,0.75,3.5286243198740848,0.004215069605493016,0.625,0.016381266904842245,0.625,0.0036408038674438626,0.4583333333333333,0.003568726161050607,0.5416666666666666,0.000938190471578154,0.625,0.011913861622871757,0.5416666666666666,-0.0014957529332378504,0.5,-0.0013386396487494456,0.4583333333333333
OOS,KOSPI_ALL,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,BULLISH_STYLE_SHIFT,12,0.042601173284999315,0.07861894268332337,-0.03615357535882413,0.027769542062770946,0.0012865047874949668,0.0005243354197506499,0.5,0.2915794150483023,0.013651824024234883,0.013931676741819634,0.75,1.4705584700647891,0.03931790658750412,0.03402994505689441,0.75,2.2819380718590057,0.014937246931619394,0.6666666666666666,-0.0016812139751832729,0.3333333333333333,0.006484369182476509,0.6666666666666666,0.01227788031200803,0.5833333333333334,0.010797506768917007,0.6666666666666666,0.0017576544440133974,0.5,-0.004893530476134293,0.25,0.0013209698808647103,0.4166666666666667
OOS,KOSPI_ALL,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,DEFENSIVE_CONFIRMATION,10,-0.049015568971407575,-0.04683651477811947,0.05045457947470673,0.03329757095673232,-0.0010501325350411902,0.0017831384250913,0.6,-0.23535735429128152,-0.012529616169998984,-0.011718644597949466,0.5,-0.8592761288558124,-0.009196764642153996,-0.011105537089483915,0.3333333333333333,-0.6244823855019759,-0.00894260605253178,0.5,-0.026750014028708382,0.2222222222222222,0.008416409719392597,0.6,-0.021758746757874665,0.2222222222222222,-0.010206982832699229,0.5,-0.014507546199182462,0.2222222222222222,-0.0033236177537908107,0.5,-0.023499959629498888,0.3333333333333333
TRAIN,KOSPI_ALL,Q50,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,BROAD_BREAKDOWN,13,-0.030004690047491074,-0.026216639233151026,-0.042393133817139425,-0.03526364385189277,0.00016985185458486926,0.0008076668343986,0.6153846153846154,0.11800091205608479,0.001323246410114234,0.005448763962153419,0.6153846153846154,0.38610417277952785,0.004134154027670462,0.0017563567626460552,0.5384615384615384,0.5207436703006978,-0.001697513187538177,0.38461538461538464,-0.01052453840415581,0.38461538461538464,0.0004568424622015703,0.46153846153846156,-0.01227129943575951,0.3076923076923077,-0.0032525006164170387,0.38461538461538464,-0.010543662244473348,0.46153846153846156,-0.0023414596759866466,0.46153846153846156,-0.008193842910750707,0.15384615384615385
TRAIN,KOSPI_ALL,Q50,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,BROAD_CONFIRMATION,14,0.06174942979921865,0.06438991802342617,0.04920667919693684,0.03339186251565287,0.0015062870195047717,0.00068641643911725,0.5,0.3532447149814324,-0.0013739308493228135,-0.0008197952399718845,0.5,-0.16478975762813453,0.0020847017885251462,-0.0015082699074607487,0.35714285714285715,0.1850495846594296,-0.005564372255012614,0.21428571428571427,0.013109110405841127,0.42857142857142855,-0.00526355341353219,0.2857142857142857,0.016422994273946334,0.7142857142857143,-0.004052173677836393,0.42857142857142855,0.016242159361117742,0.35714285714285715,-0.005236791679733735,0.42857142857142855,0.0036947887470268415,0.42857142857142855
