sample,universe,cut_name,factor_a,factor_b,family_pair,contrast,n_left,n_right,mkt_5d_diff,mkt_20d_diff,mom_top_fwd20_diff,mom_spread_fwd20_diff,oth_top_fwd20_diff,oth_spread_fwd20_diff
TRAIN,K200,Q50,MOM1M,PER12MF,MOMENTUM_X_VALUE,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,13,15,0.0010968705576806645,-0.0019097587481137247,0.01256788725644303,0.008039455330867909,0.03543143549062925,0.07140646810466109
TRAIN,K200,Q50,MOM1M,PER12MF,MOMENTUM_X_VALUE,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,9,15,0.0035230518770036873,-0.00926057902112858,-0.0005866575732823044,-0.013881630985166597,0.003410282307385648,0.00991641302684559
TRAIN,K200,Q50,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,15,30,0.015460388864173318,0.03265340655157442,0.029363513860525537,-0.015043306091952221,0.028797325347825534,0.0012002846560542554
TRAIN,KOSDAQ,Q25,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,13,25,0.0140406402114826,0.027790472306128453,0.019524937206011693,-0.048677881737287,0.030397224142339398,0.005501762223354203
TRAIN,KOSDAQ,Q25,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,GENUINE_MINUS_DEFENSIVE_ROTATION,20,19,-0.004573038098725283,-0.010002256953983303,-0.014615929767583677,-0.008228398341650088,0.02710013408789188,0.019457879908389503
TRAIN,KOSDAQ,Q25,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,20,55,0.009932200223972051,0.03489227607449112,0.03129899932969659,-0.013890597151405785,0.03808549525029549,-0.015994956294316846
TRAIN,KOSDAQ,Q25,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,18,55,0.0014352265647883107,0.020869701336778037,0.03639972187242567,-0.006640772876490003,0.03821860216183687,0.017507806421091277
TRAIN,KOSDAQ,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,GENUINE_MINUS_DEFENSIVE_ROTATION,19,20,-0.020538437026098373,-0.03793531912001191,-0.03661019236271438,-0.0025252353475992764,-0.01803367456254122,-0.0036768164536767666
TRAIN,KOSDAQ,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,19,54,-0.008723465262605644,0.012589293580442194,0.022095792255495707,0.016157547158138535,0.018704449694570857,-0.017659894308798864
TRAIN,KOSDAQ,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,9,54,-0.0020193622222182436,0.03404789395813457,0.0583703719068569,0.012034855911781273,0.057756575957932814,0.015516419956593423
TRAIN,KOSDAQ,Q25,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,GENUINE_MINUS_DEFENSIVE_ROTATION,30,30,-0.004180037321237002,-0.002721804470362037,-0.005306676181937335,0.002069655598049295,-0.002442771389793371,0.003653970713602201
TRAIN,KOSDAQ,Q25,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,30,20,-0.0075008054799702425,0.0025405982882064455,0.004289301319260612,0.013906869687663893,0.0023746498026957167,0.02286615987845029
TRAIN,KOSDAQ,Q25,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,16,20,0.0030082063979597565,0.020212072094857127,0.009324249802587836,-0.025625985515055877,0.018679547549551763,0.002518440003790816
TRAIN,KOSDAQ,Q25,MOM12_1,PER12MF,MOMENTUM_X_VALUE,GENUINE_MINUS_DEFENSIVE_ROTATION,21,35,0.0003800116672649763,0.003087321584575348,-0.004906202234869959,-0.008207717961234227,0.0006771251854653573,0.00359452746627786
TRAIN,KOSDAQ,Q25,MOM12_1,PER12MF,MOMENTUM_X_VALUE,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,21,27,0.0018343667602255316,0.022132553644426914,0.024899253592049645,0.005071978938630993,0.018889017137932562,0.019244301417892122
TRAIN,KOSDAQ,Q25,MOM12_1,PER12MF,MOMENTUM_X_VALUE,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,16,27,0.009067306662489245,0.02325741417793986,0.0061619096316051294,-0.035056432581751756,0.0340755681372593,-0.0011291155346947346
TRAIN,KOSDAQ,Q25,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,GENUINE_MINUS_DEFENSIVE_ROTATION,15,38,-0.0031295185358559885,0.0026873475290493717,-0.016697395490625898,-0.03329787264697817,0.013456929912400743,0.011539243608765638
TRAIN,KOSDAQ,Q25,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,15,34,-0.007048583493784059,0.022681167810302147,0.015695922898262497,-0.033548419801587355,0.03642853854791043,0.010594447614333613
TRAIN,KOSDAQ,Q25,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,13,34,-0.002292751022015417,0.03314307574737095,0.04756280624307629,-0.012942129623960743,0.04628745981266208,-0.004484698665655316
TRAIN,KOSDAQ,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,GENUINE_MINUS_DEFENSIVE_ROTATION,11,26,-0.009045621395681904,-0.06670329604311785,-0.035730779204481325,0.0630363929860723,-0.05605486934558948,0.007818374914269831
TRAIN,KOSDAQ,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,11,28,-0.005601875408890517,-0.059099495655542254,-0.053438885432525604,0.006964094786132609,-0.04712471012067121,0.021537570227004026
TRAIN,KOSDAQ,Q25,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,11,28,0.00901401622785816,0.009129309004282929,0.023093007400901193,-0.006378401422280817,0.023001324481929368,0.01880902056625878
TRAIN,KOSDAQ,Q25,MOM1M,OP12_REV,MOMENTUM_X_REVISION,GENUINE_MINUS_DEFENSIVE_ROTATION,21,15,0.011302530923781449,-0.00756580843006088,0.03353452090380366,0.06291849374424284,0.0160911072469793,0.027526777197698173
TRAIN,KOSDAQ,Q25,MOM1M,OP12_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,21,42,0.01148271341780905,0.012189551422983676,0.0278113574309002,0.014408761804580337,0.017594805946305716,0.0022144413649359714
TRAIN,KOSDAQ,Q25,MOM1M,OP12_REV,MOMENTUM_X_REVISION,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,18,42,-0.003563945784960376,0.0014553727827089106,0.022599006454564884,0.01623286328318,0.00618499832769285,0.007143590082221162
TRAIN,KOSDAQ,Q25,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,GENUINE_MINUS_DEFENSIVE_ROTATION,17,18,-0.0005489112334246902,-0.0532033861963324,-0.032884757735950336,0.0406421135268576,-0.047233459943666206,3.2517676664275096e-05
TRAIN,KOSDAQ,Q25,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,17,45,-0.003599184327739635,-0.019153770784141724,-0.013095251749515433,0.004521780779312402,-0.03510657498714302,-0.015914357068938373
TRAIN,KOSDAQ,Q25,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,12,45,0.004725745456563773,0.03720669995593084,0.07066019333286826,0.038706885963770324,0.02969320773199335,-0.004753484281540914
TRAIN,KOSDAQ,Q25,MOM1M,PBR12MF,MOMENTUM_X_VALUE,GENUINE_MINUS_DEFENSIVE_ROTATION,29,16,0.0038670151654756424,-0.0339675618246625,-0.004493133456091695,0.04994570230440362,-0.027734280912533,0.0035463929111019263
TRAIN,KOSDAQ,Q25,MOM1M,PBR12MF,MOMENTUM_X_VALUE,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,29,22,-0.01044731494108311,-0.022751038260027442,-0.045713778204419124,-0.03331751036635039,-0.02102616284887985,0.0020392030381786146
TRAIN,KOSDAQ,Q25,MOM1M,PBR12MF,MOMENTUM_X_VALUE,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,10,22,-0.008028841316605702,-0.00020034028217644911,-0.023259123385742164,-0.05221273278966507,0.005254159816600247,0.0013772355086930118
TRAIN,KOSDAQ,Q25,MOM1M,PER12MF,MOMENTUM_X_VALUE,GENUINE_MINUS_DEFENSIVE_ROTATION,24,22,-0.0030475893899000947,-0.02080522708855157,0.0034221176312706175,0.0554916814480906,-0.01162621521747801,0.014329423558991559
TRAIN,KOSDAQ,Q25,MOM1M,PER12MF,MOMENTUM_X_VALUE,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,24,22,-0.0005655596012450323,0.018419779664597468,-0.0011692098032582993,-0.0380989510973063,0.01849774484318153,0.00625734408565157
TRAIN,KOSDAQ,Q25,MOM1M,PER12MF,MOMENTUM_X_VALUE,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,12,22,0.007522751449824621,0.016629444323386793,-0.008055650812166842,-0.06404524797189762,0.033290192844946206,0.0035863222067450753
TRAIN,KOSDAQ,Q25,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,GENUINE_MINUS_DEFENSIVE_ROTATION,13,21,0.008680204481235073,-0.014865647539748776,0.017550783222954443,0.06797294557728774,-0.011368716262348439,0.004041277531800697
TRAIN,KOSDAQ,Q25,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,13,36,0.012837396506665023,0.004729043037869042,0.03821470163615724,0.06359866231082752,0.007085152513541825,-0.006254526517626216
TRAIN,KOSDAQ,Q33,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,13,16,0.017337795510299025,0.03252653183974079,0.02032803926437748,-0.04916704432759707,0.03340516064876042,0.0008595758253986795
TRAIN,KOSDAQ,Q33,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,GENUINE_MINUS_DEFENSIVE_ROTATION,16,15,-0.003932387165899279,-0.00988647269327448,-0.009042924072943895,-0.006098700786563398,0.036615744540648996,0.032833020520013044
TRAIN,KOSDAQ,Q33,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,16,44,0.012958894791724677,0.03765158153814768,0.03224871457276349,-0.015069692435216364,0.04567267079647875,-0.011052355022315843
TRAIN,KOSDAQ,Q33,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,13,44,0.007905178767150182,0.030563161137227478,0.04220661614771068,-0.014683901569469209,0.048214681458750984,0.018071860000032754
TRAIN,KOSDAQ,Q33,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,GENUINE_MINUS_DEFENSIVE_ROTATION,16,16,-0.02438646623735246,-0.055952433004600254,-0.053128014361267684,-0.0045862318665506815,-0.04011251471271245,-0.01828012900271314
TRAIN,KOSDAQ,Q33,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,16,43,-0.010284997504254389,0.00682765994239669,0.019821345675639243,0.018152815926759526,0.013005732541674857,-0.02960284475088984
TRAIN,KOSDAQ,Q33,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,GENUINE_MINUS_DEFENSIVE_ROTATION,25,23,-0.005836082114882695,-0.01594978036232733,-0.020783874222585787,-0.003202766969015171,-0.00806824540070928,0.01390979625165914
TRAIN,KOSDAQ,Q33,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,25,16,-0.004639738878425264,-0.009930096584042803,-0.008470041366968913,0.021276207634324723,-0.004045170247410117,0.033688477346390494
TRAIN,KOSDAQ,Q33,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,9,16,0.012652763925883805,0.012236485766862348,-0.0010188289282577877,-0.01849856991835,0.009503293341670733,0.003151316320023816
TRAIN,KOSDAQ,Q33,MOM12_1,PER12MF,MOMENTUM_X_VALUE,GENUINE_MINUS_DEFENSIVE_ROTATION,20,27,-0.0027517858532951746,0.000442750338019807,-0.007362582170707536,-0.014978303074691744,0.0012732287899500042,0.007701421591781091
TRAIN,KOSDAQ,Q33,MOM12_1,PER12MF,MOMENTUM_X_VALUE,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,20,20,0.007461333041451284,0.026593862813939405,0.032595565196673136,0.00878653551672513,0.027032464947931177,0.023688561713851242
TRAIN,KOSDAQ,Q33,MOM12_1,PER12MF,MOMENTUM_X_VALUE,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,14,20,0.015809244044249326,0.025477004293245977,0.00752647287944843,-0.03662766954189139,0.03893913602629542,0.004488468041176729
TRAIN,KOSDAQ,Q33,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,GENUINE_MINUS_DEFENSIVE_ROTATION,15,31,-0.00858697161025098,-0.00046350744626437283,-0.020724900555838473,-0.03566870526014974,0.008125585889121514,0.012357559398505438
TRAIN,KOSDAQ,Q33,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,15,26,-0.00251030383490047,0.022296315845518434,0.011600660419289227,-0.036407084936936354,0.03510629929678025,0.013090843731568443
TRAIN,KOSDAQ,Q33,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,12,26,0.0009205001998154553,0.03247241602899531,0.042285623160012414,-0.02012969092741193,0.044456273187866824,0.0020750104066923998
TRAIN,KOSDAQ,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,GENUINE_MINUS_DEFENSIVE_ROTATION,9,22,-0.0009341061518891754,-0.06861163636669393,-0.037348077604945185,0.06614062527562545,-0.05993865020369832,-6.544391298004236e-05
TRAIN,KOSDAQ,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,9,19,-0.0012061678548367662,-0.04770720613992204,-0.043464021630425606,0.004154734224404821,-0.035896967302015456,0.016983226533206205
TRAIN,KOSDAQ,Q33,MOM1M,FOREIGN_FLOW,MOMENTUM_X_FLOW,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,9,19,0.011460989903249638,0.01713909400835333,0.023383444145487056,-0.021181552722237575,0.03429141191052386,0.027974612352173966
TRAIN,KOSDAQ,Q33,MOM1M,OP12_REV,MOMENTUM_X_REVISION,GENUINE_MINUS_DEFENSIVE_ROTATION,17,12,0.015615668080858224,-0.013975490326120957,0.034678889264735675,0.07275659202621015,0.015916547816332973,0.031332845367869504
TRAIN,KOSDAQ,Q33,MOM1M,OP12_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,17,33,0.012874064764032786,0.017562172529786667,0.03536131612743895,0.017616640124978666,0.02508492726761569,0.005665511581815635
TRAIN,KOSDAQ,Q33,MOM1M,OP12_REV,MOMENTUM_X_REVISION,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,12,33,-0.00894757268695208,-0.0025754071630369694,0.027602876149022043,0.03531312404456714,-0.0004454696799219137,0.012480601713198265
TRAIN,KOSDAQ,Q33,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,GENUINE_MINUS_DEFENSIVE_ROTATION,13,17,-0.0009169112138890621,-0.05904282677192978,-0.04108411286153321,0.04092834000142904,-0.05889257686671763,-0.005721997197127804
TRAIN,KOSDAQ,Q33,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,13,32,-0.002634698219843503,-0.01606622717547753,-0.006591113643892924,0.01192686280144727,-0.037261299103698395,-0.012910220060873771
TRAIN,KOSDAQ,Q33,MOM1M,OPFY1_REV,MOMENTUM_X_REVISION,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,8,32,0.003667291830092319,0.03217793377701432,0.08518378627381677,0.07179249923458436,0.0134905309924284,0.006476055853892739
TRAIN,KOSDAQ,Q33,MOM1M,PBR12MF,MOMENTUM_X_VALUE,GENUINE_MINUS_DEFENSIVE_ROTATION,26,13,0.004028181507237298,-0.037780784540978773,0.001562776715628501,0.06303546847315954,-0.028334767559959735,0.009766392862965805
TRAIN,KOSDAQ,Q33,MOM1M,PBR12MF,MOMENTUM_X_VALUE,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,26,14,-0.008094358740195816,-0.005410406475394465,-0.01695017995200132,-0.02082622371839802,-0.004566276881125077,-0.0032468330041940394
TRAIN,KOSDAQ,Q33,MOM1M,PER12MF,MOMENTUM_X_VALUE,GENUINE_MINUS_DEFENSIVE_ROTATION,22,16,-0.005460666789836971,-0.03181963756691712,-0.006387957737239601,0.055135498320514856,-0.016460154403576482,0.02639694140507038
TRAIN,KOSDAQ,Q33,MOM1M,PER12MF,MOMENTUM_X_VALUE,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,22,17,-0.004131617176109649,0.01881595613926495,-0.001495259279425449,-0.03793630694113752,0.016135039998673335,0.011286585936457856
TRAIN,KOSDAQ,Q33,MOM1M,PER12MF,MOMENTUM_X_VALUE,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,10,17,0.00969439130775946,0.026198135666906118,0.006828285598770422,-0.05219818677399023,0.0391451741876958,-0.0013922273190791967
TRAIN,KOSDAQ,Q33,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,GENUINE_MINUS_DEFENSIVE_ROTATION,12,16,0.003923318054137186,-0.023970372125376747,0.0024785419546272903,0.05471111379409845,-0.02094080495532967,0.002947102198424238
TRAIN,KOSDAQ,Q33,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,12,32,0.014382707756601706,0.002896520813418774,0.028222326956400482,0.05016329058488605,0.004202104582461043,-0.0029838789161705107
TRAIN,KOSDAQ,Q50,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,10,36,0.006837347809926252,0.050056930964571825,0.05010323397406317,-0.020218983180912448,0.050789747603618554,-0.026893022917827348
TRAIN,KOSDAQ,Q50,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,12,33,-0.015463473988983248,0.009111203106085618,0.017488638177763496,0.0018899178592096432,0.01601925550117195,-0.033577076553899285
TRAIN,KOSDAQ,Q50,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,GENUINE_MINUS_DEFENSIVE_ROTATION,18,13,-0.008357599147206539,-0.02947865756659243,-0.03581062242064629,-0.012023380485731015,-0.023298687283951063,0.01103598651905664
TRAIN,KOSDAQ,Q50,MOM12_1,PER12MF,MOMENTUM_X_VALUE,GENUINE_MINUS_DEFENSIVE_ROTATION,14,17,-0.0010105640731557872,-0.003045730278734884,0.007202083872176633,0.011440730933406362,-0.009418291122748876,0.0023710839986937748
TRAIN,KOSDAQ,Q50,MOM12_1,PER12MF,MOMENTUM_X_VALUE,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,14,9,0.005705750747616367,0.05318134127579491,0.07622451433588712,0.022388294760493904,0.05331776834333821,0.001421239175052015
TRAIN,KOSDAQ,Q50,MOM12_1,PER12MF,MOMENTUM_X_VALUE,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,8,9,0.015622518913784066,0.05021785101582432,0.03439215986946118,-0.058697980546914885,0.06419223265303037,-0.010473802175554575
TRAIN,KOSDAQ,Q50,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,GENUINE_MINUS_DEFENSIVE_ROTATION,13,19,-0.007984184560816746,0.0028969385927246644,-0.014138638579947075,-0.03851478849834365,0.017040874993158546,0.022475467538941588
TRAIN,KOSDAQ,Q50,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,13,10,0.0013973644093433772,0.023914247192241972,0.01068214203524739,-0.03885627569405009,0.046704014378868466,0.029078341936569996
TRAIN,KOSDAQ,Q50,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,9,10,0.00028991525875821317,0.02342415169010929,0.026475216717626534,-0.03175305584554486,0.04619198603348223,0.02141193416292212
TRAIN,KOSDAQ,Q50,MOM1M,OP12_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,13,22,0.007615528452922951,0.01744037623805669,0.04715915587964305,0.03564294497536817,0.022988207543231248,0.004974495876866417
TRAIN,KOSDAQ,Q50,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,GENUINE_MINUS_DEFENSIVE_ROTATION,8,10,0.021228704532876324,0.013011024259558548,0.043010869340243466,0.05128748430477223,0.016787792055481195,0.004918308463495677
TRAIN,KOSDAQ,Q50,MOM1M,PRIVATE_FLOW,MOMENTUM_X_FLOW,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,8,16,0.019517324816646336,0.02550471779382918,0.0589945674871301,0.05880193973586323,0.025737271535437582,0.0017616160865174466
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,Q25,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,GENUINE_MINUS_DEFENSIVE_ROTATION,8,26,-0.001979183607363847,0.007601217103967179,-0.0021323908190004157,-0.012848888367300793,0.01059189629842218,-0.006255161337559725
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,Q25,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,8,25,-0.004995996073700245,0.020903245113624618,0.019264427721563407,-0.00395000755694336,0.028037078628131134,-0.0006462855160271367
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,Q25,MOM12_1,FOREIGN_FLOW,MOMENTUM_X_FLOW,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,9,25,-0.0017870619859094974,0.021981387544168715,0.020194512229666218,-0.015517364872357846,0.029227970456994393,-0.004295470984597983
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,Q25,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,GENUINE_MINUS_DEFENSIVE_ROTATION,24,21,-0.002860770976135732,0.0031966598847886036,0.00021053262456743015,0.007516268907098418,0.0104147338493328,0.007650785754499774
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,Q25,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,24,72,0.00019901470705445046,0.017626829074372106,0.011300887802552853,-0.008873010396420042,0.017187850208750324,-0.006603619405610453
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,Q25,MOM12_1,OP12_REV,MOMENTUM_X_REVISION,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,18,72,0.0059948990463361855,0.051473436407210284,0.05395949374162362,0.001176687988716347,0.05961425505813339,0.010116745037959833
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,GENUINE_MINUS_DEFENSIVE_ROTATION,24,27,-0.007250205960349065,-0.027902868246226238,-0.03500642641261494,0.0013772544100703905,-0.01583402898257241,0.004104631901243629
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,24,56,-0.010113161765228005,0.0012605510143891066,-0.0037281457301867396,-0.005254484706431407,0.01513206399110967,0.0049287063175415605
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,Q25,MOM12_1,OPFY1_REV,MOMENTUM_X_REVISION,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,10,56,-0.0028606552069080507,0.07141270410816515,0.07921130551972308,0.011932565547721957,0.09023548444081694,0.01921236109062462
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,Q25,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,GENUINE_MINUS_DEFENSIVE_ROTATION,37,15,-0.0014183239737642409,-0.0002674330383249093,-0.0033671367301196485,0.006766343828917497,0.0018765666011930238,-0.006202568250584024
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,Q25,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,37,16,0.004665415615762887,0.017876586493616772,0.016599562637003476,0.006596268102030493,0.016263450466601943,0.010543405204376525
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,Q25,MOM12_1,PBR12MF,MOMENTUM_X_VALUE,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,12,16,0.0037040417627189504,0.03943748414352944,0.030673097226842458,0.002612083624560534,0.013954244413786135,-0.050383972277756796
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,Q25,MOM12_1,PER12MF,MOMENTUM_X_VALUE,GENUINE_MINUS_DEFENSIVE_ROTATION,39,17,0.006431794768424177,0.016811959823801733,0.01123206007934263,-0.00275387433664817,0.023414349257671475,0.007501424028399886
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,Q25,MOM12_1,PER12MF,MOMENTUM_X_VALUE,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,39,20,0.00518994898543361,0.01761719532070935,0.017214006599148214,-0.004629512996768986,0.012193924991019414,-0.006433362275685552
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,Q25,MOM12_1,PER12MF,MOMENTUM_X_VALUE,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,12,20,0.008106488727250135,0.019879942197524234,0.010885425361837082,-0.017655598258505715,0.019210715784955496,-0.022966631574607137
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,Q25,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,GENUINE_MINUS_DEFENSIVE_ROTATION,15,41,0.007012577180340267,-0.025427402532292767,-0.0518250988061551,-0.03747770223289674,-0.020536820762867416,0.009579286154449057
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,Q25,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,GENUINE_ROTATION_MINUS_BROAD_CONFIRMATION,15,31,0.002602213064256595,0.010604712679643982,-0.006243571887563214,-0.03259639051541417,0.018673071453313345,0.004882532369279633
TRAIN,KOSDAQ_PLUS_KOSPI_EX_K200,Q25,MOM12_1,PRIVATE_FLOW,MOMENTUM_X_FLOW,BULLISH_SHIFT_MINUS_BROAD_CONFIRMATION,19,31,0.009362592913464363,0.04873016156337823,0.04161379581191018,-0.017854255774820606,0.06320697814305688,0.0021730052177933354
