date,universe,factor,family,cut_name,top_abs_20d,bottom_abs_20d,spread_20d,legacy_ls_compound_20d,relative_state,preferred_abs_sign,state5,state6,strength_vs_cut
2023-01-06,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,-0.021073390489063648,-0.027606034000561386,0.006532643511497738,0.0053299055222864045,NEUTRAL,NEG,N,N-,0.7405818283513995
2023-01-06,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,-0.021073390489063648,-0.027606034000561386,0.006532643511497738,0.0053299055222864045,NEUTRAL,NEG,N,N-,0.4436616040022224
2023-01-13,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.0023591351830549723,0.010629257501177936,-0.008270122318122963,-0.009722282197701992,REVERSE,POS,R+,R+,-1.2623116747744112
2023-01-13,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,0.0023591351830549723,0.010629257501177936,-0.008270122318122963,-0.009722282197701992,NEUTRAL,POS,N,N+,-0.9375534263067433
2023-01-13,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,0.0023591351830549723,0.010629257501177936,-0.008270122318122963,-0.009722282197701992,NEUTRAL,POS,N,N+,-0.5616617111426901
2023-01-20,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,-0.008458003929520452,0.02224899913067402,-0.03070700306019447,-0.03126739238672738,REVERSE,NEG,R-,R-,-4.686969184878352
2023-01-20,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,-0.008458003929520452,0.02224899913067402,-0.03070700306019447,-0.03126739238672738,REVERSE,NEG,R-,R-,-3.481140281034103
2023-01-20,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,-0.008458003929520452,0.02224899913067402,-0.03070700306019447,-0.03126739238672738,REVERSE,NEG,R-,R-,-2.0854525748740222
2023-01-31,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.035811303272168304,0.07995888473970858,-0.044147581467540276,-0.041800113916662385,REVERSE,POS,R+,R+,-6.738474396854977
2023-01-31,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,0.035811303272168304,0.07995888473970858,-0.044147581467540276,-0.041800113916662385,REVERSE,POS,R+,R+,-5.004849345135533
2023-01-31,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,0.035811303272168304,0.07995888473970858,-0.044147581467540276,-0.041800113916662385,REVERSE,POS,R+,R+,-2.998263531789919
2023-02-07,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.06925452812419741,0.06451966389143604,0.004734864232761371,0.004282501819145468,NEUTRAL,POS,N,N+,0.7227068923018072
2023-02-07,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,0.06925452812419741,0.06451966389143604,0.004734864232761371,0.004282501819145468,NEUTRAL,POS,N,N+,0.5367741870993533
2023-02-07,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,0.06925452812419741,0.06451966389143604,0.004734864232761371,0.004282501819145468,NEUTRAL,POS,N,N+,0.321566216883315
2023-02-14,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.035262590578209574,0.025138835083588162,0.010123755494621411,0.00987268168321287,WORKING,POS,W+,W+,1.545241323144381
2023-02-14,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,0.035262590578209574,0.025138835083588162,0.010123755494621411,0.00987268168321287,WORKING,POS,W+,W+,1.1476930190348484
2023-02-14,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,0.035262590578209574,0.025138835083588162,0.010123755494621411,0.00987268168321287,NEUTRAL,POS,N,N+,0.6875503911035056
2023-02-21,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.035324674256490995,0.036789961972466756,-0.0014652877159757605,-0.0014780805536559471,NEUTRAL,POS,N,N+,-0.2236544659957994
2023-02-21,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,0.035324674256490995,0.036789961972466756,-0.0014652877159757605,-0.0014780805536559471,NEUTRAL,POS,N,N+,-0.1661142926057784
2023-02-21,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,0.035324674256490995,0.036789961972466756,-0.0014652877159757605,-0.0014780805536559471,NEUTRAL,POS,N,N+,-0.09951436922133722
2023-02-28,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.011728225361465894,0.0052706212744895176,0.006457604086976376,0.006313255470924206,NEUTRAL,POS,N,N+,0.9856576138176573
2023-02-28,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,0.011728225361465894,0.0052706212744895176,0.006457604086976376,0.006313255470924206,NEUTRAL,POS,N,N+,0.7320748840932817
2023-02-28,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,0.011728225361465894,0.0052706212744895176,0.006457604086976376,0.006313255470924206,NEUTRAL,POS,N,N+,0.4385653345688827
2023-03-08,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.021285388837858354,0.01446023353557635,0.006825155302282004,0.006638053608743366,WORKING,POS,W+,W+,1.0417588626638923
2023-03-08,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,0.021285388837858354,0.01446023353557635,0.006825155302282004,0.006638053608743366,NEUTRAL,POS,N,N+,0.7737428169239549
2023-03-08,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,0.021285388837858354,0.01446023353557635,0.006825155302282004,0.006638053608743366,NEUTRAL,POS,N,N+,0.46352741331211333
2023-03-15,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,-0.013296301487976447,-0.031052175859347053,0.017755874371370606,0.017670295384047963,WORKING,NEG,W-,W-,2.710171222702782
2023-03-15,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,-0.013296301487976447,-0.031052175859347053,0.017755874371370606,0.017670295384047963,WORKING,NEG,W-,W-,2.012918335859502
2023-03-15,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,-0.013296301487976447,-0.031052175859347053,0.017755874371370606,0.017670295384047963,WORKING,NEG,W-,W-,1.2058823798052527
2023-03-22,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,-0.011210047490302522,-0.02752576051001654,0.016315713019714018,0.01608596593606393,WORKING,NEG,W-,W-,2.4903519240484884
2023-03-22,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,-0.011210047490302522,-0.02752576051001654,0.016315713019714018,0.01608596593606393,WORKING,NEG,W-,W-,1.8496525269945807
2023-03-22,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,-0.011210047490302522,-0.02752576051001654,0.016315713019714018,0.01608596593606393,WORKING,NEG,W-,W-,1.1080744565390588
2023-03-29,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.02430413415480892,0.018296066231496155,0.006008067923312765,0.005132554315331772,NEUTRAL,POS,N,N+,0.9170425769659811
2023-03-29,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,0.02430413415480892,0.018296066231496155,0.006008067923312765,0.005132554315331772,NEUTRAL,POS,N,N+,0.681112618448429
2023-03-29,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,0.02430413415480892,0.018296066231496155,0.006008067923312765,0.005132554315331772,NEUTRAL,POS,N,N+,0.40803528420305807
2023-04-05,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.026913494715776975,0.03637423472744428,-0.009460740011667301,-0.010296585978554096,REVERSE,POS,R+,R+,-1.444041830259598
2023-04-05,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,0.026913494715776975,0.03637423472744428,-0.009460740011667301,-0.010296585978554096,REVERSE,POS,R+,R+,-1.0725293861613832
2023-04-05,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,0.026913494715776975,0.03637423472744428,-0.009460740011667301,-0.010296585978554096,NEUTRAL,POS,N,N+,-0.642521986885825
2023-04-12,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.08867510354799557,0.0911922664340723,-0.0025171628860767292,-0.0027799634694604114,NEUTRAL,POS,N,N+,-0.3842076303322051
2023-04-12,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,0.08867510354799557,0.0911922664340723,-0.0025171628860767292,-0.0027799634694604114,NEUTRAL,POS,N,N+,-0.28536152158739075
2023-04-12,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,0.08867510354799557,0.0911922664340723,-0.0025171628860767292,-0.0027799634694604114,NEUTRAL,POS,N,N+,-0.17095200765296678
2023-04-19,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.09332698616427759,0.11634020117265198,-0.023013215008374388,-0.021936361273220517,REVERSE,POS,R+,R+,-3.512626399189464
2023-04-19,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,0.09332698616427759,0.11634020117265198,-0.023013215008374388,-0.021936361273220517,REVERSE,POS,R+,R+,-2.6089237560796104
2023-04-19,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,0.09332698616427759,0.11634020117265198,-0.023013215008374388,-0.021936361273220517,REVERSE,POS,R+,R+,-1.5629323513357514
2023-04-26,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.008925386730345153,0.025965307844720176,-0.017039921114375023,-0.017731758171484646,REVERSE,POS,R+,R+,-2.6008915627251032
2023-04-26,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,0.008925386730345153,0.025965307844720176,-0.017039921114375023,-0.017731758171484646,REVERSE,POS,R+,R+,-1.9317533417576942
2023-04-26,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,0.008925386730345153,0.025965307844720176,-0.017039921114375023,-0.017731758171484646,REVERSE,POS,R+,R+,-1.1572587300025023
2023-05-04,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.0010853348894344084,0.002123348547862003,-0.0010380136584275945,-0.001770315548696555,NEUTRAL,POS,N,N+,-0.15843740989623517
2023-05-04,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,0.0010853348894344084,0.002123348547862003,-0.0010380136584275945,-0.001770315548696555,NEUTRAL,POS,N,N+,-0.11767580025743447
2023-05-04,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,0.0010853348894344084,0.002123348547862003,-0.0010380136584275945,-0.001770315548696555,NEUTRAL,POS,N,N+,-0.07049623997753043
2023-05-12,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,-0.030628773544698507,-0.01908546590844762,-0.011543307636250888,-0.012766279826065263,REVERSE,NEG,R-,R-,-1.7619149311517424
2023-05-12,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,-0.030628773544698507,-0.01908546590844762,-0.011543307636250888,-0.012766279826065263,REVERSE,NEG,R-,R-,-1.3086224373687554
2023-05-12,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,-0.030628773544698507,-0.01908546590844762,-0.011543307636250888,-0.012766279826065263,NEUTRAL,NEG,N,N-,-0.7839586489567999
2023-05-19,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,-0.04541443266826983,-0.04381752270010042,-0.0015969099681694132,-0.0019193797547906177,NEUTRAL,NEG,N,N-,-0.24374465320379946
2023-05-19,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,-0.04541443266826983,-0.04381752270010042,-0.0015969099681694132,-0.0019193797547906177,NEUTRAL,NEG,N,N-,-0.18103582444962393
2023-05-19,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,-0.04541443266826983,-0.04381752270010042,-0.0015969099681694132,-0.0019193797547906177,NEUTRAL,NEG,N,N-,-0.10845343645006965
2023-05-26,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.007169227995171834,0.005095736800016182,0.0020734911951556523,0.0017610198646762498,NEUTRAL,POS,N,N+,0.3164877183800815
2023-05-26,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,0.007169227995171834,0.005095736800016182,0.0020734911951556523,0.0017610198646762498,NEUTRAL,POS,N,N+,0.23506408970215448
2023-05-26,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,0.007169227995171834,0.005095736800016182,0.0020734911951556523,0.0017610198646762498,NEUTRAL,POS,N,N+,0.1408202403679502
2023-06-05,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.025084298697254592,0.02507646280578113,7.835891473462198e-06,-0.00029106881490592595,NEUTRAL,POS,N,N+,0.001196032768166069
2023-06-05,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,0.025084298697254592,0.02507646280578113,7.835891473462198e-06,-0.00029106881490592595,NEUTRAL,POS,N,N+,0.0008883262685260621
2023-06-05,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,0.025084298697254592,0.02507646280578113,7.835891473462198e-06,-0.00029106881490592595,NEUTRAL,POS,N,N+,0.0005321711147692067
2023-06-13,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.030609254312993883,0.04676158301356104,-0.016152328700567153,-0.015653893570732658,REVERSE,POS,R+,R+,-2.465413727779952
2023-06-13,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,0.030609254312993883,0.04676158301356104,-0.016152328700567153,-0.015653893570732658,REVERSE,POS,R+,R+,-1.831130246146901
2023-06-13,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,0.030609254312993883,0.04676158301356104,-0.016152328700567153,-0.015653893570732658,REVERSE,POS,R+,R+,-1.0969782825363097
2023-06-20,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.041611481035578324,0.03515501204500282,0.0064564689905755035,0.006236000921766571,NEUTRAL,POS,N,N+,0.9854843581651168
2023-06-20,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,0.041611481035578324,0.03515501204500282,0.0064564689905755035,0.006236000921766571,NEUTRAL,POS,N,N+,0.7319462023786842
2023-06-20,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,0.041611481035578324,0.03515501204500282,0.0064564689905755035,0.006236000921766571,NEUTRAL,POS,N,N+,0.43848824499725336
2023-06-27,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.03569993133025218,0.01840257675246737,0.017297354577784807,0.01673837516111254,WORKING,POS,W+,W+,2.6401849678090485
2023-06-27,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,0.03569993133025218,0.01840257675246737,0.017297354577784807,0.01673837516111254,WORKING,POS,W+,W+,1.9609376290489413
2023-06-27,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,0.03569993133025218,0.01840257675246737,0.017297354577784807,0.01673837516111254,WORKING,POS,W+,W+,1.1747422101739233
2023-07-04,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.02801609901444313,-0.004847602320599109,0.03286370133504224,0.03279798548755375,WORKING,POS,W+,W+,5.0161572315098155
2023-07-04,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,0.02801609901444313,-0.004847602320599109,0.03286370133504224,0.03279798548755375,WORKING,POS,W+,W+,3.7256372520961096
2023-07-04,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,0.02801609901444313,-0.004847602320599109,0.03286370133504224,0.03279798548755375,WORKING,POS,W+,W+,2.2319237873753166
2023-07-11,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.01880753056220219,-0.005329031360542413,0.024136561922744604,0.023984224243234875,WORKING,POS,W+,W+,3.6840886666487895
2023-07-11,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,0.01880753056220219,-0.005329031360542413,0.024136561922744604,0.023984224243234875,WORKING,POS,W+,W+,2.736273474498037
2023-07-11,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,0.01880753056220219,-0.005329031360542413,0.024136561922744604,0.023984224243234875,WORKING,POS,W+,W+,1.6392239617693003
2023-07-18,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.019368840047942815,0.0004334517016211237,0.01893538834632169,0.018650202167456387,WORKING,POS,W+,W+,2.890206560013036
2023-07-18,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,0.019368840047942815,0.0004334517016211237,0.01893538834632169,0.018650202167456387,WORKING,POS,W+,W+,2.1466355078738415
2023-07-18,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,0.019368840047942815,0.0004334517016211237,0.01893538834632169,0.018650202167456387,WORKING,POS,W+,W+,1.285988551395482
2023-07-25,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.011557176523521395,0.018126613852644358,-0.006569437329122962,-0.00646268603012079,REVERSE,POS,R+,R+,-1.0027273017568739
2023-07-25,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,0.011557176523521395,0.018126613852644358,-0.006569437329122962,-0.00646268603012079,NEUTRAL,POS,N,N+,-0.7447530084687529
2023-07-25,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,0.011557176523521395,0.018126613852644358,-0.006569437329122962,-0.00646268603012079,NEUTRAL,POS,N,N+,-0.4461604399047543
2023-08-01,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.01573133409365779,0.020048684925664473,-0.004317350832006683,-0.004202095967521524,NEUTRAL,POS,N,N+,-0.6589796558868772
2023-08-01,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,0.01573133409365779,0.020048684925664473,-0.004317350832006683,-0.004202095967521524,NEUTRAL,POS,N,N+,-0.489442224602409
2023-08-01,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,0.01573133409365779,0.020048684925664473,-0.004317350832006683,-0.004202095967521524,NEUTRAL,POS,N,N+,-0.29321097834240484
2023-08-08,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.004866800297313345,-0.004504486100483152,0.009371286397796497,0.00957589343133769,WORKING,POS,W+,W+,1.43038806108953
2023-08-08,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,0.004866800297313345,-0.004504486100483152,0.009371286397796497,0.00957589343133769,WORKING,POS,W+,W+,1.0623883581385802
2023-08-08,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,0.004866800297313345,-0.004504486100483152,0.009371286397796497,0.00957589343133769,NEUTRAL,POS,N,N+,0.6364467841376779
2023-08-16,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,-0.005818355895991445,-0.0390862613360794,0.03326790544008795,0.03400548243712098,WORKING,NEG,W-,W-,5.077853001072116
2023-08-16,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,-0.005818355895991445,-0.0390862613360794,0.03326790544008795,0.03400548243712098,WORKING,NEG,W-,W-,3.771460388566825
2023-08-16,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,-0.005818355895991445,-0.0390862613360794,0.03326790544008795,0.03400548243712098,WORKING,NEG,W-,W-,2.2593751309658914
2023-08-23,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,-0.0036115714650891695,-0.05796604350710355,0.05435447204201438,0.05682980150199568,WORKING,NEG,W-,W-,8.296405058541714
2023-08-23,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,-0.0036115714650891695,-0.05796604350710355,0.05435447204201438,0.05682980150199568,WORKING,NEG,W-,W-,6.161967083172587
2023-08-23,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,-0.0036115714650891695,-0.05796604350710355,0.05435447204201438,0.05682980150199568,WORKING,NEG,W-,W-,3.691460005189417
2023-08-30,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.000751259078141775,-0.03016595898800911,0.030917218066150887,0.030728953396406355,WORKING,POS,W+,W+,4.719055391832034
2023-08-30,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,0.000751259078141775,-0.03016595898800911,0.030917218066150887,0.030728953396406355,WORKING,POS,W+,W+,3.5049715850359355
2023-08-30,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,0.000751259078141775,-0.03016595898800911,0.030917218066150887,0.030728953396406355,WORKING,POS,W+,W+,2.0997292343249487
2023-09-06,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.0072373672409513645,-0.022029640166805642,0.029267007407757006,0.028783955769655645,WORKING,POS,W+,W+,4.467175177755521
2023-09-06,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,0.0072373672409513645,-0.022029640166805642,0.029267007407757006,0.028783955769655645,WORKING,POS,W+,W+,3.3178932568817467
2023-09-06,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,0.0072373672409513645,-0.022029640166805642,0.029267007407757006,0.028783955769655645,WORKING,POS,W+,W+,1.9876559049972422
2023-09-13,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,-0.008214542785038526,-0.013228858863993609,0.005014316078955083,0.004618210117168564,NEUTRAL,NEG,N,N-,0.7653610773813393
2023-09-13,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,-0.008214542785038526,-0.013228858863993609,0.005014316078955083,0.004618210117168564,NEUTRAL,NEG,N,N-,0.5684546176671716
2023-09-13,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,-0.008214542785038526,-0.013228858863993609,0.005014316078955083,0.004618210117168564,NEUTRAL,NEG,N,N-,0.34054506581414534
2023-09-20,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.0198025112811957,0.015212885298634848,0.004589625982560852,0.004344451555897244,NEUTRAL,POS,N,N+,0.7005384246782795
2023-09-20,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,0.0198025112811957,0.015212885298634848,0.004589625982560852,0.004344451555897244,NEUTRAL,POS,N,N+,0.520309059514977
2023-09-20,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,0.0198025112811957,0.015212885298634848,0.004589625982560852,0.004344451555897244,NEUTRAL,POS,N,N+,0.3117024251529034
2023-09-27,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,-0.04297878945258171,-0.04293240599892734,-4.638345365437502e-05,0.0002521112075843934,NEUTRAL,NEG,N,N-,-0.00707974716842693
2023-09-27,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,-0.04297878945258171,-0.04293240599892734,-4.638345365437502e-05,0.0002521112075843934,NEUTRAL,NEG,N,N-,-0.005258321972131289
2023-09-27,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,-0.04297878945258171,-0.04293240599892734,-4.638345365437502e-05,0.0002521112075843934,NEUTRAL,NEG,N,N-,-0.003150111805617987
2023-10-11,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,-0.04427081695757917,-0.06986310265369289,0.025592285696113715,0.026897137953335593,WORKING,NEG,W-,W-,3.9062833384668427
2023-10-11,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,-0.04427081695757917,-0.06986310265369289,0.025592285696113715,0.026897137953335593,WORKING,NEG,W-,W-,2.901303538018084
2023-10-11,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,-0.04427081695757917,-0.06986310265369289,0.025592285696113715,0.026897137953335593,WORKING,NEG,W-,W-,1.738088800045013
2023-10-18,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,-0.031052379166252586,-0.0696999968628006,0.03864761769654801,0.04068732398004693,WORKING,NEG,W-,W-,5.8989863926998485
2023-10-18,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,-0.031052379166252586,-0.0696999968628006,0.03864761769654801,0.04068732398004693,WORKING,NEG,W-,W-,4.381338630335476
2023-10-18,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,-0.031052379166252586,-0.0696999968628006,0.03864761769654801,0.04068732398004693,WORKING,NEG,W-,W-,2.624735917081139
2023-10-25,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,-0.07920185676998337,-0.09120441695659454,0.012002560186611166,0.012590025266282279,WORKING,NEG,W-,W-,1.8320130305135036
2023-10-25,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,-0.07920185676998337,-0.09120441695659454,0.012002560186611166,0.012590025266282279,WORKING,NEG,W-,W-,1.3606862141265477
2023-10-25,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,-0.07920185676998337,-0.09120441695659454,0.012002560186611166,0.012590025266282279,NEUTRAL,NEG,N,N-,0.8151485834414137
2023-11-01,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,-0.053382348320715534,-0.09229321774432309,0.03891086942360755,0.04146060227674098,WORKING,NEG,W-,W-,5.939167869549784
2023-11-01,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,-0.053382348320715534,-0.09229321774432309,0.03891086942360755,0.04146060227674098,WORKING,NEG,W-,W-,4.4111825128310205
2023-11-01,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,-0.053382348320715534,-0.09229321774432309,0.03891086942360755,0.04146060227674098,WORKING,NEG,W-,W-,2.6426145420632046
2023-11-08,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,-0.0034935573376959628,-0.016786397364563554,0.013292840026867592,0.01282923174649997,WORKING,NEG,W-,W-,2.028955136498148
2023-11-08,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,-0.0034935573376959628,-0.016786397364563554,0.013292840026867592,0.01282923174649997,WORKING,NEG,W-,W-,1.5069605059197906
2023-11-08,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,-0.0034935573376959628,-0.016786397364563554,0.013292840026867592,0.01282923174649997,NEUTRAL,NEG,N,N-,0.9027773699399214
2023-11-15,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.003007077527295454,0.009510346882670273,-0.006503269355374819,-0.006851339548902269,NEUTRAL,POS,N,N+,-0.9926277406445292
2023-11-15,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,0.003007077527295454,0.009510346882670273,-0.006503269355374819,-0.006851339548902269,NEUTRAL,POS,N,N+,-0.7372517880377804
2023-11-15,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,0.003007077527295454,0.009510346882670273,-0.006503269355374819,-0.006851339548902269,NEUTRAL,POS,N,N+,-0.44166667113947417
2023-11-22,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.04579092859426459,0.050909604944121334,-0.005118676349856743,-0.005963468275506978,NEUTRAL,POS,N,N+,-0.7812901269496998
2023-11-22,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,0.04579092859426459,0.050909604944121334,-0.005118676349856743,-0.005963468275506978,NEUTRAL,POS,N,N+,-0.5802855587089674
2023-11-22,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,0.04579092859426459,0.050909604944121334,-0.005118676349856743,-0.005963468275506978,NEUTRAL,POS,N,N+,-0.3476326476025662
2023-11-29,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.060637772131817425,0.0796612513602617,-0.019023479228444273,-0.018232097189687768,REVERSE,POS,R+,R+,-2.903652328366526
2023-11-29,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,0.060637772131817425,0.0796612513602617,-0.019023479228444273,-0.018232097189687768,REVERSE,POS,R+,R+,-2.1566220479978524
2023-11-29,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,0.060637772131817425,0.0796612513602617,-0.019023479228444273,-0.018232097189687768,REVERSE,POS,R+,R+,-1.2919712048177434
2023-12-06,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.02230599202513983,0.04842711659742904,-0.02612112457228921,-0.025478963462240767,REVERSE,POS,R+,R+,-3.987002759751342
2023-12-06,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q33,0.02230599202513983,0.04842711659742904,-0.02612112457228921,-0.025478963462240767,REVERSE,POS,R+,R+,-2.96125606123966
2023-12-06,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q50,0.02230599202513983,0.04842711659742904,-0.02612112457228921,-0.025478963462240767,REVERSE,POS,R+,R+,-1.7740046591684755
2023-12-13,KOSPI_ALL,PRIVATE_FLOW,FLOW,Q25,0.008395407717137982,0.04314505991378503,-0.03474965219664705,-0.03390073664746196,REVERSE,POS,R+,R+,-5.304019695821582
