period,universe,strategy,cost_bps,n_5d,sharpe,cagr,max_drawdown,annualized_weight_turnover
STRESS_2026,KOSPI_EX_K200,PAIRWISE_BOTTOM2_VETO,10,29,1.697033351897626,0.2315873524276708,-0.04660800974073376,4.344827586206895
VAL_2020_2022,KOSPI_EX_K200,PAIRWISE_BOTTOM2_VETO,30,148,1.6265601288264377,0.1711497335190042,-0.04938950984953139,5.505405405405404
CONF_2023_2024,KOSPI_EX_K200,PAIRWISE_BOTTOM2_VETO,30,97,-0.031343669471257676,-0.009060180001226992,-0.16597593079006245,7.274226804123711
STRESS_2025,KOSPI_EX_K200,PAIRWISE_BOTTOM2_VETO,30,49,1.2517724892909248,0.10160821227340322,-0.05473482064935087,6.0
STRESS_2026,KOSPI_EX_K200,PAIRWISE_BOTTOM2_VETO,30,29,1.6287505627959882,0.22097101173099487,-0.04853140249888088,4.344827586206895
VAL_2020_2022,KOSPI_EX_K200,CONF_SOFT,0,148,1.0389448753265333,0.08684045846349608,-0.08148016770153255,0.742128650343089
CONF_2023_2024,KOSPI_EX_K200,CONF_SOFT,0,97,0.5361394598374957,0.04507098359911388,-0.07970062498234831,0.6689795426452753
STRESS_2025,KOSPI_EX_K200,CONF_SOFT,0,49,1.1892246260663941,0.0943751415477041,-0.04514039037006401,1.1115163709493552
STRESS_2026,KOSPI_EX_K200,CONF_SOFT,0,29,1.203820710710766,0.11362001873673067,-0.038576734421607584,1.3255673657741993
VAL_2020_2022,KOSPI_EX_K200,CONF_SOFT,10,148,1.0301829336974933,0.08603625686552308,-0.08182739099221414,0.742128650343089
CONF_2023_2024,KOSPI_EX_K200,CONF_SOFT,10,97,0.528469152927337,0.044369272642256874,-0.08041171961370874,0.6689795426452753
STRESS_2025,KOSPI_EX_K200,CONF_SOFT,10,49,1.1750381458359398,0.0931614235131566,-0.04527795600054896,1.1115163709493552
STRESS_2026,KOSPI_EX_K200,CONF_SOFT,10,29,1.1894838051436227,0.11214726821569676,-0.03870761842436121,1.3255673657741993
VAL_2020_2022,KOSPI_EX_K200,CONF_SOFT,30,148,1.0126432217430819,0.08442953117416141,-0.0825214974687617,0.742128650343089
CONF_2023_2024,KOSPI_EX_K200,CONF_SOFT,30,97,0.5131430770223235,0.04296716731217143,-0.08183236432327601,0.6689795426452753
STRESS_2025,KOSPI_EX_K200,CONF_SOFT,30,49,1.1466511780272617,0.09073785912717969,-0.045553047699308125,1.1115163709493552
STRESS_2026,KOSPI_EX_K200,CONF_SOFT,30,29,1.1608019600901591,0.10920738465221702,-0.038969351667727525,1.3255673657741993
VAL_2020_2022,KOSPI_EX_K200,CONF_HALF_TOP3,0,148,1.0449058416239754,0.09876102659516017,-0.10646336920533583,4.100675675675676
CONF_2023_2024,KOSPI_EX_K200,CONF_HALF_TOP3,0,97,0.5386394588370869,0.049198484641242546,-0.10708873336344038,3.7020618556701033
STRESS_2025,KOSPI_EX_K200,CONF_HALF_TOP3,0,49,1.0584265464976403,0.08888579343075964,-0.05499686707985174,7.157142857142857
STRESS_2026,KOSPI_EX_K200,CONF_HALF_TOP3,0,29,1.0419159363135735,0.12142606262762756,-0.04257871236422672,6.91551724137931
VAL_2020_2022,KOSPI_EX_K200,CONF_HALF_TOP3,10,148,1.0020055377776893,0.09427690174780579,-0.10844064807518194,4.100675675675676
CONF_2023_2024,KOSPI_EX_K200,CONF_HALF_TOP3,10,97,0.5004199346658518,0.04531503249742408,-0.11091889703914481,3.7020618556701033
STRESS_2025,KOSPI_EX_K200,CONF_HALF_TOP3,10,49,0.9720863739035064,0.08112552204881096,-0.05589701019293902,7.157142857142857
STRESS_2026,KOSPI_EX_K200,CONF_HALF_TOP3,10,29,0.9836260881188729,0.11373087457121689,-0.043642748095868544,6.91551724137931
VAL_2020_2022,KOSPI_EX_K200,CONF_HALF_TOP3,30,148,0.9158069519290588,0.08535963048047757,-0.11238395754227215,4.100675675675676
CONF_2023_2024,KOSPI_EX_K200,CONF_HALF_TOP3,30,97,0.42409080643294644,0.03758785071715831,-0.11853325567435147,3.7020618556701033
STRESS_2025,KOSPI_EX_K200,CONF_HALF_TOP3,30,49,0.7995032115251656,0.06576381445978652,-0.0576955813036194,7.157142857142857
STRESS_2026,KOSPI_EX_K200,CONF_HALF_TOP3,30,29,0.866461305402669,0.09849246009997414,-0.0457682050830327,6.91551724137931
VAL_2020_2022,KOSPI_EX_K200,CONT_HALF_TOP3,0,148,1.0653227779968184,0.1005186708884176,-0.10103633473560136,4.226039501039501
CONF_2023_2024,KOSPI_EX_K200,CONT_HALF_TOP3,0,97,0.5149006442711591,0.04707957687386255,-0.10864687843637921,4.332038065027756
STRESS_2025,KOSPI_EX_K200,CONT_HALF_TOP3,0,49,1.135245365642166,0.09118548176028263,-0.05450953036529349,5.8459968602825745
STRESS_2026,KOSPI_EX_K200,CONT_HALF_TOP3,0,29,1.1182079434376833,0.13197324691078194,-0.042575027066067306,6.843899204244034
VAL_2020_2022,KOSPI_EX_K200,CONT_HALF_TOP3,10,148,1.0205821575879936,0.0958870559784819,-0.1024512193930891,4.226039501039501
CONF_2023_2024,KOSPI_EX_K200,CONT_HALF_TOP3,10,97,0.47066732787366217,0.042548253719173035,-0.11233546940532002,4.332038065027756
STRESS_2025,KOSPI_EX_K200,CONT_HALF_TOP3,10,49,1.059839587615149,0.08482247301876544,-0.05535724986012336,5.8459968602825745
STRESS_2026,KOSPI_EX_K200,CONT_HALF_TOP3,10,29,1.0607937137725338,0.12428654935211148,-0.042575027066067195,6.843899204244034
VAL_2020_2022,KOSPI_EX_K200,CONT_HALF_TOP3,30,148,0.9309081498598801,0.08667954066630101,-0.10527544285922175,4.226039501039501
CONF_2023_2024,KOSPI_EX_K200,CONT_HALF_TOP3,30,97,0.38236794580746186,0.03354180742380475,-0.11966923271051222,4.332038065027756
STRESS_2025,KOSPI_EX_K200,CONT_HALF_TOP3,30,49,0.9097193012711337,0.0722040621154112,-0.05705088583979456,5.8459968602825745
STRESS_2026,KOSPI_EX_K200,CONT_HALF_TOP3,30,29,0.9454796115536179,0.1090645525906111,-0.042575027066067306,6.843899204244034
VAL_2020_2022,KOSPI_EX_K200,CONF_BOTTOM2_VETO,0,148,1.1759361338823486,0.10852707180907051,-0.08804159885841445,2.9513513513513514
CONF_2023_2024,KOSPI_EX_K200,CONF_BOTTOM2_VETO,0,97,0.5786075493321793,0.05214931245455823,-0.08794292770575907,2.8577319587628867
STRESS_2025,KOSPI_EX_K200,CONF_BOTTOM2_VETO,0,49,1.3184677462596788,0.10355688512492467,-0.04277645498375804,5.999999999999999
STRESS_2026,KOSPI_EX_K200,CONF_BOTTOM2_VETO,0,29,1.342022526480631,0.15188653558405552,-0.03832253374959471,4.2
VAL_2020_2022,KOSPI_EX_K200,CONF_BOTTOM2_VETO,10,148,1.1444978522661775,0.10527358844092394,-0.08988124776513218,2.9513513513513514
CONF_2023_2024,KOSPI_EX_K200,CONF_BOTTOM2_VETO,10,97,0.5482199881253988,0.049139759198377986,-0.09092108931203502,2.8577319587628867
STRESS_2025,KOSPI_EX_K200,CONF_BOTTOM2_VETO,10,49,1.2407057986873822,0.0969682338972373,-0.0435027921353327,5.999999999999999
STRESS_2026,KOSPI_EX_K200,CONF_BOTTOM2_VETO,10,29,1.3047956408379267,0.14708204920992252,-0.03832253374959471,4.2
VAL_2020_2022,KOSPI_EX_K200,CONF_BOTTOM2_VETO,30,148,1.0812541735297447,0.09879287177851803,-0.09355080690527895,2.9513513513513514
CONF_2023_2024,KOSPI_EX_K200,CONF_BOTTOM2_VETO,30,97,0.4875462905937921,0.04314434165828951,-0.09685038572126603,2.8577319587628867
STRESS_2025,KOSPI_EX_K200,CONF_BOTTOM2_VETO,30,49,1.0847135962729133,0.08390402832029853,-0.04495436398734265,5.999999999999999
