pair,phase,period,return_type,base_cagr,cf20_cagr,delta_cagr,base_sharpe,cf20_sharpe,delta_sharpe,base_mdd,cf20_mdd,delta_mdd,base_turnover,cf20_turnover,delta_turnover
KOSPI_ALL_PER,9,LATE_2020_2022,NET30,0.1321028256506045,0.15522391963311488,0.023121093982510388,0.6015496924123067,0.682967189783148,0.08141749737084125,-0.430709890619291,-0.4242131665933069,0.006496724025984113,4.078729419104818,5.573460769443226,1.4947313503384088
KOSPI_ALL_PER,9,LATE_2020_2022,NET60,0.11832330491189746,0.13604830281550595,0.017724997903608486,0.5552286626789701,0.6188335192974653,0.06360485661849524,-0.4322139711195693,-0.42593424341533903,0.006279727704230242,4.078729419104818,5.573460769443226,1.4947313503384088
KOSPI_ALL_PER,9,NORMAL_2023_2024,GROSS,0.14726066776194546,0.1510346391032511,0.0037739713413056375,0.8225418024583468,0.8365121854001701,0.01397038294182329,-0.12742957213421924,-0.1432060366369058,-0.01577646450268655,3.4546078229693786,5.404748874539855,1.9501410515704767
KOSPI_ALL_PER,9,NORMAL_2023_2024,NET30,0.13542918183763386,0.13251530902438047,-0.002913872813253393,0.767270546949041,0.7505578594478884,-0.016712687501152512,-0.1314712307273076,-0.14705702749462513,-0.015585796767317528,3.4546078229693786,5.404748874539855,1.9501410515704767
KOSPI_ALL_PER,9,NORMAL_2023_2024,NET60,0.12371400790876685,0.11428082084369828,-0.009433187065068571,0.7119653018894848,0.6645270714028609,-0.04743823048662388,-0.13549609059586076,-0.15119477357325084,-0.015698682977390077,3.4546078229693786,5.404748874539855,1.9501410515704767
KOSPI_ALL_PER,9,BULL_2025,GROSS,0.7416995818871615,0.8236401105682125,0.08194052868105106,2.638869415882931,2.8612276290899965,0.2223582132070656,-0.1313423719219644,-0.13680522024198538,-0.005462848320020974,3.8343595082887325,5.559146749350284,1.7247872410615517
KOSPI_ALL_PER,9,BULL_2025,NET30,0.721773875924592,0.793467654065648,0.07169377814105604,2.5864058418091114,2.7813995338049367,0.19499369199582528,-0.13274890659178273,-0.13820361766109068,-0.005454711069307949,3.8343595082887325,5.559146749350284,1.7247872410615517
KOSPI_ALL_PER,9,BULL_2025,NET60,0.7020650658847494,0.7637727195040198,0.06170765361927044,2.5336214856158925,2.701149825367592,0.16752833975169956,-0.13415396832099014,-0.13960064607146105,-0.0054466777504709185,3.8343595082887325,5.559146749350284,1.7247872410615517
KOSPI_ALL_PER,9,YTD_2026,GROSS,0.38244430645475047,0.44458811434885326,0.06214380789410279,1.0343080875430153,1.1079146693493453,0.07360658180633006,-0.17444114844739134,-0.18317944365022587,-0.008738295202834534,4.128831253667264,6.463475320958289,2.334644067291025
KOSPI_ALL_PER,9,YTD_2026,NET30,0.3654206195529943,0.41683462672156857,0.05141400716857425,1.0019442982691118,1.0601179260008549,0.05817362773174306,-0.1755932355242361,-0.18410100818604802,-0.008507772661811908,4.128831253667264,6.463475320958289,2.334644067291025
KOSPI_ALL_PER,9,YTD_2026,NET60,0.348595365460848,0.3895905038604408,0.04099513839959279,0.9695461059017713,1.0122413282669984,0.04269522236522716,-0.17963251514079626,-0.18522259331077584,-0.005590078169979584,4.128831253667264,6.463475320958289,2.334644067291025
MIXED_PER,0,FULL_2016_2026,GROSS,0.09346856902872402,0.12714374788903338,0.03367517886030935,0.5246920679396652,0.6655160935775329,0.14082402563786778,-0.5439140374412751,-0.5451754905497557,-0.0012614531084805813,4.396920467428369,5.853945236143166,1.4570247687147972
MIXED_PER,0,FULL_2016_2026,NET30,0.07913497299371097,0.10751414128685943,0.02837916829314846,0.46315050565953336,0.5836684438259057,0.1205179381663723,-0.5548940870386149,-0.5590846297540613,-0.004190542715446388,4.396920467428369,5.853945236143166,1.4570247687147972
MIXED_PER,0,FULL_2016_2026,NET60,0.06498012560161825,0.08821124823102111,0.023231122629402856,0.4015271338789025,0.5016715114265703,0.1001443775476678,-0.5670449030242287,-0.5725786557272565,-0.0055337527030278055,4.396920467428369,5.853945236143166,1.4570247687147972
MIXED_PER,0,PRE_STRESS_2016_2024,GROSS,0.06276931140686837,0.0973844455588011,0.034615134151932736,0.4024787063863397,0.5593630363556518,0.15688432996931206,-0.5439140374412751,-0.5451754905497557,-0.0012614531084805813,4.442329738129892,5.955219568534566,1.5128898304046734
MIXED_PER,0,PRE_STRESS_2016_2024,NET30,0.048695152199024205,0.07794530761132168,0.029250155412297474,0.33667870289648183,0.47141284848182363,0.1347341455853418,-0.5548940870386149,-0.5590846297540613,-0.004190542715446388,4.442329738129892,5.955219568534566,1.5128898304046734
MIXED_PER,0,PRE_STRESS_2016_2024,NET60,0.03479827690612236,0.05883529783491137,0.02403702092878901,0.2708285905213312,0.38334852105302664,0.11251993053169546,-0.5670449030242287,-0.5725786557272565,-0.0055337527030278055,4.442329738129892,5.955219568534566,1.5128898304046734
MIXED_PER,0,EARLY_2016_2019,GROSS,0.008681012860945359,0.03797594666833137,0.029294933807386014,0.13447327880004212,0.30999950472833426,0.17552622592829215,-0.33500286432548454,-0.33009980272954476,0.004903061595939784,4.778240495252692,6.06296962539925,1.2847291301465589
MIXED_PER,0,EARLY_2016_2019,NET30,-0.005680417356598522,0.019259103042329917,0.02493952039892844,0.045520136690305864,0.19865030662981178,0.15313016993950593,-0.34498895185429357,-0.3435218373392427,0.0014671145150508824,4.778240495252692,6.06296962539925,1.2847291301465589
MIXED_PER,0,EARLY_2016_2019,NET60,-0.01984805402893619,0.000864307691377908,0.0207123617203141,-0.04332626714199027,0.08736414687276257,0.13069041401475284,-0.356952444080059,-0.3566848647198837,0.00026757936017529627,4.778240495252692,6.06296962539925,1.2847291301465589
MIXED_PER,0,LATE_2020_2022,GROSS,0.13083019250833772,0.1698487423333872,0.03901854982504949,0.606723770025045,0.7329531747205459,0.12622940469550092,-0.4266805061633625,-0.42572618656826255,0.0009543195950999506,4.235927518441571,6.073205629692777,1.837278111251206
MIXED_PER,0,LATE_2020_2022,NET30,0.11654662107102087,0.14871934163667877,0.0321727205656579,0.5573974067711751,0.6629529059018487,0.10555549913067364,-0.42869317905505633,-0.42798981921187695,0.0007033598431793742,4.235927518441571,6.073205629692777,1.837278111251206
MIXED_PER,0,LATE_2020_2022,NET60,0.10243526518818968,0.1279554527463338,0.025520187558144114,0.5080300149917821,0.5928604499900794,0.08483043499829723,-0.43070059317029297,-0.43024682255067825,0.0004537706196147129,4.235927518441571,6.073205629692777,1.837278111251206
MIXED_PER,0,NORMAL_2023_2024,GROSS,0.07386460393379868,0.11329986869348518,0.039435264759686506,0.4847253185452227,0.7044290360263517,0.21970371748112894,-0.19730139438689032,-0.16866965837610626,0.02863173601078406,4.083012387998022,5.560469132849661,1.4774567448516391
MIXED_PER,0,NORMAL_2023_2024,NET30,0.06078751429479179,0.09487574483119476,0.034088230536402975,0.4172641520730836,0.608927498457298,0.1916633463842144,-0.20136375522320948,-0.17504400151517163,0.026319753708037852,4.083012387998022,5.560469132849661,1.4774567448516391
MIXED_PER,0,NORMAL_2023_2024,NET60,0.04786272242802814,0.07674322124196231,0.028880498813934175,0.34959858023970913,0.5130189694285427,0.16342038918883361,-0.20540752122930317,-0.18137422889923915,0.024033292330064016,4.083012387998022,5.560469132849661,1.4774567448516391
MIXED_PER,0,BULL_2025,GROSS,0.37668418127930514,0.44927081367100685,0.07258663239170171,1.670715974625281,1.9276932025667664,0.25697722794148525,-0.1396595587876297,-0.1288324438495534,0.01082711493807631,3.9419390586134697,5.358782038563851,1.4168429799503817
MIXED_PER,0,BULL_2025,NET30,0.3604954245627239,0.4261501303034889,0.06565470574076504,1.6134370712075734,1.849669776091916,0.23623270488434267,-0.1421146008782358,-0.12992954681224478,0.012185054065991019,3.9419390586134697,5.358782038563851,1.4168429799503817
MIXED_PER,0,BULL_2025,NET60,0.3444886732925938,0.40338256589043464,0.058893892597840836,1.5558764485277188,1.7710902716253558,0.21521382309763704,-0.1445636936192447,-0.13102583128354062,0.013537862335704087,3.9419390586134697,5.358782038563851,1.4168429799503817
MIXED_PER,0,YTD_2026,GROSS,0.14832406964840028,0.11419118883081425,-0.03413288081758603,0.5654297198395332,0.4819626106407957,-0.08346710919873745,-0.25928642927850776,-0.2872064957426862,-0.02792006646417844,4.463253887039504,5.146552169675126,0.6832982826356222
MIXED_PER,0,YTD_2026,NET30,0.13304548503180613,0.09711427972285147,-0.03593120530895466,0.5279846907263994,0.43847055322233924,-0.08951413750406018,-0.26166582173106956,-0.29242501941781174,-0.03075919768674218,4.463253887039504,5.146552169675126,0.6832982826356222
MIXED_PER,0,YTD_2026,NET60,0.11795975232932299,0.08028668064298561,-0.03767307168633738,0.49046929041879916,0.39492068984188883,-0.09554860057691034,-0.2643986167984741,-0.29760939537417785,-0.03321077857570376,4.463253887039504,5.146552169675126,0.6832982826356222
MIXED_PER,1,FULL_2016_2026,GROSS,0.09521856201034096,0.1152123256812787,0.019993763670937748,0.5313317828009695,0.6130677976765884,0.08173601487561888,-0.551222558382689,-0.5080743696958063,0.04314818868688264,4.58695026041305,5.996953973399764,1.4100037129867138
MIXED_PER,1,FULL_2016_2026,NET30,0.08024570850861568,0.09532011232019366,0.015074403811577985,0.46707871413104346,0.52954041891473,0.06246170478368657,-0.5614216178170662,-0.52371048244485,0.037711135372216265,4.58695026041305,5.996953973399764,1.4100037129867138
MIXED_PER,1,FULL_2016_2026,NET60,0.06546780148022346,0.07576701237019212,0.010299210889968657,0.4028468269937944,0.44602987231357627,0.04318304531978184,-0.571397917081579,-0.5388613408888128,0.03253657619276629,4.58695026041305,5.996953973399764,1.4100037129867138
MIXED_PER,1,PRE_STRESS_2016_2024,GROSS,0.05722329527633674,0.08511827329076538,0.02789497801442864,0.37684389815317043,0.503212944239162,0.12636904608599153,-0.551222558382689,-0.5080743696958063,0.04314818868688264,4.560919089743188,6.002645671183984,1.441726581440796
MIXED_PER,1,PRE_STRESS_2016_2024,NET30,0.04285131588152957,0.06574457986738413,0.02289326398585456,0.30914590497065236,0.41473250600137807,0.1055866010307257,-0.5614216178170662,-0.52371048244485,0.037711135372216265,4.560919089743188,6.002645671183984,1.441726581440796
MIXED_PER,1,PRE_STRESS_2016_2024,NET60,0.02866529742090118,0.04670135465590475,0.018036057235003566,0.2414576324578175,0.32624168552105337,0.08478405306323586,-0.571397917081579,-0.5388613408888128,0.03253657619276629,4.560919089743188,6.002645671183984,1.441726581440796
MIXED_PER,1,EARLY_2016_2019,GROSS,0.0036108329313966347,0.02748235828179202,0.023871525350395384,0.10262290848271362,0.24814257388794925,0.14551966540523564,-0.32959143260132917,-0.28233201251403073,0.04725942008729844,4.811937065168586,6.074613619220036,1.26267655405145
MIXED_PER,1,EARLY_2016_2019,NET30,-0.010778396680398483,0.008919354642857202,0.019697751323255686,0.012166498161304799,0.13617046019148862,0.12400396203018382,-0.33871848533274496,-0.29633063652450975,0.04238784880823521,4.811937065168586,6.074613619220036,1.26267655405145
MIXED_PER,1,EARLY_2016_2019,NET60,-0.024971912903020477,-0.009323847670867802,0.015648065232152675,-0.07822317638573306,0.024260622776871077,0.10248379916260414,-0.34773119276064735,-0.3100665375192978,0.03766465524134954,4.811937065168586,6.074613619220036,1.26267655405145
MIXED_PER,1,LATE_2020_2022,GROSS,0.11573680494989214,0.13751186826605566,0.021775063316163523,0.5536489268263607,0.6237367637596907,0.07008783693332998,-0.4255513874125466,-0.4344010140957977,-0.008849626683251066,4.444287577382576,6.023760799573428,1.5794732221908525
MIXED_PER,1,LATE_2020_2022,NET30,0.10095512168702303,0.11713222612043728,0.016177104433414247,0.5020091836005603,0.5545515033455551,0.05254231974499479,-0.427544128149296,-0.4364642210322386,-0.008920092882942599,4.444287577382576,6.023760799573428,1.5794732221908525
MIXED_PER,1,LATE_2020_2022,NET60,0.08636048578452948,0.09710203439185161,0.010741548607322127,0.4503494879333202,0.4853515234992698,0.03500203556594961,-0.4295314466246817,-0.4388361250252043,-0.009304678400522626,4.444287577382576,6.023760799573428,1.5794732221908525
MIXED_PER,1,NORMAL_2023_2024,GROSS,0.08111097396804978,0.12669981252024232,0.045588838552192534,0.5228007225081427,0.7682952723544354,0.2454945498462927,-0.17378405569611832,-0.16464755535029219,0.009136500345826137,4.2358577445602315,5.826670050643641,1.5908123060834098
MIXED_PER,1,NORMAL_2023_2024,NET30,0.0674556847473855,0.10716876237438555,0.03971307762700005,0.45203304442025,0.6681535141421001,0.21612046972185012,-0.17809340522613426,-0.17025351493238072,0.007839890293753538,4.2358577445602315,5.826670050643641,1.5908123060834098
MIXED_PER,1,NORMAL_2023_2024,NET60,0.053965136990521856,0.0879616012681863,0.03399646427766445,0.3813660711465864,0.567948721569674,0.18658265042308764,-0.18238250300834014,-0.17582560274215853,0.006556900266181609,4.2358577445602315,5.826670050643641,1.5908123060834098
MIXED_PER,1,BULL_2025,GROSS,0.3793027167951635,0.41193418866969744,0.03263147187453397,1.6759777947497152,1.8001393201351805,0.12416152538546532,-0.14054193469831033,-0.15052932994732982,-0.009987395249019482,4.417789547878229,5.903572915091755,1.4857833672135259
MIXED_PER,1,BULL_2025,NET30,0.36113792955155355,0.3871389839844974,0.02600105443294387,1.6095299049648628,1.7101275019547815,0.10059759698991866,-0.1438697262978509,-0.15446953949080622,-0.010599813192955332,4.417789547878229,5.903572915091755,1.4857833672135259
MIXED_PER,1,BULL_2025,NET60,0.3432025180223124,0.3627615605493528,0.019559042527040438,1.542983154664294,1.6199862769468418,0.0770031222825478,-0.1471863888255981,-0.15839389427448447,-0.011207505448886379,4.417789547878229,5.903572915091755,1.4857833672135259
MIXED_PER,1,YTD_2026,GROSS,0.27362582272098157,0.140821146097466,-0.13280467662351558,0.8459435558804991,0.5425489021976995,-0.3033946536827996,-0.2522934299969406,-0.28480984919466845,-0.03251641919772785,5.25660841308755,6.065152991802462,0.8085445787149119
MIXED_PER,1,YTD_2026,NET30,0.2536909053159826,0.12024258366470453,-0.13344832165127807,0.8018068200522052,0.4926712392834575,-0.30913558076874764,-0.25549136441969145,-0.2911635126191029,-0.035672148199411446,5.25660841308755,6.065152991802462,0.8085445787149119
MIXED_PER,1,YTD_2026,NET60,0.2340530339521525,0.10001849914423144,-0.13403453480792105,0.757781548311082,0.442937477798169,-0.314844070512913,-0.25867806932534043,-0.2974662794982148,-0.03878821017287437,5.25660841308755,6.065152991802462,0.8085445787149119
MIXED_PER,2,FULL_2016_2026,GROSS,0.10307673228770953,0.11418051420571906,0.011103781918009537,0.5643187731493717,0.6106941326520463,0.046375359502674574,-0.5563693935513048,-0.5138177442066449,0.042551649344659825,4.541502979638721,5.944479729773117,1.4029767501343962
MIXED_PER,2,FULL_2016_2026,NET30,0.08814486522094689,0.09447925078047503,0.006334385559528144,0.5008382573713831,0.5275805452892365,0.02674228791785338,-0.5667287827771653,-0.5294431474824364,0.03728563529472895,4.541502979638721,5.944479729773117,1.4029767501343962
MIXED_PER,2,FULL_2016_2026,NET60,0.07340543455414394,0.07511117129055522,0.0017057367364112785,0.4373182765384785,0.4444272268339577,0.007108950295479199,-0.5793555876737053,-0.5445879980803794,0.03476758959332593,4.541502979638721,5.944479729773117,1.4029767501343962
MIXED_PER,2,PRE_STRESS_2016_2024,GROSS,0.06465192950061693,0.07847675679343236,0.013824827292815423,0.41096787342329255,0.47380485715554366,0.0628369837322511,-0.5563693935513048,-0.5138177442066449,0.042551649344659825,4.519944560885665,5.963738648662339,1.4437940877766744
MIXED_PER,2,PRE_STRESS_2016_2024,NET30,0.05030806528303944,0.059345505948213306,0.009037440665173868,0.34399060558680655,0.38559036200914765,0.041599756422341094,-0.5667287827771653,-0.5294431474824364,0.03728563529472895,4.519944560885665,5.963738648662339,1.4437940877766744
MIXED_PER,2,PRE_STRESS_2016_2024,NET60,0.03614797367616629,0.040538729990565514,0.0043907563143992245,0.2770169139484781,0.2974191392517372,0.02040222530325908,-0.5793555876737053,-0.5445879980803794,0.03476758959332593,4.519944560885665,5.963738648662339,1.4437940877766744
MIXED_PER,2,EARLY_2016_2019,GROSS,0.006675464091234096,0.023153653182122813,0.016478189090888717,0.12244478065557897,0.2215224017652346,0.09907762110965564,-0.31935674223886246,-0.3037177215042841,0.015639020734578346,4.648822626521609,6.037776958876103,1.3889543323544942
MIXED_PER,2,EARLY_2016_2019,NET30,-0.007271730752707817,0.0047800963110844474,0.012051827063792264,0.03655961113988894,0.11159241604412813,0.07503280490423919,-0.3291835742972006,-0.3172452026389071,0.011938371658293478,4.648822626521609,6.037776958876103,1.3889543323544942
MIXED_PER,2,EARLY_2016_2019,NET60,-0.02103571746837951,-0.013278603631385,0.007757113836994511,-0.04932342339948812,0.0016603034230541036,0.05098372682254222,-0.3432525089162193,-0.33062097338989094,0.012631535526328341,4.648822626521609,6.037776958876103,1.3889543323544942
MIXED_PER,2,LATE_2020_2022,GROSS,0.14349851573940242,0.1658838856948024,0.02238536995539997,0.6513583520995058,0.7226226105779113,0.07126425847840556,-0.4286936078406155,-0.4204502985657955,0.008243309274819977,4.627916513589044,5.982409105496533,1.3544925919074888
MIXED_PER,2,LATE_2020_2022,NET30,0.12772709951261652,0.14513810504946312,0.017411005536846602,0.5970743379593552,0.6529072949026198,0.05583295694326462,-0.4310859473718579,-0.4226582255230209,0.008427721848837,4.627916513589044,5.982409105496533,1.3544925919074888
MIXED_PER,2,LATE_2020_2022,NET60,0.1121631957843856,0.1247456511143974,0.012582455330011788,0.5427869687320602,0.5832202418379455,0.04043327310588529,-0.4334704425229686,-0.42485997495658534,0.008610467566383284,4.627916513589044,5.982409105496533,1.3544925919074888
MIXED_PER,2,NORMAL_2023_2024,GROSS,0.06834853446451428,0.0645077250663566,-0.003840809398157674,0.45581376731578743,0.44561782887514906,-0.010195938440638375,-0.1855621532722621,-0.15641842690851038,0.029143726363751732,4.098617241801359,5.78748321297764,1.6888659711762806
MIXED_PER,2,NORMAL_2023_2024,NET30,0.055288919656222735,0.04617813252137348,-0.009110787134849252,0.38776863557783514,0.34590705978181174,-0.0418615757960234,-0.18972734261358037,-0.16256303615489254,0.027164306458687837,4.098617241801359,5.78748321297764,1.6888659711762806
MIXED_PER,2,NORMAL_2023_2024,NET60,0.04238145218606659,0.028151056954963227,-0.014230395231103365,0.3197807868902426,0.24639280929899243,-0.07338797759125015,-0.19387341438865502,-0.16866713749749518,0.02520627689115984,4.098617241801359,5.78748321297764,1.6888659711762806
MIXED_PER,2,BULL_2025,GROSS,0.39498031129618205,0.4425522447486425,0.04757193345246047,1.7299340669457204,1.9351113088897065,0.20517724194398612,-0.13110912138120612,-0.12139732829348837,0.009711793087717746,4.471727540802656,5.592785897689731,1.1210583568870742
MIXED_PER,2,BULL_2025,NET30,0.376386090761073,0.41854211326449375,0.042156022503420765,1.6631789761474902,1.8502405970659634,0.18706162091847323,-0.13435551700015036,-0.12469771509708072,0.00965780190306964,4.471727540802656,5.592785897689731,1.1210583568870742
MIXED_PER,2,BULL_2025,NET60,0.3580293103876644,0.3949150908595831,0.036885780471918705,1.5962598672852018,1.7649686962150928,0.16870882892989103,-0.1375914328753437,-0.12798786961701014,0.009603563258333558,4.471727540802656,5.592785897689731,1.1210583568870742
MIXED_PER,2,YTD_2026,GROSS,0.2765409580596736,0.18780482347847327,-0.08873613458120033,0.8549122122306244,0.6554204609798133,-0.1994917512508111,-0.24375245097605813,-0.28195492315989135,-0.038202472183833214,4.980187638176658,6.234181868934851,1.2539942307581926
MIXED_PER,2,YTD_2026,NET30,0.25760455589748243,0.16578762566085903,-0.0918169302366234,0.8139030165891515,0.6040767863800192,-0.20982623020913238,-0.24610837086534243,-0.28500126230762224,-0.03889289144227981,4.980187638176658,6.234181868934851,1.2539942307581926
MIXED_PER,2,YTD_2026,NET60,0.238937364766296,0.14416149533618272,-0.09477586943011329,0.772792638118815,0.5525953228778544,-0.22019731524096064,-0.24845817227863431,-0.28803707158212055,-0.03957889930348624,4.980187638176658,6.234181868934851,1.2539942307581926
MIXED_PER,3,FULL_2016_2026,GROSS,0.11567184356866966,0.13020341334066132,0.01453156977199166,0.6194667390333197,0.6805079867876128,0.06104124775429309,-0.5552616465857965,-0.5235370153367629,0.031724631249033575,4.566526527385334,5.843256804193821,1.276730276808487
MIXED_PER,3,FULL_2016_2026,NET30,0.10048686539163842,0.1105562584943125,0.010069393102674074,0.5554848420114125,0.5985050814483572,0.043020239436944774,-0.5674934905790003,-0.5379842239784861,0.029509266600514228,4.566526527385334,5.843256804193821,1.276730276808487
MIXED_PER,3,FULL_2016_2026,NET60,0.0854987667315863,0.09123571007665898,0.005736943345072687,0.4913637896934178,0.5163008961686426,0.02493710647522479,-0.5796134722089804,-0.552461327597259,0.02715214461172144,4.566526527385334,5.843256804193821,1.276730276808487
MIXED_PER,3,PRE_STRESS_2016_2024,GROSS,0.08192544495453391,0.0978147808884422,0.01588933593390829,0.4924493859002138,0.5647924394245517,0.0723430535243379,-0.5552616465857965,-0.5235370153367629,0.031724631249033575,4.487813838839162,5.833656300228818,1.3458424613896565
MIXED_PER,3,PRE_STRESS_2016_2024,NET30,0.06745189516981265,0.0787616971564713,0.011309801986658652,0.42562327732998056,0.4779051458401142,0.05228186851013361,-0.5674934905790003,-0.5379842239784861,0.029509266600514228,4.487813838839162,5.833656300228818,1.3458424613896565
MIXED_PER,3,PRE_STRESS_2016_2024,NET60,0.05316262453878884,0.060024714294391046,0.006862089755602208,0.35867303043100407,0.39083358404758545,0.03216055361658138,-0.5796134722089804,-0.552461327597259,0.02715214461172144,4.487813838839162,5.833656300228818,1.3458424613896565
MIXED_PER,3,EARLY_2016_2019,GROSS,0.03033935913701069,0.046446131357681386,0.016106772220670695,0.2657948845506949,0.3602287293613013,0.0944338448106064,-0.31840904987535723,-0.3129730289713688,0.0054360209039884255,4.717996847023479,5.96531300204016,1.247316155016681
MIXED_PER,3,EARLY_2016_2019,NET30,0.015853353920920243,0.027877834189217854,0.01202448026829761,0.1783586647453649,0.25032492670651474,0.07196626196114983,-0.33125341434729505,-0.3276766538460323,0.0035767605012627657,4.717996847023479,5.96531300204016,1.247316155016681
MIXED_PER,3,EARLY_2016_2019,NET60,0.001560520318026004,0.009623795813591851,0.008063275495565847,0.09101596322832374,0.1405338188666406,0.04951785563831686,-0.3442020138090165,-0.34207654890714234,0.0021254649018741523,4.717996847023479,5.96531300204016,1.247316155016681
MIXED_PER,3,LATE_2020_2022,GROSS,0.1555749905692605,0.1469591624295985,-0.008615828139661996,0.6955489093167404,0.6638796710532484,-0.031669238263491994,-0.43465507367490763,-0.4222024812397591,0.012452592435148513,4.40161858191954,5.845233203920478,1.443614622000938
MIXED_PER,3,LATE_2020_2022,NET30,0.14041157252772907,0.1270142638134777,-0.013397308714251377,0.6441176988955972,0.5957246043752351,-0.04839309452036211,-0.4368644276873117,-0.4237425654244338,0.013121862262877926,4.40161858191954,5.845233203920478,1.443614622000938
MIXED_PER,3,LATE_2020_2022,NET60,0.12543819360599207,0.10740146623383273,-0.018036727372159334,0.5925175046954703,0.5273492089919806,-0.0651682957034897,-0.439067009359456,-0.4262489951892422,0.012818014170213776,4.40161858191954,5.845233203920478,1.443614622000938
MIXED_PER,3,NORMAL_2023_2024,GROSS,0.0793102375775232,0.13034086897262576,0.051030631395102555,0.5164980878966255,0.7913507409926588,0.27485265309603324,-0.16869080721695962,-0.14564707040888913,0.02304373680807048,4.159180433208211,5.553314779764436,1.3941343465562257
MIXED_PER,3,NORMAL_2023_2024,NET30,0.0659230011047296,0.11165890726033889,0.045735906155609296,0.44680245785957456,0.6959518950668768,0.24914943720730226,-0.17319645247937931,-0.1513838049771853,0.021812647502194027,4.159180433208211,5.553314779764436,1.3941343465562257
MIXED_PER,3,NORMAL_2023_2024,NET60,0.05269436382883064,0.09327283248120488,0.040578468652374244,0.3769800163000071,0.600200812272178,0.22322079597217093,-0.17768019083495945,-0.15708568899124298,0.020594501843716473,4.159180433208211,5.553314779764436,1.3941343465562257
MIXED_PER,3,BULL_2025,GROSS,0.4632520980978394,0.47530174322201657,0.012049645124177166,1.9677926312933518,2.0303655710327697,0.06257293973941791,-0.13561209276576502,-0.13490673024722144,0.0007053625185435841,4.604763525164149,5.200241496934682,0.5954779717705332
MIXED_PER,3,BULL_2025,NET30,0.44317144749342696,0.4524569871741173,0.009285539680690347,1.900804271747656,1.9536104490965531,0.05280617734889703,-0.13693865628136404,-0.13777830619684261,-0.0008396499154785797,4.604763525164149,5.200241496934682,0.5954779717705332
MIXED_PER,3,BULL_2025,NET60,0.4233548409772674,0.429951035681448,0.006596194704180602,1.8334257343453249,1.8763463175757167,0.04292058323039183,-0.13903034047831442,-0.14109304809805934,-0.002062707619744919,4.604763525164149,5.200241496934682,0.5954779717705332
MIXED_PER,3,YTD_2026,GROSS,0.1321508221622525,0.12779330970684244,-0.004357512455410051,0.5234713063282903,0.5133083735062778,-0.010162932822012527,-0.2686430516000555,-0.2893711940303989,-0.020728142430343377,5.68533979377262,7.045964400163031,1.3606246063904113
MIXED_PER,3,YTD_2026,NET30,0.11299741949131548,0.10419436147085626,-0.00880305802045922,0.47632620608540205,0.45482893283737325,-0.021497273248028803,-0.2708958800103265,-0.2928176638989316,-0.021921783888605106,5.68533979377262,7.045964400163031,1.3606246063904113
MIXED_PER,3,YTD_2026,NET60,0.0941539548646586,0.08106968732308206,-0.013084267541576544,0.4291097651589661,0.3962580168233513,-0.03285174833561477,-0.2731429552909077,-0.29625031404499513,-0.023107358754087426,5.68533979377262,7.045964400163031,1.3606246063904113
MIXED_PER,4,FULL_2016_2026,GROSS,0.10101926000725658,0.1350037780660287,0.03398451805877212,0.5582105247926338,0.6969487809180652,0.13873825612543145,-0.5448755747663032,-0.5184891052364757,0.026386469529827483,4.5443258739107755,6.013156216964224,1.4688303430534484
MIXED_PER,4,FULL_2016_2026,NET30,0.08610608218912974,0.11470447136351392,0.028598389174384176,0.4941679438095027,0.6128207794881528,0.11865283567865015,-0.5542472940482774,-0.5341926970317128,0.020054597016564646,4.5443258739107755,6.013156216964224,1.4688303430534484
MIXED_PER,4,FULL_2016_2026,NET60,0.07138530144481714,0.09475245263981424,0.023367151194997104,0.4301047186866354,0.5286248514305405,0.09852013274390509,-0.5638419953569176,-0.5493960049009501,0.014445990455967506,4.5443258739107755,6.013156216964224,1.4688303430534484
MIXED_PER,4,PRE_STRESS_2016_2024,GROSS,0.06793314655144234,0.10878541111184137,0.04085226456039903,0.4280477566598993,0.6119954994249105,0.1839477427650112,-0.5448755747663032,-0.5184891052364757,0.026386469529827483,4.485483019793282,6.002434828845878,1.5169518090525962
MIXED_PER,4,PRE_STRESS_2016_2024,NET30,0.053654152119698484,0.08898998256327939,0.03533583044358091,0.3609831726921731,0.5228072294076789,0.16182405671550576,-0.5542472940482774,-0.5341926970317128,0.020054597016564646,4.485483019793282,6.002434828845878,1.5169518090525962
MIXED_PER,4,PRE_STRESS_2016_2024,NET60,0.039556865318078005,0.06953245485071635,0.029975589532638347,0.29393639469377847,0.43356974065549425,0.13963334596171578,-0.5638419953569176,-0.5493960049009501,0.014445990455967506,4.485483019793282,6.002434828845878,1.5169518090525962
MIXED_PER,4,EARLY_2016_2019,GROSS,0.025466321540655645,0.04756964052574353,0.022103318985087883,0.2366995448019979,0.36391494341556035,0.12721539861356246,-0.33234411140116127,-0.31320841002660527,0.019135701374556002,4.686580268703184,6.174096800245645,1.487516531542461
MIXED_PER,4,EARLY_2016_2019,NET30,0.011144169850424213,0.028336674909385406,0.017192505058961194,0.14966068885430536,0.2518226027547686,0.10216191390046322,-0.34063514965325303,-0.3270215110268798,0.013613638626373215,4.686580268703184,6.174096800245645,1.487516531542461
