period,universe,strategy,cost_bps,n_5d,sharpe,cagr,max_drawdown,annualized_weight_turnover
STRESS_2025,KOSDAQ,PAIRWISE_TOP3,0,49,2.693502604049054,0.38914488527296,-0.048007193296996764,14.4
STRESS_2026,KOSDAQ,PAIRWISE_TOP3,0,29,1.6976756666398,0.39112663452598095,-0.08100724738715603,15.062068965517238
VAL_2020_2022,KOSDAQ,PAIRWISE_TOP3,10,148,0.3560439045739584,0.03528833724837055,-0.1281894394724572,16.34594594594595
CONF_2023_2024,KOSDAQ,PAIRWISE_TOP3,10,97,0.11084712586971647,0.00572436288782896,-0.255265278253882,17.49278350515464
STRESS_2025,KOSDAQ,PAIRWISE_TOP3,10,49,2.5722953676270017,0.3693572397883047,-0.050249998263153794,14.4
STRESS_2026,KOSDAQ,PAIRWISE_TOP3,10,29,1.6276226759655255,0.37054538399659354,-0.08408564494490811,15.062068965517238
VAL_2020_2022,KOSDAQ,PAIRWISE_TOP3,30,148,0.07473997482929634,0.001955715978150252,-0.13944653723286593,16.34594594594595
CONF_2023_2024,KOSDAQ,PAIRWISE_TOP3,30,97,-0.14056666131517756,-0.028841289336119735,-0.27214266012677324,17.49278350515464
STRESS_2025,KOSDAQ,PAIRWISE_TOP3,30,49,2.3307476935763716,0.33059898815811484,-0.05472331898270766,14.4
STRESS_2026,KOSDAQ,PAIRWISE_TOP3,30,29,1.4865415525611463,0.3302633928968286,-0.09021583994870308,15.062068965517238
VAL_2020_2022,KOSPI_EX_K200,PAIRWISE_SOFT,0,148,1.1561146100295037,0.09848606050694242,-0.07564694433561236,1.244074553882108
CONF_2023_2024,KOSPI_EX_K200,PAIRWISE_SOFT,0,97,0.49650958698863196,0.04168178086848262,-0.08740918932155195,1.3492725678370614
STRESS_2025,KOSPI_EX_K200,PAIRWISE_SOFT,0,49,1.2427444454835803,0.09758839734016544,-0.0454816203693047,1.2347697750475222
STRESS_2026,KOSPI_EX_K200,PAIRWISE_SOFT,0,29,1.2654039304682063,0.12318528107929505,-0.04062715744733958,1.508196352859447
VAL_2020_2022,KOSPI_EX_K200,PAIRWISE_SOFT,10,148,1.1413976747318457,0.0971229182633524,-0.07587879435762956,1.244074553882108
CONF_2023_2024,KOSPI_EX_K200,PAIRWISE_SOFT,10,97,0.48152084287487207,0.04027697875899561,-0.0883834900399415,1.3492725678370614
STRESS_2025,KOSPI_EX_K200,PAIRWISE_SOFT,10,49,1.2266523008899324,0.09623571047827806,-0.045699009623561215,1.2347697750475222
STRESS_2026,KOSPI_EX_K200,PAIRWISE_SOFT,10,29,1.2495327708050021,0.12149587035770648,-0.040838173876492134,1.508196352859447
VAL_2020_2022,KOSPI_EX_K200,PAIRWISE_SOFT,30,148,1.1119598961891892,0.09440159332624565,-0.076342343526133,1.244074553882108
CONF_2023_2024,KOSPI_EX_K200,PAIRWISE_SOFT,30,97,0.4515556553975177,0.03747292318342388,-0.0903290811734,1.3492725678370614
STRESS_2025,KOSPI_EX_K200,PAIRWISE_SOFT,30,49,1.1944763658145183,0.09353522804569558,-0.04613365585147755,1.2347697750475222
STRESS_2026,KOSPI_EX_K200,PAIRWISE_SOFT,30,29,1.2177901028280256,0.11812447957694094,-0.041260088988279486,1.508196352859447
VAL_2020_2022,KOSPI_EX_K200,PAIRWISE_TOP3,0,148,1.3863497804066807,0.2051421133796194,-0.12205722339310177,16.34594594594595
