date,MOM1M,MOM12_1,OP12_REV,OPFY1_REV,PBR12MF,PER12MF,PRIVATE_FLOW,FOREIGN_FLOW
2018-02-07,0.10220509251346444,0.8217641447000015,0.09849196187029197,0.3438735545548266,0.9999480840336166,0.9999868587519614,0.9514359366567845,0.12349663170473169
2018-02-14,1e-06,1e-06,0.4391018844026104,0.22882035465663786,0.999999,0.999999,0.7914255290861231,0.999999
2018-02-23,0.013860134158956983,0.999999,0.999999,0.999999,1e-06,0.3553757071087871,0.39347892114673366,0.8624866357686274
2018-03-05,0.0006516461840162524,0.9296000071470246,0.9571246687014394,0.9699696835183771,0.004387515950313059,0.00041168443562195067,0.005649503118238586,0.012711363116928498
2018-03-12,0.03223944099018178,0.3717836261568547,0.9901336588071261,0.9997706593510656,0.11439456105536322,0.6556534235372288,0.1256672220721624,0.5813263983908085
2018-03-19,2.508892983921207e-06,0.999999,0.4116153556001771,0.00011208517738492407,0.04325698829135027,6.83373384646746e-06,2.91885241709422e-05,1.109423900585993e-05
2018-03-26,0.999999,0.9998479057815328,0.8861151421601273,0.646257945209304,1e-06,0.008919244086800726,0.4739477758338963,0.999999
2018-04-02,0.999999,0.683669460391733,0.999999,0.9999551954863826,0.003831789833472765,1e-06,0.9956229600259534,0.9956319790851543
2018-04-09,0.7029636706300744,0.9801283821610463,0.9917336067491396,0.5183082622924775,0.001874829770834363,1e-06,0.0730559657213844,0.034515193586888815
2018-04-16,0.999999,0.9999956592301606,0.9978585850698903,0.9843512004772952,0.002623876656310753,0.16415271968602996,0.3622066242794546,0.9968866723771894
2018-04-23,0.2193627961784131,0.9999959305087056,0.9978167282926567,0.9759781266722292,0.01910327576758375,0.425359427667402,0.00382654264867871,0.02073454864737162
2018-04-30,1e-06,1e-06,0.9549483413958071,0.999995478652209,0.999999,0.999999,0.9635662811241427,1e-06
2018-05-09,0.999999,2.6353813672441717e-06,0.9999629051414421,0.9998504530515827,0.9999955492005481,0.7603098202230014,0.9999936194629293,0.8738971716041452
2018-05-16,0.0004589582374933121,4.3769670407201033e-05,0.9987109624233572,0.85795199559881,0.9999833902496815,0.9861758937264584,0.8555544652278011,0.9137133359995845
2018-05-24,0.9961056540312716,0.09256982788385454,0.999999,0.999999,0.999999,0.9988617656950014,0.00021864559988771237,0.6642180488355056
2018-05-31,0.000986026063713008,0.9999758332962811,0.999999,0.9999766323614425,0.001828018755921923,0.9209905257975004,0.11265208768653212,0.104262434737944
2018-06-08,0.999999,0.999983967408524,0.999999,0.999999,0.02833605589540117,0.292052429878622,0.9937726368142912,0.8157958591447435
2018-06-18,1e-06,5.221062473331761e-05,0.008532012127265398,0.00507732920663545,0.012106432326291161,0.9374872305119384,0.8702196087592684,0.8962265828147296
2018-06-25,0.954927877268912,2.576044486279905e-06,0.7966876226968778,0.3620299145282575,0.6033678392353464,0.0001404465127371468,0.9442572531576074,0.9999865990739989
2018-07-02,0.42053237059411436,0.9998411368845146,0.999993054045908,0.9898802606990059,1e-06,1e-06,0.9994075457592648,0.999999
2018-07-09,0.999424480766478,0.0006211596389278373,0.9988437637101877,0.9994382138518494,1.0784552323284124e-05,0.00041770475781288674,0.9993164262589243,0.9998358975099744
2018-07-16,0.00036605553318314055,0.006602536359221978,0.077030083356878,0.1826788148092514,0.0035852797427650684,0.1284529390971767,0.1668797629273744,0.9789235203464441
2018-07-23,4.398008512651597e-06,0.999999,0.47637621017952697,0.11253835405075024,0.006747415718825089,0.6081646710366598,0.034430105300794045,0.13503066521116053
2018-07-30,0.8248961643432584,1e-06,0.3197069007850839,0.7559781480066825,0.999999,0.999999,0.999999,0.009943000828622983
2018-08-06,1e-06,0.6162055954227755,0.8737365956328059,0.9761146124717435,0.9990895129272759,0.999999,0.842799029425688,0.03124574774939759
2018-08-13,2.7401398443593905e-06,0.07541646754140896,0.45268288664400236,0.5449672605692218,0.999997983875454,0.9659392300664255,0.8925214059403151,0.010033064975707162
2018-08-21,0.8284405122153765,0.6720151586771848,0.1220023231539814,0.6018078663167181,0.7661876345938641,0.03876511077489048,0.9579263036706791,0.16952135026411563
2018-08-28,1.0850149921304286e-06,0.999999,0.9988479455103583,0.9995923595613196,1.1384374684064724e-06,0.070310359067778,0.9265473611456732,0.004946688545683808
2018-09-04,0.11079088581270768,0.999999,0.999999,0.9993993599316985,1e-06,0.029260276655978412,0.5040351924876314,0.9386851147423823
2018-09-11,0.9999134545248738,0.9999745076946961,0.9972175436684827,0.8244376678534888,1e-06,1e-06,0.6546070747702256,0.0006762260804485387
2018-09-18,0.9994370989532435,0.15927973665094441,0.9979095621784237,0.9994402575616068,0.9999911531084036,0.09282242317266692,0.16096418846304766,0.9891081252470938
2018-09-28,0.999661800835799,0.5133545972160865,0.9974568042416778,0.6909869811546203,0.05027376475163725,1e-06,0.0011056677656256508,0.9169106930734814
2018-10-08,0.10123731517764356,0.5245000185467413,3.240428794276662e-05,0.9844400516541945,0.9816507888150408,0.7436969291166496,0.9096228999260425,0.10846202629560608
2018-10-16,0.9298851892044121,1e-06,0.7016418397371884,0.9847092930518728,0.999999,0.999999,0.9894043910274951,0.9126713353187301
2018-10-23,0.12585011671125385,0.324075542979366,0.9867511954454851,0.999999,0.8124133556497763,0.8645301649234967,0.04981443647427369,0.9993943434273483
2018-10-30,0.9948149882154912,0.025138015598671293,0.9017064483143273,0.007327659475965642,0.9704329580721494,0.7268110756130789,0.968740204641133,0.11049462562318257
2018-11-06,0.9999885492608803,1e-06,1e-06,0.010497547498892257,0.999999,0.999999,0.0156576562829564,0.9819973168978797
2018-11-13,1e-06,0.999999,2.0605365723236346e-05,0.08665306980450815,1e-06,3.700082418955919e-06,0.8613807454064455,0.8338947920198487
2018-11-20,0.999999,0.0008504153391919456,0.18408564974530878,0.5558469131275268,0.9999987825864878,0.999999,0.2944428773245196,0.9419329099412647
2018-11-27,1e-06,0.6722443475800304,1e-06,1e-06,0.08871515702447824,1e-06,0.9547025192738168,0.7125149998738023
2018-12-04,1e-06,0.03139914398092547,0.00018665418528640565,0.028279334668721234,0.0546605748929912,0.0152712044465107,0.006270886974815815,0.4756863943982213
2018-12-11,2.7256271658004927e-06,0.305494268895404,0.012149529441771112,0.004103612260976053,0.9998781454504451,0.07188466005252786,3.987077469197464e-05,0.2558355899814294
2018-12-18,0.8985330700333264,0.23265006093771845,0.9998908573232845,0.7224539083612226,0.8141975857915176,0.27779743738025175,0.9265102540829506,0.9811538610656811
2018-12-26,0.9236572670562428,1e-06,0.6212211625269392,0.8174465228822916,0.999999,0.999999,0.9978355399179881,0.7071744349156004
2019-01-04,1e-06,0.9725795077084396,0.0010695200986062803,0.5723815797817411,6.0639225650138684e-05,0.18790138509719667,0.0008818720184189943,0.08797248998784157
2019-01-11,1e-06,0.999999,0.999999,0.982365993399953,5.304239243220099e-06,1e-06,1.3505291726056967e-06,0.9933434540042876
2019-01-18,1e-06,0.0018692831659092302,1e-06,0.0028621485402192115,0.9995259977156035,0.9999895177326036,0.8157956513498053,0.0015150823599933139
2019-01-25,0.9760537434597298,0.4448612259980647,0.14223108403824974,1.935357132165638e-06,0.999999,0.999999,0.9105161907184876,0.8266712892977828
2019-02-01,0.0004589102287106406,0.03329987244607013,0.0002679015854702982,0.00034322832947342174,0.904063819270617,0.999999,0.0012151504587702977,0.2389817120260626
2019-02-13,0.059922906670486775,6.964275551191168e-06,0.22642837628693857,0.36198703174070546,0.30852775426978085,0.1916691281146533,0.7428711634879382,0.9346450541225348
2019-02-20,1.4951073307345464e-05,0.42029677402278304,0.7835793894932255,0.5658496192329686,8.999458011693662e-06,0.85770505451295,0.911420360139154,0.0019713255110692662
2019-02-27,1e-06,1e-06,0.029631493026700317,0.03302003246171298,0.00035840179965440644,0.0008328343309023656,0.17467067080621163,0.153410831881233
2019-03-07,0.37833429103339583,0.030428337239723047,0.5391591042756829,0.08325167374455378,0.6540823719168457,0.05740216259877129,0.8388060243658989,0.6380311782369384
2019-03-14,0.002032079718124191,0.00039770263649269166,0.999999,0.999999,0.24669324268034432,0.014694430861838803,0.321456896807791,0.999999
2019-03-21,0.9419304925945617,0.06335015847937292,0.9967870597706656,0.9996138645086061,0.5202932404771102,0.9981946144421614,0.4945914530586921,0.9023557412129751
2019-03-28,0.5216042133351335,0.8976647155917659,0.9301572053874225,0.9937220040109092,0.14021624371793084,0.9999928100657967,0.38261134558138576,0.004290976339052899
2019-04-04,0.999999,0.9999922186015167,0.999999,0.999999,0.015271706552626496,0.01726507956076012,0.34028987033577357,0.9998413181481236
2019-04-11,1e-06,0.053763364481950626,0.5876692499004331,0.47807876483662576,0.9959424481314394,0.999999,6.823304737613167e-06,0.001108752387374179
2019-04-18,0.6807617644784784,0.9998546727665668,0.3079022318173886,0.824087811661768,0.2018414531322998,0.07315401832141466,0.7240162715205306,0.05812575024139016
2019-04-25,0.8454020300073481,0.6995575216011666,1.3325427384136557e-05,1e-06,0.7673727566529535,0.11319841720933616,0.9999969454012565,3.4535301409899244e-05
2019-05-03,0.15496901901893273,0.22572491354105,0.874050879605013,0.9899035367504869,0.06433174852242612,0.13458899989666295,0.0143263215365374,0.8676460258440317
2019-05-13,0.3892305672735329,0.9803951076577024,0.9970043776989156,0.9968019775709405,0.00023489569310247704,0.28634377475630257,0.9642660767415534,0.003465057751816658
2019-05-20,0.9993199733920137,0.999999,0.5529357527494022,0.9994660932661779,0.5532065434865112,0.9998495041763023,0.13849410986772465,0.9995865029671481
2019-05-27,0.9993050717290677,0.999999,0.9947182011090929,0.999999,0.0005263644708757287,0.1253321380994603,0.9047286828984258,0.06585202383948385
2019-06-03,0.9998533052121417,0.9996754775196791,0.9949742417249291,0.9999977294962231,0.145265093968225,0.9889483575738585,0.5075829434543182,0.1717746016806594
2019-06-11,0.051286589802783444,0.9814272447714913,0.562160201403505,0.24820665287609545,0.41994955500629705,0.2585852448133496,0.9638197081760442,0.0846421374475752
2019-06-18,0.17900751688798278,0.9971091962327707,0.29594676947746534,0.5836748436061221,0.9917118406831829,0.9999371330885991,0.8556336325105749,0.03726170511250615
2019-06-25,0.5524290782102689,0.9070853886468868,0.9936843495959552,0.992017440982837,0.9939862899101886,0.21247536905462544,0.9999642828852898,0.5238259241696985
2019-07-02,1.9239882677546394e-05,1.874386420969154e-05,0.1757495261696379,0.27302023379048923,0.999995533124246,0.999999,0.7945600508912687,0.025479224230664566
2019-07-09,0.9957276041711627,0.0018946397719497021,0.0134615520409474,0.9188940222962879,0.9999263797057605,0.999999,0.8809149474503529,0.06607738253285211
2019-07-16,0.008773085349227272,0.49405885569751923,0.3465886370874901,0.918889483169732,0.8158819048373389,0.6319103197125221,0.10707492864941165,0.26016588473372276
2019-07-23,0.633688145253725,0.0003820825186358068,4.0865560508751564e-05,1e-06,5.0278867412156814e-05,0.8512017067892632,0.468002547648214,1e-06
2019-07-30,0.212764302267218,0.9414911772370573,0.23113369156156965,0.6427583820810481,0.6346329472572624,0.8962098154249405,0.9990842741756678,0.9378725105353658
2019-08-06,0.986218542702527,0.9999930795999246,0.9999950498041053,0.999999,0.18154050232498536,0.14252370910608564,0.1046007894148746,0.2568854822647526
2019-08-13,0.999999,0.9977371735211824,0.8381107628177278,0.999999,0.038671122910205025,0.9967175449832044,0.999999,0.0007662885050686574
2019-08-21,1e-06,0.9997344497938765,0.8997182591817026,0.0016610424086777043,1e-06,1e-06,0.9699596076593262,0.9999866190059021
2019-08-28,1e-06,0.004975157534413077,0.44190758638804906,0.006270843806331083,0.34463022244899255,0.0480884531896848,0.2637610831597299,0.9984439723093539
2019-09-04,0.9408948529388682,0.06457927013168979,0.7705410368970538,0.30093708521008955,0.19928218745586368,0.04744992961434724,0.9051630750657012,0.4753543416994392
2019-09-11,1.93901760897619e-06,0.21202280079133018,0.9999948730557171,0.9941594146820736,0.2031803434170793,0.01575251367083169,0.46880847386519303,0.8477974919376483
2019-09-20,0.004143206532159327,0.005550500360366084,1.4876565167021294e-05,3.024920213057225e-05,0.999999,0.9999918988102638,0.22915809347115101,0.4591189494288259
2019-09-27,0.01632970027006475,0.7136693128849568,0.9992121720959173,0.9998236169368573,0.5444267930328326,0.43852956422286193,0.0015953994011267403,0.5601962378030759
2019-10-07,0.2724501241958984,0.9602303782059238,0.99764920148414,0.980541410425473,0.1580229808471818,0.8602620154034464,0.9954524950738988,0.9823407336196599
2019-10-15,0.007422736792287443,1e-06,0.34459958507969746,0.5765439072452083,2.0594220063174795e-06,0.028877721806146506,0.9949163245689221,0.00592783870199548
2019-10-22,1e-06,0.3834712237977571,0.929363889038983,0.001476494265520878,0.949853064423555,0.44987897636381613,0.9041178769954927,0.1595354951332471
