universe,period,base_state,factor_substate,state_cell,a,b,n,mean_diff,median_diff,win_vs_b
K200,STRESS_2026,B4,F_LOW,B4|F_LOW,MOMENTUM,WPLUS,4,-0.005686449088802823,-0.005803290923479551,0.25
K200,STRESS_2026,B4,F_LOW,B4|F_LOW,REVISION,WPLUS,4,-0.004592206578351172,0.0020443348347940517,0.5
K200,STRESS_2026,B4,F_LOW,B4|F_LOW,VALUE,WPLUS,4,0.003301245114912029,0.0004450294240458501,0.5
K200,STRESS_2026,B4,F_LOW,B4|F_LOW,FLOW,WPLUS,4,0.0013131990423469776,-0.0005950683289348505,0.5
K200,TRAIN_2016_2022,B2,F_HIGH,B2|F_HIGH,WPLUS,MARKET,24,0.0034349008908105792,0.0020516735666092495,0.5833333333333334
K200,TRAIN_2016_2022,B2,F_HIGH,B2|F_HIGH,WPLUS,EW4,24,0.001014620282468412,0.0009813545125656985,0.5416666666666666
K200,TRAIN_2016_2022,B2,F_HIGH,B2|F_HIGH,MOMENTUM,WPLUS,24,-0.0036345144411611165,-0.0042506329777043505,0.4166666666666667
K200,TRAIN_2016_2022,B2,F_HIGH,B2|F_HIGH,REVISION,WPLUS,24,0.0005617588390100883,0.0,0.375
K200,TRAIN_2016_2022,B2,F_HIGH,B2|F_HIGH,VALUE,WPLUS,24,0.0007180142663000127,0.0,0.2916666666666667
K200,TRAIN_2016_2022,B2,F_HIGH,B2|F_HIGH,FLOW,WPLUS,24,-0.0017037397940225581,-0.00028671643060449933,0.375
K200,TRAIN_2016_2022,B2,F_LOW,B2|F_LOW,WPLUS,MARKET,73,-0.0022967522020718653,-0.0022243463538721003,0.410958904109589
K200,TRAIN_2016_2022,B2,F_LOW,B2|F_LOW,WPLUS,EW4,73,-0.0002593622068395398,0.0,0.0273972602739726
K200,TRAIN_2016_2022,B2,F_LOW,B2|F_LOW,MOMENTUM,WPLUS,73,-0.00040988310109674013,-8.540962820430004e-05,0.4657534246575342
K200,TRAIN_2016_2022,B2,F_LOW,B2|F_LOW,REVISION,WPLUS,73,0.0010314767384696861,0.0002846267170868999,0.5205479452054794
K200,TRAIN_2016_2022,B2,F_LOW,B2|F_LOW,VALUE,WPLUS,73,-8.051410667211744e-05,-0.0009373756264325003,0.4657534246575342
K200,TRAIN_2016_2022,B2,F_LOW,B2|F_LOW,FLOW,WPLUS,73,0.0004963692966573535,0.0003757393419379987,0.5205479452054794
K200,TRAIN_2016_2022,B3,F_HIGH,B3|F_HIGH,WPLUS,MARKET,51,0.0008674724622928953,-0.0015069046153286005,0.47058823529411764
K200,TRAIN_2016_2022,B3,F_HIGH,B3|F_HIGH,WPLUS,EW4,51,-7.817244292435004e-05,-0.0006645950415233998,0.43137254901960786
K200,TRAIN_2016_2022,B3,F_HIGH,B3|F_HIGH,MOMENTUM,WPLUS,51,-0.002241666433651207,-0.0012949068444674007,0.37254901960784315
K200,TRAIN_2016_2022,B3,F_HIGH,B3|F_HIGH,REVISION,WPLUS,51,-0.0014785564900767659,-0.0012872542539476995,0.43137254901960786
K200,TRAIN_2016_2022,B3,F_HIGH,B3|F_HIGH,VALUE,WPLUS,51,0.0034588697501667614,0.0,0.49019607843137253
K200,TRAIN_2016_2022,B3,F_HIGH,B3|F_HIGH,FLOW,WPLUS,51,0.0005740429452586269,0.0006246249740793006,0.5686274509803921
K200,TRAIN_2016_2022,B3,F_LOW,B3|F_LOW,WPLUS,MARKET,86,-0.0014201048387949549,-0.0023541031358171,0.38372093023255816
K200,TRAIN_2016_2022,B3,F_LOW,B3|F_LOW,WPLUS,EW4,86,-0.0003532045619793712,0.0,0.1744186046511628
K200,TRAIN_2016_2022,B3,F_LOW,B3|F_LOW,MOMENTUM,WPLUS,86,0.0002820762818645048,1.0479265224495882e-06,0.5
K200,TRAIN_2016_2022,B3,F_LOW,B3|F_LOW,REVISION,WPLUS,86,0.0010527013904375955,0.0,0.4186046511627907
K200,TRAIN_2016_2022,B3,F_LOW,B3|F_LOW,VALUE,WPLUS,86,-0.00019129851768364648,-0.00024515119195805,0.37209302325581395
K200,TRAIN_2016_2022,B3,F_LOW,B3|F_LOW,FLOW,WPLUS,86,0.00026933909329902254,7.358423678749913e-05,0.5
K200,TRAIN_2016_2022,B4,F_HIGH,B4|F_HIGH,WPLUS,MARKET,26,0.003107275198764981,0.0037095769272974493,0.5769230769230769
K200,TRAIN_2016_2022,B4,F_HIGH,B4|F_HIGH,WPLUS,EW4,26,0.0003333347243384892,0.0,0.4230769230769231
K200,TRAIN_2016_2022,B4,F_HIGH,B4|F_HIGH,MOMENTUM,WPLUS,26,-0.0019279553708001081,0.0014056658508439985,0.5384615384615384
K200,TRAIN_2016_2022,B4,F_HIGH,B4|F_HIGH,REVISION,WPLUS,26,0.001819521804997896,-0.00038079930871859997,0.4230769230769231
K200,TRAIN_2016_2022,B4,F_HIGH,B4|F_HIGH,VALUE,WPLUS,26,0.0002532889340213961,0.00199240497341215,0.6153846153846154
K200,TRAIN_2016_2022,B4,F_HIGH,B4|F_HIGH,FLOW,WPLUS,26,-0.0014781942655730808,-7.968482790969914e-05,0.5
K200,TRAIN_2016_2022,B4,F_LOW,B4|F_LOW,WPLUS,MARKET,68,0.0018257046049574158,0.0014859857929709504,0.5294117647058824
K200,TRAIN_2016_2022,B4,F_LOW,B4|F_LOW,WPLUS,EW4,68,0.0012028377632962086,0.0,0.38235294117647056
K200,TRAIN_2016_2022,B4,F_LOW,B4|F_LOW,MOMENTUM,WPLUS,68,-0.0013055228558737648,-0.0013047006995033994,0.4264705882352941
K200,TRAIN_2016_2022,B4,F_LOW,B4|F_LOW,REVISION,WPLUS,68,-0.00014727918888667065,0.0,0.47058823529411764
K200,TRAIN_2016_2022,B4,F_LOW,B4|F_LOW,VALUE,WPLUS,68,-0.002569266413552891,-0.0009580298964035499,0.2647058823529412
K200,TRAIN_2016_2022,B4,F_LOW,B4|F_LOW,FLOW,WPLUS,68,-0.0007892825948715057,0.0,0.4117647058823529
K200,VALID_2023_2024,B2,F_HIGH,B2|F_HIGH,WPLUS,MARKET,6,0.004035303681037717,0.0032142886816875,0.5
K200,VALID_2023_2024,B2,F_HIGH,B2|F_HIGH,WPLUS,EW4,6,0.0010111856228600669,-0.0006913243359551,0.3333333333333333
K200,VALID_2023_2024,B2,F_HIGH,B2|F_HIGH,MOMENTUM,WPLUS,6,-0.0013598947113344663,0.0003463525058202497,0.5
K200,VALID_2023_2024,B2,F_HIGH,B2|F_HIGH,REVISION,WPLUS,6,0.0008415043518061833,0.0006534277818867511,0.5
K200,VALID_2023_2024,B2,F_HIGH,B2|F_HIGH,VALUE,WPLUS,6,-0.00014383677206095024,-9.316965344199988e-05,0.16666666666666666
K200,VALID_2023_2024,B2,F_HIGH,B2|F_HIGH,FLOW,WPLUS,6,-0.0033825153598509828,-0.0017975330588762498,0.5
K200,VALID_2023_2024,B2,F_LOW,B2|F_LOW,WPLUS,MARKET,21,6.483418803801445e-05,-3.9944032244700056e-05,0.47619047619047616
K200,VALID_2023_2024,B2,F_LOW,B2|F_LOW,WPLUS,EW4,21,0.00016246610578293325,0.0,0.047619047619047616
K200,VALID_2023_2024,B2,F_LOW,B2|F_LOW,MOMENTUM,WPLUS,21,-0.004256813402195585,-0.0054111659366783,0.38095238095238093
K200,VALID_2023_2024,B2,F_LOW,B2|F_LOW,REVISION,WPLUS,21,0.0003211395008050239,0.0,0.47619047619047616
K200,VALID_2023_2024,B2,F_LOW,B2|F_LOW,VALUE,WPLUS,21,0.0037810697984184288,0.0016484119006512019,0.5714285714285714
K200,VALID_2023_2024,B2,F_LOW,B2|F_LOW,FLOW,WPLUS,21,-0.0004952603201596286,-0.0009108397562857,0.42857142857142855
K200,VALID_2023_2024,B3,F_HIGH,B3|F_HIGH,WPLUS,MARKET,16,0.001581393487383632,-0.0023076919679331006,0.3125
K200,VALID_2023_2024,B3,F_HIGH,B3|F_HIGH,WPLUS,EW4,16,0.002729704277357344,-6.472597276589893e-05,0.4375
K200,VALID_2023_2024,B3,F_HIGH,B3|F_HIGH,MOMENTUM,WPLUS,16,-0.004127590615362301,-0.0025619108985077,0.4375
K200,VALID_2023_2024,B3,F_HIGH,B3|F_HIGH,REVISION,WPLUS,16,-0.004957310850191697,0.00088688974220885,0.625
K200,VALID_2023_2024,B3,F_HIGH,B3|F_HIGH,VALUE,WPLUS,16,0.0009129405782368127,-0.0014014792844720507,0.3125
K200,VALID_2023_2024,B3,F_HIGH,B3|F_HIGH,FLOW,WPLUS,16,-0.0027468562221121995,0.0007540941451695,0.5625
K200,VALID_2023_2024,B3,F_LOW,B3|F_LOW,WPLUS,MARKET,29,0.004600485778705921,0.0012393543788832007,0.5517241379310345
K200,VALID_2023_2024,B3,F_LOW,B3|F_LOW,WPLUS,EW4,29,0.001910845703160731,0.0,0.20689655172413793
K200,VALID_2023_2024,B3,F_LOW,B3|F_LOW,MOMENTUM,WPLUS,29,0.0010317459714145518,0.0,0.4827586206896552
K200,VALID_2023_2024,B3,F_LOW,B3|F_LOW,REVISION,WPLUS,29,-0.0019424636452266418,0.0001324029424929988,0.5172413793103449
K200,VALID_2023_2024,B3,F_LOW,B3|F_LOW,VALUE,WPLUS,29,-0.002953555703464528,-0.0020273273685309998,0.3103448275862069
K200,VALID_2023_2024,B3,F_LOW,B3|F_LOW,FLOW,WPLUS,29,-0.0037791094353663516,-0.0009093737392614001,0.3448275862068966
K200,VALID_2023_2024,B4,F_HIGH,B4|F_HIGH,WPLUS,MARKET,10,0.00528681217954229,0.00710553416470925,0.6
K200,VALID_2023_2024,B4,F_HIGH,B4|F_HIGH,WPLUS,EW4,10,-0.0007391876496297697,-0.0006029637083279499,0.4
K200,VALID_2023_2024,B4,F_HIGH,B4|F_HIGH,MOMENTUM,WPLUS,10,-0.0008257924638362599,0.0006804107570278499,0.6
K200,VALID_2023_2024,B4,F_HIGH,B4|F_HIGH,REVISION,WPLUS,10,0.00397079556960544,0.0020693703261057492,0.5
K200,VALID_2023_2024,B4,F_HIGH,B4|F_HIGH,VALUE,WPLUS,10,0.00023191306804340987,0.0,0.4
K200,VALID_2023_2024,B4,F_HIGH,B4|F_HIGH,FLOW,WPLUS,10,-0.000420165575293484,-0.0006283666322634517,0.5
K200,VALID_2023_2024,B4,F_LOW,B4|F_LOW,WPLUS,MARKET,15,-0.0033195402851198337,-0.005645903162326,0.3333333333333333
K200,VALID_2023_2024,B4,F_LOW,B4|F_LOW,WPLUS,EW4,15,-0.0016107981689690944,0.0,0.26666666666666666
K200,VALID_2023_2024,B4,F_LOW,B4|F_LOW,MOMENTUM,WPLUS,15,0.0020638944617181803,0.0034172354638758997,0.6666666666666666
K200,VALID_2023_2024,B4,F_LOW,B4|F_LOW,REVISION,WPLUS,15,0.003394308262377687,0.0,0.4
K200,VALID_2023_2024,B4,F_LOW,B4|F_LOW,VALUE,WPLUS,15,-0.001700019164300293,-0.0012890668504611002,0.3333333333333333
K200,VALID_2023_2024,B4,F_LOW,B4|F_LOW,FLOW,WPLUS,15,0.002685009116080754,0.0,0.4
KOSDAQ,STRESS_2025,B3,F_HIGH,B3|F_HIGH,WPLUS,MARKET,16,0.007574937905782431,0.006977263436057151,0.8125
KOSDAQ,STRESS_2025,B3,F_HIGH,B3|F_HIGH,WPLUS,EW4,16,0.0009025490896312066,0.00028137098899960094,0.5
KOSDAQ,STRESS_2025,B3,F_HIGH,B3|F_HIGH,MOMENTUM,WPLUS,16,-0.001856910874488412,-0.0030758468334201004,0.375
KOSDAQ,STRESS_2025,B3,F_HIGH,B3|F_HIGH,REVISION,WPLUS,16,0.004312057224249863,0.0008313305523802996,0.5625
KOSDAQ,STRESS_2025,B3,F_HIGH,B3|F_HIGH,VALUE,WPLUS,16,-0.0032302008677304182,-0.0012123086264739496,0.375
KOSDAQ,STRESS_2025,B3,F_HIGH,B3|F_HIGH,FLOW,WPLUS,16,-0.002835141840555725,-0.0019382453852088515,0.3125
KOSDAQ,STRESS_2025,B3,F_LOW,B3|F_LOW,WPLUS,MARKET,9,0.006241260148666712,0.005724052201664102,0.7777777777777778
KOSDAQ,STRESS_2025,B3,F_LOW,B3|F_LOW,WPLUS,EW4,9,-0.00044802997962907796,0.0,0.1111111111111111
KOSDAQ,STRESS_2025,B3,F_LOW,B3|F_LOW,MOMENTUM,WPLUS,9,-1.6813235905345195e-05,0.006531858730285098,0.7777777777777778
KOSDAQ,STRESS_2025,B3,F_LOW,B3|F_LOW,REVISION,WPLUS,9,0.0013205637491498778,0.0,0.4444444444444444
KOSDAQ,STRESS_2025,B3,F_LOW,B3|F_LOW,VALUE,WPLUS,9,-0.00010362959378926656,-0.0002522065055844992,0.3333333333333333
KOSDAQ,STRESS_2025,B3,F_LOW,B3|F_LOW,FLOW,WPLUS,9,0.0005919989990610559,0.0020023210959712982,0.5555555555555556
