universe,period,spec,n,switch_share,win_rate,mean5,beat_wplus,mean_edge,beat_market,cagr,mdd,worst5
KOSPI_KOSDAQ_ALL,STRESS_2025,TILT_20BP_W60,49,0.20408163265306123,0.6938775510204082,0.011064090411552124,0.14285714285714285,0.0008915674891492916,0.4489795918367347,0.6999679271034827,-0.07955820704924832,-0.0355934740867267
KOSPI_KOSDAQ_ALL,STRESS_2026,TILT_0BP_W50,21,0.6190476190476191,0.42857142857142855,0.0024102639744503123,0.2857142857142857,-0.0037775480783786906,0.38095238095238093,0.024545135104560467,-0.2455144661280474,-0.1160331957620569
KOSPI_KOSDAQ_ALL,STRESS_2026,TILT_10BP_W55,21,0.5714285714285714,0.42857142857142855,0.0018544675520961078,0.23809523809523808,-0.0043333445007328955,0.38095238095238093,0.003386639725466045,-0.25323378851152734,-0.1160331957620569
KOSPI_KOSDAQ_ALL,STRESS_2026,TILT_20BP_W55,21,0.5714285714285714,0.42857142857142855,0.0018544675520961078,0.23809523809523808,-0.0043333445007328955,0.38095238095238093,0.003386639725466045,-0.25323378851152734,-0.1160331957620569
KOSPI_KOSDAQ_ALL,STRESS_2026,TILT_20BP_W60,21,0.5238095238095238,0.47619047619047616,0.007080061464025971,0.2857142857142857,0.0008922494111969709,0.38095238095238093,0.25545234181653087,-0.23514633439558053,-0.1160331957620569
KOSPI_KOSDAQ_ALL,TRAIN_2016_2022,TILT_0BP_W50,328,0.3353658536585366,0.5823170731707317,0.001873228281588635,0.18292682926829268,0.0009310097170633414,0.5579268292682927,0.07352419598642057,-0.38544481559099575,-0.1701610784565461
KOSPI_KOSDAQ_ALL,TRAIN_2016_2022,TILT_10BP_W55,328,0.16463414634146342,0.5762195121951219,0.0017398406059814906,0.09451219512195122,0.0007976220414561969,0.5579268292682927,0.06742295066821802,-0.4050265113168937,-0.1669807475920087
KOSPI_KOSDAQ_ALL,TRAIN_2016_2022,TILT_20BP_W55,328,0.16463414634146342,0.5762195121951219,0.0017398406059814906,0.09451219512195122,0.0007976220414561969,0.5579268292682927,0.06742295066821802,-0.4050265113168937,-0.1669807475920087
KOSPI_KOSDAQ_ALL,TRAIN_2016_2022,TILT_20BP_W60,328,0.07621951219512195,0.573170731707317,0.0012646888889745733,0.06097560975609756,0.0003224703244492795,0.5396341463414634,0.04301022495602669,-0.42005631729061943,-0.1669807475920087
KOSPI_KOSDAQ_ALL,VALID_2023_2024,TILT_0BP_W50,96,0.3229166666666667,0.53125,0.0018417055458303704,0.16666666666666666,0.001199972785997631,0.5416666666666666,0.07179356640892398,-0.21204143059089786,-0.1073010956149836
