universe,state_cell,spec,action,train_edge,train_win_vs_wplus,train_n
KOSPI_ALL,B3|F_LOW,TILT_20BP_W60,WPLUS,0.0,0.5,91
KOSPI_ALL,B4|F_HIGH,TILT_0BP_W50,REVISION,0.004386828002813887,0.7045454545454546,44
KOSPI_ALL,B4|F_HIGH,TILT_10BP_W55,REVISION,0.004386828002813887,0.7045454545454546,44
KOSPI_ALL,B4|F_HIGH,TILT_20BP_W55,REVISION,0.004386828002813887,0.7045454545454546,44
KOSPI_ALL,B4|F_HIGH,TILT_20BP_W60,REVISION,0.004386828002813887,0.7045454545454546,44
KOSPI_ALL,B4|F_LOW,TILT_0BP_W50,REVISION,0.0004898928119102127,0.509090909090909,55
KOSPI_ALL,B4|F_LOW,TILT_10BP_W55,WPLUS,0.0,0.5,55
KOSPI_ALL,B4|F_LOW,TILT_20BP_W55,WPLUS,0.0,0.5,55
KOSPI_ALL,B4|F_LOW,TILT_20BP_W60,WPLUS,0.0,0.5,55
KOSPI_EX_K200,B2|F_HIGH,TILT_0BP_W50,VALUE,0.0016426584816504055,0.5526315789473685,38
KOSPI_EX_K200,B2|F_HIGH,TILT_10BP_W55,VALUE,0.0016426584816504055,0.5526315789473685,38
KOSPI_EX_K200,B2|F_HIGH,TILT_20BP_W55,WPLUS,0.0,0.5,38
KOSPI_EX_K200,B2|F_HIGH,TILT_20BP_W60,WPLUS,0.0,0.5,38
KOSPI_EX_K200,B2|F_LOW,TILT_0BP_W50,REVISION,0.0007807064820095801,0.5,80
KOSPI_EX_K200,B2|F_LOW,TILT_10BP_W55,WPLUS,0.0,0.5,80
KOSPI_EX_K200,B2|F_LOW,TILT_20BP_W55,WPLUS,0.0,0.5,80
KOSPI_EX_K200,B2|F_LOW,TILT_20BP_W60,WPLUS,0.0,0.5,80
KOSPI_EX_K200,B3|F_HIGH,TILT_0BP_W50,REVISION,0.0035946337618918372,0.6551724137931034,29
KOSPI_EX_K200,B3|F_HIGH,TILT_10BP_W55,REVISION,0.0035946337618918372,0.6551724137931034,29
KOSPI_EX_K200,B3|F_HIGH,TILT_20BP_W55,REVISION,0.0035946337618918372,0.6551724137931034,29
KOSPI_EX_K200,B3|F_HIGH,TILT_20BP_W60,REVISION,0.0035946337618918372,0.6551724137931034,29
KOSPI_EX_K200,B3|F_LOW,TILT_0BP_W50,WPLUS,0.0,0.5,73
KOSPI_EX_K200,B3|F_LOW,TILT_10BP_W55,WPLUS,0.0,0.5,73
KOSPI_EX_K200,B3|F_LOW,TILT_20BP_W55,WPLUS,0.0,0.5,73
KOSPI_EX_K200,B3|F_LOW,TILT_20BP_W60,WPLUS,0.0,0.5,73
KOSPI_EX_K200,B4|F_HIGH,TILT_0BP_W50,REVISION,0.0019653666262715685,0.6206896551724138,29
KOSPI_EX_K200,B4|F_HIGH,TILT_10BP_W55,REVISION,0.0019653666262715685,0.6206896551724138,29
KOSPI_EX_K200,B4|F_HIGH,TILT_20BP_W55,WPLUS,0.0,0.5,29
KOSPI_EX_K200,B4|F_HIGH,TILT_20BP_W60,WPLUS,0.0,0.5,29
KOSPI_EX_K200,B4|F_LOW,TILT_0BP_W50,MOMENTUM,0.0025555912410993465,0.5384615384615384,39
KOSPI_EX_K200,B4|F_LOW,TILT_10BP_W55,WPLUS,0.0,0.5,39
KOSPI_EX_K200,B4|F_LOW,TILT_20BP_W55,WPLUS,0.0,0.5,39
KOSPI_EX_K200,B4|F_LOW,TILT_20BP_W60,WPLUS,0.0,0.5,39
KOSPI_KOSDAQ_ALL,B2|F_HIGH,TILT_0BP_W50,REVISION,0.003944766100868124,0.5862068965517241,29
KOSPI_KOSDAQ_ALL,B2|F_HIGH,TILT_10BP_W55,REVISION,0.003944766100868124,0.5862068965517241,29
KOSPI_KOSDAQ_ALL,B2|F_HIGH,TILT_20BP_W55,REVISION,0.003944766100868124,0.5862068965517241,29
KOSPI_KOSDAQ_ALL,B2|F_HIGH,TILT_20BP_W60,WPLUS,0.0,0.5,29
KOSPI_KOSDAQ_ALL,B2|F_LOW,TILT_0BP_W50,FLOW,0.0007812706714132747,0.5178571428571429,56
KOSPI_KOSDAQ_ALL,B2|F_LOW,TILT_10BP_W55,WPLUS,0.0,0.5,56
KOSPI_KOSDAQ_ALL,B2|F_LOW,TILT_20BP_W55,WPLUS,0.0,0.5,56
KOSPI_KOSDAQ_ALL,B2|F_LOW,TILT_20BP_W60,WPLUS,0.0,0.5,56
KOSPI_KOSDAQ_ALL,B3|F_HIGH,TILT_0BP_W50,WPLUS,0.0,0.5,57
KOSPI_KOSDAQ_ALL,B3|F_HIGH,TILT_10BP_W55,WPLUS,0.0,0.5,57
KOSPI_KOSDAQ_ALL,B3|F_HIGH,TILT_20BP_W55,WPLUS,0.0,0.5,57
KOSPI_KOSDAQ_ALL,B3|F_HIGH,TILT_20BP_W60,WPLUS,0.0,0.5,57
KOSPI_KOSDAQ_ALL,B3|F_LOW,TILT_0BP_W50,WPLUS,0.0,0.5,77
KOSPI_KOSDAQ_ALL,B3|F_LOW,TILT_10BP_W55,WPLUS,0.0,0.5,77
KOSPI_KOSDAQ_ALL,B3|F_LOW,TILT_20BP_W55,WPLUS,0.0,0.5,77
KOSPI_KOSDAQ_ALL,B3|F_LOW,TILT_20BP_W60,WPLUS,0.0,0.5,77
KOSPI_KOSDAQ_ALL,B4|F_HIGH,TILT_0BP_W50,VALUE,0.005888872506898279,0.56,25
KOSPI_KOSDAQ_ALL,B4|F_HIGH,TILT_10BP_W55,VALUE,0.005888872506898279,0.56,25
KOSPI_KOSDAQ_ALL,B4|F_HIGH,TILT_20BP_W55,VALUE,0.005888872506898279,0.56,25
KOSPI_KOSDAQ_ALL,B4|F_HIGH,TILT_20BP_W60,REVISION,0.004230810656774548,0.8,25
KOSPI_KOSDAQ_ALL,B4|F_LOW,TILT_0BP_W50,WPLUS,0.0,0.5,84
KOSPI_KOSDAQ_ALL,B4|F_LOW,TILT_10BP_W55,WPLUS,0.0,0.5,84
KOSPI_KOSDAQ_ALL,B4|F_LOW,TILT_20BP_W55,WPLUS,0.0,0.5,84
KOSPI_KOSDAQ_ALL,B4|F_LOW,TILT_20BP_W60,WPLUS,0.0,0.5,84
