universe,period,policy,n,participation,positive_rate_all,active_win_rate,mean_5d,median_5d,beat_mkt_rate,mean_excess,cagr_gross,mdd_gross,vol_ann,sharpe_gross,worst_5d,action_switch_rate,compound_net10,compound_net30
KOSDAQ,TRAIN_2016_2022,ALPHA_STATE_3PP,256,1.0,0.5859375,0.5859375,0.002833985255529152,0.0049293038743989,0.59765625,0.003268197471585786,0.09207614345585968,-0.38341030874865667,0.226967333080016,0.6293101960550173,-0.109273235706612,0.19921875,0.40254783048852105,-0.15954277474440448
KOSDAQ,TRAIN_2016_2022,ALPHA_STATE_5PP,256,1.0,0.5859375,0.5859375,0.002833985255529152,0.0049293038743989,0.59765625,0.003268197471585786,0.09207614345585968,-0.38341030874865667,0.226967333080016,0.6293101960550173,-0.109273235706612,0.19921875,0.40254783048852105,-0.15954277474440448
KOSDAQ,TRAIN_2016_2022,ALPHA_UNCOND,256,1.0,0.5859375,0.5859375,0.0027595760390006735,0.0049293038743989,0.59375,0.0031937882550573077,0.08907643544027777,-0.383410308748657,0.22656505018515008,0.6138750537736289,-0.109273235706612,0.00390625,0.37674823883956754,-0.17503273656106444
KOSDAQ,TRAIN_2016_2022,EW4,256,1.0,0.54296875,0.54296875,0.0007984876210192147,0.0026107024247470747,0.56640625,0.0012326998370758497,0.013230583668993878,-0.4008915617530704,0.21300754615165648,0.18893122251507363,-0.08192408487583365,0.00390625,-0.15424316190404197,-0.4936905767713926
KOSDAQ,TRAIN_2016_2022,LEADER,256,1.0,0.58203125,0.58203125,0.002624331569827284,0.004652840028549,0.59375,0.0030585437858839178,0.08303109715244461,-0.4053021083291505,0.22907471915099958,0.5773937499934635,-0.109273235706612,0.00390625,0.3259750124901124,-0.20552153085719482
KOSDAQ,TRAIN_2016_2022,LEADER_OR_ROTATE,256,1.0,0.5859375,0.5859375,0.0027595760390006735,0.0049293038743989,0.59375,0.0031937882550573077,0.08907643544027777,-0.383410308748657,0.22656505018515008,0.6138750537736289,-0.109273235706612,0.00390625,0.37674823883956754,-0.17503273656106444
KOSDAQ,TRAIN_2016_2022,MARKET,256,1.0,0.53515625,0.53515625,-0.0004342122160566345,0.00132850275915665,0.0,0.0,-0.032584565821445866,-0.4602196287356428,0.2093944828891265,-0.10451228412184109,-0.0910822120228112,0.00390625,-0.3811260095698512,-0.6297429008177733
KOSDAQ,TRAIN_2016_2022,POSABS,256,1.0,0.55859375,0.55859375,0.0016307274133084693,0.0040528471881355,0.5703125,0.0020649396293651043,0.04479205095392835,-0.3928321525656101,0.2185446504536952,0.3760726307421596,-0.09118591970637091,0.00390625,0.04031404109414627,-0.3769685624571616
KOSDAQ,TRAIN_2016_2022,WPLUS,256,1.0,0.5625,0.5625,0.0015413079880922374,0.0035115063313332254,0.56640625,0.001975520204148872,0.04108080383750168,-0.3936556834696192,0.21951105726810383,0.35388614845479305,-0.0987587117774958,0.00390625,0.015622316340705655,-0.39178689528120636
KOSDAQ,VALID_2023_2024,ABS_STATE_0PP,73,1.0,0.5205479452054794,0.5205479452054794,-0.00015450610652005935,0.0012490712492356,0.4794520547945205,-0.0004556717030459252,-0.029833803096187994,-0.30685008504940126,0.24868352336825233,-0.03131332411226854,-0.1226332439141122,0.0136986301369863,-0.12112403536223004,-0.24088953262194102
KOSDAQ,VALID_2023_2024,ABS_STATE_3PP,73,1.0,0.5205479452054794,0.5205479452054794,-0.00015450610652005935,0.0012490712492356,0.4794520547945205,-0.0004556717030459252,-0.029833803096187994,-0.30685008504940126,0.24868352336825233,-0.03131332411226854,-0.1226332439141122,0.0136986301369863,-0.12112403536223004,-0.24088953262194102
KOSDAQ,VALID_2023_2024,ABS_STATE_5PP,73,1.0,0.5205479452054794,0.5205479452054794,-0.00015450610652005935,0.0012490712492356,0.4794520547945205,-0.0004556717030459252,-0.029833803096187994,-0.30685008504940126,0.24868352336825233,-0.03131332411226854,-0.1226332439141122,0.0136986301369863,-0.12112403536223004,-0.24088953262194102
KOSDAQ,VALID_2023_2024,ABS_UNCOND,73,1.0,0.5205479452054794,0.5205479452054794,-0.00015450610652005935,0.0012490712492356,0.4794520547945205,-0.0004556717030459252,-0.029833803096187994,-0.30685008504940126,0.24868352336825233,-0.03131332411226854,-0.1226332439141122,0.0136986301369863,-0.12112403536223004,-0.24088953262194102
KOSDAQ,VALID_2023_2024,ALPHA_STATE_0PP,73,1.0,0.5205479452054794,0.5205479452054794,-0.00015450610652005935,0.0012490712492356,0.4794520547945205,-0.0004556717030459252,-0.029833803096187994,-0.30685008504940126,0.24868352336825233,-0.03131332411226854,-0.1226332439141122,0.1780821917808219,-0.12112403536223004,-0.24088953262194102
KOSDAQ,VALID_2023_2024,ALPHA_STATE_3PP,73,1.0,0.5205479452054794,0.5205479452054794,-0.00015450610652005935,0.0012490712492356,0.4794520547945205,-0.0004556717030459252,-0.029833803096187994,-0.30685008504940126,0.24868352336825233,-0.03131332411226854,-0.1226332439141122,0.1780821917808219,-0.12112403536223004,-0.24088953262194102
KOSDAQ,VALID_2023_2024,ALPHA_STATE_5PP,73,1.0,0.5205479452054794,0.5205479452054794,-0.00015450610652005935,0.0012490712492356,0.4794520547945205,-0.0004556717030459252,-0.029833803096187994,-0.30685008504940126,0.24868352336825233,-0.03131332411226854,-0.1226332439141122,0.1780821917808219,-0.12112403536223004,-0.24088953262194102
KOSDAQ,VALID_2023_2024,ALPHA_UNCOND,73,1.0,0.5205479452054794,0.5205479452054794,-0.00015450610652005935,0.0012490712492356,0.4794520547945205,-0.0004556717030459252,-0.029833803096187994,-0.30685008504940126,0.24868352336825233,-0.03131332411226854,-0.1226332439141122,0.0136986301369863,-0.12112403536223004,-0.24088953262194102
KOSDAQ,VALID_2023_2024,EW4,73,1.0,0.589041095890411,0.589041095890411,0.0015770878716550947,0.004401804462850226,0.5342465753424658,0.0012759222751292266,0.04690268192978153,-0.2435008698875203,0.20524911706078117,0.38726222002640104,-0.08722514744446126,0.0136986301369863,0.011793647540970564,-0.12581198586946363
KOSDAQ,VALID_2023_2024,LEADER,73,1.0,0.5205479452054794,0.5205479452054794,-0.000181884454339933,0.0012490712492356,0.4794520547945205,-0.0004830500508657992,-0.03085187182265281,-0.30819371100027326,0.24851347226313295,-0.03688724162618586,-0.1226332439141122,0.0136986301369863,-0.122829333106236,-0.24236531282616036
KOSDAQ,VALID_2023_2024,LEADER_OR_ROTATE,73,1.0,0.5205479452054794,0.5205479452054794,-0.00015450610652005935,0.0012490712492356,0.4794520547945205,-0.0004556717030459252,-0.029833803096187994,-0.30685008504940126,0.24868352336825233,-0.03131332411226854,-0.1226332439141122,0.0136986301369863,-0.12112403536223004,-0.24088953262194102
KOSDAQ,VALID_2023_2024,MARKET,73,1.0,0.547945205479452,0.547945205479452,0.0003011655965258664,0.0028695625949103,0.0,0.0,-0.006006729382670994,-0.2828317136078595,0.21392558579566892,0.07095339254745177,-0.0895354577030847,0.0136986301369863,-0.0807668987391521,-0.20594160624341473
KOSDAQ,VALID_2023_2024,POSABS,73,1.0,0.589041095890411,0.589041095890411,0.0017695864606387896,0.0034114691169379,0.5342465753424658,0.0014684208641129227,0.05327642354873974,-0.24518666944366185,0.214943367630924,0.4149332849820093,-0.08722514744446126,0.0136986301369863,0.023215667350245717,-0.11592836125783346
KOSDAQ,VALID_2023_2024,WPLUS,73,1.0,0.5753424657534246,0.5753424657534246,0.0016310722677836923,0.0038792353432302996,0.547945205479452,0.0013299066712578235,0.043047031117770196,-0.24942657042650151,0.2383489084187735,0.3448979181052677,-0.1226332439141122,0.0136986301369863,0.0048999019601305704,-0.13179947662039737
KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,ABS_STATE_0PP,49,0.7959183673469388,0.5714285714285714,0.717948717948718,0.008813337649121735,0.007349691113533976,0.6326530612244898,0.0020462195439069535,0.5279354765430497,-0.056552495092108024,0.15346033585280824,2.8945083108757377,-0.032114339845022655,0.3469387755102041,0.4628287347356528,0.35395722297105525
KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,ABS_STATE_3PP,49,0.7959183673469388,0.5714285714285714,0.717948717948718,0.008813337649121735,0.007349691113533976,0.6326530612244898,0.0020462195439069535,0.5279354765430497,-0.056552495092108024,0.15346033585280824,2.8945083108757377,-0.032114339845022655,0.3469387755102041,0.4628287347356528,0.35395722297105525
KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,ABS_STATE_5PP,49,0.7959183673469388,0.5714285714285714,0.717948717948718,0.008813337649121735,0.007349691113533976,0.6326530612244898,0.0020462195439069535,0.5279354765430497,-0.056552495092108024,0.15346033585280824,2.8945083108757377,-0.032114339845022655,0.3469387755102041,0.4628287347356528,0.35395722297105525
KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,ABS_UNCOND,49,1.0,0.6938775510204082,0.6938775510204082,0.010716153588283409,0.011312612808878299,0.6530612244897959,0.003949035483068628,0.6739596411290147,-0.07476779534778477,0.16769037043655194,3.220782084525457,-0.032114339845022655,0.02040816326530612,0.5851304722054118,0.43829923967616935
KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,ALPHA_STATE_0PP,49,1.0,0.673469387755102,0.673469387755102,0.01009588382304892,0.0114169949227365,0.6938775510204082,0.003328765717834139,0.6223864683266709,-0.09184964620777392,0.17293776118890128,2.9422871048149157,-0.0345957426206935,0.40816326530612246,0.5368051461717012,0.3943621904624235
KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,ALPHA_STATE_3PP,49,1.0,0.673469387755102,0.673469387755102,0.01009588382304892,0.0114169949227365,0.6938775510204082,0.003328765717834139,0.6223864683266709,-0.09184964620777392,0.17293776118890128,2.9422871048149157,-0.0345957426206935,0.3469387755102041,0.5368051461717012,0.3943621904624235
KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,ALPHA_STATE_5PP,49,1.0,0.673469387755102,0.673469387755102,0.01009588382304892,0.0114169949227365,0.6938775510204082,0.003328765717834139,0.6223864683266709,-0.09184964620777392,0.17293776118890128,2.9422871048149157,-0.0345957426206935,0.3469387755102041,0.5368051461717012,0.3943621904624235
KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,ALPHA_UNCOND,49,1.0,0.7142857142857143,0.7142857142857143,0.011657671874439618,0.0114169949227365,0.7346938775510204,0.00489055376922484,0.7497431549855416,-0.10675120435846297,0.17955763316388,3.272189837429581,-0.0345957426206935,0.02040816326530612,0.656107868878373,0.5028271431936462
KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,EW4,49,1.0,0.6938775510204082,0.6938775510204082,0.009612892456757408,0.009102078007817423,0.6530612244897959,0.0028457743515426267,0.5854026724972843,-0.0934830294954867,0.16879671714857145,2.870255938651552,-0.032114339845022655,0.02040816326530612,0.5021422667959639,0.36285208215105325
KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,LEADER,49,1.0,0.7142857142857143,0.7142857142857143,0.011657671874439618,0.0114169949227365,0.7346938775510204,0.00489055376922484,0.7497431549855416,-0.10675120435846297,0.17955763316388,3.272189837429581,-0.0345957426206935,0.02040816326530612,0.656107868878373,0.5028271431936462
KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,LEADER_OR_ROTATE,49,1.0,0.7142857142857143,0.7142857142857143,0.011657671874439618,0.0114169949227365,0.7346938775510204,0.00489055376922484,0.7497431549855416,-0.10675120435846297,0.17955763316388,3.272189837429581,-0.0345957426206935,0.02040816326530612,0.656107868878373,0.5028271431936462
KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,MARKET,49,1.0,0.6530612244897959,0.6530612244897959,0.006767118105214782,0.0089316919018665,0.0,0.0,0.3792862262919643,-0.10908896705842563,0.1638056914667496,2.082117840038887,-0.036091398138387,0.02040816326530612,0.30879176951470466,0.18710631451102455
KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,POSABS,49,1.0,0.6938775510204082,0.6938775510204082,0.010716153588283409,0.011312612808878299,0.6530612244897959,0.003949035483068628,0.6739596411290147,-0.07476779534778477,0.16769037043655194,3.220782084525457,-0.032114339845022655,0.02040816326530612,0.5851304722054118,0.43829923967616935
KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2025,WPLUS,49,1.0,0.6938775510204082,0.6938775510204082,0.011327248363180506,0.010907942184396,0.6530612244897959,0.004560130257965724,0.7222863988092085,-0.07579799823399513,0.17722030369580047,3.221376476615449,-0.0321101642876658,0.02040816326530612,0.6303958190609706,0.4794500261372088
KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,ABS_STATE_0PP,19,0.6842105263157895,0.3684210526315789,0.5384615384615384,0.00650511901679442,0.0,0.5263157894736842,0.0007221940982745006,0.26798974469636083,-0.1193416831810481,0.29797832424249215,1.1002746568224568,-0.06808621472469427,0.3684210526315789,0.09965391568648241,0.071574933335244
KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,ABS_STATE_3PP,19,0.6842105263157895,0.3684210526315789,0.5384615384615384,0.00650511901679442,0.0,0.5263157894736842,0.0007221940982745006,0.26798974469636083,-0.1193416831810481,0.29797832424249215,1.1002746568224568,-0.06808621472469427,0.3684210526315789,0.09965391568648241,0.071574933335244
KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,ABS_STATE_5PP,19,0.6842105263157895,0.3684210526315789,0.5384615384615384,0.00650511901679442,0.0,0.5263157894736842,0.0007221940982745006,0.26798974469636083,-0.1193416831810481,0.29797832424249215,1.1002746568224568,-0.06808621472469427,0.3684210526315789,0.09965391568648241,0.071574933335244
KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,ABS_UNCOND,19,1.0,0.5789473684210527,0.5789473684210527,0.009314244699184853,0.002760341302981275,0.631578947368421,0.003531319780664928,0.3473420285125697,-0.2311063214453245,0.4809178666495935,0.9761291176585848,-0.12617873568257656,0.05263157894736842,0.12364941102532323,0.08187422596534422
KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,ALPHA_STATE_0PP,19,1.0,0.631578947368421,0.631578947368421,0.01057290984580441,0.0172235663329221,0.5263157894736842,0.004789984927284485,0.3972731380856047,-0.2680638105617785,0.5194971785936965,1.0257508186494086,-0.1399025545057544,0.3157894736842105,0.14239706336161717,0.09994435840442728
KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,ALPHA_STATE_3PP,19,1.0,0.631578947368421,0.631578947368421,0.01057290984580441,0.0172235663329221,0.5263157894736842,0.004789984927284485,0.3972731380856047,-0.2680638105617785,0.5194971785936965,1.0257508186494086,-0.1399025545057544,0.15789473684210525,0.14239706336161717,0.09994435840442728
KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,ALPHA_STATE_5PP,19,1.0,0.631578947368421,0.631578947368421,0.01057290984580441,0.0172235663329221,0.5263157894736842,0.004789984927284485,0.3972731380856047,-0.2680638105617785,0.5194971785936965,1.0257508186494086,-0.1399025545057544,0.15789473684210525,0.14239706336161717,0.09994435840442728
KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,ALPHA_UNCOND,19,1.0,0.631578947368421,0.631578947368421,0.010400860976194849,0.0172235663329221,0.5263157894736842,0.004617936057674926,0.38774732613984075,-0.2680638105617785,0.5187752060916195,1.0104634667286743,-0.1399025545057544,0.05263157894736842,0.13884747568475975,0.09652016779210193
KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,EW4,19,1.0,0.5789473684210527,0.5789473684210527,0.00862580393940471,0.0042838724926670246,0.6842105263157895,0.0028428790208847874,0.31628570496307384,-0.22441578046633404,0.4656943511411156,0.9335318701649045,-0.12617873568257656,0.05263157894736842,0.11179407402739083,0.07044182623011719
KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,LEADER,19,1.0,0.631578947368421,0.631578947368421,0.010400860976194849,0.0172235663329221,0.5263157894736842,0.004617936057674926,0.38774732613984075,-0.2680638105617785,0.5187752060916195,1.0104634667286743,-0.1399025545057544,0.05263157894736842,0.13884747568475975,0.09652016779210193
KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,LEADER_OR_ROTATE,19,1.0,0.631578947368421,0.631578947368421,0.010400860976194849,0.0172235663329221,0.5263157894736842,0.004617936057674926,0.38774732613984075,-0.2680638105617785,0.5187752060916195,1.0104634667286743,-0.1399025545057544,0.05263157894736842,0.13884747568475975,0.09652016779210193
KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,MARKET,19,1.0,0.47368421052631576,0.47368421052631576,0.005782924918519919,-0.0050264722082249,0.0,0.0,0.16240821442287778,-0.2329663871528106,0.48382042687187915,0.6024123821679517,-0.1387290815705174,0.05263157894736842,0.0506559592807343,0.011458078838139096
KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,POSABS,19,1.0,0.5789473684210527,0.5789473684210527,0.009314244699184853,0.002760341302981275,0.631578947368421,0.003531319780664928,0.3473420285125697,-0.2311063214453245,0.4809178666495935,0.9761291176585848,-0.12617873568257656,0.05263157894736842,0.12364941102532323,0.08187422596534422
KOSDAQ_PLUS_KOSPI_EX_K200,STRESS_2026,WPLUS,19,1.0,0.5789473684210527,0.5789473684210527,0.008841887664243172,0.008715762269386399,0.5263157894736842,0.0030589627457232537,0.3206657091077054,-0.2349018843690398,0.4812387118591173,0.9260085011787548,-0.12617873568257656,0.05263157894736842,0.1134727809631011,0.07205585327470354
KOSDAQ_PLUS_KOSPI_EX_K200,TRAIN_2016_2022,ABS_STATE_0PP,328,0.6310975609756098,0.3871951219512195,0.6135265700483091,0.002117212419270093,0.0,0.5457317073170732,0.0022638498340103,0.09547469164764921,-0.22339048753874347,0.15537468409245236,0.686775368551795,-0.0796048197642688,0.3475609756097561,0.5043194617316522,-0.005401367827454262
KOSDAQ_PLUS_KOSPI_EX_K200,TRAIN_2016_2022,ABS_STATE_3PP,328,0.6310975609756098,0.3871951219512195,0.6135265700483091,0.002117212419270093,0.0,0.5457317073170732,0.0022638498340103,0.09547469164764921,-0.22339048753874347,0.15537468409245236,0.686775368551795,-0.0796048197642688,0.3475609756097561,0.5043194617316522,-0.005401367827454262
KOSDAQ_PLUS_KOSPI_EX_K200,TRAIN_2016_2022,ABS_STATE_5PP,328,0.6310975609756098,0.3871951219512195,0.6135265700483091,0.002117212419270093,0.0,0.5457317073170732,0.0022638498340103,0.09547469164764921,-0.22339048753874347,0.15537468409245236,0.686775368551795,-0.0796048197642688,0.3475609756097561,0.5043194617316522,-0.005401367827454262
KOSDAQ_PLUS_KOSPI_EX_K200,TRAIN_2016_2022,ABS_UNCOND,328,1.0,0.5884146341463414,0.5884146341463414,0.0010749690265942338,0.004663484679134688,0.5762195121951219,0.0012216064413344415,0.03004901785821823,-0.4007301618420932,0.2142938355879233,0.2528231332073028,-0.17556461435191173,0.003048780487804878,-0.12056559731053218,-0.5442028379702559
KOSDAQ_PLUS_KOSPI_EX_K200,TRAIN_2016_2022,ALPHA_STATE_0PP,328,1.0,0.5792682926829268,0.5792682926829268,0.001835857415163773,0.004613511922748162,0.6097560975609756,0.00198249482990398,0.06854260328419515,-0.346225432846862,0.21610495225244544,0.42815869215328045,-0.1593578113726816,0.32621951219512196,0.12657016984544311,-0.41582765283970335
KOSDAQ_PLUS_KOSPI_EX_K200,TRAIN_2016_2022,ALPHA_STATE_3PP,328,1.0,0.5792682926829268,0.5792682926829268,0.001835857415163773,0.004613511922748162,0.6097560975609756,0.00198249482990398,0.06854260328419515,-0.346225432846862,0.21610495225244544,0.42815869215328045,-0.1593578113726816,0.2621951219512195,0.12657016984544311,-0.41582765283970335
KOSDAQ_PLUS_KOSPI_EX_K200,TRAIN_2016_2022,ALPHA_STATE_5PP,328,1.0,0.5792682926829268,0.5792682926829268,0.001835857415163773,0.004613511922748162,0.6097560975609756,0.00198249482990398,0.06854260328419515,-0.346225432846862,0.21610495225244544,0.42815869215328045,-0.1593578113726816,0.2621951219512195,0.12657016984544311,-0.41582765283970335
KOSDAQ_PLUS_KOSPI_EX_K200,TRAIN_2016_2022,ALPHA_UNCOND,328,1.0,0.5792682926829268,0.5792682926829268,0.0019908471296933173,0.004593942850077351,0.5823170731707317,0.0021374845444335246,0.07597476052286156,-0.35334650218210084,0.2190908272908216,0.4579776185853432,-0.1593578113726816,0.003048780487804878,0.18052696832169324,-0.3877962186797892
KOSDAQ_PLUS_KOSPI_EX_K200,TRAIN_2016_2022,EW4,328,1.0,0.5670731707317073,0.5670731707317073,0.0004784158253013063,0.004238485225781999,0.5487804878048781,0.0006250532400415138,0.000608591697955907,-0.4244399121596275,0.2142031444098618,0.11256677702662019,-0.17556461435191173,0.003048780487804878,-0.27690519704895367,-0.625378361790451
KOSDAQ_PLUS_KOSPI_EX_K200,TRAIN_2016_2022,LEADER,328,1.0,0.5792682926829268,0.5792682926829268,0.0020343147859803365,0.004593942850077351,0.5792682926829268,0.002180952200720544,0.07819434398079328,-0.35334650218210084,0.219333717270893,0.46745874956734385,-0.1593578113726816,0.003048780487804878,0.19706255110743998,-0.3792042245931171
KOSDAQ_PLUS_KOSPI_EX_K200,TRAIN_2016_2022,LEADER_OR_ROTATE,328,1.0,0.5792682926829268,0.5792682926829268,0.0019908471296933173,0.004593942850077351,0.5823170731707317,0.0021374845444335246,0.07597476052286156,-0.35334650218210084,0.2190908272908216,0.4579776185853432,-0.1593578113726816,0.003048780487804878,0.18052696832169324,-0.3877962186797892
KOSDAQ_PLUS_KOSPI_EX_K200,TRAIN_2016_2022,MARKET,328,1.0,0.5548780487804879,0.5548780487804879,-0.00014663741474020713,0.00354433221524065,0.0,0.0,-0.030667999149159852,-0.43224702023717876,0.22037931071251618,-0.033535478802487716,-0.1795414963672664,0.003048780487804878,-0.4164257001213656,-0.6977971454051082
KOSDAQ_PLUS_KOSPI_EX_K200,TRAIN_2016_2022,POSABS,328,1.0,0.5884146341463414,0.5884146341463414,0.0010749690265942338,0.004663484679134688,0.5762195121951219,0.0012216064413344415,0.03004901785821823,-0.4007301618420932,0.2142938355879233,0.2528231332073028,-0.17556461435191173,0.003048780487804878,-0.12056559731053218,-0.5442028379702559
KOSDAQ_PLUS_KOSPI_EX_K200,TRAIN_2016_2022,WPLUS,328,1.0,0.5823170731707317,0.5823170731707317,0.0012964798978284807,0.0038848374019776503,0.5792682926829268,0.0014431173125686884,0.04005873488510736,-0.37318707126693673,0.21946683033243025,0.2977333146497805,-0.17556461435191173,0.003048780487804878,-0.06124921980510911,-0.5134037652104174
KOSDAQ_PLUS_KOSPI_EX_K200,VALID_2023_2024,ABS_STATE_0PP,96,0.5,0.3020833333333333,0.6041666666666666,0.0018466732623897697,0.0,0.5208333333333334,0.0014608358058810563,0.0866672618561597,-0.08895414294594495,0.12183814704927892,0.7639014108348198,-0.0747349020220794,0.3229166666666667,0.12219214939091794,0.019580036731864592
KOSDAQ_PLUS_KOSPI_EX_K200,VALID_2023_2024,ABS_STATE_3PP,96,0.5,0.3020833333333333,0.6041666666666666,0.0018466732623897697,0.0,0.5208333333333334,0.0014608358058810563,0.0866672618561597,-0.08895414294594495,0.12183814704927892,0.7639014108348198,-0.0747349020220794,0.3229166666666667,0.12219214939091794,0.019580036731864592
KOSDAQ_PLUS_KOSPI_EX_K200,VALID_2023_2024,ABS_STATE_5PP,96,0.5,0.3020833333333333,0.6041666666666666,0.0018466732623897697,0.0,0.5208333333333334,0.0014608358058810563,0.0866672618561597,-0.08895414294594495,0.12183814704927892,0.7639014108348198,-0.0747349020220794,0.3229166666666667,0.12219214939091794,0.019580036731864592
KOSDAQ_PLUS_KOSPI_EX_K200,VALID_2023_2024,ABS_UNCOND,96,1.0,0.53125,0.53125,0.0010716677620566594,0.0018262842276087162,0.5625,0.000685830305547947,0.033387297755581136,-0.2874413943086146,0.2018167322756429,0.2676292228034172,-0.0747349020220794,0.010416666666666666,-0.03105924744814259,-0.20059271016677083
KOSDAQ_PLUS_KOSPI_EX_K200,VALID_2023_2024,ALPHA_STATE_0PP,96,1.0,0.5520833333333334,0.5520833333333334,-3.9806881009599636e-05,0.00183800251420065,0.5208333333333334,-0.00042564433751831227,-0.02070331994059471,-0.32643440570307036,0.19727522151361537,-0.010169887467318622,-0.119514170924694,0.3125,-0.12819992757693666,-0.2808885233012318
KOSDAQ_PLUS_KOSPI_EX_K200,VALID_2023_2024,ALPHA_STATE_3PP,96,1.0,0.5520833333333334,0.5520833333333334,-3.9806881009599636e-05,0.00183800251420065,0.5208333333333334,-0.00042564433751831227,-0.02070331994059471,-0.32643440570307036,0.19727522151361537,-0.010169887467318622,-0.119514170924694,0.2708333333333333,-0.12819992757693666,-0.2808885233012318
KOSDAQ_PLUS_KOSPI_EX_K200,VALID_2023_2024,ALPHA_STATE_5PP,96,1.0,0.5520833333333334,0.5520833333333334,-3.9806881009599636e-05,0.00183800251420065,0.5208333333333334,-0.00042564433751831227,-0.02070331994059471,-0.32643440570307036,0.19727522151361537,-0.010169887467318622,-0.119514170924694,0.2708333333333333,-0.12819992757693666,-0.2808885233012318
KOSDAQ_PLUS_KOSPI_EX_K200,VALID_2023_2024,ALPHA_UNCOND,96,1.0,0.5520833333333334,0.5520833333333334,0.0002742963655004843,0.0013352334993282,0.5104166666666666,-0.0001115410910082291,-0.009398003181220194,-0.33631958904739323,0.21679523718014848,0.06376771464650191,-0.119514170924694,0.010416666666666666,-0.10832014347044538,-0.26446857683979064
KOSDAQ_PLUS_KOSPI_EX_K200,VALID_2023_2024,EW4,96,1.0,0.5416666666666666,0.5416666666666666,0.0013823830554854381,0.004241954583502488,0.5520833333333334,0.0009965455989767245,0.05020943857601501,-0.28509987805309356,0.19644840640883734,0.3546585450607751,-0.0747349020220794,0.010416666666666666,0.0001800002812244461,-0.1747638675323595
KOSDAQ_PLUS_KOSPI_EX_K200,VALID_2023_2024,LEADER,96,1.0,0.5520833333333334,0.5520833333333334,0.00026507311979705417,0.0009356775118732001,0.5104166666666666,-0.00012076433671165926,-0.009844071681731292,-0.3369061269872077,0.2167926962823022,0.06162424042355594,-0.119514170924694,0.010416666666666666,-0.10910896682422966,-0.2651205665239016
KOSDAQ_PLUS_KOSPI_EX_K200,VALID_2023_2024,LEADER_OR_ROTATE,96,1.0,0.5520833333333334,0.5520833333333334,0.0002742963655004843,0.0013352334993282,0.5104166666666666,-0.0001115410910082291,-0.009398003181220194,-0.33631958904739323,0.21679523718014848,0.06376771464650191,-0.119514170924694,0.010416666666666666,-0.10832014347044538,-0.26446857683979064
KOSDAQ_PLUS_KOSPI_EX_K200,VALID_2023_2024,MARKET,96,1.0,0.53125,0.53125,0.0003858374565087132,0.0012714633602674,0.0,0.0,-0.003978364587773675,-0.30614896182818696,0.21801809993301677,0.08919538246601426,-0.0855288556856611,0.010416666666666666,-0.09870822575975058,-0.2565230829552755
KOSDAQ_PLUS_KOSPI_EX_K200,VALID_2023_2024,POSABS,96,1.0,0.53125,0.53125,0.0010716677620566594,0.0018262842276087162,0.5625,0.000685830305547947,0.033387297755581136,-0.2874413943086146,0.2018167322756429,0.2676292228034172,-0.0747349020220794,0.010416666666666666,-0.03105924744814259,-0.20059271016677083
KOSDAQ_PLUS_KOSPI_EX_K200,VALID_2023_2024,WPLUS,96,1.0,0.5625,0.5625,0.0010144226514430797,0.002001026369077,0.53125,0.0006285851949343672,0.02700194817932844,-0.31172072114019045,0.2176531558068004,0.2349008055647673,-0.119514170924694,0.010416666666666666,-0.042795760185614484,-0.21030638455074624
KOSPI_ALL,STRESS_2025,ABS_STATE_0PP,49,0.7551020408163265,0.5102040816326531,0.6756756756756757,0.007825681873467157,0.0015519877196242665,0.40816326530612246,-0.005797455918715008,0.45432398001499474,-0.06815747209998946,0.15873059530326558,2.4848036742329938,-0.04718828381651687,0.3877551020408163,0.3958757733792262,0.29704770894579813
