universe,state_cell,family,period,n,mean_diff,median_diff,win_vs_wplus
KOSDAQ_PLUS_KOSPI_EX_K200,B2|F_LOW,FLOW,TRAIN_2016_2022,48,0.0008818445924482643,-2.412496175302481e-06,0.5
KOSDAQ_PLUS_KOSPI_EX_K200,B2|F_LOW,FLOW,VALID_2023_2024,17,0.0004655624875322285,-0.0011211131818364,0.47058823529411764
KOSDAQ_PLUS_KOSPI_EX_K200,B2|F_LOW,FLOW,STRESS_2025,3,-0.0012765287385372674,-0.0014103396712220016,0.3333333333333333
KOSDAQ_PLUS_KOSPI_EX_K200,B2|F_LOW,FLOW,STRESS_2026,5,0.0004371453567501973,0.003106986360917288,0.6
KOSPI_KOSDAQ_ALL,B2|F_LOW,FLOW,TRAIN_2016_2022,56,0.0007812706714132747,0.0007778922135305982,0.5178571428571429
KOSPI_KOSDAQ_ALL,B2|F_LOW,FLOW,VALID_2023_2024,16,0.0003685288449652858,-0.0012150958516098625,0.375
KOSPI_KOSDAQ_ALL,B2|F_LOW,FLOW,STRESS_2025,3,0.0004719193390106009,-0.0036204129650124,0.3333333333333333
K200,B2|F_LOW,REVISION,TRAIN_2016_2022,73,0.0010314767384696861,0.0002846267170868999,0.5205479452054794
K200,B2|F_LOW,REVISION,VALID_2023_2024,21,0.0003211395008050239,0.0,0.47619047619047616
K200,B2|F_LOW,REVISION,STRESS_2025,3,0.010481644298349866,0.002690711934858002,0.6666666666666666
K200,B4|F_HIGH,VALUE,TRAIN_2016_2022,26,0.0002532889340213961,0.00199240497341215,0.6153846153846154
K200,B4|F_HIGH,VALUE,VALID_2023_2024,10,0.00023191306804340987,0.0,0.4
K200,B4|F_HIGH,VALUE,STRESS_2025,21,0.001266428461422514,0.0026550959872026006,0.5238095238095238
K200,B4|F_HIGH,VALUE,STRESS_2026,13,-0.002950483324085838,0.000536094424194701,0.5384615384615384
KOSPI_EX_K200,B3|F_LOW,REVISION,TRAIN_2016_2022,73,0.002876705155876549,0.0,0.4794520547945205
KOSPI_EX_K200,B3|F_LOW,REVISION,VALID_2023_2024,18,0.00017964531913194394,0.0,0.3888888888888889
KOSPI_EX_K200,B3|F_LOW,REVISION,STRESS_2025,14,0.001473923740511757,5.27532027233997e-05,0.5
KOSPI_EX_K200,B3|F_LOW,REVISION,STRESS_2026,4,0.0026094612376960508,0.003293299303660949,0.5
KOSPI_KOSDAQ_ALL,B2|F_LOW,REVISION,TRAIN_2016_2022,56,4.3490184193110734e-05,-7.474384574160213e-05,0.5
KOSPI_KOSDAQ_ALL,B2|F_LOW,REVISION,VALID_2023_2024,16,7.9336123325148e-05,-0.0027262656641926625,0.375
KOSPI_KOSDAQ_ALL,B2|F_LOW,REVISION,STRESS_2025,3,0.004207482135261135,0.005753975699571302,0.6666666666666666
