date,universe,BREADTH_20,BREADTH_60,DISPERSION_20,DISPERSION_60,ABS_OPPORTUNITY_20,RANGE_20,LEADER_STRENGTH_20,LOSER_WEAKNESS_20,WINNER_GAP_20,CROSS_HORIZON_RANK_CORR,PREV_RANK_CORR_20,RANK_TURNOVER_20,BREADTH_CHANGE_20,DISPERSION_CHANGE_20,AVG_PAIR_CORR_60,PC1_SHARE_60,FACTOR_VOL_MEDIAN_60,SIGN_ALIGNMENT_20_60,TARGET_RANK_CORR_20,TARGET_RANK_CORR_60,TARGET_TOP2_SURVIVAL_20,TARGET_TOP2_SAME_20,TARGET_FACTOR_MOM_20,CUR20_MOM1M,FWD20_MOM1M,CUR20_MOM12_1,FWD20_MOM12_1,CUR20_OP12_REV,FWD20_OP12_REV,CUR20_OPFY1_REV,FWD20_OPFY1_REV,CUR20_PBR12MF,FWD20_PBR12MF,CUR20_PER12MF,FWD20_PER12MF,CUR20_PRIVATE_FLOW,FWD20_PRIVATE_FLOW,CUR20_FOREIGN_FLOW,FWD20_FOREIGN_FLOW
2016-04-01,K200,0.875,0.75,0.025305509769322113,0.11330937810416022,0.028379647703858868,0.0782099961554783,0.037033501549775694,0.04117649460570261,0.011490707582138437,0.14285714285714288,0.1666666666666667,0.8333333333333333,0.5,-0.11042602890526651,-0.04505056829009312,0.6026823691374555,0.026046736580324713,0.625,0.523809523809524,-0.9285714285714287,1.0,0.5,0.0248871704280188,0.0039886178266381744,0.022130977614004177,0.010615111341820915,-0.0610861995765708,0.031154425416777265,-0.0022390330355368526,0.05138487294181027,0.014083162427844353,0.030254891535802964,0.04452151318870867,0.0628755805239487,0.025639965019001787,0.021429266412543058,-0.024610241013122036,-0.015334415631529597,-0.03218219102319564
2016-04-08,K200,0.75,0.375,0.029931601484286748,0.13757222793373974,0.027026225038611587,0.08840801103591067,0.04532888495261789,0.043079126083292785,0.023899112265905575,-0.4761904761904762,-0.6904761904761906,1.6904761904761907,0.25,-0.08328543780809024,-0.034684248554940955,0.5593614805728557,0.023422533471378126,0.375,-0.04761904761904763,-0.7619047619047621,0.0,0.0,0.0060228806049217876,0.007265879361095129,0.01695251329828329,0.033180426236179894,-0.03410051491820043,0.0415126764011009,-0.012954502526634881,0.06541178866700648,-0.006526100772050514,-0.012333109871052295,0.005500235443277379,0.03289992806768205,0.006399987037688071,0.0006097693358717571,0.0032790125311266127,-0.022996222368904196,-0.03702659995180635
2016-04-18,K200,0.75,0.375,0.03405783677458294,0.18900416665528738,0.03348280948268299,0.0914314678131195,0.04040395484450887,0.05102751296861063,0.007245380752540331,0.38095238095238104,0.1666666666666667,0.8333333333333333,0.375,-0.009447287960631483,-0.03281277767721267,0.5408450021581666,0.022518441026653055,0.625,-0.3333333333333334,-0.8571428571428572,0.5,0.0,-0.014458409952008755,0.00633189936798817,0.03684061749530465,-0.02446269720665406,0.039129851313790764,0.05133336669734301,-0.012173254957841051,0.05972338985392511,-0.006107463280532022,0.04540344561937992,-0.060299706003722364,0.06696877060646544,-0.049169803009671886,0.007726185904533223,0.0122181660106091,-0.005912720605175004,-0.06549029769997716
2016-04-25,K200,0.625,0.375,0.04167240596081654,0.20833886310616911,0.03516363978492293,0.13068787384408953,0.05626362546238428,0.07442424838170525,0.02677414139827916,0.6904761904761906,0.4761904761904762,0.5238095238095237,0.375,0.005286131588631587,-0.021868399583933166,0.5591225884241099,0.022716571094811455,0.5,-0.5952380952380953,-0.8095238095238096,0.5,0.0,-0.04167857902282024,0.046518699596459934,0.010109467676583161,-0.057395032849350436,0.061743159591168606,0.011094821505805985,-0.0022811048087547636,0.02296360955890364,-0.00444928760040042,0.0732928409947391,-0.0796244528535055,0.046358266535681425,-0.056975626745234376,-0.008633810446317947,0.03905365642598313,-0.015052036792124968,-0.04790098672245047
2016-05-02,K200,0.5,0.375,0.03521764477893208,0.17956938029867997,0.02831166036224804,0.10560771276527947,0.03859944849255492,0.06700826427272455,0.018881548169706885,0.7857142857142858,0.523809523809524,0.47619047619047605,-0.375,0.009912135009609965,-0.02171122028294909,0.584052119214214,0.021944781453137323,0.625,-0.7619047619047621,-0.4285714285714286,0.0,0.0,-0.08674728455120123,0.022130977614004177,-0.014854360488537943,-0.0610861995765708,0.07124016853814918,-0.0022390330355368526,-0.0034967922156065034,0.014083162427844353,-0.0076845948653476714,0.04452151318870867,-0.07913886700893236,0.025639965019001787,-0.06822037799404923,-0.024610241013122036,0.027229377590412218,-0.03218219102319564,-0.04510484443872831
2016-05-11,K200,0.5,0.5,0.019589157065070587,0.1158834568845142,0.015342433309883441,0.05397911325008964,0.01857605741874524,0.0354030558313444,0.010552526260595219,0.8095238095238096,-0.04761904761904763,1.0476190476190477,-0.25,-0.010342444419216161,-0.012725831718466706,0.541023416132581,0.020394835741285727,1.0,-0.38095238095238104,0.38095238095238104,0.0,0.0,-0.02610396626970085,0.01695251329828329,-0.007174129036216947,-0.03410051491820043,0.03430747381961541,-0.012954502526634881,0.006953216805430262,-0.006526100772050514,0.01339427883787403,0.005500235443277379,-0.016698528497678833,0.006399987037688071,-0.0364943834892647,0.0032790125311266127,0.004282800688952149,-0.03702659995180635,-0.025768053805695357
2016-05-18,K200,0.375,0.625,0.041724204859952214,0.042498440655592884,0.035178644971431125,0.10462014901376793,0.0482702104329773,0.056349938580790626,0.002289233818486114,-0.09523809523809526,-0.3333333333333334,1.3333333333333335,-0.375,0.007666368085369274,0.06422364139812527,0.45010938236624964,0.017529285631864525,0.5,0.5476190476190477,0.3333333333333334,0.5,0.5,0.01472513145693316,0.03684061749530465,-0.017606746000589313,0.039129851313790764,0.020858337580540676,-0.012173254957841051,0.006720694483516532,-0.006107463280532022,0.018090043345250884,-0.060299706003722364,-0.020923924898464952,-0.049169803009671886,-0.04062088591344404,0.0122181660106091,0.004264216077970229,-0.06549029769997716,-0.005274746435450006
2016-05-25,K200,0.375,0.625,0.048607568662087305,0.041170501011069685,0.03776721780301005,0.1413676124446741,0.0651083557957462,0.07625925664892791,0.022689503165185476,-0.4285714285714286,-0.5952380952380953,1.5952380952380953,-0.25,0.006935162701270765,0.05317067773389753,0.44785927782101775,0.017584329721820724,0.5,-0.1666666666666667,0.14285714285714288,0.5,0.0,0.0022097484660070776,0.010109467676583161,-0.031797141843247445,0.061743159591168606,-0.0004180094138490631,-0.0022811048087547636,0.02116498718841786,-0.00444928760040042,0.030544078013314158,-0.0796244528535055,-0.005040823335599964,-0.056975626745234376,-0.021781185550677873,0.03905365642598313,-0.02198450254041462,-0.04790098672245047,0.00733473602175394
2016-06-01,K200,0.25,0.75,0.049654594942967395,0.04317738487331042,0.03962117289247043,0.15037903554708154,0.08250964621509199,0.06786938933198955,0.044010790947736966,0.6428571428571429,-0.7619047619047621,1.761904761904762,-0.25,0.014436950164035317,0.10829467922372908,0.3900075550901715,0.015201682248584165,0.5,0.2380952380952381,0.04761904761904763,0.5,0.0,0.02355815306533804,-0.014854360488537943,-0.016492600236757027,0.07124016853814918,0.015867774513517396,-0.0034967922156065034,0.01771380975362935,-0.0076845948653476714,0.021153043990625786,-0.07913886700893236,-0.03131367883084002,-0.06822037799404923,-0.02828034674107005,0.027229377590412218,-0.02834549395475139,-0.04510484443872831,0.024341111580829633
2016-06-09,K200,0.5,0.75,0.02285600535985353,0.04624286558036942,0.01813410812259096,0.07080185730888011,0.03575313799324781,0.035048719315632304,0.02091319498174138,0.8333333333333335,-0.38095238095238104,1.380952380952381,0.0,0.003266848294782944,0.10407860058247152,0.3921850971978648,0.015417624653982758,0.75,0.6666666666666669,0.2380952380952381,1.0,0.5,0.03533648761928909,-0.007174129036216947,-0.019792090537481766,0.03430747381961541,0.026835104752793493,0.006953216805430262,0.030102080116874097,0.01339427883787403,0.013803070389005079,-0.016698528497678833,-0.050072450371050015,-0.0364943834892647,-0.05008430655726448,0.004282800688952149,-0.014441415067508068,-0.025768053805695357,0.020049506460484867
2016-06-16,K200,0.5,0.625,0.02105312214937057,0.049571184042256,0.01679494934190333,0.061479223493984714,0.021363602759280564,0.04011562073470415,0.002768294235289792,0.7142857142857144,0.5476190476190477,0.45238095238095233,0.125,-0.020671082710581646,0.10091478801925727,0.39500677568136944,0.015005276948779955,0.875,-0.04761904761904763,0.09523809523809526,0.5,0.5,-0.003918245224842853,-0.017606746000589313,-0.003794407169633307,0.020858337580540676,-0.009861180195488872,0.006720694483516532,0.02595156637420426,0.018090043345250884,0.013926413141575722,-0.020923924898464952,0.008184823242451733,-0.04062088591344404,0.0037169001533208235,0.004264216077970229,0.001569337738662968,-0.005274746435450006,0.0015422429794980097
2016-06-23,K200,0.375,0.625,0.02193724391692631,0.03491106548154278,0.017508182988409365,0.0623412198565616,0.03327349438803867,0.02906772546852293,0.009379090824896297,0.261904761904762,-0.1666666666666667,1.1666666666666667,0.0,-0.026670324745160994,0.1067132647678026,0.43081222878772074,0.015066956839562128,0.5,-0.4047619047619048,0.07142857142857144,0.5,0.5,-0.007817054561003511,-0.031797141843247445,0.025154084291948653,-0.0004180094138490631,-0.029068923003472857,0.02116498718841786,0.02156503236616203,0.030544078013314158,-0.00026603717672946114,-0.005040823335599964,0.013860958606116913,-0.021781185550677873,0.01192805093980187,-0.02198450254041462,0.011779020019490938,0.00733473602175394,-0.015753391174897047
2016-06-30,K200,0.5,0.375,0.025016952653643194,0.04007695223438543,0.02293848245025258,0.05565479041166965,0.024653524442449448,0.031001265969220204,0.003188067590203847,0.523809523809524,0.2380952380952381,0.7619047619047619,0.25,-0.0246376422893242,-0.058102067420268265,0.4021469672618055,0.012628645494804247,0.875,-0.6428571428571429,-0.2142857142857143,0.0,0.0,-0.06862349515618377,-0.016492600236757027,0.014856617496466384,0.015867774513517396,-0.05544101317821315,0.01771380975362935,0.024913682895206124,0.021153043990625786,0.0072306738470448995,-0.03131367883084002,0.10909271507117024,-0.02828034674107005,0.07437253516170905,-0.02834549395475139,0.011498253400202163,0.024341111580829633,-0.023886695688040027
2016-07-07,K200,0.5,0.375,0.032943912170108246,0.04051259388913505,0.028147503031557733,0.08018638667413858,0.03042125245612559,0.049765134218012985,0.0032669753640806043,0.8333333333333335,0.6666666666666669,0.33333333333333315,0.0,0.010087906810254715,-0.047212327719086275,0.4055545289494986,0.012579109701351059,0.875,-0.5952380952380953,-0.30952380952380953,0.5,0.0,-0.13586532478015106,-0.019792090537481766,0.009307339597296016,0.026835104752793493,-0.05876303626008361,0.030102080116874097,0.012173996352935923,0.013803070389005079,0.005568420811889352,-0.050072450371050015,0.12127352802393165,-0.05008430655726448,0.10386808162922279,-0.014441415067508068,0.010529899771939855,0.020049506460484867,-0.021798319135313493
