universe,eval_year,period,feature,target,train_n,test_n,train_spearman,direction,oos_spearman,directed_oos_spearman,train_q33,train_q67,low_n,high_n,raw_high_minus_low,directed_high_minus_low
KOSDAQ,2024,CONFIRM_2023_2024,WINNER_GAP_20,TARGET_RANK_CORR_60,382,48,-0.08060603295616926,-1,-0.08157946642934552,0.08157946642934552,0.011934639168589722,0.03145724520427562,23,13,0.03655040611562346,-0.03655040611562346
KOSDAQ,2024,CONFIRM_2023_2024,CROSS_HORIZON_RANK_CORR,TARGET_RANK_CORR_60,382,48,0.011594963560430185,1,-0.023129399827628856,-0.023129399827628856,0.3571428571428572,0.6666666666666669,12,20,0.04087301587301585,0.04087301587301585
KOSDAQ,2024,CONFIRM_2023_2024,PREV_RANK_CORR_20,TARGET_RANK_CORR_60,382,48,0.12060169269038813,1,0.04774456528790254,0.04774456528790254,-0.14285714285714288,0.28571428571428575,17,16,-0.009628851540616268,-0.009628851540616268
KOSDAQ,2024,CONFIRM_2023_2024,RANK_TURNOVER_20,TARGET_RANK_CORR_60,382,48,-0.12060169269038813,-1,-0.04774456528790254,0.04774456528790254,0.7142857142857142,1.1428571428571428,16,17,0.009628851540616268,-0.009628851540616268
KOSDAQ,2024,CONFIRM_2023_2024,BREADTH_CHANGE_20,TARGET_RANK_CORR_60,382,48,0.04906321938296546,1,-0.15066963870013927,-0.15066963870013927,-0.125,0.125,23,19,-0.09202353710362861,-0.09202353710362861
KOSDAQ,2024,CONFIRM_2023_2024,DISPERSION_CHANGE_20,TARGET_RANK_CORR_60,382,48,-0.06714443819936323,-1,-0.3310431743587622,0.3310431743587622,-0.0089557142520768,0.009905198497436592,15,17,-0.288888888888889,0.288888888888889
KOSDAQ,2024,CONFIRM_2023_2024,AVG_PAIR_CORR_60,TARGET_RANK_CORR_60,382,48,0.06064833968506421,1,-0.1354588477195657,-0.1354588477195657,0.022375430082272878,0.10392530021973645,5,4,-0.21785714285714286,-0.21785714285714286
KOSDAQ,2024,CONFIRM_2023_2024,PC1_SHARE_60,TARGET_RANK_CORR_60,382,48,-0.04350606384294264,-1,-0.02335497374475271,0.02335497374475271,0.3719905027629737,0.4273172921683301,21,8,-0.15532879818594106,0.15532879818594106
KOSDAQ,2024,CONFIRM_2023_2024,FACTOR_VOL_MEDIAN_60,TARGET_RANK_CORR_60,382,48,-0.030399101222998343,-1,0.12361841916990039,-0.12361841916990039,0.020544282549499183,0.024326980489048036,8,12,0.15972222222222227,-0.15972222222222227
KOSDAQ,2024,CONFIRM_2023_2024,SIGN_ALIGNMENT_20_60,TARGET_RANK_CORR_60,382,48,-0.036118335628148576,-1,0.05141868102387653,-0.05141868102387653,0.625,0.75,17,31,0.14389626818469325,-0.14389626818469325
KOSDAQ,2024,CONFIRM_2023_2024,BREADTH_20,TARGET_TOP2_SURVIVAL_20,382,48,-0.02247973513378793,-1,0.005032055655326404,-0.005032055655326404,0.5,0.625,23,25,0.04173913043478261,-0.04173913043478261
KOSDAQ,2024,CONFIRM_2023_2024,BREADTH_60,TARGET_TOP2_SURVIVAL_20,382,48,0.0008568509655469368,1,0.01135972528578394,0.01135972528578394,0.5,0.625,27,21,0.0,0.0
KOSDAQ,2024,CONFIRM_2023_2024,DISPERSION_20,TARGET_TOP2_SURVIVAL_20,382,48,-0.10430069860466089,-1,-0.12524400847428205,0.12524400847428205,0.03767258210981334,0.0516562890567812,15,16,-0.09999999999999998,0.09999999999999998
KOSDAQ,2024,CONFIRM_2023_2024,DISPERSION_60,TARGET_TOP2_SURVIVAL_20,382,48,-0.1376653102850233,-1,0.007367294616134239,-0.007367294616134239,0.07106612217634627,0.09444611367889795,19,15,0.026315789473684237,-0.026315789473684237
KOSDAQ,2024,CONFIRM_2023_2024,ABS_OPPORTUNITY_20,TARGET_TOP2_SURVIVAL_20,382,48,-0.12843461490229804,-1,-0.08104024077747662,0.08104024077747662,0.0314516354347177,0.043590043522075614,15,18,-0.005555555555555536,0.005555555555555536
KOSDAQ,2024,CONFIRM_2023_2024,RANGE_20,TARGET_TOP2_SURVIVAL_20,382,48,-0.08836040447313762,-1,-0.07121718128929765,0.07121718128929765,0.11043140149433284,0.15158502280980968,16,16,-0.09375,0.09375
KOSDAQ,2024,CONFIRM_2023_2024,LEADER_STRENGTH_20,TARGET_TOP2_SURVIVAL_20,382,48,-0.06894003475391336,-1,-0.2234746033560719,0.2234746033560719,0.04578791333807264,0.07783872712496698,18,14,-0.16269841269841273,0.16269841269841273
KOSDAQ,2024,CONFIRM_2023_2024,LOSER_WEAKNESS_20,TARGET_TOP2_SURVIVAL_20,382,48,-0.11744912283973957,-1,0.11050941924201359,-0.11050941924201359,0.05089678807742065,0.08315022148676776,15,18,0.061111111111111116,-0.061111111111111116
KOSDAQ,2024,CONFIRM_2023_2024,WINNER_GAP_20,TARGET_TOP2_SURVIVAL_20,382,48,-0.012338661104941097,-1,-0.13506706796246104,0.13506706796246104,0.011934639168589722,0.03145724520427562,23,13,-0.15886287625418055,0.15886287625418055
KOSDAQ,2024,CONFIRM_2023_2024,CROSS_HORIZON_RANK_CORR,TARGET_TOP2_SURVIVAL_20,382,48,-0.0998599751542463,-1,-0.3268829699585972,0.3268829699585972,0.3571428571428572,0.6666666666666669,12,20,-0.1416666666666666,0.1416666666666666
KOSDAQ,2024,CONFIRM_2023_2024,PREV_RANK_CORR_20,TARGET_TOP2_SURVIVAL_20,382,48,-0.07282266611535042,-1,-0.3845673189137891,0.3845673189137891,-0.14285714285714288,0.28571428571428575,17,16,-0.27022058823529416,0.27022058823529416
KOSDAQ,2024,CONFIRM_2023_2024,RANK_TURNOVER_20,TARGET_TOP2_SURVIVAL_20,382,48,0.07282266611535042,1,0.3845673189137891,0.3845673189137891,0.7142857142857142,1.1428571428571428,16,17,0.27022058823529416,0.27022058823529416
KOSDAQ,2024,CONFIRM_2023_2024,BREADTH_CHANGE_20,TARGET_TOP2_SURVIVAL_20,382,48,-0.04447735731111769,-1,-0.09586194541736169,0.09586194541736169,-0.125,0.125,23,19,-0.026315789473684237,0.026315789473684237
KOSDAQ,2024,CONFIRM_2023_2024,DISPERSION_CHANGE_20,TARGET_TOP2_SURVIVAL_20,382,48,-0.037518482708439105,-1,-0.12033247873019257,0.12033247873019257,-0.0089557142520768,0.009905198497436592,15,17,-0.09607843137254901,0.09607843137254901
KOSDAQ,2024,CONFIRM_2023_2024,AVG_PAIR_CORR_60,TARGET_TOP2_SURVIVAL_20,382,48,0.028171575625062638,1,-0.031924943336581704,-0.031924943336581704,0.022375430082272878,0.10392530021973645,5,4,-0.125,-0.125
KOSDAQ,2024,CONFIRM_2023_2024,PC1_SHARE_60,TARGET_TOP2_SURVIVAL_20,382,48,-0.12345285171878216,-1,0.13506706796246104,-0.13506706796246104,0.3719905027629737,0.4273172921683301,21,8,-0.038690476190476164,0.038690476190476164
KOSDAQ,2024,CONFIRM_2023_2024,FACTOR_VOL_MEDIAN_60,TARGET_TOP2_SURVIVAL_20,382,48,-0.0686741423828234,-1,0.16699201129904273,-0.16699201129904273,0.020544282549499183,0.024326980489048036,8,12,0.20833333333333337,-0.20833333333333337
KOSDAQ,2024,CONFIRM_2023_2024,SIGN_ALIGNMENT_20_60,TARGET_TOP2_SURVIVAL_20,382,48,-0.0275533835998693,-1,-0.08130657580382407,0.08130657580382407,0.625,0.75,17,31,-0.04554079696394686,0.04554079696394686
KOSDAQ,2024,CONFIRM_2023_2024,BREADTH_20,TARGET_TOP2_SAME_20,382,48,-0.04860844042141014,-1,-0.09720993588526013,0.09720993588526013,0.5,0.625,23,25,-0.04434782608695653,0.04434782608695653
KOSDAQ,2024,CONFIRM_2023_2024,BREADTH_60,TARGET_TOP2_SAME_20,382,48,-0.06467664480508721,-1,-0.14547047701257848,0.14547047701257848,0.5,0.625,27,21,-0.07671957671957674,0.07671957671957674
KOSDAQ,2024,CONFIRM_2023_2024,DISPERSION_20,TARGET_TOP2_SAME_20,382,48,-0.036272475559363526,-1,-0.055669550456736085,0.055669550456736085,0.03767258210981334,0.0516562890567812,15,16,-0.02291666666666664,0.02291666666666664
KOSDAQ,2024,CONFIRM_2023_2024,DISPERSION_60,TARGET_TOP2_SAME_20,382,48,-0.13396460471298133,-1,0.0816486740032129,-0.0816486740032129,0.07106612217634627,0.09444611367889795,19,15,0.08947368421052632,-0.08947368421052632
KOSDAQ,2024,CONFIRM_2023_2024,ABS_OPPORTUNITY_20,TARGET_TOP2_SAME_20,382,48,-0.06911295381634017,-1,0.007179242572562685,-0.007179242572562685,0.0314516354347177,0.043590043522075614,15,18,0.05555555555555558,-0.05555555555555558
KOSDAQ,2024,CONFIRM_2023_2024,RANGE_20,TARGET_TOP2_SAME_20,382,48,-0.02966899200894158,-1,0.005962421797552062,-0.005962421797552062,0.11043140149433284,0.15158502280980968,16,16,0.0,-0.0
KOSDAQ,2024,CONFIRM_2023_2024,LEADER_STRENGTH_20,TARGET_TOP2_SAME_20,382,48,-0.025622483719014513,-1,-0.1162672250522652,0.1162672250522652,0.04578791333807264,0.07783872712496698,18,14,-0.0912698412698413,0.0912698412698413
KOSDAQ,2024,CONFIRM_2023_2024,LOSER_WEAKNESS_20,TARGET_TOP2_SAME_20,382,48,-0.07717609749441857,-1,0.13184253097240117,-0.13184253097240117,0.05089678807742065,0.08315022148676776,15,18,0.03888888888888892,-0.03888888888888892
KOSDAQ,2024,CONFIRM_2023_2024,WINNER_GAP_20,TARGET_TOP2_SAME_20,382,48,-0.030430327703994803,-1,0.03437518689405015,-0.03437518689405015,0.011934639168589722,0.03145724520427562,23,13,-0.030100334448160515,0.030100334448160515
KOSDAQ,2024,CONFIRM_2023_2024,CROSS_HORIZON_RANK_CORR,TARGET_TOP2_SAME_20,382,48,-0.09926196839116491,-1,-0.2950151187678659,0.2950151187678659,0.3571428571428572,0.6666666666666669,12,20,-0.175,0.175
KOSDAQ,2024,CONFIRM_2023_2024,PREV_RANK_CORR_20,TARGET_TOP2_SAME_20,382,48,-0.06979353446516132,-1,-0.3729755026367404,0.3729755026367404,-0.14285714285714288,0.28571428571428575,17,16,-0.28308823529411764,0.28308823529411764
KOSDAQ,2024,CONFIRM_2023_2024,RANK_TURNOVER_20,TARGET_TOP2_SAME_20,382,48,0.06979353446516132,1,0.3729755026367404,0.3729755026367404,0.7142857142857142,1.1428571428571428,16,17,0.28308823529411764,0.28308823529411764
KOSDAQ,2024,CONFIRM_2023_2024,BREADTH_CHANGE_20,TARGET_TOP2_SAME_20,382,48,-0.05672533248662724,-1,-0.0931477338308548,0.0931477338308548,-0.125,0.125,23,19,0.02860411899313503,-0.02860411899313503
KOSDAQ,2024,CONFIRM_2023_2024,DISPERSION_CHANGE_20,TARGET_TOP2_SAME_20,382,48,-0.0009323489870000514,-1,-0.10805368482094346,0.10805368482094346,-0.0089557142520768,0.009905198497436592,15,17,-0.06862745098039214,0.06862745098039214
KOSDAQ,2024,CONFIRM_2023_2024,AVG_PAIR_CORR_60,TARGET_TOP2_SAME_20,382,48,0.02562405597700271,1,0.00498896517754356,0.00498896517754356,0.022375430082272878,0.10392530021973645,5,4,0.04999999999999999,0.04999999999999999
KOSDAQ,2024,CONFIRM_2023_2024,PC1_SHARE_60,TARGET_TOP2_SAME_20,382,48,-0.08319578955953123,-1,0.2918544628862983,-0.2918544628862983,0.3719905027629737,0.4273172921683301,21,8,0.07440476190476192,-0.07440476190476192
KOSDAQ,2024,CONFIRM_2023_2024,FACTOR_VOL_MEDIAN_60,TARGET_TOP2_SAME_20,382,48,-0.14989617396444618,-1,0.11736236374977474,-0.11736236374977474,0.020544282549499183,0.024326980489048036,8,12,0.16666666666666669,-0.16666666666666669
KOSDAQ,2024,CONFIRM_2023_2024,SIGN_ALIGNMENT_20_60,TARGET_TOP2_SAME_20,382,48,-0.058131616613977616,-1,-0.12945363336705695,0.12945363336705695,0.625,0.75,17,31,-0.06546489563567365,0.06546489563567365
KOSDAQ,2024,CONFIRM_2023_2024,BREADTH_20,TARGET_FACTOR_MOM_20,382,48,-0.055533108674429024,-1,0.1013195156571899,-0.1013195156571899,0.5,0.625,23,25,0.02431035405323574,-0.02431035405323574
KOSDAQ,2024,CONFIRM_2023_2024,BREADTH_60,TARGET_FACTOR_MOM_20,382,48,-0.005150523452915359,-1,-0.05512410508230357,0.05512410508230357,0.5,0.625,27,21,0.00904578557628036,-0.00904578557628036
KOSDAQ,2024,CONFIRM_2023_2024,DISPERSION_20,TARGET_FACTOR_MOM_20,382,48,-0.11226185308302704,-1,-0.15316977854971775,0.15316977854971775,0.03767258210981334,0.0516562890567812,15,16,-0.029467976699670512,0.029467976699670512
KOSDAQ,2024,CONFIRM_2023_2024,DISPERSION_60,TARGET_FACTOR_MOM_20,382,48,-0.16463488077140878,-1,0.1762917933130699,-0.1762917933130699,0.07106612217634627,0.09444611367889795,19,15,0.029388392417845244,-0.029388392417845244
KOSDAQ,2024,CONFIRM_2023_2024,ABS_OPPORTUNITY_20,TARGET_FACTOR_MOM_20,382,48,-0.13087347616057857,-1,-0.10030395136778116,0.10030395136778116,0.0314516354347177,0.043590043522075614,15,18,-0.017800506169174227,0.017800506169174227
KOSDAQ,2024,CONFIRM_2023_2024,RANGE_20,TARGET_FACTOR_MOM_20,382,48,-0.08795447703125937,-1,-0.07468519322622666,0.07468519322622666,0.11043140149433284,0.15158502280980968,16,16,-0.02914420637975244,0.02914420637975244
KOSDAQ,2024,CONFIRM_2023_2024,LEADER_STRENGTH_20,TARGET_FACTOR_MOM_20,382,48,-0.03894103513604482,-1,-0.23198002605297438,0.23198002605297438,0.04578791333807264,0.07783872712496698,18,14,-0.040974876975840235,0.040974876975840235
KOSDAQ,2024,CONFIRM_2023_2024,LOSER_WEAKNESS_20,TARGET_FACTOR_MOM_20,382,48,-0.1506512453512652,-1,0.1432913590968302,-0.1432913590968302,0.05089678807742065,0.08315022148676776,15,18,0.022424873261921826,-0.022424873261921826
KOSDAQ,2024,CONFIRM_2023_2024,WINNER_GAP_20,TARGET_FACTOR_MOM_20,382,48,0.017731470154613925,1,-0.05395136778115501,-0.05395136778115501,0.011934639168589722,0.03145724520427562,23,13,-0.03413858695258773,-0.03413858695258773
KOSDAQ,2024,CONFIRM_2023_2024,CROSS_HORIZON_RANK_CORR,TARGET_FACTOR_MOM_20,382,48,-0.12170539696308526,-1,-0.19848993497746964,0.19848993497746964,0.3571428571428572,0.6666666666666669,12,20,-0.02861233658264127,0.02861233658264127
KOSDAQ,2024,CONFIRM_2023_2024,PREV_RANK_CORR_20,TARGET_FACTOR_MOM_20,382,48,-0.17529561810327568,-1,-0.24586562840352139,0.24586562840352139,-0.14285714285714288,0.28571428571428575,17,16,-0.03323022153727115,0.03323022153727115
KOSDAQ,2024,CONFIRM_2023_2024,RANK_TURNOVER_20,TARGET_FACTOR_MOM_20,382,48,0.17529561810327568,1,0.24586562840352139,0.24586562840352139,0.7142857142857142,1.1428571428571428,16,17,0.03323022153727115,0.03323022153727115
