strategy,universe,sample,n_dates,gross_delta,turnover_delta,net_delta_0,net_delta_30,net_delta_60,metric,mean,ci025,ci975,p_gt0
PROMOTE20,KOSDAQ,YTD_2026,13,0.0014395831985227951,0.04567307692307692,0.0014395831985227951,0.001302563967753564,0.0011655447369843335,gross_delta,0.0014395831985227951,-0.00047428803795849367,0.003186255256087076,0.9265
PROMOTE20,KOSDAQ,YTD_2026,13,0.0014395831985227951,0.04567307692307692,0.0014395831985227951,0.001302563967753564,0.0011655447369843335,net_30,0.001302563967753564,-0.0006372616069692373,0.0030516839726203527,0.9078333333333334
PROMOTE20,KOSDAQ,YTD_2026,13,0.0014395831985227951,0.04567307692307692,0.0014395831985227951,0.001302563967753564,0.0011655447369843335,net_60,0.0011655447369843335,-0.0008085606075013869,0.002934380795718427,0.8753333333333333
PROMOTE20,KOSDAQ_PLUS_KOSPI_EX_K200,BULL_2025,25,0.0004437605435684471,0.05425,0.0004437605435684471,0.0002810105435684472,0.00011826054356844723,gross_delta,0.0004437605435684471,-0.0033173994201716782,0.004024416923314028,0.5923333333333334
PROMOTE20,KOSDAQ_PLUS_KOSPI_EX_K200,BULL_2025,25,0.0004437605435684471,0.05425,0.0004437605435684471,0.0002810105435684472,0.00011826054356844723,net_30,0.0002810105435684472,-0.0034635102184020906,0.00389921248839428,0.5451666666666667
PROMOTE20,KOSDAQ_PLUS_KOSPI_EX_K200,BULL_2025,25,0.0004437605435684471,0.05425,0.0004437605435684471,0.0002810105435684472,0.00011826054356844723,net_60,0.00011826054356844723,-0.0035897912551521383,0.003772337134976949,0.5378333333333334
PROMOTE20,KOSDAQ_PLUS_KOSPI_EX_K200,EARLY_2016_2019,98,0.0005075292000953953,0.053125000000000006,0.0005075292000953953,0.0003481542000953953,0.00018877920009539523,gross_delta,0.0005075292000953953,-0.0002607012931377012,0.0012888805058575983,0.8966666666666666
PROMOTE20,KOSDAQ_PLUS_KOSPI_EX_K200,EARLY_2016_2019,98,0.0005075292000953953,0.053125000000000006,0.0005075292000953953,0.0003481542000953953,0.00018877920009539523,net_30,0.0003481542000953953,-0.00039481233513081977,0.0011405604026845167,0.8166666666666667
PROMOTE20,KOSDAQ_PLUS_KOSPI_EX_K200,EARLY_2016_2019,98,0.0005075292000953953,0.053125000000000006,0.0005075292000953953,0.0003481542000953953,0.00018877920009539523,net_60,0.00018877920009539523,-0.0005851414764277064,0.0009511249531138296,0.677
PROMOTE20,KOSDAQ_PLUS_KOSPI_EX_K200,LATE_2020_2022,75,0.0008194754498445793,0.04675000000000001,0.0008194754498445793,0.0006792254498445791,0.0005389754498445795,gross_delta,0.0008194754498445793,-0.00020517764331065826,0.0018344011326696542,0.9395
PROMOTE20,KOSDAQ_PLUS_KOSPI_EX_K200,LATE_2020_2022,75,0.0008194754498445793,0.04675000000000001,0.0008194754498445793,0.0006792254498445791,0.0005389754498445795,net_30,0.0006792254498445791,-0.0003168810173667066,0.0017180784855605955,0.9043333333333333
PROMOTE20,KOSDAQ_PLUS_KOSPI_EX_K200,LATE_2020_2022,75,0.0008194754498445793,0.04675000000000001,0.0008194754498445793,0.0006792254498445791,0.0005389754498445795,net_60,0.0005389754498445795,-0.00046122330925404145,0.001534494716343773,0.851
PROMOTE20,KOSDAQ_PLUS_KOSPI_EX_K200,NORMAL_2023_2024,48,0.00043678280732354014,0.05104166666666667,0.00043678280732354014,0.00028365780732354004,0.00013053280732354028,gross_delta,0.00043678280732354014,-0.001316132563570941,0.0023109067663986283,0.6738333333333333
PROMOTE20,KOSDAQ_PLUS_KOSPI_EX_K200,NORMAL_2023_2024,48,0.00043678280732354014,0.05104166666666667,0.00043678280732354014,0.00028365780732354004,0.00013053280732354028,net_30,0.00028365780732354004,-0.0014292046406406214,0.00213215667911788,0.6181666666666666
PROMOTE20,KOSDAQ_PLUS_KOSPI_EX_K200,NORMAL_2023_2024,48,0.00043678280732354014,0.05104166666666667,0.00043678280732354014,0.00028365780732354004,0.00013053280732354028,net_60,0.00013053280732354028,-0.0015835474704257338,0.00205320581806006,0.5503333333333333
PROMOTE20,KOSDAQ_PLUS_KOSPI_EX_K200,YTD_2026,13,0.0003563971611269932,0.048557692307692316,0.0003563971611269932,0.00021072408420391605,6.505100728083892e-05,gross_delta,0.0003563971611269932,-0.0036174046751779173,0.0046996032339390575,0.5481666666666667
PROMOTE20,KOSDAQ_PLUS_KOSPI_EX_K200,YTD_2026,13,0.0003563971611269932,0.048557692307692316,0.0003563971611269932,0.00021072408420391605,6.505100728083892e-05,net_30,0.00021072408420391605,-0.0038247948812699497,0.004559850445249734,0.5301666666666667
PROMOTE20,KOSDAQ_PLUS_KOSPI_EX_K200,YTD_2026,13,0.0003563971611269932,0.048557692307692316,0.0003563971611269932,0.00021072408420391605,6.505100728083892e-05,net_60,6.505100728083892e-05,-0.003838662324014686,0.004350625529993483,0.5025
PROMOTE20,KOSPI_ALL,BULL_2025,25,0.0016508592147069494,0.04899999999999999,0.0016508592147069494,0.0015038592147069492,0.0013568592147069497,gross_delta,0.0016508592147069494,-0.0020582175080865205,0.006155292996450449,0.7853333333333333
PROMOTE20,KOSPI_ALL,BULL_2025,25,0.0016508592147069494,0.04899999999999999,0.0016508592147069494,0.0015038592147069492,0.0013568592147069497,net_30,0.0015038592147069492,-0.0020855786990083636,0.005797697545259287,0.7533333333333333
PROMOTE20,KOSPI_ALL,BULL_2025,25,0.0016508592147069494,0.04899999999999999,0.0016508592147069494,0.0015038592147069492,0.0013568592147069497,net_60,0.0013568592147069497,-0.0022196775750545497,0.0057359265695263225,0.7283333333333334
PROMOTE20,KOSPI_ALL,EARLY_2016_2019,98,-2.4168479641147722e-05,0.04732142857142856,-2.4168479641147722e-05,-0.00016613276535543318,-0.0003080970510697189,gross_delta,-2.4168479641147722e-05,-0.0008557715171822407,0.0007874601503810982,0.48533333333333334
PROMOTE20,KOSPI_ALL,EARLY_2016_2019,98,-2.4168479641147722e-05,0.04732142857142856,-2.4168479641147722e-05,-0.00016613276535543318,-0.0003080970510697189,net_30,-0.00016613276535543318,-0.0010379132551182524,0.0006395858705212703,0.3435
PROMOTE20,KOSPI_ALL,EARLY_2016_2019,98,-2.4168479641147722e-05,0.04732142857142856,-2.4168479641147722e-05,-0.00016613276535543318,-0.0003080970510697189,net_60,-0.0003080970510697189,-0.0011758873530745423,0.0004792733047555159,0.23316666666666666
PROMOTE20,KOSPI_ALL,LATE_2020_2022,75,0.0008672871840638393,0.05391666666666667,0.0008672871840638393,0.000705537184063839,0.0005437871840638392,gross_delta,0.0008672871840638393,-0.0005263765696900732,0.002324893281270517,0.885
PROMOTE20,KOSPI_ALL,LATE_2020_2022,75,0.0008672871840638393,0.05391666666666667,0.0008672871840638393,0.000705537184063839,0.0005437871840638392,net_30,0.000705537184063839,-0.0006937384548157593,0.002181950268867108,0.8391666666666666
PROMOTE20,KOSPI_ALL,LATE_2020_2022,75,0.0008672871840638393,0.05391666666666667,0.0008672871840638393,0.000705537184063839,0.0005437871840638392,net_60,0.0005437871840638392,-0.0008596286490506349,0.0020016351640305893,0.7648333333333334
PROMOTE20,KOSPI_ALL,NORMAL_2023_2024,48,-0.0007929583910865805,0.04596354166666666,-0.0007929583910865805,-0.0009308490160865805,-0.0010687396410865805,gross_delta,-0.0007929583910865805,-0.002356931759262438,0.0007412205970170721,0.16216666666666665
PROMOTE20,KOSPI_ALL,NORMAL_2023_2024,48,-0.0007929583910865805,0.04596354166666666,-0.0007929583910865805,-0.0009308490160865805,-0.0010687396410865805,net_30,-0.0009308490160865805,-0.0025912424717561486,0.0005779150915153758,0.115
PROMOTE20,KOSPI_ALL,NORMAL_2023_2024,48,-0.0007929583910865805,0.04596354166666666,-0.0007929583910865805,-0.0009308490160865805,-0.0010687396410865805,net_60,-0.0010687396410865805,-0.0026958284833352277,0.00046459616125489947,0.09016666666666667
PROMOTE20,KOSPI_ALL,YTD_2026,13,0.0013948357689048774,0.041826923076923074,0.0013948357689048774,0.0012693549996741081,0.0011438742304433387,gross_delta,0.0013948357689048774,-0.0033693866073971532,0.007059752970841487,0.6865
PROMOTE20,KOSPI_ALL,YTD_2026,13,0.0013948357689048774,0.041826923076923074,0.0013948357689048774,0.0012693549996741081,0.0011438742304433387,net_30,0.0012693549996741081,-0.0034710767825277874,0.006643045318132988,0.6723333333333333
PROMOTE20,KOSPI_ALL,YTD_2026,13,0.0013948357689048774,0.041826923076923074,0.0013948357689048774,0.0012693549996741081,0.0011438742304433387,net_60,0.0011438742304433387,-0.0037613037953751574,0.006615239475269786,0.6415
PROMOTE20,KOSPI_EX_K200,BULL_2025,25,0.0016608945739877406,0.057249999999999995,0.0016608945739877406,0.0014891445739877403,0.0013173945739877407,gross_delta,0.0016608945739877406,-0.0001902717287929396,0.0034055719542227026,0.9588333333333333
PROMOTE20,KOSPI_EX_K200,BULL_2025,25,0.0016608945739877406,0.057249999999999995,0.0016608945739877406,0.0014891445739877403,0.0013173945739877407,net_30,0.0014891445739877403,-0.00034350754140219435,0.003227704337906083,0.9433333333333334
PROMOTE20,KOSPI_EX_K200,BULL_2025,25,0.0016608945739877406,0.057249999999999995,0.0016608945739877406,0.0014891445739877403,0.0013173945739877407,net_60,0.0013173945739877407,-0.0005804648527979366,0.0031543784886697928,0.9041666666666667
PROMOTE20,KOSPI_EX_K200,EARLY_2016_2019,98,-6.267845831755743e-05,0.04598214285714286,-6.267845831755743e-05,-0.00020062488688898594,-0.0003385713154604145,gross_delta,-6.267845831755743e-05,-0.0007787194685065262,0.0007258496088873125,0.425
PROMOTE20,KOSPI_EX_K200,EARLY_2016_2019,98,-6.267845831755743e-05,0.04598214285714286,-6.267845831755743e-05,-0.00020062488688898594,-0.0003385713154604145,net_30,-0.00020062488688898594,-0.0009367247640913368,0.0005652379539144826,0.2966666666666667
PROMOTE20,KOSPI_EX_K200,EARLY_2016_2019,98,-6.267845831755743e-05,0.04598214285714286,-6.267845831755743e-05,-0.00020062488688898594,-0.0003385713154604145,net_60,-0.0003385713154604145,-0.0010593231932281494,0.0004524307459416825,0.18133333333333335
PROMOTE20,KOSPI_EX_K200,LATE_2020_2022,75,0.0001547014870227593,0.052416666666666674,0.0001547014870227593,-2.5485129772409345e-06,-0.0001597985129772408,gross_delta,0.0001547014870227593,-0.0007687441243642087,0.0010311632461931473,0.6396666666666667
PROMOTE20,KOSPI_EX_K200,LATE_2020_2022,75,0.0001547014870227593,0.052416666666666674,0.0001547014870227593,-2.5485129772409345e-06,-0.0001597985129772408,net_30,-2.5485129772409345e-06,-0.0009386326507941199,0.0008682637208399729,0.49583333333333335
PROMOTE20,KOSPI_EX_K200,LATE_2020_2022,75,0.0001547014870227593,0.052416666666666674,0.0001547014870227593,-2.5485129772409345e-06,-0.0001597985129772408,net_60,-0.0001597985129772408,-0.0010689262788823946,0.0007315706661671697,0.36683333333333334
PROMOTE20,KOSPI_EX_K200,NORMAL_2023_2024,48,-0.0008664077132856099,0.057812499999999996,-0.0008664077132856099,-0.00103984521328561,-0.00121328271328561,gross_delta,-0.0008664077132856099,-0.002587385697605436,0.0009839994457113298,0.16866666666666666
PROMOTE20,KOSPI_EX_K200,NORMAL_2023_2024,48,-0.0008664077132856099,0.057812499999999996,-0.0008664077132856099,-0.00103984521328561,-0.00121328271328561,net_30,-0.00103984521328561,-0.0027364091739273382,0.0008922304405349334,0.13133333333333333
PROMOTE20,KOSPI_EX_K200,NORMAL_2023_2024,48,-0.0008664077132856099,0.057812499999999996,-0.0008664077132856099,-0.00103984521328561,-0.00121328271328561,net_60,-0.00121328271328561,-0.0030134920480248926,0.0006696656335861542,0.09766666666666667
PROMOTE20,KOSPI_EX_K200,YTD_2026,13,0.0004347495470533811,0.06442307692307693,0.0004347495470533811,0.00024148031628415013,4.821108551491951e-05,gross_delta,0.0004347495470533811,-0.0019246800133083898,0.002493991781000331,0.6511666666666667
PROMOTE20,KOSPI_EX_K200,YTD_2026,13,0.0004347495470533811,0.06442307692307693,0.0004347495470533811,0.00024148031628415013,4.821108551491951e-05,net_30,0.00024148031628415013,-0.002098659326001231,0.002372300476800661,0.5891666666666666
PROMOTE20,KOSPI_EX_K200,YTD_2026,13,0.0004347495470533811,0.06442307692307693,0.0004347495470533811,0.00024148031628415013,4.821108551491951e-05,net_60,4.821108551491951e-05,-0.0022558820225827246,0.002086806812369185,0.5343333333333333
PROMOTE20,KOSPI_KOSDAQ_ALL,BULL_2025,25,0.001064768593908498,0.03375,0.001064768593908498,0.0009635185939084978,0.0008622685939084976,gross_delta,0.001064768593908498,-0.002125517832589487,0.00459215674238493,0.722
PROMOTE20,KOSPI_KOSDAQ_ALL,BULL_2025,25,0.001064768593908498,0.03375,0.001064768593908498,0.0009635185939084978,0.0008622685939084976,net_30,0.0009635185939084978,-0.0022146564756764272,0.004400924374961027,0.7073333333333334
PROMOTE20,KOSPI_KOSDAQ_ALL,BULL_2025,25,0.001064768593908498,0.03375,0.001064768593908498,0.0009635185939084978,0.0008622685939084976,net_60,0.0008622685939084976,-0.002313523169820641,0.004302497085181117,0.6871666666666667
PROMOTE20,KOSPI_KOSDAQ_ALL,EARLY_2016_2019,98,0.0010258253742536343,0.0465561224489796,0.0010258253742536343,0.0008861570069066951,0.0007464886395597567,gross_delta,0.0010258253742536343,7.89270077196372e-05,0.0019632053689851584,0.9836666666666667
PROMOTE20,KOSPI_KOSDAQ_ALL,EARLY_2016_2019,98,0.0010258253742536343,0.0465561224489796,0.0010258253742536343,0.0008861570069066951,0.0007464886395597567,net_30,0.0008861570069066951,-8.908714854446676e-05,0.0018599783571192972,0.9636666666666667
PROMOTE20,KOSPI_KOSDAQ_ALL,EARLY_2016_2019,98,0.0010258253742536343,0.0465561224489796,0.0010258253742536343,0.0008861570069066951,0.0007464886395597567,net_60,0.0007464886395597567,-0.0002236292291935614,0.0017147278631758963,0.9333333333333333
PROMOTE20,KOSPI_KOSDAQ_ALL,LATE_2020_2022,75,0.00113331390310364,0.049833333333333334,0.00113331390310364,0.00098381390310364,0.0008343139031036399,gross_delta,0.00113331390310364,-0.0006061152758209024,0.0029536603658669195,0.8988333333333334
PROMOTE20,KOSPI_KOSDAQ_ALL,LATE_2020_2022,75,0.00113331390310364,0.049833333333333334,0.00113331390310364,0.00098381390310364,0.0008343139031036399,net_30,0.00098381390310364,-0.0007274525483623053,0.002757968784023974,0.8625
PROMOTE20,KOSPI_KOSDAQ_ALL,LATE_2020_2022,75,0.00113331390310364,0.049833333333333334,0.00113331390310364,0.00098381390310364,0.0008343139031036399,net_60,0.0008343139031036399,-0.0008597067043838024,0.002660172386114119,0.8213333333333334
PROMOTE20,KOSPI_KOSDAQ_ALL,NORMAL_2023_2024,48,0.0005047818125662993,0.05182291666666666,0.0005047818125662993,0.0003493130625662994,0.00019384431256629954,gross_delta,0.0005047818125662993,-0.0006882455918052205,0.001805632331753785,0.7851666666666667
PROMOTE20,KOSPI_KOSDAQ_ALL,NORMAL_2023_2024,48,0.0005047818125662993,0.05182291666666666,0.0005047818125662993,0.0003493130625662994,0.00019384431256629954,net_30,0.0003493130625662994,-0.0008567700347075842,0.0016459100955137406,0.7046666666666667
PROMOTE20,KOSPI_KOSDAQ_ALL,NORMAL_2023_2024,48,0.0005047818125662993,0.05182291666666666,0.0005047818125662993,0.0003493130625662994,0.00019384431256629954,net_60,0.00019384431256629954,-0.0010050162528924746,0.0014834266285071716,0.6151666666666666
PROMOTE20,KOSPI_KOSDAQ_ALL,YTD_2026,13,0.0019370992054664668,0.04759615384615384,0.0019370992054664668,0.0017943107439280055,0.001651522282389544,gross_delta,0.0019370992054664668,-0.0029017778758086694,0.006947112083492723,0.7636666666666667
PROMOTE20,KOSPI_KOSDAQ_ALL,YTD_2026,13,0.0019370992054664668,0.04759615384615384,0.0019370992054664668,0.0017943107439280055,0.001651522282389544,net_30,0.0017943107439280055,-0.0029680511771655077,0.0068030193311475725,0.7436666666666667
PROMOTE20,KOSPI_KOSDAQ_ALL,YTD_2026,13,0.0019370992054664668,0.04759615384615384,0.0019370992054664668,0.0017943107439280055,0.001651522282389544,net_60,0.001651522282389544,-0.0031582887168637094,0.006688142734314715,0.7295
VETO20,K200,BULL_2025,25,0.001889120753837329,0.06524999999999999,0.001889120753837329,0.0016933707538373287,0.0014976207538373284,gross_delta,0.001889120753837329,-0.0008848583896737509,0.005419490242877489,0.8835
VETO20,K200,BULL_2025,25,0.001889120753837329,0.06524999999999999,0.001889120753837329,0.0016933707538373287,0.0014976207538373284,net_30,0.0016933707538373287,-0.0011089036439448274,0.0051865026961780665,0.8535
VETO20,K200,BULL_2025,25,0.001889120753837329,0.06524999999999999,0.001889120753837329,0.0016933707538373287,0.0014976207538373284,net_60,0.0014976207538373284,-0.0013671323829789095,0.0050909280626410735,0.8161666666666667
VETO20,K200,EARLY_2016_2019,98,0.00012685711764506667,0.054846938775510196,0.00012685711764506667,-3.768369868146402e-05,-0.0002022245150079944,gross_delta,0.00012685711764506667,-0.0006956388972286517,0.0009076136324292881,0.6135
VETO20,K200,EARLY_2016_2019,98,0.00012685711764506667,0.054846938775510196,0.00012685711764506667,-3.768369868146402e-05,-0.0002022245150079944,net_30,-3.768369868146402e-05,-0.0008514739615258462,0.0007827029220025184,0.474
VETO20,K200,EARLY_2016_2019,98,0.00012685711764506667,0.054846938775510196,0.00012685711764506667,-3.768369868146402e-05,-0.0002022245150079944,net_60,-0.0002022245150079944,-0.0010545919115262782,0.0005756294058914019,0.31933333333333336
VETO20,K200,LATE_2020_2022,75,0.0002243207426493642,0.056833333333333326,0.0002243207426493642,5.3820742649364324e-05,-0.00011667925735063566,gross_delta,0.0002243207426493642,-0.0009771362759387824,0.0015355546939508594,0.6238333333333334
VETO20,K200,LATE_2020_2022,75,0.0002243207426493642,0.056833333333333326,0.0002243207426493642,5.3820742649364324e-05,-0.00011667925735063566,net_30,5.3820742649364324e-05,-0.001142108590054346,0.0013903426162444016,0.524
VETO20,K200,LATE_2020_2022,75,0.0002243207426493642,0.056833333333333326,0.0002243207426493642,5.3820742649364324e-05,-0.00011667925735063566,net_60,-0.00011667925735063566,-0.0013134373169279572,0.001212381310157997,0.4051666666666667
VETO20,K200,NORMAL_2023_2024,48,0.0007521858694812295,0.059765624999999996,0.0007521858694812295,0.0005728889944812294,0.0003935921194812295,gross_delta,0.0007521858694812295,-0.0005537740603258123,0.002020594530777341,0.8731666666666666
VETO20,K200,NORMAL_2023_2024,48,0.0007521858694812295,0.059765624999999996,0.0007521858694812295,0.0005728889944812294,0.0003935921194812295,net_30,0.0005728889944812294,-0.0007124002131728508,0.0018476471559925093,0.818
VETO20,K200,NORMAL_2023_2024,48,0.0007521858694812295,0.059765624999999996,0.0007521858694812295,0.0005728889944812294,0.0003935921194812295,net_60,0.0003935921194812295,-0.0008605470859056926,0.0016581541368941017,0.7296666666666667
VETO20,K200,YTD_2026,13,0.002167072528671656,0.07259615384615384,0.002167072528671656,0.0019492840671331943,0.0017314956055947323,gross_delta,0.002167072528671656,-0.0015155253438219505,0.005781837158784628,0.8663333333333333
VETO20,K200,YTD_2026,13,0.002167072528671656,0.07259615384615384,0.002167072528671656,0.0019492840671331943,0.0017314956055947323,net_30,0.0019492840671331943,-0.0016833953698597844,0.00555686312250199,0.8515
VETO20,K200,YTD_2026,13,0.002167072528671656,0.07259615384615384,0.002167072528671656,0.0019492840671331943,0.0017314956055947323,net_60,0.0017314956055947323,-0.0020177655342375053,0.005402462669781949,0.8118333333333333
VETO20,KOSDAQ,BULL_2025,25,-0.0010912529928645321,0.06075000000000001,-0.0010912529928645321,-0.0012735029928645325,-0.0014557529928645324,gross_delta,-0.0010912529928645321,-0.0028917253870997736,0.0006635598341845155,0.10983333333333334
VETO20,KOSDAQ,BULL_2025,25,-0.0010912529928645321,0.06075000000000001,-0.0010912529928645321,-0.0012735029928645325,-0.0014557529928645324,net_30,-0.0012735029928645325,-0.0030413228619317408,0.00040192564656967196,0.0715
VETO20,KOSDAQ,BULL_2025,25,-0.0010912529928645321,0.06075000000000001,-0.0010912529928645321,-0.0012735029928645325,-0.0014557529928645324,net_60,-0.0014557529928645324,-0.003215321023139198,0.0002794184460978128,0.05316666666666667
VETO20,KOSDAQ,EARLY_2016_2019,98,2.4917995720225814e-05,0.05554846938775511,2.4917995720225814e-05,-0.00014172741244303976,-0.00030837282060630503,gross_delta,2.4917995720225814e-05,-0.0012069053554610485,0.0012024545364742948,0.5246666666666666
VETO20,KOSDAQ,EARLY_2016_2019,98,2.4917995720225814e-05,0.05554846938775511,2.4917995720225814e-05,-0.00014172741244303976,-0.00030837282060630503,net_30,-0.00014172741244303976,-0.0014233450445032612,0.0010450442358524996,0.4221666666666667
VETO20,KOSDAQ,EARLY_2016_2019,98,2.4917995720225814e-05,0.05554846938775511,2.4917995720225814e-05,-0.00014172741244303976,-0.00030837282060630503,net_60,-0.00030837282060630503,-0.0016093421802986843,0.0009360430535300976,0.3195
VETO20,KOSDAQ,LATE_2020_2022,75,0.0010242760817696396,0.061333333333333344,0.0010242760817696396,0.0008402760817696396,0.0006562760817696395,gross_delta,0.0010242760817696396,-0.0004928594790053286,0.00244450457636765,0.909
VETO20,KOSDAQ,LATE_2020_2022,75,0.0010242760817696396,0.061333333333333344,0.0010242760817696396,0.0008402760817696396,0.0006562760817696395,net_30,0.0008402760817696396,-0.000662294834769251,0.002281129335331123,0.8666666666666667
VETO20,KOSDAQ,LATE_2020_2022,75,0.0010242760817696396,0.061333333333333344,0.0010242760817696396,0.0008402760817696396,0.0006562760817696395,net_60,0.0006562760817696395,-0.0008491779620838201,0.0020810761380529977,0.8043333333333333
VETO20,KOSDAQ,NORMAL_2023_2024,48,0.0004257913119790332,0.06067708333333333,0.0004257913119790332,0.0002437600619790333,6.172881197903328e-05,gross_delta,0.0004257913119790332,-0.001269291207927699,0.002191188308892634,0.6898333333333333
VETO20,KOSDAQ,NORMAL_2023_2024,48,0.0004257913119790332,0.06067708333333333,0.0004257913119790332,0.0002437600619790333,6.172881197903328e-05,net_30,0.0002437600619790333,-0.0014372045470643349,0.0019691431127413545,0.6045
VETO20,KOSDAQ,NORMAL_2023_2024,48,0.0004257913119790332,0.06067708333333333,0.0004257913119790332,0.0002437600619790333,6.172881197903328e-05,net_60,6.172881197903328e-05,-0.0016277309820732521,0.0018199875336651502,0.5281666666666667
VETO20,KOSDAQ,YTD_2026,13,-0.0003062811631618295,0.06826923076923076,-0.0003062811631618295,-0.0005110888554695216,-0.0007158965477772143,gross_delta,-0.0003062811631618295,-0.006386322494402695,0.005790974077175431,0.4643333333333333
VETO20,KOSDAQ,YTD_2026,13,-0.0003062811631618295,0.06826923076923076,-0.0003062811631618295,-0.0005110888554695216,-0.0007158965477772143,net_30,-0.0005110888554695216,-0.006452787959642504,0.005357851809205099,0.43833333333333335
VETO20,KOSDAQ,YTD_2026,13,-0.0003062811631618295,0.06826923076923076,-0.0003062811631618295,-0.0005110888554695216,-0.0007158965477772143,net_60,-0.0007158965477772143,-0.006585963982630545,0.005015576755914846,0.41183333333333333
VETO20,KOSDAQ_PLUS_KOSPI_EX_K200,BULL_2025,25,0.0005246999597060707,0.057249999999999995,0.0005246999597060707,0.0003529499597060707,0.00018119995970607074,gross_delta,0.0005246999597060707,-0.002059758678862374,0.003154615572153205,0.6445
VETO20,KOSDAQ_PLUS_KOSPI_EX_K200,BULL_2025,25,0.0005246999597060707,0.057249999999999995,0.0005246999597060707,0.0003529499597060707,0.00018119995970607074,net_30,0.0003529499597060707,-0.002223397692148393,0.0029535911556036547,0.5885
VETO20,KOSDAQ_PLUS_KOSPI_EX_K200,BULL_2025,25,0.0005246999597060707,0.057249999999999995,0.0005246999597060707,0.0003529499597060707,0.00018119995970607074,net_60,0.00018119995970607074,-0.0024456226929246397,0.002807966436126089,0.5441666666666667
VETO20,KOSDAQ_PLUS_KOSPI_EX_K200,EARLY_2016_2019,98,0.0009926975323576311,0.06626275510204083,0.0009926975323576311,0.0007939092670515087,0.0005951210017453865,gross_delta,0.0009926975323576311,0.00013442433919283862,0.0018314188290034208,0.9888333333333333
VETO20,KOSDAQ_PLUS_KOSPI_EX_K200,EARLY_2016_2019,98,0.0009926975323576311,0.06626275510204083,0.0009926975323576311,0.0007939092670515087,0.0005951210017453865,net_30,0.0007939092670515087,-4.096415148474893e-05,0.0016294541600076118,0.9693333333333334
VETO20,KOSDAQ_PLUS_KOSPI_EX_K200,EARLY_2016_2019,98,0.0009926975323576311,0.06626275510204083,0.0009926975323576311,0.0007939092670515087,0.0005951210017453865,net_60,0.0005951210017453865,-0.00028423090553012707,0.0014609898452815032,0.9118333333333334
VETO20,KOSDAQ_PLUS_KOSPI_EX_K200,LATE_2020_2022,75,0.0014964694638870955,0.06716666666666667,0.0014964694638870955,0.0012949694638870954,0.0010934694638870955,gross_delta,0.0014964694638870955,0.0003866885285634465,0.0025635702597915154,0.9956666666666667
VETO20,KOSDAQ_PLUS_KOSPI_EX_K200,LATE_2020_2022,75,0.0014964694638870955,0.06716666666666667,0.0014964694638870955,0.0012949694638870954,0.0010934694638870955,net_30,0.0012949694638870954,0.0002073211167622457,0.0023780768093391897,0.9906666666666667
VETO20,KOSDAQ_PLUS_KOSPI_EX_K200,LATE_2020_2022,75,0.0014964694638870955,0.06716666666666667,0.0014964694638870955,0.0012949694638870954,0.0010934694638870955,net_60,0.0010934694638870955,-2.972259015223491e-05,0.002185723194011336,0.9731666666666666
VETO20,KOSDAQ_PLUS_KOSPI_EX_K200,NORMAL_2023_2024,48,0.0006452109139521253,0.06223958333333333,0.0006452109139521253,0.00045849216395212506,0.00027177341395212513,gross_delta,0.0006452109139521253,-0.001148910720673674,0.002573541737782926,0.7451666666666666
VETO20,KOSDAQ_PLUS_KOSPI_EX_K200,NORMAL_2023_2024,48,0.0006452109139521253,0.06223958333333333,0.0006452109139521253,0.00045849216395212506,0.00027177341395212513,net_30,0.00045849216395212506,-0.0013677744719260414,0.002322680691537534,0.6915
VETO20,KOSDAQ_PLUS_KOSPI_EX_K200,NORMAL_2023_2024,48,0.0006452109139521253,0.06223958333333333,0.0006452109139521253,0.00045849216395212506,0.00027177341395212513,net_60,0.00027177341395212513,-0.0015277761956935154,0.0021782134781836424,0.6186666666666667
VETO20,KOSDAQ_PLUS_KOSPI_EX_K200,YTD_2026,13,0.003963495131096958,0.07307692307692308,0.003963495131096958,0.003744264361866188,0.0035250335926354194,gross_delta,0.003963495131096958,-0.00108148189731107,0.009119250068996575,0.9273333333333333
VETO20,KOSDAQ_PLUS_KOSPI_EX_K200,YTD_2026,13,0.003963495131096958,0.07307692307692308,0.003963495131096958,0.003744264361866188,0.0035250335926354194,net_30,0.003744264361866188,-0.0011392856391128823,0.008835987708861326,0.9226666666666666
VETO20,KOSDAQ_PLUS_KOSPI_EX_K200,YTD_2026,13,0.003963495131096958,0.07307692307692308,0.003963495131096958,0.003744264361866188,0.0035250335926354194,net_60,0.0035250335926354194,-0.00126314507948855,0.008688395136133358,0.9116666666666666
VETO20,KOSPI_ALL,BULL_2025,25,0.0018997636497773292,0.05499999999999999,0.0018997636497773292,0.0017347636497773294,0.0015697636497773297,gross_delta,0.0018997636497773292,9.759374909271787e-05,0.0036500423334298805,0.9815
VETO20,KOSPI_ALL,BULL_2025,25,0.0018997636497773292,0.05499999999999999,0.0018997636497773292,0.0017347636497773294,0.0015697636497773297,net_30,0.0017347636497773294,-9.925743505279234e-05,0.0035352824343806402,0.967
VETO20,KOSPI_ALL,BULL_2025,25,0.0018997636497773292,0.05499999999999999,0.0018997636497773292,0.0017347636497773294,0.0015697636497773297,net_60,0.0015697636497773297,-0.00033644254188312485,0.0033931340232210313,0.9461666666666667
