strategy,universe,horizon,sample,family,n_dates,gross_delta,positive_date_rate
VETO_BOTH20,KOSPI_EX_K200,5,LATE_2020_2022,MOMENTUM,149,0.001784641526377079,0.5838926174496645
VETO_BOTH20,KOSPI_EX_K200,5,LATE_2020_2022,REVISION,149,-9.648087785907523e-05,0.5302013422818792
VETO_BOTH20,KOSPI_EX_K200,5,LATE_2020_2022,VALUE,149,0.00011382469817039121,0.5167785234899329
VETO_BOTH20,KOSPI_EX_K200,5,NORMAL_2023_2024,FLOW,97,0.0002977502037586397,0.5360824742268041
VETO_BOTH20,KOSPI_EX_K200,5,NORMAL_2023_2024,MOMENTUM,97,0.0019565548921755068,0.5567010309278351
VETO_BOTH20,KOSPI_EX_K200,5,NORMAL_2023_2024,REVISION,97,0.0006090003218303424,0.5463917525773195
VETO_BOTH20,KOSPI_EX_K200,5,NORMAL_2023_2024,VALUE,97,-3.325445949732385e-05,0.5360824742268041
VETO_BOTH20,KOSPI_EX_K200,5,YTD_2026,FLOW,28,0.003137363015144924,0.5357142857142857
VETO_BOTH20,KOSPI_EX_K200,5,YTD_2026,MOMENTUM,28,0.005443326575544687,0.7142857142857143
VETO_BOTH20,KOSPI_EX_K200,5,YTD_2026,REVISION,28,0.004574298844244623,0.7142857142857143
VETO_BOTH20,KOSPI_EX_K200,5,YTD_2026,VALUE,28,0.002130551722962368,0.6428571428571429
VETO_BOTH20,KOSPI_EX_K200,10,BULL_2025,FLOW,25,0.0014563773412099087,0.48
VETO_BOTH20,KOSPI_EX_K200,10,BULL_2025,MOMENTUM,25,-0.0007861019692012365,0.6
VETO_BOTH20,KOSPI_EX_K200,10,BULL_2025,REVISION,25,0.00023398903970084587,0.56
VETO_BOTH20,KOSPI_EX_K200,10,BULL_2025,VALUE,25,-0.0015068197123977597,0.44
VETO_BOTH20,KOSPI_EX_K200,10,EARLY_2016_2019,FLOW,96,-0.00019626946077045738,0.5104166666666666
VETO_BOTH20,KOSPI_EX_K200,10,EARLY_2016_2019,MOMENTUM,96,0.0013195505181792192,0.5520833333333334
VETO_BOTH20,KOSPI_EX_K200,10,EARLY_2016_2019,REVISION,96,0.0003808434389061936,0.5520833333333334
VETO_BOTH20,KOSPI_EX_K200,10,EARLY_2016_2019,VALUE,96,-0.0004791762043688341,0.5104166666666666
VETO_BOTH20,KOSPI_EX_K200,10,LATE_2020_2022,FLOW,75,-0.0023081102566117817,0.5066666666666667
VETO_BOTH20,KOSPI_EX_K200,10,LATE_2020_2022,MOMENTUM,75,0.0011517121465777996,0.5733333333333334
VETO_BOTH20,KOSPI_EX_K200,10,LATE_2020_2022,REVISION,75,-0.0013853237857287585,0.49333333333333335
VETO_BOTH20,KOSPI_EX_K200,10,LATE_2020_2022,VALUE,75,7.317512111528803e-06,0.5066666666666667
VETO_BOTH20,KOSPI_EX_K200,10,NORMAL_2023_2024,FLOW,48,-0.0016373932656438839,0.4375
VETO_BOTH20,KOSPI_EX_K200,10,NORMAL_2023_2024,MOMENTUM,48,0.00512669454619986,0.5208333333333334
VETO_BOTH20,KOSPI_EX_K200,10,NORMAL_2023_2024,REVISION,48,0.0015184954446114134,0.5833333333333334
VETO_BOTH20,KOSPI_EX_K200,10,NORMAL_2023_2024,VALUE,48,-0.0006636156713695373,0.5416666666666666
VETO_BOTH20,KOSPI_EX_K200,10,YTD_2026,FLOW,13,0.01171344614965336,0.7692307692307693
VETO_BOTH20,KOSPI_EX_K200,10,YTD_2026,MOMENTUM,13,0.012605956104505867,0.6153846153846154
VETO_BOTH20,KOSPI_EX_K200,10,YTD_2026,REVISION,13,0.007632364702485654,0.6923076923076923
VETO_BOTH20,KOSPI_EX_K200,10,YTD_2026,VALUE,13,0.0034735495364848394,0.6923076923076923
VETO_BOTH20,KOSPI_EX_K200,20,BULL_2025,FLOW,12,0.004211258138927857,0.5
VETO_BOTH20,KOSPI_EX_K200,20,BULL_2025,MOMENTUM,12,0.0038364687495940557,0.75
VETO_BOTH20,KOSPI_EX_K200,20,BULL_2025,REVISION,12,0.008411808170228924,0.75
VETO_BOTH20,KOSPI_EX_K200,20,BULL_2025,VALUE,12,-0.0010751657826853465,0.5
VETO_BOTH20,KOSPI_EX_K200,20,EARLY_2016_2019,FLOW,48,-0.002753263001092262,0.4583333333333333
VETO_BOTH20,KOSPI_EX_K200,20,EARLY_2016_2019,MOMENTUM,48,0.001659485257376896,0.5208333333333334
VETO_BOTH20,KOSPI_EX_K200,20,EARLY_2016_2019,REVISION,48,-0.00037372746219855815,0.4791666666666667
VETO_BOTH20,KOSPI_EX_K200,20,EARLY_2016_2019,VALUE,48,-0.0009272787374348376,0.5416666666666666
VETO_BOTH20,KOSPI_EX_K200,20,LATE_2020_2022,FLOW,38,-0.005282458066585569,0.47368421052631576
VETO_BOTH20,KOSPI_EX_K200,20,LATE_2020_2022,MOMENTUM,38,-0.0007608618085145233,0.5
VETO_BOTH20,KOSPI_EX_K200,20,LATE_2020_2022,REVISION,38,-0.007189357062560193,0.39473684210526316
VETO_BOTH20,KOSPI_EX_K200,20,LATE_2020_2022,VALUE,38,9.285688182139669e-05,0.47368421052631576
VETO_BOTH20,KOSPI_EX_K200,20,NORMAL_2023_2024,FLOW,24,-0.0020221792998020836,0.5416666666666666
VETO_BOTH20,KOSPI_EX_K200,20,NORMAL_2023_2024,MOMENTUM,24,-0.0026926959020450877,0.5
VETO_BOTH20,KOSPI_EX_K200,20,NORMAL_2023_2024,REVISION,24,0.0007383213789033961,0.4166666666666667
VETO_BOTH20,KOSPI_EX_K200,20,NORMAL_2023_2024,VALUE,24,-0.0010548497718927388,0.5416666666666666
VETO_BOTH20,KOSPI_EX_K200,20,YTD_2026,FLOW,6,0.03612511880748223,0.6666666666666666
VETO_BOTH20,KOSPI_EX_K200,20,YTD_2026,MOMENTUM,6,0.03180871132384552,0.8333333333333334
VETO_BOTH20,KOSPI_EX_K200,20,YTD_2026,REVISION,6,0.02178843287417981,0.6666666666666666
VETO_BOTH20,KOSPI_EX_K200,20,YTD_2026,VALUE,6,0.0021825155785284117,0.6666666666666666
VETO_BOTH20,KOSPI_KOSDAQ_ALL,5,BULL_2025,FLOW,49,-0.003289099571611981,0.40816326530612246
VETO_BOTH20,KOSPI_KOSDAQ_ALL,5,BULL_2025,MOMENTUM,49,0.0011475392885203967,0.5102040816326531
VETO_BOTH20,KOSPI_KOSDAQ_ALL,5,BULL_2025,REVISION,49,-0.00026122342053457086,0.46938775510204084
VETO_BOTH20,KOSPI_KOSDAQ_ALL,5,BULL_2025,VALUE,49,0.0006386754919190574,0.5306122448979592
VETO_BOTH20,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,FLOW,192,-0.00033302494993379673,0.5208333333333334
VETO_BOTH20,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,MOMENTUM,192,-0.001006878207832206,0.4791666666666667
VETO_BOTH20,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,REVISION,192,8.967934955677053e-05,0.4583333333333333
VETO_BOTH20,KOSPI_KOSDAQ_ALL,5,EARLY_2016_2019,VALUE,192,-7.383050034904756e-05,0.5520833333333334
VETO_BOTH20,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,FLOW,149,0.00023160755322155824,0.5302013422818792
VETO_BOTH20,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,MOMENTUM,149,0.0022362455021197893,0.5771812080536913
VETO_BOTH20,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,REVISION,149,-0.00013989230979122115,0.5436241610738255
VETO_BOTH20,KOSPI_KOSDAQ_ALL,5,LATE_2020_2022,VALUE,149,-0.0006435696957616656,0.48322147651006714
VETO_BOTH20,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,FLOW,97,0.000432285385675476,0.5360824742268041
VETO_BOTH20,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,MOMENTUM,97,0.0005269967774179167,0.5051546391752577
VETO_BOTH20,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,REVISION,97,0.0004590292393849739,0.5257731958762887
VETO_BOTH20,KOSPI_KOSDAQ_ALL,5,NORMAL_2023_2024,VALUE,97,0.00034902372121816793,0.5567010309278351
VETO_BOTH20,KOSPI_KOSDAQ_ALL,5,YTD_2026,FLOW,28,0.0030768270811531726,0.5714285714285714
VETO_BOTH20,KOSPI_KOSDAQ_ALL,5,YTD_2026,MOMENTUM,28,0.007146067757924831,0.6785714285714286
VETO_BOTH20,KOSPI_KOSDAQ_ALL,5,YTD_2026,REVISION,28,0.0016217300156132057,0.6428571428571429
VETO_BOTH20,KOSPI_KOSDAQ_ALL,5,YTD_2026,VALUE,28,0.001127835398794233,0.5357142857142857
VETO_BOTH20,KOSPI_KOSDAQ_ALL,10,BULL_2025,FLOW,25,-0.006093961559040766,0.44
VETO_BOTH20,KOSPI_KOSDAQ_ALL,10,BULL_2025,MOMENTUM,25,0.0018828747957225027,0.56
VETO_BOTH20,KOSPI_KOSDAQ_ALL,10,BULL_2025,REVISION,25,0.001876649058790013,0.52
VETO_BOTH20,KOSPI_KOSDAQ_ALL,10,BULL_2025,VALUE,25,0.0002551639459850111,0.72
VETO_BOTH20,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,FLOW,96,0.00012098818253955014,0.46875
VETO_BOTH20,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,MOMENTUM,96,-0.0010500259127157908,0.5104166666666666
VETO_BOTH20,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,REVISION,96,0.0016468547653171201,0.5
VETO_BOTH20,KOSPI_KOSDAQ_ALL,10,EARLY_2016_2019,VALUE,96,-0.0004918222220900311,0.5104166666666666
VETO_BOTH20,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,FLOW,75,-0.0021502304121107556,0.41333333333333333
VETO_BOTH20,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,MOMENTUM,75,0.0013812830771920222,0.5466666666666666
VETO_BOTH20,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,REVISION,75,-0.001262958096859282,0.5066666666666667
VETO_BOTH20,KOSPI_KOSDAQ_ALL,10,LATE_2020_2022,VALUE,75,-0.0021493728278458315,0.4666666666666667
VETO_BOTH20,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,FLOW,48,0.0014435814797926453,0.5625
VETO_BOTH20,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,MOMENTUM,48,0.0048318885796846175,0.5833333333333334
VETO_BOTH20,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,REVISION,48,0.00016898825201104378,0.5
VETO_BOTH20,KOSPI_KOSDAQ_ALL,10,NORMAL_2023_2024,VALUE,48,-0.0005661218587948727,0.4791666666666667
VETO_BOTH20,KOSPI_KOSDAQ_ALL,10,YTD_2026,FLOW,13,0.004734068162352821,0.6153846153846154
VETO_BOTH20,KOSPI_KOSDAQ_ALL,10,YTD_2026,MOMENTUM,13,0.02623695571580057,0.8461538461538461
VETO_BOTH20,KOSPI_KOSDAQ_ALL,10,YTD_2026,REVISION,13,0.004662868691258809,0.6153846153846154
VETO_BOTH20,KOSPI_KOSDAQ_ALL,10,YTD_2026,VALUE,13,0.0013529678583885135,0.6153846153846154
VETO_BOTH20,KOSPI_KOSDAQ_ALL,20,BULL_2025,FLOW,12,-0.01934712288314461,0.3333333333333333
VETO_BOTH20,KOSPI_KOSDAQ_ALL,20,BULL_2025,MOMENTUM,12,-0.012510847536258708,0.4166666666666667
VETO_BOTH20,KOSPI_KOSDAQ_ALL,20,BULL_2025,REVISION,12,0.014713877121634416,0.6666666666666666
VETO_BOTH20,KOSPI_KOSDAQ_ALL,20,BULL_2025,VALUE,12,-0.0032630318757036463,0.4166666666666667
VETO_BOTH20,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,FLOW,48,-0.0004484402582929322,0.5208333333333334
VETO_BOTH20,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,MOMENTUM,48,-0.0016584177780158322,0.5625
VETO_BOTH20,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,REVISION,48,0.004785661958887995,0.6458333333333334
VETO_BOTH20,KOSPI_KOSDAQ_ALL,20,EARLY_2016_2019,VALUE,48,-0.001778352534467313,0.4375
VETO_BOTH20,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,FLOW,38,-0.0015684743143185506,0.4473684210526316
VETO_BOTH20,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,MOMENTUM,38,-0.002263774285749089,0.5
VETO_BOTH20,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,REVISION,38,-0.004084319265957942,0.47368421052631576
VETO_BOTH20,KOSPI_KOSDAQ_ALL,20,LATE_2020_2022,VALUE,38,-0.002101313260838045,0.4473684210526316
VETO_BOTH20,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,FLOW,24,-0.004075576024891283,0.375
VETO_BOTH20,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,MOMENTUM,24,0.015117910130046498,0.5833333333333334
VETO_BOTH20,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,REVISION,24,-0.004240272130262496,0.5
VETO_BOTH20,KOSPI_KOSDAQ_ALL,20,NORMAL_2023_2024,VALUE,24,0.001038352628661226,0.5
VETO_BOTH20,KOSPI_KOSDAQ_ALL,20,YTD_2026,FLOW,6,0.017795435864584607,0.8333333333333334
VETO_BOTH20,KOSPI_KOSDAQ_ALL,20,YTD_2026,MOMENTUM,6,0.03252320167395318,0.8333333333333334
VETO_BOTH20,KOSPI_KOSDAQ_ALL,20,YTD_2026,REVISION,6,-0.00586394632105604,0.3333333333333333
VETO_BOTH20,KOSPI_KOSDAQ_ALL,20,YTD_2026,VALUE,6,0.0006395136334841449,0.6666666666666666
VETO_HIGH10,K200,5,BULL_2025,FLOW,49,-0.000655435137242545,0.5306122448979592
VETO_HIGH10,K200,5,BULL_2025,MOMENTUM,49,-0.0005477157458708765,0.3469387755102041
VETO_HIGH10,K200,5,BULL_2025,REVISION,49,0.0005228093628836369,0.4489795918367347
VETO_HIGH10,K200,5,BULL_2025,VALUE,49,0.0007053538461476195,0.46938775510204084
VETO_HIGH10,K200,5,EARLY_2016_2019,FLOW,192,-3.3272451282460934e-05,0.4895833333333333
VETO_HIGH10,K200,5,EARLY_2016_2019,MOMENTUM,192,-7.224460704116382e-05,0.5
VETO_HIGH10,K200,5,EARLY_2016_2019,REVISION,192,-0.000132843669612468,0.4791666666666667
VETO_HIGH10,K200,5,EARLY_2016_2019,VALUE,192,8.043035960501517e-05,0.484375
VETO_HIGH10,K200,5,LATE_2020_2022,FLOW,149,0.0005303264141391994,0.5503355704697986
VETO_HIGH10,K200,5,LATE_2020_2022,MOMENTUM,149,0.0004378429682275639,0.5302013422818792
VETO_HIGH10,K200,5,LATE_2020_2022,REVISION,149,-0.00042241183661029637,0.5033557046979866
VETO_HIGH10,K200,5,LATE_2020_2022,VALUE,149,-0.00022887759036396312,0.4563758389261745
VETO_HIGH10,K200,5,NORMAL_2023_2024,FLOW,97,0.0004233915535198533,0.5773195876288659
VETO_HIGH10,K200,5,NORMAL_2023_2024,MOMENTUM,97,0.0005364956348822202,0.5567010309278351
VETO_HIGH10,K200,5,NORMAL_2023_2024,REVISION,97,2.730065156357633e-05,0.44329896907216493
VETO_HIGH10,K200,5,NORMAL_2023_2024,VALUE,97,-0.0002519806710112925,0.4329896907216495
VETO_HIGH10,K200,5,YTD_2026,FLOW,28,0.0004514701462650306,0.5357142857142857
VETO_HIGH10,K200,5,YTD_2026,MOMENTUM,28,-0.0008433677555725871,0.42857142857142855
VETO_HIGH10,K200,5,YTD_2026,REVISION,28,0.0015217205175202247,0.4642857142857143
VETO_HIGH10,K200,5,YTD_2026,VALUE,28,0.002573201720888662,0.6428571428571429
VETO_HIGH10,K200,10,BULL_2025,FLOW,25,-0.00041073915136018754,0.6
VETO_HIGH10,K200,10,BULL_2025,MOMENTUM,25,-2.52259428828866e-05,0.44
VETO_HIGH10,K200,10,BULL_2025,REVISION,25,0.0023220064349453516,0.64
VETO_HIGH10,K200,10,BULL_2025,VALUE,25,0.0009209121397817884,0.52
VETO_HIGH10,K200,10,EARLY_2016_2019,FLOW,96,-0.00022568870384836147,0.5
VETO_HIGH10,K200,10,EARLY_2016_2019,MOMENTUM,96,-0.0002894625842937377,0.5208333333333334
VETO_HIGH10,K200,10,EARLY_2016_2019,REVISION,96,-8.215675842705677e-05,0.46875
VETO_HIGH10,K200,10,EARLY_2016_2019,VALUE,96,0.0005998664704942237,0.5208333333333334
VETO_HIGH10,K200,10,LATE_2020_2022,FLOW,75,0.0004322391933403158,0.5066666666666667
VETO_HIGH10,K200,10,LATE_2020_2022,MOMENTUM,75,0.0014112332524942614,0.56
VETO_HIGH10,K200,10,LATE_2020_2022,REVISION,75,-0.0013604773632433682,0.52
VETO_HIGH10,K200,10,LATE_2020_2022,VALUE,75,0.0001730703558635945,0.48
VETO_HIGH10,K200,10,NORMAL_2023_2024,FLOW,48,-0.0005394302194751354,0.4791666666666667
VETO_HIGH10,K200,10,NORMAL_2023_2024,MOMENTUM,48,0.0013017049757338573,0.5416666666666666
VETO_HIGH10,K200,10,NORMAL_2023_2024,REVISION,48,0.00013362945362445537,0.4166666666666667
VETO_HIGH10,K200,10,NORMAL_2023_2024,VALUE,48,-0.0016176393712150408,0.4375
VETO_HIGH10,K200,10,YTD_2026,FLOW,13,0.0023426418764593425,0.6153846153846154
VETO_HIGH10,K200,10,YTD_2026,MOMENTUM,13,0.0005650343575723098,0.46153846153846156
VETO_HIGH10,K200,10,YTD_2026,REVISION,13,0.0009768338493735748,0.38461538461538464
VETO_HIGH10,K200,10,YTD_2026,VALUE,13,0.0023116920055292417,0.5384615384615384
VETO_HIGH10,K200,20,BULL_2025,FLOW,12,-0.002814465262183277,0.5
VETO_HIGH10,K200,20,BULL_2025,MOMENTUM,12,-0.002089423190845976,0.5
VETO_HIGH10,K200,20,BULL_2025,REVISION,12,0.0030298472989394028,0.5
VETO_HIGH10,K200,20,BULL_2025,VALUE,12,-0.00031072668502030626,0.16666666666666666
VETO_HIGH10,K200,20,EARLY_2016_2019,FLOW,48,0.0014328022405838052,0.5416666666666666
VETO_HIGH10,K200,20,EARLY_2016_2019,MOMENTUM,48,0.0002653932846703184,0.5416666666666666
VETO_HIGH10,K200,20,EARLY_2016_2019,REVISION,48,-0.001998083869181318,0.3541666666666667
VETO_HIGH10,K200,20,EARLY_2016_2019,VALUE,48,0.0009378087783841188,0.4375
VETO_HIGH10,K200,20,LATE_2020_2022,FLOW,38,-0.005206215143785736,0.4473684210526316
VETO_HIGH10,K200,20,LATE_2020_2022,MOMENTUM,38,-0.003979913806564863,0.39473684210526316
VETO_HIGH10,K200,20,LATE_2020_2022,REVISION,38,-0.004401725384823753,0.5526315789473685
VETO_HIGH10,K200,20,LATE_2020_2022,VALUE,38,0.0009585401759099573,0.42105263157894735
VETO_HIGH10,K200,20,NORMAL_2023_2024,FLOW,24,-0.0008711033215267743,0.5833333333333334
VETO_HIGH10,K200,20,NORMAL_2023_2024,MOMENTUM,24,0.004901676742774692,0.5833333333333334
VETO_HIGH10,K200,20,NORMAL_2023_2024,REVISION,24,-0.00021862908137092605,0.4166666666666667
VETO_HIGH10,K200,20,NORMAL_2023_2024,VALUE,24,-0.0015808922930319513,0.5
VETO_HIGH10,K200,20,YTD_2026,FLOW,6,0.006052460798856619,0.5
VETO_HIGH10,K200,20,YTD_2026,MOMENTUM,6,-0.005279809987413206,0.3333333333333333
VETO_HIGH10,K200,20,YTD_2026,REVISION,6,-0.0061327163320584405,0.16666666666666666
VETO_HIGH10,K200,20,YTD_2026,VALUE,6,0.003909971467088069,0.6666666666666666
VETO_HIGH10,KOSDAQ,5,BULL_2025,FLOW,49,-0.00296844716113028,0.42857142857142855
VETO_HIGH10,KOSDAQ,5,BULL_2025,MOMENTUM,49,-0.001588871502817674,0.5102040816326531
VETO_HIGH10,KOSDAQ,5,BULL_2025,REVISION,49,-0.000740180096921962,0.40816326530612246
VETO_HIGH10,KOSDAQ,5,BULL_2025,VALUE,49,-0.000510577090201842,0.42857142857142855
VETO_HIGH10,KOSDAQ,5,EARLY_2016_2019,FLOW,192,-0.00045546583313786334,0.484375
VETO_HIGH10,KOSDAQ,5,EARLY_2016_2019,MOMENTUM,192,-0.0004086137731686218,0.515625
VETO_HIGH10,KOSDAQ,5,EARLY_2016_2019,REVISION,192,0.0003744045634698383,0.4270833333333333
VETO_HIGH10,KOSDAQ,5,EARLY_2016_2019,VALUE,192,0.00020031651773074266,0.4114583333333333
VETO_HIGH10,KOSDAQ,5,LATE_2020_2022,FLOW,149,-0.00038827616922405074,0.5234899328859061
VETO_HIGH10,KOSDAQ,5,LATE_2020_2022,MOMENTUM,149,-2.8671462708038753e-06,0.5369127516778524
VETO_HIGH10,KOSDAQ,5,LATE_2020_2022,REVISION,149,-3.487162126520326e-05,0.4966442953020134
VETO_HIGH10,KOSDAQ,5,LATE_2020_2022,VALUE,149,0.0002181921783392161,0.4563758389261745
VETO_HIGH10,KOSDAQ,5,NORMAL_2023_2024,FLOW,97,-0.0004038506829791922,0.4639175257731959
VETO_HIGH10,KOSDAQ,5,NORMAL_2023_2024,MOMENTUM,97,-0.0004539322224395114,0.4948453608247423
VETO_HIGH10,KOSDAQ,5,NORMAL_2023_2024,REVISION,97,5.822240842258814e-05,0.4845360824742268
VETO_HIGH10,KOSDAQ,5,NORMAL_2023_2024,VALUE,97,0.0005696706098969832,0.422680412371134
VETO_HIGH10,KOSDAQ,5,YTD_2026,FLOW,28,0.006179152510588664,0.6071428571428571
VETO_HIGH10,KOSDAQ,5,YTD_2026,MOMENTUM,28,0.00437545419109613,0.6071428571428571
VETO_HIGH10,KOSDAQ,5,YTD_2026,REVISION,28,0.0025624010649259866,0.6071428571428571
VETO_HIGH10,KOSDAQ,5,YTD_2026,VALUE,28,0.0008409169370113082,0.42857142857142855
VETO_HIGH10,KOSDAQ,10,BULL_2025,FLOW,25,-0.0038051508414672064,0.48
VETO_HIGH10,KOSDAQ,10,BULL_2025,MOMENTUM,25,7.174433546244002e-05,0.52
VETO_HIGH10,KOSDAQ,10,BULL_2025,REVISION,25,-0.003974670264866149,0.44
VETO_HIGH10,KOSDAQ,10,BULL_2025,VALUE,25,-0.003279922761514917,0.4
VETO_HIGH10,KOSDAQ,10,EARLY_2016_2019,FLOW,96,-0.0005430761385868574,0.46875
VETO_HIGH10,KOSDAQ,10,EARLY_2016_2019,MOMENTUM,96,-0.0007097845024665669,0.5104166666666666
VETO_HIGH10,KOSDAQ,10,EARLY_2016_2019,REVISION,96,0.001040642879090255,0.5
VETO_HIGH10,KOSDAQ,10,EARLY_2016_2019,VALUE,96,0.0002750036358918114,0.46875
VETO_HIGH10,KOSDAQ,10,LATE_2020_2022,FLOW,75,-0.0016408765439927064,0.48
VETO_HIGH10,KOSDAQ,10,LATE_2020_2022,MOMENTUM,75,-0.0007893941435103786,0.5066666666666667
VETO_HIGH10,KOSDAQ,10,LATE_2020_2022,REVISION,75,-0.0010697877035955022,0.4533333333333333
VETO_HIGH10,KOSDAQ,10,LATE_2020_2022,VALUE,75,0.000283997798367828,0.5066666666666667
VETO_HIGH10,KOSDAQ,10,NORMAL_2023_2024,FLOW,48,0.0023761028389700256,0.5833333333333334
VETO_HIGH10,KOSDAQ,10,NORMAL_2023_2024,MOMENTUM,48,-0.00049879812658156,0.5
VETO_HIGH10,KOSDAQ,10,NORMAL_2023_2024,REVISION,48,4.454992358318439e-05,0.4583333333333333
VETO_HIGH10,KOSDAQ,10,NORMAL_2023_2024,VALUE,48,0.0005541042384054532,0.4375
VETO_HIGH10,KOSDAQ,10,YTD_2026,FLOW,13,0.003472101491496224,0.6153846153846154
VETO_HIGH10,KOSDAQ,10,YTD_2026,MOMENTUM,13,0.004509585209717679,0.6153846153846154
VETO_HIGH10,KOSDAQ,10,YTD_2026,REVISION,13,0.0014728255656044457,0.46153846153846156
VETO_HIGH10,KOSDAQ,10,YTD_2026,VALUE,13,-0.0018343488678120028,0.23076923076923078
VETO_HIGH10,KOSDAQ,20,BULL_2025,FLOW,12,0.0016883680324923545,0.6666666666666666
VETO_HIGH10,KOSDAQ,20,BULL_2025,MOMENTUM,12,0.0011837256900054602,0.6666666666666666
VETO_HIGH10,KOSDAQ,20,BULL_2025,REVISION,12,-0.003907784285238433,0.4166666666666667
VETO_HIGH10,KOSDAQ,20,BULL_2025,VALUE,12,-0.005680246588354092,0.25
VETO_HIGH10,KOSDAQ,20,EARLY_2016_2019,FLOW,48,-0.0019094544168139146,0.3958333333333333
VETO_HIGH10,KOSDAQ,20,EARLY_2016_2019,MOMENTUM,48,-0.004198751834924908,0.4791666666666667
VETO_HIGH10,KOSDAQ,20,EARLY_2016_2019,REVISION,48,0.0017501885932548597,0.4375
VETO_HIGH10,KOSDAQ,20,EARLY_2016_2019,VALUE,48,0.0011444557665313626,0.5
VETO_HIGH10,KOSDAQ,20,LATE_2020_2022,FLOW,38,-0.0002153507280739604,0.5263157894736842
VETO_HIGH10,KOSDAQ,20,LATE_2020_2022,MOMENTUM,38,0.0007165114285944077,0.5526315789473685
VETO_HIGH10,KOSDAQ,20,LATE_2020_2022,REVISION,38,-0.0030071959184349724,0.47368421052631576
VETO_HIGH10,KOSDAQ,20,LATE_2020_2022,VALUE,38,-0.0008250359885098646,0.42105263157894735
VETO_HIGH10,KOSDAQ,20,NORMAL_2023_2024,FLOW,24,0.003890356770893604,0.625
VETO_HIGH10,KOSDAQ,20,NORMAL_2023_2024,MOMENTUM,24,0.0039331491077843495,0.7916666666666666
VETO_HIGH10,KOSDAQ,20,NORMAL_2023_2024,REVISION,24,0.0029094834659607444,0.4166666666666667
VETO_HIGH10,KOSDAQ,20,NORMAL_2023_2024,VALUE,24,0.0014789302123010533,0.5
VETO_HIGH10,KOSDAQ,20,YTD_2026,FLOW,6,-0.0013466797207768461,0.3333333333333333
VETO_HIGH10,KOSDAQ,20,YTD_2026,MOMENTUM,6,-0.017499836693260058,0.5
VETO_HIGH10,KOSDAQ,20,YTD_2026,REVISION,6,-0.00896755921365546,0.3333333333333333
VETO_HIGH10,KOSDAQ,20,YTD_2026,VALUE,6,-0.005008621661921747,0.16666666666666666
VETO_HIGH10,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,FLOW,49,-0.004728608265598552,0.3877551020408163
VETO_HIGH10,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,MOMENTUM,49,0.0004057701538154587,0.4897959183673469
VETO_HIGH10,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,REVISION,49,-0.0008877053739762066,0.5102040816326531
VETO_HIGH10,KOSDAQ_PLUS_KOSPI_EX_K200,5,BULL_2025,VALUE,49,0.00014779069084659526,0.4897959183673469
VETO_HIGH10,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,FLOW,192,0.0003706312315958717,0.5104166666666666
VETO_HIGH10,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,MOMENTUM,192,0.0003061460154926002,0.5625
VETO_HIGH10,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,REVISION,192,0.0002977430941084757,0.4270833333333333
VETO_HIGH10,KOSDAQ_PLUS_KOSPI_EX_K200,5,EARLY_2016_2019,VALUE,192,-6.937288433089951e-05,0.4114583333333333
VETO_HIGH10,KOSDAQ_PLUS_KOSPI_EX_K200,5,LATE_2020_2022,FLOW,149,0.0006320519164921118,0.5704697986577181
