strategy,universe,sample,n_dates,gross_delta,turnover_delta,net_delta_0,net_delta_30,net_delta_60,metric,mean,ci025,ci975,p_gt0
VETO20,KOSDAQ_PLUS_KOSPI_EX_K200,NORMAL_2023_2024,48,-0.00043102152578661696,0.00611979166666667,-0.00043102152578661696,-0.0004493809007866171,-0.000467740275786617,net_30,-0.0004493809007866171,-0.0024633578272704746,0.0014694588060203816,0.3233333333333333
VETO20,KOSDAQ_PLUS_KOSPI_EX_K200,NORMAL_2023_2024,48,-0.00043102152578661696,0.00611979166666667,-0.00043102152578661696,-0.0004493809007866171,-0.000467740275786617,net_60,-0.000467740275786617,-0.0023778903021887568,0.0014601234272166204,0.3258333333333333
VETO20,KOSDAQ_PLUS_KOSPI_EX_K200,YTD_2026,13,-0.0008898810617274851,0.007692307692307691,-0.0008898810617274851,-0.0009129579848044079,-0.0009360349078813306,gross_delta,-0.0008898810617274851,-0.006016311136702868,0.005105896290086231,0.3625
VETO20,KOSDAQ_PLUS_KOSPI_EX_K200,YTD_2026,13,-0.0008898810617274851,0.007692307692307691,-0.0008898810617274851,-0.0009129579848044079,-0.0009360349078813306,net_30,-0.0009129579848044079,-0.006176063043798468,0.005030388865580196,0.3555
VETO20,KOSDAQ_PLUS_KOSPI_EX_K200,YTD_2026,13,-0.0008898810617274851,0.007692307692307691,-0.0008898810617274851,-0.0009129579848044079,-0.0009360349078813306,net_60,-0.0009360349078813306,-0.0062285894758101566,0.005207274744215675,0.3591666666666667
VETO20,KOSPI_ALL,BULL_2025,25,-0.0008362069389051619,0.010000000000000002,-0.0008362069389051619,-0.0008662069389051619,-0.0008962069389051624,gross_delta,-0.0008362069389051619,-0.004581142296068895,0.0018302830628332835,0.3406666666666667
VETO20,KOSPI_ALL,BULL_2025,25,-0.0008362069389051619,0.010000000000000002,-0.0008362069389051619,-0.0008662069389051619,-0.0008962069389051624,net_30,-0.0008662069389051619,-0.004616054531153656,0.0017666958588347442,0.33066666666666666
VETO20,KOSPI_ALL,BULL_2025,25,-0.0008362069389051619,0.010000000000000002,-0.0008362069389051619,-0.0008662069389051619,-0.0008962069389051624,net_60,-0.0008962069389051624,-0.004416632533323404,0.0017716286204955158,0.32966666666666666
VETO20,KOSPI_ALL,EARLY_2016_2019,98,-4.89581847635734e-06,0.02729591836734694,-4.89581847635734e-06,-8.678357357839803e-05,-0.0001686713286804389,gross_delta,-4.89581847635734e-06,-0.000761780541317724,0.0007838637147793817,0.4846666666666667
VETO20,KOSPI_ALL,EARLY_2016_2019,98,-4.89581847635734e-06,0.02729591836734694,-4.89581847635734e-06,-8.678357357839803e-05,-0.0001686713286804389,net_30,-8.678357357839803e-05,-0.0008701425315644874,0.0006979305651951292,0.3985
VETO20,KOSPI_ALL,EARLY_2016_2019,98,-4.89581847635734e-06,0.02729591836734694,-4.89581847635734e-06,-8.678357357839803e-05,-0.0001686713286804389,net_60,-0.0001686713286804389,-0.0009271322313225558,0.00061491143198253,0.32366666666666666
VETO20,KOSPI_ALL,LATE_2020_2022,75,-0.0002726779448348706,0.011333333333333332,-0.0002726779448348706,-0.00030667794483487076,-0.00034067794483487105,gross_delta,-0.0002726779448348706,-0.0014482311238400373,0.0008529993824522723,0.3145
VETO20,KOSPI_ALL,LATE_2020_2022,75,-0.0002726779448348706,0.011333333333333332,-0.0002726779448348706,-0.00030667794483487076,-0.00034067794483487105,net_30,-0.00030667794483487076,-0.0014403693029215485,0.0008333742199724363,0.30533333333333335
VETO20,KOSPI_ALL,LATE_2020_2022,75,-0.0002726779448348706,0.011333333333333332,-0.0002726779448348706,-0.00030667794483487076,-0.00034067794483487105,net_60,-0.00034067794483487105,-0.001485335962475141,0.0007758122324512144,0.2831666666666667
VETO20,KOSPI_ALL,NORMAL_2023_2024,48,-9.436504705410732e-05,0.006770833333333336,-9.436504705410732e-05,-0.00011467754705410769,-0.00013499004705410747,gross_delta,-9.436504705410732e-05,-0.001978564428192487,0.002073462969997992,0.4565
VETO20,KOSPI_ALL,NORMAL_2023_2024,48,-9.436504705410732e-05,0.006770833333333336,-9.436504705410732e-05,-0.00011467754705410769,-0.00013499004705410747,net_30,-0.00011467754705410769,-0.002024511582911373,0.002086309711519815,0.43866666666666665
VETO20,KOSPI_ALL,NORMAL_2023_2024,48,-9.436504705410732e-05,0.006770833333333336,-9.436504705410732e-05,-0.00011467754705410769,-0.00013499004705410747,net_60,-0.00013499004705410747,-0.002034924103898602,0.0019600883648074295,0.43116666666666664
VETO20,KOSPI_ALL,YTD_2026,13,-0.0012721753778307057,0.018749999999999996,-0.0012721753778307057,-0.0013284253778307062,-0.001384675377830706,gross_delta,-0.0012721753778307057,-0.005271278369003118,0.002454018960131613,0.283
VETO20,KOSPI_ALL,YTD_2026,13,-0.0012721753778307057,0.018749999999999996,-0.0012721753778307057,-0.0013284253778307062,-0.001384675377830706,net_30,-0.0013284253778307062,-0.005346186553725219,0.0022354639333250397,0.252
VETO20,KOSPI_ALL,YTD_2026,13,-0.0012721753778307057,0.018749999999999996,-0.0012721753778307057,-0.0013284253778307062,-0.001384675377830706,net_60,-0.001384675377830706,-0.00530675681755166,0.0021708904007642455,0.25566666666666665
VETO20,KOSPI_EX_K200,BULL_2025,25,0.0014743459454230252,0.04125,0.0014743459454230252,0.0013505959454230255,0.0012268459454230253,gross_delta,0.0014743459454230252,-0.00037196625295570873,0.003154511275823786,0.9428333333333333
VETO20,KOSPI_EX_K200,BULL_2025,25,0.0014743459454230252,0.04125,0.0014743459454230252,0.0013505959454230255,0.0012268459454230253,net_30,0.0013505959454230255,-0.0004439629163964212,0.003032678276766486,0.9276666666666666
VETO20,KOSPI_EX_K200,BULL_2025,25,0.0014743459454230252,0.04125,0.0014743459454230252,0.0013505959454230255,0.0012268459454230253,net_60,0.0012268459454230253,-0.0005056477095876918,0.0029023793356913333,0.914
VETO20,KOSPI_EX_K200,EARLY_2016_2019,98,-5.062776204468102e-05,0.04808673469387754,-5.062776204468102e-05,-0.00019488796612631372,-0.00033914817020794637,gross_delta,-5.062776204468102e-05,-0.0009137667868591763,0.0008316474269697233,0.444
VETO20,KOSPI_EX_K200,EARLY_2016_2019,98,-5.062776204468102e-05,0.04808673469387754,-5.062776204468102e-05,-0.00019488796612631372,-0.00033914817020794637,net_30,-0.00019488796612631372,-0.001060621350057519,0.0006621867945666243,0.3278333333333333
VETO20,KOSPI_EX_K200,EARLY_2016_2019,98,-5.062776204468102e-05,0.04808673469387754,-5.062776204468102e-05,-0.00019488796612631372,-0.00033914817020794637,net_60,-0.00033914817020794637,-0.0012193187321318704,0.0005704602310069328,0.2185
VETO20,KOSPI_EX_K200,LATE_2020_2022,75,-0.0007250588515113556,0.04716666666666666,-0.0007250588515113556,-0.0008665588515113556,-0.0010080588515113556,gross_delta,-0.0007250588515113556,-0.0016853625758730146,8.871816634722584e-05,0.04133333333333333
VETO20,KOSPI_EX_K200,LATE_2020_2022,75,-0.0007250588515113556,0.04716666666666666,-0.0007250588515113556,-0.0008665588515113556,-0.0010080588515113556,net_30,-0.0008665588515113556,-0.0017977383638014355,-3.363953610222615e-05,0.019666666666666666
VETO20,KOSPI_EX_K200,LATE_2020_2022,75,-0.0007250588515113556,0.04716666666666666,-0.0007250588515113556,-0.0008665588515113556,-0.0010080588515113556,net_60,-0.0010080588515113556,-0.001956408112259206,-0.00018805411130226282,0.006666666666666667
VETO20,KOSPI_EX_K200,NORMAL_2023_2024,48,0.00015465042924202405,0.04283854166666667,0.00015465042924202405,2.6134804242024174e-05,-0.00010238082075797591,gross_delta,0.00015465042924202405,-0.001344058994587376,0.0016144171557313594,0.5845
VETO20,KOSPI_EX_K200,NORMAL_2023_2024,48,0.00015465042924202405,0.04283854166666667,0.00015465042924202405,2.6134804242024174e-05,-0.00010238082075797591,net_30,2.6134804242024174e-05,-0.0014039669005839524,0.0015585092916418901,0.5131666666666667
VETO20,KOSPI_EX_K200,NORMAL_2023_2024,48,0.00015465042924202405,0.04283854166666667,0.00015465042924202405,2.6134804242024174e-05,-0.00010238082075797591,net_60,-0.00010238082075797591,-0.0015462743810306333,0.0013526268143348166,0.4493333333333333
VETO20,KOSPI_EX_K200,YTD_2026,13,0.0029872142272601436,0.04567307692307691,0.0029872142272601436,0.0028501949964909127,0.0027131757657216818,gross_delta,0.0029872142272601436,0.001815887382187657,0.004124717135037506,1.0
VETO20,KOSPI_EX_K200,YTD_2026,13,0.0029872142272601436,0.04567307692307691,0.0029872142272601436,0.0028501949964909127,0.0027131757657216818,net_30,0.0028501949964909127,0.0016840737670153268,0.003995563613760035,1.0
VETO20,KOSPI_EX_K200,YTD_2026,13,0.0029872142272601436,0.04567307692307691,0.0029872142272601436,0.0028501949964909127,0.0027131757657216818,net_60,0.0027131757657216818,0.0015261081844106107,0.0038827576435821387,1.0
VETO20,KOSPI_KOSDAQ_ALL,BULL_2025,25,-0.003851500461471809,-0.01275,-0.003851500461471809,-0.0038132504614718098,-0.0037750004614718093,gross_delta,-0.003851500461471809,-0.008222026486387196,0.00023755916484314711,0.034666666666666665
VETO20,KOSPI_KOSDAQ_ALL,BULL_2025,25,-0.003851500461471809,-0.01275,-0.003851500461471809,-0.0038132504614718098,-0.0037750004614718093,net_30,-0.0038132504614718098,-0.008137742583693828,0.00038150212521598155,0.039
VETO20,KOSPI_KOSDAQ_ALL,BULL_2025,25,-0.003851500461471809,-0.01275,-0.003851500461471809,-0.0038132504614718098,-0.0037750004614718093,net_60,-0.0037750004614718093,-0.008029833035963671,0.00030023268460946585,0.03716666666666667
VETO20,KOSPI_KOSDAQ_ALL,EARLY_2016_2019,98,-0.0007505486161797562,-0.00191326530612245,-0.0007505486161797562,-0.0007448088202613888,-0.0007390690243430215,gross_delta,-0.0007505486161797562,-0.0018138729933242952,0.000364567057682134,0.09383333333333334
VETO20,KOSPI_KOSDAQ_ALL,EARLY_2016_2019,98,-0.0007505486161797562,-0.00191326530612245,-0.0007505486161797562,-0.0007448088202613888,-0.0007390690243430215,net_30,-0.0007448088202613888,-0.0018521028387170524,0.00032191371019779934,0.08416666666666667
VETO20,KOSPI_KOSDAQ_ALL,EARLY_2016_2019,98,-0.0007505486161797562,-0.00191326530612245,-0.0007505486161797562,-0.0007448088202613888,-0.0007390690243430215,net_60,-0.0007390690243430215,-0.0018045624322339214,0.0003532751532526678,0.08866666666666667
VETO20,KOSPI_KOSDAQ_ALL,LATE_2020_2022,75,-0.0008596223894531677,-0.014333333333333333,-0.0008596223894531677,-0.0008166223894531673,-0.0007736223894531675,gross_delta,-0.0008596223894531677,-0.0033573834337039194,0.0017406839824487539,0.25533333333333336
VETO20,KOSPI_KOSDAQ_ALL,LATE_2020_2022,75,-0.0008596223894531677,-0.014333333333333333,-0.0008596223894531677,-0.0008166223894531673,-0.0007736223894531675,net_30,-0.0008166223894531673,-0.003306395431358709,0.0017773281180594907,0.2625
VETO20,KOSPI_KOSDAQ_ALL,LATE_2020_2022,75,-0.0008596223894531677,-0.014333333333333333,-0.0008596223894531677,-0.0008166223894531673,-0.0007736223894531675,net_60,-0.0007736223894531675,-0.003291635324755539,0.0018460748086815543,0.276
VETO20,KOSPI_KOSDAQ_ALL,NORMAL_2023_2024,48,-0.0009989852266721001,-0.027864583333333342,-0.0009989852266721001,-0.0009153914766720997,-0.0008317977266720997,gross_delta,-0.0009989852266721001,-0.003743486858954535,0.001724611827842686,0.233
VETO20,KOSPI_KOSDAQ_ALL,NORMAL_2023_2024,48,-0.0009989852266721001,-0.027864583333333342,-0.0009989852266721001,-0.0009153914766720997,-0.0008317977266720997,net_30,-0.0009153914766720997,-0.0036062158440576626,0.001845548477885874,0.25516666666666665
VETO20,KOSPI_KOSDAQ_ALL,NORMAL_2023_2024,48,-0.0009989852266721001,-0.027864583333333342,-0.0009989852266721001,-0.0009153914766720997,-0.0008317977266720997,net_60,-0.0008317977266720997,-0.003601493515386213,0.001933553378518206,0.2713333333333333
VETO20,KOSPI_KOSDAQ_ALL,YTD_2026,13,-0.0056743042777234005,-0.027884615384615376,-0.0056743042777234005,-0.005590650431569555,-0.005506996585415708,gross_delta,-0.0056743042777234005,-0.01283072965954899,0.002231276633234094,0.076
VETO20,KOSPI_KOSDAQ_ALL,YTD_2026,13,-0.0056743042777234005,-0.027884615384615376,-0.0056743042777234005,-0.005590650431569555,-0.005506996585415708,net_30,-0.005590650431569555,-0.01272625613707311,0.0026586420184761318,0.08
VETO20,KOSPI_KOSDAQ_ALL,YTD_2026,13,-0.0056743042777234005,-0.027884615384615376,-0.0056743042777234005,-0.005590650431569555,-0.005506996585415708,net_60,-0.005506996585415708,-0.012712523771613823,0.0028671587584487334,0.091
VETO_PROMOTE20,K200,BULL_2025,25,-0.00015137852306009998,0.05625,-0.00015137852306009998,-0.00032012852306010004,-0.0004888785230601,gross_delta,-0.00015137852306009998,-0.0014402890682768874,0.0011828530243121178,0.4125
VETO_PROMOTE20,K200,BULL_2025,25,-0.00015137852306009998,0.05625,-0.00015137852306009998,-0.00032012852306010004,-0.0004888785230601,net_30,-0.00032012852306010004,-0.0016706413692584813,0.001022659013341834,0.32216666666666666
VETO_PROMOTE20,K200,BULL_2025,25,-0.00015137852306009998,0.05625,-0.00015137852306009998,-0.00032012852306010004,-0.0004888785230601,net_60,-0.0004888785230601,-0.0018406890016527536,0.000807689646450656,0.23483333333333334
VETO_PROMOTE20,K200,EARLY_2016_2019,98,-1.5060818112309187e-05,0.05153061224489796,-1.5060818112309187e-05,-0.00016965265484700326,-0.00032424449158169685,gross_delta,-1.5060818112309187e-05,-0.0006912177721156502,0.0006184276442363256,0.48833333333333334
VETO_PROMOTE20,K200,EARLY_2016_2019,98,-1.5060818112309187e-05,0.05153061224489796,-1.5060818112309187e-05,-0.00016965265484700326,-0.00032424449158169685,net_30,-0.00016965265484700326,-0.000845231337804235,0.00048791622194101295,0.3195
VETO_PROMOTE20,K200,EARLY_2016_2019,98,-1.5060818112309187e-05,0.05153061224489796,-1.5060818112309187e-05,-0.00016965265484700326,-0.00032424449158169685,net_60,-0.00032424449158169685,-0.0009979378762600755,0.00031960811166434187,0.16983333333333334
VETO_PROMOTE20,K200,LATE_2020_2022,75,0.0004461896102561335,0.04666666666666666,0.0004461896102561335,0.00030618961025613345,0.0001661896102561335,gross_delta,0.0004461896102561335,-0.0004139705917512959,0.0014086400333674506,0.835
VETO_PROMOTE20,K200,LATE_2020_2022,75,0.0004461896102561335,0.04666666666666666,0.0004461896102561335,0.00030618961025613345,0.0001661896102561335,net_30,0.00030618961025613345,-0.0005656689251493691,0.0012638756096083903,0.7406666666666667
VETO_PROMOTE20,K200,LATE_2020_2022,75,0.0004461896102561335,0.04666666666666666,0.0004461896102561335,0.00030618961025613345,0.0001661896102561335,net_60,0.0001661896102561335,-0.0007018503384903529,0.0011258529324509178,0.631
VETO_PROMOTE20,K200,NORMAL_2023_2024,48,5.196776402557037e-06,0.058984375,5.196776402557037e-06,-0.00017175634859744305,-0.0003487094735974432,gross_delta,5.196776402557037e-06,-0.0010558650111080943,0.0011892330908994965,0.486
VETO_PROMOTE20,K200,NORMAL_2023_2024,48,5.196776402557037e-06,0.058984375,5.196776402557037e-06,-0.00017175634859744305,-0.0003487094735974432,net_30,-0.00017175634859744305,-0.0012780785613182297,0.0009681403183985236,0.3641666666666667
VETO_PROMOTE20,K200,NORMAL_2023_2024,48,5.196776402557037e-06,0.058984375,5.196776402557037e-06,-0.00017175634859744305,-0.0003487094735974432,net_60,-0.0003487094735974432,-0.001442107917022431,0.0008130304009216955,0.27066666666666667
VETO_PROMOTE20,K200,YTD_2026,13,0.0016990162346202872,0.05384615384615384,0.0016990162346202872,0.0015374777730818258,0.0013759393115433645,gross_delta,0.0016990162346202872,-0.001665964467829845,0.005236897855705173,0.8193333333333334
VETO_PROMOTE20,K200,YTD_2026,13,0.0016990162346202872,0.05384615384615384,0.0016990162346202872,0.0015374777730818258,0.0013759393115433645,net_30,0.0015374777730818258,-0.0018625458774648186,0.0050969353095203125,0.7935
VETO_PROMOTE20,K200,YTD_2026,13,0.0016990162346202872,0.05384615384615384,0.0016990162346202872,0.0015374777730818258,0.0013759393115433645,net_60,0.0013759393115433645,-0.0019905151317172348,0.0049739010016581695,0.772
VETO_PROMOTE20,KOSDAQ,BULL_2025,25,-0.0008211517866411555,0.048500000000000015,-0.0008211517866411555,-0.0009666517866411559,-0.0011121517866411557,gross_delta,-0.0008211517866411555,-0.003078399714293432,0.0012100701101848247,0.23233333333333334
VETO_PROMOTE20,KOSDAQ,BULL_2025,25,-0.0008211517866411555,0.048500000000000015,-0.0008211517866411555,-0.0009666517866411559,-0.0011121517866411557,net_30,-0.0009666517866411559,-0.0031964073559891276,0.0010623847915540786,0.191
VETO_PROMOTE20,KOSDAQ,BULL_2025,25,-0.0008211517866411555,0.048500000000000015,-0.0008211517866411555,-0.0009666517866411559,-0.0011121517866411557,net_60,-0.0011121517866411557,-0.003352888742172603,0.0008176180474241455,0.1565
VETO_PROMOTE20,KOSDAQ,EARLY_2016_2019,98,0.0001677214089670771,0.05746173469387755,0.0001677214089670771,-4.663795114555654e-06,-0.00017704899919618815,gross_delta,0.0001677214089670771,-0.0007473202707368118,0.0010891247377078066,0.633
VETO_PROMOTE20,KOSDAQ,EARLY_2016_2019,98,0.0001677214089670771,0.05746173469387755,0.0001677214089670771,-4.663795114555654e-06,-0.00017704899919618815,net_30,-4.663795114555654e-06,-0.0009227151922844784,0.0009052102694424695,0.49866666666666665
VETO_PROMOTE20,KOSDAQ,EARLY_2016_2019,98,0.0001677214089670771,0.05746173469387755,0.0001677214089670771,-4.663795114555654e-06,-0.00017704899919618815,net_60,-0.00017704899919618815,-0.0011210291776787673,0.0007608129175325058,0.3526666666666667
VETO_PROMOTE20,KOSDAQ,LATE_2020_2022,75,-8.318561037301058e-05,0.036250000000000004,-8.318561037301058e-05,-0.0001919356103730107,-0.0003006856103730106,gross_delta,-8.318561037301058e-05,-0.0011699688838218323,0.0009782757288140295,0.44633333333333336
VETO_PROMOTE20,KOSDAQ,LATE_2020_2022,75,-8.318561037301058e-05,0.036250000000000004,-8.318561037301058e-05,-0.0001919356103730107,-0.0003006856103730106,net_30,-0.0001919356103730107,-0.0012926378736356928,0.0009153389697211147,0.36683333333333334
VETO_PROMOTE20,KOSDAQ,LATE_2020_2022,75,-8.318561037301058e-05,0.036250000000000004,-8.318561037301058e-05,-0.0001919356103730107,-0.0003006856103730106,net_60,-0.0003006856103730106,-0.0013943038261316368,0.0007668014680803773,0.30233333333333334
VETO_PROMOTE20,KOSDAQ,NORMAL_2023_2024,48,0.00047435208295550416,0.049609375000000004,0.00047435208295550416,0.000325523957955504,0.000176695832955504,gross_delta,0.00047435208295550416,-0.0009588308599262375,0.001940677710474704,0.7303333333333333
VETO_PROMOTE20,KOSDAQ,NORMAL_2023_2024,48,0.00047435208295550416,0.049609375000000004,0.00047435208295550416,0.000325523957955504,0.000176695832955504,net_30,0.000325523957955504,-0.00110646582083535,0.0018440801658256422,0.6695
VETO_PROMOTE20,KOSDAQ,NORMAL_2023_2024,48,0.00047435208295550416,0.049609375000000004,0.00047435208295550416,0.000325523957955504,0.000176695832955504,net_60,0.000176695832955504,-0.0012932134392655919,0.0016865537948470555,0.5913333333333334
VETO_PROMOTE20,KOSDAQ,YTD_2026,13,-0.0016528508179762215,0.023076923076923075,-0.0016528508179762215,-0.0017220815872069912,-0.0017913123564377606,gross_delta,-0.0016528508179762215,-0.005256307803343833,0.0023339861876400655,0.20366666666666666
VETO_PROMOTE20,KOSDAQ,YTD_2026,13,-0.0016528508179762215,0.023076923076923075,-0.0016528508179762215,-0.0017220815872069912,-0.0017913123564377606,net_30,-0.0017220815872069912,-0.005290478844216787,0.002326119381733413,0.20866666666666667
VETO_PROMOTE20,KOSDAQ,YTD_2026,13,-0.0016528508179762215,0.023076923076923075,-0.0016528508179762215,-0.0017220815872069912,-0.0017913123564377606,net_60,-0.0017913123564377606,-0.005535045912396734,0.002332761392563898,0.19616666666666666
VETO_PROMOTE20,KOSDAQ_PLUS_KOSPI_EX_K200,BULL_2025,25,-0.0010629634505072586,0.02550000000000001,-0.0010629634505072586,-0.0011394634505072587,-0.0012159634505072587,gross_delta,-0.0010629634505072586,-0.002875329375254536,0.0006337020268487729,0.1195
VETO_PROMOTE20,KOSDAQ_PLUS_KOSPI_EX_K200,BULL_2025,25,-0.0010629634505072586,0.02550000000000001,-0.0010629634505072586,-0.0011394634505072587,-0.0012159634505072587,net_30,-0.0011394634505072587,-0.0028733101619751364,0.000569857716935678,0.1055
VETO_PROMOTE20,KOSDAQ_PLUS_KOSPI_EX_K200,BULL_2025,25,-0.0010629634505072586,0.02550000000000001,-0.0010629634505072586,-0.0011394634505072587,-0.0012159634505072587,net_60,-0.0012159634505072587,-0.00297565291685442,0.0004378091780098581,0.0835
VETO_PROMOTE20,KOSDAQ_PLUS_KOSPI_EX_K200,EARLY_2016_2019,98,-0.00011563220954357606,0.035841836734693884,-0.00011563220954357606,-0.00022315771974765766,-0.0003306832299517393,gross_delta,-0.00011563220954357606,-0.0008482827668745638,0.0006102472717983694,0.38616666666666666
VETO_PROMOTE20,KOSDAQ_PLUS_KOSPI_EX_K200,EARLY_2016_2019,98,-0.00011563220954357606,0.035841836734693884,-0.00011563220954357606,-0.00022315771974765766,-0.0003306832299517393,net_30,-0.00022315771974765766,-0.0009744712930550265,0.0004932158224199273,0.277
VETO_PROMOTE20,KOSDAQ_PLUS_KOSPI_EX_K200,EARLY_2016_2019,98,-0.00011563220954357606,0.035841836734693884,-0.00011563220954357606,-0.00022315771974765766,-0.0003306832299517393,net_60,-0.0003306832299517393,-0.0010647738487315052,0.00038424494265850047,0.18066666666666667
VETO_PROMOTE20,KOSDAQ_PLUS_KOSPI_EX_K200,LATE_2020_2022,75,-0.0004343770696912417,0.01991666666666667,-0.0004343770696912417,-0.0004941270696912415,-0.0005538770696912415,gross_delta,-0.0004343770696912417,-0.0023796587155918373,0.0016465901000191705,0.3315
VETO_PROMOTE20,KOSDAQ_PLUS_KOSPI_EX_K200,LATE_2020_2022,75,-0.0004343770696912417,0.01991666666666667,-0.0004343770696912417,-0.0004941270696912415,-0.0005538770696912415,net_30,-0.0004941270696912415,-0.0024061805898752484,0.0016424483593320727,0.30566666666666664
VETO_PROMOTE20,KOSDAQ_PLUS_KOSPI_EX_K200,LATE_2020_2022,75,-0.0004343770696912417,0.01991666666666667,-0.0004343770696912417,-0.0004941270696912415,-0.0005538770696912415,net_60,-0.0005538770696912415,-0.002467184125756739,0.0015233589965942898,0.2961666666666667
VETO_PROMOTE20,KOSDAQ_PLUS_KOSPI_EX_K200,NORMAL_2023_2024,48,-0.0006248356986793324,0.022786458333333343,-0.0006248356986793324,-0.0006931950736793327,-0.0007615544486793326,gross_delta,-0.0006248356986793324,-0.0024245990596815127,0.001246183767436666,0.24183333333333334
VETO_PROMOTE20,KOSDAQ_PLUS_KOSPI_EX_K200,NORMAL_2023_2024,48,-0.0006248356986793324,0.022786458333333343,-0.0006248356986793324,-0.0006931950736793327,-0.0007615544486793326,net_30,-0.0006931950736793327,-0.0025634838604665995,0.001257659307276561,0.2355
VETO_PROMOTE20,KOSDAQ_PLUS_KOSPI_EX_K200,NORMAL_2023_2024,48,-0.0006248356986793324,0.022786458333333343,-0.0006248356986793324,-0.0006931950736793327,-0.0007615544486793326,net_60,-0.0007615544486793326,-0.002569001395910378,0.0011120838509548398,0.201
VETO_PROMOTE20,KOSDAQ_PLUS_KOSPI_EX_K200,YTD_2026,13,0.0018307057310864433,0.022596153846153846,0.0018307057310864433,0.0017629172695479815,0.0016951288080095197,gross_delta,0.0018307057310864433,-0.004941548128229536,0.00925681589723196,0.694
VETO_PROMOTE20,KOSDAQ_PLUS_KOSPI_EX_K200,YTD_2026,13,0.0018307057310864433,0.022596153846153846,0.0018307057310864433,0.0017629172695479815,0.0016951288080095197,net_30,0.0017629172695479815,-0.005103596292300617,0.009103040870440997,0.6671666666666667
VETO_PROMOTE20,KOSDAQ_PLUS_KOSPI_EX_K200,YTD_2026,13,0.0018307057310864433,0.022596153846153846,0.0018307057310864433,0.0017629172695479815,0.0016951288080095197,net_60,0.0016951288080095197,-0.0050817508704007,0.009111917856783265,0.6693333333333333
VETO_PROMOTE20,KOSPI_ALL,BULL_2025,25,0.0007631458953859218,0.025750000000000006,0.0007631458953859218,0.0006858958953859219,0.0006086458953859218,gross_delta,0.0007631458953859218,-0.0015775215887831428,0.002658663364588271,0.76
VETO_PROMOTE20,KOSPI_ALL,BULL_2025,25,0.0007631458953859218,0.025750000000000006,0.0007631458953859218,0.0006858958953859219,0.0006086458953859218,net_30,0.0006858958953859219,-0.0016079259061536708,0.002631652019812406,0.7456666666666667
VETO_PROMOTE20,KOSPI_ALL,BULL_2025,25,0.0007631458953859218,0.025750000000000006,0.0007631458953859218,0.0006858958953859219,0.0006086458953859218,net_60,0.0006086458953859218,-0.0016884936058257191,0.0025279535484844374,0.7256666666666667
VETO_PROMOTE20,KOSPI_ALL,EARLY_2016_2019,98,-2.729933879300908e-05,0.035586734693877554,-2.729933879300908e-05,-0.00013405954287464166,-0.00024081974695627437,gross_delta,-2.729933879300908e-05,-0.0006753847066642373,0.0006352658119571144,0.4811666666666667
VETO_PROMOTE20,KOSPI_ALL,EARLY_2016_2019,98,-2.729933879300908e-05,0.035586734693877554,-2.729933879300908e-05,-0.00013405954287464166,-0.00024081974695627437,net_30,-0.00013405954287464166,-0.0008175721521128974,0.000517050746741065,0.3501666666666667
VETO_PROMOTE20,KOSPI_ALL,EARLY_2016_2019,98,-2.729933879300908e-05,0.035586734693877554,-2.729933879300908e-05,-0.00013405954287464166,-0.00024081974695627437,net_60,-0.00024081974695627437,-0.00091941372705632,0.00043100833662282367,0.2485
VETO_PROMOTE20,KOSPI_ALL,LATE_2020_2022,75,-1.6025313157239286e-05,0.028083333333333335,-1.6025313157239286e-05,-0.00010027531315723923,-0.0001845253131572392,gross_delta,-1.6025313157239286e-05,-0.0010021347470896562,0.0009601401852250659,0.49733333333333335
VETO_PROMOTE20,KOSPI_ALL,LATE_2020_2022,75,-1.6025313157239286e-05,0.028083333333333335,-1.6025313157239286e-05,-0.00010027531315723923,-0.0001845253131572392,net_30,-0.00010027531315723923,-0.001071064311439579,0.0008850813970531893,0.41433333333333333
VETO_PROMOTE20,KOSPI_ALL,LATE_2020_2022,75,-1.6025313157239286e-05,0.028083333333333335,-1.6025313157239286e-05,-0.00010027531315723923,-0.0001845253131572392,net_60,-0.0001845253131572392,-0.001125828129057716,0.000797295188073928,0.356
VETO_PROMOTE20,KOSPI_ALL,NORMAL_2023_2024,48,0.0006357747002830772,0.018489583333333337,0.0006357747002830772,0.0005803059502830772,0.0005248372002830771,gross_delta,0.0006357747002830772,-0.0005629347163673817,0.002125806907716873,0.8238333333333333
VETO_PROMOTE20,KOSPI_ALL,NORMAL_2023_2024,48,0.0006357747002830772,0.018489583333333337,0.0006357747002830772,0.0005803059502830772,0.0005248372002830771,net_30,0.0005803059502830772,-0.0006033084799281907,0.002107025622773112,0.7908333333333334
VETO_PROMOTE20,KOSPI_ALL,NORMAL_2023_2024,48,0.0006357747002830772,0.018489583333333337,0.0006357747002830772,0.0005803059502830772,0.0005248372002830771,net_60,0.0005248372002830771,-0.0006885137850886323,0.001998417539110261,0.7691666666666667
VETO_PROMOTE20,KOSPI_ALL,YTD_2026,13,3.330540442840393e-05,0.020192307692307697,3.330540442840393e-05,-2.7271518648519216e-05,-8.784844172544216e-05,gross_delta,3.330540442840393e-05,-0.0011782599639212983,0.0011699811606398697,0.5206666666666667
